"plh0109","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Less important","1992","Not Working","Rural Area","62","0.0508630665650417","0.0386189079180124","0.0631072252120711"
"Quite unimportant","1992","Full Time","Urban Area","53","0.0214161647704331","0.0164313909833284","0.0264009385575377"
"Quite unimportant","1992","Full Time","Rural Area","19","","",""
"Quite unimportant","1992","Part Time","Urban Area","13","","",""
"Quite unimportant","1992","Part Time","Rural Area","14","","",""
"Quite unimportant","1992","Not Working","Urban Area","175","0.110722562550895","0.0976725625168202","0.123772562584969"
"Quite unimportant","1992","Not Working","Rural Area","134","0.148539718992261","0.128721403531208","0.168358034453314"
"Very important","1993","Full Time","Urban Area","","","",""
"Very important","1993","Full Time","Rural Area","","","",""
"Very important","1993","Part Time","Urban Area","","","",""
"Very important","1993","Part Time","Rural Area","","","",""
"Very important","1993","Not Working","Urban Area","","","",""
"Very important","1993","Not Working","Rural Area","","","",""
"Important","1993","Full Time","Urban Area","","","",""
"Important","1993","Full Time","Rural Area","","","",""
"Important","1993","Part Time","Urban Area","","","",""
"Important","1993","Part Time","Rural Area","","","",""
"Important","1993","Not Working","Urban Area","","","",""
"Important","1993","Not Working","Rural Area","","","",""
"Less important","1993","Full Time","Urban Area","","","",""
"Less important","1993","Full Time","Rural Area","","","",""
"Less important","1993","Part Time","Urban Area","","","",""
"Less important","1993","Part Time","Rural Area","","","",""
"Less important","1993","Not Working","Urban Area","","","",""
"Less important","1993","Not Working","Rural Area","","","",""
"Quite unimportant","1993","Full Time","Urban Area","","","",""
"Quite unimportant","1993","Full Time","Rural Area","","","",""
"Quite unimportant","1993","Part Time","Urban Area","","","",""
"Quite unimportant","1993","Part Time","Rural Area","","","",""
"Quite unimportant","1993","Not Working","Urban Area","","","",""
"Quite unimportant","1993","Not Working","Rural Area","","","",""
"Very important","1994","Full Time","Urban Area","","","",""
"Very important","1994","Full Time","Rural Area","","","",""
"Very important","1994","Part Time","Urban Area","","","",""
"Very important","1994","Part Time","Rural Area","","","",""
"Very important","1994","Not Working","Urban Area","","","",""
"Very important","1994","Not Working","Rural Area","","","",""
"Important","1994","Full Time","Urban Area","","","",""
"Important","1994","Full Time","Rural Area","","","",""
"Important","1994","Part Time","Urban Area","","","",""
"Important","1994","Part Time","Rural Area","","","",""
"Important","1994","Not Working","Urban Area","","","",""
"Important","1994","Not Working","Rural Area","","","",""
"Less important","1994","Full Time","Urban Area","","","",""
"Less important","1994","Full Time","Rural Area","","","",""
"Less important","1994","Part Time","Urban Area","","","",""
"Less important","1994","Part Time","Rural Area","","","",""
"Less important","1994","Not Working","Urban Area","","","",""
"Less important","1994","Not Working","Rural Area","","","",""
"Quite unimportant","1994","Full Time","Urban Area","","","",""
"Quite unimportant","1994","Full Time","Rural Area","","","",""
"Quite unimportant","1994","Part Time","Urban Area","","","",""
"Quite unimportant","1994","Part Time","Rural Area","","","",""
"Quite unimportant","1994","Not Working","Urban Area","","","",""
"Quite unimportant","1994","Not Working","Rural Area","","","",""
"Very important","1995","Full Time","Urban Area","2259","0.721548812591557","0.705565009392537","0.737532615790576"
"Very important","1995","Full Time","Rural Area","1443","0.701597520291598","0.681221070568795","0.721973970014402"
"Very important","1995","Part Time","Urban Area","1038","0.7015966571053","0.677823260341004","0.725370053869595"
"Very important","1995","Part Time","Rural Area","571","0.703263530939152","0.671101626997597","0.735425434880706"
"Very important","1995","Not Working","Urban Area","1695","0.61841500290243","0.599567951714091","0.63726205409077"
"Very important","1995","Not Working","Rural Area","931","0.601587688010202","0.576526771422251","0.626648604598154"
"Important","1995","Full Time","Urban Area","628","0.212562888433922","0.197973926558967","0.227151850308877"
"Important","1995","Full Time","Rural Area","416","0.251202177198022","0.2318879530722","0.270516401323843"
"Important","1995","Part Time","Urban Area","308","0.241514964984697","0.21927719815009","0.263752731819304"
"Important","1995","Part Time","Rural Area","165","0.237657894247556","0.207690545924563","0.267625242570549"
"Important","1995","Not Working","Urban Area","592","0.241711323034564","0.225101173614366","0.258321472454762"
"Important","1995","Not Working","Rural Area","352","0.23360868824263","0.21194906552052","0.255268310964741"
"Less important","1995","Full Time","Urban Area","102","0.0516617793178981","0.0437688350649084","0.0595547235708878"
"Less important","1995","Full Time","Rural Area","61","0.0355367056841","0.0272921982239778","0.0437812131442222"
"Less important","1995","Part Time","Urban Area","54","0.0404570982321421","0.0302200392743518","0.0506941571899323"
"Less important","1995","Part Time","Rural Area","28","","",""
"Less important","1995","Not Working","Urban Area","115","0.0536519400742616","0.0449096357693033","0.0623942443792199"
"Less important","1995","Not Working","Rural Area","59","0.0468970119255097","0.0360746112787092","0.0577194125723103"
"Quite unimportant","1995","Full Time","Urban Area","32","0.0142265196566236","0.0100036213052603","0.018449418007987"
"Quite unimportant","1995","Full Time","Rural Area","17","","",""
"Quite unimportant","1995","Part Time","Urban Area","23","","",""
"Quite unimportant","1995","Part Time","Rural Area","11","","",""
"Quite unimportant","1995","Not Working","Urban Area","150","0.0862217339887442","0.0753315167184797","0.0971119512590087"
"Quite unimportant","1995","Not Working","Rural Area","124","0.117906611821658","0.101398117333423","0.134415106309892"
"Very important","1996","Full Time","Urban Area","","","",""
"Very important","1996","Full Time","Rural Area","","","",""
"Very important","1996","Part Time","Urban Area","","","",""
"Very important","1996","Part Time","Rural Area","","","",""
"Very important","1996","Not Working","Urban Area","","","",""
"Very important","1996","Not Working","Rural Area","","","",""
"Important","1996","Full Time","Urban Area","","","",""
"Important","1996","Full Time","Rural Area","","","",""
"Important","1996","Part Time","Urban Area","","","",""
"Important","1996","Part Time","Rural Area","","","",""
"Important","1996","Not Working","Urban Area","","","",""
"Important","1996","Not Working","Rural Area","","","",""
"Less important","1996","Full Time","Urban Area","","","",""
"Less important","1996","Full Time","Rural Area","","","",""
"Less important","1996","Part Time","Urban Area","","","",""
"Less important","1996","Part Time","Rural Area","","","",""
"Less important","1996","Not Working","Urban Area","","","",""
"Less important","1996","Not Working","Rural Area","","","",""
"Quite unimportant","1996","Full Time","Urban Area","","","",""
"Quite unimportant","1996","Full Time","Rural Area","","","",""
"Quite unimportant","1996","Part Time","Urban Area","","","",""
"Quite unimportant","1996","Part Time","Rural Area","","","",""
"Quite unimportant","1996","Not Working","Urban Area","","","",""
"Quite unimportant","1996","Not Working","Rural Area","","","",""
"Very important","1997","Full Time","Urban Area","","","",""
"Very important","1997","Full Time","Rural Area","","","",""
"Very important","1997","Part Time","Urban Area","","","",""
"Very important","1997","Part Time","Rural Area","","","",""
"Very important","1997","Not Working","Urban Area","","","",""
"Very important","1997","Not Working","Rural Area","","","",""
"Important","1997","Full Time","Urban Area","","","",""
"Important","1997","Full Time","Rural Area","","","",""
"Important","1997","Part Time","Urban Area","","","",""
"Important","1997","Part Time","Rural Area","","","",""
"Important","1997","Not Working","Urban Area","","","",""
"Important","1997","Not Working","Rural Area","","","",""
"Less important","1997","Full Time","Urban Area","","","",""
"Less important","1997","Full Time","Rural Area","","","",""
"Less important","1997","Part Time","Urban Area","","","",""
"Less important","1997","Part Time","Rural Area","","","",""
"Less important","1997","Not Working","Urban Area","","","",""
"Less important","1997","Not Working","Rural Area","","","",""
"Quite unimportant","1997","Full Time","Urban Area","","","",""
"Quite unimportant","1997","Full Time","Rural Area","","","",""
"Quite unimportant","1997","Part Time","Urban Area","","","",""
"Quite unimportant","1997","Part Time","Rural Area","","","",""
"Quite unimportant","1997","Not Working","Urban Area","","","",""
"Quite unimportant","1997","Not Working","Rural Area","","","",""
"Very important","1998","Full Time","Urban Area","","","",""
"Very important","1998","Full Time","Rural Area","","","",""
"Very important","1998","Part Time","Urban Area","","","",""
"Very important","1998","Part Time","Rural Area","","","",""
"Very important","1998","Not Working","Urban Area","","","",""
"Very important","1998","Not Working","Rural Area","","","",""
"Important","1998","Full Time","Urban Area","","","",""
"Important","1998","Full Time","Rural Area","","","",""
"Important","1998","Part Time","Urban Area","","","",""
"Important","1998","Part Time","Rural Area","","","",""
"Important","1998","Not Working","Urban Area","","","",""
"Important","1998","Not Working","Rural Area","","","",""
"Less important","1998","Full Time","Urban Area","","","",""
"Less important","1998","Full Time","Rural Area","","","",""
"Less important","1998","Part Time","Urban Area","","","",""
"Less important","1998","Part Time","Rural Area","","","",""
"Less important","1998","Not Working","Urban Area","","","",""
"Less important","1998","Not Working","Rural Area","","","",""
"Quite unimportant","1998","Full Time","Urban Area","","","",""
"Quite unimportant","1998","Full Time","Rural Area","","","",""
"Quite unimportant","1998","Part Time","Urban Area","","","",""
"Quite unimportant","1998","Part Time","Rural Area","","","",""
"Quite unimportant","1998","Not Working","Urban Area","","","",""
"Quite unimportant","1998","Not Working","Rural Area","","","",""
"Very important","1999","Full Time","Urban Area","","","",""
"Very important","1999","Full Time","Rural Area","","","",""
"Very important","1999","Part Time","Urban Area","","","",""
"Very important","1999","Part Time","Rural Area","","","",""
"Very important","1999","Not Working","Urban Area","","","",""
"Very important","1999","Not Working","Rural Area","","","",""
"Important","1999","Full Time","Urban Area","","","",""
"Important","1999","Full Time","Rural Area","","","",""
"Important","1999","Part Time","Urban Area","","","",""
"Important","1999","Part Time","Rural Area","","","",""
"Important","1999","Not Working","Urban Area","","","",""
"Important","1999","Not Working","Rural Area","","","",""
"Less important","1999","Full Time","Urban Area","","","",""
"Less important","1999","Full Time","Rural Area","","","",""
"Less important","1999","Part Time","Urban Area","","","",""
"Less important","1999","Part Time","Rural Area","","","",""
"Less important","1999","Not Working","Urban Area","","","",""
"Less important","1999","Not Working","Rural Area","","","",""
"Quite unimportant","1999","Full Time","Urban Area","","","",""
"Quite unimportant","1999","Full Time","Rural Area","","","",""
"Quite unimportant","1999","Part Time","Urban Area","","","",""
"Quite unimportant","1999","Part Time","Rural Area","","","",""
"Quite unimportant","1999","Not Working","Urban Area","","","",""
"Quite unimportant","1999","Not Working","Rural Area","","","",""
"Very important","2000","Full Time","Urban Area","","","",""
"Very important","2000","Full Time","Rural Area","","","",""
"Very important","2000","Part Time","Urban Area","","","",""
"Very important","2000","Part Time","Rural Area","","","",""
"Very important","2000","Not Working","Urban Area","","","",""
"Very important","2000","Not Working","Rural Area","","","",""
"Important","2000","Full Time","Urban Area","","","",""
"Important","2000","Full Time","Rural Area","","","",""
"Important","2000","Part Time","Urban Area","","","",""
"Important","2000","Part Time","Rural Area","","","",""
"Important","2000","Not Working","Urban Area","","","",""
"Important","2000","Not Working","Rural Area","","","",""
"Less important","2000","Full Time","Urban Area","","","",""
"Less important","2000","Full Time","Rural Area","","","",""
"Less important","2000","Part Time","Urban Area","","","",""
"Less important","2000","Part Time","Rural Area","","","",""
"Less important","2000","Not Working","Urban Area","","","",""
"Less important","2000","Not Working","Rural Area","","","",""
"Quite unimportant","2000","Full Time","Urban Area","","","",""
"Quite unimportant","2000","Full Time","Rural Area","","","",""
"Quite unimportant","2000","Part Time","Urban Area","","","",""
"Quite unimportant","2000","Part Time","Rural Area","","","",""
"Quite unimportant","2000","Not Working","Urban Area","","","",""
"Quite unimportant","2000","Not Working","Rural Area","","","",""
"Very important","2001","Full Time","Urban Area","","","",""
"Very important","2001","Full Time","Rural Area","","","",""
"Very important","2001","Part Time","Urban Area","","","",""
"Very important","2001","Part Time","Rural Area","","","",""
"Very important","2001","Not Working","Urban Area","","","",""
"Very important","2001","Not Working","Rural Area","","","",""
"Important","2001","Full Time","Urban Area","","","",""
"Important","2001","Full Time","Rural Area","","","",""
"Important","2001","Part Time","Urban Area","","","",""
"Important","2001","Part Time","Rural Area","","","",""
"Important","2001","Not Working","Urban Area","","","",""
"Important","2001","Not Working","Rural Area","","","",""
"Less important","2001","Full Time","Urban Area","","","",""
"Less important","2001","Full Time","Rural Area","","","",""
"Less important","2001","Part Time","Urban Area","","","",""
"Less important","2001","Part Time","Rural Area","","","",""
"Less important","2001","Not Working","Urban Area","","","",""
"Less important","2001","Not Working","Rural Area","","","",""
"Quite unimportant","2001","Full Time","Urban Area","","","",""
"Quite unimportant","2001","Full Time","Rural Area","","","",""
"Quite unimportant","2001","Part Time","Urban Area","","","",""
"Quite unimportant","2001","Part Time","Rural Area","","","",""
"Quite unimportant","2001","Not Working","Urban Area","","","",""
"Quite unimportant","2001","Not Working","Rural Area","","","",""
"Very important","2002","Full Time","Urban Area","","","",""
"Very important","2002","Full Time","Rural Area","","","",""
"Very important","2002","Part Time","Urban Area","","","",""
"Very important","2002","Part Time","Rural Area","","","",""
"Very important","2002","Not Working","Urban Area","","","",""
"Very important","2002","Not Working","Rural Area","","","",""
"Important","2002","Full Time","Urban Area","","","",""
"Important","2002","Full Time","Rural Area","","","",""
"Important","2002","Part Time","Urban Area","","","",""
"Important","2002","Part Time","Rural Area","","","",""
"Important","2002","Not Working","Urban Area","","","",""
"Important","2002","Not Working","Rural Area","","","",""
"Less important","2002","Full Time","Urban Area","","","",""
"Less important","2002","Full Time","Rural Area","","","",""
"Less important","2002","Part Time","Urban Area","","","",""
"Less important","2002","Part Time","Rural Area","","","",""
"Less important","2002","Not Working","Urban Area","","","",""
"Less important","2002","Not Working","Rural Area","","","",""
"Quite unimportant","2002","Full Time","Urban Area","","","",""
"Quite unimportant","2002","Full Time","Rural Area","","","",""
"Quite unimportant","2002","Part Time","Urban Area","","","",""
"Quite unimportant","2002","Part Time","Rural Area","","","",""
"Quite unimportant","2002","Not Working","Urban Area","","","",""
"Quite unimportant","2002","Not Working","Rural Area","","","",""
"Very important","2003","Full Time","Urban Area","","","",""
"Very important","2003","Full Time","Rural Area","","","",""
"Very important","2003","Part Time","Urban Area","","","",""
"Very important","2003","Part Time","Rural Area","","","",""
"Very important","2003","Not Working","Urban Area","","","",""
"Very important","2003","Not Working","Rural Area","","","",""
"Important","2003","Full Time","Urban Area","","","",""
"Important","2003","Full Time","Rural Area","","","",""
"Important","2003","Part Time","Urban Area","","","",""
"Important","2003","Part Time","Rural Area","","","",""
"Important","2003","Not Working","Urban Area","","","",""
"Important","2003","Not Working","Rural Area","","","",""
"Less important","2003","Full Time","Urban Area","","","",""
"Less important","2003","Full Time","Rural Area","","","",""
"Less important","2003","Part Time","Urban Area","","","",""
"Less important","2003","Part Time","Rural Area","","","",""
"Less important","2003","Not Working","Urban Area","","","",""
"Less important","2003","Not Working","Rural Area","","","",""
"Quite unimportant","2003","Full Time","Urban Area","","","",""
"Quite unimportant","2003","Full Time","Rural Area","","","",""
"Quite unimportant","2003","Part Time","Urban Area","","","",""
"Quite unimportant","2003","Part Time","Rural Area","","","",""
"Quite unimportant","2003","Not Working","Urban Area","","","",""
"Quite unimportant","2003","Not Working","Rural Area","","","",""
"Very important","2004","Full Time","Urban Area","3887","0.65227714767465","0.639829228845569","0.664725066503731"
"Very important","2004","Full Time","Rural Area","1877","0.647306585385025","0.629608643552386","0.665004527217663"
"Very important","2004","Part Time","Urban Area","2396","0.675133330571071","0.659386840765982","0.690879820376159"
"Very important","2004","Part Time","Rural Area","1092","0.643514925015193","0.62008286016816","0.666946989862225"
"Very important","2004","Not Working","Urban Area","3384","0.597219135838917","0.584034841898841","0.610403429778993"
"Very important","2004","Not Working","Rural Area","1623","0.571065383362027","0.552414348998514","0.58971641772554"
"Important","2004","Full Time","Urban Area","1440","0.27530285416598","0.263628101687698","0.286977606644261"
"Important","2004","Full Time","Rural Area","793","0.283275163645621","0.26658542438068","0.299964902910562"
"Important","2004","Part Time","Urban Area","837","0.266396711334108","0.251532856057501","0.281260566610715"
"Important","2004","Part Time","Rural Area","427","0.288026815591848","0.265872473755491","0.310181157428206"
"Important","2004","Not Working","Urban Area","1424","0.27644933997263","0.26442675499029","0.288471924954971"
"Important","2004","Not Working","Rural Area","812","0.302852032544164","0.285536247519556","0.320167817568772"
"Less important","2004","Full Time","Urban Area","235","0.0538806141548323","0.0479792381221274","0.0597819901875373"
"Less important","2004","Full Time","Rural Area","102","0.0516570678412838","0.043458902804661","0.0598552328779066"
"Less important","2004","Part Time","Urban Area","121","0.0402905816851399","0.0336789591551928","0.0469022042150871"
"Less important","2004","Part Time","Rural Area","66","0.0465669279973503","0.0362584517838778","0.0568754042108227"
"Less important","2004","Not Working","Urban Area","279","0.0615687709048575","0.0551072154975497","0.0680303263121653"
"Less important","2004","Not Working","Rural Area","138","0.0590606641011353","0.0501769529023374","0.0679443752999332"
"Quite unimportant","2004","Full Time","Urban Area","61","0.0185393840045384","0.0150136614186421","0.0220651065904348"
"Quite unimportant","2004","Full Time","Rural Area","28","","",""
"Quite unimportant","2004","Part Time","Urban Area","44","0.0181793764096816","0.0136873534234793","0.0226713993958839"
"Quite unimportant","2004","Part Time","Rural Area","20","","",""
"Quite unimportant","2004","Not Working","Urban Area","229","0.0647627532835949","0.0581470022376618","0.0713785043295281"
"Quite unimportant","2004","Not Working","Rural Area","132","0.0670219199926738","0.0575984986697284","0.0764453413156193"
"Very important","2005","Full Time","Urban Area","","","",""
"Very important","2005","Full Time","Rural Area","","","",""
"Very important","2005","Part Time","Urban Area","","","",""
"Very important","2005","Part Time","Rural Area","","","",""
"Very important","2005","Not Working","Urban Area","","","",""
"Very important","2005","Not Working","Rural Area","","","",""
"Important","2005","Full Time","Urban Area","","","",""
"Important","2005","Full Time","Rural Area","","","",""
"Important","2005","Part Time","Urban Area","","","",""
"Important","2005","Part Time","Rural Area","","","",""
"Important","2005","Not Working","Urban Area","","","",""
"Important","2005","Not Working","Rural Area","","","",""
"Less important","2005","Full Time","Urban Area","","","",""
"Less important","2005","Full Time","Rural Area","","","",""
"Less important","2005","Part Time","Urban Area","","","",""
"Less important","2005","Part Time","Rural Area","","","",""
"Less important","2005","Not Working","Urban Area","","","",""
"Less important","2005","Not Working","Rural Area","","","",""
"Quite unimportant","2005","Full Time","Urban Area","","","",""
"Quite unimportant","2005","Full Time","Rural Area","","","",""
"Quite unimportant","2005","Part Time","Urban Area","","","",""
"Quite unimportant","2005","Part Time","Rural Area","","","",""
"Quite unimportant","2005","Not Working","Urban Area","","","",""
"Quite unimportant","2005","Not Working","Rural Area","","","",""
"Very important","2006","Full Time","Urban Area","","","",""
"Very important","2006","Full Time","Rural Area","","","",""
"Very important","2006","Part Time","Urban Area","","","",""
"Very important","2006","Part Time","Rural Area","","","",""
"Very important","2006","Not Working","Urban Area","","","",""
"Very important","2006","Not Working","Rural Area","","","",""
"Important","2006","Full Time","Urban Area","","","",""
"Important","2006","Full Time","Rural Area","","","",""
"Important","2006","Part Time","Urban Area","","","",""
"Important","2006","Part Time","Rural Area","","","",""
"Important","2006","Not Working","Urban Area","","","",""
"Important","2006","Not Working","Rural Area","","","",""
"Less important","2006","Full Time","Urban Area","","","",""
"Less important","2006","Full Time","Rural Area","","","",""
"Less important","2006","Part Time","Urban Area","","","",""
"Less important","2006","Part Time","Rural Area","","","",""
"Less important","2006","Not Working","Urban Area","","","",""
"Less important","2006","Not Working","Rural Area","","","",""
"Quite unimportant","2006","Full Time","Urban Area","","","",""
"Quite unimportant","2006","Full Time","Rural Area","","","",""
"Quite unimportant","2006","Part Time","Urban Area","","","",""
"Quite unimportant","2006","Part Time","Rural Area","","","",""
"Quite unimportant","2006","Not Working","Urban Area","","","",""
"Quite unimportant","2006","Not Working","Rural Area","","","",""
"Very important","2007","Full Time","Urban Area","","","",""
"Very important","2007","Full Time","Rural Area","","","",""
"Very important","2007","Part Time","Urban Area","","","",""
"Very important","2007","Part Time","Rural Area","","","",""
"Very important","2007","Not Working","Urban Area","","","",""
"Very important","2007","Not Working","Rural Area","","","",""
"Important","2007","Full Time","Urban Area","","","",""
"Important","2007","Full Time","Rural Area","","","",""
"Important","2007","Part Time","Urban Area","","","",""
"Important","2007","Part Time","Rural Area","","","",""
"Important","2007","Not Working","Urban Area","","","",""
"Important","2007","Not Working","Rural Area","","","",""
"Less important","2007","Full Time","Urban Area","","","",""
"Less important","2007","Full Time","Rural Area","","","",""
"Less important","2007","Part Time","Urban Area","","","",""
"Less important","2007","Part Time","Rural Area","","","",""
"Less important","2007","Not Working","Urban Area","","","",""
"Less important","2007","Not Working","Rural Area","","","",""
"Quite unimportant","2007","Full Time","Urban Area","","","",""
"Quite unimportant","2007","Full Time","Rural Area","","","",""
"Quite unimportant","2007","Part Time","Urban Area","","","",""
"Quite unimportant","2007","Part Time","Rural Area","","","",""
"Quite unimportant","2007","Not Working","Urban Area","","","",""
"Quite unimportant","2007","Not Working","Rural Area","","","",""
"Very important","2008","Full Time","Urban Area","3422","0.66723584486438","0.654079940876837","0.680391748851923"
"Very important","2008","Full Time","Rural Area","1634","0.607362167846943","0.58837102184575","0.626353313848136"
"Very important","2008","Part Time","Urban Area","2046","0.649542648409638","0.632392335049195","0.666692961770081"
"Very important","2008","Part Time","Rural Area","930","0.621835742943183","0.596657887326093","0.647013598560273"
"Very important","2008","Not Working","Urban Area","2959","0.570153506454825","0.556171888019473","0.584135124890176"
"Very important","2008","Not Working","Rural Area","1456","0.54761264824677","0.528229582967785","0.566995713525754"
"Important","2008","Full Time","Urban Area","1248","0.261764556547675","0.249491136198601","0.274037976896749"
"Important","2008","Full Time","Rural Area","771","0.322270613838087","0.30409580949204","0.340445418184134"
"Important","2008","Part Time","Urban Area","774","0.279012884356855","0.262890602193532","0.295135166520179"
"Important","2008","Part Time","Rural Area","422","0.305348730559571","0.281436387367424","0.329261073751718"
"Important","2008","Not Working","Urban Area","1393","0.300594300400585","0.287644597452954","0.313544003348215"
"Important","2008","Not Working","Rural Area","800","0.301919113890584","0.284040712902455","0.319797514878714"
"Less important","2008","Full Time","Urban Area","218","0.0571452127970731","0.0506644657025992","0.0636259598915469"
"Less important","2008","Full Time","Rural Area","104","0.0547406515051634","0.0458943506705031","0.0635869523398237"
"Less important","2008","Part Time","Urban Area","121","0.0570165423047993","0.0486815901386154","0.0653514944709832"
"Less important","2008","Part Time","Rural Area","61","0.060410518878343","0.0480406238297947","0.0727804139268913"
"Less important","2008","Not Working","Urban Area","227","0.0563256373877036","0.0498143181635913","0.0628369566118159"
"Less important","2008","Not Working","Rural Area","149","0.0813524349669261","0.0707063423897268","0.0919985275441253"
"Quite unimportant","2008","Full Time","Urban Area","40","0.0138543857908722","0.0105909362379304","0.0171178353438141"
"Quite unimportant","2008","Full Time","Rural Area","31","0.0156265668098069","0.0108032813997409","0.0204498522198729"
"Quite unimportant","2008","Part Time","Urban Area","32","0.0144279249287073","0.0101414847384197","0.0187143651189948"
"Quite unimportant","2008","Part Time","Rural Area","12","","",""
"Quite unimportant","2008","Not Working","Urban Area","237","0.0729265557568871","0.0655830274412001","0.0802700840725741"
"Quite unimportant","2008","Not Working","Rural Area","128","0.0691158028957197","0.0592378487979759","0.0789937569934634"
"Very important","2009","Full Time","Urban Area","","","",""
"Very important","2009","Full Time","Rural Area","","","",""
"Very important","2009","Part Time","Urban Area","","","",""
"Very important","2009","Part Time","Rural Area","","","",""
"Very important","2009","Not Working","Urban Area","","","",""
"Very important","2009","Not Working","Rural Area","","","",""
"Important","2009","Full Time","Urban Area","","","",""
