"plh0109","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Important","1990","college entrance qualification","vocational + Abi","40","0.207387357924564","0.151614652860812","0.263160062988316"
"Important","1990","college entrance qualification","higher vocational","25","","",""
"Important","1990","college entrance qualification","higher education","134","0.246201140510065","0.211111285204688","0.281290995815442"
"Important","1990","Other degree","in school","","","",""
"Important","1990","Other degree","inadequately","6","","",""
"Important","1990","Other degree","general elemantary","1","","",""
"Important","1990","Other degree","middle vocational","2","","",""
"Important","1990","Other degree","vocational + Abi","","","",""
"Important","1990","Other degree","higher vocational","","","",""
"Important","1990","Other degree","higher education","1","","",""
"Important","1990","no degree/no degree yet","in school","41","0.4145264161944","0.320297716154926","0.508755116233873"
"Important","1990","no degree/no degree yet","inadequately","12","","",""
"Important","1990","no degree/no degree yet","general elemantary","","","",""
"Important","1990","no degree/no degree yet","middle vocational","1","","",""
"Important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Important","1990","no degree/no degree yet","higher vocational","2","","",""
"Important","1990","no degree/no degree yet","higher education","","","",""
"Less important","1990","lower secondary degree","in school","","","",""
"Less important","1990","lower secondary degree","inadequately","","","",""
"Less important","1990","lower secondary degree","general elemantary","64","0.0550769753406582","0.0426758907010808","0.0674780599802357"
"Less important","1990","lower secondary degree","middle vocational","81","0.0438589733255298","0.035842910146482","0.0518750365045775"
"Less important","1990","lower secondary degree","vocational + Abi","","","",""
"Less important","1990","lower secondary degree","higher vocational","8","","",""
"Less important","1990","lower secondary degree","higher education","","","",""
"Less important","1990","secondary school degree","in school","","","",""
"Less important","1990","secondary school degree","inadequately","","","",""
"Less important","1990","secondary school degree","general elemantary","17","","",""
"Less important","1990","secondary school degree","middle vocational","35","0.0445755282489796","0.03214623196426","0.0570048245336993"
"Less important","1990","secondary school degree","vocational + Abi","","","",""
"Less important","1990","secondary school degree","higher vocational","3","","",""
"Less important","1990","secondary school degree","higher education","1","","",""
"Less important","1990","college entrance qualification","in school","","","",""
"Less important","1990","college entrance qualification","inadequately","","","",""
"Less important","1990","college entrance qualification","general elemantary","","","",""
"Less important","1990","college entrance qualification","middle vocational","16","","",""
"Less important","1990","college entrance qualification","vocational + Abi","13","","",""
"Less important","1990","college entrance qualification","higher vocational","9","","",""
"Less important","1990","college entrance qualification","higher education","24","","",""
"Less important","1990","Other degree","in school","","","",""
"Less important","1990","Other degree","inadequately","1","","",""
"Less important","1990","Other degree","general elemantary","","","",""
"Less important","1990","Other degree","middle vocational","","","",""
"Less important","1990","Other degree","vocational + Abi","","","",""
"Less important","1990","Other degree","higher vocational","","","",""
"Less important","1990","Other degree","higher education","","","",""
"Less important","1990","no degree/no degree yet","in school","8","","",""
"Less important","1990","no degree/no degree yet","inadequately","5","","",""
"Less important","1990","no degree/no degree yet","general elemantary","","","",""
"Less important","1990","no degree/no degree yet","middle vocational","2","","",""
"Less important","1990","no degree/no degree yet","vocational + Abi","","","",""
"Less important","1990","no degree/no degree yet","higher vocational","","","",""
"Less important","1990","no degree/no degree yet","higher education","","","",""
"Quite unimportant","1990","lower secondary degree","in school","","","",""
"Quite unimportant","1990","lower secondary degree","inadequately","","","",""
"Quite unimportant","1990","lower secondary degree","general elemantary","100","0.101146202599234","0.084755569272725","0.117536835925742"
"Quite unimportant","1990","lower secondary degree","middle vocational","63","0.0388518963839196","0.0312875363452858","0.0464162564225533"
"Quite unimportant","1990","lower secondary degree","vocational + Abi","","","",""
"Quite unimportant","1990","lower secondary degree","higher vocational","7","","",""
"Quite unimportant","1990","lower secondary degree","higher education","","","",""
"Quite unimportant","1990","secondary school degree","in school","","","",""
"Quite unimportant","1990","secondary school degree","inadequately","","","",""
"Quite unimportant","1990","secondary school degree","general elemantary","13","","",""
"Quite unimportant","1990","secondary school degree","middle vocational","31","0.0479328140211753","0.0350666118148494","0.0607990162275011"
"Quite unimportant","1990","secondary school degree","vocational + Abi","","","",""
"Quite unimportant","1990","secondary school degree","higher vocational","6","","",""
"Quite unimportant","1990","secondary school degree","higher education","","","",""
"Quite unimportant","1990","college entrance qualification","in school","","","",""
"Quite unimportant","1990","college entrance qualification","inadequately","","","",""
"Quite unimportant","1990","college entrance qualification","general elemantary","","","",""
"Quite unimportant","1990","college entrance qualification","middle vocational","4","","",""
"Quite unimportant","1990","college entrance qualification","vocational + Abi","3","","",""
"Quite unimportant","1990","college entrance qualification","higher vocational","2","","",""
"Quite unimportant","1990","college entrance qualification","higher education","13","","",""
"Quite unimportant","1990","Other degree","in school","","","",""
"Quite unimportant","1990","Other degree","inadequately","6","","",""
"Quite unimportant","1990","Other degree","general elemantary","","","",""
"Quite unimportant","1990","Other degree","middle vocational","1","","",""
"Quite unimportant","1990","Other degree","vocational + Abi","","","",""
"Quite unimportant","1990","Other degree","higher vocational","","","",""
"Quite unimportant","1990","Other degree","higher education","1","","",""
"Quite unimportant","1990","no degree/no degree yet","in school","4","","",""
"Quite unimportant","1990","no degree/no degree yet","inadequately","6","","",""
"Quite unimportant","1990","no degree/no degree yet","general elemantary","","","",""
"Quite unimportant","1990","no degree/no degree yet","middle vocational","","","",""
"Quite unimportant","1990","no degree/no degree yet","vocational + Abi","","","",""
"Quite unimportant","1990","no degree/no degree yet","higher vocational","","","",""
"Quite unimportant","1990","no degree/no degree yet","higher education","","","",""
"Very important","1991","lower secondary degree","in school","","","",""
"Very important","1991","lower secondary degree","inadequately","","","",""
"Very important","1991","lower secondary degree","general elemantary","","","",""
"Very important","1991","lower secondary degree","middle vocational","","","",""
"Very important","1991","lower secondary degree","vocational + Abi","","","",""
"Very important","1991","lower secondary degree","higher vocational","","","",""
"Very important","1991","lower secondary degree","higher education","","","",""
"Very important","1991","secondary school degree","in school","","","",""
"Very important","1991","secondary school degree","inadequately","","","",""
"Very important","1991","secondary school degree","general elemantary","","","",""
"Very important","1991","secondary school degree","middle vocational","","","",""
"Very important","1991","secondary school degree","vocational + Abi","","","",""
"Very important","1991","secondary school degree","higher vocational","","","",""
"Very important","1991","secondary school degree","higher education","","","",""
"Very important","1991","college entrance qualification","in school","","","",""
"Very important","1991","college entrance qualification","inadequately","","","",""
"Very important","1991","college entrance qualification","general elemantary","","","",""
"Very important","1991","college entrance qualification","middle vocational","","","",""
"Very important","1991","college entrance qualification","vocational + Abi","","","",""
"Very important","1991","college entrance qualification","higher vocational","","","",""
"Very important","1991","college entrance qualification","higher education","","","",""
"Very important","1991","Other degree","in school","","","",""
"Very important","1991","Other degree","inadequately","","","",""
"Very important","1991","Other degree","general elemantary","","","",""
"Very important","1991","Other degree","middle vocational","","","",""
"Very important","1991","Other degree","vocational + Abi","","","",""
"Very important","1991","Other degree","higher vocational","","","",""
"Very important","1991","Other degree","higher education","","","",""
"Very important","1991","no degree/no degree yet","in school","","","",""
"Very important","1991","no degree/no degree yet","inadequately","","","",""
"Very important","1991","no degree/no degree yet","general elemantary","","","",""
"Very important","1991","no degree/no degree yet","middle vocational","","","",""
"Very important","1991","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1991","no degree/no degree yet","higher vocational","","","",""
"Very important","1991","no degree/no degree yet","higher education","","","",""
"Important","1991","lower secondary degree","in school","","","",""
"Important","1991","lower secondary degree","inadequately","","","",""
"Important","1991","lower secondary degree","general elemantary","","","",""
"Important","1991","lower secondary degree","middle vocational","","","",""
"Important","1991","lower secondary degree","vocational + Abi","","","",""
"Important","1991","lower secondary degree","higher vocational","","","",""
"Important","1991","lower secondary degree","higher education","","","",""
"Important","1991","secondary school degree","in school","","","",""
"Important","1991","secondary school degree","inadequately","","","",""
"Important","1991","secondary school degree","general elemantary","","","",""
"Important","1991","secondary school degree","middle vocational","","","",""
"Important","1991","secondary school degree","vocational + Abi","","","",""
"Important","1991","secondary school degree","higher vocational","","","",""
"Important","1991","secondary school degree","higher education","","","",""
"Important","1991","college entrance qualification","in school","","","",""
"Important","1991","college entrance qualification","inadequately","","","",""
"Important","1991","college entrance qualification","general elemantary","","","",""
"Important","1991","college entrance qualification","middle vocational","","","",""
"Important","1991","college entrance qualification","vocational + Abi","","","",""
"Important","1991","college entrance qualification","higher vocational","","","",""
"Important","1991","college entrance qualification","higher education","","","",""
"Important","1991","Other degree","in school","","","",""
"Important","1991","Other degree","inadequately","","","",""
"Important","1991","Other degree","general elemantary","","","",""
"Important","1991","Other degree","middle vocational","","","",""
"Important","1991","Other degree","vocational + Abi","","","",""
"Important","1991","Other degree","higher vocational","","","",""
"Important","1991","Other degree","higher education","","","",""
"Important","1991","no degree/no degree yet","in school","","","",""
"Important","1991","no degree/no degree yet","inadequately","","","",""
"Important","1991","no degree/no degree yet","general elemantary","","","",""
"Important","1991","no degree/no degree yet","middle vocational","","","",""
"Important","1991","no degree/no degree yet","vocational + Abi","","","",""
"Important","1991","no degree/no degree yet","higher vocational","","","",""
"Important","1991","no degree/no degree yet","higher education","","","",""
"Less important","1991","lower secondary degree","in school","","","",""
"Less important","1991","lower secondary degree","inadequately","","","",""
"Less important","1991","lower secondary degree","general elemantary","","","",""
"Less important","1991","lower secondary degree","middle vocational","","","",""
"Less important","1991","lower secondary degree","vocational + Abi","","","",""
"Less important","1991","lower secondary degree","higher vocational","","","",""
"Less important","1991","lower secondary degree","higher education","","","",""
"Less important","1991","secondary school degree","in school","","","",""
"Less important","1991","secondary school degree","inadequately","","","",""
"Less important","1991","secondary school degree","general elemantary","","","",""
"Less important","1991","secondary school degree","middle vocational","","","",""
"Less important","1991","secondary school degree","vocational + Abi","","","",""
"Less important","1991","secondary school degree","higher vocational","","","",""
"Less important","1991","secondary school degree","higher education","","","",""
"Less important","1991","college entrance qualification","in school","","","",""
"Less important","1991","college entrance qualification","inadequately","","","",""
"Less important","1991","college entrance qualification","general elemantary","","","",""
"Less important","1991","college entrance qualification","middle vocational","","","",""
"Less important","1991","college entrance qualification","vocational + Abi","","","",""
"Less important","1991","college entrance qualification","higher vocational","","","",""
"Less important","1991","college entrance qualification","higher education","","","",""
"Less important","1991","Other degree","in school","","","",""
"Less important","1991","Other degree","inadequately","","","",""
"Less important","1991","Other degree","general elemantary","","","",""
"Less important","1991","Other degree","middle vocational","","","",""
"Less important","1991","Other degree","vocational + Abi","","","",""
"Less important","1991","Other degree","higher vocational","","","",""
"Less important","1991","Other degree","higher education","","","",""
"Less important","1991","no degree/no degree yet","in school","","","",""
"Less important","1991","no degree/no degree yet","inadequately","","","",""
"Less important","1991","no degree/no degree yet","general elemantary","","","",""
"Less important","1991","no degree/no degree yet","middle vocational","","","",""
"Less important","1991","no degree/no degree yet","vocational + Abi","","","",""
"Less important","1991","no degree/no degree yet","higher vocational","","","",""
"Less important","1991","no degree/no degree yet","higher education","","","",""
"Quite unimportant","1991","lower secondary degree","in school","","","",""
"Quite unimportant","1991","lower secondary degree","inadequately","","","",""
"Quite unimportant","1991","lower secondary degree","general elemantary","","","",""
"Quite unimportant","1991","lower secondary degree","middle vocational","","","",""
"Quite unimportant","1991","lower secondary degree","vocational + Abi","","","",""
"Quite unimportant","1991","lower secondary degree","higher vocational","","","",""
"Quite unimportant","1991","lower secondary degree","higher education","","","",""
"Quite unimportant","1991","secondary school degree","in school","","","",""
"Quite unimportant","1991","secondary school degree","inadequately","","","",""
"Quite unimportant","1991","secondary school degree","general elemantary","","","",""
"Quite unimportant","1991","secondary school degree","middle vocational","","","",""
"Quite unimportant","1991","secondary school degree","vocational + Abi","","","",""
"Quite unimportant","1991","secondary school degree","higher vocational","","","",""
"Quite unimportant","1991","secondary school degree","higher education","","","",""
"Quite unimportant","1991","college entrance qualification","in school","","","",""
"Quite unimportant","1991","college entrance qualification","inadequately","","","",""
"Quite unimportant","1991","college entrance qualification","general elemantary","","","",""
"Quite unimportant","1991","college entrance qualification","middle vocational","","","",""
"Quite unimportant","1991","college entrance qualification","vocational + Abi","","","",""
"Quite unimportant","1991","college entrance qualification","higher vocational","","","",""
"Quite unimportant","1991","college entrance qualification","higher education","","","",""
"Quite unimportant","1991","Other degree","in school","","","",""
"Quite unimportant","1991","Other degree","inadequately","","","",""
"Quite unimportant","1991","Other degree","general elemantary","","","",""
"Quite unimportant","1991","Other degree","middle vocational","","","",""
"Quite unimportant","1991","Other degree","vocational + Abi","","","",""
"Quite unimportant","1991","Other degree","higher vocational","","","",""
"Quite unimportant","1991","Other degree","higher education","","","",""
"Quite unimportant","1991","no degree/no degree yet","in school","","","",""
"Quite unimportant","1991","no degree/no degree yet","inadequately","","","",""
"Quite unimportant","1991","no degree/no degree yet","general elemantary","","","",""
"Quite unimportant","1991","no degree/no degree yet","middle vocational","","","",""
"Quite unimportant","1991","no degree/no degree yet","vocational + Abi","","","",""
"Quite unimportant","1991","no degree/no degree yet","higher vocational","","","",""
"Quite unimportant","1991","no degree/no degree yet","higher education","","","",""
"Very important","1992","lower secondary degree","in school","","","",""
"Very important","1992","lower secondary degree","inadequately","","","",""
"Very important","1992","lower secondary degree","general elemantary","865","0.549822118183281","0.524302460582382","0.575341775784179"
"Very important","1992","lower secondary degree","middle vocational","2470","0.670504533145473","0.654833890562333","0.686175175728614"
"Very important","1992","lower secondary degree","vocational + Abi","","","",""
"Very important","1992","lower secondary degree","higher vocational","235","0.717941131019652","0.66735568347142","0.768526578567884"
"Very important","1992","lower secondary degree","higher education","94","0.822745725598245","0.752334801366773","0.893156649829717"
"Very important","1992","secondary school degree","in school","","","",""
"Very important","1992","secondary school degree","inadequately","","","",""
"Very important","1992","secondary school degree","general elemantary","275","0.59596354739904","0.550924852983549","0.641002241814531"
"Very important","1992","secondary school degree","middle vocational","1669","0.711610933542225","0.692607506632073","0.730614360452377"
"Very important","1992","secondary school degree","vocational + Abi","","","",""
"Very important","1992","secondary school degree","higher vocational","252","0.762789020434366","0.715360621807095","0.810217419061637"
"Very important","1992","secondary school degree","higher education","408","0.749205291533586","0.711695123381622","0.78671545968555"
"Very important","1992","college entrance qualification","in school","","","",""
"Very important","1992","college entrance qualification","inadequately","","","",""
"Very important","1992","college entrance qualification","general elemantary","","","",""
"Very important","1992","college entrance qualification","middle vocational","188","0.632743214334063","0.576178623234456","0.68930780543367"
"Very important","1992","college entrance qualification","vocational + Abi","212","0.70183638471551","0.649004377658851","0.754668391772169"
"Very important","1992","college entrance qualification","higher vocational","100","0.725462956146242","0.648150191549636","0.802775720742848"
"Very important","1992","college entrance qualification","higher education","724","0.702269344124748","0.673463935205884","0.731074753043611"
"Very important","1992","Other degree","in school","","","",""
"Very important","1992","Other degree","inadequately","10","","",""
"Very important","1992","Other degree","general elemantary","10","","",""
"Very important","1992","Other degree","middle vocational","33","0.622316675430013","0.489261237925911","0.755372112934115"
"Very important","1992","Other degree","vocational + Abi","2","","",""
"Very important","1992","Other degree","higher vocational","1","","",""
"Very important","1992","Other degree","higher education","3","","",""
"Very important","1992","no degree/no degree yet","in school","65","0.462102365143603","0.375049768199398","0.549154962087809"
"Very important","1992","no degree/no degree yet","inadequately","37","0.534137703573845","0.42198837084965","0.64628703629804"
"Very important","1992","no degree/no degree yet","general elemantary","","","",""
"Very important","1992","no degree/no degree yet","middle vocational","13","","",""
"Very important","1992","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1992","no degree/no degree yet","higher vocational","1","","",""
"Very important","1992","no degree/no degree yet","higher education","","","",""
"Important","1992","lower secondary degree","in school","","","",""
"Important","1992","lower secondary degree","inadequately","","","",""
"Important","1992","lower secondary degree","general elemantary","389","0.278464959360576","0.255472488042842","0.301457430678311"
"Important","1992","lower secondary degree","middle vocational","766","0.240129444539968","0.225888009923053","0.254370879156884"
"Important","1992","lower secondary degree","vocational + Abi","","","",""
"Important","1992","lower secondary degree","higher vocational","59","0.202734242329678","0.15754069729679","0.247927787362566"
"Important","1992","lower secondary degree","higher education","13","","",""
"Important","1992","secondary school degree","in school","","","",""
"Important","1992","secondary school degree","inadequately","","","",""
"Important","1992","secondary school degree","general elemantary","132","0.290238516612085","0.248580421571692","0.331896611652479"
"Important","1992","secondary school degree","middle vocational","400","0.212800133422967","0.195630948549269","0.229969318296666"
"Important","1992","secondary school degree","vocational + Abi","","","",""
"Important","1992","secondary school degree","higher vocational","48","0.186261500794659","0.142853195377605","0.229669806211713"
"Important","1992","secondary school degree","higher education","88","0.20857469315982","0.17341661058837","0.24373277573127"
"Important","1992","college entrance qualification","in school","","","",""
"Important","1992","college entrance qualification","inadequately","","","",""
"Important","1992","college entrance qualification","general elemantary","","","",""
"Important","1992","college entrance qualification","middle vocational","70","0.280219228360917","0.22752111393788","0.332917342783954"
"Important","1992","college entrance qualification","vocational + Abi","54","0.209661219106554","0.162648264405308","0.2566741738078"
"Important","1992","college entrance qualification","higher vocational","23","","",""
"Important","1992","college entrance qualification","higher education","192","0.212109967992769","0.186357209528941","0.237862726456597"
"Important","1992","Other degree","in school","","","",""
"Important","1992","Other degree","inadequately","6","","",""
"Important","1992","Other degree","general elemantary","4","","",""
"Important","1992","Other degree","middle vocational","9","","",""
"Important","1992","Other degree","vocational + Abi","","","",""
"Important","1992","Other degree","higher vocational","","","",""
"Important","1992","Other degree","higher education","1","","",""
"Important","1992","no degree/no degree yet","in school","49","0.421050973198085","0.334842427194978","0.507259519201191"
"Important","1992","no degree/no degree yet","inadequately","22","","",""
"Important","1992","no degree/no degree yet","general elemantary","","","",""
"Important","1992","no degree/no degree yet","middle vocational","2","","",""
"Important","1992","no degree/no degree yet","vocational + Abi","","","",""
"Important","1992","no degree/no degree yet","higher vocational","1","","",""
"Important","1992","no degree/no degree yet","higher education","","","",""
"Less important","1992","lower secondary degree","in school","","","",""
"Less important","1992","lower secondary degree","inadequately","","","",""
"Less important","1992","lower secondary degree","general elemantary","73","0.0593759238699011","0.0472536274723789","0.0714982202674234"
"Less important","1992","lower secondary degree","middle vocational","86","0.0291835079706744","0.0235717550131785","0.0347952609281703"
"Less important","1992","lower secondary degree","vocational + Abi","","","",""
"Less important","1992","lower secondary degree","higher vocational","5","","",""
"Less important","1992","lower secondary degree","higher education","1","","",""
"Less important","1992","secondary school degree","in school","","","",""
"Less important","1992","secondary school degree","inadequately","","","",""
"Less important","1992","secondary school degree","general elemantary","28","","",""
"Less important","1992","secondary school degree","middle vocational","70","0.0361734960620072","0.0283407166232717","0.0440062755007426"
"Less important","1992","secondary school degree","vocational + Abi","","","",""
"Less important","1992","secondary school degree","higher vocational","5","","",""
"Less important","1992","secondary school degree","higher education","12","","",""
"Less important","1992","college entrance qualification","in school","","","",""
"Less important","1992","college entrance qualification","inadequately","","","",""
"Less important","1992","college entrance qualification","general elemantary","","","",""
"Less important","1992","college entrance qualification","middle vocational","14","","",""
"Less important","1992","college entrance qualification","vocational + Abi","13","","",""
"Less important","1992","college entrance qualification","higher vocational","3","","",""
"Less important","1992","college entrance qualification","higher education","41","0.06524716951036","0.049689675410439","0.0808046636102809"
"Less important","1992","Other degree","in school","","","",""
"Less important","1992","Other degree","inadequately","1","","",""
"Less important","1992","Other degree","general elemantary","","","",""
"Less important","1992","Other degree","middle vocational","4","","",""
"Less important","1992","Other degree","vocational + Abi","","","",""
"Less important","1992","Other degree","higher vocational","","","",""
"Less important","1992","Other degree","higher education","1","","",""
"Less important","1992","no degree/no degree yet","in school","8","","",""
"Less important","1992","no degree/no degree yet","inadequately","7","","",""
"Less important","1992","no degree/no degree yet","general elemantary","","","",""
"Less important","1992","no degree/no degree yet","middle vocational","","","",""
"Less important","1992","no degree/no degree yet","vocational + Abi","","","",""
"Less important","1992","no degree/no degree yet","higher vocational","","","",""
"Less important","1992","no degree/no degree yet","higher education","","","",""
"Quite unimportant","1992","lower secondary degree","in school","","","",""
"Quite unimportant","1992","lower secondary degree","inadequately","","","",""
"Quite unimportant","1992","lower secondary degree","general elemantary","133","0.112336998586242","0.0961391576264288","0.128534839546055"
"Quite unimportant","1992","lower secondary degree","middle vocational","134","0.060182514343884","0.0522535192594309","0.0681115094283371"
"Quite unimportant","1992","lower secondary degree","vocational + Abi","","","",""
"Quite unimportant","1992","lower secondary degree","higher vocational","5","","",""
"Quite unimportant","1992","lower secondary degree","higher education","5","","",""
"Quite unimportant","1992","secondary school degree","in school","","","",""
"Quite unimportant","1992","secondary school degree","inadequately","","","",""
"Quite unimportant","1992","secondary school degree","general elemantary","21","","",""
"Quite unimportant","1992","secondary school degree","middle vocational","44","0.0394154369728006","0.0312529557065404","0.0475779182390609"
"Quite unimportant","1992","secondary school degree","vocational + Abi","","","",""
"Quite unimportant","1992","secondary school degree","higher vocational","4","","",""
"Quite unimportant","1992","secondary school degree","higher education","5","","",""
"Quite unimportant","1992","college entrance qualification","in school","","","",""
"Quite unimportant","1992","college entrance qualification","inadequately","","","",""
"Quite unimportant","1992","college entrance qualification","general elemantary","","","",""
"Quite unimportant","1992","college entrance qualification","middle vocational","7","","",""
"Quite unimportant","1992","college entrance qualification","vocational + Abi","9","","",""
"Quite unimportant","1992","college entrance qualification","higher vocational","2","","",""
"Quite unimportant","1992","college entrance qualification","higher education","11","","",""
"Quite unimportant","1992","Other degree","in school","","","",""
"Quite unimportant","1992","Other degree","inadequately","3","","",""
"Quite unimportant","1992","Other degree","general elemantary","2","","",""
"Quite unimportant","1992","Other degree","middle vocational","5","","",""
"Quite unimportant","1992","Other degree","vocational + Abi","","","",""
"Quite unimportant","1992","Other degree","higher vocational","","","",""
"Quite unimportant","1992","Other degree","higher education","","","",""
"Quite unimportant","1992","no degree/no degree yet","in school","4","","",""
"Quite unimportant","1992","no degree/no degree yet","inadequately","10","","",""
"Quite unimportant","1992","no degree/no degree yet","general elemantary","","","",""
"Quite unimportant","1992","no degree/no degree yet","middle vocational","1","","",""
"Quite unimportant","1992","no degree/no degree yet","vocational + Abi","","","",""
"Quite unimportant","1992","no degree/no degree yet","higher vocational","","","",""
"Quite unimportant","1992","no degree/no degree yet","higher education","","","",""
"Very important","1993","lower secondary degree","in school","","","",""
"Very important","1993","lower secondary degree","inadequately","","","",""
"Very important","1993","lower secondary degree","general elemantary","","","",""
"Very important","1993","lower secondary degree","middle vocational","","","",""
"Very important","1993","lower secondary degree","vocational + Abi","","","",""
"Very important","1993","lower secondary degree","higher vocational","","","",""
"Very important","1993","lower secondary degree","higher education","","","",""
"Very important","1993","secondary school degree","in school","","","",""
"Very important","1993","secondary school degree","inadequately","","","",""
"Very important","1993","secondary school degree","general elemantary","","","",""
"Very important","1993","secondary school degree","middle vocational","","","",""
"Very important","1993","secondary school degree","vocational + Abi","","","",""
"Very important","1993","secondary school degree","higher vocational","","","",""
"Very important","1993","secondary school degree","higher education","","","",""
"Very important","1993","college entrance qualification","in school","","","",""
"Very important","1993","college entrance qualification","inadequately","","","",""
"Very important","1993","college entrance qualification","general elemantary","","","",""
"Very important","1993","college entrance qualification","middle vocational","","","",""
"Very important","1993","college entrance qualification","vocational + Abi","","","",""
"Very important","1993","college entrance qualification","higher vocational","","","",""
"Very important","1993","college entrance qualification","higher education","","","",""
"Very important","1993","Other degree","in school","","","",""
"Very important","1993","Other degree","inadequately","","","",""
"Very important","1993","Other degree","general elemantary","","","",""
"Very important","1993","Other degree","middle vocational","","","",""
"Very important","1993","Other degree","vocational + Abi","","","",""
"Very important","1993","Other degree","higher vocational","","","",""
"Very important","1993","Other degree","higher education","","","",""
"Very important","1993","no degree/no degree yet","in school","","","",""
"Very important","1993","no degree/no degree yet","inadequately","","","",""
"Very important","1993","no degree/no degree yet","general elemantary","","","",""
"Very important","1993","no degree/no degree yet","middle vocational","","","",""
"Very important","1993","no degree/no degree yet","vocational + Abi","","","",""
"Very important","1993","no degree/no degree yet","higher vocational","","","",""
"Very important","1993","no degree/no degree yet","higher education","","","",""
"Important","1993","lower secondary degree","in school","","","",""
"Important","1993","lower secondary degree","inadequately","","","",""
"Important","1993","lower secondary degree","general elemantary","","","",""
"Important","1993","lower secondary degree","middle vocational","","","",""
"Important","1993","lower secondary degree","vocational + Abi","","","",""
"Important","1993","lower secondary degree","higher vocational","","","",""
"Important","1993","lower secondary degree","higher education","","","",""
"Important","1993","secondary school degree","in school","","","",""
"Important","1993","secondary school degree","inadequately","","","",""
"Important","1993","secondary school degree","general elemantary","","","",""
"Important","1993","secondary school degree","middle vocational","","","",""
"Important","1993","secondary school degree","vocational + Abi","","","",""
"Important","1993","secondary school degree","higher vocational","","","",""
