"plh0109","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Very important","1990","higher education","West Germany","464","0.678565869009072","0.642772612114497","0.714359125903647","1"
"Very important","1990","higher education","East Germany","","","","","1"
"Important","1991","higher education","East Germany","","","","","2"
"Important","1991","in school","East Germany","","","","","2"
"Important","1991","higher vocational","East Germany","","","","","2"
"Important","1991","inadequately","West Germany","","","","","2"
"Important","1991","general elemantary","West Germany","","","","","2"
"Important","1991","inadequately","East Germany","","","","","2"
"Important","1991","higher education","West Germany","","","","","2"
"Important","1991","in school","West Germany","","","","","2"
"Important","1991","higher vocational","West Germany","","","","","2"
"Important","1991","general elemantary","East Germany","","","","","2"
"Important","1991","middle vocational","West Germany","","","","","2"
"Important","1991","middle vocational","East Germany","","","","","2"
"Important","1991","vocational + Abi","West Germany","","","","","2"
"Important","1991","vocational + Abi","East Germany","","","","","2"
"Less important","1991","in school","West Germany","","","","","3"
"Less important","1991","in school","East Germany","","","","","3"
"Less important","1991","inadequately","West Germany","","","","","3"
"Less important","1991","inadequately","East Germany","","","","","3"
"Less important","1991","general elemantary","West Germany","","","","","3"
"Less important","1991","general elemantary","East Germany","","","","","3"
"Less important","1991","middle vocational","West Germany","","","","","3"
"Less important","1991","middle vocational","East Germany","","","","","3"
"Less important","1991","vocational + Abi","West Germany","","","","","3"
"Less important","1991","vocational + Abi","East Germany","","","","","3"
"Less important","1991","higher vocational","West Germany","","","","","3"
"Less important","1991","higher vocational","East Germany","","","","","3"
"Less important","1991","higher education","West Germany","","","","","3"
"Less important","1991","higher education","East Germany","","","","","3"
"Quite unimportant","1991","higher education","East Germany","","","","","4"
"Quite unimportant","1991","in school","East Germany","","","","","4"
"Quite unimportant","1991","higher vocational","East Germany","","","","","4"
"Quite unimportant","1991","inadequately","West Germany","","","","","4"
"Quite unimportant","1991","general elemantary","West Germany","","","","","4"
"Quite unimportant","1991","inadequately","East Germany","","","","","4"
"Quite unimportant","1991","higher education","West Germany","","","","","4"
"Quite unimportant","1991","in school","West Germany","","","","","4"
"Quite unimportant","1991","higher vocational","West Germany","","","","","4"
"Quite unimportant","1991","general elemantary","East Germany","","","","","4"
"Quite unimportant","1991","middle vocational","West Germany","","","","","4"
"Quite unimportant","1991","middle vocational","East Germany","","","","","4"
"Quite unimportant","1991","vocational + Abi","West Germany","","","","","4"
"Quite unimportant","1991","vocational + Abi","East Germany","","","","","4"
"Very important","1991","in school","West Germany","","","","","1"
"Very important","1991","in school","East Germany","","","","","1"
"Very important","1991","inadequately","West Germany","","","","","1"
"Very important","1991","inadequately","East Germany","","","","","1"
"Very important","1991","general elemantary","West Germany","","","","","1"
"Very important","1991","general elemantary","East Germany","","","","","1"
"Very important","1991","middle vocational","West Germany","","","","","1"
"Very important","1991","middle vocational","East Germany","","","","","1"
"Very important","1991","vocational + Abi","West Germany","","","","","1"
"Very important","1991","vocational + Abi","East Germany","","","","","1"
"Very important","1991","higher vocational","West Germany","","","","","1"
"Very important","1991","higher vocational","East Germany","","","","","1"
"Very important","1991","higher education","West Germany","","","","","1"
"Very important","1991","higher education","East Germany","","","","","1"
"Important","1992","in school","East Germany","10","","","","2"
"Important","1992","inadequately","West Germany","21","","","","2"
"Important","1992","general elemantary","West Germany","402","0.285381513268356","0.262443764913614","0.308319261623098","2"
"Important","1992","higher vocational","East Germany","38","0.173263235368195","0.124561892777626","0.221964577958765","2"
"Important","1992","higher education","East Germany","145","0.184975115407693","0.159858053364076","0.210092177451311","2"
"Important","1992","inadequately","East Germany","7","","","","2"
"Important","1992","higher education","West Germany","150","0.218130908638614","0.187316831004915","0.248944986272314","2"
"Important","1992","in school","West Germany","40","0.441921365394374","0.34044278692871","0.543399943860039","2"
"Important","1992","general elemantary","East Germany","123","0.248727296302527","0.208473508091076","0.288981084513977","2"
"Important","1992","higher vocational","West Germany","93","0.201528976240137","0.166816328752907","0.236241623727368","2"
"Important","1992","middle vocational","West Germany","850","0.242592871042452","0.229001499537254","0.256184242547651","2"
"Important","1992","middle vocational","East Germany","405","0.198202519385366","0.181540700656916","0.214864338113816","2"
"Important","1992","vocational + Abi","West Germany","45","0.213458082316288","0.159799237361489","0.267116927271086","2"
"Important","1992","vocational + Abi","East Germany","9","","","","2"
"Less important","1992","in school","West Germany","6","","","","3"
"Less important","1992","in school","East Germany","4","","","","3"
"Less important","1992","inadequately","West Germany","3","","","","3"
"Less important","1992","inadequately","East Germany","5","","","","3"
"Less important","1992","general elemantary","West Germany","71","0.0565309089453743","0.0448006509317691","0.0682611669589796","3"
"Less important","1992","general elemantary","East Germany","30","0.0672953755020117","0.0439655815390673","0.0906251694649562","3"
"Less important","1992","middle vocational","West Germany","100","0.0298738070994645","0.0244759799471935","0.0352716342517355","3"
"Less important","1992","middle vocational","East Germany","75","0.0420218049599295","0.0336358864140293","0.0504077235058298","3"
"Less important","1992","vocational + Abi","West Germany","11","","","","3"
"Less important","1992","vocational + Abi","East Germany","2","","","","3"
"Less important","1992","higher vocational","West Germany","9","","","","3"
"Less important","1992","higher vocational","East Germany","4","","","","3"
"Less important","1992","higher education","West Germany","30","0.0650156880051467","0.0466192056192432","0.0834121703910503","3"
"Less important","1992","higher education","East Germany","25","","","","3"
"Quite unimportant","1992","in school","East Germany","1","","","","4"
"Quite unimportant","1992","inadequately","West Germany","10","","","","4"
"Quite unimportant","1992","general elemantary","West Germany","92","0.0837735684863229","0.0697015739455349","0.0978455630271109","4"
"Quite unimportant","1992","higher vocational","East Germany","1","","","","4"
"Quite unimportant","1992","higher education","East Germany","10","","","","4"
"Quite unimportant","1992","inadequately","East Germany","3","","","","4"
"Quite unimportant","1992","higher education","West Germany","12","","","","4"
"Quite unimportant","1992","in school","West Germany","4","","","","4"
"Quite unimportant","1992","general elemantary","East Germany","64","0.225934613680044","0.186991879769696","0.264877347590392","4"
"Quite unimportant","1992","higher vocational","West Germany","10","","","","4"
"Quite unimportant","1992","middle vocational","West Germany","115","0.0504407368233748","0.0435015062131543","0.0573799674335954","4"
"Quite unimportant","1992","middle vocational","East Germany","78","0.0625193738344609","0.052400692082657","0.0726380555862648","4"
"Quite unimportant","1992","vocational + Abi","West Germany","7","","","","4"
"Quite unimportant","1992","vocational + Abi","East Germany","2","","","","4"
"Very important","1992","in school","West Germany","42","0.432494045836674","0.331259333062958","0.53372875861039","1"
"Very important","1992","in school","East Germany","28","","","","1"
"Very important","1992","inadequately","West Germany","41","0.548928265418352","0.436312792935468","0.661543737901235","1"
"Very important","1992","inadequately","East Germany","6","","","","1"
"Very important","1992","general elemantary","West Germany","924","0.574314009299946","0.549199764329684","0.599428254270209","1"
"Very important","1992","general elemantary","East Germany","226","0.458042714515417","0.411646585521413","0.504438843509422","1"
"Very important","1992","middle vocational","West Germany","2756","0.677092585034708","0.662266632342259","0.691918537727158","1"
"Very important","1992","middle vocational","East Germany","1641","0.697256301820243","0.678053294110269","0.716459309530218","1"
"Very important","1992","vocational + Abi","West Germany","161","0.695889981902092","0.635646545405052","0.756133418399131","1"
"Very important","1992","vocational + Abi","East Germany","53","0.752368764028187","0.648234365179629","0.856503162876744","1"
"Very important","1992","higher vocational","West Germany","401","0.721152458568518","0.682347576979181","0.759957340157855","1"
"Very important","1992","higher vocational","East Germany","189","0.791639540286057","0.739378807978336","0.843900272593777","1"
"Very important","1992","higher education","West Germany","498","0.693153515845583","0.658742393586131","0.727564638105036","1"
"Very important","1992","higher education","East Germany","738","0.764094198245104","0.736629836395117","0.79155856009509","1"
"Important","1993","in school","East Germany","","","","","2"
"Important","1993","general elemantary","West Germany","","","","","2"
"Important","1993","inadequately","West Germany","","","","","2"
"Important","1993","inadequately","East Germany","","","","","2"
"Important","1993","in school","West Germany","","","","","2"
"Important","1993","higher vocational","West Germany","","","","","2"
"Important","1993","higher vocational","East Germany","","","","","2"
"Important","1993","general elemantary","East Germany","","","","","2"
"Important","1993","higher education","West Germany","","","","","2"
"Important","1993","higher education","East Germany","","","","","2"
"Important","1993","middle vocational","West Germany","","","","","2"
"Important","1993","middle vocational","East Germany","","","","","2"
"Important","1993","vocational + Abi","West Germany","","","","","2"
"Important","1993","vocational + Abi","East Germany","","","","","2"
"Less important","1993","in school","West Germany","","","","","3"
"Less important","1993","in school","East Germany","","","","","3"
"Less important","1993","inadequately","West Germany","","","","","3"
"Less important","1993","inadequately","East Germany","","","","","3"
"Less important","1993","general elemantary","West Germany","","","","","3"
"Less important","1993","general elemantary","East Germany","","","","","3"
"Less important","1993","middle vocational","West Germany","","","","","3"
"Less important","1993","middle vocational","East Germany","","","","","3"
"Less important","1993","vocational + Abi","West Germany","","","","","3"
"Less important","1993","vocational + Abi","East Germany","","","","","3"
"Less important","1993","higher vocational","West Germany","","","","","3"
"Less important","1993","higher vocational","East Germany","","","","","3"
"Less important","1993","higher education","West Germany","","","","","3"
"Less important","1993","higher education","East Germany","","","","","3"
"Quite unimportant","1993","in school","East Germany","","","","","4"
"Quite unimportant","1993","general elemantary","West Germany","","","","","4"
"Quite unimportant","1993","inadequately","West Germany","","","","","4"
"Quite unimportant","1993","inadequately","East Germany","","","","","4"
"Quite unimportant","1993","in school","West Germany","","","","","4"
"Quite unimportant","1993","higher vocational","West Germany","","","","","4"
"Quite unimportant","1993","higher vocational","East Germany","","","","","4"
"Quite unimportant","1993","general elemantary","East Germany","","","","","4"
"Quite unimportant","1993","higher education","West Germany","","","","","4"
"Quite unimportant","1993","higher education","East Germany","","","","","4"
"Quite unimportant","1993","middle vocational","West Germany","","","","","4"
"Quite unimportant","1993","middle vocational","East Germany","","","","","4"
"Quite unimportant","1993","vocational + Abi","West Germany","","","","","4"
"Quite unimportant","1993","vocational + Abi","East Germany","","","","","4"
"Very important","1993","in school","West Germany","","","","","1"
"Very important","1993","in school","East Germany","","","","","1"
"Very important","1993","inadequately","West Germany","","","","","1"
"Very important","1993","inadequately","East Germany","","","","","1"
"Very important","1993","general elemantary","West Germany","","","","","1"
"Very important","1993","general elemantary","East Germany","","","","","1"
"Very important","1993","middle vocational","West Germany","","","","","1"
"Very important","1993","middle vocational","East Germany","","","","","1"
"Very important","1993","vocational + Abi","West Germany","","","","","1"
"Very important","1993","vocational + Abi","East Germany","","","","","1"
"Very important","1993","higher vocational","West Germany","","","","","1"
"Very important","1993","higher vocational","East Germany","","","","","1"
"Very important","1993","higher education","West Germany","","","","","1"
"Very important","1993","higher education","East Germany","","","","","1"
"Important","1994","in school","East Germany","","","","","2"
"Important","1994","inadequately","West Germany","","","","","2"
"Important","1994","general elemantary","West Germany","","","","","2"
"Important","1994","inadequately","East Germany","","","","","2"
"Important","1994","in school","West Germany","","","","","2"
"Important","1994","general elemantary","East Germany","","","","","2"
"Important","1994","higher vocational","West Germany","","","","","2"
"Important","1994","higher vocational","East Germany","","","","","2"
"Important","1994","higher education","West Germany","","","","","2"
"Important","1994","higher education","East Germany","","","","","2"
"Important","1994","middle vocational","West Germany","","","","","2"
"Important","1994","middle vocational","East Germany","","","","","2"
"Important","1994","vocational + Abi","West Germany","","","","","2"
"Important","1994","vocational + Abi","East Germany","","","","","2"
"Less important","1994","in school","West Germany","","","","","3"
"Less important","1994","in school","East Germany","","","","","3"
"Less important","1994","inadequately","West Germany","","","","","3"
"Less important","1994","inadequately","East Germany","","","","","3"
"Less important","1994","general elemantary","West Germany","","","","","3"
"Less important","1994","general elemantary","East Germany","","","","","3"
"Less important","1994","middle vocational","West Germany","","","","","3"
"Less important","1994","middle vocational","East Germany","","","","","3"
"Less important","1994","vocational + Abi","West Germany","","","","","3"
"Less important","1994","vocational + Abi","East Germany","","","","","3"
"Less important","1994","higher vocational","West Germany","","","","","3"
"Less important","1994","higher vocational","East Germany","","","","","3"
"Less important","1994","higher education","West Germany","","","","","3"
"Less important","1994","higher education","East Germany","","","","","3"
"Quite unimportant","1994","in school","East Germany","","","","","4"
"Quite unimportant","1994","inadequately","West Germany","","","","","4"
"Quite unimportant","1994","general elemantary","West Germany","","","","","4"
"Quite unimportant","1994","inadequately","East Germany","","","","","4"
"Quite unimportant","1994","in school","West Germany","","","","","4"
"Quite unimportant","1994","general elemantary","East Germany","","","","","4"
"Quite unimportant","1994","higher vocational","West Germany","","","","","4"
"Quite unimportant","1994","higher vocational","East Germany","","","","","4"
"Quite unimportant","1994","higher education","West Germany","","","","","4"
"Quite unimportant","1994","higher education","East Germany","","","","","4"
"Quite unimportant","1994","middle vocational","West Germany","","","","","4"
"Quite unimportant","1994","middle vocational","East Germany","","","","","4"
"Quite unimportant","1994","vocational + Abi","West Germany","","","","","4"
"Quite unimportant","1994","vocational + Abi","East Germany","","","","","4"
"Very important","1994","in school","West Germany","","","","","1"
"Very important","1994","in school","East Germany","","","","","1"
"Very important","1994","inadequately","West Germany","","","","","1"
"Very important","1994","inadequately","East Germany","","","","","1"
"Very important","1994","general elemantary","West Germany","","","","","1"
"Very important","1994","general elemantary","East Germany","","","","","1"
"Very important","1994","middle vocational","West Germany","","","","","1"
"Very important","1994","middle vocational","East Germany","","","","","1"
"Very important","1994","vocational + Abi","West Germany","","","","","1"
"Very important","1994","vocational + Abi","East Germany","","","","","1"
"Very important","1994","higher vocational","West Germany","","","","","1"
"Very important","1994","higher vocational","East Germany","","","","","1"
"Very important","1994","higher education","West Germany","","","","","1"
"Very important","1994","higher education","East Germany","","","","","1"
"Important","1995","higher vocational","West Germany","86","0.201441909183826","0.166598762327323","0.236285056040329","2"
"Important","1995","higher vocational","East Germany","40","0.211391937027142","0.158739689201305","0.264044184852979","2"
"Important","1995","in school","East Germany","34","0.397424018981586","0.296322006622178","0.498526031340995","2"
"Important","1995","inadequately","West Germany","24","","","","2"
"Important","1995","inadequately","East Germany","5","","","","2"
"Important","1995","general elemantary","West Germany","358","0.249674451835883","0.22733474958435","0.272014154087416","2"
"Important","1995","higher education","West Germany","190","0.232659725889122","0.204695493869051","0.260623957909193","2"
"Important","1995","higher education","East Germany","175","0.223573564575196","0.195229023666204","0.251918105484187","2"
"Important","1995","in school","West Germany","56","0.391614336624813","0.311890971516217","0.471337701733409","2"
"Important","1995","general elemantary","East Germany","106","0.245519881052371","0.201958695609477","0.289081066495264","2"
"Important","1995","middle vocational","West Germany","898","0.241377885558437","0.22815967412685","0.254596096990025","2"
"Important","1995","middle vocational","East Germany","385","0.20041056774711","0.182988169061772","0.217832966432448","2"
"Important","1995","vocational + Abi","West Germany","56","0.147123087946425","0.108962268765583","0.185283907127267","2"
"Important","1995","vocational + Abi","East Germany","14","","","","2"
"Less important","1995","general elemantary","West Germany","70","0.0634077940545059","0.0508297806642163","0.0759858074447955","3"
"Less important","1995","general elemantary","East Germany","28","","","","3"
"Less important","1995","middle vocational","West Germany","133","0.040462703440133","0.0343761760070832","0.0465492308731828","3"
"Less important","1995","middle vocational","East Germany","69","0.0374171362405088","0.029157356786552","0.0456769156944656","3"
"Less important","1995","vocational + Abi","West Germany","9","","","","3"
"Less important","1995","in school","West Germany","12","","","","3"
"Less important","1995","in school","East Germany","8","","","","3"
"Less important","1995","inadequately","West Germany","7","","","","3"
"Less important","1995","inadequately","East Germany","","","","","3"
"Less important","1995","vocational + Abi","East Germany","2","","","","3"
"Less important","1995","higher vocational","West Germany","13","","","","3"
"Less important","1995","higher vocational","East Germany","5","","","","3"
"Less important","1995","higher education","West Germany","33","0.0589699290269687","0.0433792386154788","0.0745606194384585","3"
"Less important","1995","higher education","East Germany","23","","","","3"
"Quite unimportant","1995","higher vocational","West Germany","12","","","","4"
"Quite unimportant","1995","higher vocational","East Germany","","","","","4"
"Quite unimportant","1995","in school","East Germany","3","","","","4"
"Quite unimportant","1995","inadequately","West Germany","6","","","","4"
"Quite unimportant","1995","inadequately","East Germany","2","","","","4"
"Quite unimportant","1995","general elemantary","West Germany","95","0.101840633235733","0.0862306402440842","0.117450626227382","4"
"Quite unimportant","1995","higher education","West Germany","17","","","","4"
"Quite unimportant","1995","higher education","East Germany","14","","","","4"
"Quite unimportant","1995","in school","West Germany","4","","","","4"
"Quite unimportant","1995","general elemantary","East Germany","44","0.19870476261999","0.158318573360407","0.239090951879573","4"
"Quite unimportant","1995","middle vocational","West Germany","86","0.0319889870902526","0.0265533356592584","0.0374246385212468","4"
"Quite unimportant","1995","middle vocational","East Germany","65","0.0539069021875655","0.0440780401208081","0.063735764254323","4"
"Quite unimportant","1995","vocational + Abi","West Germany","6","","","","4"
"Quite unimportant","1995","vocational + Abi","East Germany","2","","","","4"
"Very important","1995","general elemantary","West Germany","919","0.585077120873878","0.559646573390702","0.610507668357054","1"
"Very important","1995","general elemantary","East Germany","197","0.454059664055102","0.403667673930768","0.504451654179436","1"
"Very important","1995","middle vocational","West Germany","2909","0.686170423911177","0.671836201518732","0.700504646303622","1"
"Very important","1995","middle vocational","East Germany","1509","0.708265393824816","0.688481758341255","0.728049029308376","1"
"Very important","1995","vocational + Abi","West Germany","260","0.793326563613606","0.749704880089082","0.836948247138131","1"
"Very important","1995","in school","West Germany","72","0.485905247840009","0.404272535802868","0.56753795987715","1"
"Very important","1995","in school","East Germany","45","0.475541344488743","0.372365838928538","0.578716850048948","1"
"Very important","1995","inadequately","West Germany","50","0.529145460844467","0.424259011697383","0.634031909991551","1"
"Very important","1995","inadequately","East Germany","3","","","","1"
"Very important","1995","vocational + Abi","East Germany","50","0.744878399279042","0.641266427061842","0.848490371496242","1"
"Very important","1995","higher vocational","West Germany","398","0.732929999358215","0.694494457983031","0.771365540733399","1"
"Very important","1995","higher vocational","East Germany","186","0.763396761398669","0.70859082528506","0.818202697512277","1"
"Very important","1995","higher education","West Germany","637","0.679002138516309","0.648103813658413","0.709900463374205","1"
"Very important","1995","higher education","East Germany","618","0.708350983079918","0.677429269452841","0.739272696706994","1"
"Important","1996","in school","East Germany","","","","","2"
"Important","1996","inadequately","West Germany","","","","","2"
"Important","1996","inadequately","East Germany","","","","","2"
"Important","1996","general elemantary","West Germany","","","","","2"
"Important","1996","higher vocational","West Germany","","","","","2"
"Important","1996","higher vocational","East Germany","","","","","2"
"Important","1996","higher education","West Germany","","","","","2"
"Important","1996","higher education","East Germany","","","","","2"
"Important","1996","in school","West Germany","","","","","2"
"Important","1996","general elemantary","East Germany","","","","","2"
"Important","1996","middle vocational","West Germany","","","","","2"
"Important","1996","middle vocational","East Germany","","","","","2"
"Important","1996","vocational + Abi","West Germany","","","","","2"
"Important","1996","vocational + Abi","East Germany","","","","","2"
"Less important","1996","general elemantary","West Germany","","","","","3"
"Less important","1996","general elemantary","East Germany","","","","","3"
"Less important","1996","middle vocational","West Germany","","","","","3"
"Less important","1996","middle vocational","East Germany","","","","","3"
"Less important","1996","vocational + Abi","West Germany","","","","","3"
"Less important","1996","in school","West Germany","","","","","3"
"Less important","1996","in school","East Germany","","","","","3"
"Less important","1996","inadequately","West Germany","","","","","3"
"Less important","1996","inadequately","East Germany","","","","","3"
"Less important","1996","vocational + Abi","East Germany","","","","","3"
"Less important","1996","higher vocational","West Germany","","","","","3"
"Less important","1996","higher vocational","East Germany","","","","","3"
"Less important","1996","higher education","West Germany","","","","","3"
"Less important","1996","higher education","East Germany","","","","","3"
"Quite unimportant","1996","in school","East Germany","","","","","4"
"Quite unimportant","1996","inadequately","West Germany","","","","","4"
"Quite unimportant","1996","inadequately","East Germany","","","","","4"
"Quite unimportant","1996","general elemantary","West Germany","","","","","4"
"Quite unimportant","1996","higher vocational","West Germany","","","","","4"
"Quite unimportant","1996","higher vocational","East Germany","","","","","4"
"Quite unimportant","1996","higher education","West Germany","","","","","4"
"Quite unimportant","1996","higher education","East Germany","","","","","4"
"Quite unimportant","1996","in school","West Germany","","","","","4"
"Quite unimportant","1996","general elemantary","East Germany","","","","","4"
"Quite unimportant","1996","middle vocational","West Germany","","","","","4"
"Quite unimportant","1996","middle vocational","East Germany","","","","","4"
"Quite unimportant","1996","vocational + Abi","West Germany","","","","","4"
"Quite unimportant","1996","vocational + Abi","East Germany","","","","","4"
"Very important","1996","general elemantary","West Germany","","","","","1"
"Very important","1996","general elemantary","East Germany","","","","","1"
"Very important","1996","middle vocational","West Germany","","","","","1"
"Very important","1996","middle vocational","East Germany","","","","","1"
"Very important","1996","vocational + Abi","West Germany","","","","","1"
"Very important","1996","in school","West Germany","","","","","1"
"Very important","1996","in school","East Germany","","","","","1"
"Very important","1996","inadequately","West Germany","","","","","1"
"Very important","1996","inadequately","East Germany","","","","","1"
"Very important","1996","vocational + Abi","East Germany","","","","","1"
"Very important","1996","higher vocational","West Germany","","","","","1"
"Very important","1996","higher vocational","East Germany","","","","","1"
"Very important","1996","higher education","West Germany","","","","","1"
"Very important","1996","higher education","East Germany","","","","","1"
"Important","1997","higher vocational","East Germany","","","","","2"
"Important","1997","in school","East Germany","","","","","2"
"Important","1997","in school","West Germany","","","","","2"
"Important","1997","inadequately","West Germany","","","","","2"
"Important","1997","inadequately","East Germany","","","","","2"
"Important","1997","higher education","West Germany","","","","","2"
"Important","1997","higher education","East Germany","","","","","2"
"Important","1997","general elemantary","West Germany","","","","","2"
"Important","1997","general elemantary","East Germany","","","","","2"
"Important","1997","higher vocational","West Germany","","","","","2"
"Important","1997","middle vocational","West Germany","","","","","2"
"Important","1997","middle vocational","East Germany","","","","","2"
"Important","1997","vocational + Abi","West Germany","","","","","2"
"Important","1997","vocational + Abi","East Germany","","","","","2"
"Less important","1997","in school","West Germany","","","","","3"
"Less important","1997","in school","East Germany","","","","","3"
"Less important","1997","inadequately","West Germany","","","","","3"
"Less important","1997","inadequately","East Germany","","","","","3"
"Less important","1997","general elemantary","West Germany","","","","","3"
"Less important","1997","general elemantary","East Germany","","","","","3"
"Less important","1997","middle vocational","West Germany","","","","","3"
"Less important","1997","middle vocational","East Germany","","","","","3"
"Less important","1997","vocational + Abi","West Germany","","","","","3"
"Less important","1997","vocational + Abi","East Germany","","","","","3"
"Less important","1997","higher vocational","West Germany","","","","","3"
"Less important","1997","higher vocational","East Germany","","","","","3"
"Less important","1997","higher education","West Germany","","","","","3"
"Less important","1997","higher education","East Germany","","","","","3"
"Quite unimportant","1997","higher vocational","East Germany","","","","","4"
"Quite unimportant","1997","in school","East Germany","","","","","4"
"Quite unimportant","1997","in school","West Germany","","","","","4"
"Quite unimportant","1997","inadequately","West Germany","","","","","4"
"Quite unimportant","1997","inadequately","East Germany","","","","","4"
"Quite unimportant","1997","higher education","West Germany","","","","","4"
"Quite unimportant","1997","higher education","East Germany","","","","","4"
"Quite unimportant","1997","general elemantary","West Germany","","","","","4"
"Quite unimportant","1997","general elemantary","East Germany","","","","","4"
"Quite unimportant","1997","higher vocational","West Germany","","","","","4"
"Quite unimportant","1997","middle vocational","West Germany","","","","","4"
"Quite unimportant","1997","middle vocational","East Germany","","","","","4"
"Quite unimportant","1997","vocational + Abi","West Germany","","","","","4"
"Quite unimportant","1997","vocational + Abi","East Germany","","","","","4"
"Very important","1997","in school","West Germany","","","","","1"
"Very important","1997","in school","East Germany","","","","","1"
"Very important","1997","inadequately","West Germany","","","","","1"
"Very important","1997","inadequately","East Germany","","","","","1"
"Very important","1997","general elemantary","West Germany","","","","","1"
"Very important","1997","general elemantary","East Germany","","","","","1"
"Very important","1997","middle vocational","West Germany","","","","","1"
"Very important","1997","middle vocational","East Germany","","","","","1"
"Very important","1997","vocational + Abi","West Germany","","","","","1"
"Very important","1997","vocational + Abi","East Germany","","","","","1"
"Very important","1997","higher vocational","West Germany","","","","","1"
"Very important","1997","higher vocational","East Germany","","","","","1"
"Very important","1997","higher education","West Germany","","","","","1"
"Very important","1997","higher education","East Germany","","","","","1"
"Important","1998","in school","East Germany","","","","","2"
"Important","1998","general elemantary","West Germany","","","","","2"
"Important","1998","higher education","East Germany","","","","","2"
"Important","1998","inadequately","West Germany","","","","","2"
"Important","1998","higher vocational","East Germany","","","","","2"
"Important","1998","inadequately","East Germany","","","","","2"
"Important","1998","higher education","West Germany","","","","","2"
"Important","1998","in school","West Germany","","","","","2"
"Important","1998","general elemantary","East Germany","","","","","2"
"Important","1998","higher vocational","West Germany","","","","","2"
"Important","1998","middle vocational","West Germany","","","","","2"
"Important","1998","middle vocational","East Germany","","","","","2"
"Important","1998","vocational + Abi","West Germany","","","","","2"
