"plh0109","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Important","1992","indirect migration background","middle vocational","6","","","","2"
"Important","1992","indirect migration background","vocational + Abi","","","","","2"
"Important","1992","indirect migration background","higher vocational","1","","","","2"
"Important","1992","indirect migration background","higher education","1","","","","2"
"Less important","1992","no migration background","inadequately","8","","","","3"
"Less important","1992","no migration background","vocational + Abi","13","","","","3"
"Less important","1992","no migration background","general elemantary","93","0.0583963868372935","0.0474906840707594","0.0693020896038275","3"
"Less important","1992","no migration background","middle vocational","165","0.0327617415752429","0.0281465450709965","0.0373769380794894","3"
"Less important","1992","no migration background","in school","10","","","","3"
"Less important","1992","direct migration background","middle vocational","10","","","","3"
"Less important","1992","direct migration background","vocational + Abi","","","","","3"
"Less important","1992","no migration background","higher vocational","11","","","","3"
"Less important","1992","direct migration background","higher vocational","2","","","","3"
"Less important","1992","direct migration background","higher education","2","","","","3"
"Less important","1992","no migration background","higher education","53","0.0566056070782914","0.0449768935415092","0.0682343206150735","3"
"Less important","1992","direct migration background","in school","","","","","3"
"Less important","1992","direct migration background","inadequately","","","","","3"
"Less important","1992","direct migration background","general elemantary","5","","","","3"
"Less important","1992","indirect migration background","general elemantary","3","","","","3"
"Less important","1992","indirect migration background","in school","","","","","3"
"Less important","1992","indirect migration background","inadequately","","","","","3"
"Less important","1992","indirect migration background","middle vocational","","","","","3"
"Less important","1992","indirect migration background","vocational + Abi","","","","","3"
"Less important","1992","indirect migration background","higher vocational","","","","","3"
"Less important","1992","indirect migration background","higher education","","","","","3"
"Quite unimportant","1992","no migration background","inadequately","11","","","","4"
"Quite unimportant","1992","direct migration background","middle vocational","14","","","","4"
"Quite unimportant","1992","direct migration background","vocational + Abi","","","","","4"
"Quite unimportant","1992","no migration background","general elemantary","149","0.10739182665666","0.0929924843963253","0.121791168916995","4"
"Quite unimportant","1992","indirect migration background","higher education","","","","","4"
"Quite unimportant","1992","no migration background","in school","5","","","","4"
"Quite unimportant","1992","no migration background","middle vocational","179","0.0526797802249494","0.0468880229291301","0.0584715375207686","4"
"Quite unimportant","1992","no migration background","vocational + Abi","8","","","","4"
"Quite unimportant","1992","no migration background","higher vocational","9","","","","4"
"Quite unimportant","1992","no migration background","higher education","21","","","","4"
"Quite unimportant","1992","direct migration background","in school","","","","","4"
"Quite unimportant","1992","direct migration background","inadequately","2","","","","4"
"Quite unimportant","1992","direct migration background","general elemantary","6","","","","4"
"Quite unimportant","1992","direct migration background","higher vocational","2","","","","4"
"Quite unimportant","1992","indirect migration background","higher vocational","","","","","4"
"Quite unimportant","1992","direct migration background","higher education","1","","","","4"
"Quite unimportant","1992","indirect migration background","in school","","","","","4"
"Quite unimportant","1992","indirect migration background","inadequately","","","","","4"
"Quite unimportant","1992","indirect migration background","general elemantary","1","","","","4"
"Quite unimportant","1992","indirect migration background","middle vocational","","","","","4"
"Quite unimportant","1992","indirect migration background","vocational + Abi","1","","","","4"
"Very important","1992","no migration background","general elemantary","1055","0.556282159096395","0.533176007325527","0.579388310867263","1"
"Very important","1992","no migration background","middle vocational","4171","0.679727600574979","0.667630892980685","0.691824308169273","1"
"Very important","1992","no migration background","vocational + Abi","200","0.688010666620705","0.633152628948891","0.742868704292519","1"
"Very important","1992","no migration background","higher vocational","550","0.73167137307707","0.698682079971662","0.764660666182479","1"
"Very important","1992","no migration background","higher education","1167","0.715689213503258","0.692989822545022","0.738388604461493","1"
"Very important","1992","direct migration background","in school","3","","","","1"
"Very important","1992","direct migration background","inadequately","6","","","","1"
"Very important","1992","no migration background","in school","62","0.463000116629885","0.373411618474719","0.552588614785051","1"
"Very important","1992","no migration background","inadequately","39","0.506410176392763","0.398852018504944","0.613968334280582","1"
"Very important","1992","direct migration background","general elemantary","78","0.595414466705785","0.509026726310628","0.681802207100942","1"
"Very important","1992","direct migration background","middle vocational","207","0.710421608773661","0.657295227803557","0.763547989743765","1"
"Very important","1992","direct migration background","vocational + Abi","11","","","","1"
"Very important","1992","direct migration background","higher vocational","38","0.779446862656","0.663355494986694","0.895538230325305","1"
"Very important","1992","direct migration background","higher education","68","0.766702458982454","0.678836309199431","0.854568608765476","1"
"Very important","1992","indirect migration background","in school","5","","","","1"
"Very important","1992","indirect migration background","inadequately","2","","","","1"
"Very important","1992","indirect migration background","general elemantary","17","","","","1"
"Very important","1992","indirect migration background","middle vocational","19","","","","1"
"Very important","1992","indirect migration background","vocational + Abi","3","","","","1"
"Very important","1992","indirect migration background","higher vocational","2","","","","1"
"Very important","1992","indirect migration background","higher education","1","","","","1"
"Important","1993","no migration background","inadequately","","","","","2"
"Important","1993","no migration background","general elemantary","","","","","2"
"Important","1993","no migration background","higher vocational","","","","","2"
"Important","1993","no migration background","higher education","","","","","2"
"Important","1993","no migration background","middle vocational","","","","","2"
"Important","1993","no migration background","in school","","","","","2"
"Important","1993","no migration background","vocational + Abi","","","","","2"
"Important","1993","direct migration background","vocational + Abi","","","","","2"
"Important","1993","direct migration background","higher vocational","","","","","2"
"Important","1993","direct migration background","higher education","","","","","2"
"Important","1993","indirect migration background","in school","","","","","2"
"Important","1993","indirect migration background","inadequately","","","","","2"
"Important","1993","direct migration background","in school","","","","","2"
"Important","1993","direct migration background","inadequately","","","","","2"
"Important","1993","direct migration background","general elemantary","","","","","2"
"Important","1993","direct migration background","middle vocational","","","","","2"
"Important","1993","indirect migration background","general elemantary","","","","","2"
"Important","1993","indirect migration background","middle vocational","","","","","2"
"Important","1993","indirect migration background","vocational + Abi","","","","","2"
"Important","1993","indirect migration background","higher vocational","","","","","2"
"Important","1993","indirect migration background","higher education","","","","","2"
"Less important","1993","no migration background","inadequately","","","","","3"
"Less important","1993","no migration background","general elemantary","","","","","3"
"Less important","1993","no migration background","vocational + Abi","","","","","3"
"Less important","1993","direct migration background","middle vocational","","","","","3"
"Less important","1993","direct migration background","vocational + Abi","","","","","3"
"Less important","1993","direct migration background","higher education","","","","","3"
"Less important","1993","no migration background","middle vocational","","","","","3"
"Less important","1993","direct migration background","higher vocational","","","","","3"
"Less important","1993","no migration background","in school","","","","","3"
"Less important","1993","no migration background","higher vocational","","","","","3"
"Less important","1993","no migration background","higher education","","","","","3"
"Less important","1993","direct migration background","in school","","","","","3"
"Less important","1993","direct migration background","inadequately","","","","","3"
"Less important","1993","direct migration background","general elemantary","","","","","3"
"Less important","1993","indirect migration background","in school","","","","","3"
"Less important","1993","indirect migration background","inadequately","","","","","3"
"Less important","1993","indirect migration background","general elemantary","","","","","3"
"Less important","1993","indirect migration background","middle vocational","","","","","3"
"Less important","1993","indirect migration background","vocational + Abi","","","","","3"
"Less important","1993","indirect migration background","higher vocational","","","","","3"
"Less important","1993","indirect migration background","higher education","","","","","3"
"Quite unimportant","1993","no migration background","inadequately","","","","","4"
"Quite unimportant","1993","no migration background","general elemantary","","","","","4"
"Quite unimportant","1993","direct migration background","middle vocational","","","","","4"
"Quite unimportant","1993","direct migration background","vocational + Abi","","","","","4"
"Quite unimportant","1993","indirect migration background","higher vocational","","","","","4"
"Quite unimportant","1993","indirect migration background","higher education","","","","","4"
"Quite unimportant","1993","no migration background","in school","","","","","4"
"Quite unimportant","1993","no migration background","middle vocational","","","","","4"
"Quite unimportant","1993","no migration background","vocational + Abi","","","","","4"
"Quite unimportant","1993","no migration background","higher vocational","","","","","4"
"Quite unimportant","1993","no migration background","higher education","","","","","4"
"Quite unimportant","1993","direct migration background","in school","","","","","4"
"Quite unimportant","1993","direct migration background","inadequately","","","","","4"
"Quite unimportant","1993","direct migration background","general elemantary","","","","","4"
"Quite unimportant","1993","direct migration background","higher vocational","","","","","4"
"Quite unimportant","1993","direct migration background","higher education","","","","","4"
"Quite unimportant","1993","indirect migration background","in school","","","","","4"
"Quite unimportant","1993","indirect migration background","inadequately","","","","","4"
"Quite unimportant","1993","indirect migration background","general elemantary","","","","","4"
"Quite unimportant","1993","indirect migration background","middle vocational","","","","","4"
"Quite unimportant","1993","indirect migration background","vocational + Abi","","","","","4"
"Very important","1993","no migration background","general elemantary","","","","","1"
"Very important","1993","no migration background","middle vocational","","","","","1"
"Very important","1993","no migration background","vocational + Abi","","","","","1"
"Very important","1993","no migration background","higher vocational","","","","","1"
"Very important","1993","no migration background","higher education","","","","","1"
"Very important","1993","direct migration background","in school","","","","","1"
"Very important","1993","direct migration background","inadequately","","","","","1"
"Very important","1993","direct migration background","vocational + Abi","","","","","1"
"Very important","1993","direct migration background","higher vocational","","","","","1"
"Very important","1993","direct migration background","higher education","","","","","1"
"Very important","1993","indirect migration background","in school","","","","","1"
"Very important","1993","indirect migration background","inadequately","","","","","1"
"Very important","1993","indirect migration background","general elemantary","","","","","1"
"Very important","1993","indirect migration background","middle vocational","","","","","1"
"Very important","1993","no migration background","in school","","","","","1"
"Very important","1993","no migration background","inadequately","","","","","1"
"Very important","1993","direct migration background","general elemantary","","","","","1"
"Very important","1993","direct migration background","middle vocational","","","","","1"
"Very important","1993","indirect migration background","vocational + Abi","","","","","1"
"Very important","1993","indirect migration background","higher vocational","","","","","1"
"Very important","1993","indirect migration background","higher education","","","","","1"
"Important","1994","no migration background","inadequately","","","","","2"
"Important","1994","no migration background","middle vocational","","","","","2"
"Important","1994","no migration background","vocational + Abi","","","","","2"
"Important","1994","no migration background","higher education","","","","","2"
"Important","1994","no migration background","general elemantary","","","","","2"
"Important","1994","no migration background","higher vocational","","","","","2"
"Important","1994","no migration background","in school","","","","","2"
"Important","1994","direct migration background","vocational + Abi","","","","","2"
"Important","1994","direct migration background","higher vocational","","","","","2"
"Important","1994","direct migration background","higher education","","","","","2"
"Important","1994","indirect migration background","in school","","","","","2"
"Important","1994","indirect migration background","inadequately","","","","","2"
"Important","1994","direct migration background","in school","","","","","2"
"Important","1994","direct migration background","inadequately","","","","","2"
"Important","1994","direct migration background","general elemantary","","","","","2"
"Important","1994","direct migration background","middle vocational","","","","","2"
"Important","1994","indirect migration background","general elemantary","","","","","2"
"Important","1994","indirect migration background","middle vocational","","","","","2"
"Important","1994","indirect migration background","vocational + Abi","","","","","2"
"Important","1994","indirect migration background","higher vocational","","","","","2"
"Important","1994","indirect migration background","higher education","","","","","2"
"Less important","1994","no migration background","inadequately","","","","","3"
"Less important","1994","no migration background","general elemantary","","","","","3"
"Less important","1994","no migration background","middle vocational","","","","","3"
"Less important","1994","no migration background","vocational + Abi","","","","","3"
"Less important","1994","direct migration background","middle vocational","","","","","3"
"Less important","1994","direct migration background","vocational + Abi","","","","","3"
"Less important","1994","direct migration background","higher vocational","","","","","3"
"Less important","1994","direct migration background","higher education","","","","","3"
"Less important","1994","no migration background","in school","","","","","3"
"Less important","1994","no migration background","higher vocational","","","","","3"
"Less important","1994","no migration background","higher education","","","","","3"
"Less important","1994","direct migration background","in school","","","","","3"
"Less important","1994","direct migration background","inadequately","","","","","3"
"Less important","1994","direct migration background","general elemantary","","","","","3"
"Less important","1994","indirect migration background","inadequately","","","","","3"
"Less important","1994","indirect migration background","vocational + Abi","","","","","3"
"Less important","1994","indirect migration background","in school","","","","","3"
"Less important","1994","indirect migration background","general elemantary","","","","","3"
"Less important","1994","indirect migration background","middle vocational","","","","","3"
"Less important","1994","indirect migration background","higher vocational","","","","","3"
"Less important","1994","indirect migration background","higher education","","","","","3"
"Quite unimportant","1994","no migration background","inadequately","","","","","4"
"Quite unimportant","1994","no migration background","general elemantary","","","","","4"
"Quite unimportant","1994","direct migration background","middle vocational","","","","","4"
"Quite unimportant","1994","direct migration background","vocational + Abi","","","","","4"
"Quite unimportant","1994","indirect migration background","higher vocational","","","","","4"
"Quite unimportant","1994","indirect migration background","higher education","","","","","4"
"Quite unimportant","1994","no migration background","in school","","","","","4"
"Quite unimportant","1994","no migration background","middle vocational","","","","","4"
"Quite unimportant","1994","no migration background","vocational + Abi","","","","","4"
"Quite unimportant","1994","no migration background","higher vocational","","","","","4"
"Quite unimportant","1994","no migration background","higher education","","","","","4"
"Quite unimportant","1994","direct migration background","in school","","","","","4"
"Quite unimportant","1994","direct migration background","inadequately","","","","","4"
"Quite unimportant","1994","direct migration background","general elemantary","","","","","4"
"Quite unimportant","1994","direct migration background","higher vocational","","","","","4"
"Quite unimportant","1994","direct migration background","higher education","","","","","4"
"Quite unimportant","1994","indirect migration background","in school","","","","","4"
"Quite unimportant","1994","indirect migration background","inadequately","","","","","4"
"Quite unimportant","1994","indirect migration background","general elemantary","","","","","4"
"Quite unimportant","1994","indirect migration background","middle vocational","","","","","4"
"Quite unimportant","1994","indirect migration background","vocational + Abi","","","","","4"
"Very important","1994","no migration background","general elemantary","","","","","1"
"Very important","1994","no migration background","middle vocational","","","","","1"
"Very important","1994","no migration background","vocational + Abi","","","","","1"
"Very important","1994","no migration background","higher vocational","","","","","1"
"Very important","1994","no migration background","higher education","","","","","1"
"Very important","1994","direct migration background","in school","","","","","1"
"Very important","1994","direct migration background","inadequately","","","","","1"
"Very important","1994","direct migration background","vocational + Abi","","","","","1"
"Very important","1994","direct migration background","higher vocational","","","","","1"
"Very important","1994","direct migration background","higher education","","","","","1"
"Very important","1994","indirect migration background","in school","","","","","1"
"Very important","1994","indirect migration background","inadequately","","","","","1"
"Very important","1994","indirect migration background","general elemantary","","","","","1"
"Very important","1994","indirect migration background","middle vocational","","","","","1"
"Very important","1994","no migration background","in school","","","","","1"
"Very important","1994","no migration background","inadequately","","","","","1"
"Very important","1994","direct migration background","general elemantary","","","","","1"
"Very important","1994","direct migration background","middle vocational","","","","","1"
"Very important","1994","indirect migration background","vocational + Abi","","","","","1"
"Very important","1994","indirect migration background","higher vocational","","","","","1"
"Very important","1994","indirect migration background","higher education","","","","","1"
"Important","1995","no migration background","inadequately","15","","","","2"
"Important","1995","no migration background","general elemantary","396","0.254143506029669","0.232349144051128","0.27593786800821","2"
"Important","1995","no migration background","vocational + Abi","53","0.150119802774609","0.109700826344354","0.190538779204865","2"
"Important","1995","no migration background","middle vocational","1167","0.233385711745676","0.222211047960574","0.244560375530778","2"
"Important","1995","no migration background","higher vocational","120","0.208693812487711","0.17826185612008","0.239125768855342","2"
"Important","1995","no migration background","higher education","332","0.225267810418793","0.204409835493364","0.246125785344223","2"
"Important","1995","no migration background","in school","73","0.399844891518936","0.32887076185294","0.470819021184933","2"
"Important","1995","direct migration background","in school","10","","","","2"
"Important","1995","direct migration background","inadequately","14","","","","2"
"Important","1995","direct migration background","general elemantary","56","0.213346756412253","0.161190236107166","0.265503276717339","2"
"Important","1995","direct migration background","middle vocational","104","0.218402903776622","0.182224458403725","0.254581349149518","2"
"Important","1995","direct migration background","vocational + Abi","17","","","","2"
"Important","1995","direct migration background","higher vocational","6","","","","2"
"Important","1995","direct migration background","higher education","33","0.268804700699126","0.200535360007516","0.337074041390736","2"
"Important","1995","indirect migration background","in school","7","","","","2"
"Important","1995","indirect migration background","inadequately","","","","","2"
"Important","1995","indirect migration background","general elemantary","12","","","","2"
"Important","1995","indirect migration background","middle vocational","12","","","","2"
"Important","1995","indirect migration background","vocational + Abi","","","","","2"
"Important","1995","indirect migration background","higher vocational","","","","","2"
"Important","1995","indirect migration background","higher education","","","","","2"
"Less important","1995","direct migration background","higher education","5","","","","3"
"Less important","1995","no migration background","inadequately","5","","","","3"
"Less important","1995","direct migration background","vocational + Abi","6","","","","3"
"Less important","1995","no migration background","general elemantary","85","0.0721677382293512","0.0592143525812995","0.0851211238774029","3"
"Less important","1995","no migration background","vocational + Abi","5","","","","3"
"Less important","1995","no migration background","middle vocational","185","0.0406464844502183","0.0354296181258925","0.0458633507745442","3"
"Less important","1995","direct migration background","higher vocational","3","","","","3"
"Less important","1995","no migration background","in school","17","","","","3"
"Less important","1995","direct migration background","middle vocational","15","","","","3"
"Less important","1995","no migration background","higher vocational","14","","","","3"
"Less important","1995","no migration background","higher education","49","0.0567368451197537","0.0451864777260957","0.0682872125134117","3"
"Less important","1995","direct migration background","in school","2","","","","3"
"Less important","1995","direct migration background","inadequately","2","","","","3"
"Less important","1995","direct migration background","general elemantary","9","","","","3"
"Less important","1995","indirect migration background","general elemantary","4","","","","3"
"Less important","1995","indirect migration background","in school","1","","","","3"
"Less important","1995","indirect migration background","inadequately","","","","","3"
"Less important","1995","indirect migration background","middle vocational","2","","","","3"
"Less important","1995","indirect migration background","vocational + Abi","","","","","3"
"Less important","1995","indirect migration background","higher vocational","1","","","","3"
"Less important","1995","indirect migration background","higher education","2","","","","3"
