"plh0109","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Less important","1993","indirect migration background","Male","","","","","3"
"Less important","1993","indirect migration background","Female","","","","","3"
"Quite unimportant","1993","no migration background","Male","","","","","4"
"Quite unimportant","1993","no migration background","Female","","","","","4"
"Quite unimportant","1993","direct migration background","Male","","","","","4"
"Quite unimportant","1993","direct migration background","Female","","","","","4"
"Quite unimportant","1993","indirect migration background","Male","","","","","4"
"Quite unimportant","1993","indirect migration background","Female","","","","","4"
"Very important","1993","no migration background","Male","","","","","1"
"Very important","1993","no migration background","Female","","","","","1"
"Very important","1993","direct migration background","Male","","","","","1"
"Very important","1993","direct migration background","Female","","","","","1"
"Very important","1993","indirect migration background","Male","","","","","1"
"Very important","1993","indirect migration background","Female","","","","","1"
"Important","1994","no migration background","Male","","","","","2"
"Important","1994","no migration background","Female","","","","","2"
"Important","1994","direct migration background","Male","","","","","2"
"Important","1994","direct migration background","Female","","","","","2"
"Important","1994","indirect migration background","Male","","","","","2"
"Important","1994","indirect migration background","Female","","","","","2"
"Less important","1994","no migration background","Male","","","","","3"
"Less important","1994","no migration background","Female","","","","","3"
"Less important","1994","direct migration background","Female","","","","","3"
"Less important","1994","direct migration background","Male","","","","","3"
"Less important","1994","indirect migration background","Male","","","","","3"
"Less important","1994","indirect migration background","Female","","","","","3"
"Quite unimportant","1994","no migration background","Male","","","","","4"
"Quite unimportant","1994","no migration background","Female","","","","","4"
"Quite unimportant","1994","direct migration background","Male","","","","","4"
"Quite unimportant","1994","direct migration background","Female","","","","","4"
"Quite unimportant","1994","indirect migration background","Male","","","","","4"
"Quite unimportant","1994","indirect migration background","Female","","","","","4"
"Very important","1994","no migration background","Male","","","","","1"
"Very important","1994","no migration background","Female","","","","","1"
"Very important","1994","direct migration background","Male","","","","","1"
"Very important","1994","direct migration background","Female","","","","","1"
"Very important","1994","indirect migration background","Male","","","","","1"
"Very important","1994","indirect migration background","Female","","","","","1"
"Important","1995","no migration background","Male","1148","0.256075353749726","0.243607886726499","0.268542820772953","2"
"Important","1995","no migration background","Female","1032","0.214778674132732","0.203604951739885","0.22595239652558","2"
"Important","1995","direct migration background","Female","116","0.206972572945066","0.174392250986431","0.239552894903701","2"
"Important","1995","direct migration background","Male","132","0.243999192797605","0.207874555059692","0.280123830535518","2"
"Important","1995","indirect migration background","Male","16","","","","2"
"Important","1995","indirect migration background","Female","17","","","","2"
"Less important","1995","no migration background","Male","174","0.0424218421104073","0.0366646364828645","0.0481790477379501","3"
"Less important","1995","no migration background","Female","190","0.0534110765780563","0.047293172960779","0.0595289801953337","3"
"Less important","1995","direct migration background","Male","16","","","","3"
"Less important","1995","direct migration background","Female","27","","","","3"
"Less important","1995","indirect migration background","Male","7","","","","3"
"Less important","1995","indirect migration background","Female","5","","","","3"
"Quite unimportant","1995","no migration background","Male","80","0.0241477347539266","0.0197628306534431","0.0285326388544102","4"
"Quite unimportant","1995","no migration background","Female","239","0.0713729843439244","0.0643682149727646","0.0783777537150842","4"
"Quite unimportant","1995","direct migration background","Male","9","","","","4"
"Quite unimportant","1995","direct migration background","Female","26","","","","4"
"Quite unimportant","1995","indirect migration background","Male","1","","","","4"
"Quite unimportant","1995","indirect migration background","Female","2","","","","4"
"Very important","1995","no migration background","Male","3306","0.67735506938594","0.664001404305999","0.690708734465881","1"
"Very important","1995","no migration background","Female","3728","0.660437264945287","0.647552335278288","0.673322194612286","1"
"Very important","1995","direct migration background","Male","386","0.70144379622957","0.662952931724527","0.739934660734612","1"
"Very important","1995","direct migration background","Female","425","0.675845407969113","0.638204972316868","0.713485843621357","1"
"Very important","1995","indirect migration background","Male","43","0.612062064967776","0.495383911847323","0.72874021808823","1"
"Very important","1995","indirect migration background","Female","49","0.650593528600629","0.541221314820075","0.759965742381184","1"
"Important","1996","no migration background","Female","","","","","2"
"Important","1996","no migration background","Male","","","","","2"
"Important","1996","direct migration background","Female","","","","","2"
"Important","1996","direct migration background","Male","","","","","2"
"Important","1996","indirect migration background","Male","","","","","2"
"Important","1996","indirect migration background","Female","","","","","2"
"Less important","1996","no migration background","Female","","","","","3"
"Less important","1996","no migration background","Male","","","","","3"
"Less important","1996","direct migration background","Female","","","","","3"
"Less important","1996","direct migration background","Male","","","","","3"
"Less important","1996","indirect migration background","Male","","","","","3"
"Less important","1996","indirect migration background","Female","","","","","3"
"Quite unimportant","1996","no migration background","Male","","","","","4"
"Quite unimportant","1996","no migration background","Female","","","","","4"
"Quite unimportant","1996","direct migration background","Male","","","","","4"
"Quite unimportant","1996","direct migration background","Female","","","","","4"
"Quite unimportant","1996","indirect migration background","Male","","","","","4"
"Quite unimportant","1996","indirect migration background","Female","","","","","4"
"Very important","1996","no migration background","Male","","","","","1"
"Very important","1996","no migration background","Female","","","","","1"
"Very important","1996","direct migration background","Male","","","","","1"
"Very important","1996","direct migration background","Female","","","","","1"
"Very important","1996","indirect migration background","Male","","","","","1"
"Very important","1996","indirect migration background","Female","","","","","1"
"Important","1997","no migration background","Male","","","","","2"
"Important","1997","no migration background","Female","","","","","2"
"Important","1997","direct migration background","Female","","","","","2"
"Important","1997","direct migration background","Male","","","","","2"
"Important","1997","indirect migration background","Male","","","","","2"
"Important","1997","indirect migration background","Female","","","","","2"
"Less important","1997","no migration background","Male","","","","","3"
"Less important","1997","no migration background","Female","","","","","3"
"Less important","1997","direct migration background","Male","","","","","3"
"Less important","1997","direct migration background","Female","","","","","3"
"Less important","1997","indirect migration background","Male","","","","","3"
"Less important","1997","indirect migration background","Female","","","","","3"
"Quite unimportant","1997","no migration background","Male","","","","","4"
"Quite unimportant","1997","no migration background","Female","","","","","4"
"Quite unimportant","1997","direct migration background","Male","","","","","4"
"Quite unimportant","1997","direct migration background","Female","","","","","4"
"Quite unimportant","1997","indirect migration background","Male","","","","","4"
"Quite unimportant","1997","indirect migration background","Female","","","","","4"
"Very important","1997","no migration background","Male","","","","","1"
"Very important","1997","no migration background","Female","","","","","1"
"Very important","1997","direct migration background","Male","","","","","1"
"Very important","1997","direct migration background","Female","","","","","1"
"Very important","1997","indirect migration background","Male","","","","","1"
"Very important","1997","indirect migration background","Female","","","","","1"
"Important","1998","no migration background","Male","","","","","2"
"Important","1998","no migration background","Female","","","","","2"
"Important","1998","direct migration background","Female","","","","","2"
"Important","1998","direct migration background","Male","","","","","2"
"Important","1998","indirect migration background","Male","","","","","2"
"Important","1998","indirect migration background","Female","","","","","2"
"Less important","1998","no migration background","Male","","","","","3"
"Less important","1998","no migration background","Female","","","","","3"
"Less important","1998","direct migration background","Female","","","","","3"
"Less important","1998","direct migration background","Male","","","","","3"
"Less important","1998","indirect migration background","Male","","","","","3"
"Less important","1998","indirect migration background","Female","","","","","3"
"Quite unimportant","1998","no migration background","Male","","","","","4"
"Quite unimportant","1998","no migration background","Female","","","","","4"
"Quite unimportant","1998","direct migration background","Male","","","","","4"
"Quite unimportant","1998","direct migration background","Female","","","","","4"
"Quite unimportant","1998","indirect migration background","Male","","","","","4"
"Quite unimportant","1998","indirect migration background","Female","","","","","4"
"Very important","1998","no migration background","Male","","","","","1"
"Very important","1998","no migration background","Female","","","","","1"
"Very important","1998","direct migration background","Male","","","","","1"
"Very important","1998","direct migration background","Female","","","","","1"
"Very important","1998","indirect migration background","Male","","","","","1"
"Very important","1998","indirect migration background","Female","","","","","1"
"Important","1999","no migration background","Male","","","","","2"
"Important","1999","no migration background","Female","","","","","2"
"Important","1999","direct migration background","Male","","","","","2"
"Important","1999","direct migration background","Female","","","","","2"
"Important","1999","indirect migration background","Male","","","","","2"
"Important","1999","indirect migration background","Female","","","","","2"
"Less important","1999","no migration background","Male","","","","","3"
"Less important","1999","no migration background","Female","","","","","3"
"Less important","1999","direct migration background","Female","","","","","3"
"Less important","1999","direct migration background","Male","","","","","3"
"Less important","1999","indirect migration background","Male","","","","","3"
"Less important","1999","indirect migration background","Female","","","","","3"
"Quite unimportant","1999","no migration background","Female","","","","","4"
"Quite unimportant","1999","no migration background","Male","","","","","4"
"Quite unimportant","1999","direct migration background","Male","","","","","4"
"Quite unimportant","1999","direct migration background","Female","","","","","4"
"Quite unimportant","1999","indirect migration background","Male","","","","","4"
"Quite unimportant","1999","indirect migration background","Female","","","","","4"
"Very important","1999","no migration background","Male","","","","","1"
"Very important","1999","no migration background","Female","","","","","1"
"Very important","1999","direct migration background","Male","","","","","1"
"Very important","1999","direct migration background","Female","","","","","1"
"Very important","1999","indirect migration background","Male","","","","","1"
"Very important","1999","indirect migration background","Female","","","","","1"
"Important","2000","no migration background","Female","","","","","2"
"Important","2000","no migration background","Male","","","","","2"
"Important","2000","direct migration background","Male","","","","","2"
"Important","2000","direct migration background","Female","","","","","2"
"Important","2000","indirect migration background","Male","","","","","2"
"Important","2000","indirect migration background","Female","","","","","2"
"Less important","2000","no migration background","Female","","","","","3"
"Less important","2000","no migration background","Male","","","","","3"
"Less important","2000","direct migration background","Female","","","","","3"
"Less important","2000","direct migration background","Male","","","","","3"
"Less important","2000","indirect migration background","Male","","","","","3"
"Less important","2000","indirect migration background","Female","","","","","3"
"Quite unimportant","2000","no migration background","Female","","","","","4"
"Quite unimportant","2000","no migration background","Male","","","","","4"
"Quite unimportant","2000","direct migration background","Male","","","","","4"
"Quite unimportant","2000","direct migration background","Female","","","","","4"
"Quite unimportant","2000","indirect migration background","Male","","","","","4"
"Quite unimportant","2000","indirect migration background","Female","","","","","4"
"Very important","2000","no migration background","Male","","","","","1"
"Very important","2000","no migration background","Female","","","","","1"
"Very important","2000","direct migration background","Male","","","","","1"
"Very important","2000","direct migration background","Female","","","","","1"
"Very important","2000","indirect migration background","Male","","","","","1"
"Very important","2000","indirect migration background","Female","","","","","1"
"Important","2001","no migration background","Male","","","","","2"
"Important","2001","no migration background","Female","","","","","2"
"Important","2001","direct migration background","Female","","","","","2"
"Important","2001","direct migration background","Male","","","","","2"
"Important","2001","indirect migration background","Male","","","","","2"
"Important","2001","indirect migration background","Female","","","","","2"
"Less important","2001","no migration background","Male","","","","","3"
"Less important","2001","no migration background","Female","","","","","3"
"Less important","2001","direct migration background","Female","","","","","3"
"Less important","2001","direct migration background","Male","","","","","3"
"Less important","2001","indirect migration background","Male","","","","","3"
"Less important","2001","indirect migration background","Female","","","","","3"
"Quite unimportant","2001","no migration background","Female","","","","","4"
"Quite unimportant","2001","no migration background","Male","","","","","4"
"Quite unimportant","2001","direct migration background","Female","","","","","4"
"Quite unimportant","2001","direct migration background","Male","","","","","4"
"Quite unimportant","2001","indirect migration background","Male","","","","","4"
"Quite unimportant","2001","indirect migration background","Female","","","","","4"
"Very important","2001","no migration background","Male","","","","","1"
"Very important","2001","no migration background","Female","","","","","1"
"Very important","2001","direct migration background","Female","","","","","1"
"Very important","2001","direct migration background","Male","","","","","1"
"Very important","2001","indirect migration background","Female","","","","","1"
"Very important","2001","indirect migration background","Male","","","","","1"
"Important","2002","no migration background","Female","","","","","2"
"Important","2002","no migration background","Male","","","","","2"
"Important","2002","direct migration background","Male","","","","","2"
"Important","2002","direct migration background","Female","","","","","2"
"Important","2002","indirect migration background","Male","","","","","2"
"Important","2002","indirect migration background","Female","","","","","2"
"Less important","2002","no migration background","Male","","","","","3"
"Less important","2002","no migration background","Female","","","","","3"
"Less important","2002","direct migration background","Male","","","","","3"
"Less important","2002","direct migration background","Female","","","","","3"
"Less important","2002","indirect migration background","Male","","","","","3"
"Less important","2002","indirect migration background","Female","","","","","3"
"Quite unimportant","2002","no migration background","Male","","","","","4"
"Quite unimportant","2002","no migration background","Female","","","","","4"
"Quite unimportant","2002","direct migration background","Male","","","","","4"
"Quite unimportant","2002","direct migration background","Female","","","","","4"
"Quite unimportant","2002","indirect migration background","Male","","","","","4"
"Quite unimportant","2002","indirect migration background","Female","","","","","4"
"Very important","2002","no migration background","Male","","","","","1"
"Very important","2002","no migration background","Female","","","","","1"
"Very important","2002","direct migration background","Male","","","","","1"
"Very important","2002","direct migration background","Female","","","","","1"
"Very important","2002","indirect migration background","Male","","","","","1"
"Very important","2002","indirect migration background","Female","","","","","1"
"Important","2003","no migration background","Male","","","","","2"
"Important","2003","no migration background","Female","","","","","2"
"Important","2003","direct migration background","Male","","","","","2"
"Important","2003","direct migration background","Female","","","","","2"
"Important","2003","indirect migration background","Male","","","","","2"
"Important","2003","indirect migration background","Female","","","","","2"
"Less important","2003","no migration background","Male","","","","","3"
"Less important","2003","no migration background","Female","","","","","3"
"Less important","2003","direct migration background","Male","","","","","3"
"Less important","2003","direct migration background","Female","","","","","3"
"Less important","2003","indirect migration background","Male","","","","","3"
"Less important","2003","indirect migration background","Female","","","","","3"
"Quite unimportant","2003","no migration background","Female","","","","","4"
"Quite unimportant","2003","no migration background","Male","","","","","4"
"Quite unimportant","2003","direct migration background","Female","","","","","4"
"Quite unimportant","2003","direct migration background","Male","","","","","4"
"Quite unimportant","2003","indirect migration background","Male","","","","","4"
"Quite unimportant","2003","indirect migration background","Female","","","","","4"
"Very important","2003","no migration background","Male","","","","","1"
"Very important","2003","no migration background","Female","","","","","1"
"Very important","2003","direct migration background","Female","","","","","1"
"Very important","2003","direct migration background","Male","","","","","1"
"Very important","2003","indirect migration background","Female","","","","","1"
"Very important","2003","indirect migration background","Male","","","","","1"
"Important","2004","no migration background","Male","2476","0.295459154504601","0.285896686444084","0.305021622565117","2"
"Important","2004","no migration background","Female","2350","0.261246330783064","0.252354502682061","0.270138158884068","2"
"Important","2004","direct migration background","Male","345","0.295702855919595","0.270042322785566","0.321363389053624","2"
"Important","2004","direct migration background","Female","343","0.269275294067187","0.245254487101339","0.293296101033034","2"
"Important","2004","indirect migration background","Male","120","0.346645857045828","0.299046639844282","0.394245074247375","2"
"Important","2004","indirect migration background","Female","99","0.268540571554422","0.225951173560196","0.311129969548648","2"
"Less important","2004","no migration background","Male","388","0.0499086672043935","0.0453447385320146","0.0544725958767723","3"
"Less important","2004","no migration background","Female","398","0.057913387073557","0.0531856748622064","0.0626410992849075","3"
"Less important","2004","direct migration background","Male","42","0.0452760011746436","0.0335855061049691","0.0569664962443181","3"
"Less important","2004","direct migration background","Female","56","0.0464844013209782","0.0350837420750759","0.0578850605668805","3"
"Less important","2004","indirect migration background","Female","23","","","","3"
"Less important","2004","indirect migration background","Male","34","0.082592705021582","0.0550609169119536","0.11012449313121","3"
"Quite unimportant","2004","no migration background","Male","144","0.0251313747570541","0.0218508044173456","0.0284119450967626","4"
"Quite unimportant","2004","no migration background","Female","302","0.0555100040804615","0.0508755301477032","0.0601444780132198","4"
"Quite unimportant","2004","direct migration background","Male","20","","","","4"
"Quite unimportant","2004","direct migration background","Female","32","0.0318881683796962","0.0223735802231491","0.0414027565362433","4"
"Quite unimportant","2004","indirect migration background","Male","9","","","","4"
"Quite unimportant","2004","indirect migration background","Female","7","","","","4"
"Very important","2004","no migration background","Male","5737","0.629500803533952","0.619378951979383","0.639622655088521","1"
"Very important","2004","no migration background","Female","6327","0.625330278062917","0.61553323175738","0.635127324368454","1"
"Very important","2004","direct migration background","Male","808","0.638283213718548","0.611265350705003","0.665301076732092","1"
"Very important","2004","direct migration background","Female","879","0.652352136232139","0.626563803194575","0.678140469269703","1"
"Very important","2004","indirect migration background","Male","221","0.549922641947908","0.500163044048602","0.599682239847214","1"
"Very important","2004","indirect migration background","Female","287","0.641889679756053","0.595817364125335","0.687961995386772","1"
"Important","2005","no migration background","Male","","","","","2"
"Important","2005","no migration background","Female","","","","","2"
"Important","2005","direct migration background","Female","","","","","2"
"Important","2005","direct migration background","Male","","","","","2"
"Important","2005","indirect migration background","Male","","","","","2"
"Important","2005","indirect migration background","Female","","","","","2"
"Less important","2005","no migration background","Male","","","","","3"
"Less important","2005","no migration background","Female","","","","","3"
"Less important","2005","direct migration background","Female","","","","","3"
"Less important","2005","direct migration background","Male","","","","","3"
"Less important","2005","indirect migration background","Male","","","","","3"
"Less important","2005","indirect migration background","Female","","","","","3"
"Quite unimportant","2005","no migration background","Female","","","","","4"
"Quite unimportant","2005","no migration background","Male","","","","","4"
"Quite unimportant","2005","direct migration background","Female","","","","","4"
"Quite unimportant","2005","direct migration background","Male","","","","","4"
"Quite unimportant","2005","indirect migration background","Male","","","","","4"
"Quite unimportant","2005","indirect migration background","Female","","","","","4"
"Very important","2005","no migration background","Male","","","","","1"
"Very important","2005","no migration background","Female","","","","","1"
"Very important","2005","direct migration background","Female","","","","","1"
"Very important","2005","direct migration background","Male","","","","","1"
"Very important","2005","indirect migration background","Female","","","","","1"
"Very important","2005","indirect migration background","Male","","","","","1"
"Important","2006","no migration background","Male","","","","","2"
"Important","2006","no migration background","Female","","","","","2"
"Important","2006","direct migration background","Female","","","","","2"
"Important","2006","direct migration background","Male","","","","","2"
"Important","2006","indirect migration background","Female","","","","","2"
"Important","2006","indirect migration background","Male","","","","","2"
"Less important","2006","no migration background","Male","","","","","3"
"Less important","2006","no migration background","Female","","","","","3"
"Less important","2006","direct migration background","Male","","","","","3"
"Less important","2006","direct migration background","Female","","","","","3"
"Less important","2006","indirect migration background","Female","","","","","3"
"Less important","2006","indirect migration background","Male","","","","","3"
"Quite unimportant","2006","no migration background","Male","","","","","4"
"Quite unimportant","2006","no migration background","Female","","","","","4"
"Quite unimportant","2006","direct migration background","Male","","","","","4"
"Quite unimportant","2006","direct migration background","Female","","","","","4"
"Quite unimportant","2006","indirect migration background","Male","","","","","4"
"Quite unimportant","2006","indirect migration background","Female","","","","","4"
"Very important","2006","no migration background","Male","","","","","1"
"Very important","2006","no migration background","Female","","","","","1"
"Very important","2006","direct migration background","Male","","","","","1"
"Very important","2006","direct migration background","Female","","","","","1"
"Very important","2006","indirect migration background","Female","","","","","1"
"Very important","2006","indirect migration background","Male","","","","","1"
"Important","2007","no migration background","Male","","","","","2"
"Important","2007","no migration background","Female","","","","","2"
"Important","2007","direct migration background","Female","","","","","2"
"Important","2007","direct migration background","Male","","","","","2"
"Important","2007","indirect migration background","Male","","","","","2"
"Important","2007","indirect migration background","Female","","","","","2"
"Less important","2007","no migration background","Male","","","","","3"
"Less important","2007","no migration background","Female","","","","","3"
"Less important","2007","direct migration background","Male","","","","","3"
"Less important","2007","direct migration background","Female","","","","","3"
"Less important","2007","indirect migration background","Male","","","","","3"
"Less important","2007","indirect migration background","Female","","","","","3"
"Quite unimportant","2007","no migration background","Male","","","","","4"
"Quite unimportant","2007","no migration background","Female","","","","","4"
"Quite unimportant","2007","direct migration background","Male","","","","","4"
"Quite unimportant","2007","direct migration background","Female","","","","","4"
"Quite unimportant","2007","indirect migration background","Male","","","","","4"
"Quite unimportant","2007","indirect migration background","Female","","","","","4"
"Very important","2007","no migration background","Male","","","","","1"
"Very important","2007","no migration background","Female","","","","","1"
"Very important","2007","direct migration background","Male","","","","","1"
"Very important","2007","direct migration background","Female","","","","","1"
"Very important","2007","indirect migration background","Female","","","","","1"
"Very important","2007","indirect migration background","Male","","","","","1"
"Important","2008","no migration background","Male","2384","0.306851360698991","0.296707863648634","0.316994857749349","2"
"Important","2008","no migration background","Female","2313","0.281748729855261","0.272248921544561","0.29124853816596","2"
"Important","2008","direct migration background","Female","260","0.242362139830676","0.216013120227541","0.268711159433811","2"
"Important","2008","direct migration background","Male","240","0.298368064745245","0.268069163426717","0.328666966063773","2"
"Important","2008","indirect migration background","Male","117","0.338181706566279","0.289976753053425","0.386386660079133","2"
"Important","2008","indirect migration background","Female","94","0.215776904058342","0.175363182215325","0.256190625901358","2"
"Less important","2008","no migration background","Male","393","0.0645131284310729","0.0591098991992527","0.069916357662893","3"
"Less important","2008","no migration background","Female","386","0.06330909453308","0.0581665642221704","0.0684516248439897","3"
"Less important","2008","direct migration background","Female","40","0.0397631984676986","0.0277479967679107","0.0517784001674865","3"
"Less important","2008","direct migration background","Male","24","","","","3"
"Less important","2008","indirect migration background","Male","19","","","","3"
"Less important","2008","indirect migration background","Female","18","","","","3"
"Quite unimportant","2008","no migration background","Male","141","0.0273114738404093","0.02372663234462","0.0308963153361985","4"
"Quite unimportant","2008","no migration background","Female","290","0.0501848482541639","0.0455743112543972","0.0547953852539306","4"
"Quite unimportant","2008","direct migration background","Male","11","","","","4"
"Quite unimportant","2008","direct migration background","Female","33","0.0449197781617377","0.0321835754058545","0.0576559809176208","4"
"Quite unimportant","2008","indirect migration background","Male","4","","","","4"
"Quite unimportant","2008","indirect migration background","Female","1","","","","4"
"Very important","2008","no migration background","Male","5023","0.601324037029527","0.590555051306534","0.61209302275252","1"
"Very important","2008","no migration background","Female","5625","0.604757327357495","0.594432848470291","0.6150818062447","1"
"Very important","2008","direct migration background","Male","601","0.652688741804763","0.621159862833456","0.68421762077607","1"
"Very important","2008","direct migration background","Female","683","0.672954883539888","0.644108056816251","0.701801710263524","1"
"Very important","2008","indirect migration background","Male","230","0.594355800378354","0.544324347251394","0.644387253505315","1"
"Very important","2008","indirect migration background","Female","285","0.733005588415783","0.689543430694651","0.776467746136916","1"
"Important","2009","no migration background","Male","","","","","2"
"Important","2009","no migration background","Female","","","","","2"
"Important","2009","direct migration background","Male","","","","","2"
"Important","2009","direct migration background","Female","","","","","2"
"Important","2009","indirect migration background","Male","","","","","2"
"Important","2009","indirect migration background","Female","","","","","2"
"Less important","2009","no migration background","Male","","","","","3"
"Less important","2009","no migration background","Female","","","","","3"
"Less important","2009","direct migration background","Female","","","","","3"
"Less important","2009","direct migration background","Male","","","","","3"
"Less important","2009","indirect migration background","Male","","","","","3"
"Less important","2009","indirect migration background","Female","","","","","3"
"Quite unimportant","2009","no migration background","Male","","","","","4"
"Quite unimportant","2009","no migration background","Female","","","","","4"
"Quite unimportant","2009","direct migration background","Male","","","","","4"
"Quite unimportant","2009","direct migration background","Female","","","","","4"
"Quite unimportant","2009","indirect migration background","Male","","","","","4"
"Quite unimportant","2009","indirect migration background","Female","","","","","4"
"Very important","2009","no migration background","Male","","","","","1"
"Very important","2009","no migration background","Female","","","","","1"
"Very important","2009","direct migration background","Male","","","","","1"
"Very important","2009","direct migration background","Female","","","","","1"
"Very important","2009","indirect migration background","Male","","","","","1"
"Very important","2009","indirect migration background","Female","","","","","1"
"Important","2010","no migration background","Male","443","0.241851812052887","0.223739087100051","0.259964537005722","2"
"Important","2010","no migration background","Female","758","0.247759981909081","0.232906285694704","0.262613678123458","2"
"Important","2010","direct migration background","Female","117","0.166830807870394","0.140947268754558","0.192714346986231","2"
"Important","2010","direct migration background","Male","100","0.180839054878508","0.150784621136818","0.210893488620198","2"
"Important","2010","indirect migration background","Female","55","0.196534493040028","0.150877783750076","0.24219120232998","2"
