"pli0092_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Rarely","1985","35-65 y.","secondary school degree","117","0.159119898253541","0.13240145645225","0.185838340054832"
"Rarely","1985","35-65 y.","college entrance qualification","96","0.184605465861806","0.150495909380284","0.218715022343329"
"Rarely","1985","35-65 y.","Other degree","59","0.0667474974753907","0.0495913451491652","0.0839036498016162"
"Rarely","1985","35-65 y.","no degree/no degree yet","30","0.0422863568495475","0.0267437761966479","0.0578289375024471"
"Rarely","1985","66 and older","lower secondary degree","10","","",""
"Rarely","1985","66 and older","secondary school degree","12","","",""
"Rarely","1985","66 and older","college entrance qualification","5","","",""
"Rarely","1985","66 and older","Other degree","1","","",""
"Rarely","1985","66 and older","no degree/no degree yet","","","",""
"Never","1985","16-34 y.","lower secondary degree","748","0.455575562321414","0.43132400683611","0.479827117806719"
"Never","1985","16-34 y.","secondary school degree","257","0.251336448869875","0.224150171349847","0.278522726389904"
"Never","1985","16-34 y.","college entrance qualification","137","0.210459534640918","0.178754171784081","0.242164897497755"
"Never","1985","16-34 y.","Other degree","255","0.648643341976347","0.60185957675801","0.695427107194684"
"Never","1985","16-34 y.","no degree/no degree yet","219","0.339486817049585","0.294729291791326","0.384244342307844"
"Never","1985","35-65 y.","lower secondary degree","2095","0.71125239322856","0.694970582772399","0.727534203684722"
"Never","1985","35-65 y.","secondary school degree","315","0.445219807962499","0.408917891331227","0.481521724593772"
"Never","1985","35-65 y.","college entrance qualification","181","0.383531142628424","0.34078215987877","0.426280125378078"
"Never","1985","35-65 y.","Other degree","660","0.789989710756104","0.761991271534617","0.817988149977592"
"Never","1985","35-65 y.","no degree/no degree yet","582","0.89106435557401","0.867001636741763","0.915127074406258"
"Never","1985","66 and older","lower secondary degree","754","0.927822066784559","0.910055485944002","0.945588647625117"
"Never","1985","66 and older","secondary school degree","127","0.773022839899442","0.70949309706627","0.836552582732613"
"Never","1985","66 and older","college entrance qualification","56","0.687320562194165","0.587587678985721","0.787053445402609"
"Never","1985","66 and older","Other degree","6","","",""
"Never","1985","66 and older","no degree/no degree yet","16","","",""
"Daily","1986","16-34 y.","lower secondary degree","","","",""
"Daily","1986","16-34 y.","secondary school degree","","","",""
"Daily","1986","16-34 y.","college entrance qualification","","","",""
"Daily","1986","16-34 y.","Other degree","","","",""
"Daily","1986","16-34 y.","no degree/no degree yet","","","",""
"Daily","1986","35-65 y.","lower secondary degree","","","",""
"Daily","1986","35-65 y.","secondary school degree","","","",""
"Daily","1986","35-65 y.","college entrance qualification","","","",""
"Daily","1986","35-65 y.","Other degree","","","",""
"Daily","1986","35-65 y.","no degree/no degree yet","","","",""
"Daily","1986","66 and older","lower secondary degree","","","",""
"Daily","1986","66 and older","secondary school degree","","","",""
"Daily","1986","66 and older","college entrance qualification","","","",""
"Daily","1986","66 and older","Other degree","","","",""
"Daily","1986","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1986","16-34 y.","lower secondary degree","480","0.292831330195981","0.270442577273919","0.315220083118043"
"Min 1x per week","1986","16-34 y.","secondary school degree","408","0.42614087722607","0.39495637826656","0.45732537618558"
"Min 1x per week","1986","16-34 y.","college entrance qualification","335","0.489999549742049","0.452315474410729","0.527683625073368"
"Min 1x per week","1986","16-34 y.","Other degree","57","0.173952485340826","0.134239557896216","0.213665412785436"
"Min 1x per week","1986","16-34 y.","no degree/no degree yet","164","0.514806046531582","0.466488297948645","0.563123795114519"
"Min 1x per week","1986","35-65 y.","lower secondary degree","494","0.175931755442234","0.161777748620679","0.190085762263788"
"Min 1x per week","1986","35-65 y.","secondary school degree","225","0.315245532157836","0.280851666590196","0.349639397725476"
"Min 1x per week","1986","35-65 y.","college entrance qualification","188","0.36755859041928","0.324781462969656","0.410335717868904"
"Min 1x per week","1986","35-65 y.","Other degree","66","0.102258956708549","0.0813156001859109","0.123202313231187"
"Min 1x per week","1986","35-65 y.","no degree/no degree yet","17","","",""
"Min 1x per week","1986","66 and older","lower secondary degree","43","0.0544908465059178","0.038246131167683","0.0707355618441527"
"Min 1x per week","1986","66 and older","secondary school degree","17","","",""
"Min 1x per week","1986","66 and older","college entrance qualification","16","","",""
"Min 1x per week","1986","66 and older","Other degree","1","","",""
"Min 1x per week","1986","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1986","16-34 y.","lower secondary degree","117","0.073665695917379","0.0608135351581797","0.0865178566765783"
"Min 1x per month","1986","16-34 y.","secondary school degree","89","0.091452146858015","0.0732748046394623","0.109629489076568"
"Min 1x per month","1986","16-34 y.","college entrance qualification","56","0.0920576007890516","0.0702637628182479","0.113851438759855"
"Min 1x per month","1986","16-34 y.","Other degree","22","","",""
"Min 1x per month","1986","16-34 y.","no degree/no degree yet","16","","",""
"Min 1x per month","1986","35-65 y.","lower secondary degree","115","0.0382781271399337","0.031145889909609","0.0454103643702585"
"Min 1x per month","1986","35-65 y.","secondary school degree","48","0.0636658181482213","0.045591676428452","0.0817399598679905"
"Min 1x per month","1986","35-65 y.","college entrance qualification","45","0.0914280053977684","0.0658564305210422","0.116999580274495"
"Min 1x per month","1986","35-65 y.","Other degree","26","","",""
"Min 1x per month","1986","35-65 y.","no degree/no degree yet","8","","",""
"Min 1x per month","1986","66 and older","lower secondary degree","10","","",""
"Min 1x per month","1986","66 and older","secondary school degree","6","","",""
"Min 1x per month","1986","66 and older","college entrance qualification","2","","",""
"Min 1x per month","1986","66 and older","Other degree","","","",""
"Min 1x per month","1986","66 and older","no degree/no degree yet","","","",""
"Rarely","1986","16-34 y.","lower secondary degree","282","0.192038178775625","0.172658399040468","0.211417958510783"
"Rarely","1986","16-34 y.","secondary school degree","195","0.212673965253222","0.186869551410208","0.238478379096235"
"Rarely","1986","16-34 y.","college entrance qualification","144","0.217574074978388","0.186471243165728","0.248676906791048"
"Rarely","1986","16-34 y.","Other degree","39","0.104299670365517","0.0722785219297992","0.136320818801235"
"Rarely","1986","16-34 y.","no degree/no degree yet","53","0.12847835273276","0.0961278339648061","0.160828871500713"
"Rarely","1986","35-65 y.","lower secondary degree","253","0.0897696398081915","0.0791437307936992","0.100395548822684"
"Rarely","1986","35-65 y.","secondary school degree","108","0.140742176731381","0.114998951210654","0.166485402252109"
"Rarely","1986","35-65 y.","college entrance qualification","73","0.154317297303686","0.122265734647139","0.186368859960233"
"Rarely","1986","35-65 y.","Other degree","66","0.0730633253992149","0.0550748309377333","0.0910518198606965"
"Rarely","1986","35-65 y.","no degree/no degree yet","33","0.0635886161608528","0.0439153086754005","0.083261923646305"
"Rarely","1986","66 and older","lower secondary degree","9","","",""
"Rarely","1986","66 and older","secondary school degree","1","","",""
"Rarely","1986","66 and older","college entrance qualification","5","","",""
"Rarely","1986","66 and older","Other degree","1","","",""
"Rarely","1986","66 and older","no degree/no degree yet","2","","",""
"Never","1986","16-34 y.","lower secondary degree","708","0.441464795111015","0.417034262122698","0.465895328099332"
"Never","1986","16-34 y.","secondary school degree","274","0.269733010662693","0.241745297619956","0.297720723705431"
"Never","1986","16-34 y.","college entrance qualification","141","0.200368774490512","0.17019465287049","0.230542896110534"
"Never","1986","16-34 y.","Other degree","232","0.654741279714521","0.604930738733038","0.704551820696004"
"Never","1986","16-34 y.","no degree/no degree yet","178","0.320403090970303","0.275290141079546","0.365516040861061"
"Never","1986","35-65 y.","lower secondary degree","1918","0.696020477609641","0.678921944023012","0.71311901119627"
"Never","1986","35-65 y.","secondary school degree","320","0.480346472962561","0.443361668684891","0.517331277240231"
"Never","1986","35-65 y.","college entrance qualification","182","0.386696106879266","0.343488427596054","0.429903786162477"
"Never","1986","35-65 y.","Other degree","646","0.79003146573297","0.761878810011243","0.818184121454697"
"Never","1986","35-65 y.","no degree/no degree yet","533","0.881272118314306","0.855193431111428","0.907350805517184"
"Never","1986","66 and older","lower secondary degree","688","0.91960204310428","0.900142173346052","0.939061912862508"
"Never","1986","66 and older","secondary school degree","141","0.864442422630793","0.812210494964706","0.916674350296881"
"Never","1986","66 and older","college entrance qualification","63","0.750510722875139","0.659056606381303","0.841964839368975"
"Never","1986","66 and older","Other degree","3","","",""
"Never","1986","66 and older","no degree/no degree yet","19","","",""
"Daily","1987","16-34 y.","lower secondary degree","","","",""
"Daily","1987","16-34 y.","secondary school degree","","","",""
"Daily","1987","16-34 y.","college entrance qualification","","","",""
"Daily","1987","16-34 y.","Other degree","","","",""
"Daily","1987","16-34 y.","no degree/no degree yet","","","",""
"Daily","1987","35-65 y.","lower secondary degree","","","",""
"Daily","1987","35-65 y.","secondary school degree","","","",""
"Daily","1987","35-65 y.","college entrance qualification","","","",""
"Daily","1987","35-65 y.","Other degree","","","",""
"Daily","1987","35-65 y.","no degree/no degree yet","","","",""
"Daily","1987","66 and older","lower secondary degree","","","",""
"Daily","1987","66 and older","secondary school degree","","","",""
"Daily","1987","66 and older","college entrance qualification","","","",""
"Daily","1987","66 and older","Other degree","","","",""
"Daily","1987","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1987","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1987","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1987","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1987","16-34 y.","Other degree","","","",""
"Min 1x per week","1987","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1987","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1987","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1987","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1987","35-65 y.","Other degree","","","",""
"Min 1x per week","1987","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1987","66 and older","lower secondary degree","","","",""
"Min 1x per week","1987","66 and older","secondary school degree","","","",""
"Min 1x per week","1987","66 and older","college entrance qualification","","","",""
"Min 1x per week","1987","66 and older","Other degree","","","",""
"Min 1x per week","1987","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1987","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1987","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1987","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1987","16-34 y.","Other degree","","","",""
"Min 1x per month","1987","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1987","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1987","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1987","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1987","35-65 y.","Other degree","","","",""
"Min 1x per month","1987","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1987","66 and older","lower secondary degree","","","",""
"Min 1x per month","1987","66 and older","secondary school degree","","","",""
"Min 1x per month","1987","66 and older","college entrance qualification","","","",""
"Min 1x per month","1987","66 and older","Other degree","","","",""
"Min 1x per month","1987","66 and older","no degree/no degree yet","","","",""
"Rarely","1987","16-34 y.","lower secondary degree","","","",""
"Rarely","1987","16-34 y.","secondary school degree","","","",""
"Rarely","1987","16-34 y.","college entrance qualification","","","",""
"Rarely","1987","16-34 y.","Other degree","","","",""
"Rarely","1987","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1987","35-65 y.","lower secondary degree","","","",""
"Rarely","1987","35-65 y.","secondary school degree","","","",""
"Rarely","1987","35-65 y.","college entrance qualification","","","",""
"Rarely","1987","35-65 y.","Other degree","","","",""
"Rarely","1987","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1987","66 and older","lower secondary degree","","","",""
"Rarely","1987","66 and older","secondary school degree","","","",""
"Rarely","1987","66 and older","college entrance qualification","","","",""
"Rarely","1987","66 and older","Other degree","","","",""
"Rarely","1987","66 and older","no degree/no degree yet","","","",""
"Never","1987","16-34 y.","lower secondary degree","","","",""
"Never","1987","16-34 y.","secondary school degree","","","",""
"Never","1987","16-34 y.","college entrance qualification","","","",""
"Never","1987","16-34 y.","Other degree","","","",""
"Never","1987","16-34 y.","no degree/no degree yet","","","",""
"Never","1987","35-65 y.","lower secondary degree","","","",""
"Never","1987","35-65 y.","secondary school degree","","","",""
"Never","1987","35-65 y.","college entrance qualification","","","",""
"Never","1987","35-65 y.","Other degree","","","",""
"Never","1987","35-65 y.","no degree/no degree yet","","","",""
"Never","1987","66 and older","lower secondary degree","","","",""
"Never","1987","66 and older","secondary school degree","","","",""
"Never","1987","66 and older","college entrance qualification","","","",""
"Never","1987","66 and older","Other degree","","","",""
"Never","1987","66 and older","no degree/no degree yet","","","",""
"Daily","1988","16-34 y.","lower secondary degree","","","",""
"Daily","1988","16-34 y.","secondary school degree","","","",""
"Daily","1988","16-34 y.","college entrance qualification","","","",""
"Daily","1988","16-34 y.","Other degree","","","",""
"Daily","1988","16-34 y.","no degree/no degree yet","","","",""
"Daily","1988","35-65 y.","lower secondary degree","","","",""
"Daily","1988","35-65 y.","secondary school degree","","","",""
"Daily","1988","35-65 y.","college entrance qualification","","","",""
"Daily","1988","35-65 y.","Other degree","","","",""
"Daily","1988","35-65 y.","no degree/no degree yet","","","",""
"Daily","1988","66 and older","lower secondary degree","","","",""
"Daily","1988","66 and older","secondary school degree","","","",""
"Daily","1988","66 and older","college entrance qualification","","","",""
"Daily","1988","66 and older","Other degree","","","",""
"Daily","1988","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1988","16-34 y.","lower secondary degree","441","0.291062294305191","0.26833056775377","0.313794020856611"
"Min 1x per week","1988","16-34 y.","secondary school degree","405","0.421199086576417","0.389397344429547","0.453000828723288"
"Min 1x per week","1988","16-34 y.","college entrance qualification","277","0.463366217879367","0.423891499332784","0.502840936425951"
"Min 1x per week","1988","16-34 y.","Other degree","35","0.15926543320837","0.116930648242373","0.201600218174367"
"Min 1x per week","1988","16-34 y.","no degree/no degree yet","146","0.539739418421365","0.486682478136882","0.592796358705849"
"Min 1x per week","1988","35-65 y.","lower secondary degree","470","0.181632549773785","0.166653812228551","0.196611287319019"
"Min 1x per week","1988","35-65 y.","secondary school degree","222","0.327399681252004","0.291625885605793","0.363173476898216"
"Min 1x per week","1988","35-65 y.","college entrance qualification","188","0.373696847950908","0.330281736768324","0.417111959133493"
"Min 1x per week","1988","35-65 y.","Other degree","70","0.0941421213208582","0.0734212580460293","0.114862984595687"
"Min 1x per week","1988","35-65 y.","no degree/no degree yet","17","","",""
"Min 1x per week","1988","66 and older","lower secondary degree","62","0.0823245529305732","0.0626927652077114","0.101956340653435"
"Min 1x per week","1988","66 and older","secondary school degree","17","","",""
"Min 1x per week","1988","66 and older","college entrance qualification","14","","",""
"Min 1x per week","1988","66 and older","Other degree","3","","",""
"Min 1x per week","1988","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1988","16-34 y.","lower secondary degree","117","0.0733290250783707","0.060284263468335","0.0863737866884063"
"Min 1x per month","1988","16-34 y.","secondary school degree","79","0.0889646358110079","0.0706280313007966","0.107301240321219"
"Min 1x per month","1988","16-34 y.","college entrance qualification","53","0.083184904970063","0.061323352792673","0.105046457147453"
"Min 1x per month","1988","16-34 y.","Other degree","10","","",""
"Min 1x per month","1988","16-34 y.","no degree/no degree yet","16","","",""
"Min 1x per month","1988","35-65 y.","lower secondary degree","115","0.043862567478092","0.0359062632165124","0.0518188717396715"
"Min 1x per month","1988","35-65 y.","secondary school degree","49","0.0745601836129998","0.0545350724279191","0.0945852947980804"
"Min 1x per month","1988","35-65 y.","college entrance qualification","31","0.071634582481139","0.0484921105537016","0.0947770544085764"
"Min 1x per month","1988","35-65 y.","Other degree","17","","",""
"Min 1x per month","1988","35-65 y.","no degree/no degree yet","8","","",""
"Min 1x per month","1988","66 and older","lower secondary degree","9","","",""
"Min 1x per month","1988","66 and older","secondary school degree","5","","",""
"Min 1x per month","1988","66 and older","college entrance qualification","4","","",""
"Min 1x per month","1988","66 and older","Other degree","","","",""
"Min 1x per month","1988","66 and older","no degree/no degree yet","","","",""
"Rarely","1988","16-34 y.","lower secondary degree","300","0.205011104611273","0.184808626950187","0.225213582272359"
"Rarely","1988","16-34 y.","secondary school degree","195","0.207277327945861","0.181168995261168","0.233385660630554"
"Rarely","1988","16-34 y.","college entrance qualification","149","0.236564052617862","0.202922306250858","0.270205798984866"
"Rarely","1988","16-34 y.","Other degree","36","0.126751430455469","0.0882610220939857","0.165241838816953"
"Rarely","1988","16-34 y.","no degree/no degree yet","28","","",""
"Rarely","1988","35-65 y.","lower secondary degree","266","0.104153184995406","0.0922857365900998","0.116020633400712"
"Rarely","1988","35-65 y.","secondary school degree","121","0.191133598902496","0.161158938054951","0.221108259750041"
"Rarely","1988","35-65 y.","college entrance qualification","97","0.205384470338936","0.169130862974636","0.241638077703236"
"Rarely","1988","35-65 y.","Other degree","58","0.0829042539998344","0.0633391766421336","0.102469331357535"
"Rarely","1988","35-65 y.","no degree/no degree yet","21","","",""
"Rarely","1988","66 and older","lower secondary degree","20","","",""
"Rarely","1988","66 and older","secondary school degree","9","","",""
"Rarely","1988","66 and older","college entrance qualification","3","","",""
"Rarely","1988","66 and older","Other degree","","","",""
"Rarely","1988","66 and older","no degree/no degree yet","","","",""
"Never","1988","16-34 y.","lower secondary degree","676","0.430597576005165","0.405818742510342","0.455376409499989"
"Never","1988","16-34 y.","secondary school degree","247","0.282558949666713","0.253559467519335","0.311558431814092"
"Never","1988","16-34 y.","college entrance qualification","134","0.216884824532707","0.184260219964095","0.24950942910132"
"Never","1988","16-34 y.","Other degree","206","0.687232476673416","0.633594818821912","0.74087013452492"
"Never","1988","16-34 y.","no degree/no degree yet","149","0.300250260268891","0.251456834483381","0.349043686054401"
"Never","1988","35-65 y.","lower secondary degree","1694","0.670351697752717","0.65208832529026","0.688615070215174"
"Never","1988","35-65 y.","secondary school degree","269","0.4069065362325","0.36945615325575","0.44435691920925"
"Never","1988","35-65 y.","college entrance qualification","161","0.349284099229017","0.306500824956729","0.392067373501305"
"Never","1988","35-65 y.","Other degree","618","0.800256706424227","0.771888192463041","0.828625220385413"
"Never","1988","35-65 y.","no degree/no degree yet","501","0.89119951685238","0.865104516262457","0.917294517442303"
"Never","1988","66 and older","lower secondary degree","662","0.879345493903688","0.856080542632449","0.902610445174926"
"Never","1988","66 and older","secondary school degree","136","0.824138153058016","0.766398299187264","0.881878006928768"
"Never","1988","66 and older","college entrance qualification","65","0.775146746556694","0.686911842540226","0.863381650573163"
"Never","1988","66 and older","Other degree","6","","",""
"Never","1988","66 and older","no degree/no degree yet","20","","",""
"Daily","1989","16-34 y.","lower secondary degree","","","",""
"Daily","1989","16-34 y.","secondary school degree","","","",""
"Daily","1989","16-34 y.","college entrance qualification","","","",""
"Daily","1989","16-34 y.","Other degree","","","",""
"Daily","1989","16-34 y.","no degree/no degree yet","","","",""
"Daily","1989","35-65 y.","lower secondary degree","","","",""
"Daily","1989","35-65 y.","secondary school degree","","","",""
"Daily","1989","35-65 y.","college entrance qualification","","","",""
"Daily","1989","35-65 y.","Other degree","","","",""
"Daily","1989","35-65 y.","no degree/no degree yet","","","",""
"Daily","1989","66 and older","lower secondary degree","","","",""
"Daily","1989","66 and older","secondary school degree","","","",""
"Daily","1989","66 and older","college entrance qualification","","","",""
"Daily","1989","66 and older","Other degree","","","",""
"Daily","1989","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1989","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1989","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1989","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1989","16-34 y.","Other degree","","","",""
"Min 1x per week","1989","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1989","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1989","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1989","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1989","35-65 y.","Other degree","","","",""
"Min 1x per week","1989","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1989","66 and older","lower secondary degree","","","",""
"Min 1x per week","1989","66 and older","secondary school degree","","","",""
"Min 1x per week","1989","66 and older","college entrance qualification","","","",""
"Min 1x per week","1989","66 and older","Other degree","","","",""
"Min 1x per week","1989","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1989","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1989","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1989","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1989","16-34 y.","Other degree","","","",""
"Min 1x per month","1989","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1989","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1989","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1989","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1989","35-65 y.","Other degree","","","",""
"Min 1x per month","1989","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1989","66 and older","lower secondary degree","","","",""
"Min 1x per month","1989","66 and older","secondary school degree","","","",""
"Min 1x per month","1989","66 and older","college entrance qualification","","","",""
"Min 1x per month","1989","66 and older","Other degree","","","",""
"Min 1x per month","1989","66 and older","no degree/no degree yet","","","",""
"Rarely","1989","16-34 y.","lower secondary degree","","","",""
"Rarely","1989","16-34 y.","secondary school degree","","","",""
"Rarely","1989","16-34 y.","college entrance qualification","","","",""
"Rarely","1989","16-34 y.","Other degree","","","",""
"Rarely","1989","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1989","35-65 y.","lower secondary degree","","","",""
"Rarely","1989","35-65 y.","secondary school degree","","","",""
"Rarely","1989","35-65 y.","college entrance qualification","","","",""
"Rarely","1989","35-65 y.","Other degree","","","",""
"Rarely","1989","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1989","66 and older","lower secondary degree","","","",""
"Rarely","1989","66 and older","secondary school degree","","","",""
"Rarely","1989","66 and older","college entrance qualification","","","",""
"Rarely","1989","66 and older","Other degree","","","",""
"Rarely","1989","66 and older","no degree/no degree yet","","","",""
"Never","1989","16-34 y.","lower secondary degree","","","",""
"Never","1989","16-34 y.","secondary school degree","","","",""
"Never","1989","16-34 y.","college entrance qualification","","","",""
"Never","1989","16-34 y.","Other degree","","","",""
"Never","1989","16-34 y.","no degree/no degree yet","","","",""
"Never","1989","35-65 y.","lower secondary degree","","","",""
"Never","1989","35-65 y.","secondary school degree","","","",""
"Never","1989","35-65 y.","college entrance qualification","","","",""
"Never","1989","35-65 y.","Other degree","","","",""
"Never","1989","35-65 y.","no degree/no degree yet","","","",""
"Never","1989","66 and older","lower secondary degree","","","",""
"Never","1989","66 and older","secondary school degree","","","",""
"Never","1989","66 and older","college entrance qualification","","","",""
"Never","1989","66 and older","Other degree","","","",""
"Never","1989","66 and older","no degree/no degree yet","","","",""
"Daily","1990","16-34 y.","lower secondary degree","84","0.0558379132194957","0.0445943309122252","0.0670814955267661"
"Daily","1990","16-34 y.","secondary school degree","68","0.0416698597640818","0.0331573768135054","0.0501823427146581"
"Daily","1990","16-34 y.","college entrance qualification","43","0.0604784229486518","0.0443967777627655","0.076560068134538"
"Daily","1990","16-34 y.","Other degree","6","","",""
"Daily","1990","16-34 y.","no degree/no degree yet","25","","",""
"Daily","1990","35-65 y.","lower secondary degree","49","0.0178426893564724","0.0134670215681016","0.0222183571448432"
"Daily","1990","35-65 y.","secondary school degree","28","","",""
"Daily","1990","35-65 y.","college entrance qualification","32","0.0561163992151502","0.0399444484331922","0.0722883499971082"
"Daily","1990","35-65 y.","Other degree","7","","",""
"Daily","1990","35-65 y.","no degree/no degree yet","4","","",""
"Daily","1990","66 and older","lower secondary degree","19","","",""
"Daily","1990","66 and older","secondary school degree","4","","",""
"Daily","1990","66 and older","college entrance qualification","9","","",""
"Daily","1990","66 and older","Other degree","","","",""
"Daily","1990","66 and older","no degree/no degree yet","","","",""
