"pli0092_h","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1985","Employed","no degree/no degree yet","14","","",""
"Rarely","1985","Not Employed","lower secondary degree","144","0.0507611213685545","0.0417529049583478","0.0597693377787613"
"Rarely","1985","Not Employed","secondary school degree","90","0.125604629130285","0.0997469132597486","0.151462345000822"
"Rarely","1985","Not Employed","college entrance qualification","66","0.152495221183757","0.116678007040404","0.188312435327109"
"Rarely","1985","Not Employed","Other degree","30","0.111161809077254","0.0734583134817923","0.148865304672715"
"Rarely","1985","Not Employed","no degree/no degree yet","36","0.102829261024412","0.077019250440901","0.128639271607922"
"Rarely","1985","Employed","lower secondary degree","479","0.146706926260922","0.134311817510061","0.159102035011784"
"Rarely","1985","Employed","secondary school degree","251","0.202609644765622","0.180183425815168","0.225035863716077"
"Rarely","1985","Employed","college entrance qualification","180","0.210019933673276","0.182275794936177","0.237764072410374"
"Rarely","1985","Employed","Other degree","94","0.0994511006361441","0.0804508168522963","0.118451384419992"
"Rarely","1985","Employed","no degree/no degree yet","45","0.0752246066615466","0.0533404866867344","0.0971087266363587"
"Never","1985","Not Employed","lower secondary degree","1794","0.823346904681863","0.807696070047988","0.838997739315738"
"Never","1985","Not Employed","secondary school degree","308","0.542793999544741","0.5039246841781","0.581663314911382"
"Never","1985","Not Employed","college entrance qualification","151","0.438780111730934","0.389339640418989","0.488220583042879"
"Never","1985","Not Employed","Other degree","209","0.763872106726007","0.712930055008757","0.814814158443256"
"Never","1985","Not Employed","no degree/no degree yet","363","0.456588241547867","0.414261079377299","0.498915403718434"
"Never","1985","Employed","lower secondary degree","1803","0.589559534625779","0.572326377744535","0.606792691507024"
"Never","1985","Employed","secondary school degree","391","0.311899141671947","0.28605133773551","0.337746945608384"
"Never","1985","Employed","college entrance qualification","223","0.27745088474026","0.246953705906521","0.307948063573999"
"Never","1985","Employed","Other degree","712","0.72801579084212","0.699764136395118","0.756267445289121"
"Never","1985","Employed","no degree/no degree yet","454","0.717017308607724","0.679642777939181","0.754391839276266"
"Daily","1986","Not Employed","lower secondary degree","","","",""
"Daily","1986","Not Employed","secondary school degree","","","",""
"Daily","1986","Not Employed","college entrance qualification","","","",""
"Daily","1986","Not Employed","Other degree","","","",""
"Daily","1986","Not Employed","no degree/no degree yet","","","",""
"Daily","1986","Employed","lower secondary degree","","","",""
"Daily","1986","Employed","secondary school degree","","","",""
"Daily","1986","Employed","college entrance qualification","","","",""
"Daily","1986","Employed","Other degree","","","",""
"Daily","1986","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1986","Not Employed","lower secondary degree","282","0.11122712960515","0.0977507934927295","0.12470346571757"
"Min 1x per week","1986","Not Employed","secondary school degree","174","0.241404552702996","0.207163247556072","0.275645857849921"
"Min 1x per week","1986","Not Employed","college entrance qualification","151","0.359453698108003","0.311522921213496","0.40738447500251"
"Min 1x per week","1986","Not Employed","Other degree","26","","",""
"Min 1x per week","1986","Not Employed","no degree/no degree yet","136","0.398493885450829","0.355919627312327","0.441068143589332"
"Min 1x per week","1986","Employed","lower secondary degree","735","0.233269813891981","0.218201516551675","0.248338111232287"
"Min 1x per week","1986","Employed","secondary school degree","476","0.390871638520276","0.363624918610954","0.418118358429599"
"Min 1x per week","1986","Employed","college entrance qualification","388","0.432266658716993","0.399253421939497","0.465279895494489"
"Min 1x per week","1986","Employed","Other degree","98","0.131350161622326","0.109427748926966","0.153272574317685"
"Min 1x per week","1986","Employed","no degree/no degree yet","45","0.194431696440358","0.160251134834363","0.228612258046354"
"Min 1x per month","1986","Not Employed","lower secondary degree","60","0.0225981074097954","0.0162280448621105","0.0289681699574804"
"Min 1x per month","1986","Not Employed","secondary school degree","31","0.0426064495504591","0.0264459274576818","0.0587669716432365"
"Min 1x per month","1986","Not Employed","college entrance qualification","23","","",""
"Min 1x per month","1986","Not Employed","Other degree","8","","",""
"Min 1x per month","1986","Not Employed","no degree/no degree yet","11","","",""
"Min 1x per month","1986","Employed","lower secondary degree","182","0.0567698302228074","0.0485250085140634","0.0650146519315514"
"Min 1x per month","1986","Employed","secondary school degree","112","0.088913274096355","0.0730202735579477","0.104806274634762"
"Min 1x per month","1986","Employed","college entrance qualification","80","0.0981723685352729","0.0783435681561332","0.118001168914413"
"Min 1x per month","1986","Employed","Other degree","40","0.046367538833707","0.0327201926883323","0.0600148849790817"
"Min 1x per month","1986","Employed","no degree/no degree yet","13","","",""
"Rarely","1986","Not Employed","lower secondary degree","103","0.0401709610183946","0.0317546044235057","0.0485873176132835"
"Rarely","1986","Not Employed","secondary school degree","70","0.0928080896971475","0.0695906157437069","0.116025563650588"
"Rarely","1986","Not Employed","college entrance qualification","59","0.146229020909712","0.11093466941051","0.181523372408914"
"Rarely","1986","Not Employed","Other degree","17","","",""
"Rarely","1986","Not Employed","no degree/no degree yet","43","0.0980642010551891","0.0722023685559504","0.123926033554428"
"Rarely","1986","Employed","lower secondary degree","441","0.146260713071097","0.133670296316519","0.158851129825676"
"Rarely","1986","Employed","secondary school degree","234","0.190560804795062","0.168630147851016","0.212491461739108"
"Rarely","1986","Employed","college entrance qualification","163","0.190460256039376","0.164292811839215","0.216627700239537"
"Rarely","1986","Employed","Other degree","89","0.0859896265564977","0.0677947436235911","0.104184509489404"
"Rarely","1986","Employed","no degree/no degree yet","45","0.10503563751925","0.0785557774733693","0.131515497565131"
"Never","1986","Not Employed","lower secondary degree","1646","0.82600380196666","0.809754602229668","0.842253001703653"
"Never","1986","Not Employed","secondary school degree","325","0.623180908049397","0.584406427802487","0.661955388296307"
"Never","1986","Not Employed","college entrance qualification","152","0.439744063195249","0.390163557461175","0.489324568929323"
"Never","1986","Not Employed","Other degree","196","0.739780589248198","0.685063759734704","0.794497418761692"
"Never","1986","Not Employed","no degree/no degree yet","318","0.473215200424887","0.429797962096525","0.516632438753249"
"Never","1986","Employed","lower secondary degree","1668","0.563699642814114","0.546029897358279","0.581369388269949"
"Never","1986","Employed","secondary school degree","410","0.329654282588306","0.303404753433685","0.355903811742928"
"Never","1986","Employed","college entrance qualification","234","0.279100716708358","0.249208521478583","0.308992911938133"
"Never","1986","Employed","Other degree","685","0.73629267298747","0.707694584239639","0.7648907617353"
"Never","1986","Employed","no degree/no degree yet","412","0.679075643861297","0.63875709498532","0.719394192737275"
"Daily","1987","Not Employed","lower secondary degree","","","",""
"Daily","1987","Not Employed","secondary school degree","","","",""
"Daily","1987","Not Employed","college entrance qualification","","","",""
"Daily","1987","Not Employed","Other degree","","","",""
"Daily","1987","Not Employed","no degree/no degree yet","","","",""
"Daily","1987","Employed","lower secondary degree","","","",""
"Daily","1987","Employed","secondary school degree","","","",""
"Daily","1987","Employed","college entrance qualification","","","",""
"Daily","1987","Employed","Other degree","","","",""
"Daily","1987","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1987","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1987","Not Employed","secondary school degree","","","",""
"Min 1x per week","1987","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1987","Not Employed","Other degree","","","",""
"Min 1x per week","1987","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1987","Employed","lower secondary degree","","","",""
"Min 1x per week","1987","Employed","secondary school degree","","","",""
"Min 1x per week","1987","Employed","college entrance qualification","","","",""
"Min 1x per week","1987","Employed","Other degree","","","",""
"Min 1x per week","1987","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1987","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1987","Not Employed","secondary school degree","","","",""
"Min 1x per month","1987","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1987","Not Employed","Other degree","","","",""
"Min 1x per month","1987","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1987","Employed","lower secondary degree","","","",""
"Min 1x per month","1987","Employed","secondary school degree","","","",""
"Min 1x per month","1987","Employed","college entrance qualification","","","",""
"Min 1x per month","1987","Employed","Other degree","","","",""
"Min 1x per month","1987","Employed","no degree/no degree yet","","","",""
"Rarely","1987","Not Employed","lower secondary degree","","","",""
"Rarely","1987","Not Employed","secondary school degree","","","",""
"Rarely","1987","Not Employed","college entrance qualification","","","",""
"Rarely","1987","Not Employed","Other degree","","","",""
"Rarely","1987","Not Employed","no degree/no degree yet","","","",""
"Rarely","1987","Employed","lower secondary degree","","","",""
"Rarely","1987","Employed","secondary school degree","","","",""
"Rarely","1987","Employed","college entrance qualification","","","",""
"Rarely","1987","Employed","Other degree","","","",""
"Rarely","1987","Employed","no degree/no degree yet","","","",""
"Never","1987","Not Employed","lower secondary degree","","","",""
"Never","1987","Not Employed","secondary school degree","","","",""
"Never","1987","Not Employed","college entrance qualification","","","",""
"Never","1987","Not Employed","Other degree","","","",""
"Never","1987","Not Employed","no degree/no degree yet","","","",""
"Never","1987","Employed","lower secondary degree","","","",""
"Never","1987","Employed","secondary school degree","","","",""
"Never","1987","Employed","college entrance qualification","","","",""
"Never","1987","Employed","Other degree","","","",""
"Never","1987","Employed","no degree/no degree yet","","","",""
"Daily","1988","Not Employed","lower secondary degree","","","",""
"Daily","1988","Not Employed","secondary school degree","","","",""
"Daily","1988","Not Employed","college entrance qualification","","","",""
"Daily","1988","Not Employed","Other degree","","","",""
"Daily","1988","Not Employed","no degree/no degree yet","","","",""
"Daily","1988","Employed","lower secondary degree","","","",""
"Daily","1988","Employed","secondary school degree","","","",""
"Daily","1988","Employed","college entrance qualification","","","",""
"Daily","1988","Employed","Other degree","","","",""
"Daily","1988","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1988","Not Employed","lower secondary degree","280","0.128611620763424","0.113578588532365","0.143644652994483"
"Min 1x per week","1988","Not Employed","secondary school degree","160","0.235778405838838","0.199398722654937","0.272158089022738"
"Min 1x per week","1988","Not Employed","college entrance qualification","113","0.311855123946329","0.262541760571785","0.361168487320873"
"Min 1x per week","1988","Not Employed","Other degree","19","","",""
"Min 1x per week","1988","Not Employed","no degree/no degree yet","124","0.427894345431378","0.382630844458681","0.473157846404075"
"Min 1x per week","1988","Employed","lower secondary degree","693","0.229251548196845","0.214023326213268","0.244479770180423"
"Min 1x per week","1988","Employed","secondary school degree","484","0.383151068944199","0.355993337238857","0.410308800649541"
"Min 1x per week","1988","Employed","college entrance qualification","366","0.431132950226215","0.397582653961914","0.464683246490517"
"Min 1x per week","1988","Employed","Other degree","89","0.123674040446039","0.101044541842973","0.146303539049106"
"Min 1x per week","1988","Employed","no degree/no degree yet","39","0.148400478861286","0.115444843807004","0.181356113915569"
"Min 1x per month","1988","Not Employed","lower secondary degree","52","0.0221863558948104","0.0155722425182109","0.0288004692714098"
"Min 1x per month","1988","Not Employed","secondary school degree","27","","",""
"Min 1x per month","1988","Not Employed","college entrance qualification","25","","",""
"Min 1x per month","1988","Not Employed","Other degree","4","","",""
"Min 1x per month","1988","Not Employed","no degree/no degree yet","13","","",""
"Min 1x per month","1988","Employed","lower secondary degree","189","0.0614047927445868","0.0527076413342187","0.070101944154955"
"Min 1x per month","1988","Employed","secondary school degree","106","0.0856566593621694","0.0700232289793537","0.101290089744985"
"Min 1x per month","1988","Employed","college entrance qualification","63","0.0765821751352214","0.0585665914463252","0.0945977588241176"
"Min 1x per month","1988","Employed","Other degree","23","","",""
"Min 1x per month","1988","Employed","no degree/no degree yet","11","","",""
"Rarely","1988","Not Employed","lower secondary degree","141","0.0585928609830036","0.0480462798761918","0.0691394420898155"
"Rarely","1988","Not Employed","secondary school degree","69","0.12492144671531","0.0965853993867157","0.153257494043905"
"Rarely","1988","Not Employed","college entrance qualification","66","0.169240803783181","0.129325599133238","0.209156008433124"
"Rarely","1988","Not Employed","Other degree","16","","",""
"Rarely","1988","Not Employed","no degree/no degree yet","23","","",""
"Rarely","1988","Employed","lower secondary degree","445","0.150541268685361","0.137586321165617","0.163496216205104"
"Rarely","1988","Employed","secondary school degree","256","0.204064359761636","0.181550932112614","0.226577787410657"
"Rarely","1988","Employed","college entrance qualification","183","0.216274059541368","0.188382699689096","0.244165419393641"
"Rarely","1988","Employed","Other degree","78","0.108671363314729","0.0872779882183981","0.13006473841106"
"Rarely","1988","Employed","no degree/no degree yet","26","","",""
"Never","1988","Not Employed","lower secondary degree","1432","0.790609162358762","0.772338244730107","0.808880079987417"
"Never","1988","Not Employed","secondary school degree","267","0.59121813791999","0.549085666968355","0.633350608871626"
"Never","1988","Not Employed","college entrance qualification","135","0.450580368331934","0.397615675068388","0.50354506159548"
"Never","1988","Not Employed","Other degree","207","0.801239018112599","0.751370421194936","0.851107615030263"
"Never","1988","Not Employed","no degree/no degree yet","299","0.440863506249763","0.39544291922928","0.486284093270247"
"Never","1988","Employed","lower secondary degree","1600","0.558802390373207","0.540814408849507","0.576790371896906"
"Never","1988","Employed","secondary school degree","385","0.327127911931996","0.300919293863732","0.353336530000259"
"Never","1988","Employed","college entrance qualification","225","0.276010815097195","0.245726730467151","0.306294899727239"
"Never","1988","Employed","Other degree","623","0.739007256575094","0.708818766897561","0.769195746252627"
"Never","1988","Employed","no degree/no degree yet","371","0.760560780358284","0.721000538604834","0.800121022111735"
"Daily","1989","Not Employed","lower secondary degree","","","",""
"Daily","1989","Not Employed","secondary school degree","","","",""
"Daily","1989","Not Employed","college entrance qualification","","","",""
"Daily","1989","Not Employed","Other degree","","","",""
"Daily","1989","Not Employed","no degree/no degree yet","","","",""
"Daily","1989","Employed","lower secondary degree","","","",""
"Daily","1989","Employed","secondary school degree","","","",""
"Daily","1989","Employed","college entrance qualification","","","",""
"Daily","1989","Employed","Other degree","","","",""
"Daily","1989","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1989","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1989","Not Employed","secondary school degree","","","",""
"Min 1x per week","1989","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1989","Not Employed","Other degree","","","",""
"Min 1x per week","1989","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1989","Employed","lower secondary degree","","","",""
"Min 1x per week","1989","Employed","secondary school degree","","","",""
"Min 1x per week","1989","Employed","college entrance qualification","","","",""
"Min 1x per week","1989","Employed","Other degree","","","",""
"Min 1x per week","1989","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1989","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1989","Not Employed","secondary school degree","","","",""
"Min 1x per month","1989","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1989","Not Employed","Other degree","","","",""
"Min 1x per month","1989","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1989","Employed","lower secondary degree","","","",""
"Min 1x per month","1989","Employed","secondary school degree","","","",""
"Min 1x per month","1989","Employed","college entrance qualification","","","",""
"Min 1x per month","1989","Employed","Other degree","","","",""
"Min 1x per month","1989","Employed","no degree/no degree yet","","","",""
"Rarely","1989","Not Employed","lower secondary degree","","","",""
"Rarely","1989","Not Employed","secondary school degree","","","",""
"Rarely","1989","Not Employed","college entrance qualification","","","",""
"Rarely","1989","Not Employed","Other degree","","","",""
"Rarely","1989","Not Employed","no degree/no degree yet","","","",""
"Rarely","1989","Employed","lower secondary degree","","","",""
"Rarely","1989","Employed","secondary school degree","","","",""
"Rarely","1989","Employed","college entrance qualification","","","",""
"Rarely","1989","Employed","Other degree","","","",""
"Rarely","1989","Employed","no degree/no degree yet","","","",""
"Never","1989","Not Employed","lower secondary degree","","","",""
"Never","1989","Not Employed","secondary school degree","","","",""
"Never","1989","Not Employed","college entrance qualification","","","",""
"Never","1989","Not Employed","Other degree","","","",""
"Never","1989","Not Employed","no degree/no degree yet","","","",""
"Never","1989","Employed","lower secondary degree","","","",""
"Never","1989","Employed","secondary school degree","","","",""
"Never","1989","Employed","college entrance qualification","","","",""
"Never","1989","Employed","Other degree","","","",""
"Never","1989","Employed","no degree/no degree yet","","","",""
"Daily","1990","Not Employed","lower secondary degree","49","0.0235586991481135","0.0165481510914764","0.0305692472047507"
"Daily","1990","Not Employed","secondary school degree","19","","",""
"Daily","1990","Not Employed","college entrance qualification","23","","",""
"Daily","1990","Not Employed","Other degree","6","","",""
"Daily","1990","Not Employed","no degree/no degree yet","14","","",""
"Daily","1990","Employed","lower secondary degree","103","0.0356892064198064","0.0287366201697216","0.0426417926698913"
"Daily","1990","Employed","secondary school degree","81","0.0589380230714399","0.0457173631590028","0.0721586829838769"
"Daily","1990","Employed","college entrance qualification","61","0.0694140000661595","0.0526597978946429","0.0861682022376762"
"Daily","1990","Employed","Other degree","7","","",""
"Daily","1990","Employed","no degree/no degree yet","15","","",""
"Min 1x per week","1990","Not Employed","lower secondary degree","269","0.137496067032253","0.121578417908602","0.153413716155905"
"Min 1x per week","1990","Not Employed","secondary school degree","119","0.234058637712775","0.195365916597303","0.272751358828247"
"Min 1x per week","1990","Not Employed","college entrance qualification","99","0.303009676487316","0.252259864535469","0.353759488439163"
"Min 1x per week","1990","Not Employed","Other degree","20","","",""
"Min 1x per week","1990","Not Employed","no degree/no degree yet","94","0.363779075641148","0.318254880465623","0.409303270816674"
"Min 1x per week","1990","Employed","lower secondary degree","626","0.219784966379462","0.204265543247584","0.23530438951134"
"Min 1x per week","1990","Employed","secondary school degree","448","0.373645074524905","0.346487804061671","0.400802344988139"
"Min 1x per week","1990","Employed","college entrance qualification","362","0.414504262532227","0.382029324740385","0.446979200324068"
"Min 1x per week","1990","Employed","Other degree","86","0.136487720244985","0.111852314122823","0.161123126367147"
"Min 1x per week","1990","Employed","no degree/no degree yet","36","0.151917274236081","0.117088298888939","0.186746249583222"
"Min 1x per month","1990","Not Employed","lower secondary degree","84","0.0416698823171876","0.03243307354055","0.0509066910938252"
"Min 1x per month","1990","Not Employed","secondary school degree","35","0.0652561284673919","0.0426864100628109","0.087825846871973"
"Min 1x per month","1990","Not Employed","college entrance qualification","25","","",""
"Min 1x per month","1990","Not Employed","Other degree","10","","",""
"Min 1x per month","1990","Not Employed","no degree/no degree yet","20","","",""
"Min 1x per month","1990","Employed","lower secondary degree","280","0.104897860638004","0.0934139702456308","0.116381751030378"
"Min 1x per month","1990","Employed","secondary school degree","149","0.119406765365211","0.101203538680131","0.137609992050291"
"Min 1x per month","1990","Employed","college entrance qualification","115","0.12775837481248","0.105752681706316","0.149764067918643"
"Min 1x per month","1990","Employed","Other degree","45","0.0797679722880744","0.060325941539789","0.0992100030363598"
"Min 1x per month","1990","Employed","no degree/no degree yet","21","","",""
"Rarely","1990","Not Employed","lower secondary degree","206","0.103093714563599","0.0890383253915343","0.117149103735664"
"Rarely","1990","Not Employed","secondary school degree","86","0.16905187270919","0.134801435084089","0.203302310334292"
"Rarely","1990","Not Employed","college entrance qualification","56","0.167904722132808","0.126627468115043","0.209181976150574"
"Rarely","1990","Not Employed","Other degree","35","0.138624208485193","0.0960444002545935","0.181204016715792"
"Rarely","1990","Not Employed","no degree/no degree yet","36","0.0968908785689002","0.068899066982292","0.124882690155508"
"Rarely","1990","Employed","lower secondary degree","700","0.266175058934328","0.249611664682595","0.282738453186062"
"Rarely","1990","Employed","secondary school degree","308","0.257433642888464","0.232889576107447","0.281977709669481"
"Rarely","1990","Employed","college entrance qualification","206","0.227627892446079","0.199987259223334","0.255268525668823"
"Rarely","1990","Employed","Other degree","90","0.143116263125607","0.117986747280354","0.16824577897086"
"Rarely","1990","Employed","no degree/no degree yet","44","0.0880138050656066","0.0605229948179991","0.115504615313214"
"Never","1990","Not Employed","lower secondary degree","1190","0.694181636938846","0.672884482139997","0.715478791737696"
"Never","1990","Not Employed","secondary school degree","201","0.49948602093467","0.453794149086906","0.545177892782434"
"Never","1990","Not Employed","college entrance qualification","112","0.376512489046062","0.323007240397218","0.430017737694906"
"Never","1990","Not Employed","Other degree","182","0.699166356432272","0.642654276305863","0.75567843655868"
"Never","1990","Not Employed","no degree/no degree yet","265","0.448754741373448","0.401689921212565","0.495819561534331"
"Never","1990","Employed","lower secondary degree","1026","0.373452907628398","0.355324310085367","0.391581505171429"
"Never","1990","Employed","secondary school degree","233","0.19057649414998","0.16852851390831","0.21262447439165"
"Never","1990","Employed","college entrance qualification","140","0.160695470143055","0.136486096163642","0.184904844122469"
"Never","1990","Employed","Other degree","518","0.627564118297192","0.592871786821952","0.662256449772432"
"Never","1990","Employed","no degree/no degree yet","292","0.609940236467299","0.562611247425023","0.657269225509574"
"Daily","1991","Not Employed","lower secondary degree","","","",""
"Daily","1991","Not Employed","secondary school degree","","","",""
"Daily","1991","Not Employed","college entrance qualification","","","",""
"Daily","1991","Not Employed","Other degree","","","",""
"Daily","1991","Not Employed","no degree/no degree yet","","","",""
"Daily","1991","Employed","lower secondary degree","","","",""
"Daily","1991","Employed","secondary school degree","","","",""
"Daily","1991","Employed","college entrance qualification","","","",""
"Daily","1991","Employed","Other degree","","","",""
"Daily","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Not Employed","secondary school degree","","","",""
"Min 1x per week","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Not Employed","Other degree","","","",""
"Min 1x per week","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Employed","secondary school degree","","","",""
"Min 1x per week","1991","Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Employed","Other degree","","","",""
"Min 1x per week","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Not Employed","secondary school degree","","","",""
"Min 1x per month","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Not Employed","Other degree","","","",""
"Min 1x per month","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Employed","secondary school degree","","","",""
"Min 1x per month","1991","Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Employed","Other degree","","","",""
"Min 1x per month","1991","Employed","no degree/no degree yet","","","",""
"Rarely","1991","Not Employed","lower secondary degree","","","",""
"Rarely","1991","Not Employed","secondary school degree","","","",""
"Rarely","1991","Not Employed","college entrance qualification","","","",""
"Rarely","1991","Not Employed","Other degree","","","",""
"Rarely","1991","Not Employed","no degree/no degree yet","","","",""
"Rarely","1991","Employed","lower secondary degree","","","",""
"Rarely","1991","Employed","secondary school degree","","","",""
"Rarely","1991","Employed","college entrance qualification","","","",""
"Rarely","1991","Employed","Other degree","","","",""
"Rarely","1991","Employed","no degree/no degree yet","","","",""
"Never","1991","Not Employed","lower secondary degree","","","",""
"Never","1991","Not Employed","secondary school degree","","","",""
"Never","1991","Not Employed","college entrance qualification","","","",""
"Never","1991","Not Employed","Other degree","","","",""
"Never","1991","Not Employed","no degree/no degree yet","","","",""
"Never","1991","Employed","lower secondary degree","","","",""
"Never","1991","Employed","secondary school degree","","","",""
"Never","1991","Employed","college entrance qualification","","","",""
"Never","1991","Employed","Other degree","","","",""
"Never","1991","Employed","no degree/no degree yet","","","",""
"Daily","1992","Not Employed","lower secondary degree","","","",""
"Daily","1992","Not Employed","secondary school degree","","","",""
"Daily","1992","Not Employed","college entrance qualification","","","",""
"Daily","1992","Not Employed","Other degree","","","",""
"Daily","1992","Not Employed","no degree/no degree yet","","","",""
"Daily","1992","Employed","lower secondary degree","","","",""
"Daily","1992","Employed","secondary school degree","","","",""
"Daily","1992","Employed","college entrance qualification","","","",""
"Daily","1992","Employed","Other degree","","","",""
"Daily","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Not Employed","lower secondary degree","278","0.118068380752186","0.104776264222736","0.131360497281636"
"Min 1x per week","1992","Not Employed","secondary school degree","186","0.233278049936967","0.202450796788989","0.264105303084944"
"Min 1x per week","1992","Not Employed","college entrance qualification","146","0.338520800041487","0.292031037222457","0.385010562860517"
"Min 1x per week","1992","Not Employed","Other degree","17","","",""
"Min 1x per week","1992","Not Employed","no degree/no degree yet","120","0.356408392889049","0.311809366798167","0.401007418979931"
"Min 1x per week","1992","Employed","lower secondary degree","696","0.202323723366702","0.188962924020479","0.215684522712924"
"Min 1x per week","1992","Employed","secondary school degree","665","0.28276577932664","0.266220482264965","0.299311076388316"
"Min 1x per week","1992","Employed","college entrance qualification","493","0.406979315598238","0.380616531943403","0.433342099253072"
"Min 1x per week","1992","Employed","Other degree","78","0.115673012028268","0.0924718828203919","0.138874141236144"
"Min 1x per week","1992","Employed","no degree/no degree yet","52","0.222009623007465","0.181433683889422","0.262585562125509"
"Min 1x per month","1992","Not Employed","lower secondary degree","48","0.0175156069603391","0.012111980675565","0.0229192332451132"
"Min 1x per month","1992","Not Employed","secondary school degree","38","0.0426483175051362","0.0279195757976224","0.0573770592126499"
"Min 1x per month","1992","Not Employed","college entrance qualification","33","0.0859476891104215","0.0584111609756305","0.113484217245213"
"Min 1x per month","1992","Not Employed","Other degree","8","","",""
"Min 1x per month","1992","Not Employed","no degree/no degree yet","15","","",""
"Min 1x per month","1992","Employed","lower secondary degree","226","0.0659610011057745","0.0577059108975495","0.0742160913139994"
"Min 1x per month","1992","Employed","secondary school degree","186","0.0758577730955763","0.0661302987242336","0.085585247466919"
"Min 1x per month","1992","Employed","college entrance qualification","129","0.112514886223898","0.0955576251160336","0.129472147331762"
"Min 1x per month","1992","Employed","Other degree","37","0.0604129140849543","0.0431298765584003","0.0776959516115083"
