"pli0092_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1993","(1b) general elementary school","middle vocational","","","",""
"Rarely","1993","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1993","(1b) general elementary school","higher vocational","","","",""
"Rarely","1993","(1b) general elementary school","higher education","","","",""
"Rarely","1993","(1c) basic vocational qualification","in school","","","",""
"Rarely","1993","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Rarely","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Rarely","1993","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1993","(2b) intermediate general qualification","in school","","","",""
"Rarely","1993","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Rarely","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1993","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1993","(2a) intermediate vocational","in school","","","",""
"Rarely","1993","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1993","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1993","(2a) intermediate vocational","middle vocational","","","",""
"Rarely","1993","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1993","(2a) intermediate vocational","higher vocational","","","",""
"Rarely","1993","(2a) intermediate vocational","higher education","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","middle vocational","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1993","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Rarely","1993","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1993","(3a) lower tertiary education","in school","","","",""
"Rarely","1993","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1993","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1993","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1993","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1993","(3a) lower tertiary education","higher education","","","",""
"Rarely","1993","(3b) higher tertiary education","in school","","","",""
"Rarely","1993","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1993","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1993","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1993","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1993","(3b) higher tertiary education","higher education","","","",""
"Never","1993","(0) in school","in school","","","",""
"Never","1993","(0) in school","inadequately","","","",""
"Never","1993","(0) in school","general elemantary","","","",""
"Never","1993","(0) in school","middle vocational","","","",""
"Never","1993","(0) in school","vocational + Abi","","","",""
"Never","1993","(0) in school","higher vocational","","","",""
"Never","1993","(0) in school","higher education","","","",""
"Never","1993","(1a) inadequately completed","in school","","","",""
"Never","1993","(1a) inadequately completed","inadequately","","","",""
"Never","1993","(1a) inadequately completed","general elemantary","","","",""
"Never","1993","(1a) inadequately completed","middle vocational","","","",""
"Never","1993","(1a) inadequately completed","vocational + Abi","","","",""
"Never","1993","(1a) inadequately completed","higher vocational","","","",""
"Never","1993","(1a) inadequately completed","higher education","","","",""
"Never","1993","(1b) general elementary school","in school","","","",""
"Never","1993","(1b) general elementary school","inadequately","","","",""
"Never","1993","(1b) general elementary school","general elemantary","","","",""
"Never","1993","(1b) general elementary school","middle vocational","","","",""
"Never","1993","(1b) general elementary school","vocational + Abi","","","",""
"Never","1993","(1b) general elementary school","higher vocational","","","",""
"Never","1993","(1b) general elementary school","higher education","","","",""
"Never","1993","(1c) basic vocational qualification","in school","","","",""
"Never","1993","(1c) basic vocational qualification","inadequately","","","",""
"Never","1993","(1c) basic vocational qualification","general elemantary","","","",""
"Never","1993","(1c) basic vocational qualification","middle vocational","","","",""
"Never","1993","(1c) basic vocational qualification","vocational + Abi","","","",""
"Never","1993","(1c) basic vocational qualification","higher vocational","","","",""
"Never","1993","(1c) basic vocational qualification","higher education","","","",""
"Never","1993","(2b) intermediate general qualification","in school","","","",""
"Never","1993","(2b) intermediate general qualification","inadequately","","","",""
"Never","1993","(2b) intermediate general qualification","general elemantary","","","",""
"Never","1993","(2b) intermediate general qualification","middle vocational","","","",""
"Never","1993","(2b) intermediate general qualification","vocational + Abi","","","",""
"Never","1993","(2b) intermediate general qualification","higher vocational","","","",""
"Never","1993","(2b) intermediate general qualification","higher education","","","",""
"Never","1993","(2a) intermediate vocational","in school","","","",""
"Never","1993","(2a) intermediate vocational","inadequately","","","",""
"Never","1993","(2a) intermediate vocational","general elemantary","","","",""
"Never","1993","(2a) intermediate vocational","middle vocational","","","",""
"Never","1993","(2a) intermediate vocational","vocational + Abi","","","",""
"Never","1993","(2a) intermediate vocational","higher vocational","","","",""
"Never","1993","(2a) intermediate vocational","higher education","","","",""
"Never","1993","(2c_gen) general maturity certificate","in school","","","",""
"Never","1993","(2c_gen) general maturity certificate","inadequately","","","",""
"Never","1993","(2c_gen) general maturity certificate","general elemantary","","","",""
"Never","1993","(2c_gen) general maturity certificate","middle vocational","","","",""
"Never","1993","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Never","1993","(2c_gen) general maturity certificate","higher vocational","","","",""
"Never","1993","(2c_gen) general maturity certificate","higher education","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","in school","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Never","1993","(2c_voc) vocational maturity certificate","higher education","","","",""
"Never","1993","(3a) lower tertiary education","in school","","","",""
"Never","1993","(3a) lower tertiary education","inadequately","","","",""
"Never","1993","(3a) lower tertiary education","general elemantary","","","",""
"Never","1993","(3a) lower tertiary education","middle vocational","","","",""
"Never","1993","(3a) lower tertiary education","vocational + Abi","","","",""
"Never","1993","(3a) lower tertiary education","higher vocational","","","",""
"Never","1993","(3a) lower tertiary education","higher education","","","",""
"Never","1993","(3b) higher tertiary education","in school","","","",""
"Never","1993","(3b) higher tertiary education","inadequately","","","",""
"Never","1993","(3b) higher tertiary education","general elemantary","","","",""
"Never","1993","(3b) higher tertiary education","middle vocational","","","",""
"Never","1993","(3b) higher tertiary education","vocational + Abi","","","",""
"Never","1993","(3b) higher tertiary education","higher vocational","","","",""
"Never","1993","(3b) higher tertiary education","higher education","","","",""
"Daily","1994","(0) in school","in school","","","",""
"Daily","1994","(0) in school","inadequately","","","",""
"Daily","1994","(0) in school","general elemantary","","","",""
"Daily","1994","(0) in school","middle vocational","","","",""
"Daily","1994","(0) in school","vocational + Abi","","","",""
"Daily","1994","(0) in school","higher vocational","","","",""
"Daily","1994","(0) in school","higher education","","","",""
"Daily","1994","(1a) inadequately completed","in school","","","",""
"Daily","1994","(1a) inadequately completed","inadequately","","","",""
"Daily","1994","(1a) inadequately completed","general elemantary","","","",""
"Daily","1994","(1a) inadequately completed","middle vocational","","","",""
"Daily","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Daily","1994","(1a) inadequately completed","higher vocational","","","",""
"Daily","1994","(1a) inadequately completed","higher education","","","",""
"Daily","1994","(1b) general elementary school","in school","","","",""
"Daily","1994","(1b) general elementary school","inadequately","","","",""
"Daily","1994","(1b) general elementary school","general elemantary","","","",""
"Daily","1994","(1b) general elementary school","middle vocational","","","",""
"Daily","1994","(1b) general elementary school","vocational + Abi","","","",""
"Daily","1994","(1b) general elementary school","higher vocational","","","",""
"Daily","1994","(1b) general elementary school","higher education","","","",""
"Daily","1994","(1c) basic vocational qualification","in school","","","",""
"Daily","1994","(1c) basic vocational qualification","inadequately","","","",""
"Daily","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Daily","1994","(1c) basic vocational qualification","middle vocational","","","",""
"Daily","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Daily","1994","(1c) basic vocational qualification","higher vocational","","","",""
"Daily","1994","(1c) basic vocational qualification","higher education","","","",""
"Daily","1994","(2b) intermediate general qualification","in school","","","",""
"Daily","1994","(2b) intermediate general qualification","inadequately","","","",""
"Daily","1994","(2b) intermediate general qualification","general elemantary","","","",""
"Daily","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Daily","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Daily","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Daily","1994","(2b) intermediate general qualification","higher education","","","",""
"Daily","1994","(2a) intermediate vocational","in school","","","",""
"Daily","1994","(2a) intermediate vocational","inadequately","","","",""
"Daily","1994","(2a) intermediate vocational","general elemantary","","","",""
"Daily","1994","(2a) intermediate vocational","middle vocational","","","",""
"Daily","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Daily","1994","(2a) intermediate vocational","higher vocational","","","",""
"Daily","1994","(2a) intermediate vocational","higher education","","","",""
"Daily","1994","(2c_gen) general maturity certificate","in school","","","",""
"Daily","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Daily","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Daily","1994","(2c_gen) general maturity certificate","middle vocational","","","",""
"Daily","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Daily","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Daily","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Daily","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Daily","1994","(3a) lower tertiary education","in school","","","",""
"Daily","1994","(3a) lower tertiary education","inadequately","","","",""
"Daily","1994","(3a) lower tertiary education","general elemantary","","","",""
"Daily","1994","(3a) lower tertiary education","middle vocational","","","",""
"Daily","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Daily","1994","(3a) lower tertiary education","higher vocational","","","",""
"Daily","1994","(3a) lower tertiary education","higher education","","","",""
"Daily","1994","(3b) higher tertiary education","in school","","","",""
"Daily","1994","(3b) higher tertiary education","inadequately","","","",""
"Daily","1994","(3b) higher tertiary education","general elemantary","","","",""
"Daily","1994","(3b) higher tertiary education","middle vocational","","","",""
"Daily","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Daily","1994","(3b) higher tertiary education","higher vocational","","","",""
"Daily","1994","(3b) higher tertiary education","higher education","","","",""
"Min 1x per week","1994","(0) in school","in school","119","0.66292624248974","0.597413139504642","0.728439345474839"
"Min 1x per week","1994","(0) in school","inadequately","","","",""
"Min 1x per week","1994","(0) in school","general elemantary","","","",""
"Min 1x per week","1994","(0) in school","middle vocational","1","","",""
"Min 1x per week","1994","(0) in school","vocational + Abi","","","",""
"Min 1x per week","1994","(0) in school","higher vocational","","","",""
"Min 1x per week","1994","(0) in school","higher education","","","",""
"Min 1x per week","1994","(1a) inadequately completed","in school","13","","",""
"Min 1x per week","1994","(1a) inadequately completed","inadequately","37","0.0714095492562839","0.0495071806835711","0.0933119178289967"
"Min 1x per week","1994","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per week","1994","(1a) inadequately completed","middle vocational","10","","",""
"Min 1x per week","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per week","1994","(1a) inadequately completed","higher vocational","","","",""
"Min 1x per week","1994","(1a) inadequately completed","higher education","","","",""
"Min 1x per week","1994","(1b) general elementary school","in school","","","",""
"Min 1x per week","1994","(1b) general elementary school","inadequately","","","",""
"Min 1x per week","1994","(1b) general elementary school","general elemantary","211","0.10584222783374","0.092315718962431","0.119368736705049"
"Min 1x per week","1994","(1b) general elementary school","middle vocational","","","",""
"Min 1x per week","1994","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per week","1994","(1b) general elementary school","higher vocational","","","",""
"Min 1x per week","1994","(1b) general elementary school","higher education","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","in school","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","middle vocational","579","0.158168675239768","0.146439535030479","0.169897815449057"
"Min 1x per week","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per week","1994","(1c) basic vocational qualification","higher vocational","40","0.15608962249697","0.114245511207706","0.197933733786234"
"Min 1x per week","1994","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","in school","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","general elemantary","166","0.348329963918217","0.304932246344556","0.391727681491878"
"Min 1x per week","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per week","1994","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","in school","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","middle vocational","537","0.269142844633374","0.250763806886704","0.287521882380043"
"Min 1x per week","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per week","1994","(2a) intermediate vocational","higher vocational","77","0.290239583370987","0.240432976265151","0.340046190476823"
"Min 1x per week","1994","(2a) intermediate vocational","higher education","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","middle vocational","179","0.458093740463976","0.409509359787515","0.506678121140437"
"Min 1x per week","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per week","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","vocational + Abi","128","0.375273128450317","0.32734131230897","0.423204944591663"
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","higher vocational","46","0.296382106479394","0.217578215097166","0.375185997861621"
"Min 1x per week","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","in school","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per week","1994","(3a) lower tertiary education","higher education","190","0.290310380730701","0.259523168724057","0.321097592737344"
"Min 1x per week","1994","(3b) higher tertiary education","in school","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per week","1994","(3b) higher tertiary education","higher education","256","0.376389324280147","0.342732977311861","0.410045671248433"
"Min 1x per month","1994","(0) in school","in school","18","","",""
"Min 1x per month","1994","(0) in school","inadequately","","","",""
"Min 1x per month","1994","(0) in school","general elemantary","","","",""
"Min 1x per month","1994","(0) in school","middle vocational","","","",""
"Min 1x per month","1994","(0) in school","vocational + Abi","","","",""
"Min 1x per month","1994","(0) in school","higher vocational","","","",""
"Min 1x per month","1994","(0) in school","higher education","","","",""
"Min 1x per month","1994","(1a) inadequately completed","in school","2","","",""
"Min 1x per month","1994","(1a) inadequately completed","inadequately","9","","",""
"Min 1x per month","1994","(1a) inadequately completed","general elemantary","","","",""
"Min 1x per month","1994","(1a) inadequately completed","middle vocational","3","","",""
"Min 1x per month","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Min 1x per month","1994","(1a) inadequately completed","higher vocational","1","","",""
"Min 1x per month","1994","(1a) inadequately completed","higher education","","","",""
"Min 1x per month","1994","(1b) general elementary school","in school","","","",""
"Min 1x per month","1994","(1b) general elementary school","inadequately","","","",""
"Min 1x per month","1994","(1b) general elementary school","general elemantary","89","0.0367695400128517","0.0284947237415429","0.0450443562841605"
"Min 1x per month","1994","(1b) general elementary school","middle vocational","","","",""
"Min 1x per month","1994","(1b) general elementary school","vocational + Abi","","","",""
"Min 1x per month","1994","(1b) general elementary school","higher vocational","","","",""
"Min 1x per month","1994","(1b) general elementary school","higher education","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","in school","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","inadequately","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","middle vocational","194","0.0495752327985758","0.0425979768921804","0.0565524887049712"
"Min 1x per month","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","higher vocational","15","","",""
"Min 1x per month","1994","(1c) basic vocational qualification","higher education","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","in school","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","inadequately","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","general elemantary","44","0.083742700930644","0.0585113908347199","0.108974011026568"
"Min 1x per month","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Min 1x per month","1994","(2b) intermediate general qualification","higher education","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","in school","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","inadequately","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","general elemantary","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","middle vocational","129","0.0592257908582851","0.0494441157308216","0.0690074659857486"
"Min 1x per month","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Min 1x per month","1994","(2a) intermediate vocational","higher vocational","28","","",""
"Min 1x per month","1994","(2a) intermediate vocational","higher education","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","in school","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","middle vocational","49","0.113992744716212","0.0830032387389599","0.144982250693465"
"Min 1x per month","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Min 1x per month","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","vocational + Abi","29","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","higher vocational","13","","",""
"Min 1x per month","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","in school","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","inadequately","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","general elemantary","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","middle vocational","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","higher vocational","","","",""
"Min 1x per month","1994","(3a) lower tertiary education","higher education","51","0.0756780793987331","0.0577389430638334","0.0936172157336328"
"Min 1x per month","1994","(3b) higher tertiary education","in school","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","inadequately","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","general elemantary","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","middle vocational","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","higher vocational","","","",""
"Min 1x per month","1994","(3b) higher tertiary education","higher education","78","0.0924496152343146","0.0723272288576166","0.112572001611013"
"Rarely","1994","(0) in school","in school","38","0.151701248455189","0.101984572448563","0.201417924461815"
"Rarely","1994","(0) in school","inadequately","","","",""
"Rarely","1994","(0) in school","general elemantary","","","",""
"Rarely","1994","(0) in school","middle vocational","","","",""
"Rarely","1994","(0) in school","vocational + Abi","","","",""
"Rarely","1994","(0) in school","higher vocational","","","",""
"Rarely","1994","(0) in school","higher education","","","",""
"Rarely","1994","(1a) inadequately completed","in school","10","","",""
"Rarely","1994","(1a) inadequately completed","inadequately","54","0.0872584599438112","0.0632547422468224","0.1112621776408"
"Rarely","1994","(1a) inadequately completed","general elemantary","","","",""
"Rarely","1994","(1a) inadequately completed","middle vocational","8","","",""
"Rarely","1994","(1a) inadequately completed","vocational + Abi","","","",""
"Rarely","1994","(1a) inadequately completed","higher vocational","1","","",""
"Rarely","1994","(1a) inadequately completed","higher education","","","",""
"Rarely","1994","(1b) general elementary school","in school","","","",""
"Rarely","1994","(1b) general elementary school","inadequately","4","","",""
"Rarely","1994","(1b) general elementary school","general elemantary","237","0.0973564094846119","0.0843220533441553","0.110390765625068"
"Rarely","1994","(1b) general elementary school","middle vocational","","","",""
"Rarely","1994","(1b) general elementary school","vocational + Abi","","","",""
"Rarely","1994","(1b) general elementary school","higher vocational","","","",""
"Rarely","1994","(1b) general elementary school","higher education","","","",""
"Rarely","1994","(1c) basic vocational qualification","in school","","","",""
"Rarely","1994","(1c) basic vocational qualification","inadequately","","","",""
"Rarely","1994","(1c) basic vocational qualification","general elemantary","","","",""
"Rarely","1994","(1c) basic vocational qualification","middle vocational","609","0.164151663619578","0.152245282398853","0.176058044840302"
"Rarely","1994","(1c) basic vocational qualification","vocational + Abi","","","",""
"Rarely","1994","(1c) basic vocational qualification","higher vocational","63","0.22641770111272","0.178166556541774","0.274668845683667"
"Rarely","1994","(1c) basic vocational qualification","higher education","","","",""
"Rarely","1994","(2b) intermediate general qualification","in school","","","",""
"Rarely","1994","(2b) intermediate general qualification","inadequately","","","",""
"Rarely","1994","(2b) intermediate general qualification","general elemantary","106","0.22239183728637","0.184512931733275","0.260270742839465"
"Rarely","1994","(2b) intermediate general qualification","middle vocational","","","",""
"Rarely","1994","(2b) intermediate general qualification","vocational + Abi","","","",""
"Rarely","1994","(2b) intermediate general qualification","higher vocational","","","",""
"Rarely","1994","(2b) intermediate general qualification","higher education","","","",""
"Rarely","1994","(2a) intermediate vocational","in school","","","",""
"Rarely","1994","(2a) intermediate vocational","inadequately","","","",""
"Rarely","1994","(2a) intermediate vocational","general elemantary","","","",""
"Rarely","1994","(2a) intermediate vocational","middle vocational","475","0.202326547334106","0.185678852608688","0.218974242059523"
"Rarely","1994","(2a) intermediate vocational","vocational + Abi","","","",""
"Rarely","1994","(2a) intermediate vocational","higher vocational","76","0.220871235562007","0.175348647057442","0.266393824066573"
"Rarely","1994","(2a) intermediate vocational","higher education","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","in school","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","inadequately","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","general elemantary","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","middle vocational","81","0.208416606442573","0.168809610316183","0.248023602568962"
"Rarely","1994","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","higher vocational","","","",""
"Rarely","1994","(2c_gen) general maturity certificate","higher education","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","in school","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","vocational + Abi","84","0.226763166730498","0.185310967110403","0.268215366350593"
"Rarely","1994","(2c_voc) vocational maturity certificate","higher vocational","27","","",""
"Rarely","1994","(2c_voc) vocational maturity certificate","higher education","","","",""
"Rarely","1994","(3a) lower tertiary education","in school","","","",""
"Rarely","1994","(3a) lower tertiary education","inadequately","","","",""
"Rarely","1994","(3a) lower tertiary education","general elemantary","","","",""
"Rarely","1994","(3a) lower tertiary education","middle vocational","","","",""
"Rarely","1994","(3a) lower tertiary education","vocational + Abi","","","",""
"Rarely","1994","(3a) lower tertiary education","higher vocational","","","",""
"Rarely","1994","(3a) lower tertiary education","higher education","155","0.171249844103982","0.145697440579884","0.19680224762808"
"Rarely","1994","(3b) higher tertiary education","in school","","","",""
"Rarely","1994","(3b) higher tertiary education","inadequately","","","",""
"Rarely","1994","(3b) higher tertiary education","general elemantary","","","",""
"Rarely","1994","(3b) higher tertiary education","middle vocational","","","",""
"Rarely","1994","(3b) higher tertiary education","vocational + Abi","","","",""
"Rarely","1994","(3b) higher tertiary education","higher vocational","","","",""
"Rarely","1994","(3b) higher tertiary education","higher education","186","0.209984626896325","0.181690058160853","0.238279195631796"
"Never","1994","(0) in school","in school","25","","",""
"Never","1994","(0) in school","inadequately","","","",""
"Never","1994","(0) in school","general elemantary","","","",""
"Never","1994","(0) in school","middle vocational","","","",""
"Never","1994","(0) in school","vocational + Abi","","","",""
"Never","1994","(0) in school","higher vocational","","","",""
"Never","1994","(0) in school","higher education","","","",""
"Never","1994","(1a) inadequately completed","in school","13","","",""
