"pli0092_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","1985","no migration background","middle vocational","630","0.141554614623801","0.130984438486682","0.152124790760921"
"Rarely","1985","no migration background","vocational + Abi","35","0.196259353510685","0.136731094150827","0.255787612870542"
"Rarely","1985","no migration background","higher vocational","95","0.154537463222829","0.124626476915006","0.184448449530653"
"Rarely","1985","no migration background","higher education","116","0.175712068616172","0.146157907178388","0.205266230053956"
"Rarely","1985","direct migration background","in school","","","",""
"Rarely","1985","direct migration background","inadequately","45","0.0571554866848692","0.0405749109925575","0.073736062377181"
"Rarely","1985","direct migration background","general elemantary","87","0.0692152007062463","0.0527959954200025","0.0856344059924902"
"Rarely","1985","direct migration background","middle vocational","116","0.13039561397925","0.10839579087007","0.152395437088431"
"Rarely","1985","direct migration background","vocational + Abi","","","",""
"Rarely","1985","direct migration background","higher vocational","","","",""
"Rarely","1985","direct migration background","higher education","","","",""
"Rarely","1985","indirect migration background","in school","","","",""
"Rarely","1985","indirect migration background","inadequately","","","",""
"Rarely","1985","indirect migration background","general elemantary","","","",""
"Rarely","1985","indirect migration background","middle vocational","","","",""
"Rarely","1985","indirect migration background","vocational + Abi","","","",""
"Rarely","1985","indirect migration background","higher vocational","","","",""
"Rarely","1985","indirect migration background","higher education","","","",""
"Never","1985","no migration background","in school","","","",""
"Never","1985","no migration background","inadequately","55","0.695841149085458","0.595654266172769","0.796028031998146"
"Never","1985","no migration background","general elemantary","1402","0.708299558322386","0.688689888857252","0.727909227787521"
"Never","1985","no migration background","middle vocational","2288","0.570663105918998","0.555654067261559","0.585672144576438"
"Never","1985","no migration background","vocational + Abi","65","0.394606202878617","0.321348891912116","0.467863513845118"
"Never","1985","no migration background","higher vocational","264","0.490996647108793","0.449628483233667","0.532364810983919"
"Never","1985","no migration background","higher education","204","0.346323572926309","0.309374732502022","0.383272413350596"
"Never","1985","direct migration background","in school","","","",""
"Never","1985","direct migration background","inadequately","662","0.855069482344171","0.829925664141995","0.880213300546347"
"Never","1985","direct migration background","general elemantary","674","0.752935578177261","0.725035156637015","0.780835999717507"
"Never","1985","direct migration background","middle vocational","587","0.643323585323542","0.61202831052638","0.674618860120704"
"Never","1985","direct migration background","vocational + Abi","60","0.561602291578279","0.46530887892712","0.657895704229439"
"Never","1985","direct migration background","higher vocational","","","",""
"Never","1985","direct migration background","higher education","50","0.472131222221465","0.378411888934673","0.565850555508256"
"Never","1985","indirect migration background","in school","","","",""
"Never","1985","indirect migration background","inadequately","","","",""
"Never","1985","indirect migration background","general elemantary","","","",""
"Never","1985","indirect migration background","middle vocational","","","",""
"Never","1985","indirect migration background","vocational + Abi","","","",""
"Never","1985","indirect migration background","higher vocational","","","",""
"Never","1985","indirect migration background","higher education","","","",""
"Daily","1986","no migration background","in school","","","",""
"Daily","1986","no migration background","inadequately","","","",""
"Daily","1986","no migration background","general elemantary","","","",""
"Daily","1986","no migration background","middle vocational","","","",""
"Daily","1986","no migration background","vocational + Abi","","","",""
"Daily","1986","no migration background","higher vocational","","","",""
"Daily","1986","no migration background","higher education","","","",""
"Daily","1986","direct migration background","in school","","","",""
"Daily","1986","direct migration background","inadequately","","","",""
"Daily","1986","direct migration background","general elemantary","","","",""
"Daily","1986","direct migration background","middle vocational","","","",""
"Daily","1986","direct migration background","vocational + Abi","","","",""
"Daily","1986","direct migration background","higher vocational","","","",""
"Daily","1986","direct migration background","higher education","","","",""
"Daily","1986","indirect migration background","in school","","","",""
"Daily","1986","indirect migration background","inadequately","","","",""
"Daily","1986","indirect migration background","general elemantary","","","",""
"Daily","1986","indirect migration background","middle vocational","","","",""
"Daily","1986","indirect migration background","vocational + Abi","","","",""
"Daily","1986","indirect migration background","higher vocational","","","",""
"Daily","1986","indirect migration background","higher education","","","",""
"Min 1x per week","1986","no migration background","in school","96","0.655959851150925","0.578637102705924","0.733282599595926"
"Min 1x per week","1986","no migration background","inadequately","","","",""
"Min 1x per week","1986","no migration background","general elemantary","369","0.175710561783895","0.158643050107959","0.192778073459831"
"Min 1x per week","1986","no migration background","middle vocational","1065","0.250475245039377","0.237106159036016","0.263844331042737"
"Min 1x per week","1986","no migration background","vocational + Abi","65","0.349642511637286","0.278378206352428","0.420906816922144"
"Min 1x per week","1986","no migration background","higher vocational","154","0.28517874973372","0.246146477041145","0.324211022426296"
"Min 1x per week","1986","no migration background","higher education","275","0.407593600555032","0.369343990578276","0.445843210531788"
"Min 1x per week","1986","direct migration background","in school","","","",""
"Min 1x per week","1986","direct migration background","inadequately","36","0.075260814102913","0.0555766203035966","0.0949450079022294"
"Min 1x per week","1986","direct migration background","general elemantary","152","0.139403572893447","0.116997617234205","0.161809528552688"
"Min 1x per week","1986","direct migration background","middle vocational","156","0.208992554248412","0.181990630519641","0.235994477977183"
"Min 1x per week","1986","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1986","direct migration background","higher vocational","","","",""
"Min 1x per week","1986","direct migration background","higher education","","","",""
"Min 1x per week","1986","indirect migration background","in school","","","",""
"Min 1x per week","1986","indirect migration background","inadequately","","","",""
"Min 1x per week","1986","indirect migration background","general elemantary","","","",""
"Min 1x per week","1986","indirect migration background","middle vocational","","","",""
"Min 1x per week","1986","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1986","indirect migration background","higher vocational","","","",""
"Min 1x per week","1986","indirect migration background","higher education","","","",""
"Min 1x per month","1986","no migration background","in school","","","",""
"Min 1x per month","1986","no migration background","inadequately","","","",""
"Min 1x per month","1986","no migration background","general elemantary","74","0.0357243810601631","0.0274007205824094","0.0440480415379168"
"Min 1x per month","1986","no migration background","middle vocational","245","0.0559496071591244","0.048858363129697","0.0630408511885517"
"Min 1x per month","1986","no migration background","vocational + Abi","","","",""
"Min 1x per month","1986","no migration background","higher vocational","30","0.0488809103559312","0.0302405792030484","0.0675212415088141"
"Min 1x per month","1986","no migration background","higher education","59","0.0921065405567253","0.0695970253689361","0.114616055744515"
"Min 1x per month","1986","direct migration background","in school","","","",""
"Min 1x per month","1986","direct migration background","inadequately","","","",""
"Min 1x per month","1986","direct migration background","general elemantary","41","0.0525408491674313","0.038107884729099","0.0669738136057637"
"Min 1x per month","1986","direct migration background","middle vocational","49","0.0462516836657155","0.0323034350727374","0.0601999322586935"
"Min 1x per month","1986","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1986","direct migration background","higher vocational","","","",""
"Min 1x per month","1986","direct migration background","higher education","","","",""
"Min 1x per month","1986","indirect migration background","in school","","","",""
"Min 1x per month","1986","indirect migration background","inadequately","","","",""
"Min 1x per month","1986","indirect migration background","general elemantary","","","",""
"Min 1x per month","1986","indirect migration background","middle vocational","","","",""
"Min 1x per month","1986","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1986","indirect migration background","higher vocational","","","",""
"Min 1x per month","1986","indirect migration background","higher education","","","",""
"Rarely","1986","no migration background","in school","","","",""
"Rarely","1986","no migration background","inadequately","","","",""
"Rarely","1986","no migration background","general elemantary","170","0.0805851985474429","0.0683780341587129","0.0927923629361729"
"Rarely","1986","no migration background","middle vocational","575","0.13058393258811","0.120187483666392","0.140980381509828"
"Rarely","1986","no migration background","vocational + Abi","35","0.195515546999604","0.136245763067323","0.254785330931886"
"Rarely","1986","no migration background","higher vocational","83","0.158972326147255","0.127361747982868","0.190582904311642"
"Rarely","1986","no migration background","higher education","83","0.132004216836651","0.105655700094161","0.15835273357914"
"Rarely","1986","direct migration background","in school","","","",""
"Rarely","1986","direct migration background","inadequately","41","0.0507605316301728","0.0343820167226987","0.0671390465376469"
"Rarely","1986","direct migration background","general elemantary","82","0.0737818958287653","0.0568713241989613","0.0906924674585692"
"Rarely","1986","direct migration background","middle vocational","90","0.095810396660497","0.0762636228647005","0.115357170456294"
"Rarely","1986","direct migration background","vocational + Abi","","","",""
"Rarely","1986","direct migration background","higher vocational","","","",""
"Rarely","1986","direct migration background","higher education","","","",""
"Rarely","1986","indirect migration background","in school","","","",""
"Rarely","1986","indirect migration background","inadequately","","","",""
"Rarely","1986","indirect migration background","general elemantary","","","",""
"Rarely","1986","indirect migration background","middle vocational","","","",""
"Rarely","1986","indirect migration background","vocational + Abi","","","",""
"Rarely","1986","indirect migration background","higher vocational","","","",""
"Rarely","1986","indirect migration background","higher education","","","",""
"Never","1986","no migration background","in school","","","",""
"Never","1986","no migration background","inadequately","55","0.671138598515982","0.570672159782114","0.771605037249849"
"Never","1986","no migration background","general elemantary","1297","0.707979858608499","0.687588401408345","0.728371315808652"
"Never","1986","no migration background","middle vocational","2150","0.562991215213389","0.547686607077221","0.578295823349557"
"Never","1986","no migration background","vocational + Abi","60","0.371200639923151","0.298999463944042","0.44340181590226"
"Never","1986","no migration background","higher vocational","247","0.506968013763094","0.463747058737822","0.550188968788365"
"Never","1986","no migration background","higher education","217","0.368295642051591","0.330750073211312","0.405841210891871"
"Never","1986","direct migration background","in school","","","",""
"Never","1986","direct migration background","inadequately","600","0.852237968951739","0.825759954725724","0.878715983177754"
"Never","1986","direct migration background","general elemantary","643","0.734273682110357","0.705699552095401","0.762847812125312"
"Never","1986","direct migration background","middle vocational","576","0.648945365425376","0.617247469396648","0.680643261454103"
"Never","1986","direct migration background","vocational + Abi","63","0.537153747282545","0.440860205784944","0.633447288780147"
"Never","1986","direct migration background","higher vocational","","","",""
"Never","1986","direct migration background","higher education","51","0.492518127079417","0.398229873894823","0.586806380264011"
"Never","1986","indirect migration background","in school","","","",""
"Never","1986","indirect migration background","inadequately","","","",""
"Never","1986","indirect migration background","general elemantary","","","",""
"Never","1986","indirect migration background","middle vocational","","","",""
"Never","1986","indirect migration background","vocational + Abi","","","",""
"Never","1986","indirect migration background","higher vocational","","","",""
"Never","1986","indirect migration background","higher education","","","",""
"Daily","1987","no migration background","in school","","","",""
"Daily","1987","no migration background","inadequately","","","",""
"Daily","1987","no migration background","general elemantary","","","",""
"Daily","1987","no migration background","middle vocational","","","",""
"Daily","1987","no migration background","vocational + Abi","","","",""
"Daily","1987","no migration background","higher vocational","","","",""
"Daily","1987","no migration background","higher education","","","",""
"Daily","1987","direct migration background","in school","","","",""
"Daily","1987","direct migration background","inadequately","","","",""
"Daily","1987","direct migration background","general elemantary","","","",""
"Daily","1987","direct migration background","middle vocational","","","",""
"Daily","1987","direct migration background","vocational + Abi","","","",""
"Daily","1987","direct migration background","higher vocational","","","",""
"Daily","1987","direct migration background","higher education","","","",""
"Daily","1987","indirect migration background","in school","","","",""
"Daily","1987","indirect migration background","inadequately","","","",""
"Daily","1987","indirect migration background","general elemantary","","","",""
"Daily","1987","indirect migration background","middle vocational","","","",""
"Daily","1987","indirect migration background","vocational + Abi","","","",""
"Daily","1987","indirect migration background","higher vocational","","","",""
"Daily","1987","indirect migration background","higher education","","","",""
"Min 1x per week","1987","no migration background","in school","","","",""
"Min 1x per week","1987","no migration background","inadequately","","","",""
"Min 1x per week","1987","no migration background","general elemantary","","","",""
"Min 1x per week","1987","no migration background","middle vocational","","","",""
"Min 1x per week","1987","no migration background","vocational + Abi","","","",""
"Min 1x per week","1987","no migration background","higher vocational","","","",""
"Min 1x per week","1987","no migration background","higher education","","","",""
"Min 1x per week","1987","direct migration background","in school","","","",""
"Min 1x per week","1987","direct migration background","inadequately","","","",""
"Min 1x per week","1987","direct migration background","general elemantary","","","",""
"Min 1x per week","1987","direct migration background","middle vocational","","","",""
"Min 1x per week","1987","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1987","direct migration background","higher vocational","","","",""
"Min 1x per week","1987","direct migration background","higher education","","","",""
"Min 1x per week","1987","indirect migration background","in school","","","",""
"Min 1x per week","1987","indirect migration background","inadequately","","","",""
"Min 1x per week","1987","indirect migration background","general elemantary","","","",""
"Min 1x per week","1987","indirect migration background","middle vocational","","","",""
"Min 1x per week","1987","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1987","indirect migration background","higher vocational","","","",""
"Min 1x per week","1987","indirect migration background","higher education","","","",""
"Min 1x per month","1987","no migration background","in school","","","",""
"Min 1x per month","1987","no migration background","inadequately","","","",""
"Min 1x per month","1987","no migration background","general elemantary","","","",""
"Min 1x per month","1987","no migration background","middle vocational","","","",""
"Min 1x per month","1987","no migration background","vocational + Abi","","","",""
"Min 1x per month","1987","no migration background","higher vocational","","","",""
"Min 1x per month","1987","no migration background","higher education","","","",""
"Min 1x per month","1987","direct migration background","in school","","","",""
"Min 1x per month","1987","direct migration background","inadequately","","","",""
"Min 1x per month","1987","direct migration background","general elemantary","","","",""
"Min 1x per month","1987","direct migration background","middle vocational","","","",""
"Min 1x per month","1987","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1987","direct migration background","higher vocational","","","",""
"Min 1x per month","1987","direct migration background","higher education","","","",""
"Min 1x per month","1987","indirect migration background","in school","","","",""
"Min 1x per month","1987","indirect migration background","inadequately","","","",""
"Min 1x per month","1987","indirect migration background","general elemantary","","","",""
"Min 1x per month","1987","indirect migration background","middle vocational","","","",""
"Min 1x per month","1987","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1987","indirect migration background","higher vocational","","","",""
"Min 1x per month","1987","indirect migration background","higher education","","","",""
"Rarely","1987","no migration background","in school","","","",""
"Rarely","1987","no migration background","inadequately","","","",""
"Rarely","1987","no migration background","general elemantary","","","",""
"Rarely","1987","no migration background","middle vocational","","","",""
"Rarely","1987","no migration background","vocational + Abi","","","",""
"Rarely","1987","no migration background","higher vocational","","","",""
"Rarely","1987","no migration background","higher education","","","",""
"Rarely","1987","direct migration background","in school","","","",""
"Rarely","1987","direct migration background","inadequately","","","",""
"Rarely","1987","direct migration background","general elemantary","","","",""
"Rarely","1987","direct migration background","middle vocational","","","",""
"Rarely","1987","direct migration background","vocational + Abi","","","",""
"Rarely","1987","direct migration background","higher vocational","","","",""
"Rarely","1987","direct migration background","higher education","","","",""
"Rarely","1987","indirect migration background","in school","","","",""
"Rarely","1987","indirect migration background","inadequately","","","",""
"Rarely","1987","indirect migration background","general elemantary","","","",""
"Rarely","1987","indirect migration background","middle vocational","","","",""
"Rarely","1987","indirect migration background","vocational + Abi","","","",""
"Rarely","1987","indirect migration background","higher vocational","","","",""
"Rarely","1987","indirect migration background","higher education","","","",""
"Never","1987","no migration background","in school","","","",""
"Never","1987","no migration background","inadequately","","","",""
"Never","1987","no migration background","general elemantary","","","",""
"Never","1987","no migration background","middle vocational","","","",""
"Never","1987","no migration background","vocational + Abi","","","",""
"Never","1987","no migration background","higher vocational","","","",""
"Never","1987","no migration background","higher education","","","",""
"Never","1987","direct migration background","in school","","","",""
"Never","1987","direct migration background","inadequately","","","",""
"Never","1987","direct migration background","general elemantary","","","",""
"Never","1987","direct migration background","middle vocational","","","",""
"Never","1987","direct migration background","vocational + Abi","","","",""
"Never","1987","direct migration background","higher vocational","","","",""
"Never","1987","direct migration background","higher education","","","",""
"Never","1987","indirect migration background","in school","","","",""
"Never","1987","indirect migration background","inadequately","","","",""
"Never","1987","indirect migration background","general elemantary","","","",""
"Never","1987","indirect migration background","middle vocational","","","",""
"Never","1987","indirect migration background","vocational + Abi","","","",""
"Never","1987","indirect migration background","higher vocational","","","",""
"Never","1987","indirect migration background","higher education","","","",""
"Daily","1988","no migration background","in school","","","",""
"Daily","1988","no migration background","inadequately","","","",""
"Daily","1988","no migration background","general elemantary","","","",""
"Daily","1988","no migration background","middle vocational","","","",""
"Daily","1988","no migration background","vocational + Abi","","","",""
"Daily","1988","no migration background","higher vocational","","","",""
"Daily","1988","no migration background","higher education","","","",""
"Daily","1988","direct migration background","in school","","","",""
"Daily","1988","direct migration background","inadequately","","","",""
"Daily","1988","direct migration background","general elemantary","","","",""
"Daily","1988","direct migration background","middle vocational","","","",""
"Daily","1988","direct migration background","vocational + Abi","","","",""
"Daily","1988","direct migration background","higher vocational","","","",""
"Daily","1988","direct migration background","higher education","","","",""
"Daily","1988","indirect migration background","in school","","","",""
"Daily","1988","indirect migration background","inadequately","","","",""
"Daily","1988","indirect migration background","general elemantary","","","",""
"Daily","1988","indirect migration background","middle vocational","","","",""
"Daily","1988","indirect migration background","vocational + Abi","","","",""
"Daily","1988","indirect migration background","higher vocational","","","",""
"Daily","1988","indirect migration background","higher education","","","",""
"Min 1x per week","1988","no migration background","in school","91","0.713233470597301","0.63363268821587","0.792834252978732"
"Min 1x per week","1988","no migration background","inadequately","","","",""
"Min 1x per week","1988","no migration background","general elemantary","363","0.181467100171499","0.163258578997791","0.199675621345206"
"Min 1x per week","1988","no migration background","middle vocational","986","0.251044868821149","0.237245467522424","0.264844270119874"
"Min 1x per week","1988","no migration background","vocational + Abi","61","0.333886912043007","0.263202489065427","0.404571335020588"
"Min 1x per week","1988","no migration background","higher vocational","143","0.288309496366263","0.247616499606188","0.329002493126338"
"Min 1x per week","1988","no migration background","higher education","257","0.400022021313611","0.361145018252094","0.438899024375129"
"Min 1x per week","1988","direct migration background","in school","","","",""
"Min 1x per week","1988","direct migration background","inadequately","30","0.0722610496456132","0.0518968512692483","0.0926252480219781"
"Min 1x per week","1988","direct migration background","general elemantary","123","0.122373381502107","0.101022187073012","0.143724575931202"
"Min 1x per week","1988","direct migration background","middle vocational","155","0.198068973612488","0.170740599361498","0.225397347863477"
"Min 1x per week","1988","direct migration background","vocational + Abi","","","",""
"Min 1x per week","1988","direct migration background","higher vocational","","","",""
"Min 1x per week","1988","direct migration background","higher education","","","",""
"Min 1x per week","1988","indirect migration background","in school","","","",""
"Min 1x per week","1988","indirect migration background","inadequately","","","",""
"Min 1x per week","1988","indirect migration background","general elemantary","37","0.359772461050955","0.255255513959218","0.464289408142693"
"Min 1x per week","1988","indirect migration background","middle vocational","","","",""
"Min 1x per week","1988","indirect migration background","vocational + Abi","","","",""
"Min 1x per week","1988","indirect migration background","higher vocational","","","",""
"Min 1x per week","1988","indirect migration background","higher education","","","",""
"Min 1x per month","1988","no migration background","in school","","","",""
"Min 1x per month","1988","no migration background","inadequately","","","",""
"Min 1x per month","1988","no migration background","general elemantary","75","0.0356445755257168","0.0268852040772638","0.0444039469741699"
"Min 1x per month","1988","no migration background","middle vocational","243","0.0600648952858951","0.0525032558175064","0.0676265347542838"
"Min 1x per month","1988","no migration background","vocational + Abi","","","",""
"Min 1x per month","1988","no migration background","higher vocational","33","0.0708819244824788","0.047827843232902","0.0939360057320556"
"Min 1x per month","1988","no migration background","higher education","41","0.0704181325555727","0.0501147102832327","0.0907215548279127"
"Min 1x per month","1988","direct migration background","in school","","","",""
"Min 1x per month","1988","direct migration background","inadequately","","","",""
"Min 1x per month","1988","direct migration background","general elemantary","38","0.0298628590816258","0.0187735098779221","0.0409522082853296"
"Min 1x per month","1988","direct migration background","middle vocational","","","",""
"Min 1x per month","1988","direct migration background","vocational + Abi","","","",""
"Min 1x per month","1988","direct migration background","higher vocational","","","",""
"Min 1x per month","1988","direct migration background","higher education","","","",""
"Min 1x per month","1988","indirect migration background","in school","","","",""
"Min 1x per month","1988","indirect migration background","inadequately","","","",""
"Min 1x per month","1988","indirect migration background","general elemantary","","","",""
"Min 1x per month","1988","indirect migration background","middle vocational","","","",""
"Min 1x per month","1988","indirect migration background","vocational + Abi","","","",""
"Min 1x per month","1988","indirect migration background","higher vocational","","","",""
"Min 1x per month","1988","indirect migration background","higher education","","","",""
"Rarely","1988","no migration background","in school","","","",""
"Rarely","1988","no migration background","inadequately","","","",""
"Rarely","1988","no migration background","general elemantary","169","0.0868155175147189","0.0735129461769457","0.100118088852492"
"Rarely","1988","no migration background","middle vocational","598","0.147745645695944","0.136452923896735","0.159038367495153"
"Rarely","1988","no migration background","vocational + Abi","33","0.201847591637804","0.141688019890919","0.262007163384688"
"Rarely","1988","no migration background","higher vocational","93","0.174015823323709","0.139957375718088","0.20807427092933"
"Rarely","1988","no migration background","higher education","112","0.174910691877075","0.14476384937491","0.205057534379239"
"Rarely","1988","direct migration background","in school","","","",""
"Rarely","1988","direct migration background","inadequately","","","",""
"Rarely","1988","direct migration background","general elemantary","88","0.0773856708802493","0.0599770577111026","0.094794284049396"
"Rarely","1988","direct migration background","middle vocational","95","0.127263946006783","0.10441157774005","0.150116314273515"
"Rarely","1988","direct migration background","vocational + Abi","","","",""
"Rarely","1988","direct migration background","higher vocational","","","",""
"Rarely","1988","direct migration background","higher education","","","",""
"Rarely","1988","indirect migration background","in school","","","",""
"Rarely","1988","indirect migration background","inadequately","","","",""
"Rarely","1988","indirect migration background","general elemantary","","","",""
"Rarely","1988","indirect migration background","middle vocational","","","",""
"Rarely","1988","indirect migration background","vocational + Abi","","","",""
"Rarely","1988","indirect migration background","higher vocational","","","",""
"Rarely","1988","indirect migration background","higher education","","","",""
"Never","1988","no migration background","in school","","","",""
"Never","1988","no migration background","inadequately","43","0.670780308905515","0.557407429357613","0.784153188453417"
"Never","1988","no migration background","general elemantary","1114","0.696072806788065","0.67434230427648","0.717803309299651"
"Never","1988","no migration background","middle vocational","1966","0.541144590197012","0.525286486317041","0.557002694076983"
"Never","1988","no migration background","vocational + Abi","64","0.383499162568615","0.310620720311317","0.456377604825914"
"Never","1988","no migration background","higher vocational","207","0.466792755827549","0.42197452706478","0.511610984590319"
"Never","1988","no migration background","higher education","200","0.354649154253741","0.316684401179309","0.392613907328174"
"Never","1988","direct migration background","in school","","","",""
"Never","1988","direct migration background","inadequately","557","0.871250405052657","0.844908527712921","0.897592282392394"
"Never","1988","direct migration background","general elemantary","656","0.770378088536018","0.742976078169549","0.797780098902486"
"Never","1988","direct migration background","middle vocational","542","0.642524996959706","0.609662170294709","0.675387823624704"
"Never","1988","direct migration background","vocational + Abi","59","0.609740573996545","0.5121603697384","0.70732077825469"
"Never","1988","direct migration background","higher vocational","","","",""
"Never","1988","direct migration background","higher education","38","0.395112570747813","0.291183670587056","0.49904147090857"
"Never","1988","indirect migration background","in school","","","",""
"Never","1988","indirect migration background","inadequately","","","",""
"Never","1988","indirect migration background","general elemantary","","","",""
"Never","1988","indirect migration background","middle vocational","31","0.529913439594834","0.42563413182512","0.634192747364549"
"Never","1988","indirect migration background","vocational + Abi","","","",""
"Never","1988","indirect migration background","higher vocational","","","",""
"Never","1988","indirect migration background","higher education","","","",""
"Daily","1989","no migration background","in school","","","",""
"Daily","1989","no migration background","inadequately","","","",""
"Daily","1989","no migration background","general elemantary","","","",""
"Daily","1989","no migration background","middle vocational","","","",""
"Daily","1989","no migration background","vocational + Abi","","","",""
"Daily","1989","no migration background","higher vocational","","","",""
"Daily","1989","no migration background","higher education","","","",""
"Daily","1989","direct migration background","in school","","","",""
"Daily","1989","direct migration background","inadequately","","","",""
"Daily","1989","direct migration background","general elemantary","","","",""
"Daily","1989","direct migration background","middle vocational","","","",""
"Daily","1989","direct migration background","vocational + Abi","","","",""
"Daily","1989","direct migration background","higher vocational","","","",""
"Daily","1989","direct migration background","higher education","","","",""
"Daily","1989","indirect migration background","in school","","","",""
"Daily","1989","indirect migration background","inadequately","","","",""
"Daily","1989","indirect migration background","general elemantary","","","",""
"Daily","1989","indirect migration background","middle vocational","","","",""
"Daily","1989","indirect migration background","vocational + Abi","","","",""
"Daily","1989","indirect migration background","higher vocational","","","",""
"Daily","1989","indirect migration background","higher education","","","",""
"Min 1x per week","1989","no migration background","in school","","","",""
"Min 1x per week","1989","no migration background","inadequately","","","",""
"Min 1x per week","1989","no migration background","general elemantary","","","",""
"Min 1x per week","1989","no migration background","middle vocational","","","",""
