"pli0092_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1986","1-pers.-HH","(2b) intermediate general qualification","5","","",""
"Rarely","1986","1-pers.-HH","(2a) intermediate vocational","16","","",""
"Rarely","1986","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Rarely","1986","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Rarely","1986","1-pers.-HH","(3a) lower tertiary education","3","","",""
"Rarely","1986","1-pers.-HH","(3b) higher tertiary education","11","","",""
"Rarely","1986","(Married) couple without C. ","(0) in school","1","","",""
"Rarely","1986","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"Rarely","1986","(Married) couple without C. ","(1b) general elementary school","21","","",""
"Rarely","1986","(Married) couple without C. ","(1c) basic vocational qualification","86","0.0814464470659999","0.0641171704263195","0.0987757237056803"
"Rarely","1986","(Married) couple without C. ","(2b) intermediate general qualification","8","","",""
"Rarely","1986","(Married) couple without C. ","(2a) intermediate vocational","43","0.109025524049274","0.0763734485746919","0.141677599523856"
"Rarely","1986","(Married) couple without C. ","(2c_gen) general maturity certificate","15","","",""
"Rarely","1986","(Married) couple without C. ","(2c_voc) vocational maturity certificate","17","","",""
"Rarely","1986","(Married) couple without C. ","(3a) lower tertiary education","9","","",""
"Rarely","1986","(Married) couple without C. ","(3b) higher tertiary education","12","","",""
"Rarely","1986","Single parent ","(0) in school","5","","",""
"Rarely","1986","Single parent ","(1a) inadequately completed","2","","",""
"Rarely","1986","Single parent ","(1b) general elementary school","9","","",""
"Rarely","1986","Single parent ","(1c) basic vocational qualification","21","","",""
"Rarely","1986","Single parent ","(2b) intermediate general qualification","3","","",""
"Rarely","1986","Single parent ","(2a) intermediate vocational","6","","",""
"Rarely","1986","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Rarely","1986","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Rarely","1986","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","1986","Single parent ","(3b) higher tertiary education","2","","",""
"Rarely","1986","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1986","Couple + C. LE 16 ","(1a) inadequately completed","25","","",""
"Rarely","1986","Couple + C. LE 16 ","(1b) general elementary school","43","0.10616738872299","0.0776737058628692","0.134661071583111"
"Rarely","1986","Couple + C. LE 16 ","(1c) basic vocational qualification","144","0.171885864063456","0.147209844687606","0.196561883439306"
"Rarely","1986","Couple + C. LE 16 ","(2b) intermediate general qualification","6","","",""
"Rarely","1986","Couple + C. LE 16 ","(2a) intermediate vocational","76","0.228208697108055","0.183599473121137","0.272817921094972"
"Rarely","1986","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Rarely","1986","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Rarely","1986","Couple + C. LE 16 ","(3a) lower tertiary education","14","","",""
"Rarely","1986","Couple + C. LE 16 ","(3b) higher tertiary education","31","0.181115958511716","0.123728815711381","0.238503101312051"
"Rarely","1986","Couple + C. GT 16 ","(0) in school","15","","",""
"Rarely","1986","Couple + C. GT 16 ","(1a) inadequately completed","10","","",""
"Rarely","1986","Couple + C. GT 16 ","(1b) general elementary school","45","0.0735677354031022","0.0504287564474109","0.0967067143587935"
"Rarely","1986","Couple + C. GT 16 ","(1c) basic vocational qualification","77","0.114996622188303","0.0906398132259374","0.139353431150668"
"Rarely","1986","Couple + C. GT 16 ","(2b) intermediate general qualification","34","0.204212163030602","0.143790943459804","0.2646333826014"
"Rarely","1986","Couple + C. GT 16 ","(2a) intermediate vocational","41","0.192127082434989","0.140302307773983","0.243951857095995"
"Rarely","1986","Couple + C. GT 16 ","(2c_gen) general maturity certificate","33","0.252478633845813","0.17973216312499","0.325225104566637"
"Rarely","1986","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Rarely","1986","Couple + C. GT 16 ","(3a) lower tertiary education","4","","",""
"Rarely","1986","Couple + C. GT 16 ","(3b) higher tertiary education","12","","",""
"Rarely","1986","Couple + C. LE and GT 16","(0) in school","10","","",""
"Rarely","1986","Couple + C. LE and GT 16","(1a) inadequately completed","9","","",""
"Rarely","1986","Couple + C. LE and GT 16","(1b) general elementary school","42","0.108624732270508","0.0768326604290403","0.140416804111976"
"Rarely","1986","Couple + C. LE and GT 16","(1c) basic vocational qualification","54","0.147152527189569","0.112083428560976","0.182221625818162"
"Rarely","1986","Couple + C. LE and GT 16","(2b) intermediate general qualification","20","","",""
"Rarely","1986","Couple + C. LE and GT 16","(2a) intermediate vocational","22","","",""
"Rarely","1986","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","8","","",""
"Rarely","1986","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","1986","Couple + C. LE and GT 16","(3a) lower tertiary education","3","","",""
"Rarely","1986","Couple + C. LE and GT 16","(3b) higher tertiary education","5","","",""
"Never","1986","1-pers.-HH","(0) in school","","","",""
"Never","1986","1-pers.-HH","(1a) inadequately completed","42","0.697826180684446","0.577556509400444","0.818095851968447"
"Never","1986","1-pers.-HH","(1b) general elementary school","225","0.861268222831208","0.8198837067957","0.902652738866715"
"Never","1986","1-pers.-HH","(1c) basic vocational qualification","221","0.704647461266535","0.655940678896952","0.753354243636117"
"Never","1986","1-pers.-HH","(2b) intermediate general qualification","20","","",""
"Never","1986","1-pers.-HH","(2a) intermediate vocational","92","0.605022503470946","0.53196651721299","0.678078489728901"
"Never","1986","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Never","1986","1-pers.-HH","(2c_voc) vocational maturity certificate","17","","",""
"Never","1986","1-pers.-HH","(3a) lower tertiary education","16","","",""
"Never","1986","1-pers.-HH","(3b) higher tertiary education","25","","",""
"Never","1986","(Married) couple without C. ","(0) in school","","","",""
"Never","1986","(Married) couple without C. ","(1a) inadequately completed","84","0.882650659873464","0.817933263138606","0.947368056608321"
"Never","1986","(Married) couple without C. ","(1b) general elementary school","442","0.832293993832231","0.800665509197295","0.863922478467168"
"Never","1986","(Married) couple without C. ","(1c) basic vocational qualification","644","0.696842735711159","0.667722592913141","0.725962878509176"
"Never","1986","(Married) couple without C. ","(2b) intermediate general qualification","24","","",""
"Never","1986","(Married) couple without C. ","(2a) intermediate vocational","175","0.538498916568233","0.486272184953561","0.590725648182905"
"Never","1986","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"Never","1986","(Married) couple without C. ","(2c_voc) vocational maturity certificate","43","0.424050707519325","0.331697332951032","0.516404082087617"
"Never","1986","(Married) couple without C. ","(3a) lower tertiary education","33","0.434101895110715","0.325492334131876","0.542711456089554"
"Never","1986","(Married) couple without C. ","(3b) higher tertiary education","40","0.379337030090443","0.289070418755164","0.469603641425722"
"Never","1986","Single parent ","(0) in school","3","","",""
"Never","1986","Single parent ","(1a) inadequately completed","26","","",""
"Never","1986","Single parent ","(1b) general elementary school","96","0.707140724426574","0.630658404428236","0.783623044424913"
"Never","1986","Single parent ","(1c) basic vocational qualification","90","0.622867781421179","0.54504626156624","0.700689301276119"
"Never","1986","Single parent ","(2b) intermediate general qualification","7","","",""
"Never","1986","Single parent ","(2a) intermediate vocational","21","","",""
"Never","1986","Single parent ","(2c_gen) general maturity certificate","6","","",""
"Never","1986","Single parent ","(2c_voc) vocational maturity certificate","4","","",""
"Never","1986","Single parent ","(3a) lower tertiary education","1","","",""
"Never","1986","Single parent ","(3b) higher tertiary education","8","","",""
"Never","1986","Couple + C. LE 16 ","(0) in school","","","",""
"Never","1986","Couple + C. LE 16 ","(1a) inadequately completed","195","0.807196572880241","0.757493019596011","0.856900126164471"
"Never","1986","Couple + C. LE 16 ","(1b) general elementary school","331","0.725213146935461","0.683922115644328","0.766504178226594"
"Never","1986","Couple + C. LE 16 ","(1c) basic vocational qualification","490","0.515201071494468","0.482513765611033","0.547888377377903"
"Never","1986","Couple + C. LE 16 ","(2b) intermediate general qualification","18","","",""
"Never","1986","Couple + C. LE 16 ","(2a) intermediate vocational","124","0.34628525472794","0.29571213178458","0.396858377671299"
"Never","1986","Couple + C. LE 16 ","(2c_gen) general maturity certificate","34","0.522866264636133","0.383015313602804","0.662717215669463"
"Never","1986","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","55","0.394309576718237","0.301711872740675","0.486907280695799"
"Never","1986","Couple + C. LE 16 ","(3a) lower tertiary education","25","","",""
"Never","1986","Couple + C. LE 16 ","(3b) higher tertiary education","52","0.277359511474963","0.210646934529869","0.344072088420056"
"Never","1986","Couple + C. GT 16 ","(0) in school","8","","",""
"Never","1986","Couple + C. GT 16 ","(1a) inadequately completed","121","0.723495285354076","0.650442636465778","0.796547934242373"
"Never","1986","Couple + C. GT 16 ","(1b) general elementary school","337","0.727382910348932","0.687914308083603","0.766851512614261"
"Never","1986","Couple + C. GT 16 ","(1c) basic vocational qualification","406","0.61827959794611","0.581188428368776","0.655370767523443"
"Never","1986","Couple + C. GT 16 ","(2b) intermediate general qualification","44","0.26662492661666","0.200347828857285","0.332902024376036"
"Never","1986","Couple + C. GT 16 ","(2a) intermediate vocational","78","0.355295512707643","0.29233810876189","0.418252916653396"
"Never","1986","Couple + C. GT 16 ","(2c_gen) general maturity certificate","29","","",""
"Never","1986","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Never","1986","Couple + C. GT 16 ","(3a) lower tertiary education","17","","",""
"Never","1986","Couple + C. GT 16 ","(3b) higher tertiary education","30","0.439568113325787","0.321599046598792","0.557537180052782"
"Never","1986","Couple + C. LE and GT 16","(0) in school","13","","",""
"Never","1986","Couple + C. LE and GT 16","(1a) inadequately completed","166","0.812024916248782","0.757047788420359","0.867002044077206"
"Never","1986","Couple + C. LE and GT 16","(1b) general elementary school","236","0.655449910415697","0.606896457615761","0.704003363215634"
"Never","1986","Couple + C. LE and GT 16","(1c) basic vocational qualification","230","0.593106746163454","0.54447591031103","0.641737582015879"
"Never","1986","Couple + C. LE and GT 16","(2b) intermediate general qualification","27","","",""
"Never","1986","Couple + C. LE and GT 16","(2a) intermediate vocational","44","0.398596219756144","0.30625706860611","0.490935370906179"
"Never","1986","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","17","","",""
"Never","1986","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","14","","",""
"Never","1986","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Never","1986","Couple + C. LE and GT 16","(3b) higher tertiary education","8","","",""
"Daily","1987","1-pers.-HH","(0) in school","","","",""
"Daily","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Daily","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Daily","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Daily","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Daily","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Daily","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Daily","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Daily","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Daily","1987","(Married) couple without C. ","(0) in school","","","",""
"Daily","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Daily","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Daily","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Daily","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Daily","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Daily","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Daily","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Daily","1987","Single parent ","(0) in school","","","",""
"Daily","1987","Single parent ","(1a) inadequately completed","","","",""
"Daily","1987","Single parent ","(1b) general elementary school","","","",""
"Daily","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Daily","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Daily","1987","Single parent ","(2a) intermediate vocational","","","",""
"Daily","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Single parent ","(3a) lower tertiary education","","","",""
"Daily","1987","Single parent ","(3b) higher tertiary education","","","",""
"Daily","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Daily","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Daily","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Daily","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Daily","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Daily","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Daily","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Daily","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Daily","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Daily","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Daily","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Daily","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Daily","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Daily","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Daily","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Daily","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Daily","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Daily","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Daily","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Daily","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Daily","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Daily","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","1-pers.-HH","(0) in school","","","",""
"Min 1x per week","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per week","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per week","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Single parent ","(0) in school","","","",""
"Min 1x per week","1987","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Single parent ","(1b) general elementary school","","","",""
"Min 1x per week","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","1-pers.-HH","(0) in school","","","",""
"Min 1x per month","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Min 1x per month","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Min 1x per month","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(0) in school","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Single parent ","(0) in school","","","",""
"Min 1x per month","1987","Single parent ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Single parent ","(1b) general elementary school","","","",""
"Min 1x per month","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Single parent ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Single parent ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Single parent ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Couple + C. GT 16 ","(3b) higher tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(0) in school","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(1b) general elementary school","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(1c) basic vocational qualification","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2b) intermediate general qualification","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2a) intermediate vocational","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Min 1x per month","1987","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Rarely","1987","1-pers.-HH","(0) in school","","","",""
"Rarely","1987","1-pers.-HH","(1a) inadequately completed","","","",""
"Rarely","1987","1-pers.-HH","(1b) general elementary school","","","",""
"Rarely","1987","1-pers.-HH","(1c) basic vocational qualification","","","",""
"Rarely","1987","1-pers.-HH","(2b) intermediate general qualification","","","",""
"Rarely","1987","1-pers.-HH","(2a) intermediate vocational","","","",""
"Rarely","1987","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","1-pers.-HH","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","1-pers.-HH","(3a) lower tertiary education","","","",""
"Rarely","1987","1-pers.-HH","(3b) higher tertiary education","","","",""
"Rarely","1987","(Married) couple without C. ","(0) in school","","","",""
"Rarely","1987","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Rarely","1987","(Married) couple without C. ","(1b) general elementary school","","","",""
"Rarely","1987","(Married) couple without C. ","(1c) basic vocational qualification","","","",""
"Rarely","1987","(Married) couple without C. ","(2b) intermediate general qualification","","","",""
"Rarely","1987","(Married) couple without C. ","(2a) intermediate vocational","","","",""
"Rarely","1987","(Married) couple without C. ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","(Married) couple without C. ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","(Married) couple without C. ","(3a) lower tertiary education","","","",""
"Rarely","1987","(Married) couple without C. ","(3b) higher tertiary education","","","",""
"Rarely","1987","Single parent ","(0) in school","","","",""
"Rarely","1987","Single parent ","(1a) inadequately completed","","","",""
"Rarely","1987","Single parent ","(1b) general elementary school","","","",""
"Rarely","1987","Single parent ","(1c) basic vocational qualification","","","",""
"Rarely","1987","Single parent ","(2b) intermediate general qualification","","","",""
"Rarely","1987","Single parent ","(2a) intermediate vocational","","","",""
"Rarely","1987","Single parent ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Single parent ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Single parent ","(3a) lower tertiary education","","","",""
"Rarely","1987","Single parent ","(3b) higher tertiary education","","","",""
"Rarely","1987","Couple + C. LE 16 ","(0) in school","","","",""
"Rarely","1987","Couple + C. LE 16 ","(1a) inadequately completed","","","",""
"Rarely","1987","Couple + C. LE 16 ","(1b) general elementary school","","","",""
"Rarely","1987","Couple + C. LE 16 ","(1c) basic vocational qualification","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2a) intermediate vocational","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1987","Couple + C. LE 16 ","(3a) lower tertiary education","","","",""
"Rarely","1987","Couple + C. LE 16 ","(3b) higher tertiary education","","","",""
"Rarely","1987","Couple + C. GT 16 ","(0) in school","","","",""
"Rarely","1987","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Rarely","1987","Couple + C. GT 16 ","(1b) general elementary school","","","",""
"Rarely","1987","Couple + C. GT 16 ","(1c) basic vocational qualification","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2b) intermediate general qualification","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2a) intermediate vocational","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","",""
"Rarely","1987","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","","","",""
