"pli0092_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","secondary school degree","Couple + C. GT 16 ","165","0.418130053165086","0.369609974886244","0.466650131443928"
"Min 1x per week","1985","secondary school degree","Couple + C. LE and GT 16","103","0.442203624531597","0.377453163591158","0.506954085472036"
"Min 1x per week","1985","college entrance qualification","1-pers.-HH","90","0.405401343232149","0.338028083430209","0.472774603034089"
"Min 1x per week","1985","college entrance qualification","(Married) couple without C. ","127","0.426092484943503","0.369373355242341","0.482811614644666"
"Min 1x per week","1985","college entrance qualification","Single parent ","14","","",""
"Min 1x per week","1985","college entrance qualification","Couple + C. LE 16 ","107","0.396319815905591","0.338191198558969","0.454448433252212"
"Min 1x per week","1985","college entrance qualification","Couple + C. GT 16 ","94","0.409778182861015","0.346766336143418","0.472790029578612"
"Min 1x per week","1985","college entrance qualification","Couple + C. LE and GT 16","33","0.410908005716417","0.302415832894626","0.519400178538207"
"Min 1x per week","1985","Other degree","1-pers.-HH","14","","",""
"Min 1x per week","1985","Other degree","(Married) couple without C. ","16","","",""
"Min 1x per week","1985","Other degree","Single parent ","9","","",""
"Min 1x per week","1985","Other degree","Couple + C. LE 16 ","57","0.117612265647997","0.089487503249424","0.145737028046571"
"Min 1x per week","1985","Other degree","Couple + C. GT 16 ","15","","",""
"Min 1x per week","1985","Other degree","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","1985","no degree/no degree yet","1-pers.-HH","10","","",""
"Min 1x per week","1985","no degree/no degree yet","(Married) couple without C. ","6","","",""
"Min 1x per week","1985","no degree/no degree yet","Single parent ","11","","",""
"Min 1x per week","1985","no degree/no degree yet","Couple + C. LE 16 ","11","","",""
"Min 1x per week","1985","no degree/no degree yet","Couple + C. GT 16 ","60","0.471770763235026","0.405805776455186","0.537735750014866"
"Min 1x per week","1985","no degree/no degree yet","Couple + C. LE and GT 16","54","0.430231424602526","0.372850784963338","0.487612064241714"
"Min 1x per month","1985","lower secondary degree","1-pers.-HH","16","","",""
"Min 1x per month","1985","lower secondary degree","(Married) couple without C. ","48","0.0309395653549353","0.0219047949729943","0.0399743357368762"
"Min 1x per month","1985","lower secondary degree","Single parent ","12","","",""
"Min 1x per month","1985","lower secondary degree","Couple + C. LE 16 ","56","0.0483649595373503","0.035822995178918","0.0609069238957826"
"Min 1x per month","1985","lower secondary degree","Couple + C. GT 16 ","50","0.0479496653598887","0.0345726939621079","0.0613266367576695"
"Min 1x per month","1985","lower secondary degree","Couple + C. LE and GT 16","41","0.060441515062493","0.0422056759545101","0.0786773541704758"
"Min 1x per month","1985","secondary school degree","1-pers.-HH","12","","",""
"Min 1x per month","1985","secondary school degree","(Married) couple without C. ","21","","",""
"Min 1x per month","1985","secondary school degree","Single parent ","7","","",""
"Min 1x per month","1985","secondary school degree","Couple + C. LE 16 ","28","","",""
"Min 1x per month","1985","secondary school degree","Couple + C. GT 16 ","36","0.101809504249056","0.0720633225370078","0.131555685961104"
"Min 1x per month","1985","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Min 1x per month","1985","college entrance qualification","1-pers.-HH","14","","",""
"Min 1x per month","1985","college entrance qualification","(Married) couple without C. ","19","","",""
"Min 1x per month","1985","college entrance qualification","Single parent ","6","","",""
"Min 1x per month","1985","college entrance qualification","Couple + C. LE 16 ","22","","",""
"Min 1x per month","1985","college entrance qualification","Couple + C. GT 16 ","17","","",""
"Min 1x per month","1985","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Min 1x per month","1985","Other degree","1-pers.-HH","3","","",""
"Min 1x per month","1985","Other degree","(Married) couple without C. ","7","","",""
"Min 1x per month","1985","Other degree","Single parent ","1","","",""
"Min 1x per month","1985","Other degree","Couple + C. LE 16 ","21","","",""
"Min 1x per month","1985","Other degree","Couple + C. GT 16 ","7","","",""
"Min 1x per month","1985","Other degree","Couple + C. LE and GT 16","2","","",""
"Min 1x per month","1985","no degree/no degree yet","1-pers.-HH","2","","",""
"Min 1x per month","1985","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","1985","no degree/no degree yet","Single parent ","4","","",""
"Min 1x per month","1985","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Min 1x per month","1985","no degree/no degree yet","Couple + C. GT 16 ","11","","",""
"Min 1x per month","1985","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Rarely","1985","lower secondary degree","1-pers.-HH","34","0.0449386785249733","0.0279906993352095","0.061886657714737"
"Rarely","1985","lower secondary degree","(Married) couple without C. ","111","0.071948913074392","0.0584660338350279","0.085431792313756"
"Rarely","1985","lower secondary degree","Single parent ","32","0.115166447209051","0.0780400593834091","0.152292835034693"
"Rarely","1985","lower secondary degree","Couple + C. LE 16 ","189","0.172461320910934","0.150375937643268","0.194546704178601"
"Rarely","1985","lower secondary degree","Couple + C. GT 16 ","110","0.105441620614519","0.0862131194278047","0.124670121801234"
"Rarely","1985","lower secondary degree","Couple + C. LE and GT 16","114","0.162073125271949","0.133872759941218","0.190273490602679"
"Rarely","1985","secondary school degree","1-pers.-HH","28","","",""
"Rarely","1985","secondary school degree","(Married) couple without C. ","82","0.205178416236752","0.165404243026369","0.244952589447135"
"Rarely","1985","secondary school degree","Single parent ","22","","",""
"Rarely","1985","secondary school degree","Couple + C. LE 16 ","82","0.195689554462951","0.157971498315165","0.233407610610738"
"Rarely","1985","secondary school degree","Couple + C. GT 16 ","72","0.171199796768314","0.134146284172347","0.208253309364281"
"Rarely","1985","secondary school degree","Couple + C. LE and GT 16","42","0.184612065516149","0.134028894369288","0.23519523666301"
"Rarely","1985","college entrance qualification","1-pers.-HH","31","0.141632118106215","0.0937855699111226","0.189478666301308"
"Rarely","1985","college entrance qualification","(Married) couple without C. ","52","0.177951563482195","0.134082711115792","0.221820415848598"
"Rarely","1985","college entrance qualification","Single parent ","9","","",""
"Rarely","1985","college entrance qualification","Couple + C. LE 16 ","65","0.243506941790412","0.192500880809033","0.294513002771791"
"Rarely","1985","college entrance qualification","Couple + C. GT 16 ","49","0.189723539912798","0.139487270254164","0.239959809571431"
"Rarely","1985","college entrance qualification","Couple + C. LE and GT 16","21","","",""
"Rarely","1985","Other degree","1-pers.-HH","8","","",""
"Rarely","1985","Other degree","(Married) couple without C. ","16","","",""
"Rarely","1985","Other degree","Single parent ","5","","",""
"Rarely","1985","Other degree","Couple + C. LE 16 ","60","0.120836234969805","0.0923807294473148","0.149291740492295"
"Rarely","1985","Other degree","Couple + C. GT 16 ","14","","",""
"Rarely","1985","Other degree","Couple + C. LE and GT 16","13","","",""
"Rarely","1985","no degree/no degree yet","1-pers.-HH","2","","",""
"Rarely","1985","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Rarely","1985","no degree/no degree yet","Single parent ","6","","",""
"Rarely","1985","no degree/no degree yet","Couple + C. LE 16 ","24","","",""
"Rarely","1985","no degree/no degree yet","Couple + C. GT 16 ","23","","",""
"Rarely","1985","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"Never","1985","lower secondary degree","1-pers.-HH","443","0.800974349221344","0.768311356412695","0.833637342029993"
"Never","1985","lower secondary degree","(Married) couple without C. ","1057","0.768969825596217","0.746977376960843","0.790962274231591"
"Never","1985","lower secondary degree","Single parent ","186","0.666499890139612","0.611667528334643","0.721332251944581"
"Never","1985","lower secondary degree","Couple + C. LE 16 ","632","0.556971711161817","0.527931669612558","0.586011752711075"
"Never","1985","lower secondary degree","Couple + C. GT 16 ","626","0.667650940465465","0.638158751166808","0.697143129764122"
"Never","1985","lower secondary degree","Couple + C. LE and GT 16","363","0.582742837686861","0.545008516335805","0.620477159037918"
"Never","1985","secondary school degree","1-pers.-HH","106","0.528741663625202","0.463517559680217","0.593965767570188"
"Never","1985","secondary school degree","(Married) couple without C. ","181","0.469442621106279","0.420288726259725","0.518596515952833"
"Never","1985","secondary school degree","Single parent ","35","0.356747539602304","0.262857545381962","0.450637533822646"
"Never","1985","secondary school degree","Couple + C. LE 16 ","146","0.331024727165046","0.286285458888365","0.375763995441727"
"Never","1985","secondary school degree","Couple + C. GT 16 ","124","0.308860645817544","0.263412419736181","0.354308871898907"
"Never","1985","secondary school degree","Couple + C. LE and GT 16","64","0.295680148793699","0.236183854039027","0.355176443548371"
"Never","1985","college entrance qualification","1-pers.-HH","69","0.385602777435886","0.31881027639677","0.452395278475002"
"Never","1985","college entrance qualification","(Married) couple without C. ","94","0.337656557439706","0.283414534260427","0.391898580618985"
"Never","1985","college entrance qualification","Single parent ","19","","",""
"Never","1985","college entrance qualification","Couple + C. LE 16 ","78","0.287357274901979","0.233578529640384","0.341136020163574"
"Never","1985","college entrance qualification","Couple + C. GT 16 ","74","0.332338913209379","0.271984533267828","0.392693293150931"
"Never","1985","college entrance qualification","Couple + C. LE and GT 16","18","","",""
"Never","1985","Other degree","1-pers.-HH","66","0.749362345381448","0.660320021273636","0.83840466948926"
"Never","1985","Other degree","(Married) couple without C. ","130","0.709582655208235","0.641141471912841","0.778023838503629"
"Never","1985","Other degree","Single parent ","28","","",""
"Never","1985","Other degree","Couple + C. LE 16 ","366","0.719076270693769","0.679837579410454","0.758314961977084"
"Never","1985","Other degree","Couple + C. GT 16 ","111","0.729509151463437","0.657699786855652","0.801318516071222"
"Never","1985","Other degree","Couple + C. LE and GT 16","175","0.851771406231761","0.80252657925797","0.901016233205552"
"Never","1985","no degree/no degree yet","1-pers.-HH","49","0.74674493837504","0.639360085346147","0.854129791403934"
"Never","1985","no degree/no degree yet","(Married) couple without C. ","96","0.894258595014436","0.836263627024992","0.95225356300388"
"Never","1985","no degree/no degree yet","Single parent ","35","0.381363027050014","0.25414715285261","0.508578901247419"
"Never","1985","no degree/no degree yet","Couple + C. LE 16 ","238","0.847490139329228","0.805529719392412","0.889450559266045"
"Never","1985","no degree/no degree yet","Couple + C. GT 16 ","126","0.316203104127162","0.254758552759326","0.377647655494997"
"Never","1985","no degree/no degree yet","Couple + C. LE and GT 16","209","0.45338225383469","0.395687118479206","0.511077389190175"
"Daily","1986","lower secondary degree","1-pers.-HH","","","",""
"Daily","1986","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1986","lower secondary degree","Single parent ","","","",""
"Daily","1986","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1986","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1986","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1986","secondary school degree","1-pers.-HH","","","",""
"Daily","1986","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1986","secondary school degree","Single parent ","","","",""
"Daily","1986","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1986","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1986","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1986","college entrance qualification","1-pers.-HH","","","",""
"Daily","1986","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1986","college entrance qualification","Single parent ","","","",""
"Daily","1986","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1986","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1986","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1986","Other degree","1-pers.-HH","","","",""
"Daily","1986","Other degree","(Married) couple without C. ","","","",""
"Daily","1986","Other degree","Single parent ","","","",""
"Daily","1986","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1986","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1986","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1986","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1986","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1986","no degree/no degree yet","Single parent ","","","",""
"Daily","1986","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1986","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1986","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1986","lower secondary degree","1-pers.-HH","84","0.133607306895059","0.105016847305511","0.162197766484608"
"Min 1x per week","1986","lower secondary degree","(Married) couple without C. ","238","0.159996275324114","0.140604911062571","0.179387639585657"
"Min 1x per week","1986","lower secondary degree","Single parent ","53","0.200633454498708","0.152048422056956","0.24921848694046"
"Min 1x per week","1986","lower secondary degree","Couple + C. LE 16 ","228","0.231716095762803","0.205299672065074","0.258132519460532"
"Min 1x per week","1986","lower secondary degree","Couple + C. GT 16 ","213","0.183375955697017","0.159463103624679","0.207288807769356"
"Min 1x per week","1986","lower secondary degree","Couple + C. LE and GT 16","143","0.214239261925512","0.181299560729958","0.247178963121066"
"Min 1x per week","1986","secondary school degree","1-pers.-HH","64","0.262588681243465","0.203493619590879","0.32168374289605"
"Min 1x per week","1986","secondary school degree","(Married) couple without C. ","126","0.283270118731582","0.240074660255682","0.326465577207482"
"Min 1x per week","1986","secondary school degree","Single parent ","50","0.49217301178781","0.391641300597818","0.592704722977802"
"Min 1x per week","1986","secondary school degree","Couple + C. LE 16 ","124","0.328476647518789","0.282042804839216","0.374910490198363"
"Min 1x per week","1986","secondary school degree","Couple + C. GT 16 ","173","0.413810119757437","0.365784041922624","0.461836197592249"
"Min 1x per week","1986","secondary school degree","Couple + C. LE and GT 16","84","0.384811942045953","0.320075855323784","0.449548028768123"
"Min 1x per week","1986","college entrance qualification","1-pers.-HH","93","0.403233280248407","0.336407598133569","0.470058962363245"
"Min 1x per week","1986","college entrance qualification","(Married) couple without C. ","133","0.426833302022889","0.370581105019412","0.483085499026366"
"Min 1x per week","1986","college entrance qualification","Single parent ","22","","",""
"Min 1x per week","1986","college entrance qualification","Couple + C. LE 16 ","104","0.349408121562752","0.293562401910473","0.405253841215032"
"Min 1x per week","1986","college entrance qualification","Couple + C. GT 16 ","108","0.421028725942742","0.360070517752628","0.481986934132856"
"Min 1x per week","1986","college entrance qualification","Couple + C. LE and GT 16","39","0.430762189112855","0.32225244105666","0.539271937169051"
"Min 1x per week","1986","Other degree","1-pers.-HH","8","","",""
"Min 1x per week","1986","Other degree","(Married) couple without C. ","19","","",""
"Min 1x per week","1986","Other degree","Single parent ","4","","",""
"Min 1x per week","1986","Other degree","Couple + C. LE 16 ","49","0.115877900441743","0.086847964147115","0.144907836736372"
"Min 1x per week","1986","Other degree","Couple + C. GT 16 ","15","","",""
"Min 1x per week","1986","Other degree","Couple + C. LE and GT 16","22","","",""
"Min 1x per week","1986","no degree/no degree yet","1-pers.-HH","11","","",""
"Min 1x per week","1986","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Min 1x per week","1986","no degree/no degree yet","Single parent ","16","","",""
"Min 1x per week","1986","no degree/no degree yet","Couple + C. LE 16 ","15","","",""
"Min 1x per week","1986","no degree/no degree yet","Couple + C. GT 16 ","60","0.483412674700954","0.417528236977296","0.549297112424612"
"Min 1x per week","1986","no degree/no degree yet","Couple + C. LE and GT 16","68","0.44579577857745","0.386397365591409","0.505194191563491"
"Min 1x per month","1986","lower secondary degree","1-pers.-HH","15","","",""
"Min 1x per month","1986","lower secondary degree","(Married) couple without C. ","56","0.0335563276939004","0.0240308161149049","0.0430818392728959"
"Min 1x per month","1986","lower secondary degree","Single parent ","12","","",""
"Min 1x per month","1986","lower secondary degree","Couple + C. LE 16 ","57","0.0573978934973454","0.0428350147609169","0.0719607722337739"
"Min 1x per month","1986","lower secondary degree","Couple + C. GT 16 ","59","0.0597925028320173","0.0451409275129671","0.0744440781510676"
"Min 1x per month","1986","lower secondary degree","Couple + C. LE and GT 16","35","0.0467541184316483","0.0298053804314401","0.0637028564318564"
"Min 1x per month","1986","secondary school degree","1-pers.-HH","13","","",""
"Min 1x per month","1986","secondary school degree","(Married) couple without C. ","31","0.0669807428344459","0.0430155883039192","0.0909458973649726"
"Min 1x per month","1986","secondary school degree","Single parent ","8","","",""
"Min 1x per month","1986","secondary school degree","Couple + C. LE 16 ","37","0.0949718586929268","0.0659863900561642","0.123957327329689"
"Min 1x per month","1986","secondary school degree","Couple + C. GT 16 ","32","0.0798108238770999","0.053385101643639","0.106236546110561"
"Min 1x per month","1986","secondary school degree","Couple + C. LE and GT 16","17","","",""
"Min 1x per month","1986","college entrance qualification","1-pers.-HH","20","","",""
"Min 1x per month","1986","college entrance qualification","(Married) couple without C. ","15","","",""
"Min 1x per month","1986","college entrance qualification","Single parent ","6","","",""
"Min 1x per month","1986","college entrance qualification","Couple + C. LE 16 ","33","0.122211430084111","0.0838477775279983","0.160575082640223"
"Min 1x per month","1986","college entrance qualification","Couple + C. GT 16 ","17","","",""
"Min 1x per month","1986","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","1986","Other degree","1-pers.-HH","9","","",""
"Min 1x per month","1986","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1986","Other degree","Single parent ","2","","",""
"Min 1x per month","1986","Other degree","Couple + C. LE 16 ","25","","",""
"Min 1x per month","1986","Other degree","Couple + C. GT 16 ","4","","",""
"Min 1x per month","1986","Other degree","Couple + C. LE and GT 16","4","","",""
"Min 1x per month","1986","no degree/no degree yet","1-pers.-HH","1","","",""
"Min 1x per month","1986","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","1986","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per month","1986","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"Min 1x per month","1986","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Min 1x per month","1986","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Rarely","1986","lower secondary degree","1-pers.-HH","44","0.0679739994220808","0.04682284544272","0.0891251534014416"
"Rarely","1986","lower secondary degree","(Married) couple without C. ","99","0.0636396517799333","0.05072751175889","0.0765517918009767"
"Rarely","1986","lower secondary degree","Single parent ","30","0.109098358350178","0.0712757195977721","0.146920997102583"
"Rarely","1986","lower secondary degree","Couple + C. LE 16 ","147","0.160937351152147","0.137930315150484","0.18394438715381"
"Rarely","1986","lower secondary degree","Couple + C. GT 16 ","106","0.0990100832772118","0.0805536074214377","0.117466559132986"
"Rarely","1986","lower secondary degree","Couple + C. LE and GT 16","84","0.136470724667554","0.108910468954174","0.164030980380933"
"Rarely","1986","secondary school degree","1-pers.-HH","23","","",""
"Rarely","1986","secondary school degree","(Married) couple without C. ","55","0.117003005093765","0.0861897151143308","0.1478162950732"
"Rarely","1986","secondary school degree","Single parent ","9","","",""
"Rarely","1986","secondary school degree","Couple + C. LE 16 ","83","0.213752599840349","0.173221617489807","0.254283582190891"
"Rarely","1986","secondary school degree","Couple + C. GT 16 ","76","0.194403160833692","0.15581376793135","0.232992553736033"
"Rarely","1986","secondary school degree","Couple + C. LE and GT 16","43","0.206413774310745","0.152563908898081","0.260263639723409"
"Rarely","1986","college entrance qualification","1-pers.-HH","34","0.163542619434203","0.113157730934678","0.213927507933728"
"Rarely","1986","college entrance qualification","(Married) couple without C. ","47","0.136121787317133","0.097122205669058","0.175121368965208"
"Rarely","1986","college entrance qualification","Single parent ","9","","",""
"Rarely","1986","college entrance qualification","Couple + C. LE 16 ","55","0.218234500150846","0.169854147487913","0.266614852813778"
"Rarely","1986","college entrance qualification","Couple + C. GT 16 ","53","0.206726493214812","0.156727948403012","0.256725038026612"
"Rarely","1986","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Rarely","1986","Other degree","1-pers.-HH","6","","",""
"Rarely","1986","Other degree","(Married) couple without C. ","10","","",""
"Rarely","1986","Other degree","Single parent ","2","","",""
"Rarely","1986","Other degree","Couple + C. LE 16 ","51","0.105517524682395","0.0776538836673537","0.133381165697436"
"Rarely","1986","Other degree","Couple + C. GT 16 ","18","","",""
"Rarely","1986","Other degree","Couple + C. LE and GT 16","18","","",""
"Rarely","1986","no degree/no degree yet","1-pers.-HH","3","","",""
"Rarely","1986","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Rarely","1986","no degree/no degree yet","Single parent ","7","","",""
"Rarely","1986","no degree/no degree yet","Couple + C. LE 16 ","25","","",""
"Rarely","1986","no degree/no degree yet","Couple + C. GT 16 ","24","","",""
"Rarely","1986","no degree/no degree yet","Couple + C. LE and GT 16","19","","",""
"Never","1986","lower secondary degree","1-pers.-HH","401","0.773145482322848","0.737952751427443","0.808338213218252"
"Never","1986","lower secondary degree","(Married) couple without C. ","980","0.742807745202053","0.719688163241015","0.76592732716309"
"Never","1986","lower secondary degree","Single parent ","166","0.653693519939627","0.595971006129134","0.711416033750119"
"Never","1986","lower secondary degree","Couple + C. LE 16 ","548","0.549948659587704","0.518800875406608","0.581096443768801"
"Never","1986","lower secondary degree","Couple + C. GT 16 ","628","0.657821458193753","0.628503784668927","0.68713913171858"
"Never","1986","lower secondary degree","Couple + C. LE and GT 16","334","0.602535894975286","0.563247401129024","0.641824388821549"
"Never","1986","secondary school degree","1-pers.-HH","113","0.600239475499249","0.534455438820576","0.666023512177923"
"Never","1986","secondary school degree","(Married) couple without C. ","206","0.532746133340207","0.484916554662002","0.580575712018412"
"Never","1986","secondary school degree","Single parent ","28","","",""
"Never","1986","secondary school degree","Couple + C. LE 16 ","149","0.362798893947935","0.315262848080801","0.410334939815068"
"Never","1986","secondary school degree","Couple + C. GT 16 ","123","0.311975895531772","0.266798649271974","0.357153141791569"
"Never","1986","secondary school degree","Couple + C. LE and GT 16","73","0.33762490508283","0.274705086894651","0.400544723271009"
"Never","1986","college entrance qualification","1-pers.-HH","60","0.347554789314838","0.282684388579012","0.412425190050664"
"Never","1986","college entrance qualification","(Married) couple without C. ","102","0.378245126654204","0.32309250821074","0.433397745097668"
"Never","1986","college entrance qualification","Single parent ","16","","",""
"Never","1986","college entrance qualification","Couple + C. LE 16 ","88","0.310145948202291","0.255966978625149","0.364324917779434"
"Never","1986","college entrance qualification","Couple + C. GT 16 ","74","0.299477947406636","0.242926835254473","0.356029059558798"
"Never","1986","college entrance qualification","Couple + C. LE and GT 16","22","","",""
"Never","1986","Other degree","1-pers.-HH","55","0.721949582557597","0.622519912060114","0.82137925305508"
"Never","1986","Other degree","(Married) couple without C. ","121","0.708825781076264","0.636123393479283","0.781528168673245"
"Never","1986","Other degree","Single parent ","23","","",""
"Never","1986","Other degree","Couple + C. LE 16 ","342","0.725951713649662","0.6854981241211","0.766405303178223"
"Never","1986","Other degree","Couple + C. GT 16 ","134","0.734714366975207","0.668543600178526","0.800885133771888"
"Never","1986","Other degree","Couple + C. LE and GT 16","152","0.78319911145942","0.725510952761666","0.840887270157173"
"Never","1986","no degree/no degree yet","1-pers.-HH","42","0.685642970084183","0.565119600435915","0.806166339732451"
"Never","1986","no degree/no degree yet","(Married) couple without C. ","84","0.868542688859211","0.800949889775512","0.93613548794291"
"Never","1986","no degree/no degree yet","Single parent ","29","","",""
"Never","1986","no degree/no degree yet","Couple + C. LE 16 ","197","0.811600051630061","0.762535865348384","0.860664237911738"
"Never","1986","no degree/no degree yet","Couple + C. GT 16 ","128","0.324798050317442","0.263056787955995","0.386539312678888"
"Never","1986","no degree/no degree yet","Couple + C. LE and GT 16","178","0.445309348147908","0.385917302977982","0.504701393317834"
"Daily","1987","lower secondary degree","1-pers.-HH","","","",""
"Daily","1987","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1987","lower secondary degree","Single parent ","","","",""
"Daily","1987","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1987","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1987","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1987","secondary school degree","1-pers.-HH","","","",""
"Daily","1987","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1987","secondary school degree","Single parent ","","","",""
"Daily","1987","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1987","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1987","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1987","college entrance qualification","1-pers.-HH","","","",""
"Daily","1987","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1987","college entrance qualification","Single parent ","","","",""
"Daily","1987","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1987","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1987","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1987","Other degree","1-pers.-HH","","","",""
"Daily","1987","Other degree","(Married) couple without C. ","","","",""
"Daily","1987","Other degree","Single parent ","","","",""
"Daily","1987","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1987","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1987","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1987","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1987","no degree/no degree yet","(Married) couple without C. ","","","",""
