"pli0092_h","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1996","Couple + C. GT 16 ","561","0.264181291871584","0.246408289555691","0.281954294187477","2"
"Min 1x per week","1996","Couple + C. LE and GT 16","335","0.318511270286395","0.292631813489687","0.344390727083103","2"
"Never","1996","1-pers.-HH","794","0.562688529564205","0.537295730776943","0.588081328351467","5"
"Never","1996","(Married) couple without C. ","1995","0.557405009822158","0.54105229303912","0.573757726605196","5"
"Never","1996","Single parent ","296","0.430540589547305","0.392416539960216","0.468664639134393","5"
"Never","1996","Couple + C. LE 16 ","1369","0.399302845955361","0.381754091941138","0.416851599969584","5"
"Never","1996","Couple + C. GT 16 ","1091","0.438543085557051","0.418540381654388","0.458545789459713","5"
"Never","1996","Couple + C. LE and GT 16","528","0.375854655282966","0.348950692720721","0.40275861784521","5"
"Rarely","1996","(Married) couple without C. ","601","0.16122108850596","0.149114106124983","0.173328070886937","4"
"Rarely","1996","1-pers.-HH","225","0.144918629035105","0.126898954745186","0.162938303325025","4"
"Rarely","1996","Single parent ","119","0.178393893484091","0.148916952672062","0.20787083429612","4"
"Rarely","1996","Couple + C. LE 16 ","785","0.282974170271787","0.266834000656205","0.29911433988737","4"
"Rarely","1996","Couple + C. LE and GT 16","280","0.231007601500167","0.207595652241294","0.254419550759039","4"
"Rarely","1996","Couple + C. GT 16 ","524","0.217205498743625","0.200583484663367","0.233827512823884","4"
"Daily","1997","1-pers.-HH","","","","","1"
"Daily","1997","(Married) couple without C. ","","","","","1"
"Daily","1997","Single parent ","","","","","1"
"Daily","1997","Couple + C. LE 16 ","","","","","1"
"Daily","1997","Couple + C. GT 16 ","","","","","1"
"Daily","1997","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1997","1-pers.-HH","75","0.0438464098609944","0.0332192019337573","0.0544736177882315","3"
"Min 1x per month","1997","(Married) couple without C. ","185","0.0433150988286722","0.03663659880648","0.0499935988508644","3"
"Min 1x per month","1997","Single parent ","43","0.0728138515586371","0.0525726306121382","0.093055072505136","3"
"Min 1x per month","1997","Couple + C. LE 16 ","174","0.0642535925157843","0.0552179423304637","0.0732892427011049","3"
"Min 1x per month","1997","Couple + C. GT 16 ","163","0.0776348462949565","0.0668409090231709","0.0884287835667421","3"
"Min 1x per month","1997","Couple + C. LE and GT 16","78","0.0664015547977266","0.0523610148972822","0.080442094698171","3"
"Min 1x per week","1997","1-pers.-HH","367","0.245248870099652","0.222918613080592","0.267579127118713","2"
"Min 1x per week","1997","Single parent ","185","0.3213471668459","0.284967618170722","0.357726715521079","2"
"Min 1x per week","1997","(Married) couple without C. ","726","0.222190516806632","0.208551778591555","0.235829255021709","2"
"Min 1x per week","1997","Couple + C. GT 16 ","592","0.273265302066131","0.255289830568044","0.291240773564219","2"
"Min 1x per week","1997","Couple + C. LE 16 ","619","0.2478453276273","0.231935130369935","0.263755524884665","2"
"Min 1x per week","1997","Couple + C. LE and GT 16","355","0.335791637413761","0.309159763158777","0.362423511668746","2"
"Never","1997","1-pers.-HH","790","0.585129407910668","0.559557059271421","0.610701756549916","5"
"Never","1997","(Married) couple without C. ","2084","0.579047999178094","0.562850484254856","0.595245514101332","5"
"Never","1997","Single parent ","275","0.405564754971853","0.36731500374437","0.443814506199336","5"
"Never","1997","Couple + C. LE 16 ","1347","0.433936896066224","0.415673676911158","0.45220011522129","5"
"Never","1997","Couple + C. GT 16 ","1130","0.450715591181978","0.430645468638691","0.470785713725265","5"
"Never","1997","Couple + C. LE and GT 16","510","0.368145995362245","0.34094824173459","0.395343748989899","5"
"Rarely","1997","1-pers.-HH","194","0.125775312128685","0.108564650608018","0.142985973649352","4"
"Rarely","1997","(Married) couple without C. ","574","0.155446385186602","0.143559207808404","0.167333562564799","4"
"Rarely","1997","Single parent ","130","0.20027422662361","0.169097586205765","0.231450867041455","4"
"Rarely","1997","Couple + C. LE 16 ","689","0.253964183790692","0.237924430179776","0.270003937401607","4"
"Rarely","1997","Couple + C. GT 16 ","476","0.198384260456934","0.18229867686778","0.214469844046088","4"
"Rarely","1997","Couple + C. LE and GT 16","265","0.229660812426267","0.205941665358644","0.253379959493891","4"
"Daily","1998","1-pers.-HH","102","0.0499460103200424","0.0397283722346063","0.0601636484054784","1"
"Daily","1998","(Married) couple without C. ","163","0.0425805415060102","0.0364323506689041","0.0487287323431163","1"
"Daily","1998","Single parent ","58","0.0897139364517032","0.0686491390019794","0.110778733901427","1"
"Daily","1998","Couple + C. LE 16 ","103","0.0327231594516515","0.0264461448452124","0.0390001740580905","1"
"Daily","1998","Couple + C. GT 16 ","158","0.0661670306844139","0.0565285615042989","0.075805499864529","1"
"Daily","1998","Couple + C. LE and GT 16","76","0.0741470854419366","0.0596106193478943","0.088683551535979","1"
"Min 1x per month","1998","1-pers.-HH","110","0.0563156049246607","0.0455024173953819","0.0671287924539395","3"
"Min 1x per month","1998","(Married) couple without C. ","286","0.068694776647267","0.060992865543247","0.076396687751287","3"
"Min 1x per month","1998","Single parent ","62","0.0871956062909126","0.0663998582975058","0.107991354284319","3"
"Min 1x per month","1998","Couple + C. LE 16 ","289","0.0952615531532631","0.0849036825276554","0.105619423778871","3"
"Min 1x per month","1998","Couple + C. GT 16 ","196","0.0789682011870402","0.0685109853069453","0.089425417067135","3"
"Min 1x per month","1998","Couple + C. LE and GT 16","108","0.0999089239429023","0.0832714967854437","0.116546351100361","3"
"Min 1x per week","1998","1-pers.-HH","417","0.231903260508395","0.212106808586962","0.251699712429828","2"
"Min 1x per week","1998","(Married) couple without C. ","868","0.217180307276312","0.204624873631702","0.229735740920922","2"
"Min 1x per week","1998","Single parent ","185","0.282969861318452","0.249766872404713","0.316172850232191","2"
"Min 1x per week","1998","Couple + C. LE 16 ","730","0.273479138942611","0.257752486951173","0.289205790934049","2"
"Min 1x per week","1998","Couple + C. GT 16 ","640","0.281360060799881","0.263924354760837","0.298795766838924","2"
"Min 1x per week","1998","Couple + C. LE and GT 16","311","0.28595719055756","0.260887242497487","0.311027138617633","2"
"Never","1998","1-pers.-HH","866","0.53050078300657","0.507091591091714","0.553909974921427","5"
"Never","1998","(Married) couple without C. ","1996","0.469924289353778","0.454726741373782","0.485121837333774","5"
"Never","1998","Single parent ","262","0.344228460671149","0.309206693728742","0.379250227613557","5"
"Never","1998","Couple + C. LE 16 ","1074","0.305989306584292","0.289730587181036","0.322248025987548","5"
"Never","1998","Couple + C. GT 16 ","945","0.346780891148675","0.328326077747613","0.365235704549738","5"
"Never","1998","Couple + C. LE and GT 16","420","0.29235200729209","0.267117055586339","0.317586958997842","5"
"Rarely","1998","1-pers.-HH","251","0.131334341240332","0.115491194389017","0.147177488091646","4"
"Rarely","1998","(Married) couple without C. ","830","0.201620085216633","0.18940314854397","0.213837021889295","4"
"Rarely","1998","Single parent ","140","0.195892135267783","0.16663687008357","0.225147400451996","4"
"Rarely","1998","Couple + C. GT 16 ","616","0.22672381617999","0.210488209280906","0.242959423079073","4"
"Rarely","1998","Couple + C. LE 16 ","890","0.292546841868183","0.276496041913598","0.308597641822767","4"
"Rarely","1998","Couple + C. LE and GT 16","333","0.247634792765511","0.223687248664102","0.271582336866919","4"
"Daily","1999","1-pers.-HH","","","","","1"
"Daily","1999","(Married) couple without C. ","","","","","1"
"Daily","1999","Single parent ","","","","","1"
"Daily","1999","Couple + C. LE 16 ","","","","","1"
"Daily","1999","Couple + C. GT 16 ","","","","","1"
"Daily","1999","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1999","1-pers.-HH","116","0.0577848568335729","0.0466104945863376","0.0689592190808081","3"
"Min 1x per month","1999","(Married) couple without C. ","238","0.0546916107726439","0.0477240548276748","0.061659166717613","3"
"Min 1x per month","1999","Single parent ","52","0.076718152068388","0.0571554200415317","0.0962808840952444","3"
"Min 1x per month","1999","Couple + C. LE 16 ","221","0.0739090964753333","0.0645736263884913","0.0832445665621752","3"
"Min 1x per month","1999","Couple + C. GT 16 ","191","0.0719616671142837","0.0618112945506039","0.0821120396779635","3"
"Min 1x per month","1999","Couple + C. LE and GT 16","82","0.0765346423569488","0.0612027263439416","0.091866558369956","3"
"Min 1x per week","1999","(Married) couple without C. ","924","0.236101751335666","0.22308805367758","0.249115448993753","2"
"Min 1x per week","1999","1-pers.-HH","397","0.225848039875884","0.205823527139022","0.245872552612747","2"
"Min 1x per week","1999","Single parent ","200","0.291539045218824","0.258133419241344","0.324944671196303","2"
"Min 1x per week","1999","Couple + C. LE 16 ","695","0.25150305312656","0.236021052407065","0.266985053846056","2"
"Min 1x per week","1999","Couple + C. GT 16 ","660","0.307122051518933","0.289003132356641","0.325240970681226","2"
"Min 1x per week","1999","Couple + C. LE and GT 16","326","0.347222739795087","0.319766333850292","0.374679145739882","2"
"Never","1999","1-pers.-HH","910","0.583210589617032","0.559599734084933","0.606821445149131","5"
"Never","1999","(Married) couple without C. ","2250","0.552650290359244","0.537413898540694","0.567886682177794","5"
"Never","1999","Single parent ","301","0.400555528644732","0.364537566655819","0.436573490633644","5"
"Never","1999","Couple + C. LE 16 ","1289","0.397465998980593","0.380003708550007","0.41492828941118","5"
"Never","1999","Couple + C. GT 16 ","1107","0.4240131608638","0.404602319246456","0.443424002481144","5"
"Never","1999","Couple + C. LE and GT 16","475","0.346900291935995","0.319449860387709","0.374350723484282","5"
"Rarely","1999","1-pers.-HH","252","0.133156513673511","0.116886338143243","0.149426689203779","4"
"Rarely","1999","(Married) couple without C. ","679","0.156556347532446","0.145421180688033","0.16769151437686","4"
"Rarely","1999","Single parent ","158","0.231187274068056","0.200198418738481","0.262176129397632","4"
"Rarely","1999","Couple + C. GT 16 ","532","0.196903120502983","0.181283924094669","0.212522316911297","4"
"Rarely","1999","Couple + C. LE 16 ","812","0.277121851417513","0.261150988930797","0.29309271390423","4"
"Rarely","1999","Couple + C. LE and GT 16","272","0.229342325911969","0.205096892111524","0.253587759712414","4"
"Daily","2000","1-pers.-HH","","","","","1"
"Daily","2000","(Married) couple without C. ","","","","","1"
"Daily","2000","Single parent ","","","","","1"
"Daily","2000","Couple + C. LE 16 ","","","","","1"
"Daily","2000","Couple + C. LE and GT 16","","","","","1"
"Daily","2000","Couple + C. GT 16 ","","","","","1"
"Min 1x per month","2000","(Married) couple without C. ","","","","","3"
"Min 1x per month","2000","1-pers.-HH","","","","","3"
"Min 1x per month","2000","Single parent ","","","","","3"
"Min 1x per month","2000","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2000","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2000","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2000","1-pers.-HH","","","","","2"
"Min 1x per week","2000","(Married) couple without C. ","","","","","2"
"Min 1x per week","2000","Single parent ","","","","","2"
"Min 1x per week","2000","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2000","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","2000","Couple + C. GT 16 ","","","","","2"
"Never","2000","1-pers.-HH","","","","","5"
"Never","2000","(Married) couple without C. ","","","","","5"
"Never","2000","Single parent ","","","","","5"
"Never","2000","Couple + C. LE 16 ","","","","","5"
"Never","2000","Couple + C. GT 16 ","","","","","5"
"Never","2000","Couple + C. LE and GT 16","","","","","5"
"Rarely","2000","1-pers.-HH","","","","","4"
"Rarely","2000","(Married) couple without C. ","","","","","4"
"Rarely","2000","Single parent ","","","","","4"
"Rarely","2000","Couple + C. LE 16 ","","","","","4"
"Rarely","2000","Couple + C. GT 16 ","","","","","4"
"Rarely","2000","Couple + C. LE and GT 16","","","","","4"
"Daily","2001","1-pers.-HH","","","","","1"
"Daily","2001","(Married) couple without C. ","","","","","1"
"Daily","2001","Single parent ","","","","","1"
"Daily","2001","Couple + C. LE 16 ","","","","","1"
"Daily","2001","Couple + C. GT 16 ","","","","","1"
"Daily","2001","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2001","1-pers.-HH","199","0.0646703218987475","0.0558459551326052","0.0734946886648897","3"
"Min 1x per month","2001","(Married) couple without C. ","338","0.0449907206216812","0.0400827191500272","0.0498987220933352","3"
"Min 1x per month","2001","Single parent ","71","0.0755118660661021","0.0600311402149955","0.0909925919172088","3"
"Min 1x per month","2001","Couple + C. LE 16 ","349","0.0771657748262103","0.0695713351677588","0.0847602144846618","3"
"Min 1x per month","2001","Couple + C. GT 16 ","248","0.0708431593048445","0.062476199264724","0.079210119344965","3"
"Min 1x per month","2001","Couple + C. LE and GT 16","127","0.0757925810266379","0.0633604156380568","0.088224746415219","3"
"Min 1x per week","2001","1-pers.-HH","823","0.260420316862505","0.244674014040919","0.276166619684091","2"
"Min 1x per week","2001","(Married) couple without C. ","1636","0.242269277556694","0.232124418117276","0.252414136996112","2"
"Min 1x per week","2001","Single parent ","315","0.297072898309336","0.270298500704718","0.323847295913954","2"
"Min 1x per week","2001","Couple + C. LE 16 ","1287","0.278840611195492","0.266078716031049","0.291602506359934","2"
"Min 1x per week","2001","Couple + C. GT 16 ","1131","0.324335426209534","0.309069013861503","0.339601838557566","2"
"Min 1x per week","2001","Couple + C. LE and GT 16","530","0.326539233548777","0.304511361756418","0.348567105341136","2"
"Never","2001","1-pers.-HH","1576","0.5521814480026","0.534339567433921","0.57002332857128","5"
"Never","2001","(Married) couple without C. ","3959","0.581760152775792","0.570080656752565","0.59343964879902","5"
"Never","2001","Single parent ","537","0.452089625369035","0.422928782004375","0.481250468733696","5"
"Never","2001","Couple + C. LE 16 ","2009","0.414128874804351","0.400110736773036","0.428147012835665","5"
"Never","2001","Couple + C. GT 16 ","1581","0.427218221947895","0.411086018108237","0.443350425787553","5"
"Never","2001","Couple + C. LE and GT 16","754","0.423266208040045","0.400057914792456","0.446474501287635","5"
"Rarely","2001","1-pers.-HH","386","0.122727913236147","0.110954903257557","0.134500923214737","4"
"Rarely","2001","(Married) couple without C. ","919","0.130979849045833","0.122991508326064","0.138968189765601","4"
"Rarely","2001","Single parent ","196","0.175325610255527","0.15304654419455","0.197604676316503","4"
"Rarely","2001","Couple + C. LE 16 ","1098","0.229864739173947","0.217890685212952","0.241838793134943","4"
"Rarely","2001","Couple + C. GT 16 ","652","0.177603192537726","0.165139684095742","0.190066700979711","4"
"Rarely","2001","Couple + C. LE and GT 16","330","0.17440197738454","0.156577831426047","0.192226123343032","4"
"Daily","2002","1-pers.-HH","","","","","1"
"Daily","2002","(Married) couple without C. ","","","","","1"
"Daily","2002","Single parent ","","","","","1"
"Daily","2002","Couple + C. LE 16 ","","","","","1"
"Daily","2002","Couple + C. GT 16 ","","","","","1"
"Daily","2002","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2002","1-pers.-HH","","","","","3"
"Min 1x per month","2002","Single parent ","","","","","3"
"Min 1x per month","2002","(Married) couple without C. ","","","","","3"
"Min 1x per month","2002","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2002","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2002","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2002","1-pers.-HH","","","","","2"
"Min 1x per week","2002","(Married) couple without C. ","","","","","2"
"Min 1x per week","2002","Single parent ","","","","","2"
"Min 1x per week","2002","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2002","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2002","Couple + C. LE and GT 16","","","","","2"
"Never","2002","1-pers.-HH","","","","","5"
"Never","2002","(Married) couple without C. ","","","","","5"
"Never","2002","Single parent ","","","","","5"
"Never","2002","Couple + C. LE 16 ","","","","","5"
"Never","2002","Couple + C. GT 16 ","","","","","5"
"Never","2002","Couple + C. LE and GT 16","","","","","5"
"Rarely","2002","1-pers.-HH","","","","","4"
"Rarely","2002","(Married) couple without C. ","","","","","4"
"Rarely","2002","Single parent ","","","","","4"
"Rarely","2002","Couple + C. LE 16 ","","","","","4"
"Rarely","2002","Couple + C. GT 16 ","","","","","4"
"Rarely","2002","Couple + C. LE and GT 16","","","","","4"
"Daily","2003","1-pers.-HH","201","0.0629192434362215","0.0541953192397248","0.0716431676327181","1"
"Daily","2003","(Married) couple without C. ","486","0.0624738375480684","0.0569164062458991","0.0680312688502377","1"
"Daily","2003","Single parent ","80","0.0610590750872224","0.0470237836727897","0.0750943665016551","1"
"Daily","2003","Couple + C. LE 16 ","231","0.054660638266953","0.0479085968340557","0.0614126796998503","1"
"Daily","2003","Couple + C. GT 16 ","298","0.0696985610639334","0.0617545785371661","0.0776425435907006","1"
"Daily","2003","Couple + C. LE and GT 16","148","0.0745190072574936","0.0625229514099443","0.0865150631050429","1"
"Min 1x per month","2003","1-pers.-HH","185","0.0632407802558928","0.0544960941391181","0.0719854663726675","3"
"Min 1x per month","2003","(Married) couple without C. ","464","0.064829350199499","0.0591752359301899","0.0704834644688081","3"
"Min 1x per month","2003","Single parent ","85","0.0743835072572074","0.059002631736727","0.0897643827776877","3"
"Min 1x per month","2003","Couple + C. LE 16 ","411","0.0946705950703878","0.0859746908957719","0.103366499245004","3"
"Min 1x per month","2003","Couple + C. GT 16 ","371","0.0948643514870462","0.0857227373963203","0.104005965577772","3"
"Min 1x per month","2003","Couple + C. LE and GT 16","165","0.090534151376744","0.0774266288714554","0.103641673882033","3"
"Min 1x per week","2003","1-pers.-HH","811","0.263013296316481","0.24719534239695","0.278831250236012","2"
"Min 1x per week","2003","(Married) couple without C. ","1916","0.246480997146709","0.236584713405063","0.256377280888355","2"
"Min 1x per week","2003","Single parent ","293","0.254032915241267","0.228515773983132","0.279550056499401","2"
"Min 1x per week","2003","Couple + C. LE 16 ","1383","0.294631814621817","0.281090786727753","0.308172842515881","2"
"Min 1x per week","2003","Couple + C. GT 16 ","1254","0.301986054068834","0.28766285521727","0.316309252920398","2"
"Min 1x per week","2003","Couple + C. LE and GT 16","612","0.314098658263532","0.292896256309393","0.335301060217671","2"
"Never","2003","1-pers.-HH","1355","0.469834767820266","0.451903548392278","0.487765987248254","5"
"Never","2003","(Married) couple without C. ","3168","0.454959518941498","0.443524574190658","0.466394463692337","5"
"Never","2003","Single parent ","432","0.385538066400897","0.357007636660184","0.414068496141611","5"
"Never","2003","Couple + C. LE 16 ","1277","0.307458876736656","0.293752578410382","0.321165175062929","5"
"Never","2003","Couple + C. GT 16 ","1177","0.333251431624438","0.318545871008482","0.347956992240395","5"
"Never","2003","Couple + C. LE and GT 16","554","0.32631727313027","0.304899765294519","0.347734780966021","5"
"Rarely","2003","1-pers.-HH","424","0.140991912171139","0.128488534360504","0.153495289981774","4"
"Rarely","2003","(Married) couple without C. ","1251","0.171256296164226","0.162605288286056","0.179907304042395","4"
"Rarely","2003","Single parent ","228","0.224986436013406","0.200509333370678","0.249463538656134","4"
"Rarely","2003","Couple + C. LE 16 ","1052","0.248578075304187","0.235740670961982","0.261415479646392","4"
"Rarely","2003","Couple + C. GT 16 ","847","0.200199601755748","0.18771608523181","0.212683118279686","4"
"Rarely","2003","Couple + C. LE and GT 16","362","0.19453090997196","0.176449181411072","0.212612638532849","4"
"Daily","2004","1-pers.-HH","","","","","1"
"Daily","2004","(Married) couple without C. ","","","","","1"
"Daily","2004","Single parent ","","","","","1"
"Daily","2004","Couple + C. LE 16 ","","","","","1"
"Daily","2004","Couple + C. GT 16 ","","","","","1"
"Daily","2004","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2004","1-pers.-HH","","","","","3"
"Min 1x per month","2004","(Married) couple without C. ","","","","","3"
"Min 1x per month","2004","Single parent ","","","","","3"
"Min 1x per month","2004","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2004","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","2004","Couple + C. GT 16 ","","","","","3"
"Min 1x per week","2004","1-pers.-HH","","","","","2"
"Min 1x per week","2004","(Married) couple without C. ","","","","","2"
"Min 1x per week","2004","Single parent ","","","","","2"
"Min 1x per week","2004","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2004","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2004","Couple + C. LE and GT 16","","","","","2"
"Never","2004","(Married) couple without C. ","","","","","5"
"Never","2004","1-pers.-HH","","","","","5"
"Never","2004","Single parent ","","","","","5"
"Never","2004","Couple + C. LE 16 ","","","","","5"
"Never","2004","Couple + C. GT 16 ","","","","","5"
"Never","2004","Couple + C. LE and GT 16","","","","","5"
"Rarely","2004","(Married) couple without C. ","","","","","4"
"Rarely","2004","1-pers.-HH","","","","","4"
"Rarely","2004","Single parent ","","","","","4"
"Rarely","2004","Couple + C. LE 16 ","","","","","4"
"Rarely","2004","Couple + C. GT 16 ","","","","","4"
"Rarely","2004","Couple + C. LE and GT 16","","","","","4"
"Daily","2005","1-pers.-HH","","","","","1"
"Daily","2005","(Married) couple without C. ","","","","","1"
"Daily","2005","Single parent ","","","","","1"
"Daily","2005","Couple + C. LE 16 ","","","","","1"
"Daily","2005","Couple + C. GT 16 ","","","","","1"
"Daily","2005","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2005","1-pers.-HH","235","0.0795689012298502","0.0698081399814597","0.0893296624782407","3"
"Min 1x per month","2005","(Married) couple without C. ","448","0.0659517544166002","0.060144922702525","0.0717585861306755","3"
"Min 1x per month","2005","Single parent ","79","0.0834328109694538","0.0671057548728914","0.0997598670660162","3"
"Min 1x per month","2005","Couple + C. LE 16 ","326","0.0869450623779083","0.0778652506846211","0.0960248740711956","3"
"Min 1x per month","2005","Couple + C. GT 16 ","350","0.101581325272673","0.0917660296190888","0.111396620926258","3"
"Min 1x per month","2005","Couple + C. LE and GT 16","145","0.0857454674944724","0.0724280996615538","0.0990628353273911","3"
"Min 1x per week","2005","1-pers.-HH","889","0.301274382028359","0.284726180434926","0.317822583621792","2"
"Min 1x per week","2005","Single parent ","323","0.27872301679312","0.252250529559288","0.305195504026953","2"
"Min 1x per week","2005","(Married) couple without C. ","2237","0.285081147111027","0.274518955719502","0.295643338502551","2"
"Min 1x per week","2005","Couple + C. LE 16 ","1233","0.31963576187679","0.304607652541293","0.334663871212287","2"
"Min 1x per week","2005","Couple + C. GT 16 ","1292","0.339388555721534","0.324004221489344","0.354772889953724","2"
"Min 1x per week","2005","Couple + C. LE and GT 16","675","0.360968168653815","0.338124021610826","0.383812315696804","2"
"Never","2005","1-pers.-HH","1391","0.482750339930345","0.464727311464682","0.500773368396009","5"
"Never","2005","(Married) couple without C. ","3262","0.495526697046577","0.483829170704352","0.507224223388803","5"
"Never","2005","Single parent ","460","0.411482347445618","0.382427898350273","0.440536796540963","5"
"Never","2005","Couple + C. LE 16 ","1229","0.345628442438452","0.330302652464709","0.360954232412195","5"
"Never","2005","Couple + C. GT 16 ","1244","0.342335697926381","0.326919215503779","0.357752180348982","5"
"Never","2005","Couple + C. LE and GT 16","510","0.32002958905146","0.297841529524993","0.342217648577927","5"
"Rarely","2005","1-pers.-HH","438","0.136406376811445","0.124027295440332","0.148785458182558","4"
"Rarely","2005","(Married) couple without C. ","1071","0.153440401425796","0.145008218077493","0.161872584774098","4"
"Rarely","2005","Single parent ","240","0.226361824791808","0.20165438004355","0.251069269540065","4"
"Rarely","2005","Couple + C. LE 16 ","911","0.247790733306849","0.233877829082361","0.261703637531338","4"
"Rarely","2005","Couple + C. LE and GT 16","368","0.233256774800252","0.213141713753549","0.253371835846956","4"
"Rarely","2005","Couple + C. GT 16 ","753","0.216694421079412","0.203308553073467","0.230080289085358","4"
"Daily","2006","1-pers.-HH","","","","","1"
"Daily","2006","(Married) couple without C. ","","","","","1"
"Daily","2006","Single parent ","","","","","1"
"Daily","2006","Couple + C. LE 16 ","","","","","1"
"Daily","2006","Couple + C. GT 16 ","","","","","1"
"Daily","2006","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2006","1-pers.-HH","","","","","3"
"Min 1x per month","2006","(Married) couple without C. ","","","","","3"
"Min 1x per month","2006","Single parent ","","","","","3"
"Min 1x per month","2006","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","2006","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","2006","Couple + C. LE and GT 16","","","","","3"
"Min 1x per week","2006","1-pers.-HH","","","","","2"
"Min 1x per week","2006","Single parent ","","","","","2"
"Min 1x per week","2006","(Married) couple without C. ","","","","","2"
"Min 1x per week","2006","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","2006","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","2006","Couple + C. LE and GT 16","","","","","2"
"Never","2006","1-pers.-HH","","","","","5"
"Never","2006","(Married) couple without C. ","","","","","5"
"Never","2006","Single parent ","","","","","5"
"Never","2006","Couple + C. LE 16 ","","","","","5"
"Never","2006","Couple + C. GT 16 ","","","","","5"
"Never","2006","Couple + C. LE and GT 16","","","","","5"
"Rarely","2006","1-pers.-HH","","","","","4"
"Rarely","2006","(Married) couple without C. ","","","","","4"
"Rarely","2006","Single parent ","","","","","4"
"Rarely","2006","Couple + C. LE 16 ","","","","","4"
"Rarely","2006","Couple + C. GT 16 ","","","","","4"
"Rarely","2006","Couple + C. LE and GT 16","","","","","4"
"Daily","2007","1-pers.-HH","","","","","1"
"Daily","2007","(Married) couple without C. ","","","","","1"
"Daily","2007","Single parent ","","","","","1"
"Daily","2007","Couple + C. LE 16 ","","","","","1"
"Daily","2007","Couple + C. GT 16 ","","","","","1"
"Daily","2007","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","2007","1-pers.-HH","218","0.0672245024323584","0.0584894973303151","0.0759595075344018","3"
"Min 1x per month","2007","(Married) couple without C. ","428","0.05632883643706","0.0510511666538355","0.0616065062202846","3"
"Min 1x per month","2007","Single parent ","86","0.0739792693915662","0.0584268121164872","0.0895317266666452","3"
"Min 1x per month","2007","Couple + C. LE 16 ","313","0.0890924836390636","0.0797646162605488","0.0984203510175783","3"
"Min 1x per month","2007","Couple + C. GT 16 ","313","0.0820504295495565","0.0729944873115711","0.091106371787542","3"
"Min 1x per month","2007","Couple + C. LE and GT 16","121","0.0873337245115607","0.0722118790688956","0.102455569954226","3"
"Min 1x per week","2007","1-pers.-HH","1064","0.329550741748327","0.313154100139762","0.345947383356891","2"
"Min 1x per week","2007","(Married) couple without C. ","2481","0.325434070023595","0.314708751682515","0.336159388364675","2"
"Min 1x per week","2007","Single parent ","327","0.272325695704102","0.245874429033748","0.298776962374456","2"
"Min 1x per week","2007","Couple + C. LE 16 ","1267","0.351691282517194","0.336056335302462","0.367326229731925","2"
"Min 1x per week","2007","Couple + C. GT 16 ","1327","0.353632825588956","0.337856722527248","0.369408928650664","2"
"Min 1x per week","2007","Couple + C. LE and GT 16","560","0.395016931518415","0.368832854591892","0.421201008444938","2"
"Never","2007","1-pers.-HH","1451","0.472170725813198","0.45475638396606","0.489585067660336","5"
"Never","2007","(Married) couple without C. ","3346","0.466438131595725","0.455018399985354","0.477857863206097","5"
"Never","2007","Single parent ","467","0.442666949287598","0.413152846108247","0.47218105246695","5"
"Never","2007","Couple + C. LE 16 ","1134","0.310383966577139","0.295235174614433","0.325532758539846","5"
"Never","2007","Couple + C. GT 16 ","1161","0.337705789764057","0.322100259320852","0.353311320207263","5"
"Never","2007","Couple + C. LE and GT 16","405","0.325346663322215","0.30025258105894","0.35044074558549","5"
"Rarely","2007","1-pers.-HH","424","0.131054030006117","0.119282514556657","0.142825545455577","4"
"Rarely","2007","Single parent ","208","0.211028085616733","0.186782395804017","0.23527377542945","4"
"Rarely","2007","(Married) couple without C. ","1076","0.15179896194362","0.143585045475953","0.160012878411286","4"
"Rarely","2007","Couple + C. GT 16 ","727","0.22661095509743","0.212796833917768","0.240425076277092","4"
"Rarely","2007","Couple + C. LE 16 ","869","0.248832267266603","0.234676073539536","0.26298846099367","4"
"Rarely","2007","Couple + C. LE and GT 16","253","0.19230268064781","0.171193333968271","0.213412027327349","4"
