"pli0092_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","secondary school degree","middle vocational","404","0.348212430708631","0.32048454623824","0.375940315179021"
"Min 1x per week","1985","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1985","secondary school degree","higher vocational","56","0.282953710209735","0.220054343781867","0.345853076637603"
"Min 1x per week","1985","secondary school degree","higher education","","","",""
"Min 1x per week","1985","college entrance qualification","in school","","","",""
"Min 1x per week","1985","college entrance qualification","inadequately","","","",""
"Min 1x per week","1985","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1985","college entrance qualification","middle vocational","135","0.46695792900905","0.41002589450117","0.52388996351693"
"Min 1x per week","1985","college entrance qualification","vocational + Abi","68","0.356672593508759","0.287646527360682","0.425698659656837"
"Min 1x per week","1985","college entrance qualification","higher vocational","51","0.400656879734471","0.315764800511156","0.485548958957785"
"Min 1x per week","1985","college entrance qualification","higher education","249","0.400997446222714","0.362008734452452","0.439986157992975"
"Min 1x per week","1985","Other degree","in school","","","",""
"Min 1x per week","1985","Other degree","inadequately","","","",""
"Min 1x per week","1985","Other degree","general elemantary","36","0.0678263767352219","0.0476899505827568","0.0879628028876871"
"Min 1x per week","1985","Other degree","middle vocational","54","0.128700564901645","0.0977608877990845","0.159640242004206"
"Min 1x per week","1985","Other degree","vocational + Abi","","","",""
"Min 1x per week","1985","Other degree","higher vocational","","","",""
"Min 1x per week","1985","Other degree","higher education","","","",""
"Min 1x per week","1985","no degree/no degree yet","in school","109","0.605561082912712","0.535513017551437","0.675609148273987"
"Min 1x per week","1985","no degree/no degree yet","inadequately","43","0.0991851736239582","0.0785749097379337","0.119795437509983"
"Min 1x per week","1985","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1985","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1985","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1985","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1985","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1985","lower secondary degree","in school","","","",""
"Min 1x per month","1985","lower secondary degree","inadequately","","","",""
"Min 1x per month","1985","lower secondary degree","general elemantary","67","0.0264807536073874","0.0193906526523797","0.033570854562395"
"Min 1x per month","1985","lower secondary degree","middle vocational","151","0.0428657652324931","0.0357787504749226","0.0499527799900637"
"Min 1x per month","1985","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1985","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1985","lower secondary degree","higher education","","","",""
"Min 1x per month","1985","secondary school degree","in school","","","",""
"Min 1x per month","1985","secondary school degree","inadequately","","","",""
"Min 1x per month","1985","secondary school degree","general elemantary","39","0.0791901626561162","0.054803170974027","0.103577154338205"
"Min 1x per month","1985","secondary school degree","middle vocational","70","0.0595791768035732","0.0458023267575991","0.0733560268495472"
"Min 1x per month","1985","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1985","secondary school degree","higher vocational","","","",""
"Min 1x per month","1985","secondary school degree","higher education","","","",""
"Min 1x per month","1985","college entrance qualification","in school","","","",""
"Min 1x per month","1985","college entrance qualification","inadequately","","","",""
"Min 1x per month","1985","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1985","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1985","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1985","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1985","college entrance qualification","higher education","47","0.0709452222034313","0.050521448836264","0.0913689955705986"
"Min 1x per month","1985","Other degree","in school","","","",""
"Min 1x per month","1985","Other degree","inadequately","","","",""
"Min 1x per month","1985","Other degree","general elemantary","","","",""
"Min 1x per month","1985","Other degree","middle vocational","","","",""
"Min 1x per month","1985","Other degree","vocational + Abi","","","",""
"Min 1x per month","1985","Other degree","higher vocational","","","",""
"Min 1x per month","1985","Other degree","higher education","","","",""
"Min 1x per month","1985","no degree/no degree yet","in school","","","",""
"Min 1x per month","1985","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1985","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1985","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1985","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1985","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1985","no degree/no degree yet","higher education","","","",""
"Rarely","1985","lower secondary degree","in school","","","",""
"Rarely","1985","lower secondary degree","inadequately","","","",""
"Rarely","1985","lower secondary degree","general elemantary","158","0.0632036977279601","0.0524586387020893","0.073948756753831"
"Rarely","1985","lower secondary degree","middle vocational","416","0.121028050666124","0.109616303306437","0.132439798025811"
"Rarely","1985","lower secondary degree","vocational + Abi","","","",""
"Rarely","1985","lower secondary degree","higher vocational","46","0.154533391879791","0.111889881486568","0.197176902273014"
"Rarely","1985","lower secondary degree","higher education","","","",""
"Rarely","1985","secondary school degree","in school","","","",""
"Rarely","1985","secondary school degree","inadequately","","","",""
"Rarely","1985","secondary school degree","general elemantary","85","0.166918290968946","0.133241290588511","0.20059529134938"
"Rarely","1985","secondary school degree","middle vocational","212","0.181353212012104","0.158927178293586","0.203779245730622"
"Rarely","1985","secondary school degree","vocational + Abi","","","",""
"Rarely","1985","secondary school degree","higher vocational","37","0.163239732747852","0.111630376671694","0.21484908882401"
"Rarely","1985","secondary school degree","higher education","","","",""
"Rarely","1985","college entrance qualification","in school","","","",""
"Rarely","1985","college entrance qualification","inadequately","","","",""
"Rarely","1985","college entrance qualification","general elemantary","","","",""
"Rarely","1985","college entrance qualification","middle vocational","67","0.222836159946517","0.175347905234055","0.270324414658979"
"Rarely","1985","college entrance qualification","vocational + Abi","37","0.191799124024901","0.135064890114479","0.248533357935324"
"Rarely","1985","college entrance qualification","higher vocational","","","",""
"Rarely","1985","college entrance qualification","higher education","119","0.18477006433026","0.153894876388021","0.215645252272498"
"Rarely","1985","Other degree","in school","","","",""
"Rarely","1985","Other degree","inadequately","","","",""
"Rarely","1985","Other degree","general elemantary","53","0.095462517279573","0.0719302157265441","0.118994818832602"
"Rarely","1985","Other degree","middle vocational","50","0.110766473245935","0.0817694168979425","0.139763529593927"
"Rarely","1985","Other degree","vocational + Abi","","","",""
"Rarely","1985","Other degree","higher vocational","","","",""
"Rarely","1985","Other degree","higher education","","","",""
"Rarely","1985","no degree/no degree yet","in school","","","",""
"Rarely","1985","no degree/no degree yet","inadequately","51","0.076747477267823","0.0583933086764545","0.0951016458591915"
"Rarely","1985","no degree/no degree yet","general elemantary","","","",""
"Rarely","1985","no degree/no degree yet","middle vocational","","","",""
"Rarely","1985","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1985","no degree/no degree yet","higher vocational","","","",""
"Rarely","1985","no degree/no degree yet","higher education","","","",""
"Never","1985","lower secondary degree","in school","","","",""
"Never","1985","lower secondary degree","inadequately","","","",""
"Never","1985","lower secondary degree","general elemantary","1460","0.790366735806893","0.77239212882524","0.808341342788546"
"Never","1985","lower secondary degree","middle vocational","1973","0.656649093012732","0.640035736103363","0.6732624499221"
"Never","1985","lower secondary degree","vocational + Abi","","","",""
"Never","1985","lower secondary degree","higher vocational","148","0.550323534426089","0.491635080027329","0.609011988824848"
"Never","1985","lower secondary degree","higher education","","","",""
"Never","1985","secondary school degree","in school","","","",""
"Never","1985","secondary school degree","inadequately","","","",""
"Never","1985","secondary school degree","general elemantary","141","0.338479052964773","0.295744876760602","0.381213229168945"
"Never","1985","secondary school degree","middle vocational","448","0.410855180475692","0.382220194218382","0.439490166733003"
"Never","1985","secondary school degree","vocational + Abi","","","",""
"Never","1985","secondary school degree","higher vocational","89","0.48183384620829","0.41205911845762","0.551608573958961"
"Never","1985","secondary school degree","higher education","","","",""
"Never","1985","college entrance qualification","in school","","","",""
"Never","1985","college entrance qualification","inadequately","","","",""
"Never","1985","college entrance qualification","general elemantary","","","",""
"Never","1985","college entrance qualification","middle vocational","65","0.229771744972194","0.18176578956597","0.277777700378418"
"Never","1985","college entrance qualification","vocational + Abi","71","0.395349838052665","0.324895928713702","0.465803747391628"
"Never","1985","college entrance qualification","higher vocational","46","0.378715454472691","0.294683416654259","0.462747492291123"
"Never","1985","college entrance qualification","higher education","192","0.343287267243595","0.305515238493379","0.381059295993811"
"Never","1985","Other degree","in school","","","",""
"Never","1985","Other degree","inadequately","","","",""
"Never","1985","Other degree","general elemantary","493","0.808738964838129","0.777243203222212","0.840234726454045"
"Never","1985","Other degree","middle vocational","327","0.72167011038182","0.680261456082998","0.763078764680642"
"Never","1985","Other degree","vocational + Abi","53","0.665617937380328","0.564123313260005","0.76711256150065"
"Never","1985","Other degree","higher vocational","","","",""
"Never","1985","Other degree","higher education","","","",""
"Never","1985","no degree/no degree yet","in school","40","0.183664065712505","0.128166511797529","0.239161619627481"
"Never","1985","no degree/no degree yet","inadequately","701","0.805078775326543","0.777764406779894","0.832393143873192"
"Never","1985","no degree/no degree yet","general elemantary","","","",""
"Never","1985","no degree/no degree yet","middle vocational","73","0.820028094269928","0.740660437255627","0.89939575128423"
"Never","1985","no degree/no degree yet","vocational + Abi","","","",""
"Never","1985","no degree/no degree yet","higher vocational","","","",""
"Never","1985","no degree/no degree yet","higher education","","","",""
"Daily","1986","lower secondary degree","in school","","","",""
"Daily","1986","lower secondary degree","inadequately","","","",""
"Daily","1986","lower secondary degree","general elemantary","","","",""
"Daily","1986","lower secondary degree","middle vocational","","","",""
"Daily","1986","lower secondary degree","vocational + Abi","","","",""
"Daily","1986","lower secondary degree","higher vocational","","","",""
"Daily","1986","lower secondary degree","higher education","","","",""
"Daily","1986","secondary school degree","in school","","","",""
"Daily","1986","secondary school degree","inadequately","","","",""
"Daily","1986","secondary school degree","general elemantary","","","",""
"Daily","1986","secondary school degree","middle vocational","","","",""
"Daily","1986","secondary school degree","vocational + Abi","","","",""
"Daily","1986","secondary school degree","higher vocational","","","",""
"Daily","1986","secondary school degree","higher education","","","",""
"Daily","1986","college entrance qualification","in school","","","",""
"Daily","1986","college entrance qualification","inadequately","","","",""
"Daily","1986","college entrance qualification","general elemantary","","","",""
"Daily","1986","college entrance qualification","middle vocational","","","",""
"Daily","1986","college entrance qualification","vocational + Abi","","","",""
"Daily","1986","college entrance qualification","higher vocational","","","",""
"Daily","1986","college entrance qualification","higher education","","","",""
"Daily","1986","Other degree","in school","","","",""
"Daily","1986","Other degree","inadequately","","","",""
"Daily","1986","Other degree","general elemantary","","","",""
"Daily","1986","Other degree","middle vocational","","","",""
"Daily","1986","Other degree","vocational + Abi","","","",""
"Daily","1986","Other degree","higher vocational","","","",""
"Daily","1986","Other degree","higher education","","","",""
"Daily","1986","no degree/no degree yet","in school","","","",""
"Daily","1986","no degree/no degree yet","inadequately","","","",""
"Daily","1986","no degree/no degree yet","general elemantary","","","",""
"Daily","1986","no degree/no degree yet","middle vocational","","","",""
"Daily","1986","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1986","no degree/no degree yet","higher vocational","","","",""
"Daily","1986","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1986","lower secondary degree","in school","","","",""
"Min 1x per week","1986","lower secondary degree","inadequately","","","",""
"Min 1x per week","1986","lower secondary degree","general elemantary","300","0.125198546489137","0.110138353905775","0.140258739072498"
"Min 1x per week","1986","lower secondary degree","middle vocational","649","0.200468563874024","0.18610168679658","0.214835440951468"
"Min 1x per week","1986","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1986","lower secondary degree","higher vocational","59","0.225177894836184","0.173809604542389","0.276546185129978"
"Min 1x per week","1986","lower secondary degree","higher education","","","",""
"Min 1x per week","1986","secondary school degree","in school","","","",""
"Min 1x per week","1986","secondary school degree","inadequately","","","",""
"Min 1x per week","1986","secondary school degree","general elemantary","197","0.395227542346395","0.350598534566246","0.439856550126544"
"Min 1x per week","1986","secondary school degree","middle vocational","373","0.31867411090042","0.291517996736678","0.345830225064162"
"Min 1x per week","1986","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1986","secondary school degree","higher vocational","53","0.284828780980757","0.218525496946568","0.351132065014946"
"Min 1x per week","1986","secondary school degree","higher education","","","",""
"Min 1x per week","1986","college entrance qualification","in school","","","",""
"Min 1x per week","1986","college entrance qualification","inadequately","","","",""
"Min 1x per week","1986","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1986","college entrance qualification","middle vocational","163","0.496908799812576","0.4424663962782","0.551351203346951"
"Min 1x per week","1986","college entrance qualification","vocational + Abi","74","0.351230754638011","0.283355310244411","0.419106199031611"
"Min 1x per week","1986","college entrance qualification","higher vocational","51","0.382810965616361","0.298273832423235","0.467348098809487"
"Min 1x per week","1986","college entrance qualification","higher education","251","0.389231307369227","0.350507173667869","0.427955441070586"
"Min 1x per week","1986","Other degree","in school","","","",""
"Min 1x per week","1986","Other degree","inadequately","","","",""
"Min 1x per week","1986","Other degree","general elemantary","44","0.0824999639253258","0.0599336845124188","0.105066243338233"
"Min 1x per week","1986","Other degree","middle vocational","47","0.14088174475764","0.107688806355392","0.174074683159888"
"Min 1x per week","1986","Other degree","vocational + Abi","","","",""
"Min 1x per week","1986","Other degree","higher vocational","","","",""
"Min 1x per week","1986","Other degree","higher education","","","",""
"Min 1x per week","1986","no degree/no degree yet","in school","121","0.659826867253713","0.591741055231718","0.727912679275707"
"Min 1x per week","1986","no degree/no degree yet","inadequately","49","0.120050462631164","0.0967428070016838","0.143358118260645"
"Min 1x per week","1986","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1986","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1986","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1986","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1986","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1986","lower secondary degree","in school","","","",""
"Min 1x per month","1986","lower secondary degree","inadequately","","","",""
"Min 1x per month","1986","lower secondary degree","general elemantary","69","0.0296425496221381","0.0219246383017022","0.037360460942574"
"Min 1x per month","1986","lower secondary degree","middle vocational","153","0.04601811263593","0.0384991845638754","0.0535370407079846"
"Min 1x per month","1986","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1986","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1986","lower secondary degree","higher education","","","",""
"Min 1x per month","1986","secondary school degree","in school","","","",""
"Min 1x per month","1986","secondary school degree","inadequately","","","",""
"Min 1x per month","1986","secondary school degree","general elemantary","34","0.0728516799518277","0.0491274556362438","0.0965759042674116"
"Min 1x per month","1986","secondary school degree","middle vocational","94","0.0752208126731004","0.0598497171065196","0.0905919082396811"
"Min 1x per month","1986","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1986","secondary school degree","higher vocational","","","",""
"Min 1x per month","1986","secondary school degree","higher education","","","",""
"Min 1x per month","1986","college entrance qualification","in school","","","",""
"Min 1x per month","1986","college entrance qualification","inadequately","","","",""
"Min 1x per month","1986","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1986","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1986","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1986","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1986","college entrance qualification","higher education","55","0.0896147306365033","0.0669295752951016","0.112299885977905"
"Min 1x per month","1986","Other degree","in school","","","",""
"Min 1x per month","1986","Other degree","inadequately","","","",""
"Min 1x per month","1986","Other degree","general elemantary","","","",""
"Min 1x per month","1986","Other degree","middle vocational","","","",""
"Min 1x per month","1986","Other degree","vocational + Abi","","","",""
"Min 1x per month","1986","Other degree","higher vocational","","","",""
"Min 1x per month","1986","Other degree","higher education","","","",""
"Min 1x per month","1986","no degree/no degree yet","in school","","","",""
"Min 1x per month","1986","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1986","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1986","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1986","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1986","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1986","no degree/no degree yet","higher education","","","",""
"Rarely","1986","lower secondary degree","in school","","","",""
"Rarely","1986","lower secondary degree","inadequately","","","",""
"Rarely","1986","lower secondary degree","general elemantary","133","0.0594572480526955","0.0486958720315339","0.0702186240738571"
"Rarely","1986","lower secondary degree","middle vocational","370","0.113820610805989","0.102423553216909","0.125217668395069"
"Rarely","1986","lower secondary degree","vocational + Abi","","","",""
"Rarely","1986","lower secondary degree","higher vocational","39","0.159626200887224","0.114584003100117","0.204668398674331"
"Rarely","1986","lower secondary degree","higher education","","","",""
"Rarely","1986","secondary school degree","in school","","","",""
"Rarely","1986","secondary school degree","inadequately","","","",""
"Rarely","1986","secondary school degree","general elemantary","81","0.169323592705822","0.135088437298293","0.203558748113352"
"Rarely","1986","secondary school degree","middle vocational","181","0.146001560464853","0.125422569528334","0.166580551401372"
"Rarely","1986","secondary school degree","vocational + Abi","","","",""
"Rarely","1986","secondary school degree","higher vocational","32","0.16431917186669","0.109881138424887","0.218757205308494"
"Rarely","1986","secondary school degree","higher education","","","",""
"Rarely","1986","college entrance qualification","in school","","","",""
"Rarely","1986","college entrance qualification","inadequately","","","",""
"Rarely","1986","college entrance qualification","general elemantary","","","",""
"Rarely","1986","college entrance qualification","middle vocational","75","0.229941386930719","0.184122340076024","0.275760433785413"
"Rarely","1986","college entrance qualification","vocational + Abi","39","0.198993945560035","0.142225223020142","0.255762668099928"
"Rarely","1986","college entrance qualification","higher vocational","","","",""
"Rarely","1986","college entrance qualification","higher education","87","0.140128979261524","0.112560038495167","0.167697920027881"
"Rarely","1986","Other degree","in school","","","",""
"Rarely","1986","Other degree","inadequately","","","",""
"Rarely","1986","Other degree","general elemantary","47","0.0796819403449192","0.0574703855658429","0.101893495123995"
"Rarely","1986","Other degree","middle vocational","39","0.080425062567677","0.0544784221972019","0.106371702938152"
"Rarely","1986","Other degree","vocational + Abi","","","",""
"Rarely","1986","Other degree","higher vocational","","","",""
"Rarely","1986","Other degree","higher education","","","",""
"Rarely","1986","no degree/no degree yet","in school","33","0.157843734894524","0.105447312426558","0.21024015736249"
"Rarely","1986","no degree/no degree yet","inadequately","48","0.0694117268902297","0.0511860778749522","0.0876373759055073"
"Rarely","1986","no degree/no degree yet","general elemantary","","","",""
"Rarely","1986","no degree/no degree yet","middle vocational","","","",""
"Rarely","1986","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1986","no degree/no degree yet","higher vocational","","","",""
"Rarely","1986","no degree/no degree yet","higher education","","","",""
"Never","1986","lower secondary degree","in school","","","",""
"Never","1986","lower secondary degree","inadequately","","","",""
"Never","1986","lower secondary degree","general elemantary","1353","0.78570165583603","0.767028643852274","0.804374667819786"
"Never","1986","lower secondary degree","middle vocational","1811","0.639692712684057","0.622464362567583","0.656921062800532"
"Never","1986","lower secondary degree","vocational + Abi","","","",""
"Never","1986","lower secondary degree","higher vocational","137","0.556052153911549","0.494950217624224","0.617154090198875"
"Never","1986","lower secondary degree","higher education","","","",""
"Never","1986","secondary school degree","in school","","","",""
"Never","1986","secondary school degree","inadequately","","","",""
"Never","1986","secondary school degree","general elemantary","149","0.362597184995955","0.318712111403913","0.406482258587997"
"Never","1986","secondary school degree","middle vocational","483","0.460103515961627","0.43105661431603","0.489150417607224"
"Never","1986","secondary school degree","vocational + Abi","","","",""
"Never","1986","secondary school degree","higher vocational","86","0.526245913003423","0.45289442258321","0.599597403423636"
"Never","1986","secondary school degree","higher education","","","",""
"Never","1986","college entrance qualification","in school","","","",""
"Never","1986","college entrance qualification","inadequately","","","",""
"Never","1986","college entrance qualification","general elemantary","","","",""
"Never","1986","college entrance qualification","middle vocational","60","0.193333855196044","0.150333062995399","0.236334647396688"
"Never","1986","college entrance qualification","vocational + Abi","64","0.365235603111841","0.29677131080373","0.433699895419952"
"Never","1986","college entrance qualification","higher vocational","46","0.366125381804337","0.282341046163652","0.449909717445021"
"Never","1986","college entrance qualification","higher education","216","0.381024982732745","0.342454708112884","0.419595257352607"
"Never","1986","Other degree","in school","","","",""
"Never","1986","Other degree","inadequately","","","",""
"Never","1986","Other degree","general elemantary","462","0.802734217030106","0.770094844217011","0.8353735898432"
"Never","1986","Other degree","middle vocational","315","0.73379267856253","0.69162413994548","0.77596121717958"
"Never","1986","Other degree","vocational + Abi","56","0.683720622028708","0.580521603443127","0.786919640614289"
"Never","1986","Other degree","higher vocational","","","",""
"Never","1986","Other degree","higher education","","","",""
"Never","1986","no degree/no degree yet","in school","","","",""
"Never","1986","no degree/no degree yet","inadequately","636","0.794463508584935","0.765485453315144","0.823441563854727"
"Never","1986","no degree/no degree yet","general elemantary","","","",""
"Never","1986","no degree/no degree yet","middle vocational","65","0.790973405754398","0.705036328612033","0.876910482896764"
"Never","1986","no degree/no degree yet","vocational + Abi","","","",""
"Never","1986","no degree/no degree yet","higher vocational","","","",""
"Never","1986","no degree/no degree yet","higher education","","","",""
"Daily","1987","lower secondary degree","in school","","","",""
"Daily","1987","lower secondary degree","inadequately","","","",""
"Daily","1987","lower secondary degree","general elemantary","","","",""
"Daily","1987","lower secondary degree","middle vocational","","","",""
"Daily","1987","lower secondary degree","vocational + Abi","","","",""
"Daily","1987","lower secondary degree","higher vocational","","","",""
"Daily","1987","lower secondary degree","higher education","","","",""
"Daily","1987","secondary school degree","in school","","","",""
"Daily","1987","secondary school degree","inadequately","","","",""
"Daily","1987","secondary school degree","general elemantary","","","",""
"Daily","1987","secondary school degree","middle vocational","","","",""
"Daily","1987","secondary school degree","vocational + Abi","","","",""
"Daily","1987","secondary school degree","higher vocational","","","",""
"Daily","1987","secondary school degree","higher education","","","",""
"Daily","1987","college entrance qualification","in school","","","",""
"Daily","1987","college entrance qualification","inadequately","","","",""
"Daily","1987","college entrance qualification","general elemantary","","","",""
"Daily","1987","college entrance qualification","middle vocational","","","",""
"Daily","1987","college entrance qualification","vocational + Abi","","","",""
"Daily","1987","college entrance qualification","higher vocational","","","",""
"Daily","1987","college entrance qualification","higher education","","","",""
"Daily","1987","Other degree","in school","","","",""
"Daily","1987","Other degree","inadequately","","","",""
"Daily","1987","Other degree","general elemantary","","","",""
"Daily","1987","Other degree","middle vocational","","","",""
"Daily","1987","Other degree","vocational + Abi","","","",""
"Daily","1987","Other degree","higher vocational","","","",""
"Daily","1987","Other degree","higher education","","","",""
"Daily","1987","no degree/no degree yet","in school","","","",""
"Daily","1987","no degree/no degree yet","inadequately","","","",""
"Daily","1987","no degree/no degree yet","general elemantary","","","",""
"Daily","1987","no degree/no degree yet","middle vocational","","","",""
"Daily","1987","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1987","no degree/no degree yet","higher vocational","","","",""
"Daily","1987","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1987","lower secondary degree","in school","","","",""
"Min 1x per week","1987","lower secondary degree","inadequately","","","",""
"Min 1x per week","1987","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1987","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1987","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1987","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1987","lower secondary degree","higher education","","","",""
"Min 1x per week","1987","secondary school degree","in school","","","",""
"Min 1x per week","1987","secondary school degree","inadequately","","","",""
"Min 1x per week","1987","secondary school degree","general elemantary","","","",""
"Min 1x per week","1987","secondary school degree","middle vocational","","","",""
"Min 1x per week","1987","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1987","secondary school degree","higher vocational","","","",""
"Min 1x per week","1987","secondary school degree","higher education","","","",""
"Min 1x per week","1987","college entrance qualification","in school","","","",""
"Min 1x per week","1987","college entrance qualification","inadequately","","","",""
"Min 1x per week","1987","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1987","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1987","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1987","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1987","college entrance qualification","higher education","","","",""
"Min 1x per week","1987","Other degree","in school","","","",""
"Min 1x per week","1987","Other degree","inadequately","","","",""
"Min 1x per week","1987","Other degree","general elemantary","","","",""
"Min 1x per week","1987","Other degree","middle vocational","","","",""
"Min 1x per week","1987","Other degree","vocational + Abi","","","",""
"Min 1x per week","1987","Other degree","higher vocational","","","",""
"Min 1x per week","1987","Other degree","higher education","","","",""
"Min 1x per week","1987","no degree/no degree yet","in school","","","",""
"Min 1x per week","1987","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1987","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1987","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1987","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1987","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1987","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1987","lower secondary degree","in school","","","",""
"Min 1x per month","1987","lower secondary degree","inadequately","","","",""
"Min 1x per month","1987","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1987","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1987","lower secondary degree","vocational + Abi","","","",""
