"pli0092_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Never","1985","Lower Saxony","direct migration background","109","0.701917558520442","0.62967402475386","0.774161092287023"
"Never","1985","Lower Saxony","indirect migration background","","","",""
"Never","1985","Bremen","no migration background","58","0.688968950875067","0.592795591691409","0.785142310058726"
"Never","1985","Bremen","direct migration background","","","",""
"Never","1985","Bremen","indirect migration background","","","",""
"Never","1985","North Rhine-Westphalia","no migration background","1133","0.56774319868797","0.546550378197","0.588936019178939"
"Never","1985","North Rhine-Westphalia","direct migration background","598","0.747736292947942","0.717640574553613","0.77783201134227"
"Never","1985","North Rhine-Westphalia","indirect migration background","","","",""
"Never","1985","Hesse","no migration background","390","0.588415013217152","0.551880499016311","0.624949527417993"
"Never","1985","Hesse","direct migration background","305","0.72868577623581","0.685646734815116","0.771724817656504"
"Never","1985","Hesse","indirect migration background","","","",""
"Never","1985","Rhineland-Palatinate,Saarland","no migration background","362","0.605358079003035","0.567038929440135","0.643677228565935"
"Never","1985","Rhineland-Palatinate,Saarland","direct migration background","102","0.778062850460207","0.706353534831944","0.849772166088469"
"Never","1985","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Never","1985","Baden-Württemberg","no migration background","680","0.587414880271957","0.559699168686762","0.615130591857153"
"Never","1985","Baden-Württemberg","direct migration background","583","0.683636103037906","0.65126798489702","0.716004221178792"
"Never","1985","Baden-Württemberg","indirect migration background","","","",""
"Never","1985","Bavaria","no migration background","785","0.559874668016391","0.534490041096472","0.58525929493631"
"Never","1985","Bavaria","direct migration background","255","0.556589327607472","0.507535772448799","0.605642882766145"
"Never","1985","Bavaria","indirect migration background","","","",""
"Never","1985","Berlin","no migration background","139","0.575147083645788","0.514945630853595","0.635348536437981"
"Never","1985","Berlin","direct migration background","73","0.671598270564166","0.580459008583891","0.762737532544442"
"Never","1985","Berlin","indirect migration background","","","",""
"Never","1985","Brandenburg","no migration background","","","",""
"Never","1985","Brandenburg","direct migration background","","","",""
"Never","1985","Brandenburg","indirect migration background","","","",""
"Never","1985","Mecklenburg-Western Pomerania","no migration background","","","",""
"Never","1985","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Never","1985","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Never","1985","Saxony","no migration background","","","",""
"Never","1985","Saxony","direct migration background","","","",""
"Never","1985","Saxony","indirect migration background","","","",""
"Never","1985","Saxony-Anhalt","no migration background","","","",""
"Never","1985","Saxony-Anhalt","direct migration background","","","",""
"Never","1985","Saxony-Anhalt","indirect migration background","","","",""
"Never","1985","Thuringia","no migration background","","","",""
"Never","1985","Thuringia","direct migration background","","","",""
"Never","1985","Thuringia","indirect migration background","","","",""
"Daily","1986","Schleswig-Holstein","no migration background","","","",""
"Daily","1986","Schleswig-Holstein","direct migration background","","","",""
"Daily","1986","Schleswig-Holstein","indirect migration background","","","",""
"Daily","1986","Hamburg","no migration background","","","",""
"Daily","1986","Hamburg","direct migration background","","","",""
"Daily","1986","Hamburg","indirect migration background","","","",""
"Daily","1986","Lower Saxony","no migration background","","","",""
"Daily","1986","Lower Saxony","direct migration background","","","",""
"Daily","1986","Lower Saxony","indirect migration background","","","",""
"Daily","1986","Bremen","no migration background","","","",""
"Daily","1986","Bremen","direct migration background","","","",""
"Daily","1986","Bremen","indirect migration background","","","",""
"Daily","1986","North Rhine-Westphalia","no migration background","","","",""
"Daily","1986","North Rhine-Westphalia","direct migration background","","","",""
"Daily","1986","North Rhine-Westphalia","indirect migration background","","","",""
"Daily","1986","Hesse","no migration background","","","",""
"Daily","1986","Hesse","direct migration background","","","",""
"Daily","1986","Hesse","indirect migration background","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Daily","1986","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Daily","1986","Baden-Württemberg","no migration background","","","",""
"Daily","1986","Baden-Württemberg","direct migration background","","","",""
"Daily","1986","Baden-Württemberg","indirect migration background","","","",""
"Daily","1986","Bavaria","no migration background","","","",""
"Daily","1986","Bavaria","direct migration background","","","",""
"Daily","1986","Bavaria","indirect migration background","","","",""
"Daily","1986","Berlin","no migration background","","","",""
"Daily","1986","Berlin","direct migration background","","","",""
"Daily","1986","Berlin","indirect migration background","","","",""
"Daily","1986","Brandenburg","no migration background","","","",""
"Daily","1986","Brandenburg","direct migration background","","","",""
"Daily","1986","Brandenburg","indirect migration background","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","no migration background","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Daily","1986","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Daily","1986","Saxony","no migration background","","","",""
"Daily","1986","Saxony","direct migration background","","","",""
"Daily","1986","Saxony","indirect migration background","","","",""
"Daily","1986","Saxony-Anhalt","no migration background","","","",""
"Daily","1986","Saxony-Anhalt","direct migration background","","","",""
"Daily","1986","Saxony-Anhalt","indirect migration background","","","",""
"Daily","1986","Thuringia","no migration background","","","",""
"Daily","1986","Thuringia","direct migration background","","","",""
"Daily","1986","Thuringia","indirect migration background","","","",""
"Min 1x per week","1986","Schleswig-Holstein","no migration background","76","0.265561559215201","0.213925244870663","0.317197873559739"
"Min 1x per week","1986","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per week","1986","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per week","1986","Hamburg","no migration background","50","0.254973874354458","0.191478454928179","0.318469293780736"
"Min 1x per week","1986","Hamburg","direct migration background","","","",""
"Min 1x per week","1986","Hamburg","indirect migration background","","","",""
"Min 1x per week","1986","Lower Saxony","no migration background","261","0.266086818111066","0.237515889270174","0.294657746951958"
"Min 1x per week","1986","Lower Saxony","direct migration background","30","0.160479139300986","0.105625062930423","0.215333215671548"
"Min 1x per week","1986","Lower Saxony","indirect migration background","","","",""
"Min 1x per week","1986","Bremen","no migration background","","","",""
"Min 1x per week","1986","Bremen","direct migration background","","","",""
"Min 1x per week","1986","Bremen","indirect migration background","","","",""
"Min 1x per week","1986","North Rhine-Westphalia","no migration background","595","0.270047901494766","0.250724583549473","0.28937121944006"
"Min 1x per week","1986","North Rhine-Westphalia","direct migration background","94","0.133398582494304","0.109352031956228","0.15744513303238"
"Min 1x per week","1986","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per week","1986","Hesse","no migration background","185","0.266646092939972","0.232677151444997","0.300615034434946"
"Min 1x per week","1986","Hesse","direct migration background","60","0.137808366896303","0.103105274134042","0.172511459658564"
"Min 1x per week","1986","Hesse","indirect migration background","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","no migration background","133","0.19252653655299","0.161713663353204","0.223339409752776"
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per week","1986","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per week","1986","Baden-Württemberg","no migration background","285","0.224716182153661","0.200870629454624","0.248561734852699"
"Min 1x per week","1986","Baden-Württemberg","direct migration background","127","0.189601832854964","0.16187897669014","0.217324689019789"
"Min 1x per week","1986","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per week","1986","Bavaria","no migration background","401","0.271998712343721","0.248270232604571","0.295727192082872"
"Min 1x per week","1986","Bavaria","direct migration background","69","0.247993330265891","0.20451635395471","0.291470306577073"
"Min 1x per week","1986","Bavaria","indirect migration background","","","",""
"Min 1x per week","1986","Berlin","no migration background","60","0.226557269410625","0.173816860840951","0.2792976779803"
"Min 1x per week","1986","Berlin","direct migration background","","","",""
"Min 1x per week","1986","Berlin","indirect migration background","","","",""
"Min 1x per week","1986","Brandenburg","no migration background","","","",""
"Min 1x per week","1986","Brandenburg","direct migration background","","","",""
"Min 1x per week","1986","Brandenburg","indirect migration background","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per week","1986","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per week","1986","Saxony","no migration background","","","",""
"Min 1x per week","1986","Saxony","direct migration background","","","",""
"Min 1x per week","1986","Saxony","indirect migration background","","","",""
"Min 1x per week","1986","Saxony-Anhalt","no migration background","","","",""
"Min 1x per week","1986","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per week","1986","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per week","1986","Thuringia","no migration background","","","",""
"Min 1x per week","1986","Thuringia","direct migration background","","","",""
"Min 1x per week","1986","Thuringia","indirect migration background","","","",""
"Min 1x per month","1986","Schleswig-Holstein","no migration background","","","",""
"Min 1x per month","1986","Schleswig-Holstein","direct migration background","","","",""
"Min 1x per month","1986","Schleswig-Holstein","indirect migration background","","","",""
"Min 1x per month","1986","Hamburg","no migration background","","","",""
"Min 1x per month","1986","Hamburg","direct migration background","","","",""
"Min 1x per month","1986","Hamburg","indirect migration background","","","",""
"Min 1x per month","1986","Lower Saxony","no migration background","50","0.0499099012682162","0.0358310867682918","0.0639887157681407"
"Min 1x per month","1986","Lower Saxony","direct migration background","","","",""
"Min 1x per month","1986","Lower Saxony","indirect migration background","","","",""
"Min 1x per month","1986","Bremen","no migration background","","","",""
"Min 1x per month","1986","Bremen","direct migration background","","","",""
"Min 1x per month","1986","Bremen","indirect migration background","","","",""
"Min 1x per month","1986","North Rhine-Westphalia","no migration background","110","0.0507866376543619","0.0412307558820501","0.0603425194266737"
"Min 1x per month","1986","North Rhine-Westphalia","direct migration background","32","0.0360316216940385","0.0228508517673698","0.0492123916207072"
"Min 1x per month","1986","North Rhine-Westphalia","indirect migration background","","","",""
"Min 1x per month","1986","Hesse","no migration background","","","",""
"Min 1x per month","1986","Hesse","direct migration background","","","",""
"Min 1x per month","1986","Hesse","indirect migration background","","","",""
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","no migration background","40","0.0613517033487333","0.0425979789715359","0.0801054277259306"
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Min 1x per month","1986","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Min 1x per month","1986","Baden-Württemberg","no migration background","69","0.0561935270849733","0.0430369025335845","0.0693501516363621"
"Min 1x per month","1986","Baden-Württemberg","direct migration background","37","0.050433508600833","0.034956402400203","0.065910614801463"
"Min 1x per month","1986","Baden-Württemberg","indirect migration background","","","",""
"Min 1x per month","1986","Bavaria","no migration background","86","0.0586378922196115","0.0461097132622853","0.0711660711769377"
"Min 1x per month","1986","Bavaria","direct migration background","","","",""
"Min 1x per month","1986","Bavaria","indirect migration background","","","",""
"Min 1x per month","1986","Berlin","no migration background","","","",""
"Min 1x per month","1986","Berlin","direct migration background","","","",""
"Min 1x per month","1986","Berlin","indirect migration background","","","",""
"Min 1x per month","1986","Brandenburg","no migration background","","","",""
"Min 1x per month","1986","Brandenburg","direct migration background","","","",""
"Min 1x per month","1986","Brandenburg","indirect migration background","","","",""
"Min 1x per month","1986","Mecklenburg-Western Pomerania","no migration background","","","",""
"Min 1x per month","1986","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Min 1x per month","1986","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Min 1x per month","1986","Saxony","no migration background","","","",""
"Min 1x per month","1986","Saxony","direct migration background","","","",""
"Min 1x per month","1986","Saxony","indirect migration background","","","",""
"Min 1x per month","1986","Saxony-Anhalt","no migration background","","","",""
"Min 1x per month","1986","Saxony-Anhalt","direct migration background","","","",""
"Min 1x per month","1986","Saxony-Anhalt","indirect migration background","","","",""
"Min 1x per month","1986","Thuringia","no migration background","","","",""
"Min 1x per month","1986","Thuringia","direct migration background","","","",""
"Min 1x per month","1986","Thuringia","indirect migration background","","","",""
"Rarely","1986","Schleswig-Holstein","no migration background","35","0.122557492586465","0.0842155423189479","0.160899442853982"
"Rarely","1986","Schleswig-Holstein","direct migration background","","","",""
"Rarely","1986","Schleswig-Holstein","indirect migration background","","","",""
"Rarely","1986","Hamburg","no migration background","","","",""
"Rarely","1986","Hamburg","direct migration background","","","",""
"Rarely","1986","Hamburg","indirect migration background","","","",""
"Rarely","1986","Lower Saxony","no migration background","114","0.11222180664164","0.0918147109972299","0.132628902286049"
"Rarely","1986","Lower Saxony","direct migration background","","","",""
"Rarely","1986","Lower Saxony","indirect migration background","","","",""
"Rarely","1986","Bremen","no migration background","","","",""
"Rarely","1986","Bremen","direct migration background","","","",""
"Rarely","1986","Bremen","indirect migration background","","","",""
"Rarely","1986","North Rhine-Westphalia","no migration background","270","0.122819304827094","0.108533919288555","0.137104690365634"
"Rarely","1986","North Rhine-Westphalia","direct migration background","77","0.108730534757515","0.0867140612530436","0.130747008261987"
"Rarely","1986","North Rhine-Westphalia","indirect migration background","","","",""
"Rarely","1986","Hesse","no migration background","82","0.115618086019266","0.0910545768433756","0.140181595195157"
"Rarely","1986","Hesse","direct migration background","","","",""
"Rarely","1986","Hesse","indirect migration background","","","",""
"Rarely","1986","Rhineland-Palatinate,Saarland","no migration background","68","0.105990180673109","0.0819339971134965","0.130046364232722"
"Rarely","1986","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Rarely","1986","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Rarely","1986","Baden-Württemberg","no migration background","173","0.142499729792936","0.122529456289637","0.162470003296235"
"Rarely","1986","Baden-Württemberg","direct migration background","69","0.110978756352124","0.0887639016390745","0.133193611065173"
"Rarely","1986","Baden-Württemberg","indirect migration background","","","",""
"Rarely","1986","Bavaria","no migration background","180","0.121023982642096","0.103632177954232","0.13841578732996"
"Rarely","1986","Bavaria","direct migration background","50","0.119595434053602","0.0869271044409869","0.152263763666218"
"Rarely","1986","Bavaria","indirect migration background","","","",""
"Rarely","1986","Berlin","no migration background","","","",""
"Rarely","1986","Berlin","direct migration background","","","",""
"Rarely","1986","Berlin","indirect migration background","","","",""
"Rarely","1986","Brandenburg","no migration background","","","",""
"Rarely","1986","Brandenburg","direct migration background","","","",""
"Rarely","1986","Brandenburg","indirect migration background","","","",""
"Rarely","1986","Mecklenburg-Western Pomerania","no migration background","","","",""
"Rarely","1986","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","1986","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","1986","Saxony","no migration background","","","",""
"Rarely","1986","Saxony","direct migration background","","","",""
"Rarely","1986","Saxony","indirect migration background","","","",""
"Rarely","1986","Saxony-Anhalt","no migration background","","","",""
"Rarely","1986","Saxony-Anhalt","direct migration background","","","",""
"Rarely","1986","Saxony-Anhalt","indirect migration background","","","",""
"Rarely","1986","Thuringia","no migration background","","","",""
"Rarely","1986","Thuringia","direct migration background","","","",""
"Rarely","1986","Thuringia","indirect migration background","","","",""
"Never","1986","Schleswig-Holstein","no migration background","156","0.561174267233355","0.503152647489578","0.619195886977133"
"Never","1986","Schleswig-Holstein","direct migration background","","","",""
"Never","1986","Schleswig-Holstein","indirect migration background","","","",""
