"pli0092_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1985","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per month","1985","no migration background","(0) in school","12","","",""
"Min 1x per month","1985","no migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","1985","no migration background","(1b) general elementary school","54","0.0278492017416808","0.0199905102211735","0.0357078932621881"
"Min 1x per month","1985","no migration background","(1c) basic vocational qualification","151","0.0450615896452384","0.0377663712025329","0.0523568080879439"
"Min 1x per month","1985","no migration background","(2b) intermediate general qualification","32","0.0799166576596105","0.0533762160516544","0.106457099267567"
"Min 1x per month","1985","no migration background","(2a) intermediate vocational","79","0.0611005844765772","0.047742418697463","0.0744587502556915"
"Min 1x per month","1985","no migration background","(2c_gen) general maturity certificate","23","","",""
"Min 1x per month","1985","no migration background","(2c_voc) vocational maturity certificate","14","","",""
"Min 1x per month","1985","no migration background","(3a) lower tertiary education","21","","",""
"Min 1x per month","1985","no migration background","(3b) higher tertiary education","30","0.0692891812323027","0.0448568932629912","0.0937214692016141"
"Min 1x per month","1985","direct migration background","(0) in school","3","","",""
"Min 1x per month","1985","direct migration background","(1a) inadequately completed","15","","",""
"Min 1x per month","1985","direct migration background","(1b) general elementary school","30","0.0210204375968242","0.0114991093507348","0.0305417658429136"
"Min 1x per month","1985","direct migration background","(1c) basic vocational qualification","26","","",""
"Min 1x per month","1985","direct migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1985","direct migration background","(2a) intermediate vocational","5","","",""
"Min 1x per month","1985","direct migration background","(2c_gen) general maturity certificate","12","","",""
"Min 1x per month","1985","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per month","1985","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","direct migration background","(3b) higher tertiary education","5","","",""
"Min 1x per month","1985","indirect migration background","(0) in school","","","",""
"Min 1x per month","1985","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","1985","indirect migration background","(1b) general elementary school","2","","",""
"Min 1x per month","1985","indirect migration background","(1c) basic vocational qualification","4","","",""
"Min 1x per month","1985","indirect migration background","(2b) intermediate general qualification","1","","",""
"Min 1x per month","1985","indirect migration background","(2a) intermediate vocational","1","","",""
"Min 1x per month","1985","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Min 1x per month","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1985","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1985","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1985","no migration background","(0) in school","21","","",""
"Rarely","1985","no migration background","(1a) inadequately completed","8","","",""
"Rarely","1985","no migration background","(1b) general elementary school","122","0.0632038084962508","0.0515820664973283","0.0748255504951734"
"Rarely","1985","no migration background","(1c) basic vocational qualification","408","0.122465799341946","0.110936927756329","0.133994670927562"
"Rarely","1985","no migration background","(2b) intermediate general qualification","75","0.175673148798188","0.138427261838444","0.212919035757933"
"Rarely","1985","no migration background","(2a) intermediate vocational","231","0.178855172491174","0.157481692191389","0.200228652790959"
"Rarely","1985","no migration background","(2c_gen) general maturity certificate","61","0.2320738116757","0.180661040184025","0.283486583167375"
"Rarely","1985","no migration background","(2c_voc) vocational maturity certificate","56","0.182314460049096","0.137644983913328","0.226983936184863"
"Rarely","1985","no migration background","(3a) lower tertiary education","40","0.167324116041499","0.11822328227086","0.216424949812138"
"Rarely","1985","no migration background","(3b) higher tertiary education","76","0.180337581558132","0.143347552299976","0.217327610816287"
"Rarely","1985","direct migration background","(0) in school","2","","",""
"Rarely","1985","direct migration background","(1a) inadequately completed","49","0.0565928551166456","0.0408543563086698","0.0723313539246214"
"Rarely","1985","direct migration background","(1b) general elementary school","82","0.0719956465889483","0.0548395701111371","0.0891517230667595"
"Rarely","1985","direct migration background","(1c) basic vocational qualification","87","0.137450881507406","0.110753827227527","0.164147935787285"
"Rarely","1985","direct migration background","(2b) intermediate general qualification","6","","",""
"Rarely","1985","direct migration background","(2a) intermediate vocational","16","","",""
"Rarely","1985","direct migration background","(2c_gen) general maturity certificate","15","","",""
"Rarely","1985","direct migration background","(2c_voc) vocational maturity certificate","15","","",""
"Rarely","1985","direct migration background","(3a) lower tertiary education","4","","",""
"Rarely","1985","direct migration background","(3b) higher tertiary education","18","","",""
"Rarely","1985","indirect migration background","(0) in school","","","",""
"Rarely","1985","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","1985","indirect migration background","(1b) general elementary school","9","","",""
"Rarely","1985","indirect migration background","(1c) basic vocational qualification","6","","",""
"Rarely","1985","indirect migration background","(2b) intermediate general qualification","4","","",""
"Rarely","1985","indirect migration background","(2a) intermediate vocational","2","","",""
"Rarely","1985","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Rarely","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1985","indirect migration background","(3a) lower tertiary education","1","","",""
"Rarely","1985","indirect migration background","(3b) higher tertiary education","1","","",""
"Never","1985","no migration background","(0) in school","29","","",""
"Never","1985","no migration background","(1a) inadequately completed","48","0.703595216951924","0.596615088750828","0.81057534515302"
"Never","1985","no migration background","(1b) general elementary school","1294","0.791293175740446","0.771883687600392","0.810702663880499"
"Never","1985","no migration background","(1c) basic vocational qualification","1953","0.647942697418545","0.631146060144117","0.664739334692973"
"Never","1985","no migration background","(2b) intermediate general qualification","123","0.338460902388489","0.292147368874609","0.38477443590237"
"Never","1985","no migration background","(2a) intermediate vocational","488","0.414302672623937","0.386829418659719","0.441775926588155"
"Never","1985","no migration background","(2c_gen) general maturity certificate","57","0.231059373576791","0.179725219669297","0.282393527484284"
"Never","1985","no migration background","(2c_voc) vocational maturity certificate","105","0.383487012232197","0.327232989063144","0.439741035401251"
"Never","1985","no migration background","(3a) lower tertiary education","82","0.396985317183539","0.332624319236043","0.461346315131034"
"Never","1985","no migration background","(3b) higher tertiary education","122","0.318386296023765","0.273566447682485","0.363206144365044"
"Never","1985","direct migration background","(0) in school","10","","",""
"Never","1985","direct migration background","(1a) inadequately completed","724","0.852082298350241","0.827900768716682","0.8762638279838"
"Never","1985","direct migration background","(1b) general elementary school","662","0.794396686575286","0.767572681954642","0.821220691195931"
"Never","1985","direct migration background","(1c) basic vocational qualification","421","0.677304809256775","0.641056647424292","0.713552971089259"
"Never","1985","direct migration background","(2b) intermediate general qualification","16","","",""
"Never","1985","direct migration background","(2a) intermediate vocational","44","0.545233682911861","0.438747335151036","0.651720030672687"
"Never","1985","direct migration background","(2c_gen) general maturity certificate","61","0.419665422441163","0.328674160770195","0.510656684112131"
"Never","1985","direct migration background","(2c_voc) vocational maturity certificate","67","0.528477272912061","0.438409057019645","0.618545488804477"
"Never","1985","direct migration background","(3a) lower tertiary education","11","","",""
"Never","1985","direct migration background","(3b) higher tertiary education","39","0.430831463603441","0.326776545197045","0.534886382009837"
"Never","1985","indirect migration background","(0) in school","1","","",""
"Never","1985","indirect migration background","(1a) inadequately completed","5","","",""
"Never","1985","indirect migration background","(1b) general elementary school","16","","",""
"Never","1985","indirect migration background","(1c) basic vocational qualification","24","","",""
"Never","1985","indirect migration background","(2b) intermediate general qualification","2","","",""
"Never","1985","indirect migration background","(2a) intermediate vocational","4","","",""
"Never","1985","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1985","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1985","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1985","indirect migration background","(3b) higher tertiary education","1","","",""
"Daily","1986","no migration background","(0) in school","","","",""
"Daily","1986","no migration background","(1a) inadequately completed","","","",""
"Daily","1986","no migration background","(1b) general elementary school","","","",""
"Daily","1986","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1986","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1986","no migration background","(2a) intermediate vocational","","","",""
"Daily","1986","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1986","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","no migration background","(3a) lower tertiary education","","","",""
"Daily","1986","no migration background","(3b) higher tertiary education","","","",""
"Daily","1986","direct migration background","(0) in school","","","",""
"Daily","1986","direct migration background","(1a) inadequately completed","","","",""
"Daily","1986","direct migration background","(1b) general elementary school","","","",""
"Daily","1986","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1986","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1986","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1986","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1986","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1986","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1986","indirect migration background","(0) in school","","","",""
"Daily","1986","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1986","indirect migration background","(1b) general elementary school","","","",""
"Daily","1986","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1986","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1986","no migration background","(0) in school","97","0.658153925712645","0.581214188327308","0.735093663097983"
"Min 1x per week","1986","no migration background","(1a) inadequately completed","17","","",""
"Min 1x per week","1986","no migration background","(1b) general elementary school","214","0.125823911605866","0.109318618359331","0.142329204852401"
"Min 1x per week","1986","no migration background","(1c) basic vocational qualification","625","0.203447631535661","0.188841374697911","0.21805388837341"
"Min 1x per week","1986","no migration background","(2b) intermediate general qualification","159","0.391880221718105","0.342926282266937","0.440834161169273"
"Min 1x per week","1986","no migration background","(2a) intermediate vocational","402","0.320072087039311","0.293786919956013","0.346357254122609"
"Min 1x per week","1986","no migration background","(2c_gen) general maturity certificate","142","0.481648342414625","0.423739837119535","0.539556847709715"
"Min 1x per week","1986","no migration background","(2c_voc) vocational maturity certificate","111","0.362270693242993","0.306564964092083","0.417976422393903"
"Min 1x per week","1986","no migration background","(3a) lower tertiary education","83","0.35687368287385","0.293995343756254","0.419752021991446"
"Min 1x per week","1986","no migration background","(3b) higher tertiary education","192","0.436949799179939","0.388996718729628","0.484902879630249"
"Min 1x per week","1986","direct migration background","(0) in school","17","","",""
"Min 1x per week","1986","direct migration background","(1a) inadequately completed","43","0.0686581550420677","0.0506919486184478","0.0866243614656875"
"Min 1x per week","1986","direct migration background","(1b) general elementary school","123","0.111241064270127","0.0902141246878859","0.132268003852368"
"Min 1x per week","1986","direct migration background","(1c) basic vocational qualification","109","0.173181948306151","0.143491819500741","0.20287207711156"
"Min 1x per week","1986","direct migration background","(2b) intermediate general qualification","30","0.407431045486692","0.286099334287563","0.528762756685822"
"Min 1x per week","1986","direct migration background","(2a) intermediate vocational","16","","",""
"Min 1x per week","1986","direct migration background","(2c_gen) general maturity certificate","25","","",""
"Min 1x per week","1986","direct migration background","(2c_voc) vocational maturity certificate","30","0.282446284915537","0.201898683927607","0.362993885903467"
"Min 1x per week","1986","direct migration background","(3a) lower tertiary education","3","","",""
"Min 1x per week","1986","direct migration background","(3b) higher tertiary education","20","","",""
"Min 1x per week","1986","indirect migration background","(0) in school","8","","",""
"Min 1x per week","1986","indirect migration background","(1a) inadequately completed","2","","",""
"Min 1x per week","1986","indirect migration background","(1b) general elementary school","12","","",""
"Min 1x per week","1986","indirect migration background","(1c) basic vocational qualification","13","","",""
"Min 1x per week","1986","indirect migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per week","1986","indirect migration background","(2a) intermediate vocational","7","","",""
"Min 1x per week","1986","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Min 1x per week","1986","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1986","indirect migration background","(3b) higher tertiary education","2","","",""
"Min 1x per month","1986","no migration background","(0) in school","5","","",""
"Min 1x per month","1986","no migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","1986","no migration background","(1b) general elementary school","46","0.0264044874504168","0.0184250854611826","0.034383889439651"
"Min 1x per month","1986","no migration background","(1c) basic vocational qualification","153","0.0472023676537344","0.0395077388569779","0.0548969964504908"
"Min 1x per month","1986","no migration background","(2b) intermediate general qualification","29","","",""
"Min 1x per month","1986","no migration background","(2a) intermediate vocational","91","0.0686249080455184","0.0543800343364005","0.0828697817546362"
"Min 1x per month","1986","no migration background","(2c_gen) general maturity certificate","23","","",""
"Min 1x per month","1986","no migration background","(2c_voc) vocational maturity certificate","19","","",""
"Min 1x per month","1986","no migration background","(3a) lower tertiary education","25","","",""
"Min 1x per month","1986","no migration background","(3b) higher tertiary education","34","0.0823146220071756","0.0557433356283079","0.108885908386043"
"Min 1x per month","1986","direct migration background","(0) in school","1","","",""
"Min 1x per month","1986","direct migration background","(1a) inadequately completed","16","","",""
"Min 1x per month","1986","direct migration background","(1b) general elementary school","38","0.0565126843367717","0.0410710767962991","0.0719542918772443"
"Min 1x per month","1986","direct migration background","(1c) basic vocational qualification","32","0.0404549480963717","0.024996200528889","0.0559136956638545"
"Min 1x per month","1986","direct migration background","(2b) intermediate general qualification","3","","",""
"Min 1x per month","1986","direct migration background","(2a) intermediate vocational","10","","",""
"Min 1x per month","1986","direct migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per month","1986","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per month","1986","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","direct migration background","(3b) higher tertiary education","8","","",""
"Min 1x per month","1986","indirect migration background","(0) in school","","","",""
"Min 1x per month","1986","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per month","1986","indirect migration background","(1b) general elementary school","4","","",""
"Min 1x per month","1986","indirect migration background","(1c) basic vocational qualification","3","","",""
"Min 1x per month","1986","indirect migration background","(2b) intermediate general qualification","2","","",""
"Min 1x per month","1986","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1986","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Min 1x per month","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1986","no migration background","(0) in school","23","","",""
"Rarely","1986","no migration background","(1a) inadequately completed","7","","",""
"Rarely","1986","no migration background","(1b) general elementary school","103","0.0592010795798005","0.0474560149599265","0.0709461441996745"
"Rarely","1986","no migration background","(1c) basic vocational qualification","366","0.116383913966229","0.104748449259958","0.128019378672501"
"Rarely","1986","no migration background","(2b) intermediate general qualification","68","0.171351681428406","0.133564393615727","0.209138969241085"
"Rarely","1986","no migration background","(2a) intermediate vocational","202","0.151622886893417","0.13141447159021","0.171831302196624"
"Rarely","1986","no migration background","(2c_gen) general maturity certificate","69","0.236158743821134","0.18693567966137","0.285381807980899"
"Rarely","1986","no migration background","(2c_voc) vocational maturity certificate","54","0.188810457997011","0.143453985713973","0.234166930280048"
"Rarely","1986","no migration background","(3a) lower tertiary education","28","","",""
"Rarely","1986","no migration background","(3b) higher tertiary education","55","0.140013562037093","0.106466226417438","0.173560897656749"
"Rarely","1986","direct migration background","(0) in school","8","","",""
"Rarely","1986","direct migration background","(1a) inadequately completed","48","0.0546177860966113","0.0384732146061458","0.0707623575870768"
"Rarely","1986","direct migration background","(1b) general elementary school","71","0.0630499528711051","0.0467962576853622","0.0793036480568481"
"Rarely","1986","direct migration background","(1c) basic vocational qualification","70","0.116771921876954","0.0915741903890942","0.141969653364814"
"Rarely","1986","direct migration background","(2b) intermediate general qualification","11","","",""
"Rarely","1986","direct migration background","(2a) intermediate vocational","10","","",""
"Rarely","1986","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Rarely","1986","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Rarely","1986","direct migration background","(3a) lower tertiary education","5","","",""
"Rarely","1986","direct migration background","(3b) higher tertiary education","21","","",""
"Rarely","1986","indirect migration background","(0) in school","2","","",""
"Rarely","1986","indirect migration background","(1a) inadequately completed","1","","",""
"Rarely","1986","indirect migration background","(1b) general elementary school","7","","",""
"Rarely","1986","indirect migration background","(1c) basic vocational qualification","8","","",""
"Rarely","1986","indirect migration background","(2b) intermediate general qualification","2","","",""
"Rarely","1986","indirect migration background","(2a) intermediate vocational","1","","",""
"Rarely","1986","indirect migration background","(2c_gen) general maturity certificate","1","","",""
"Rarely","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1986","indirect migration background","(3a) lower tertiary education","1","","",""
"Rarely","1986","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1986","no migration background","(0) in school","21","","",""
"Never","1986","no migration background","(1a) inadequately completed","46","0.683980745985807","0.575837941826964","0.79212355014465"
"Never","1986","no migration background","(1b) general elementary school","1188","0.788570521363917","0.768249514123375","0.808891528604458"
"Never","1986","no migration background","(1c) basic vocational qualification","1774","0.632966086844376","0.615477739709776","0.650454433978975"
"Never","1986","no migration background","(2b) intermediate general qualification","126","0.35921414631763","0.311102570361461","0.4073257222738"
"Never","1986","no migration background","(2a) intermediate vocational","515","0.459680118021753","0.431599365622698","0.487760870420808"
"Never","1986","no migration background","(2c_gen) general maturity certificate","52","0.197564676882919","0.151419667064351","0.243709686701486"
"Never","1986","no migration background","(2c_voc) vocational maturity certificate","102","0.373742417191935","0.317672777125461","0.429812057258408"
"Never","1986","no migration background","(3a) lower tertiary education","87","0.415935734082232","0.351245444651816","0.480626023512648"
"Never","1986","no migration background","(3b) higher tertiary education","130","0.340722016775792","0.294901333061156","0.386542700490429"
"Never","1986","direct migration background","(0) in school","4","","",""
"Never","1986","direct migration background","(1a) inadequately completed","654","0.853430515843451","0.828302301600989","0.878558730085912"
"Never","1986","direct migration background","(1b) general elementary school","627","0.769196298521996","0.741019510373591","0.797373086670402"
"Never","1986","direct migration background","(1c) basic vocational qualification","413","0.669591181720523","0.632686074299545","0.706496289141501"
"Never","1986","direct migration background","(2b) intermediate general qualification","19","","",""
"Never","1986","direct migration background","(2a) intermediate vocational","46","0.624154099771568","0.519322554582098","0.728985644961039"
"Never","1986","direct migration background","(2c_gen) general maturity certificate","70","0.429805996231066","0.337293732851317","0.522318259610815"
"Never","1986","direct migration background","(2c_voc) vocational maturity certificate","68","0.443731379614849","0.354839964535389","0.532622794694309"
"Never","1986","direct migration background","(3a) lower tertiary education","13","","",""
"Never","1986","direct migration background","(3b) higher tertiary education","38","0.430840581336462","0.326785395333467","0.534895767339458"
"Never","1986","indirect migration background","(0) in school","1","","",""
"Never","1986","indirect migration background","(1a) inadequately completed","5","","",""
"Never","1986","indirect migration background","(1b) general elementary school","20","","",""
"Never","1986","indirect migration background","(1c) basic vocational qualification","19","","",""
"Never","1986","indirect migration background","(2b) intermediate general qualification","4","","",""
"Never","1986","indirect migration background","(2a) intermediate vocational","7","","",""
"Never","1986","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1986","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1986","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1986","indirect migration background","(3b) higher tertiary education","1","","",""
"Daily","1987","no migration background","(0) in school","","","",""
"Daily","1987","no migration background","(1a) inadequately completed","","","",""
"Daily","1987","no migration background","(1b) general elementary school","","","",""
"Daily","1987","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1987","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1987","no migration background","(2a) intermediate vocational","","","",""
"Daily","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","no migration background","(3a) lower tertiary education","","","",""
"Daily","1987","no migration background","(3b) higher tertiary education","","","",""
"Daily","1987","direct migration background","(0) in school","","","",""
"Daily","1987","direct migration background","(1a) inadequately completed","","","",""
"Daily","1987","direct migration background","(1b) general elementary school","","","",""
"Daily","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1987","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1987","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1987","indirect migration background","(0) in school","","","",""
"Daily","1987","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1987","indirect migration background","(1b) general elementary school","","","",""
"Daily","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1987","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1987","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","no migration background","(0) in school","","","",""
"Min 1x per week","1987","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1987","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1987","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","direct migration background","(0) in school","","","",""
"Min 1x per week","1987","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1987","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1987","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1987","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1987","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1987","indirect migration background","(0) in school","","","",""
"Min 1x per week","1987","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1987","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1987","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1987","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1987","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1987","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1987","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
