"ple0160","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2000","direct migration background","middle vocational","1184","0.95811391725923","0.94695926886866","0.9692685656498","2"
"No","2000","direct migration background","higher vocational","181","0.935363883651504","0.900852790909332","0.969874976393677","2"
"No","2000","direct migration background","higher education","380","0.933700746592862","0.909528942909387","0.957872550276337","2"
"No","2000","indirect migration background","in school","65","0.969007190403875","0.927511340545297","1.01050304026245","2"
"No","2000","no migration background","inadequately","100","0.97254753776059","0.941144078388687","1.00395099713249","2"
"No","2000","no migration background","higher education","3107","0.919947882054857","0.910789727981589","0.929106036128126","2"
"No","2000","direct migration background","vocational + Abi","257","0.933311539761825","0.903931872738203","0.962691206785448","2"
"No","2000","no migration background","vocational + Abi","720","0.885761678194736","0.863814652383343","0.907708704006129","2"
"No","2000","direct migration background","general elemantary","834","0.970216363601938","0.958835352727964","0.981597374475911","2"
"Yes","2000","no migration background","in school","16","","","","1"
"Yes","2000","no migration background","inadequately","4","","","","1"
"Yes","2000","no migration background","general elemantary","107","0.0334667042984636","0.0263436118427409","0.0405897967541863","1"
"Yes","2000","no migration background","middle vocational","663","0.0554152299457755","0.0511912565680006","0.0596392033235504","1"
"Yes","2000","no migration background","vocational + Abi","87","0.114238321805264","0.0922912959938706","0.136185347616657","1"
"Yes","2000","no migration background","higher vocational","102","0.0592843609697378","0.0479033827579653","0.0706653391815103","1"
"Yes","2000","no migration background","higher education","266","0.0800521179451427","0.0708939638718738","0.0892102720184115","1"
"Yes","2000","direct migration background","in school","2","","","","1"
"Yes","2000","direct migration background","inadequately","5","","","","1"
"Yes","2000","direct migration background","general elemantary","23","","","","1"
"Yes","2000","direct migration background","middle vocational","55","0.0418860827407698","0.0307314343502002","0.0530407311313395","1"
"Yes","2000","direct migration background","vocational + Abi","20","","","","1"
"Yes","2000","direct migration background","higher vocational","14","","","","1"
"Yes","2000","direct migration background","higher education","27","","","","1"
"Yes","2000","indirect migration background","in school","2","","","","1"
"Yes","2000","indirect migration background","inadequately","","","","","1"
"Yes","2000","indirect migration background","general elemantary","17","","","","1"
"Yes","2000","indirect migration background","middle vocational","29","","","","1"
"Yes","2000","indirect migration background","vocational + Abi","7","","","","1"
"Yes","2000","indirect migration background","higher vocational","1","","","","1"
"Yes","2000","indirect migration background","higher education","10","","","","1"
"No","2001","indirect migration background","higher education","52","0.960891687362584","0.910119504581348","1.01166387014382","2"
"No","2001","indirect migration background","general elemantary","220","0.934410289481655","0.902758313826689","0.96606226513662","2"
"No","2001","indirect migration background","vocational + Abi","38","0.921662293546262","0.839413885843542","1.00391070124898","2"
"No","2001","indirect migration background","inadequately","14","","","","2"
"No","2001","indirect migration background","middle vocational","283","0.901694157019601","0.868815648542975","0.934572665496228","2"
"No","2001","indirect migration background","higher vocational","37","0.998671331724865","0.987089536902239","1.01025312654749","2"
"No","2001","no migration background","in school","413","0.956584016298001","0.937411036750651","0.97575699584535","2"
"No","2001","no migration background","inadequately","82","0.905271339924984","0.84408748482876","0.966455195021207","2"
"No","2001","no migration background","general elemantary","2006","0.962705021094736","0.95460081932584","0.970809222863632","2"
"No","2001","no migration background","middle vocational","9618","0.946638815214599","0.94228162737686","0.950996003052338","2"
"No","2001","no migration background","higher vocational","1383","0.941049573497106","0.929017404784173","0.953081742210039","2"
"No","2001","no migration background","higher education","2899","0.915882887534118","0.906179172129162","0.925586602939073","2"
"No","2001","direct migration background","in school","47","1","1","1","2"
"No","2001","direct migration background","inadequately","206","0.990201639599826","0.976847574985211","1.00355570421444","2"
"No","2001","direct migration background","middle vocational","1033","0.943558312685981","0.929852066824071","0.95726455854789","2"
"No","2001","direct migration background","vocational + Abi","238","0.915399570504237","0.881376526611278","0.949422614397196","2"
"No","2001","direct migration background","higher vocational","155","0.957368130053426","0.926542441007583","0.98819381909927","2"
"No","2001","direct migration background","higher education","335","0.902871585800871","0.872449881473128","0.933293290128614","2"
"No","2001","indirect migration background","in school","64","0.987586586398165","0.960669712683585","1.01450346011275","2"
"No","2001","no migration background","vocational + Abi","699","0.90885128441746","0.888639667815102","0.929062901019817","2"
"No","2001","direct migration background","general elemantary","754","0.967582438054108","0.95514549844588","0.980019377662335","2"
"Yes","2001","no migration background","in school","21","","","","1"
"Yes","2001","no migration background","inadequately","6","","","","1"
"Yes","2001","no migration background","general elemantary","94","0.0372949789052642","0.0291907771363681","0.0453991806741603","1"
"Yes","2001","no migration background","middle vocational","603","0.0533611847854007","0.0490039969476618","0.0577183726231396","1"
"Yes","2001","no migration background","vocational + Abi","80","0.0911487155825403","0.0709370989801828","0.111360332184898","1"
"Yes","2001","no migration background","higher vocational","89","0.058950426502894","0.0469182577899608","0.0709825952158272","1"
"Yes","2001","no migration background","higher education","244","0.0841171124658821","0.0744133970609264","0.0938208278708378","1"
"Yes","2001","direct migration background","in school","","","","","1"
"Yes","2001","direct migration background","inadequately","3","","","","1"
"Yes","2001","direct migration background","general elemantary","25","","","","1"
"Yes","2001","direct migration background","middle vocational","56","0.0564416873140195","0.0427354414521102","0.0701479331759288","1"
"Yes","2001","direct migration background","vocational + Abi","19","","","","1"
"Yes","2001","direct migration background","higher vocational","10","","","","1"
"Yes","2001","direct migration background","higher education","29","","","","1"
"Yes","2001","indirect migration background","in school","1","","","","1"
"Yes","2001","indirect migration background","inadequately","","","","","1"
"Yes","2001","indirect migration background","general elemantary","15","","","","1"
"Yes","2001","indirect migration background","middle vocational","32","0.0983058429803986","0.0654273345037721","0.131184351457025","1"
"Yes","2001","indirect migration background","vocational + Abi","3","","","","1"
"Yes","2001","indirect migration background","higher vocational","1","","","","1"
"Yes","2001","indirect migration background","higher education","4","","","","1"
"No","2002","indirect migration background","middle vocational","277","0.945172532071306","0.919151227466443","0.971193836676168","2"
"No","2002","indirect migration background","inadequately","10","","","","2"
"No","2002","indirect migration background","general elemantary","181","0.956657473976857","0.927703603034762","0.985611344918952","2"
"No","2002","indirect migration background","higher education","44","0.895689884271118","0.811800877726056","0.979578890816179","2"
"No","2002","indirect migration background","higher vocational","34","1","1","1","2"
"No","2002","indirect migration background","vocational + Abi","32","0.975023455808634","0.922569005724293","1.02747790589297","2"
"No","2002","direct migration background","middle vocational","919","0.951429392890855","0.937845144846756","0.965013640934955","2"
"No","2002","direct migration background","vocational + Abi","217","0.950843366350732","0.922842213825757","0.978844518875706","2"
"No","2002","direct migration background","higher vocational","143","0.966293055535985","0.93731501078564","0.99527110028633","2"
"No","2002","direct migration background","higher education","288","0.951152584960909","0.926922374377759","0.975382795544059","2"
"No","2002","indirect migration background","in school","66","0.93722166309447","0.879568956987062","0.994874369201879","2"
"No","2002","no migration background","in school","346","0.946926438383073","0.923832870067684","0.970020006698461","2"
"No","2002","no migration background","inadequately","75","0.964285871603384","0.923102327342619","1.00546941586415","2"
"No","2002","no migration background","general elemantary","1804","0.969089763267407","0.961272475494964","0.976907051039849","2"
"No","2002","no migration background","middle vocational","8747","0.958534818743999","0.954454358471801","0.962615279016196","2"
"No","2002","no migration background","higher vocational","1225","0.95641002192469","0.945263560515053","0.967556483334327","2"
"No","2002","no migration background","higher education","2395","0.95685286379809","0.948911818659324","0.964793908936856","2"
"No","2002","direct migration background","in school","51","0.980753901042079","0.943411881785485","1.01809592029867","2"
"No","2002","direct migration background","inadequately","182","0.988861654370256","0.973697531567839","1.00402577717267","2"
"No","2002","direct migration background","general elemantary","657","0.962054592967408","0.947683404978086","0.97642578095673","2"
"No","2002","no migration background","vocational + Abi","708","0.916032191841403","0.896481140302706","0.9355832433801","2"
"Yes","2002","indirect migration background","general elemantary","9","","","","1"
"Yes","2002","indirect migration background","middle vocational","17","","","","1"
"Yes","2002","indirect migration background","vocational + Abi","2","","","","1"
"Yes","2002","indirect migration background","higher vocational","","","","","1"
"Yes","2002","indirect migration background","higher education","7","","","","1"
"Yes","2002","no migration background","in school","16","","","","1"
"Yes","2002","no migration background","inadequately","3","","","","1"
"Yes","2002","no migration background","general elemantary","79","0.0309102367325934","0.0230929489601508","0.0387275245050359","1"
"Yes","2002","no migration background","middle vocational","423","0.0414651812560012","0.0373847209838037","0.0455456415281988","1"
"Yes","2002","no migration background","vocational + Abi","65","0.0839678081585973","0.0644167566199","0.103518859697295","1"
"Yes","2002","no migration background","higher vocational","64","0.0435899780753099","0.0324435166656729","0.0547364394849469","1"
"Yes","2002","no migration background","higher education","120","0.04314713620191","0.0352060910631435","0.0510881813406765","1"
"Yes","2002","direct migration background","in school","1","","","","1"
"Yes","2002","direct migration background","inadequately","2","","","","1"
"Yes","2002","direct migration background","general elemantary","22","","","","1"
"Yes","2002","direct migration background","middle vocational","43","0.0485706071091445","0.0349863590650448","0.0621548551532441","1"
"Yes","2002","direct migration background","vocational + Abi","12","","","","1"
"Yes","2002","direct migration background","higher vocational","6","","","","1"
"Yes","2002","direct migration background","higher education","16","","","","1"
"Yes","2002","indirect migration background","in school","2","","","","1"
"Yes","2002","indirect migration background","inadequately","","","","","1"
"No","2003","indirect migration background","higher education","48","0.92414125824196","0.851474631494421","0.996807884989499","2"
"No","2003","indirect migration background","general elemantary","166","0.899032767957565","0.855018870803667","0.943046665111463","2"
"No","2003","indirect migration background","inadequately","9","","","","2"
"No","2003","indirect migration background","middle vocational","282","0.90945064011847","0.877192185512993","0.941709094723948","2"
"No","2003","indirect migration background","higher vocational","33","0.995139533936551","0.971762490705189","1.01851657716791","2"
"No","2003","indirect migration background","vocational + Abi","38","0.943554963491093","0.872914645825661","1.01419528115652","2"
"No","2003","direct migration background","middle vocational","877","0.956098223464099","0.942888175075773","0.969308271852425","2"
"No","2003","direct migration background","vocational + Abi","210","0.97432592979308","0.95333076263366","0.9953210969525","2"
"No","2003","direct migration background","higher vocational","124","0.971200812926245","0.942451925124198","0.999949700728292","2"
"No","2003","direct migration background","higher education","269","0.921743531860517","0.890779012672475","0.952708051048559","2"
"No","2003","indirect migration background","in school","55","0.951665618238597","0.896470029772065","1.00686120670513","2"
"No","2003","no migration background","in school","352","0.905586966279497","0.876529727088741","0.934644205470253","2"
"No","2003","no migration background","inadequately","77","0.994304357628964","0.977709804081497","1.01089891117643","2"
"No","2003","no migration background","general elemantary","1740","0.967869257584829","0.959760779347741","0.975977735821918","2"
"No","2003","no migration background","middle vocational","8276","0.950056891811572","0.945500061121131","0.954613722502014","2"
"No","2003","no migration background","higher vocational","1191","0.948924786007152","0.936783423992994","0.96106614802131","2"
"No","2003","no migration background","higher education","2250","0.928026837728006","0.917751159071545","0.938302516384467","2"
"No","2003","direct migration background","in school","46","0.976274993899263","0.932765061232806","1.01978492656572","2"
"No","2003","direct migration background","inadequately","161","0.992877800005063","0.979968304479589","1.00578729553054","2"
"No","2003","direct migration background","general elemantary","629","0.969855400687765","0.956629086683911","0.983081714691619","2"
"No","2003","no migration background","vocational + Abi","697","0.925333403604493","0.906719133835745","0.943947673373242","2"
"Yes","2003","indirect migration background","general elemantary","14","","","","1"
"Yes","2003","indirect migration background","middle vocational","22","","","","1"
"Yes","2003","indirect migration background","vocational + Abi","3","","","","1"
"Yes","2003","indirect migration background","higher vocational","1","","","","1"
"Yes","2003","indirect migration background","higher education","3","","","","1"
"Yes","2003","no migration background","in school","37","0.0944130337205028","0.0653557945297468","0.123470272911259","1"
"Yes","2003","no migration background","inadequately","2","","","","1"
"Yes","2003","no migration background","general elemantary","77","0.0321307424151706","0.0240222641780817","0.0402392206522594","1"
"Yes","2003","no migration background","middle vocational","502","0.0499431081884277","0.0453862774979864","0.0544999388788691","1"
"Yes","2003","no migration background","vocational + Abi","69","0.0746665963955067","0.0560523266267584","0.093280866164255","1"
"Yes","2003","no migration background","higher vocational","72","0.051075213992848","0.03893385197869","0.0632165760070059","1"
"Yes","2003","no migration background","higher education","180","0.071973162271994","0.0616974836155334","0.0822488409284547","1"
"Yes","2003","direct migration background","in school","1","","","","1"
"Yes","2003","direct migration background","inadequately","2","","","","1"
"Yes","2003","direct migration background","general elemantary","13","","","","1"
"Yes","2003","direct migration background","middle vocational","47","0.043901776535901","0.0306917281475751","0.0571118249242269","1"
"Yes","2003","direct migration background","vocational + Abi","8","","","","1"
"Yes","2003","direct migration background","higher vocational","6","","","","1"
"Yes","2003","direct migration background","higher education","20","","","","1"
"Yes","2003","indirect migration background","in school","3","","","","1"
"Yes","2003","indirect migration background","inadequately","2","","","","1"
"No","2004","indirect migration background","higher education","56","0.950337977589174","0.89582066782707","1.00485528735128","2"
"No","2004","indirect migration background","general elemantary","175","0.905713899487918","0.864162022732701","0.947265776243136","2"
"No","2004","indirect migration background","inadequately","11","","","","2"
"No","2004","indirect migration background","middle vocational","299","0.888147925128338","0.853722062588435","0.922573787668241","2"
"No","2004","indirect migration background","vocational + Abi","42","0.979849610123791","0.939243572379671","1.02045564786791","2"
"No","2004","indirect migration background","higher vocational","40","0.917716292965461","0.83460986970487","1.00082271622605","2"
"No","2004","direct migration background","middle vocational","901","0.950834164563856","0.937063426989329","0.964604902138383","2"
"No","2004","direct migration background","vocational + Abi","209","0.922399772676832","0.887519091159647","0.957280454194018","2"
"No","2004","direct migration background","higher vocational","135","0.9716478631585","0.944154275097726","0.999141451219274","2"
"No","2004","direct migration background","higher education","345","0.956597487784951","0.935519802352915","0.977675173216987","2"
"No","2004","indirect migration background","in school","79","0.927086140325638","0.870812338976816","0.983359941674461","2"
"No","2004","no migration background","in school","454","0.951185033610897","0.932007788322721","0.970362278899073","2"
"No","2004","no migration background","inadequately","79","0.917808321663336","0.859073133025956","0.976543510300715","2"
"No","2004","no migration background","general elemantary","1690","0.962512564201499","0.953685705224094","0.971339423178904","2"
"No","2004","no migration background","middle vocational","8924","0.94594276144503","0.941397697217685","0.950487825672374","2"
"No","2004","no migration background","higher vocational","1353","0.938058975306369","0.925664745387772","0.950453205224967","2"
"No","2004","no migration background","higher education","3604","0.939187386254458","0.931657896112018","0.946716876396898","2"
"No","2004","direct migration background","in school","59","0.960929915835397","0.912699581029395","1.0091602506414","2"
"No","2004","direct migration background","inadequately","151","0.925276436952256","0.884146049349913","0.9664068245546","2"
"No","2004","direct migration background","general elemantary","598","0.966296309192431","0.952056656386802","0.98053596199806","2"
"No","2004","no migration background","vocational + Abi","803","0.896194624044253","0.876122313328951","0.916266934759555","2"
"Yes","2004","indirect migration background","general elemantary","15","","","","1"
"Yes","2004","indirect migration background","middle vocational","23","","","","1"
"Yes","2004","indirect migration background","vocational + Abi","4","","","","1"
"Yes","2004","indirect migration background","higher vocational","2","","","","1"
"Yes","2004","indirect migration background","higher education","5","","","","1"
"Yes","2004","no migration background","in school","31","0.0488149663891026","0.0296377211009266","0.0679922116772786","1"
"Yes","2004","no migration background","inadequately","5","","","","1"
"Yes","2004","no migration background","general elemantary","89","0.0374874357985009","0.0286605768210959","0.046314294775906","1"
"Yes","2004","no migration background","middle vocational","585","0.0540572385549704","0.0495121743276256","0.0586023027823151","1"
"Yes","2004","no migration background","vocational + Abi","84","0.103805375955747","0.0837330652404448","0.123877686671049","1"
"Yes","2004","no migration background","higher vocational","100","0.0619410246936306","0.0495467947750333","0.0743352546122279","1"
"Yes","2004","no migration background","higher education","266","0.060812613745542","0.0532831236031016","0.0683421038879823","1"
"Yes","2004","direct migration background","in school","3","","","","1"
"Yes","2004","direct migration background","inadequately","6","","","","1"
"Yes","2004","direct migration background","general elemantary","19","","","","1"
"Yes","2004","direct migration background","middle vocational","46","0.0491658354361441","0.0353950978616172","0.0629365730106709","1"
"Yes","2004","direct migration background","vocational + Abi","17","","","","1"
"Yes","2004","direct migration background","higher vocational","5","","","","1"
"Yes","2004","direct migration background","higher education","14","","","","1"
"Yes","2004","indirect migration background","in school","3","","","","1"
"Yes","2004","indirect migration background","inadequately","1","","","","1"
"No","2005","indirect migration background","middle vocational","312","0.927697945115492","0.900005769961535","0.955390120269449","2"
"No","2005","indirect migration background","higher education","61","0.851112237120548","0.767118584987092","0.935105889254004","2"
"No","2005","indirect migration background","inadequately","10","","","","2"
"No","2005","indirect migration background","general elemantary","162","0.884205857600144","0.837199339936166","0.931212375264121","2"
"No","2005","indirect migration background","vocational + Abi","40","0.950172025629908","0.885879647694253","1.01446440356556","2"
"No","2005","indirect migration background","higher vocational","36","0.902083661169548","0.809981655660295","0.9941856666788","2"
"No","2005","direct migration background","middle vocational","830","0.962245626797686","0.949594871543498","0.974896382051874","2"
"No","2005","direct migration background","vocational + Abi","203","0.91857374789562","0.882101674519192","0.955045821272047","2"
"No","2005","direct migration background","higher vocational","129","0.975028640244736","0.94860908672468","1.00144819376479","2"
"No","2005","direct migration background","higher education","319","0.942765585675553","0.91785377242571","0.967677398925396","2"
"No","2005","indirect migration background","in school","89","0.999547857044315","0.995155814715778","1.00393989937285","2"
"No","2005","no migration background","higher vocational","1306","0.959275251686899","0.948824306997783","0.969726196376015","2"
"No","2005","no migration background","higher education","3513","0.940912213765453","0.933349383616984","0.948475043913922","2"
"No","2005","direct migration background","in school","52","0.965611134113491","0.917008336284345","1.01421393194264","2"
"No","2005","direct migration background","inadequately","141","0.972890918005368","0.94672676299136","0.999055073019377","2"
"No","2005","direct migration background","general elemantary","546","0.959625414339687","0.943380648752817","0.975870179926557","2"
"No","2005","no migration background","in school","477","0.954502408670432","0.936236309722215","0.972768507618649","2"
"No","2005","no migration background","inadequately","80","0.933076884988334","0.879317309087625","0.986836460889043","2"
"No","2005","no migration background","general elemantary","1553","0.950882629551865","0.940458121586836","0.961307137516895","2"
"No","2005","no migration background","middle vocational","8481","0.949025009067171","0.944476396227965","0.953573621906377","2"
"No","2005","no migration background","vocational + Abi","800","0.911216586543129","0.892294677268765","0.930138495817492","2"
"Yes","2005","indirect migration background","general elemantary","16","","","","1"
"Yes","2005","indirect migration background","middle vocational","24","","","","1"
"Yes","2005","indirect migration background","vocational + Abi","4","","","","1"
"Yes","2005","indirect migration background","higher vocational","4","","","","1"
"Yes","2005","indirect migration background","higher education","8","","","","1"
"Yes","2005","direct migration background","vocational + Abi","13","","","","1"
"Yes","2005","direct migration background","higher vocational","5","","","","1"
"Yes","2005","direct migration background","higher education","15","","","","1"
"Yes","2005","indirect migration background","in school","1","","","","1"
"Yes","2005","indirect migration background","inadequately","","","","","1"
"Yes","2005","no migration background","in school","23","","","","1"
"Yes","2005","no migration background","inadequately","3","","","","1"
"Yes","2005","no migration background","general elemantary","98","0.0491173704481347","0.0386928624831051","0.0595418784131643","1"
"Yes","2005","no migration background","middle vocational","501","0.0509749909328291","0.0464263780936231","0.0555236037720351","1"
"Yes","2005","no migration background","vocational + Abi","68","0.0887834134568713","0.069861504182508","0.107705322731235","1"
"Yes","2005","no migration background","higher vocational","68","0.0407247483131009","0.0302738036239849","0.0511756930022168","1"
"Yes","2005","no migration background","higher education","221","0.0590877862345468","0.0515249560860777","0.0666506163830159","1"
"Yes","2005","direct migration background","in school","2","","","","1"
"Yes","2005","direct migration background","inadequately","7","","","","1"
"Yes","2005","direct migration background","general elemantary","18","","","","1"
"Yes","2005","direct migration background","middle vocational","42","0.037754373202314","0.025103617948126","0.050405128456502","1"
"No","2006","indirect migration background","higher education","67","0.881595933543322","0.809431895535344","0.9537599715513","2"
"No","2006","indirect migration background","higher vocational","41","1","1","1","2"
"No","2006","indirect migration background","middle vocational","324","0.929220390456376","0.902275779589083","0.956165001323668","2"
"No","2006","indirect migration background","vocational + Abi","45","0.965895202677319","0.915076591502534","1.0167138138521","2"
"No","2006","indirect migration background","inadequately","10","","","","2"
"No","2006","indirect migration background","general elemantary","164","0.919685067465021","0.879532855614386","0.959837279315657","2"
"No","2006","direct migration background","middle vocational","849","0.941345119570453","0.925942100745711","0.956748138395194","2"
"No","2006","direct migration background","vocational + Abi","208","0.925627285684951","0.891035192336533","0.960219379033368","2"
"No","2006","direct migration background","higher vocational","140","0.975738002505105","0.950520042067921","1.00095596294229","2"
"No","2006","direct migration background","higher education","347","0.946530640688038","0.923482952108743","0.969578329267333","2"
"No","2006","indirect migration background","in school","54","0.970928910273378","0.927313994778506","1.01454382576825","2"
"No","2006","no migration background","higher vocational","1379","0.951533736294608","0.940518253691094","0.962549218898123","2"
"No","2006","no migration background","higher education","3920","0.947981003173949","0.941200213298341","0.954761793049556","2"
"No","2006","direct migration background","in school","30","0.937482480754892","0.856107465868776","1.01885749564101","2"
"No","2006","direct migration background","inadequately","133","1","1","1","2"
"No","2006","direct migration background","general elemantary","527","0.980566830375463","0.968945419187661","0.992188241563266","2"
"No","2006","no migration background","in school","284","0.950473661895208","0.925963115332651","0.974984208457765","2"
"No","2006","no migration background","inadequately","94","0.983089964130285","0.957298180890342","1.00888174737023","2"
"No","2006","no migration background","general elemantary","1686","0.960506149892631","0.951430055869433","0.96958224391583","2"
"No","2006","no migration background","middle vocational","9386","0.959301086846241","0.955390836187358","0.963211337505125","2"
"No","2006","no migration background","vocational + Abi","885","0.934659891469561","0.91891211463036","0.950407668308762","2"
"Yes","2006","indirect migration background","general elemantary","12","","","","1"
"Yes","2006","indirect migration background","middle vocational","24","","","","1"
"Yes","2006","indirect migration background","vocational + Abi","4","","","","1"
"Yes","2006","indirect migration background","higher vocational","","","","","1"
"Yes","2006","indirect migration background","higher education","10","","","","1"
"Yes","2006","direct migration background","vocational + Abi","13","","","","1"
"Yes","2006","direct migration background","higher vocational","3","","","","1"
"Yes","2006","direct migration background","higher education","19","","","","1"
"Yes","2006","indirect migration background","in school","3","","","","1"
"Yes","2006","indirect migration background","inadequately","1","","","","1"
"Yes","2006","no migration background","in school","17","","","","1"
"Yes","2006","no migration background","inadequately","2","","","","1"
"Yes","2006","no migration background","general elemantary","83","0.0394938501073686","0.0304177560841702","0.048569944130567","1"
"Yes","2006","no migration background","middle vocational","423","0.0406989131537586","0.0367886624948753","0.0446091638126419","1"
"Yes","2006","no migration background","vocational + Abi","61","0.0653401085304391","0.0495923316912384","0.0810878853696399","1"
"Yes","2006","no migration background","higher vocational","81","0.0484662637053917","0.0374507811018771","0.0594817463089064","1"
"Yes","2006","no migration background","higher education","200","0.0520189968260515","0.0452382069504438","0.0587997867016592","1"
"Yes","2006","direct migration background","in school","4","","","","1"
"Yes","2006","direct migration background","inadequately","","","","","1"
"Yes","2006","direct migration background","general elemantary","15","","","","1"
"Yes","2006","direct migration background","middle vocational","45","0.0586548804295472","0.0432518616048056","0.0740578992542889","1"
"No","2007","indirect migration background","higher education","75","0.894897220410575","0.829699515406972","0.960094925414178","2"
"No","2007","indirect migration background","general elemantary","145","0.944099575815397","0.908164818369819","0.980034333260974","2"
"No","2007","indirect migration background","higher vocational","35","0.881328687954387","0.778503830005791","0.984153545902983","2"
"No","2007","indirect migration background","inadequately","9","","","","2"
"No","2007","indirect migration background","middle vocational","302","0.90061087920175","0.868282185175728","0.932939573227773","2"
"No","2007","indirect migration background","vocational + Abi","47","0.959702652807353","0.90464006387309","1.01476524174162","2"
"No","2007","direct migration background","middle vocational","754","0.951572938448598","0.936650849412969","0.966495027484227","2"
"No","2007","direct migration background","vocational + Abi","192","0.922718865979314","0.886341239313477","0.959096492645152","2"
"No","2007","direct migration background","higher vocational","124","0.995602948979289","0.984050164857296","1.00715573310128","2"
"No","2007","direct migration background","higher education","329","0.973968175034796","0.957166087832277","0.990770262237316","2"
"No","2007","indirect migration background","in school","45","0.969983522547846","0.920673952472677","1.01929309262301","2"
"No","2007","no migration background","higher vocational","1287","0.943060823757355","0.930727115024418","0.955394532490291","2"
"No","2007","no migration background","higher education","3725","0.944560914848644","0.93741103513314","0.951710794564149","2"
"No","2007","direct migration background","in school","19","","","","2"
