"ple0160","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2001","35-65 y.","Part Time","2752","0.933750905791185","0.924752832450281","0.94274897913209","2"
"Yes","2001","16-34 y.","Full Time","326","0.11622549372185","0.104594915376631","0.127856072067068","1"
"Yes","2001","16-34 y.","Part Time","267","0.148551537163314","0.131969130014397","0.165133944312232","1"
"Yes","2001","16-34 y.","Not Working","115","0.069042067994837","0.0566000830582632","0.0814840529314108","1"
"Yes","2001","35-65 y.","Full Time","366","0.0584429211559791","0.0525658403237748","0.0643200019881834","1"
"Yes","2001","35-65 y.","Part Time","183","0.0662490942088145","0.0572510208679104","0.0752471675497187","1"
"Yes","2001","35-65 y.","Not Working","58","0.0184655608284981","0.0138263407979027","0.0231047808590934","1"
"Yes","2001","66 and older","Full Time","","","","","1"
"Yes","2001","66 and older","Part Time","2","","","","1"
"Yes","2001","66 and older","Not Working","26","","","","1"
"No","2002","66 and older","Full Time","22","","","","2"
"No","2002","66 and older","Part Time","128","0.962622531499969","0.930140334449932","0.995104728550007","2"
"No","2002","66 and older","Not Working","3083","0.99603149967172","0.993818318376886","0.998244680966554","2"
"No","2002","16-34 y.","Full Time","2235","0.920444696420844","0.909663329501238","0.93122606334045","2"
"No","2002","35-65 y.","Not Working","2795","0.985760346065923","0.981406042688733","0.990114649443113","2"
"No","2002","16-34 y.","Part Time","1375","0.869833048069226","0.853209870400028","0.886456225738424","2"
"No","2002","16-34 y.","Not Working","1328","0.955056257320687","0.944219143568823","0.96589337107255","2"
"No","2002","35-65 y.","Full Time","4857","0.954301093470332","0.94857308962601","0.960029097314653","2"
"No","2002","35-65 y.","Part Time","2721","0.951663312561662","0.943811135143544","0.95951548997978","2"
"Yes","2002","16-34 y.","Full Time","185","0.0795553035791563","0.0687739366595504","0.0903366704987622","1"
"Yes","2002","16-34 y.","Part Time","199","0.130166951930774","0.113543774261576","0.146790129599972","1"
"Yes","2002","16-34 y.","Not Working","76","0.0449437426793135","0.0341066289274501","0.0557808564311769","1"
"Yes","2002","35-65 y.","Full Time","249","0.0456989065296684","0.0399709026853472","0.0514269103739895","1"
"Yes","2002","35-65 y.","Part Time","145","0.048336687438338","0.0404845100202201","0.0561888648564559","1"
"Yes","2002","35-65 y.","Not Working","49","0.0142396539340766","0.00988535055688678","0.0185939573112665","1"
"Yes","2002","66 and older","Full Time","","","","","1"
"Yes","2002","66 and older","Part Time","3","","","","1"
"Yes","2002","66 and older","Not Working","17","","","","1"
"No","2003","66 and older","Full Time","30","1","1","1","2"
"No","2003","66 and older","Part Time","122","1","1","1","2"
"No","2003","66 and older","Not Working","3119","0.995157359353236","0.992728077910163","0.997586640796308","2"
"No","2003","16-34 y.","Full Time","1988","0.900767423287089","0.88833072570982","0.913204120864358","2"
"No","2003","35-65 y.","Not Working","2664","0.977777056106843","0.972244494762475","0.983309617451211","2"
"No","2003","16-34 y.","Part Time","1331","0.861300787350894","0.844027128297499","0.87857444640429","2"
"No","2003","16-34 y.","Not Working","1318","0.938906646323628","0.926414446216904","0.951398846430352","2"
"No","2003","35-65 y.","Full Time","4466","0.937049324546803","0.930170613037574","0.943928036056031","2"
"No","2003","35-65 y.","Part Time","2678","0.947270598940231","0.939061078176654","0.955480119703808","2"
"Yes","2003","16-34 y.","Full Time","232","0.0992325767129109","0.086795879135642","0.11166927429018","1"
"Yes","2003","16-34 y.","Part Time","207","0.138699212649106","0.12142555359571","0.155972871702501","1"
"Yes","2003","16-34 y.","Not Working","94","0.0610933536763715","0.0486011535696476","0.0735855537830954","1"
"Yes","2003","35-65 y.","Full Time","323","0.0629506754531974","0.056071963943969","0.0698293869624257","1"
"Yes","2003","35-65 y.","Part Time","169","0.0527294010597693","0.044519880296192","0.0609389218233465","1"
"Yes","2003","35-65 y.","Not Working","63","0.0222229438931565","0.0166903825487885","0.0277555052375245","1"
"Yes","2003","66 and older","Full Time","","","","","1"
"Yes","2003","66 and older","Part Time","","","","","1"
"Yes","2003","66 and older","Not Working","18","","","","1"
"No","2004","16-34 y.","Full Time","1998","0.886576012518676","0.873553893059875","0.899598131977477","2"
"No","2004","35-65 y.","Not Working","2828","0.968452579810277","0.962118168480847","0.974786991139706","2"
"No","2004","66 and older","Full Time","44","1","1","1","2"
"No","2004","66 and older","Part Time","180","0.984176087989455","0.966045757062472","1.00230641891644","2"
"No","2004","66 and older","Not Working","3525","0.988764395519271","0.985308859311151","0.992219931727391","2"
"No","2004","16-34 y.","Part Time","1416","0.864769697534238","0.848178594704164","0.881360800364311","2"
"No","2004","16-34 y.","Not Working","1557","0.929726405747067","0.917478162949164","0.94197464854497","2"
"No","2004","35-65 y.","Full Time","5682","0.935374441798744","0.929195927074741","0.941552956522748","2"
"No","2004","35-65 y.","Part Time","3008","0.948520058159921","0.94086382086636","0.956176295453482","2"
"Yes","2004","16-34 y.","Full Time","280","0.113423987481324","0.100401868022523","0.126446106940125","1"
"Yes","2004","16-34 y.","Part Time","216","0.135230302465762","0.118639199635689","0.151821405295836","1"
"Yes","2004","16-34 y.","Not Working","116","0.070273594252933","0.0580253514550295","0.0825218370508365","1"
"Yes","2004","35-65 y.","Full Time","401","0.0646255582012557","0.0584470434772522","0.0708040729252592","1"
"Yes","2004","35-65 y.","Part Time","192","0.0514799418400787","0.043823704546518","0.0591361791336395","1"
"Yes","2004","35-65 y.","Not Working","97","0.0315474201897234","0.0252130088602935","0.0378818315191533","1"
"Yes","2004","66 and older","Full Time","","","","","1"
"Yes","2004","66 and older","Part Time","2","","","","1"
"Yes","2004","66 and older","Not Working","49","0.0112356044807293","0.00778006827260913","0.0146911406888495","1"
"No","2005","16-34 y.","Full Time","1853","0.91144976312604","0.899190631477595","0.923708894774485","2"
"No","2005","35-65 y.","Not Working","2578","0.965200555056838","0.95827480377651","0.972126306337166","2"
"No","2005","66 and older","Full Time","38","1","1","1","2"
"No","2005","66 and older","Part Time","186","0.990074815307806","0.975942266494348","1.00420736412126","2"
"No","2005","66 and older","Not Working","3512","0.983404891658401","0.979214936317004","0.987594846999798","2"
"No","2005","16-34 y.","Part Time","1391","0.872215927913236","0.855857616630206","0.888574239196267","2"
"No","2005","16-34 y.","Not Working","1487","0.930826306511332","0.918412202507218","0.943240410515447","2"
"No","2005","35-65 y.","Full Time","5521","0.950102837112336","0.944511880980324","0.955693793244347","2"
"No","2005","35-65 y.","Part Time","2841","0.937059347152617","0.928366111610063","0.945752582695171","2"
"Yes","2005","16-34 y.","Full Time","210","0.0885502368739602","0.0762911052255151","0.100809368522405","1"
"Yes","2005","16-34 y.","Part Time","209","0.127784072086764","0.111425760803734","0.144142383369794","1"
"Yes","2005","16-34 y.","Not Working","118","0.0691736934886678","0.0567595894845532","0.0815877974927824","1"
"Yes","2005","35-65 y.","Full Time","305","0.0498971628876643","0.0443062067556526","0.055488119019676","1"
"Yes","2005","35-65 y.","Part Time","157","0.0629406528473831","0.0542474173048295","0.0716338883899367","1"
"Yes","2005","35-65 y.","Not Working","112","0.0347994449431619","0.0278736936628337","0.04172519622349","1"
"Yes","2005","66 and older","Full Time","","","","","1"
"Yes","2005","66 and older","Part Time","3","","","","1"
"Yes","2005","66 and older","Not Working","59","0.0165951083415992","0.012405153000202","0.0207850636829963","1"
"No","2006","35-65 y.","Not Working","2777","0.967495757510812","0.961014665166327","0.973976849855297","2"
"No","2006","66 and older","Full Time","59","0.997434780294788","0.984635751873425","1.01023380871615","2"
"No","2006","66 and older","Part Time","225","0.986429937650107","0.971510029661965","1.00134984563825","2"
"No","2006","66 and older","Not Working","4135","0.990927500751285","0.988050709761728","0.993804291740843","2"
"No","2006","16-34 y.","Full Time","1930","0.909036905046384","0.896767309832986","0.921306500259782","2"
"No","2006","16-34 y.","Part Time","1333","0.893751602677234","0.878167466469088","0.909335738885379","2"
"No","2006","16-34 y.","Not Working","1383","0.945403868324434","0.933825332924811","0.956982403724057","2"
"No","2006","35-65 y.","Full Time","5926","0.951843643638943","0.94652302029567","0.957164266982216","2"
"No","2006","35-65 y.","Part Time","3107","0.954627968265852","0.947491477398511","0.961764459133193","2"
"Yes","2006","35-65 y.","Part Time","160","0.0453720317341481","0.0382355408668075","0.0525085226014886","1"
"Yes","2006","35-65 y.","Not Working","99","0.0325042424891876","0.0260231501447027","0.0389853348336725","1"
"Yes","2006","66 and older","Full Time","1","","","","1"
"Yes","2006","66 and older","Part Time","6","","","","1"
"Yes","2006","66 and older","Not Working","38","0.00907249924871476","0.00619570825915741","0.0119492902382721","1"
"Yes","2006","16-34 y.","Full Time","180","0.0909630949536159","0.078693499740218","0.103232690167014","1"
"Yes","2006","16-34 y.","Part Time","169","0.106248397322766","0.090664261114621","0.121832533530912","1"
"Yes","2006","16-34 y.","Not Working","96","0.0545961316755658","0.0430175962759427","0.0661746670751889","1"
"Yes","2006","35-65 y.","Full Time","294","0.0481563563610568","0.0428357330177838","0.0534769797043298","1"
"No","2007","35-65 y.","Not Working","2442","0.955912776570235","0.947918190115199","0.963907363025271","2"
"No","2007","66 and older","Full Time","54","1","1","1","2"
"No","2007","66 and older","Part Time","209","0.972556602499277","0.950819852750961","0.994293352247594","2"
"No","2007","66 and older","Not Working","4024","0.984888897345488","0.981149675480981","0.988628119209995","2"
"No","2007","16-34 y.","Full Time","1744","0.907870786905474","0.894951354743888","0.920790219067059","2"
"No","2007","16-34 y.","Part Time","1234","0.880406490136528","0.863487578051163","0.897325402221894","2"
"No","2007","16-34 y.","Not Working","1229","0.92652560774968","0.912434279933972","0.940616935565387","2"
"No","2007","35-65 y.","Full Time","5488","0.947000917776648","0.941237318693323","0.952764516859973","2"
"No","2007","35-65 y.","Part Time","2901","0.950473058374193","0.942780654519913","0.958165462228474","2"
"Yes","2007","35-65 y.","Part Time","155","0.0495269416258068","0.0418345377715263","0.0572193454800874","1"
"Yes","2007","35-65 y.","Not Working","91","0.044087223429765","0.0360926369747291","0.052081809884801","1"
"Yes","2007","66 and older","Full Time","","","","","1"
"Yes","2007","66 and older","Part Time","8","","","","1"
"Yes","2007","66 and older","Not Working","65","0.0151111026545118","0.0113718807900044","0.0188503245190191","1"
"Yes","2007","16-34 y.","Full Time","181","0.0921292130945263","0.0792097809329405","0.105048645256112","1"
"Yes","2007","16-34 y.","Part Time","179","0.119593509863472","0.102674597778106","0.136512421948837","1"
"Yes","2007","16-34 y.","Not Working","88","0.0734743922503202","0.0593830644346129","0.0875657200660276","1"
"Yes","2007","35-65 y.","Full Time","316","0.0529990822233517","0.0472354831400266","0.0587626813066768","1"
"No","2008","35-65 y.","Not Working","2159","0.973337213625312","0.966646500440671","0.980027926809954","2"
"No","2008","66 and older","Full Time","58","1","1","1","2"
"No","2008","66 and older","Part Time","224","0.986125955444545","0.97100943240318","1.00124247848591","2"
"No","2008","66 and older","Not Working","4012","0.990248163721126","0.987226543324395","0.993269784117857","2"
"No","2008","16-34 y.","Full Time","1679","0.917955186384986","0.905473351148546","0.930437021621426","2"
"No","2008","16-34 y.","Part Time","1144","0.885217000024553","0.867968758218638","0.902465241830469","2"
"No","2008","16-34 y.","Not Working","1124","0.932591936606792","0.918400046073622","0.946783827139962","2"
"No","2008","35-65 y.","Full Time","5302","0.954031127885815","0.94853198874673","0.959530267024901","2"
"No","2008","35-65 y.","Part Time","2713","0.937885872167337","0.92906474987735","0.946706994457324","2"
"Yes","2008","35-65 y.","Part Time","163","0.0621141278326632","0.0532930055426759","0.0709352501226504","1"
"Yes","2008","35-65 y.","Not Working","68","0.026662786374688","0.0199720731900464","0.0333534995593295","1"
"Yes","2008","66 and older","Full Time","","","","","1"
"Yes","2008","66 and older","Part Time","6","","","","1"
"Yes","2008","66 and older","Not Working","51","0.00975183627887399","0.00673021588214275","0.0127734566756052","1"
"Yes","2008","16-34 y.","Full Time","178","0.0820448136150144","0.0695629783785744","0.0945266488514543","1"
"Yes","2008","16-34 y.","Part Time","168","0.114782999975447","0.0975347581695312","0.132031241781362","1"
"Yes","2008","16-34 y.","Not Working","75","0.0674080633932082","0.053216172860038","0.0815999539263783","1"
"Yes","2008","35-65 y.","Full Time","269","0.0459688721141849","0.0404697329750994","0.0514680112532704","1"
"No","2009","35-65 y.","Not Working","1890","0.980845587619514","0.974739962260111","0.986951212978918","2"
"No","2009","66 and older","Full Time","65","0.996649310110712","0.982707652074368","1.01059096814706","2"
"No","2009","66 and older","Part Time","244","0.987651133601309","0.973906360341704","1.00139590686091","2"
"No","2009","66 and older","Not Working","3863","0.989431868786991","0.986222998502391","0.992640739071591","2"
"No","2009","16-34 y.","Full Time","1600","0.930633697885808","0.918674908892615","0.942592486879","2"
"No","2009","16-34 y.","Part Time","1075","0.873142245699293","0.854520224363968","0.891764267034618","2"
"No","2009","16-34 y.","Not Working","993","0.958174702390947","0.945984523372047","0.970364881409847","2"
"No","2009","35-65 y.","Full Time","4988","0.956720257239477","0.95119485308871","0.962245661390243","2"
"No","2009","35-65 y.","Part Time","2641","0.948253442619648","0.939974312863331","0.956532572375965","2"
"Yes","2009","35-65 y.","Part Time","109","0.0517465573803519","0.0434674276240345","0.0600256871366692","1"
"Yes","2009","35-65 y.","Not Working","46","0.0191544123804855","0.0130487870210815","0.0252600377398895","1"
"Yes","2009","66 and older","Full Time","1","","","","1"
"Yes","2009","66 and older","Part Time","4","","","","1"
"Yes","2009","66 and older","Not Working","38","0.010568131213009","0.00735926092840863","0.0137770014976094","1"
"Yes","2009","16-34 y.","Full Time","134","0.0693663021141924","0.0574075131209997","0.0813250911073851","1"
"Yes","2009","16-34 y.","Part Time","152","0.126857754300707","0.108235732965382","0.145479775636032","1"
"Yes","2009","16-34 y.","Not Working","43","0.0418252976090532","0.0296351185901533","0.0540154766279532","1"
"Yes","2009","35-65 y.","Full Time","222","0.0432797427605235","0.0377543386097567","0.0488051469112903","1"
"No","2010","35-65 y.","Not Working","1663","0.98103815221073","0.97455469114763","0.98752161327383","2"
"No","2010","66 and older","Full Time","63","0.961657932693591","0.914977004322412","1.00833886106477","2"
"No","2010","66 and older","Part Time","233","0.950543660294837","0.923112796077924","0.97797452451175","2"
"No","2010","66 and older","Not Working","3714","0.986714686256482","0.983052631581956","0.990376740931008","2"
"No","2010","16-34 y.","Full Time","1477","0.946183061202855","0.935059874270876","0.957306248134834","2"
"No","2010","16-34 y.","Part Time","947","0.865408744510242","0.845185143348353","0.885632345672131","2"
"No","2010","16-34 y.","Not Working","868","0.936328048261896","0.920490031433858","0.952166065089934","2"
"No","2010","35-65 y.","Full Time","4636","0.970265558279488","0.965463955471402","0.975067161087575","2"
"No","2010","35-65 y.","Part Time","2478","0.967682392531556","0.960852002641732","0.974512782421379","2"
"Yes","2010","35-65 y.","Part Time","97","0.0323176074684445","0.0254872175786212","0.0391479973582679","1"
"Yes","2010","35-65 y.","Not Working","37","0.0189618477892699","0.0124783867261697","0.02544530885237","1"
"Yes","2010","66 and older","Full Time","2","","","","1"
"Yes","2010","66 and older","Part Time","7","","","","1"
"Yes","2010","66 and older","Not Working","41","0.0132853137435176","0.00962325906899175","0.0169473684180435","1"
"Yes","2010","16-34 y.","Full Time","104","0.0538169387971447","0.0426937518651656","0.0649401257291237","1"
"Yes","2010","16-34 y.","Part Time","147","0.134591255489758","0.114367654327869","0.154814856651647","1"
"Yes","2010","16-34 y.","Not Working","45","0.0636719517381041","0.0478339349100661","0.079509968566142","1"
"Yes","2010","35-65 y.","Full Time","171","0.0297344417205116","0.0249328389124253","0.0345360445285979","1"
"No","2011","35-65 y.","Not Working","2149","0.968165352042213","0.960860789129935","0.975469914954491","2"
"No","2011","66 and older","Full Time","62","0.997215768616274","0.984204338090452","1.0102271991421","2"
"No","2011","66 and older","Part Time","312","0.97709585371171","0.960679436188516","0.993512271234905","2"
"No","2011","66 and older","Not Working","4704","0.976654508138006","0.972384154991717","0.980924861284294","2"
"No","2011","16-34 y.","Full Time","1708","0.938125585824105","0.927158802410204","0.949092369238006","2"
"No","2011","16-34 y.","Part Time","1158","0.866771628644393","0.848556464442458","0.884986792846327","2"
"No","2011","16-34 y.","Not Working","1044","0.932655133129707","0.917911673891812","0.947398592367601","2"
"No","2011","35-65 y.","Full Time","5608","0.950139796249138","0.94458030604717","0.955699286451107","2"
"No","2011","35-65 y.","Part Time","3069","0.951666376534845","0.944286064766675","0.959046688303015","2"
"Yes","2011","35-65 y.","Part Time","175","0.0483336234651551","0.0409533116969847","0.0557139352333255","1"
"Yes","2011","35-65 y.","Not Working","70","0.0318346479577871","0.0245300850455093","0.0391392108700649","1"
"Yes","2011","66 and older","Full Time","1","","","","1"
"Yes","2011","66 and older","Part Time","7","","","","1"
"Yes","2011","66 and older","Not Working","99","0.0233454918619945","0.0190751387157059","0.027615845008283","1"
"Yes","2011","16-34 y.","Full Time","146","0.0618744141758949","0.0509076307619939","0.0728411975897959","1"
"Yes","2011","16-34 y.","Part Time","179","0.133228371355607","0.115013207153673","0.151443535557542","1"
"Yes","2011","16-34 y.","Not Working","66","0.0673448668702934","0.0526014076323988","0.082088326108188","1"
"Yes","2011","35-65 y.","Full Time","280","0.0498602037508618","0.0443007135488933","0.0554196939528303","1"
"No","2012","35-65 y.","Not Working","2149","0.971620339278363","0.964694052730491","0.978546625826236","2"
"No","2012","66 and older","Full Time","67","1","1","1","2"
"No","2012","66 and older","Part Time","342","0.985553985419886","0.972999538428827","0.998108432410946","2"
"No","2012","66 and older","Not Working","4743","0.981770751368316","0.97799442992855","0.985547072808083","2"
"No","2012","16-34 y.","Full Time","1720","0.936279307787431","0.925088395254707","0.947470220320155","2"
"No","2012","16-34 y.","Part Time","1146","0.907234939429336","0.891298694749507","0.923171184109166","2"
"No","2012","16-34 y.","Not Working","983","0.947015249634938","0.933381583793966","0.960648915475909","2"
"No","2012","35-65 y.","Full Time","5507","0.961637913125409","0.956663070805967","0.966612755444852","2"
"No","2012","35-65 y.","Part Time","3136","0.963539482354708","0.957106403656537","0.96997256105288","2"
"Yes","2012","35-65 y.","Part Time","125","0.0364605176452919","0.0300274389471203","0.0428935963434635","1"
"Yes","2012","35-65 y.","Not Working","59","0.0283796607216367","0.0214533741737641","0.0353059472695093","1"
"Yes","2012","66 and older","Full Time","","","","","1"
"Yes","2012","66 and older","Part Time","5","","","","1"
"Yes","2012","66 and older","Not Working","78","0.0182292486316836","0.014452927191917","0.0220055700714503","1"
"Yes","2012","16-34 y.","Full Time","110","0.063720692212569","0.0525297796798452","0.0749116047452929","1"
"Yes","2012","16-34 y.","Part Time","127","0.0927650605706637","0.0768288158908344","0.108701305250493","1"
"Yes","2012","16-34 y.","Not Working","54","0.0529847503650624","0.039351084524091","0.0666184162060338","1"
"Yes","2012","35-65 y.","Full Time","219","0.0383620868745905","0.033387244555148","0.0433369291940329","1"
"No","2013","16-34 y.","Full Time","1575","0.954269388249779","0.944198896778376","0.964339879721181","2"
"No","2013","16-34 y.","Part Time","1089","0.939465724357007","0.925818628882179","0.953112819831836","2"
"No","2013","16-34 y.","Not Working","840","0.956721582039642","0.943254398833929","0.970188765245356","2"
"No","2013","35-65 y.","Full Time","5160","0.977809731378617","0.973838418971974","0.981781043785259","2"
"No","2013","35-65 y.","Part Time","2966","0.969503035385946","0.963397626444294","0.975608444327598","2"
"No","2013","35-65 y.","Not Working","1898","0.989495395270253","0.984941013101134","0.994049777439371","2"
"No","2013","66 and older","Full Time","56","1","1","1","2"
"No","2013","66 and older","Part Time","372","0.99208951704958","0.983135228231772","1.00104380586739","2"
"No","2013","66 and older","Not Working","4522","0.989601214061674","0.986659459251688","0.99254296887166","2"
"Yes","2013","35-65 y.","Part Time","81","0.030496964614054","0.0243915556724018","0.0366023735557062","1"
"Yes","2013","35-65 y.","Not Working","27","","","","1"
"Yes","2013","66 and older","Full Time","","","","","1"
"Yes","2013","66 and older","Part Time","4","","","","1"
"Yes","2013","16-34 y.","Full Time","78","0.0457306117502212","0.035660120278819","0.0558011032216235","1"
"Yes","2013","16-34 y.","Part Time","84","0.0605342756429925","0.0468871801681638","0.0741813711178212","1"
"Yes","2013","16-34 y.","Not Working","37","0.0432784179603576","0.0298112347546441","0.0567456011660712","1"
"Yes","2013","35-65 y.","Full Time","125","0.0221902686213834","0.0182189562147406","0.0261615810280262","1"
"Yes","2013","66 and older","Not Working","46","0.0103987859383262","0.00745703112834036","0.013340540748312","1"
"No","2014","16-34 y.","Full Time","2345","0.950257555604718","0.941685283550411","0.958829827659025","2"
"No","2014","16-34 y.","Part Time","1986","0.919460448979407","0.90794165982186","0.930979238136955","2"
"No","2014","16-34 y.","Not Working","1871","0.948596326973287","0.938805404609299","0.958387249337274","2"
"No","2014","35-65 y.","Full Time","7454","0.974351921540452","0.970815023557537","0.977888819523367","2"
"No","2014","35-65 y.","Part Time","4842","0.970224573480614","0.96552420795178","0.974924939009447","2"
"No","2014","35-65 y.","Not Working","2821","0.973008115175872","0.967106801756492","0.978909428595253","2"
"No","2014","66 and older","Full Time","80","0.994753898254752","0.979021977102748","1.01048581940676","2"
"No","2014","66 and older","Part Time","389","0.989006680444908","0.9787368201261","0.999276540763717","2"
"No","2014","66 and older","Not Working","4500","0.994594275776999","0.992458553377035","0.996729998176963","2"
"Yes","2014","35-65 y.","Part Time","181","0.0297754265193864","0.0250750609905529","0.0344757920482198","1"
"Yes","2014","35-65 y.","Not Working","76","0.0269918848241275","0.0210905714047469","0.0328931982435081","1"
"Yes","2014","66 and older","Full Time","1","","","","1"
"Yes","2014","66 and older","Part Time","7","","","","1"
"Yes","2014","16-34 y.","Full Time","126","0.0497424443952815","0.0411701723409745","0.0583147164495886","1"
"Yes","2014","16-34 y.","Part Time","158","0.0805395510205926","0.069020761863045","0.0920583401781402","1"
"Yes","2014","16-34 y.","Not Working","83","0.0514036730267132","0.0416127506627258","0.0611945953907005","1"
"Yes","2014","35-65 y.","Full Time","220","0.0256480784595478","0.0221111804766327","0.0291849764424628","1"
"Yes","2014","66 and older","Not Working","28","","","","1"
"No","2015","16-34 y.","Full Time","2075","0.939294713019444","0.92931654189405","0.949272884144838","2"
"No","2015","16-34 y.","Part Time","1774","0.914755225890727","0.902322752556377","0.927187699225077","2"
"No","2015","16-34 y.","Not Working","1538","0.937399492246322","0.925581393601171","0.949217590891474","2"
"No","2015","35-65 y.","Full Time","7017","0.977492339348634","0.974073562370097","0.980911116327171","2"
"No","2015","35-65 y.","Part Time","4599","0.969907256382418","0.965054936847608","0.974759575917227","2"
"No","2015","35-65 y.","Not Working","2385","0.980435869198932","0.974952893639241","0.985918844758622","2"
"No","2015","66 and older","Full Time","86","1","1","1","2"
"No","2015","66 and older","Part Time","425","0.992609814500545","0.984514554243874","1.00070507475722","2"
"No","2015","66 and older","Not Working","4398","0.990923990721338","0.988132617654901","0.993715363787776","2"
"Yes","2015","35-65 y.","Part Time","163","0.0300927436175821","0.0252404240827726","0.0349450631523916","1"
"Yes","2015","35-65 y.","Not Working","66","0.0195641308010683","0.0140811552413779","0.0250471063607587","1"
"Yes","2015","66 and older","Full Time","","","","","1"
"Yes","2015","66 and older","Part Time","5","","","","1"
"Yes","2015","35-65 y.","Full Time","214","0.0225076606513658","0.0190888836728289","0.0259264376299027","1"
"Yes","2015","66 and older","Not Working","36","0.00907600927866158","0.00628463621222427","0.0118673823450989","1"
"Yes","2015","16-34 y.","Full Time","125","0.0607052869805562","0.0507271158551624","0.07068345810595","1"
"Yes","2015","16-34 y.","Part Time","164","0.0852447741092733","0.0728123007749233","0.0976772474436234","1"
"Yes","2015","16-34 y.","Not Working","76","0.0626005077536775","0.050782409108526","0.0744186063988291","1"
"No","2016","16-34 y.","Full Time","1982","0.918605560756997","0.906987753102032","0.930223368411963","2"
"No","2016","16-34 y.","Part Time","1761","0.898825961771822","0.885386180445635","0.912265743098009","2"
"No","2016","16-34 y.","Not Working","1440","0.942880140282976","0.931224934396911","0.954535346169041","2"
