"ple0160","year","education","migback","n","percent","lower_confidence","upper_confidence"
"No","2000","secondary school degree","direct migration background","295","0.94218457634869","0.916451340455336","0.967917812242043"
"No","2000","secondary school degree","indirect migration background","219","0.935258320342872","0.904061745657325","0.96645489502842"
"No","2000","college entrance qualification","no migration background","3840","0.904387853744659","0.895529401447375","0.913246306041943"
"No","2000","college entrance qualification","direct migration background","312","0.934374023226645","0.908091372133015","0.960656674320276"
"No","2000","college entrance qualification","indirect migration background","139","0.853000617760307","0.799454760267749","0.906546475252865"
"No","2000","Other degree","no migration background","125","0.95951875130621","0.925897427545458","0.993140075066963"
"No","2000","Other degree","direct migration background","1329","0.948782117982344","0.937193417350406","0.960370818614282"
"No","2000","Other degree","indirect migration background","20","","",""
"No","2000","no degree/no degree yet","no migration background","442","0.965942455310093","0.949385521093878","0.982499389526309"
"No","2000","no degree/no degree yet","direct migration background","374","0.97761124777008","0.962775328909291","0.99244716663087"
"No","2000","no degree/no degree yet","indirect migration background","74","0.973257934049816","0.936987500317275","1.00952836778236"
"Yes","2001","lower secondary degree","no migration background","250","0.0315433183654704","0.0276335942751255","0.0354530424558154"
"Yes","2001","lower secondary degree","direct migration background","38","0.0606845207774549","0.0440463892849714","0.0773226522699384"
"Yes","2001","lower secondary degree","indirect migration background","16","","",""
"Yes","2001","secondary school degree","no migration background","478","0.0752836322474564","0.0685760926475112","0.0819911718474017"
"Yes","2001","secondary school degree","direct migration background","18","","",""
"Yes","2001","secondary school degree","indirect migration background","21","","",""
"Yes","2001","college entrance qualification","no migration background","376","0.0940393883256801","0.0849747079816216","0.103104068669739"
"Yes","2001","college entrance qualification","direct migration background","30","0.092223375814295","0.0595905543552172","0.124856197273373"
"Yes","2001","college entrance qualification","indirect migration background","18","","",""
"Yes","2001","Other degree","no migration background","5","","",""
"Yes","2001","Other degree","direct migration background","50","0.048490323221288","0.0365826412046439","0.0603980052379322"
"Yes","2001","Other degree","indirect migration background","","","",""
"Yes","2001","no degree/no degree yet","no migration background","26","","",""
"Yes","2001","no degree/no degree yet","direct migration background","4","","",""
"Yes","2001","no degree/no degree yet","indirect migration background","1","","",""
"No","2001","lower secondary degree","no migration background","7427","0.968456681634529","0.964546957544185","0.972366405724874"
"No","2001","lower secondary degree","direct migration background","753","0.939315479222545","0.922677347730062","0.955953610715029"
"No","2001","lower secondary degree","indirect migration background","279","0.918743398341724","0.887564301828539","0.94992249485491"
"No","2001","secondary school degree","no migration background","5466","0.924716367752544","0.918008828152598","0.931423907352489"
"No","2001","secondary school degree","direct migration background","268","0.959528027782637","0.936689342967348","0.982366712597927"
"No","2001","secondary school degree","indirect migration background","188","0.933212561434865","0.899366149969439","0.967058972900291"
"No","2001","college entrance qualification","no migration background","3607","0.90596061167432","0.896895931330261","0.915025292018378"
"No","2001","college entrance qualification","direct migration background","272","0.907776624185705","0.875143802726627","0.940409445644783"
"No","2001","college entrance qualification","indirect migration background","147","0.919930691758196","0.878519597040325","0.961341786476067"
"No","2001","Other degree","no migration background","97","0.949134037503877","0.906493230774576","0.991774844233178"
"No","2001","Other degree","direct migration background","1200","0.951509676778712","0.939601994762068","0.963417358795356"
"No","2001","Other degree","indirect migration background","20","","",""
"No","2001","no degree/no degree yet","no migration background","494","0.953503194291408","0.935405674740384","0.971600713842432"
"No","2001","no degree/no degree yet","direct migration background","271","0.992093990981633","0.981626639527322","1.00256134243594"
"No","2001","no degree/no degree yet","indirect migration background","73","0.989194298058325","0.965638407639206","1.01275018847744"
"Yes","2002","lower secondary degree","no migration background","201","0.0247631809133551","0.0210787631820937","0.0284475986446165"
"Yes","2002","lower secondary degree","direct migration background","21","","",""
"Yes","2002","lower secondary degree","indirect migration background","6","","",""
"Yes","2002","secondary school degree","no migration background","323","0.0573679421856354","0.0511632840291056","0.0635726003421652"
"Yes","2002","secondary school degree","direct migration background","23","","",""
"Yes","2002","secondary school degree","indirect migration background","14","","",""
"Yes","2002","college entrance qualification","no migration background","222","0.0669898716515532","0.058451009988629","0.0755287333144774"
"Yes","2002","college entrance qualification","direct migration background","19","","",""
"Yes","2002","college entrance qualification","indirect migration background","14","","",""
"Yes","2002","Other degree","no migration background","5","","",""
"Yes","2002","Other degree","direct migration background","36","0.0306893462471755","0.0205475151582503","0.0408311773361006"
"Yes","2002","Other degree","indirect migration background","1","","",""
"Yes","2002","no degree/no degree yet","no migration background","19","","",""
"Yes","2002","no degree/no degree yet","direct migration background","3","","",""
"Yes","2002","no degree/no degree yet","indirect migration background","2","","",""
"No","2002","lower secondary degree","no migration background","6633","0.975236819086645","0.971552401355384","0.978921236817906"
"No","2002","lower secondary degree","direct migration background","665","0.948593438360225","0.932068670407703","0.965118206312747"
"No","2002","lower secondary degree","indirect migration background","238","0.971262105365149","0.950299325474267","0.992224885256031"
"No","2002","secondary school degree","no migration background","5073","0.942632057814365","0.936427399657835","0.948836715970894"
"No","2002","secondary school degree","direct migration background","229","0.910548159470269","0.87531156555035","0.945784753390189"
"No","2002","secondary school degree","indirect migration background","181","0.94283896805248","0.910255329644057","0.975422606460902"
"No","2002","college entrance qualification","no migration background","3071","0.933010128348447","0.924471266685523","0.941548990011371"
"No","2002","college entrance qualification","direct migration background","231","0.954728265879838","0.928957249787179","0.980499281972497"
"No","2002","college entrance qualification","indirect migration background","137","0.923067539228951","0.88056340555172","0.965571672906183"
"No","2002","Other degree","no migration background","91","0.955604484839502","0.914402217652452","0.996806752026553"
"No","2002","Other degree","direct migration background","1075","0.969310653752824","0.959168822663899","0.97945248484175"
"No","2002","Other degree","indirect migration background","14","","",""
"No","2002","no degree/no degree yet","no migration background","416","0.95396241303908","0.934268801352048","0.973656024726111"
"No","2002","no degree/no degree yet","direct migration background","249","0.98775741849913","0.974180241722204","1.00133459527606"
"No","2002","no degree/no degree yet","indirect migration background","74","0.945532180830558","0.894511124537775","0.996553237123341"
"Yes","2003","lower secondary degree","no migration background","216","0.0268119036385041","0.022885573375345","0.0307382339016633"
"Yes","2003","lower secondary degree","direct migration background","24","","",""
"Yes","2003","lower secondary degree","indirect migration background","16","","",""
"Yes","2003","secondary school degree","no migration background","414","0.0746478213890371","0.0675180610105725","0.0817775817675018"
"Yes","2003","secondary school degree","direct migration background","23","","",""
"Yes","2003","secondary school degree","indirect migration background","15","","",""
"Yes","2003","college entrance qualification","no migration background","263","0.0782461506264123","0.0689644182600106","0.0875278829928139"
"Yes","2003","college entrance qualification","direct migration background","13","","",""
"Yes","2003","college entrance qualification","indirect migration background","12","","",""
"Yes","2003","Other degree","no migration background","4","","",""
"Yes","2003","Other degree","direct migration background","34","0.0364117861233876","0.0250440844428481","0.0477794878039272"
"Yes","2003","Other degree","indirect migration background","","","",""
"Yes","2003","no degree/no degree yet","no migration background","38","0.0693378981560647","0.0462985068151098","0.0923772894970196"
"Yes","2003","no degree/no degree yet","direct migration background","3","","",""
"Yes","2003","no degree/no degree yet","indirect migration background","5","","",""
"No","2003","lower secondary degree","no migration background","6286","0.973188096361496","0.969261766098337","0.977114426624655"
"No","2003","lower secondary degree","direct migration background","639","0.95693939226131","0.941487786437097","0.972390998085523"
"No","2003","lower secondary degree","indirect migration background","225","0.947496607526111","0.919337292620017","0.975655922432205"
"No","2003","secondary school degree","no migration background","4806","0.925352178610963","0.918222418232498","0.932481938989428"
"No","2003","secondary school degree","direct migration background","214","0.910534109597703","0.874196967092542","0.946871252102864"
"No","2003","secondary school degree","indirect migration background","181","0.871457403411091","0.824601245841565","0.918313560980617"
"No","2003","college entrance qualification","no migration background","2953","0.921753849373588","0.912472117007186","0.931035581739989"
"No","2003","college entrance qualification","direct migration background","225","0.969889573760309","0.948178604645135","0.991600542875483"
"No","2003","college entrance qualification","indirect migration background","146","0.909482938819864","0.864744373972875","0.954221503666853"
"No","2003","Other degree","no migration background","90","0.965862144481507","0.929154217879038","1.00257007108398"
"No","2003","Other degree","direct migration background","1009","0.963588213876612","0.952220512196073","0.974955915557152"
"No","2003","Other degree","indirect migration background","17","","",""
"No","2003","no degree/no degree yet","no migration background","429","0.930662101843935","0.90762271050298","0.95370149318489"
"No","2003","no degree/no degree yet","direct migration background","222","0.989693495064241","0.976496869400376","1.00289012072811"
"No","2003","no degree/no degree yet","indirect migration background","61","0.873917654778466","0.793834989457518","0.954000320099413"
"Yes","2004","lower secondary degree","no migration background","247","0.0333376478294341","0.0290217336310427","0.0376535620278256"
"Yes","2004","lower secondary degree","direct migration background","27","","",""
"Yes","2004","lower secondary degree","indirect migration background","19","","",""
"Yes","2004","secondary school degree","no migration background","491","0.0777547023605324","0.0708684337486959","0.0846409709723689"
"Yes","2004","secondary school degree","direct migration background","16","","",""
"Yes","2004","secondary school degree","indirect migration background","14","","",""
"Yes","2004","college entrance qualification","no migration background","373","0.0724351407068706","0.0651633648346313","0.07970691657911"
"Yes","2004","college entrance qualification","direct migration background","13","","",""
"Yes","2004","college entrance qualification","indirect migration background","16","","",""
"Yes","2004","Other degree","no migration background","4","","",""
"Yes","2004","Other degree","direct migration background","45","0.04326131873158","0.03103702377095","0.0554856136922099"
"Yes","2004","Other degree","indirect migration background","","","",""
"Yes","2004","no degree/no degree yet","no migration background","36","0.0568094579194153","0.0377730955022894","0.0758458203365412"
"Yes","2004","no degree/no degree yet","direct migration background","9","","",""
"Yes","2004","no degree/no degree yet","indirect migration background","4","","",""
"No","2004","lower secondary degree","no migration background","6399","0.966662352170566","0.962346437972174","0.970978266368957"
"No","2004","lower secondary degree","direct migration background","634","0.942199930853","0.924409638940364","0.959990222765637"
"No","2004","lower secondary degree","indirect migration background","232","0.903207821900109","0.866629379628228","0.939786264171989"
"No","2004","secondary school degree","no migration background","5318","0.922245297639468","0.915359029027631","0.929131566251304"
"No","2004","secondary school degree","direct migration background","234","0.960194641487594","0.935960452208713","0.984428830766475"
"No","2004","secondary school degree","indirect migration background","190","0.879661429350655","0.835014334333056","0.924308524368254"
"No","2004","college entrance qualification","no migration background","4508","0.927564859293129","0.92029308342089","0.934836635165369"
"No","2004","college entrance qualification","direct migration background","271","0.957772311330031","0.934382931031628","0.981161691628433"
"No","2004","college entrance qualification","indirect migration background","174","0.938639790773681","0.904515456552964","0.972764124994398"
"No","2004","Other degree","no migration background","108","0.96449533550103","0.93022393501263","0.998766735989429"
"No","2004","Other degree","direct migration background","1019","0.95673868126842","0.94451438630779","0.96896297622905"
"No","2004","Other degree","indirect migration background","18","","",""
"No","2004","no degree/no degree yet","no migration background","532","0.943190542080585","0.924154179663459","0.962226904497711"
"No","2004","no degree/no degree yet","direct migration background","230","0.943174482316586","0.913823890533679","0.972525074099493"
"No","2004","no degree/no degree yet","indirect migration background","85","0.907285550700011","0.847029759080099","0.967541342319923"
"Yes","2005","lower secondary degree","no migration background","232","0.0359360971495695","0.0313086028773997","0.0405635914217392"
"Yes","2005","lower secondary degree","direct migration background","28","","",""
"Yes","2005","lower secondary degree","indirect migration background","19","","",""
"Yes","2005","secondary school degree","no migration background","382","0.0642840237325194","0.0578187394992627","0.0707493079657761"
"Yes","2005","secondary school degree","direct migration background","11","","",""
"Yes","2005","secondary school degree","indirect migration background","19","","",""
"Yes","2005","college entrance qualification","no migration background","327","0.0712556167149827","0.0638932181996531","0.0786180152303124"
"Yes","2005","college entrance qualification","direct migration background","20","","",""
"Yes","2005","college entrance qualification","indirect migration background","17","","",""
"Yes","2005","Other degree","no migration background","5","","",""
"Yes","2005","Other degree","direct migration background","34","0.0478595058442234","0.0345688660808165","0.0611501456076303"
"Yes","2005","Other degree","indirect migration background","1","","",""
"Yes","2005","no degree/no degree yet","no migration background","28","","",""
"Yes","2005","no degree/no degree yet","direct migration background","9","","",""
"Yes","2005","no degree/no degree yet","indirect migration background","1","","",""
"No","2005","lower secondary degree","no migration background","5983","0.964063902850431","0.959436408578261","0.9686913971226"
"No","2005","lower secondary degree","direct migration background","569","0.958642366354783","0.942670080448147","0.97461465226142"
"No","2005","lower secondary degree","indirect migration background","231","0.925288111680633","0.892696079953282","0.957880143407983"
"No","2005","secondary school degree","no migration background","5146","0.935715976267481","0.929250692034224","0.942181260500737"
"No","2005","secondary school degree","direct migration background","226","0.961305548672841","0.936751167747369","0.985859929598313"
"No","2005","secondary school degree","indirect migration background","182","0.879513001800003","0.834510020368604","0.924515983231402"
"No","2005","college entrance qualification","no migration background","4363","0.928744383285017","0.921381984769688","0.936106781800347"
"No","2005","college entrance qualification","direct migration background","245","0.93929115804997","0.910540271204146","0.968042044895795"
"No","2005","college entrance qualification","indirect migration background","177","0.913262467103183","0.873657599716005","0.952867334490361"
"No","2005","Other degree","no migration background","105","0.980900073030588","0.955321283689764","1.00647886237141"
"No","2005","Other degree","direct migration background","957","0.952140494155777","0.93884985439237","0.965431133919183"
"No","2005","Other degree","indirect migration background","20","","",""
"No","2005","no degree/no degree yet","no migration background","554","0.946139047091682","0.927798972481407","0.964479121701957"
"No","2005","no degree/no degree yet","direct migration background","210","0.974518751233668","0.953648316887733","0.995389185579604"
"No","2005","no degree/no degree yet","indirect migration background","96","0.99960786669378","0.995667887557578","1.00354784582998"
"Yes","2006","lower secondary degree","no migration background","196","0.028818934015971","0.0248343895654746","0.0328034784664673"
"Yes","2006","lower secondary degree","direct migration background","19","","",""
"Yes","2006","lower secondary degree","indirect migration background","17","","",""
"Yes","2006","secondary school degree","no migration background","343","0.0542677850378009","0.0485292821912652","0.0600062878843365"
"Yes","2006","secondary school degree","direct migration background","8","","",""
"Yes","2006","secondary school degree","indirect migration background","14","","",""
"Yes","2006","college entrance qualification","no migration background","295","0.0598757691074557","0.0533636286253487","0.0663879095895627"
"Yes","2006","college entrance qualification","direct migration background","17","","",""
"Yes","2006","college entrance qualification","indirect migration background","16","","",""
"Yes","2006","Other degree","no migration background","6","","",""
"Yes","2006","Other degree","direct migration background","48","0.0589510050029695","0.0445878563733724","0.0733141536325665"
"Yes","2006","Other degree","indirect migration background","1","","",""
"Yes","2006","no degree/no degree yet","no migration background","19","","",""
"Yes","2006","no degree/no degree yet","direct migration background","6","","",""
"Yes","2006","no degree/no degree yet","indirect migration background","4","","",""
"No","2006","lower secondary degree","no migration background","6576","0.971181065984029","0.967196521533533","0.975165610434525"
"No","2006","lower secondary degree","direct migration background","556","0.967760550230578","0.953323052249544","0.982198048211612"
"No","2006","lower secondary degree","indirect migration background","232","0.915956607156526","0.881494831121675","0.950418383191378"
"No","2006","secondary school degree","no migration background","5644","0.945732214962199","0.939993712115664","0.951470717808735"
"No","2006","secondary school degree","direct migration background","236","0.969615042011707","0.948078192666582","0.991151891356832"
"No","2006","secondary school degree","indirect migration background","193","0.930623253593193","0.896008851628359","0.965237655558026"
"No","2006","college entrance qualification","no migration background","4804","0.940124230892544","0.933612090410437","0.946636371374651"
"No","2006","college entrance qualification","direct migration background","262","0.95296179039989","0.928118499500415","0.977805081299366"
"No","2006","college entrance qualification","indirect migration background","194","0.945426681722586","0.914705172164369","0.976148191280804"
"No","2006","Other degree","no migration background","143","0.985225666767864","0.965853564163201","1.00459776937253"
"No","2006","Other degree","direct migration background","985","0.941048994997031","0.926685846367434","0.955412143626628"
"No","2006","Other degree","indirect migration background","17","","",""
"No","2006","no degree/no degree yet","no migration background","381","0.964153135127547","0.945934464112082","0.982371806143012"
"No","2006","no degree/no degree yet","direct migration background","177","0.979841751401029","0.959479447492774","1.00020405530928"
"No","2006","no degree/no degree yet","indirect migration background","62","0.94367881248121","0.888059690711079","0.999297934251342"
"Yes","2007","lower secondary degree","no migration background","252","0.0399494275714339","0.0350572622893854","0.0448415928534824"
"Yes","2007","lower secondary degree","direct migration background","29","","",""
"Yes","2007","lower secondary degree","indirect migration background","18","","",""
"Yes","2007","secondary school degree","no migration background","311","0.0590155883590392","0.052841895455975","0.0651892812621033"
"Yes","2007","secondary school degree","direct migration background","11","","",""
"Yes","2007","secondary school degree","indirect migration background","19","","",""
"Yes","2007","college entrance qualification","no migration background","307","0.0620352723423594","0.0552943041204094","0.0687762405643094"
"Yes","2007","college entrance qualification","direct migration background","13","","",""
"Yes","2007","college entrance qualification","indirect migration background","14","","",""
"Yes","2007","Other degree","no migration background","5","","",""
"Yes","2007","Other degree","direct migration background","32","0.0352586655914524","0.0233214839519839","0.0471958472309208"
"Yes","2007","Other degree","indirect migration background","","","",""
"Yes","2007","no degree/no degree yet","no migration background","16","","",""
"Yes","2007","no degree/no degree yet","direct migration background","6","","",""
"Yes","2007","no degree/no degree yet","indirect migration background","1","","",""
"No","2007","lower secondary degree","no migration background","5904","0.960050572428566","0.955158407146518","0.964942737710615"
"No","2007","lower secondary degree","direct migration background","480","0.954124561889061","0.935949250915218","0.972299872862903"
"No","2007","lower secondary degree","indirect migration background","214","0.91016604239725","0.873371392147773","0.946960692646728"
"No","2007","secondary school degree","no migration background","5286","0.940984411640961","0.934810718737897","0.947158104544025"
"No","2007","secondary school degree","direct migration background","207","0.978821992442252","0.959709635266077","0.997934349618427"
"No","2007","secondary school degree","indirect migration background","176","0.932713785551704","0.897552233982004","0.967875337121404"
"No","2007","college entrance qualification","no migration background","4612","0.937964727657641","0.931223759435691","0.944705695879591"
"No","2007","college entrance qualification","direct migration background","254","0.952557455819915","0.927058521163676","0.978056390476155"
"No","2007","college entrance qualification","indirect migration background","191","0.92385994107537","0.88755373796297","0.960166144187771"
"No","2007","Other degree","no migration background","131","0.931520890764715","0.889073207934072","0.973968573595357"
"No","2007","Other degree","direct migration background","885","0.964741334408548","0.952804152769079","0.976678516048016"
"No","2007","Other degree","indirect migration background","16","","",""
"No","2007","no degree/no degree yet","no migration background","338","0.951418796823535","0.929023003195397","0.973814590451674"
"No","2007","no degree/no degree yet","direct migration background","143","0.926086628441783","0.884077635541585","0.968095621341981"
"No","2007","no degree/no degree yet","indirect migration background","51","0.977634170399003","0.937443327781713","1.01782501301629"
"Yes","2008","lower secondary degree","no migration background","186","0.029426865935045","0.0250760567091142","0.0337776751609758"
"Yes","2008","lower secondary degree","direct migration background","26","","",""
"Yes","2008","lower secondary degree","indirect migration background","10","","",""
"Yes","2008","secondary school degree","no migration background","305","0.0590423723130233","0.0527323248017265","0.06535241982432"
"Yes","2008","secondary school degree","direct migration background","11","","",""
"Yes","2008","secondary school degree","indirect migration background","13","","",""
"Yes","2008","college entrance qualification","no migration background","275","0.0593855705323763","0.0526251053927057","0.0661460356720469"
"Yes","2008","college entrance qualification","direct migration background","16","","",""
"Yes","2008","college entrance qualification","indirect migration background","21","","",""
"Yes","2008","Other degree","no migration background","4","","",""
"Yes","2008","Other degree","direct migration background","48","0.0460352820403975","0.0316479307689211","0.060422633311874"
"Yes","2008","Other degree","indirect migration background","1","","",""
"Yes","2008","no degree/no degree yet","no migration background","18","","",""
"Yes","2008","no degree/no degree yet","direct migration background","2","","",""
"Yes","2008","no degree/no degree yet","indirect migration background","2","","",""
"No","2008","lower secondary degree","no migration background","5610","0.970573134064955","0.966222324839024","0.974923943290886"
"No","2008","lower secondary degree","direct migration background","440","0.955225328740162","0.936448413300519","0.974002244179805"
"No","2008","lower secondary degree","indirect migration background","218","0.975108495166891","0.954886094350912","0.995330895982871"
"No","2008","secondary school degree","no migration background","5055","0.940957627686977","0.93464758017568","0.947267675198273"
"No","2008","secondary school degree","direct migration background","195","0.970595849555365","0.947526358482231","0.993665340628498"
"No","2008","secondary school degree","indirect migration background","178","0.909494666450698","0.868806457574995","0.950182875326401"
"No","2008","college entrance qualification","no migration background","4420","0.940614429467624","0.933853964327953","0.947374894607294"
"No","2008","college entrance qualification","direct migration background","232","0.939766126256936","0.910155162605019","0.969377089908852"
"No","2008","college entrance qualification","indirect migration background","177","0.925833612304454","0.889334228610989","0.962332995997918"
"No","2008","Other degree","no migration background","118","0.989170252673399","0.970804325351968","1.00753617999483"
"No","2008","Other degree","direct migration background","767","0.953964717959602","0.939577366688126","0.968352069231079"
"No","2008","Other degree","indirect migration background","13","","",""
"No","2008","no degree/no degree yet","no migration background","351","0.933872708737471","0.908517387538458","0.959228029936484"
"No","2008","no degree/no degree yet","direct migration background","120","0.977207802819041","0.950725561701759","1.00369004393632"
"No","2008","no degree/no degree yet","indirect migration background","58","0.979853180333154","0.94430182036968","1.01540454029663"
"Yes","2009","lower secondary degree","no migration background","118","0.0234716472131928","0.0194129332150976","0.0275303612112881"
"Yes","2009","lower secondary degree","direct migration background","17","","",""
"Yes","2009","lower secondary degree","indirect migration background","15","","",""
"Yes","2009","secondary school degree","no migration background","227","0.0431770839086941","0.0375861166725779","0.0487680511448102"
"Yes","2009","secondary school degree","direct migration background","9","","",""
"Yes","2009","secondary school degree","indirect migration background","9","","",""
"Yes","2009","college entrance qualification","no migration background","246","0.0597236934268594","0.0527991495809392","0.0666482372727795"
"Yes","2009","college entrance qualification","direct migration background","17","","",""
"Yes","2009","college entrance qualification","indirect migration background","11","","",""
"Yes","2009","Other degree","no migration background","4","","",""
"Yes","2009","Other degree","direct migration background","35","0.0506277878351492","0.0342576923076721","0.0669978833626264"
"Yes","2009","Other degree","indirect migration background","1","","",""
"Yes","2009","no degree/no degree yet","no migration background","9","","",""
"Yes","2009","no degree/no degree yet","direct migration background","","","",""
"Yes","2009","no degree/no degree yet","indirect migration background","2","","",""
"No","2009","lower secondary degree","no migration background","5227","0.976528352786807","0.972469638788712","0.980587066784902"
"No","2009","lower secondary degree","direct migration background","395","0.939862320402081","0.916905859484691","0.96281878131947"
"No","2009","lower secondary degree","indirect migration background","193","0.914864416805488","0.876937254572665","0.952791579038311"
"No","2009","secondary school degree","no migration background","4850","0.956822916091306","0.95123194885519","0.962413883327422"
"No","2009","secondary school degree","direct migration background","172","0.95026347246275","0.918591978354911","0.98193496657059"
"No","2009","secondary school degree","indirect migration background","165","0.949828872021775","0.917393186368581","0.982264557674969"
"No","2009","college entrance qualification","no migration background","4253","0.940276306573141","0.933351762727221","0.947200850419061"
"No","2009","college entrance qualification","direct migration background","208","0.927629559164825","0.893774410083618","0.961484708246032"
"No","2009","college entrance qualification","indirect migration background","171","0.901291201622838","0.857957788691322","0.944624614554355"
"No","2009","Other degree","no migration background","106","0.940659915835496","0.896508752996067","0.984811078674925"
"No","2009","Other degree","direct migration background","654","0.949372212164851","0.933002116637374","0.965742307692328"
"No","2009","Other degree","indirect migration background","11","","",""
"No","2009","no degree/no degree yet","no migration background","308","0.979979312292122","0.96455995011639","0.995398674467853"
"No","2009","no degree/no degree yet","direct migration background","114","1","1","1"
"No","2009","no degree/no degree yet","indirect migration background","54","0.962949769634103","0.913478694292281","1.01242084497593"
"Yes","2010","lower secondary degree","no migration background","114","0.0217181476834996","0.0176112520208667","0.0258250433461324"
"Yes","2010","lower secondary degree","direct migration background","12","","",""
"Yes","2010","lower secondary degree","indirect migration background","8","","",""
"Yes","2010","secondary school degree","no migration background","201","0.0341795787866358","0.0290050144706875","0.0393541431025842"
"Yes","2010","secondary school degree","direct migration background","11","","",""
"Yes","2010","secondary school degree","indirect migration background","7","","",""
"Yes","2010","college entrance qualification","no migration background","208","0.0553780471862009","0.0485283418460436","0.0622277525263582"
"Yes","2010","college entrance qualification","direct migration background","11","","",""
"Yes","2010","college entrance qualification","indirect migration background","13","","",""
"Yes","2010","Other degree","no migration background","6","","",""
"Yes","2010","Other degree","direct migration background","16","","",""
"Yes","2010","Other degree","indirect migration background","","","",""
"Yes","2010","no degree/no degree yet","no migration background","8","","",""
"Yes","2010","no degree/no degree yet","direct migration background","1","","",""
"Yes","2010","no degree/no degree yet","indirect migration background","1","","",""
"No","2010","lower secondary degree","no migration background","4725","0.9782818523165","0.974174956653867","0.982388747979133"
"No","2010","lower secondary degree","direct migration background","354","0.95302546180784","0.931348866988334","0.974702056627347"
"No","2010","lower secondary degree","indirect migration background","173","0.97505308323109","0.952331877576769","0.997774288885411"
"No","2010","secondary school degree","no migration background","4535","0.965820421213364","0.960645856897416","0.970994985529313"
"No","2010","secondary school degree","direct migration background","147","0.932862519196998","0.893840396489109","0.971884641904887"
"No","2010","secondary school degree","indirect migration background","150","0.949539062217436","0.91529917375958","0.983778950675292"
