"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2012","(1c) basic vocational qualification","Female","4.08","4","518","3.92","4.24","1","3","5","7"
"2012","(1c) basic vocational qualification","Male","3.27","3","598","3.13","3.41","1","2","5","6"
"2012","(2a) intermediate vocational","Female","4.16","4","1363","4.06","4.26","1","3","6","7"
"2012","(2a) intermediate vocational","Male","3.49","3","690","3.35","3.63","1","2","5","6"
"2012","(2b) intermediate general qualification","Female","3.86","4","158","3.54","4.18","1","2","6","7"
"2012","(2b) intermediate general qualification","Male","3.94","4","72","3.45","4.43","1","2","6","7"
"2012","(2c_gen) general maturity certificate","Female","4.74","5","159","4.48","5","2","4","6","7"
"2012","(2c_gen) general maturity certificate","Male","4.26","4","84","3.88","4.64","2","3","6","6"
"2012","(2c_voc) vocational maturity certificate","Female","4.47","5","594","4.33","4.61","2","3","6","7"
"2012","(2c_voc) vocational maturity certificate","Male","3.9","4","274","3.69","4.11","1","2","5","6"
"2012","(3a) lower tertiary education","Female","4.91","5","236","4.7","5.12","2","4","6","7"
"2012","(3a) lower tertiary education","Male","3.88","4","216","3.64","4.12","2","2","5","6"
"2012","(3b) higher tertiary education","Female","5.03","5","573","4.9","5.16","3","4","6","7"
"2012","(3b) higher tertiary education","Male","4.37","5","464","4.2","4.54","2","3","6","7"
"2013","(0) in school","Female","4.57","5","137","4.28","4.86","2","3","6","7"
"2013","(0) in school","Male","3.36","3","123","3.04","3.68","1","2","5","6"
"2013","(1a) inadequately completed","Female","3.62","4","112","3.26","3.98","1","2","5","6"
"2013","(1a) inadequately completed","Male","3.42","3","103","3.05","3.79","1","2","5","6"
"2013","(1b) general elementary school","Female","3.81","4","964","3.7","3.92","1","2","5","6"
"2013","(1b) general elementary school","Male","3.18","3","413","3","3.36","1","2","4","6"
"2013","(1c) basic vocational qualification","Female","4.29","4","2248","4.22","4.36","1","3","6","7"
"2013","(1c) basic vocational qualification","Male","3.55","4","2530","3.48","3.62","1","2","5","6"
"2013","(2a) intermediate vocational","Female","4.51","5","2659","4.44","4.58","2","3","6","7"
"2013","(2a) intermediate vocational","Male","3.75","4","1892","3.67","3.83","1","2","5","6"
"2013","(2b) intermediate general qualification","Female","4.04","4","291","3.83","4.25","1","3","6","7"
"2013","(2b) intermediate general qualification","Male","3.3","3","175","3.02","3.58","1","2","4","6"
"2013","(2c_gen) general maturity certificate","Female","4.81","5","417","4.64","4.98","2","3","6","7"
"2013","(2c_gen) general maturity certificate","Male","4.35","4.16","350","4.16","4.54","2","3","6","7"
"2013","(2c_voc) vocational maturity certificate","Female","4.71","5","820","4.59","4.83","2","4","6","7"
"2013","(2c_voc) vocational maturity certificate","Male","4.15","4","633","4","4.3","2","2","6","7"
"2013","(3a) lower tertiary education","Female","5.04","5","781","4.93","5.15","2","4","6","7"
"2013","(3a) lower tertiary education","Male","4.15","4","893","4.03","4.27","2","3","6","7"
"2013","(3b) higher tertiary education","Female","5.2","6","1328","5.11","5.29","3","4","6","7"
"2013","(3b) higher tertiary education","Male","4.74","5","1447","4.65","4.83","2","4","6","7"
"2014","(0) in school","Female","","","","","","","","",""
"2014","(0) in school","Male","","","","","","","","",""
"2014","(1a) inadequately completed","Female","","","","","","","","",""
"2014","(1a) inadequately completed","Male","","","","","","","","",""
"2014","(1b) general elementary school","Female","","","","","","","","",""
"2014","(1b) general elementary school","Male","","","","","","","","",""
"2014","(1c) basic vocational qualification","Female","","","","","","","","",""
"2014","(1c) basic vocational qualification","Male","","","","","","","","",""
"2014","(2a) intermediate vocational","Female","","","","","","","","",""
"2014","(2a) intermediate vocational","Male","","","","","","","","",""
"2014","(2b) intermediate general qualification","Female","","","","","","","","",""
"2014","(2b) intermediate general qualification","Male","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2014","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2014","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2014","(3a) lower tertiary education","Female","","","","","","","","",""
"2014","(3a) lower tertiary education","Male","","","","","","","","",""
"2014","(3b) higher tertiary education","Female","","","","","","","","",""
"2014","(3b) higher tertiary education","Male","","","","","","","","",""
"2015","(0) in school","Female","","","","","","","","",""
"2015","(0) in school","Male","","","","","","","","",""
"2015","(1a) inadequately completed","Female","","","","","","","","",""
"2015","(1a) inadequately completed","Male","","","","","","","","",""
"2015","(1b) general elementary school","Female","","","","","","","","",""
"2015","(1b) general elementary school","Male","","","","","","","","",""
"2015","(1c) basic vocational qualification","Female","","","","","","","","",""
"2015","(1c) basic vocational qualification","Male","","","","","","","","",""
"2015","(2a) intermediate vocational","Female","","","","","","","","",""
"2015","(2a) intermediate vocational","Male","","","","","","","","",""
"2015","(2b) intermediate general qualification","Female","","","","","","","","",""
"2015","(2b) intermediate general qualification","Male","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2015","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2015","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2015","(3a) lower tertiary education","Female","","","","","","","","",""
"2015","(3a) lower tertiary education","Male","","","","","","","","",""
"2015","(3b) higher tertiary education","Female","","","","","","","","",""
"2015","(3b) higher tertiary education","Male","","","","","","","","",""
"2016","(0) in school","Female","","","","","","","","",""
"2016","(0) in school","Male","","","","","","","","",""
"2016","(1a) inadequately completed","Female","","","","","","","","",""
"2016","(1a) inadequately completed","Male","","","","","","","","",""
"2016","(1b) general elementary school","Female","","","","","","","","",""
"2016","(1b) general elementary school","Male","","","","","","","","",""
"2016","(1c) basic vocational qualification","Female","","","","","","","","",""
"2016","(1c) basic vocational qualification","Male","","","","","","","","",""
"2016","(2a) intermediate vocational","Female","","","","","","","","",""
"2016","(2a) intermediate vocational","Male","","","","","","","","",""
"2016","(2b) intermediate general qualification","Female","","","","","","","","",""
"2016","(2b) intermediate general qualification","Male","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2016","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2016","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2016","(3a) lower tertiary education","Female","","","","","","","","",""
"2016","(3a) lower tertiary education","Male","","","","","","","","",""
"2016","(3b) higher tertiary education","Female","","","","","","","","",""
"2016","(3b) higher tertiary education","Male","","","","","","","","",""
"2017","(0) in school","Female","4.55","5","217","4.32","4.78","2","4","6","7"
"2017","(0) in school","Male","3.79","4","195","3.53","4.05","2","2","5","6"
"2017","(1a) inadequately completed","Female","4.28","4","625","4.12","4.44","1","3","6","7"
"2017","(1a) inadequately completed","Male","3.79","4","750","3.64","3.94","1","2","5","7"
"2017","(1b) general elementary school","Female","3.9","4","1369","3.8","4","1","2","5","7"
"2017","(1b) general elementary school","Male","3.54","3","1090","3.42","3.66","1","2","5","6"
"2017","(1c) basic vocational qualification","Female","4.41","5","2391","4.34","4.48","2","3","6","7"
"2017","(1c) basic vocational qualification","Male","3.67","4","2812","3.6","3.74","1","2","5","6"
"2017","(2a) intermediate vocational","Female","4.48","5","3624","4.42","4.54","2","3","6","7"
"2017","(2a) intermediate vocational","Male","3.77","4","2492","3.7","3.84","1","2","5","6"
"2017","(2b) intermediate general qualification","Female","4.43","4","497","4.28","4.58","2","3","6","7"
"2017","(2b) intermediate general qualification","Male","3.71","3","323","3.5","3.92","1","2","5","7"
"2017","(2c_gen) general maturity certificate","Female","4.86","5","938","4.75","4.97","2","4","6","7"
"2017","(2c_gen) general maturity certificate","Male","4.34","5","923","4.22","4.46","2","3","6","7"
"2017","(2c_voc) vocational maturity certificate","Female","4.71","5","1605","4.62","4.8","2","3","6","7"
"2017","(2c_voc) vocational maturity certificate","Male","4.01","4","1118","3.9","4.12","1","2","6","7"
"2017","(3a) lower tertiary education","Female","4.99","5","991","4.89","5.09","2","4","6","7"
"2017","(3a) lower tertiary education","Male","4.23","4","1054","4.12","4.34","2","3","6","6"
"2017","(3b) higher tertiary education","Female","5.19","6","2428","5.13","5.25","3","4","7","7"
"2017","(3b) higher tertiary education","Male","4.69","5","2520","4.62","4.76","2","3","6","7"
"2018","(0) in school","Female","","","","","","","","",""
"2018","(0) in school","Male","","","","","","","","",""
"2018","(1a) inadequately completed","Female","","","","","","","","",""
"2018","(1a) inadequately completed","Male","","","","","","","","",""
"2018","(1b) general elementary school","Female","","","","","","","","",""
"2018","(1b) general elementary school","Male","","","","","","","","",""
"2018","(1c) basic vocational qualification","Female","","","","","","","","",""
"2018","(1c) basic vocational qualification","Male","","","","","","","","",""
"2018","(2a) intermediate vocational","Female","","","","","","","","",""
"2018","(2a) intermediate vocational","Male","","","","","","","","",""
"2018","(2b) intermediate general qualification","Female","","","","","","","","",""
"2018","(2b) intermediate general qualification","Male","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Female","","","","","","","","",""
"2018","(2c_gen) general maturity certificate","Male","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Female","","","","","","","","",""
"2018","(2c_voc) vocational maturity certificate","Male","","","","","","","","",""
"2018","(3a) lower tertiary education","Female","","","","","","","","",""
"2018","(3a) lower tertiary education","Male","","","","","","","","",""
"2018","(3b) higher tertiary education","Female","","","","","","","","",""
"2018","(3b) higher tertiary education","Male","","","","","","","","",""
"2019","(0) in school","Female","5.33","6","161","5.05","5.61","3","4","7","7"
"2019","(0) in school","Male","3.85","4","167","3.56","4.14","1","2","6","6"
"2019","(1a) inadequately completed","Female","4.06","4","239","3.8","4.32","1","2","6","7"
"2019","(1a) inadequately completed","Male","3.42","3","195","3.16","3.68","1","2","5","6"
"2019","(1b) general elementary school","Female","3.81","4","965","3.69","3.93","1","2","5","6"
"2019","(1b) general elementary school","Male","3.36","3","678","3.22","3.5","1","2","5","6"
"2019","(1c) basic vocational qualification","Female","4.21","4","2014","4.13","4.29","2","3","6","7"
"2019","(1c) basic vocational qualification","Male","3.45","3","2436","3.38","3.52","1","2","5","6"
"2019","(2a) intermediate vocational","Female","4.35","5","3415","4.29","4.41","2","3","6","7"
"2019","(2a) intermediate vocational","Male","3.7","4","2456","3.63","3.77","1","2","5","6"
"2019","(2b) intermediate general qualification","Female","4.11","4","458","3.93","4.29","1","3","6","7"
"2019","(2b) intermediate general qualification","Male","3.88","4","330","3.67","4.09","1","2","5","7"
"2019","(2c_gen) general maturity certificate","Female","4.73","5","773","4.6","4.86","2","3","6","7"
"2019","(2c_gen) general maturity certificate","Male","4.4","4","693","4.26","4.54","2","3","6","7"
"2019","(2c_voc) vocational maturity certificate","Female","4.65","5","1535","4.56","4.74","2","3","6","7"
"2019","(2c_voc) vocational maturity certificate","Male","4","4","1113","3.89","4.11","2","2","5","6"
"2019","(3a) lower tertiary education","Female","4.93","5","1010","4.82","5.04","2","4","6","7"
"2019","(3a) lower tertiary education","Male","4.14","4","1184","4.03","4.25","2","3","6","7"
"2019","(3b) higher tertiary education","Female","5.09","5","2325","5.02","5.16","2","4","6","7"
"2019","(3b) higher tertiary education","Male","4.58","5","2468","4.51","4.65","2","3","6","7"
