"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","no migration background","Rural Area","3.74","4","5767","1","2","5","6","7","3.69","3.79","1","7","4","4"
"2009","no migration background","Urban Area","3.95","4","9811","1","2","5","7","7","3.91","3.99","1","7","4","4"
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","4.13","4","291","1","3","6","7","7","3.91","4.35","1","7","4","4"
"2012","direct migration background","Urban Area","4.12","4","776","1","2","6","7","7","3.99","4.25","1","7","4","5"
"2012","indirect migration background","Rural Area","4.33","4.42","96","2","3","6","7","7","3.94","4.72","1","7","4","5"
"2012","indirect migration background","Urban Area","4.29","5","385","1","3","6","7","7","4.1","4.48","1","7","4","5"
"2012","no migration background","Rural Area","3.86","4","2258","1","2","5","6","7","3.78","3.94","1","7","4","4"
"2012","no migration background","Urban Area","4.01","4","3255","1","2","6","7","7","3.95","4.07","1","7","4","4"
"2013","direct migration background","Rural Area","4.18","4","380","1","3","5","7","7","4","4.36","1","7","4","5"
"2013","direct migration background","Urban Area","4.27","4","1284","1","3","6","7","7","4.17","4.37","1","7","4","5"
"2013","indirect migration background","Rural Area","4.23","4","135","2","3","6","6","7","3.92","4.54","1","7","4","5"
"2013","indirect migration background","Urban Area","4.36","4","577","2","3","6","7","7","4.22","4.5","1","7","4","5"
"2013","no migration background","Rural Area","4.09","4","6091","1","3","6","7","7","4.04","4.14","1","7","4","4"
"2013","no migration background","Urban Area","4.22","4","10298","1","3","6","7","7","4.18","4.26","1","7","4","4"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","4.5","5","1893","2","3","6","7","7","4.42","4.58","1","7","5","6"
"2017","direct migration background","Urban Area","4.39","5","5198","2","3","6","7","7","4.34","4.44","1","7","5","5"
"2017","indirect migration background","Rural Area","3.97","4","299","2","3","5","6","7","3.76","4.18","1","7","4","5"
"2017","indirect migration background","Urban Area","4.36","5","1401","1","3","6","7","7","4.26","4.46","1","7","4","5"
"2017","no migration background","Rural Area","4.13","4","7846","2","3","6","7","7","4.09","4.17","1","7","4","4"
"2017","no migration background","Urban Area","4.3","4","12351","2","3","6","7","7","4.27","4.33","1","7","4","5"
"2018","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2018","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2018","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2018","no migration background","Rural Area","","","","","","","","","","","","","",""
"2018","no migration background","Urban Area","","","","","","","","","","","","","",""
"2019","direct migration background","Rural Area","4.01","4","970","1","2","5","7","7","3.89","4.13","1","7","4","4"
"2019","direct migration background","Urban Area","4.2","4","2647","1","3","6","7","7","4.13","4.27","1","7","4","5"
"2019","indirect migration background","Rural Area","3.84","4","323","1","2","5","6","7","3.63","4.05","1","7","4","5"
"2019","indirect migration background","Urban Area","4.47","5","1261","2","3","6","7","7","4.36","4.58","1","7","5","5"
"2019","no migration background","Rural Area","4.04","4","7481","1","2","6","7","7","4","4.08","1","7","4","4"
"2019","no migration background","Urban Area","4.16","4","11423","1","3","6","7","7","4.13","4.19","1","7","4","5"
