"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","secondary school degree","Female","4.14","4","3097","1","3","6","7","4.08","4.2","4","4"
"2009","secondary school degree","Male","3.53","3","2287","1","2","5","6","3.46","3.6","3","4"
"2010","college entrance qualification","Female","","","","","","","","","","",""
"2010","college entrance qualification","Male","","","","","","","","","","",""
"2010","lower secondary degree","Female","","","","","","","","","","",""
"2010","lower secondary degree","Male","","","","","","","","","","",""
"2010","no degree/no degree yet","Female","","","","","","","","","","",""
"2010","no degree/no degree yet","Male","","","","","","","","","","",""
"2010","Other degree","Female","","","","","","","","","","",""
"2010","Other degree","Male","","","","","","","","","","",""
"2010","secondary school degree","Female","","","","","","","","","","",""
"2010","secondary school degree","Male","","","","","","","","","","",""
"2011","college entrance qualification","Female","","","","","","","","","","",""
"2011","college entrance qualification","Male","","","","","","","","","","",""
"2011","lower secondary degree","Female","","","","","","","","","","",""
"2011","lower secondary degree","Male","","","","","","","","","","",""
"2011","no degree/no degree yet","Female","","","","","","","","","","",""
"2011","no degree/no degree yet","Male","","","","","","","","","","",""
"2011","Other degree","Female","","","","","","","","","","",""
"2011","Other degree","Male","","","","","","","","","","",""
"2011","secondary school degree","Female","","","","","","","","","","",""
"2011","secondary school degree","Male","","","","","","","","","","",""
"2012","college entrance qualification","Female","4.81","5","1289","2","4","6","7","4.72","4.9","5","5"
"2012","college entrance qualification","Male","4.06","4","853","2","3","6","6","3.94","4.18","4","5"
"2012","lower secondary degree","Female","3.82","4","715","1","2","5","7","3.68","3.96","4","4"
"2012","lower secondary degree","Male","3.22","3","673","1","2","5","6","3.08","3.36","3","3"
"2012","no degree/no degree yet","Female","4.25","4","188","1","2","6","7","3.96","4.54","4","5"
"2012","no degree/no degree yet","Male","3.52","3","158","2","2","5","6","3.24","3.8","3","4"
"2012","Other degree","Female","4.43","5","360","2","3","6","7","4.24","4.62","5","5"
"2012","Other degree","Male","3.89","4","301","1","2","5","6","3.68","4.1","4","4"
"2012","secondary school degree","Female","4.13","4","1569","1","3","6","7","4.04","4.22","4","5"
"2012","secondary school degree","Male","3.56","3.02","803","1","2","5","6","3.43","3.69","3","4"
"2013","college entrance qualification","Female","4.98","5","2661","2","4","6","7","4.92","5.04","5","5"
"2013","college entrance qualification","Male","4.39","5","2714","2","3","6","7","4.32","4.46","5","5"
"2013","lower secondary degree","Female","4.14","4","2967","1","3","6","7","4.07","4.21","4","4"
"2013","lower secondary degree","Male","3.52","3","2818","1","2","5","6","3.45","3.59","3","4"
"2013","no degree/no degree yet","Female","4.02","4","250","1","3","6","7","3.79","4.25","4","5"
"2013","no degree/no degree yet","Male","3.41","3","228","1","2","5","6","3.17","3.65","3","4"
"2013","Other degree","Female","4.56","5","574","2","3","6","7","4.41","4.71","5","5"
"2013","Other degree","Male","3.89","4","426","1","2","5","6","3.71","4.07","4","4"
"2013","secondary school degree","Female","4.5","5","3260","2","3","6","7","4.44","4.56","5","5"
"2013","secondary school degree","Male","3.79","4","2348","1","2","5","6","3.72","3.86","4","4"
"2014","college entrance qualification","Female","","","","","","","","","","",""
"2014","college entrance qualification","Male","","","","","","","","","","",""
"2014","lower secondary degree","Female","","","","","","","","","","",""
"2014","lower secondary degree","Male","","","","","","","","","","",""
"2014","no degree/no degree yet","Female","","","","","","","","","","",""
"2014","no degree/no degree yet","Male","","","","","","","","","","",""
"2014","Other degree","Female","","","","","","","","","","",""
"2014","Other degree","Male","","","","","","","","","","",""
"2014","secondary school degree","Female","","","","","","","","","","",""
"2014","secondary school degree","Male","","","","","","","","","","",""
"2015","college entrance qualification","Female","","","","","","","","","","",""
"2015","college entrance qualification","Male","","","","","","","","","","",""
"2015","lower secondary degree","Female","","","","","","","","","","",""
"2015","lower secondary degree","Male","","","","","","","","","","",""
"2015","no degree/no degree yet","Female","","","","","","","","","","",""
"2015","no degree/no degree yet","Male","","","","","","","","","","",""
"2015","Other degree","Female","","","","","","","","","","",""
"2015","Other degree","Male","","","","","","","","","","",""
"2015","secondary school degree","Female","","","","","","","","","","",""
"2015","secondary school degree","Male","","","","","","","","","","",""
"2016","college entrance qualification","Female","","","","","","","","","","",""
"2016","college entrance qualification","Male","","","","","","","","","","",""
"2016","lower secondary degree","Female","","","","","","","","","","",""
"2016","lower secondary degree","Male","","","","","","","","","","",""
"2016","no degree/no degree yet","Female","","","","","","","","","","",""
"2016","no degree/no degree yet","Male","","","","","","","","","","",""
"2016","Other degree","Female","","","","","","","","","","",""
"2016","Other degree","Male","","","","","","","","","","",""
"2016","secondary school degree","Female","","","","","","","","","","",""
"2016","secondary school degree","Male","","","","","","","","","","",""
"2017","college entrance qualification","Female","4.96","5","4119","2","4","6","7","4.91","5.01","5","5"
"2017","college entrance qualification","Male","4.39","5","3808","2","3","6","7","4.33","4.45","5","5"
"2017","lower secondary degree","Female","4.23","4","3001","2","3","6","7","4.17","4.29","4","4"
"2017","lower secondary degree","Male","3.64","4","3035","1","2","5","6","3.58","3.7","4","4"
"2017","no degree/no degree yet","Female","4.37","4","844","2","3","6","7","4.24","4.5","5","5"
"2017","no degree/no degree yet","Male","3.81","4","937","1","2","5","7","3.68","3.94","5","5"
"2017","Other degree","Female","4.78","5","2182","2","3","6","7","4.7","4.86","5","6"
"2017","Other degree","Male","4.06","4","2292","1","2","6","7","3.98","4.14","5","5"
"2017","secondary school degree","Female","4.51","5","4459","2","3","6","7","4.46","4.56","5","5"
"2017","secondary school degree","Male","3.82","4","3127","1","2","5","6","3.76","3.88","4","4"
"2018","college entrance qualification","Female","","","","","","","","","","",""
"2018","college entrance qualification","Male","","","","","","","","","","",""
"2018","lower secondary degree","Female","","","","","","","","","","",""
"2018","lower secondary degree","Male","","","","","","","","","","",""
"2018","no degree/no degree yet","Female","","","","","","","","","","",""
"2018","no degree/no degree yet","Male","","","","","","","","","","",""
"2018","Other degree","Female","","","","","","","","","","",""
"2018","Other degree","Male","","","","","","","","","","",""
"2018","secondary school degree","Female","","","","","","","","","","",""
"2018","secondary school degree","Male","","","","","","","","","","",""
"2019","college entrance qualification","Female","4.89","5","4259","2","4","6","7","4.84","4.94","5","5"
"2019","college entrance qualification","Male","4.3","5","4263","2","3","6","7","4.24","4.36","5","5"
"2019","lower secondary degree","Female","4.08","4","2550","1","3","6","7","4.01","4.15","4","4"
"2019","lower secondary degree","Male","3.47","3","2714","1","2","5","6","3.4","3.54","3","4"
"2019","no degree/no degree yet","Female","4.43","4.05","401","1","3","6","7","4.23","4.63","4","5"
"2019","no degree/no degree yet","Male","3.59","3","367","1","2","5","6","3.4","3.78","3","4"
"2019","Other degree","Female","4.61","5","1383","2","3","6","7","4.51","4.71","5","5"
"2019","Other degree","Male","3.97","4","1139","1","2","6","7","3.86","4.08","4","4"
"2019","secondary school degree","Female","4.37","5","4209","2","3","6","7","4.31","4.43","5","5"
"2019","secondary school degree","Male","3.8","4","3166","1","2","5","6","3.73","3.87","4","4"
