"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2012","Other degree","no migration background","6.17","6","194","3","5","8","9","5.78","6.56","5","7"
"2012","secondary school degree","direct migration background","5.88","6","282","3","4","8","9","5.56","6.2","6","7"
"2012","secondary school degree","indirect migration background","5.45","5.29","308","3","4","7","8","5.15","5.75","6","7"
"2012","secondary school degree","no migration background","6.04","7","7381","2","5","8","9","5.98","6.1","6","6"
"2013","college entrance qualification","direct migration background","6.26","7","307","3","5","8","9","5.96","6.56","6","7"
"2013","college entrance qualification","indirect migration background","6.37","7","350","2","5","8","9","6.12","6.62","6","7"
"2013","college entrance qualification","no migration background","6.78","7","6572","3","5","8","9","6.72","6.84","7","7"
"2013","lower secondary degree","direct migration background","5.8","6","425","2","4","8","9","5.56","6.04","5","6"
"2013","lower secondary degree","indirect migration background","5.35","5.98","269","1","3","7","8","5.02","5.68","5","6"
"2013","lower secondary degree","no migration background","5.93","6","6289","2","4","8","9","5.87","5.99","6","6"
"2013","no degree/no degree yet","direct migration background","5.07","6","149","1","2","7","8","4.62","5.52","4","6"
"2013","no degree/no degree yet","indirect migration background","5.78","6","87","2","3","9","10","5.09","6.47","4","7"
"2013","no degree/no degree yet","no migration background","5.33","5","437","1","3","8","9","5.04","5.62","5","6"
"2013","Other degree","direct migration background","5.73","6","1320","2","4","8","9","5.59","5.87","6","6"
"2013","Other degree","indirect migration background","4.65","4.11","30","1","3","7","8","3.65","5.65","3","6"
"2013","Other degree","no migration background","5.92","7","194","2","4","8","9","5.53","6.31","5","7"
"2013","secondary school degree","direct migration background","5.83","6","260","2","4","8","9","5.5","6.16","6","7"
"2013","secondary school degree","indirect migration background","5.63","6","289","2","5","7","9","5.32","5.94","6","7"
"2013","secondary school degree","no migration background","6.16","7","7154","3","5","8","9","6.1","6.22","6","7"
"2014","college entrance qualification","direct migration background","6.16","7","454","3","5","8","9","5.92","6.4","6","7"
"2014","college entrance qualification","indirect migration background","6.28","7","526","2","5","8","9","6.06","6.5","7","7"
"2014","college entrance qualification","no migration background","6.85","7","6299","3","5","8","10","6.79","6.91","7","7"
"2014","lower secondary degree","direct migration background","5.87","6","579","2","4","8","9","5.66","6.08","5","6"
"2014","lower secondary degree","indirect migration background","5.2","5","402","0","3","7","8","4.92","5.48","5","6"
"2014","lower secondary degree","no migration background","5.98","6","5780","2","4","8","9","5.92","6.04","6","6"
"2014","no degree/no degree yet","direct migration background","4.69","5","335","0","3","7","8","4.4","4.98","5","5"
"2014","no degree/no degree yet","indirect migration background","5.28","6","98","0","2","8","9","4.64","5.92","5","6"
"2014","no degree/no degree yet","no migration background","4.71","5","374","0","2","7","9","4.38","5.04","5","5"
"2014","Other degree","direct migration background","5.63","6","2907","2","4","8","9","5.53","5.73","6","6"
"2014","Other degree","indirect migration background","5.61","5.33","62","2","4","7","9","4.99","6.23","5","6"
"2014","Other degree","no migration background","5.74","6","176","2","4","8","9","5.32","6.16","5","7"
"2014","secondary school degree","direct migration background","5.89","6","400","2","4","8","9","5.65","6.13","6","7"
"2014","secondary school degree","indirect migration background","5.8","6","428","2","4","7","9","5.55","6.05","6","7"
"2014","secondary school degree","no migration background","6.18","7","6551","3","5","8","9","6.12","6.24","7","7"
"2015","college entrance qualification","direct migration background","6.73","7","442","3","5","9","10","6.5","6.96","7","7"
"2015","college entrance qualification","indirect migration background","6.56","7","504","2","5","8","9","6.34","6.78","7","7"
"2015","college entrance qualification","no migration background","6.92","7","6089","3","6","9","10","6.86","6.98","7","8"
"2015","lower secondary degree","direct migration background","5.61","6","525","1","4","8","9","5.38","5.84","6","6"
"2015","lower secondary degree","indirect migration background","5.35","6","368","1","3","7","8","5.06","5.64","5","6"
"2015","lower secondary degree","no migration background","6.16","7","5360","3","5","8","9","6.09","6.23","7","7"
"2015","no degree/no degree yet","direct migration background","4.82","5","399","1","3","7","8","4.54","5.1","5","5"
"2015","no degree/no degree yet","indirect migration background","4.35","3.69","93","0","0","8","9","3.63","5.07","3","6"
"2015","no degree/no degree yet","no migration background","4.95","5","319","1","3","7","9","4.62","5.28","5","6"
"2015","Other degree","direct migration background","5.85","6","3744","2","4","8","9","5.77","5.93","6","6"
"2015","Other degree","indirect migration background","5.88","6","65","2","5","8","8","5.26","6.5","5","7"
"2015","Other degree","no migration background","5.99","6","168","3","4","8","9","5.56","6.42","6","7"
"2015","secondary school degree","direct migration background","5.92","7","385","2","4","8","8","5.65","6.19","6","7"
"2015","secondary school degree","indirect migration background","6.07","6","404","3","5","8","9","5.82","6.32","6","7"
"2015","secondary school degree","no migration background","6.33","7","6244","3","5","8","9","6.27","6.39","7","7"
"2016","college entrance qualification","direct migration background","6.85","7","409","3","5","9","10","6.62","7.08","7","7"
"2016","college entrance qualification","indirect migration background","6.42","7","505","2","5","8","9","6.18","6.66","7","8"
"2016","college entrance qualification","no migration background","6.99","8","5764","4","6","9","10","6.93","7.05","8","8"
"2016","lower secondary degree","direct migration background","5.79","6","473","2","4","8","9","5.56","6.02","6","7"
"2016","lower secondary degree","indirect migration background","5.79","6","344","2","4","8","9","5.5","6.08","5","6"
"2016","lower secondary degree","no migration background","6.28","7","4941","3","5","8","9","6.21","6.35","7","7"
"2016","no degree/no degree yet","direct migration background","5.08","5","448","1","3","7","8","4.81","5.35","5","5"
"2016","no degree/no degree yet","indirect migration background","5.51","5","72","1","3","8","9","4.76","6.26","5","7"
"2016","no degree/no degree yet","no migration background","5.35","6","290","1","4","7","9","5.01","5.69","5","6"
"2016","Other degree","direct migration background","5.86","6","3266","2","4","8","9","5.77","5.95","6","6"
"2016","Other degree","indirect migration background","5.61","5.25","53","3","4","7","8","4.94","6.28","5","7"
"2016","Other degree","no migration background","6.07","7","147","2","5","8","9","5.65","6.49","6","7"
"2016","secondary school degree","direct migration background","6.02","6","336","2","4","8","9","5.75","6.29","6","7"
"2016","secondary school degree","indirect migration background","6.27","7","374","2","5","8","9","6","6.54","6","7"
"2016","secondary school degree","no migration background","6.41","7","5801","3","5","8","9","6.35","6.47","7","7"
"2017","college entrance qualification","direct migration background","6.6","7","417","3","5","8","9","6.37","6.83","7","7"
"2017","college entrance qualification","indirect migration background","6.53","7","594","2","5","8","9","6.32","6.74","7","7"
"2017","college entrance qualification","no migration background","7.01","8","6760","4","6","9","10","6.96","7.06","8","8"
"2017","lower secondary degree","direct migration background","5.83","6","460","2","4","8","9","5.6","6.06","6","7"
"2017","lower secondary degree","indirect migration background","5.88","6","346","2","4","8","9","5.61","6.15","6","7"
"2017","lower secondary degree","no migration background","6.29","7","5185","3","5","8","9","6.23","6.35","7","7"
"2017","no degree/no degree yet","direct migration background","5.44","5","1277","2","4","7","9","5.29","5.59","5","6"
"2017","no degree/no degree yet","indirect migration background","5.17","5","98","0","3","8","9","4.56","5.78","5","7"
"2017","no degree/no degree yet","no migration background","5.4","6","379","1","3","8","9","5.09","5.71","5","6"
"2017","Other degree","direct migration background","5.85","6","4368","2","4","8","9","5.77","5.93","6","6"
"2017","Other degree","indirect migration background","6.2","6","48","4","5","8","8","5.42","6.98","5","7"
"2017","Other degree","no migration background","5.75","6","160","1","4","8","9","5.35","6.15","6","7"
"2017","secondary school degree","direct migration background","5.93","6","353","2","4","8","9","5.68","6.18","6","7"
"2017","secondary school degree","indirect migration background","6.32","7","402","3","5","8","9","6.07","6.57","6","7"
"2017","secondary school degree","no migration background","6.45","7","6707","3","5","8","9","6.39","6.51","7","7"
"2018","college entrance qualification","direct migration background","6.53","7","405","3","5","8","9","6.3","6.76","6","7"
"2018","college entrance qualification","indirect migration background","6.58","7","553","3","5","8","9","6.38","6.78","7","7"
"2018","college entrance qualification","no migration background","7.01","7","6558","4","6","9","10","6.96","7.06","7","8"
"2018","lower secondary degree","direct migration background","5.84","6","445","3","5","8","9","5.61","6.07","6","6"
"2018","lower secondary degree","indirect migration background","6.05","7","347","2","4","8","9","5.77","6.33","6","7"
"2018","lower secondary degree","no migration background","6.23","7","4876","3","5","8","9","6.16","6.3","7","7"
"2018","no degree/no degree yet","direct migration background","4.98","5","1767","1","3","7","8","4.85","5.11","5","5"
"2018","no degree/no degree yet","indirect migration background","5.08","5","95","0","2","8","9","4.42","5.74","5","7"
"2018","no degree/no degree yet","no migration background","5.39","5","336","1","3","8","9","5.07","5.71","5","6"
"2018","Other degree","direct migration background","5.82","6","4699","2","4","8","9","5.75","5.89","6","6"
"2018","Other degree","indirect migration background","5.63","6","49","2","3","8","8","4.8","6.46","5","7"
"2018","Other degree","no migration background","5.9","6","154","2","4","8","9","5.46","6.34","5","7"
"2018","secondary school degree","direct migration background","5.82","6","334","2","5","7","8","5.57","6.07","6","7"
"2018","secondary school degree","indirect migration background","6.4","7","399","3","5","8","9","6.16","6.64","6","7"
"2018","secondary school degree","no migration background","6.42","7","6418","3","5","8","9","6.36","6.48","7","7"
"2019","college entrance qualification","direct migration background","6.99","7","400","4","6","8","10","6.77","7.21","7","7"
"2019","college entrance qualification","indirect migration background","6.75","7","629","3","5","8","9","6.57","6.93","7","8"
"2019","college entrance qualification","no migration background","7.19","8","7402","4","6","9","10","7.14","7.24","8","8"
"2019","lower secondary degree","direct migration background","6.13","6","407","3","5","8","9","5.89","6.37","6","7"
"2019","lower secondary degree","indirect migration background","6.1","7","304","2","5","8","9","5.8","6.4","6","7"
"2019","lower secondary degree","no migration background","6.43","7","4576","3","5","8","9","6.36","6.5","7","7"
"2019","no degree/no degree yet","direct migration background","5.29","5","1595","2","4","7","8","5.17","5.41","6","6"
"2019","no degree/no degree yet","indirect migration background","5.23","5","90","0","2","8","10","4.57","5.89","5","7"
"2019","no degree/no degree yet","no migration background","5.6","6","310","1","4","8","9","5.26","5.94","6","7"
"2019","Other degree","direct migration background","6.03","6","4092","2","5","8","9","5.96","6.1","6","6"
"2019","Other degree","indirect migration background","6.04","6","45","2","3","9","9","5.15","6.93","4","8"
"2019","Other degree","no migration background","6.65","7","158","3","5","8","10","6.22","7.08","7","8"
"2019","secondary school degree","direct migration background","5.77","6","320","1","5","8","9","5.49","6.05","6","7"
"2019","secondary school degree","indirect migration background","6.77","7","401","4","5","8","9","6.51","7.03","7","7"
"2019","secondary school degree","no migration background","6.65","7","6643","3","5","8","9","6.59","6.71","7","7"
