"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2008","66 and older","higher vocational","6.21","6","313","3","5","8","9","5.95","6.47","6","7"
"2008","66 and older","in school","","","","","","","","","","",""
"2008","66 and older","inadequately","4.52","4.98","43","1","3","6","7","3.77","5.27","3","6"
"2008","66 and older","middle vocational","5.93","6","2235","3","4","8","9","5.84","6.02","6","6"
"2008","66 and older","vocational + Abi","6.63","7","108","3","5","8","10","6.1","7.16","7","8"
"2009","16-34 y.","general elemantary","4.76","5","530","0","3","7","8","4.53","4.99","5","5"
"2009","16-34 y.","higher education","6.22","7","535","3","4","8","9","6.01","6.43","7","7"
"2009","16-34 y.","higher vocational","5.83","6","108","3","5","7","9","5.36","6.3","6","7"
"2009","16-34 y.","in school","4.45","5","254","0","1","7","8","4.05","4.85","4","6"
"2009","16-34 y.","inadequately","4.73","4.64","41","1","3","7","8","3.91","5.55","3","6"
"2009","16-34 y.","middle vocational","5.37","6","1760","2","3","8","9","5.25","5.49","6","6"
"2009","16-34 y.","vocational + Abi","5.6","6","329","2","4","7","8","5.33","5.87","5","6"
"2009","35-65 y.","general elemantary","4.55","5","570","1","3","6","8","4.33","4.77","5","5"
"2009","35-65 y.","higher education","6.42","7","2589","3","5","8","9","6.33","6.51","7","7"
"2009","35-65 y.","higher vocational","5.73","6","890","2","4","8","9","5.57","5.89","6","7"
"2009","35-65 y.","in school","","","","","","","","","","",""
"2009","35-65 y.","inadequately","3.67","4","77","0","1","5","7","3.02","4.32","3","5"
"2009","35-65 y.","middle vocational","5.4","6","5012","2","4","7","8","5.33","5.47","6","6"
"2009","35-65 y.","vocational + Abi","5.64","6","554","2","4","8","8","5.43","5.85","6","7"
"2009","66 and older","general elemantary","5.34","5","660","2","3","7","8","5.15","5.53","5","6"
"2009","66 and older","higher education","6.81","7","882","3","5","8","10","6.66","6.96","7","8"
"2009","66 and older","higher vocational","6.16","6.02","319","3","5","8","9","5.92","6.4","6","7"
"2009","66 and older","in school","","","","","","","","","","",""
"2009","66 and older","inadequately","4.12","4","42","1","2","6","7","3.36","4.88","3","5"
"2009","66 and older","middle vocational","6.13","7","2164","3","5","8","9","6.03","6.23","6","7"
"2009","66 and older","vocational + Abi","6.08","7","97","1","5","8","10","5.48","6.68","6","7"
"2010","16-34 y.","general elemantary","4.9","5","933","0","3","7","9","4.72","5.08","5","5"
"2010","16-34 y.","higher education","6.28","7","907","2","5","8","9","6.11","6.45","7","7"
"2010","16-34 y.","higher vocational","6.31","6","191","3","5","8","9","5.95","6.67","6","7"
"2010","16-34 y.","in school","5.16","6","340","0","2","8","9","4.81","5.51","5","6"
"2010","16-34 y.","inadequately","4.44","5","147","1","2","6","8","3.96","4.92","3","5"
"2010","16-34 y.","middle vocational","5.5","6","2969","2","4","8","9","5.4","5.6","5","6"
"2010","16-34 y.","vocational + Abi","5.75","6","595","2","4","8","9","5.54","5.96","5","6"
"2010","35-65 y.","general elemantary","4.49","5","840","1","2","7","8","4.3","4.68","5","5"
"2010","35-65 y.","higher education","6.47","7","3519","3","5","8","9","6.39","6.55","7","7"
"2010","35-65 y.","higher vocational","6.1","7","1085","3","5","8","9","5.96","6.24","6","7"
"2010","35-65 y.","in school","","","","","","","","","","",""
"2010","35-65 y.","inadequately","4.07","4","146","0","2","6","7","3.59","4.55","3","5"
"2010","35-65 y.","middle vocational","5.44","6","6537","2","4","7","8","5.38","5.5","6","6"
"2010","35-65 y.","vocational + Abi","5.89","6","988","2","4","8","9","5.73","6.05","6","7"
"2010","66 and older","general elemantary","5.63","6","613","2","4","8","8","5.44","5.82","5","6"
"2010","66 and older","higher education","6.93","7","898","3","5","9","10","6.79","7.07","8","8"
"2010","66 and older","higher vocational","6.13","6.44","316","3","5","8","9","5.89","6.37","6","7"
"2010","66 and older","in school","","","","","","","","","","",""
"2010","66 and older","inadequately","4.07","4","37","1","2","6","7","3.3","4.84","3","5"
"2010","66 and older","middle vocational","6.2","7","2057","3","5","8","9","6.1","6.3","6","7"
"2010","66 and older","vocational + Abi","6.47","7","95","2","5","9","10","5.89","7.05","6","8"
"2011","16-34 y.","general elemantary","5.13","5","857","1","3","7","8","4.94","5.32","5","5"
"2011","16-34 y.","higher education","6.62","7","854","3","5","8","9","6.46","6.78","7","7"
"2011","16-34 y.","higher vocational","6.57","7","171","4","5","8","9","6.21","6.93","7","7"
"2011","16-34 y.","in school","5.48","6","336","0","3","8","9","5.14","5.82","5","6"
"2011","16-34 y.","inadequately","4.34","5","122","0","2","6","8","3.81","4.87","3","5"
"2011","16-34 y.","middle vocational","5.64","6","2688","2","4","8","9","5.54","5.74","6","6"
"2011","16-34 y.","vocational + Abi","6.02","6.38","540","2","5","8","9","5.8","6.24","6","7"
"2011","35-65 y.","general elemantary","4.7","5","927","1","3","7","8","4.52","4.88","5","5"
"2011","35-65 y.","higher education","6.75","7","3843","3","5","8","9","6.67","6.83","7","8"
"2011","35-65 y.","higher vocational","6.21","7","1162","3","5","8","9","6.07","6.35","7","7"
"2011","35-65 y.","in school","","","","","","","","","","",""
"2011","35-65 y.","inadequately","4.69","5","160","1","3","6","9","4.27","5.11","4","5"
"2011","35-65 y.","middle vocational","5.69","6","7220","2","4","8","9","5.63","5.75","6","6"
"2011","35-65 y.","vocational + Abi","6.14","7","1127","3","5","8","9","5.99","6.29","6","7"
"2011","66 and older","general elemantary","5.49","6","676","2","4","7","9","5.3","5.68","5","6"
"2011","66 and older","higher education","7.07","8","977","4","5","9","10","6.94","7.2","8","8"
"2011","66 and older","higher vocational","6.32","7","335","3","5","8","10","6.07","6.57","6","7"
"2011","66 and older","in school","","","","","","","","","","",""
"2011","66 and older","inadequately","4.8","5","44","2","4","6","8","4.04","5.56","4","6"
"2011","66 and older","middle vocational","6.16","7","2310","3","5","8","9","6.06","6.26","6","7"
"2011","66 and older","vocational + Abi","6.19","7","106","4","5","8","9","5.66","6.72","6","7"
"2012","16-34 y.","general elemantary","5.16","5","884","2","3","7","9","4.98","5.34","5","5"
"2012","16-34 y.","higher education","6.72","7","825","3","6","8","9","6.56","6.88","7","7"
"2012","16-34 y.","higher vocational","7.2","8","161","5","6","9","9","6.84","7.56","7","8"
"2012","16-34 y.","in school","6.03","6","318","1","5","8","10","5.69","6.37","6","7"
"2012","16-34 y.","inadequately","4.67","4","127","1","3","7","9","4.16","5.18","3","5"
"2012","16-34 y.","middle vocational","5.69","6","2568","2","4","8","9","5.59","5.79","6","6"
"2012","16-34 y.","vocational + Abi","5.91","6","498","2","5","8","9","5.68","6.14","6","7"
"2012","35-65 y.","general elemantary","5.29","5","1010","1","3","8","8","5.12","5.46","5","5"
"2012","35-65 y.","higher education","6.75","7","3898","3","5","8","9","6.68","6.82","7","8"
"2012","35-65 y.","higher vocational","6.3","7","1206","3","5","8","9","6.17","6.43","7","7"
"2012","35-65 y.","in school","","","","","","","","","","",""
"2012","35-65 y.","inadequately","4.98","5","167","1","3","7","9","4.55","5.41","4","5"
"2012","35-65 y.","middle vocational","5.79","6","7512","2","4","8","9","5.73","5.85","6","6"
"2012","35-65 y.","vocational + Abi","6.1","7","1200","2","5","8","9","5.96","6.24","6","7"
"2012","66 and older","general elemantary","5.73","6","765","2","4","8","9","5.55","5.91","6","6"
"2012","66 and older","higher education","7.11","8","1094","4","6","9","10","6.99","7.23","8","8"
"2012","66 and older","higher vocational","6.01","7","351","2","4","8","9","5.76","6.26","6","7"
"2012","66 and older","in school","","","","","","","","","","",""
"2012","66 and older","inadequately","4.75","5.03","51","1","2","7","8","4.02","5.48","5","6"
"2012","66 and older","middle vocational","6.28","7","2498","3","5","8","9","6.19","6.37","7","7"
"2012","66 and older","vocational + Abi","6.68","7.62","110","2","5","9","10","6.13","7.23","7","8"
"2013","16-34 y.","general elemantary","5.27","5","830","1","4","7","9","5.08","5.46","5","6"
"2013","16-34 y.","higher education","6.74","7","794","4","6","8","9","6.58","6.9","7","7"
"2013","16-34 y.","higher vocational","7","7","142","4","6","8","9","6.6","7.4","7","8"
"2013","16-34 y.","in school","5.73","6","320","1","4","8","9","5.37","6.09","6","7"
"2013","16-34 y.","inadequately","4.05","4","112","0","2","6","8","3.51","4.59","3","5"
"2013","16-34 y.","middle vocational","5.67","6","2333","2","4","8","9","5.56","5.78","6","6"
"2013","16-34 y.","vocational + Abi","6.05","7","404","3","5","8","9","5.82","6.28","6","7"
"2013","35-65 y.","general elemantary","5.26","5","928","1","3","8","8","5.09","5.43","5","6"
"2013","35-65 y.","higher education","6.94","8","3821","4","6","9","9","6.87","7.01","7","8"
"2013","35-65 y.","higher vocational","6.56","7","1167","3","5","8","9","6.43","6.69","7","7"
"2013","35-65 y.","in school","","","","","","","","","","",""
"2013","35-65 y.","inadequately","5.03","5","153","2","3","7","8","4.63","5.43","4","5"
"2013","35-65 y.","middle vocational","5.87","6","7280","2","4","8","9","5.81","5.93","6","6"
"2013","35-65 y.","vocational + Abi","6.35","7","1188","3","5","8","9","6.21","6.49","7","7"
"2013","66 and older","general elemantary","5.9","6","729","2","4","8","9","5.71","6.09","6","7"
"2013","66 and older","higher education","7.22","8","1148","4","6","9","10","7.1","7.34","8","8"
"2013","66 and older","higher vocational","6.29","7","350","3","5","8","9","6.05","6.53","7","7"
"2013","66 and older","in school","","","","","","","","","","",""
"2013","66 and older","inadequately","5.01","5","48","2","3","7","8","4.31","5.71","4","7"
"2013","66 and older","middle vocational","6.42","7","2531","3","5","8","9","6.33","6.51","7","7"
"2013","66 and older","vocational + Abi","6.65","7","121","3","5","9","10","6.13","7.17","6","8"
"2014","16-34 y.","general elemantary","5.25","5","1099","1","3","7","8","5.08","5.42","5","5"
"2014","16-34 y.","higher education","6.72","7","934","4","6","8","9","6.56","6.88","7","7"
"2014","16-34 y.","higher vocational","6.44","7","129","3","5","8","9","6.04","6.84","7","7"
"2014","16-34 y.","in school","5.35","6","283","0","3","8","10","4.96","5.74","5","6"
"2014","16-34 y.","inadequately","4.07","3","151","0","2","6","8","3.62","4.52","3","5"
"2014","16-34 y.","middle vocational","5.74","6","2582","2","4","8","9","5.64","5.84","6","6"
"2014","16-34 y.","vocational + Abi","6.11","7","493","3","5","8","8","5.9","6.32","6","7"
"2014","35-65 y.","general elemantary","5.2","5","1169","1","3","7","8","5.05","5.35","5","5"
"2014","35-65 y.","higher education","6.99","8","4033","4","6","9","10","6.92","7.06","7","8"
"2014","35-65 y.","higher vocational","6.46","7","1102","3","5","8","9","6.33","6.59","7","7"
"2014","35-65 y.","in school","","","","","","","","","","",""
"2014","35-65 y.","inadequately","4.42","5","270","0","2","7","8","4.09","4.75","4","5"
"2014","35-65 y.","middle vocational","5.89","6","7124","2","4","8","9","5.83","5.95","6","6"
"2014","35-65 y.","vocational + Abi","6.28","7","1376","3","5","8","9","6.15","6.41","6","7"
"2014","66 and older","general elemantary","6.02","6","686","2","5","8","9","5.84","6.2","6","7"
"2014","66 and older","higher education","7.19","8","1164","4","6","9","10","7.06","7.32","8","8"
"2014","66 and older","higher vocational","6.49","7","342","3","5","8","9","6.26","6.72","7","7"
"2014","66 and older","in school","","","","","","","","","","",""
"2014","66 and older","inadequately","4.49","5","48","1","2","6","8","3.77","5.21","4","6"
"2014","66 and older","middle vocational","6.44","7","2558","3","5","8","9","6.35","6.53","7","7"
"2014","66 and older","vocational + Abi","6.64","7","130","2","5","9","10","6.14","7.14","6","8"
"2015","16-34 y.","general elemantary","5.32","5","1044","1","3","7","9","5.15","5.49","5","6"
"2015","16-34 y.","higher education","6.66","7","1152","3","5","8","10","6.52","6.8","7","7"
"2015","16-34 y.","higher vocational","6.96","7","127","5","6","9","9","6.57","7.35","6","8"
"2015","16-34 y.","in school","5.32","6","242","0","3","8","9","4.89","5.75","5","7"
"2015","16-34 y.","inadequately","4.29","5","170","0","2","6","8","3.83","4.75","3","5"
"2015","16-34 y.","middle vocational","5.9","6","2468","2","4","8","9","5.8","6","6","6"
"2015","16-34 y.","vocational + Abi","6.38","7","531","3","5","8","9","6.17","6.59","6","7"
"2015","35-65 y.","general elemantary","5.36","5","1130","2","4","7","8","5.21","5.51","5","6"
"2015","35-65 y.","higher education","7.01","8","4005","4","6","9","9","6.94","7.08","7","8"
"2015","35-65 y.","higher vocational","6.6","7","1053","3","5","8","9","6.47","6.73","7","7"
"2015","35-65 y.","in school","","","","","","","","","","",""
"2015","35-65 y.","inadequately","4.44","5","292","1","2","6","8","4.13","4.75","5","5"
"2015","35-65 y.","middle vocational","6.01","7","6854","2","5","8","9","5.95","6.07","6","7"
"2015","35-65 y.","vocational + Abi","6.39","7","1451","3","5","8","9","6.27","6.51","7","7"
"2015","66 and older","general elemantary","6.31","7","657","3","5","8","9","6.13","6.49","7","7"
"2015","66 and older","higher education","7.27","8","1191","4","6","9","10","7.15","7.39","8","8"
"2015","66 and older","higher vocational","6.86","7","343","4","5","8","10","6.65","7.07","7","8"
"2015","66 and older","in school","","","","","","","","","","",""
"2015","66 and older","inadequately","4.48","5","43","1","3","6","8","3.75","5.21","4","6"
"2015","66 and older","middle vocational","6.67","7","2533","3","5","8","9","6.58","6.76","7","7"
"2015","66 and older","vocational + Abi","6.95","7.39","137","3","5","9","10","6.5","7.4","6","8"
"2016","16-34 y.","general elemantary","5.59","6","940","2","4","8","9","5.41","5.77","5","6"
"2016","16-34 y.","higher education","6.59","7","978","3","5","8","9","6.44","6.74","7","7"
"2016","16-34 y.","higher vocational","6.74","7","113","4","5","8","9","6.32","7.16","7","8"
"2016","16-34 y.","in school","5.72","6","218","0","4","8","9","5.3","6.14","6","7"
"2016","16-34 y.","inadequately","5.07","5","190","2","4","7","9","4.65","5.49","5","5"
"2016","16-34 y.","middle vocational","5.93","7","2164","2","4","8","9","5.82","6.04","6","7"
"2016","16-34 y.","vocational + Abi","6.64","7","476","4","6","8","9","6.43","6.85","7","7"
"2016","35-65 y.","general elemantary","5.43","6","1011","2","3","8","9","5.26","5.6","5","6"
"2016","35-65 y.","higher education","6.99","8","3764","4","6","9","9","6.92","7.06","7","8"
"2016","35-65 y.","higher vocational","6.72","7","958","3","6","8","9","6.58","6.86","7","7"
"2016","35-65 y.","in school","","","","","","","","","","",""
"2016","35-65 y.","inadequately","4.97","5","280","2","3","7","8","4.65","5.29","5","5"
"2016","35-65 y.","middle vocational","6.19","7","6352","3","5","8","9","6.13","6.25","6","7"
"2016","35-65 y.","vocational + Abi","6.43","7","1388","3","5","8","9","6.31","6.55","7","7"
"2016","66 and older","general elemantary","6.18","7","621","2","5","8","9","5.99","6.37","6","7"
"2016","66 and older","higher education","7.4","8","1190","4","6","9","10","7.28","7.52","8","8"
"2016","66 and older","higher vocational","6.83","7","328","4","5","9","10","6.6","7.06","7","7"
"2016","66 and older","in school","","","","","","","","","","",""
"2016","66 and older","inadequately","4.23","4","39","1","2","6","8","3.41","5.05","3","6"
"2016","66 and older","middle vocational","6.75","7","2399","3","5","8","9","6.66","6.84","7","7"
"2016","66 and older","vocational + Abi","7.04","8","130","3","5","9","10","6.58","7.5","7","8"
"2017","16-34 y.","general elemantary","5.5","6","1236","1","4","8","9","5.35","5.65","5","6"
"2017","16-34 y.","higher education","6.82","7","1300","3","6","8","9","6.69","6.95","7","7"
"2017","16-34 y.","higher vocational","6.85","7","126","5","6","8","9","6.52","7.18","7","7"
"2017","16-34 y.","in school","6.26","7","276","0","4","9","10","5.88","6.64","6","7"
"2017","16-34 y.","inadequately","5.04","5","640","1","4","7","8","4.82","5.26","5","6"
"2017","16-34 y.","middle vocational","5.98","6","2616","2","5","8","9","5.88","6.08","6","7"
"2017","16-34 y.","vocational + Abi","6.43","7","558","3","5","8","9","6.24","6.62","6","7"
"2017","35-65 y.","general elemantary","5.46","6","1351","1","4","8","9","5.32","5.6","6","6"
"2017","35-65 y.","higher education","7.18","8","4417","4","6","9","10","7.11","7.25","7","8"
"2017","35-65 y.","higher vocational","6.76","7","1061","3","5","8","9","6.63","6.89","7","7"
"2017","35-65 y.","in school","","","","","","","","","","",""
"2017","35-65 y.","inadequately","4.94","5","703","1","2","7","9","4.73","5.15","5","6"
"2017","35-65 y.","middle vocational","6.2","7","7150","3","5","8","9","6.14","6.26","7","7"
"2017","35-65 y.","vocational + Abi","6.33","7","1538","3","5","8","9","6.21","6.45","7","7"
"2017","66 and older","general elemantary","6.2","7","620","2","5","8","9","6.01","6.39","7","7"
"2017","66 and older","higher education","7.32","8","1271","4","6","9","10","7.2","7.44","8","8"
"2017","66 and older","higher vocational","6.7","7","343","3","5","8","9","6.47","6.93","7","8"
"2017","66 and older","in school","","","","","","","","","","",""
"2017","66 and older","inadequately","4.73","5","51","2","3","6","7","3.96","5.5","5","6"
"2017","66 and older","middle vocational","6.68","7","2544","3","5","8","9","6.59","6.77","7","7"
"2017","66 and older","vocational + Abi","6.86","7.6","140","3","5","8","10","6.45","7.27","7","8"
"2018","16-34 y.","general elemantary","5.45","6","1346","2","4","7","9","5.3","5.6","5","6"
"2018","16-34 y.","higher education","6.58","7","1367","3","5","8","9","6.45","6.71","7","7"
"2018","16-34 y.","higher vocational","6.65","7","123","5","5","8","9","6.28","7.02","7","8"
"2018","16-34 y.","in school","5.82","6","241","1","5","8","10","5.42","6.22","6","7"
"2018","16-34 y.","inadequately","4.6","5","931","1","3","6","8","4.42","4.78","5","5"
"2018","16-34 y.","middle vocational","5.99","6","2538","3","5","8","9","5.89","6.09","6","7"
"2018","16-34 y.","vocational + Abi","6.25","7","532","3","5","8","9","6.04","6.46","6","7"
"2018","35-65 y.","general elemantary","5.64","6","1385","2","4","8","8","5.51","5.77","5","6"
"2018","35-65 y.","higher education","7.16","8","4264","4","6","9","10","7.09","7.23","7","8"
"2018","35-65 y.","higher vocational","6.74","7","967","4","6","8","9","6.6","6.88","7","7"
"2018","35-65 y.","in school","","","","","","","","","","",""
"2018","35-65 y.","inadequately","4.84","5","927","1","3","7","9","4.66","5.02","5","5"
"2018","35-65 y.","middle vocational","6.18","7","6819","3","5","8","9","6.12","6.24","6","7"
"2018","35-65 y.","vocational + Abi","6.38","7","1478","3","5","8","9","6.26","6.5","7","7"
"2018","66 and older","general elemantary","6.35","7","599","3","5","8","9","6.17","6.53","7","7"
"2018","66 and older","higher education","7.27","8","1297","4","6","9","10","7.16","7.38","8","8"
"2018","66 and older","higher vocational","6.53","7","353","3","5","8","10","6.29","6.77","7","7"
"2018","66 and older","in school","","","","","","","","","","",""
"2018","66 and older","inadequately","5.01","5","58","0","4","7","9","4.25","5.77","5","7"
"2018","66 and older","middle vocational","6.62","7","2544","3","5","8","9","6.53","6.71","7","7"
"2018","66 and older","vocational + Abi","6.76","7","154","3","5","8","10","6.34","7.18","6","7"
"2019","16-34 y.","general elemantary","5.72","6","1168","2","4","8","9","5.57","5.87","6","6"
"2019","16-34 y.","higher education","7.07","7","1264","4","6","9","9","6.95","7.19","7","7"
"2019","16-34 y.","higher vocational","7.23","8","135","5","6","8","9","6.9","7.56","7","8"
