"plh0223","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","indirect migration background","(2c_voc) vocational maturity certificate","11","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3a) lower tertiary education","5","","",""
"3 on scale 1-7 ","2005","indirect migration background","(3b) higher tertiary education","4","","",""
"4 on scale 1-7","2005","no migration background","(0) in school","102","0.178938804294655","0.145607196415293","0.212270412174016"
"4 on scale 1-7","2005","no migration background","(1a) inadequately completed","16","","",""
"4 on scale 1-7","2005","no migration background","(1b) general elementary school","290","0.250218590652829","0.226002765601176","0.274434415704482"
"4 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1202","0.24487683725541","0.232832974753683","0.256920699757138"
"4 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","107","0.230839471860343","0.192416528222742","0.269262415497945"
"4 on scale 1-7","2005","no migration background","(2a) intermediate vocational","1102","0.247328687870171","0.234756040893837","0.259901334846504"
"4 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","136","0.2540268199459","0.219253093132367","0.288800546759433"
"4 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","280","0.251228938353051","0.226576123106462","0.27588175359964"
"4 on scale 1-7","2005","no migration background","(3a) lower tertiary education","380","0.226512689223209","0.205688164546544","0.247337213899873"
"4 on scale 1-7","2005","no migration background","(3b) higher tertiary education","506","0.234872419822511","0.217186409910735","0.252558429734287"
"4 on scale 1-7","2005","direct migration background","(0) in school","11","","",""
"4 on scale 1-7","2005","direct migration background","(1a) inadequately completed","39","0.202411728320808","0.140917637749082","0.263905818892535"
"4 on scale 1-7","2005","direct migration background","(1b) general elementary school","116","0.191552383263043","0.157663837426678","0.225440929099408"
"4 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","165","0.241710029885619","0.209171175365299","0.274248884405939"
"4 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","12","","",""
"4 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","36","0.338559311263115","0.262060927694439","0.41505769483179"
"4 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","53","0.223771538708984","0.174059289352463","0.273483788065506"
"4 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","18","","",""
"4 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","71","0.293750609559749","0.238598024055072","0.348903195064426"
"4 on scale 1-7","2005","indirect migration background","(0) in school","18","","",""
"4 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","indirect migration background","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","35","0.254619535731186","0.183465144231963","0.325773927230409"
"4 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","13","","",""
"4 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","31","0.241147248613847","0.166453762297178","0.315840734930517"
"4 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","16","","",""
"4 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","12","","",""
"4 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","4","","",""
"4 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","14","","",""
"5 on scale 1-7","2005","no migration background","(0) in school","84","0.179208406797366","0.145857175360685","0.212559638234047"
"5 on scale 1-7","2005","no migration background","(1a) inadequately completed","14","","",""
"5 on scale 1-7","2005","no migration background","(1b) general elementary school","254","0.191011317551319","0.169034089097961","0.212988546004676"
"5 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","1020","0.199197110529406","0.188010787097916","0.210383433960896"
"5 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","80","0.167675772834998","0.133610762134056","0.201740783535941"
"5 on scale 1-7","2005","no migration background","(2a) intermediate vocational","914","0.203667814932538","0.191932489721812","0.215403140143264"
"5 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","113","0.214349570892283","0.181568296681132","0.247130845103434"
"5 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","223","0.20004070561552","0.177302808506513","0.222778602724528"
"5 on scale 1-7","2005","no migration background","(3a) lower tertiary education","333","0.214042185775133","0.193636483809399","0.234447887740868"
"5 on scale 1-7","2005","no migration background","(3b) higher tertiary education","447","0.220421605353517","0.20312726895942","0.237715941747614"
"5 on scale 1-7","2005","direct migration background","(0) in school","6","","",""
"5 on scale 1-7","2005","direct migration background","(1a) inadequately completed","28","","",""
"5 on scale 1-7","2005","direct migration background","(1b) general elementary school","107","0.273120671583649","0.234750684227319","0.311490658939978"
"5 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","126","0.202659639492852","0.172107419303395","0.233211859682309"
"5 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","9","","",""
"5 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","31","0.196292597720543","0.132084416370071","0.260500779071015"
"5 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","24","","",""
"5 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","61","0.239236922252085","0.188350135800384","0.290123708703785"
"5 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","15","","",""
"5 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","47","0.179894113623191","0.13338469761666","0.226403529629721"
"5 on scale 1-7","2005","indirect migration background","(0) in school","16","","",""
"5 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","indirect migration background","(1b) general elementary school","22","","",""
"5 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","29","","",""
"5 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","11","","",""
"5 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","21","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","17","","",""
"5 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","16","","",""
"5 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","5","","",""
"5 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","11","","",""
"6 on scale 1-7","2005","no migration background","(0) in school","71","0.147726552932838","0.116870881880958","0.178582223984718"
"6 on scale 1-7","2005","no migration background","(1a) inadequately completed","13","","",""
"6 on scale 1-7","2005","no migration background","(1b) general elementary school","186","0.147001010058034","0.127203682561098","0.166798337554971"
"6 on scale 1-7","2005","no migration background","(1c) basic vocational qualification","799","0.165062559389701","0.15466493093204","0.175460187847363"
"6 on scale 1-7","2005","no migration background","(2b) intermediate general qualification","58","0.107873973009286","0.079586213890254","0.136161732128317"
"6 on scale 1-7","2005","no migration background","(2a) intermediate vocational","670","0.156376560963411","0.145792631407683","0.16696049051914"
"6 on scale 1-7","2005","no migration background","(2c_gen) general maturity certificate","78","0.113861884614458","0.0884878377328193","0.139235931496096"
"6 on scale 1-7","2005","no migration background","(2c_voc) vocational maturity certificate","172","0.145143090426173","0.125121339247545","0.165164841604801"
"6 on scale 1-7","2005","no migration background","(3a) lower tertiary education","200","0.137867515667591","0.120715300659314","0.155019730675868"
"6 on scale 1-7","2005","no migration background","(3b) higher tertiary education","351","0.157641442067632","0.142438395695866","0.172844488439399"
"6 on scale 1-7","2005","direct migration background","(0) in school","10","","",""
"6 on scale 1-7","2005","direct migration background","(1a) inadequately completed","30","0.202668046926161","0.141144921122262","0.264191172730059"
"6 on scale 1-7","2005","direct migration background","(1b) general elementary school","108","0.211644034188801","0.176467956973934","0.246820111403667"
"6 on scale 1-7","2005","direct migration background","(1c) basic vocational qualification","119","0.179936767021767","0.150740932367517","0.209132601676016"
"6 on scale 1-7","2005","direct migration background","(2b) intermediate general qualification","6","","",""
"6 on scale 1-7","2005","direct migration background","(2a) intermediate vocational","26","","",""
"6 on scale 1-7","2005","direct migration background","(2c_gen) general maturity certificate","18","","",""
"6 on scale 1-7","2005","direct migration background","(2c_voc) vocational maturity certificate","43","0.138385804749735","0.0971980229356682","0.179573586563801"
"6 on scale 1-7","2005","direct migration background","(3a) lower tertiary education","12","","",""
"6 on scale 1-7","2005","direct migration background","(3b) higher tertiary education","44","0.151644803425951","0.10821377895539","0.195075827896512"
"6 on scale 1-7","2005","indirect migration background","(0) in school","14","","",""
"6 on scale 1-7","2005","indirect migration background","(1a) inadequately completed","2","","",""
"6 on scale 1-7","2005","indirect migration background","(1b) general elementary school","13","","",""
"6 on scale 1-7","2005","indirect migration background","(1c) basic vocational qualification","19","","",""
"6 on scale 1-7","2005","indirect migration background","(2b) intermediate general qualification","10","","",""
"6 on scale 1-7","2005","indirect migration background","(2a) intermediate vocational","20","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_gen) general maturity certificate","11","","",""
"6 on scale 1-7","2005","indirect migration background","(2c_voc) vocational maturity certificate","5","","",""
"6 on scale 1-7","2005","indirect migration background","(3a) lower tertiary education","4","","",""
"6 on scale 1-7","2005","indirect migration background","(3b) higher tertiary education","5","","",""
"7 Strongly agree","2005","no migration background","(0) in school","24","","",""
"7 Strongly agree","2005","no migration background","(1a) inadequately completed","10","","",""
"7 Strongly agree","2005","no migration background","(1b) general elementary school","147","0.11812135422808","0.100077023790766","0.136165684665394"
"7 Strongly agree","2005","no migration background","(1c) basic vocational qualification","387","0.080544006136259","0.0729220731396616","0.0881659391328564"
"7 Strongly agree","2005","no migration background","(2b) intermediate general qualification","24","","",""
"7 Strongly agree","2005","no migration background","(2a) intermediate vocational","264","0.0635554401126","0.0564465108359756","0.0706643693892244"
"7 Strongly agree","2005","no migration background","(2c_gen) general maturity certificate","32","0.0761785278019844","0.0549871029121706","0.0973699526917982"
"7 Strongly agree","2005","no migration background","(2c_voc) vocational maturity certificate","50","0.0385442522367566","0.027602128386389","0.0494863760871242"
"7 Strongly agree","2005","no migration background","(3a) lower tertiary education","59","0.0465308681904671","0.0360517164465752","0.0570100199343589"
"7 Strongly agree","2005","no migration background","(3b) higher tertiary education","89","0.0405077985790893","0.0322827784407117","0.0487328187174669"
"7 Strongly agree","2005","direct migration background","(0) in school","3","","",""
"7 Strongly agree","2005","direct migration background","(1a) inadequately completed","32","0.199032980232475","0.137925270493308","0.260140689971641"
"7 Strongly agree","2005","direct migration background","(1b) general elementary school","55","0.118683037745886","0.0908318575959395","0.146534217895832"
"7 Strongly agree","2005","direct migration background","(1c) basic vocational qualification","58","0.0887541495655221","0.0671394410275805","0.110368858103464"
"7 Strongly agree","2005","direct migration background","(2b) intermediate general qualification","2","","",""
"7 Strongly agree","2005","direct migration background","(2a) intermediate vocational","12","","",""
"7 Strongly agree","2005","direct migration background","(2c_gen) general maturity certificate","9","","",""
"7 Strongly agree","2005","direct migration background","(2c_voc) vocational maturity certificate","31","0.081373545144529","0.0487615550648004","0.113985535224258"
"7 Strongly agree","2005","direct migration background","(3a) lower tertiary education","6","","",""
"7 Strongly agree","2005","direct migration background","(3b) higher tertiary education","23","","",""
"7 Strongly agree","2005","indirect migration background","(0) in school","1","","",""
"7 Strongly agree","2005","indirect migration background","(1a) inadequately completed","1","","",""
"7 Strongly agree","2005","indirect migration background","(1b) general elementary school","11","","",""
"7 Strongly agree","2005","indirect migration background","(1c) basic vocational qualification","9","","",""
"7 Strongly agree","2005","indirect migration background","(2b) intermediate general qualification","4","","",""
"7 Strongly agree","2005","indirect migration background","(2a) intermediate vocational","2","","",""
"7 Strongly agree","2005","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"7 Strongly agree","2005","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"7 Strongly agree","2005","indirect migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2005","indirect migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(0) in school","","","",""
"1 Strongly disagree","2006","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2006","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(0) in school","","","",""
"4 on scale 1-7","2006","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","no migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","no migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","no migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","no migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","direct migration background","(0) in school","","","",""
