"plh0223","year","age_gr","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2006","35-65 y.","","","",""
"1 Strongly disagree","2006","66 and older","","","",""
"2 on scale 1-7 ","2006","16-34 y.","","","",""
"2 on scale 1-7 ","2006","35-65 y.","","","",""
"2 on scale 1-7 ","2006","66 and older","","","",""
"3 on scale 1-7 ","2006","16-34 y.","","","",""
"3 on scale 1-7 ","2006","35-65 y.","","","",""
"3 on scale 1-7 ","2006","66 and older","","","",""
"4 on scale 1-7","2006","16-34 y.","","","",""
"4 on scale 1-7","2006","35-65 y.","","","",""
"4 on scale 1-7","2006","66 and older","","","",""
"5 on scale 1-7","2006","16-34 y.","","","",""
"5 on scale 1-7","2006","35-65 y.","","","",""
"5 on scale 1-7","2006","66 and older","","","",""
"6 on scale 1-7","2006","16-34 y.","","","",""
"6 on scale 1-7","2006","35-65 y.","","","",""
"6 on scale 1-7","2006","66 and older","","","",""
"7 Strongly agree","2006","16-34 y.","","","",""
"7 Strongly agree","2006","35-65 y.","","","",""
"7 Strongly agree","2006","66 and older","","","",""
"1 Strongly disagree","2007","16-34 y.","","","",""
"1 Strongly disagree","2007","35-65 y.","","","",""
"1 Strongly disagree","2007","66 and older","","","",""
"2 on scale 1-7 ","2007","16-34 y.","","","",""
"2 on scale 1-7 ","2007","35-65 y.","","","",""
"2 on scale 1-7 ","2007","66 and older","","","",""
"3 on scale 1-7 ","2007","16-34 y.","","","",""
"3 on scale 1-7 ","2007","35-65 y.","","","",""
"3 on scale 1-7 ","2007","66 and older","","","",""
"4 on scale 1-7","2007","16-34 y.","","","",""
"4 on scale 1-7","2007","35-65 y.","","","",""
"4 on scale 1-7","2007","66 and older","","","",""
"5 on scale 1-7","2007","16-34 y.","","","",""
"5 on scale 1-7","2007","35-65 y.","","","",""
"5 on scale 1-7","2007","66 and older","","","",""
"6 on scale 1-7","2007","16-34 y.","","","",""
"6 on scale 1-7","2007","35-65 y.","","","",""
"6 on scale 1-7","2007","66 and older","","","",""
"7 Strongly agree","2007","16-34 y.","","","",""
"7 Strongly agree","2007","35-65 y.","","","",""
"7 Strongly agree","2007","66 and older","","","",""
"1 Strongly disagree","2008","16-34 y.","","","",""
"1 Strongly disagree","2008","35-65 y.","","","",""
"1 Strongly disagree","2008","66 and older","","","",""
"2 on scale 1-7 ","2008","16-34 y.","","","",""
"2 on scale 1-7 ","2008","35-65 y.","","","",""
"2 on scale 1-7 ","2008","66 and older","","","",""
"3 on scale 1-7 ","2008","16-34 y.","","","",""
"3 on scale 1-7 ","2008","35-65 y.","","","",""
"3 on scale 1-7 ","2008","66 and older","","","",""
"4 on scale 1-7","2008","16-34 y.","","","",""
"4 on scale 1-7","2008","35-65 y.","","","",""
"4 on scale 1-7","2008","66 and older","","","",""
"5 on scale 1-7","2008","16-34 y.","","","",""
"5 on scale 1-7","2008","35-65 y.","","","",""
"5 on scale 1-7","2008","66 and older","","","",""
"6 on scale 1-7","2008","16-34 y.","","","",""
"6 on scale 1-7","2008","35-65 y.","","","",""
"6 on scale 1-7","2008","66 and older","","","",""
"7 Strongly agree","2008","16-34 y.","","","",""
"7 Strongly agree","2008","35-65 y.","","","",""
"7 Strongly agree","2008","66 and older","","","",""
"1 Strongly disagree","2009","16-34 y.","341","0.0921317971399893","0.0831500854140318","0.101113508865947"
"1 Strongly disagree","2009","35-65 y.","569","0.0581424820558308","0.0535176038849031","0.0627673602267585"
"1 Strongly disagree","2009","66 and older","162","0.0393315210050661","0.0334146706786935","0.0452483713314386"
"2 on scale 1-7 ","2009","16-34 y.","639","0.156392862494431","0.145112539765968","0.167673185222895"
"2 on scale 1-7 ","2009","35-65 y.","1242","0.12487658685767","0.118343234661994","0.131409939053345"
"2 on scale 1-7 ","2009","66 and older","317","0.0714534997599145","0.0636129408277606","0.0792940586920685"
"3 on scale 1-7 ","2009","16-34 y.","675","0.170360355553639","0.158684950536729","0.182035760570549"
"3 on scale 1-7 ","2009","35-65 y.","1522","0.154454967034462","0.147312796432504","0.161597137636419"
"3 on scale 1-7 ","2009","66 and older","563","0.130347700771489","0.120099256252087","0.140596145290892"
"4 on scale 1-7","2009","16-34 y.","911","0.237510810170665","0.22429476623404","0.25072685410729"
"4 on scale 1-7","2009","35-65 y.","2536","0.259151573302905","0.250491879916283","0.267811266689527"
"4 on scale 1-7","2009","66 and older","1091","0.264775614238044","0.251345417154294","0.278205811321794"
"5 on scale 1-7","2009","16-34 y.","729","0.175208557515892","0.163402832369213","0.18701428266257"
"5 on scale 1-7","2009","35-65 y.","1949","0.191565596542678","0.183788059996013","0.199343133089343"
"5 on scale 1-7","2009","66 and older","979","0.236828697363057","0.223887882593258","0.249769512132857"
"6 on scale 1-7","2009","16-34 y.","509","0.128899452037766","0.118493001679742","0.13930590239579"
"6 on scale 1-7","2009","35-65 y.","1452","0.148533805304148","0.141505392396614","0.155562218211682"
"6 on scale 1-7","2009","66 and older","702","0.16889213435261","0.157487881168928","0.180296387536293"
"7 Strongly agree","2009","16-34 y.","179","0.0394961650876175","0.0334473549328884","0.0455449752423466"
"7 Strongly agree","2009","35-65 y.","565","0.0632749889023072","0.0584634610306098","0.0680865167740046"
"7 Strongly agree","2009","66 and older","332","0.0883708325098183","0.0797311651604576","0.097010499859179"
"1 Strongly disagree","2010","16-34 y.","","","",""
"1 Strongly disagree","2010","35-65 y.","","","",""
"1 Strongly disagree","2010","66 and older","","","",""
"2 on scale 1-7 ","2010","16-34 y.","","","",""
"2 on scale 1-7 ","2010","35-65 y.","","","",""
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","265","0.122842484480128","0.109122659651295","0.136562309308961"
"1 Strongly disagree","2012","35-65 y.","427","0.0887238051468927","0.0807582355713611","0.0966893747224244"
"1 Strongly disagree","2012","66 and older","","","",""
"2 on scale 1-7 ","2012","16-34 y.","372","0.159606073057445","0.14429866585912","0.174913480255769"
"2 on scale 1-7 ","2012","35-65 y.","762","0.150800233793608","0.140775388404107","0.160825079183109"
"2 on scale 1-7 ","2012","66 and older","1","","",""
"3 on scale 1-7 ","2012","16-34 y.","350","0.159764749193219","0.144451180670062","0.175078317716377"
"3 on scale 1-7 ","2012","35-65 y.","764","0.150767690701532","0.140743735000721","0.160791646402342"
"3 on scale 1-7 ","2012","66 and older","3","","",""
"4 on scale 1-7","2012","16-34 y.","455","0.208412994008372","0.191436531411755","0.22538945660499"
"4 on scale 1-7","2012","35-65 y.","1132","0.230684234018953","0.21888284799778","0.242485620040125"
"4 on scale 1-7","2012","66 and older","8","","",""
"5 on scale 1-7","2012","16-34 y.","416","0.193770776012948","0.177250820108599","0.210290731917297"
"5 on scale 1-7","2012","35-65 y.","1020","0.213975285288113","0.202486565136041","0.225464005440185"
"5 on scale 1-7","2012","66 and older","8","","",""
"6 on scale 1-7","2012","16-34 y.","249","0.115241073794362","0.101895059031261","0.128587088557463"
"6 on scale 1-7","2012","35-65 y.","592","0.124319038600122","0.115076026571487","0.133562050628757"
"6 on scale 1-7","2012","66 and older","3","","",""
"7 Strongly agree","2012","16-34 y.","92","0.0403618494535252","0.0321361136241552","0.0485875852828953"
"7 Strongly agree","2012","35-65 y.","198","0.0407297124507794","0.0351924142612652","0.0462670106402936"
"7 Strongly agree","2012","66 and older","1","","",""
"1 Strongly disagree","2013","16-34 y.","290","0.0779420910704907","0.0692970955876465","0.0865870865533349"
"1 Strongly disagree","2013","35-65 y.","637","0.0601858460391526","0.0555739891257116","0.0647977029525936"
"1 Strongly disagree","2013","66 and older","191","0.0400793266184408","0.0346107462243517","0.0455479070125299"
"2 on scale 1-7 ","2013","16-34 y.","643","0.178282726813353","0.16593987577722","0.190625577849487"
"2 on scale 1-7 ","2013","35-65 y.","1315","0.121427996596855","0.115094322047569","0.12776167114614"
"2 on scale 1-7 ","2013","66 and older","377","0.0717328780864554","0.0645385153196461","0.0789272408532646"
"3 on scale 1-7 ","2013","16-34 y.","660","0.18183002095548","0.16939191620971","0.194268125701249"
"3 on scale 1-7 ","2013","35-65 y.","1469","0.135415474747819","0.128780404484831","0.142050545010807"
"3 on scale 1-7 ","2013","66 and older","611","0.125051502650512","0.115829347536723","0.1342736577643"
"4 on scale 1-7","2013","16-34 y.","841","0.224485747765923","0.211030585982303","0.237940909549543"
"4 on scale 1-7","2013","35-65 y.","2469","0.240430395160333","0.232143609177131","0.248717181143534"
"4 on scale 1-7","2013","66 and older","1225","0.245877165981081","0.233871759603094","0.257882572359068"
"5 on scale 1-7","2013","16-34 y.","664","0.18554976184666","0.173013671210858","0.198085852482463"
"5 on scale 1-7","2013","35-65 y.","2185","0.216547896245211","0.208560764300355","0.224535028190068"
"5 on scale 1-7","2013","66 and older","1247","0.247290859823811","0.235262280192537","0.259319439455084"
"6 on scale 1-7","2013","16-34 y.","433","0.108913096236115","0.0988669446204413","0.118959247851789"
"6 on scale 1-7","2013","35-65 y.","1579","0.164730643544202","0.157537675667273","0.17192361142113"
"6 on scale 1-7","2013","66 and older","899","0.182020677412303","0.171262758998087","0.192778595826518"
"7 Strongly agree","2013","16-34 y.","163","0.0429965553119783","0.0364551173403018","0.0495379932836548"
"7 Strongly agree","2013","35-65 y.","562","0.0612617476664278","0.0566115159109819","0.0659119794218737"
"7 Strongly agree","2013","66 and older","392","0.0879475894273979","0.0800513812727197","0.0958437975820761"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
"1 Strongly disagree","2016","16-34 y.","","","",""
"1 Strongly disagree","2016","35-65 y.","","","",""
"1 Strongly disagree","2016","66 and older","","","",""
"2 on scale 1-7 ","2016","16-34 y.","","","",""
"2 on scale 1-7 ","2016","35-65 y.","","","",""
"2 on scale 1-7 ","2016","66 and older","","","",""
"3 on scale 1-7 ","2016","16-34 y.","","","",""
"3 on scale 1-7 ","2016","35-65 y.","","","",""
"3 on scale 1-7 ","2016","66 and older","","","",""
"4 on scale 1-7","2016","16-34 y.","","","",""
"4 on scale 1-7","2016","35-65 y.","","","",""
"4 on scale 1-7","2016","66 and older","","","",""
"5 on scale 1-7","2016","16-34 y.","","","",""
"5 on scale 1-7","2016","35-65 y.","","","",""
"5 on scale 1-7","2016","66 and older","","","",""
"6 on scale 1-7","2016","16-34 y.","","","",""
"6 on scale 1-7","2016","35-65 y.","","","",""
"6 on scale 1-7","2016","66 and older","","","",""
"7 Strongly agree","2016","16-34 y.","","","",""
"7 Strongly agree","2016","35-65 y.","","","",""
"7 Strongly agree","2016","66 and older","","","",""
"1 Strongly disagree","2017","16-34 y.","791","0.0851292789305833","0.0788255317877582","0.0914330260734083"
"1 Strongly disagree","2017","35-65 y.","1365","0.0697528513020125","0.0658819076925646","0.0736237949114603"
"1 Strongly disagree","2017","66 and older","210","0.040452253527905","0.0350032838400882","0.0459012232157219"
"2 on scale 1-7 ","2017","16-34 y.","1158","0.168636370194989","0.160178703310987","0.17709403707899"
"2 on scale 1-7 ","2017","35-65 y.","2283","0.139606747087403","0.134340049397905","0.144873444776901"
"2 on scale 1-7 ","2017","66 and older","443","0.0912878979534089","0.0833220961557354","0.0992536997510824"
"3 on scale 1-7 ","2017","16-34 y.","1187","0.173821566769548","0.165261676459732","0.182381457079365"
"3 on scale 1-7 ","2017","35-65 y.","2387","0.143857482942097","0.138524429329528","0.149190536554665"
"3 on scale 1-7 ","2017","66 and older","645","0.126220476762513","0.117035552565548","0.135405400959478"
"4 on scale 1-7","2017","16-34 y.","1595","0.221599847651051","0.212218491421872","0.23098120388023"
"4 on scale 1-7","2017","35-65 y.","4021","0.238754432684286","0.232275927681061","0.245232937687511"
"4 on scale 1-7","2017","66 and older","1198","0.235007629876381","0.223280836584859","0.246734423167903"
"5 on scale 1-7","2017","16-34 y.","1317","0.173698053503053","0.16514056535747","0.182255541648636"
"5 on scale 1-7","2017","35-65 y.","3285","0.206583908099737","0.200431637413812","0.212736178785662"
"5 on scale 1-7","2017","66 and older","1250","0.248039697770805","0.236095202840215","0.259984192701395"
"6 on scale 1-7","2017","16-34 y.","905","0.125387187329692","0.117906974748626","0.132867399910759"
"6 on scale 1-7","2017","35-65 y.","2301","0.147505290738202","0.14211656186042","0.152894019615984"
"6 on scale 1-7","2017","66 and older","950","0.189236568176719","0.178403303728732","0.200069832624707"
"7 Strongly agree","2017","16-34 y.","576","0.0517276956210831","0.0467249601240092","0.0567304311181569"
"7 Strongly agree","2017","35-65 y.","993","0.0539392871462626","0.0505064848372493","0.0573720894552759"
"7 Strongly agree","2017","66 and older","326","0.0697554759322678","0.062710209021888","0.0768007428426475"
"1 Strongly disagree","2018","16-34 y.","","","",""
"1 Strongly disagree","2018","35-65 y.","","","",""
"1 Strongly disagree","2018","66 and older","","","",""
"2 on scale 1-7 ","2018","16-34 y.","","","",""
"2 on scale 1-7 ","2018","35-65 y.","","","",""
"2 on scale 1-7 ","2018","66 and older","","","",""
"3 on scale 1-7 ","2018","16-34 y.","","","",""
"3 on scale 1-7 ","2018","35-65 y.","","","",""
"3 on scale 1-7 ","2018","66 and older","","","",""
"4 on scale 1-7","2018","16-34 y.","","","",""
"4 on scale 1-7","2018","35-65 y.","","","",""
"4 on scale 1-7","2018","66 and older","","","",""
"5 on scale 1-7","2018","16-34 y.","","","",""
"5 on scale 1-7","2018","35-65 y.","","","",""
"5 on scale 1-7","2018","66 and older","","","",""
"6 on scale 1-7","2018","16-34 y.","","","",""
"6 on scale 1-7","2018","35-65 y.","","","",""
"6 on scale 1-7","2018","66 and older","","","",""
"7 Strongly agree","2018","16-34 y.","","","",""
"7 Strongly agree","2018","35-65 y.","","","",""
"7 Strongly agree","2018","66 and older","","","",""
"1 Strongly disagree","2019","16-34 y.","546","0.083541658535779","0.0761806710018343","0.0909026460697237"
"1 Strongly disagree","2019","35-65 y.","1300","0.075024009579032","0.0708260615956671","0.0792219575623969"
"1 Strongly disagree","2019","66 and older","274","0.0520970486628924","0.0460599785137005","0.0581341188120843"
"2 on scale 1-7 ","2019","16-34 y.","968","0.181811640378693","0.171551208002933","0.192072072754453"
"2 on scale 1-7 ","2019","35-65 y.","2324","0.144858328016642","0.13924962483949","0.150467031193795"
"2 on scale 1-7 ","2019","66 and older","570","0.102778648665947","0.0945289330893339","0.11102836424256"
"3 on scale 1-7 ","2019","16-34 y.","919","0.171266101144007","0.161243708129921","0.181288494158093"
"3 on scale 1-7 ","2019","35-65 y.","2305","0.143850704821455","0.138258250617625","0.149443159025285"
"3 on scale 1-7 ","2019","66 and older","714","0.13961442977302","0.130198798632496","0.149030060913544"
"4 on scale 1-7","2019","16-34 y.","1130","0.22550484614861","0.214387133024003","0.236622559273218"
"4 on scale 1-7","2019","35-65 y.","3635","0.250770291444918","0.243862849797328","0.257677733092508"
"4 on scale 1-7","2019","66 and older","1305","0.250186206941281","0.238419738939864","0.261952674942698"
"5 on scale 1-7","2019","16-34 y.","981","0.187522676604599","0.177138771934807","0.19790658127439"
"5 on scale 1-7","2019","35-65 y.","2981","0.202973657020663","0.196564102239261","0.209383211802064"
"5 on scale 1-7","2019","66 and older","1217","0.233050520746506","0.221565120310078","0.244535921182934"
"6 on scale 1-7","2019","16-34 y.","621","0.109261996849292","0.100962768214694","0.117561225483891"
"6 on scale 1-7","2019","35-65 y.","1943","0.134905917242911","0.129461907950212","0.140349926535609"
"6 on scale 1-7","2019","66 and older","815","0.163496509961086","0.15344975416761","0.173543265754562"
"7 Strongly agree","2019","16-34 y.","263","0.0410910803390195","0.0358103908581568","0.0463717698198821"
"7 Strongly agree","2019","35-65 y.","639","0.0476170918743793","0.0442235054172277","0.051010678331531"
"7 Strongly agree","2019","66 and older","310","0.0587766352492673","0.0523868474734519","0.0651664230250827"
