"plh0223","year","migback","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2008","indirect migration background","","","",""
"1 Strongly disagree","2009","no migration background","871","0.0568292186628043","0.0531971380878907","0.060461299237718"
"1 Strongly disagree","2009","direct migration background","125","0.077964574490989","0.0650080774538675","0.0909210715281104"
"1 Strongly disagree","2009","indirect migration background","76","0.107376389297591","0.0846200776006964","0.130132700994485"
"2 on scale 1-7 ","2009","no migration background","1931","0.122443977924978","0.117301403289464","0.127586552560491"
"2 on scale 1-7 ","2009","direct migration background","165","0.0963067261780084","0.082050519768028","0.110562932587989"
"2 on scale 1-7 ","2009","indirect migration background","102","0.134957525945248","0.109842677558307","0.16007237433219"
"3 on scale 1-7 ","2009","no migration background","2421","0.153822810226369","0.148162822486378","0.15948279796636"
"3 on scale 1-7 ","2009","direct migration background","239","0.150091194732535","0.13283166686285","0.167350722602219"
"3 on scale 1-7 ","2009","indirect migration background","100","0.138876494324384","0.113457381707611","0.164295606941157"
"4 on scale 1-7","2009","no migration background","3975","0.256767528433408","0.249914116270691","0.263620940596125"
"4 on scale 1-7","2009","direct migration background","392","0.240970441451447","0.220303492302371","0.261637390600523"
"4 on scale 1-7","2009","indirect migration background","171","0.264440132538944","0.2320221498007","0.296858115277187"
"5 on scale 1-7","2009","no migration background","3189","0.199812448068353","0.19353935647508","0.206085539661627"
"5 on scale 1-7","2009","direct migration background","332","0.190585900209906","0.171605913390307","0.209565887029504"
"5 on scale 1-7","2009","indirect migration background","136","0.191711176328382","0.162776389072148","0.220645963584617"
"6 on scale 1-7","2009","no migration background","2312","0.148875786032581","0.143291303078863","0.1544602689863"
"6 on scale 1-7","2009","direct migration background","259","0.16004229839146","0.142324439522896","0.177760157260024"
"6 on scale 1-7","2009","indirect migration background","92","0.116116825987946","0.0925685942010357","0.139665057774857"
"7 Strongly agree","2009","no migration background","909","0.0614482306515065","0.057680687195147","0.065215774107866"
"7 Strongly agree","2009","direct migration background","133","0.0840388645456554","0.0706314897110229","0.097446239380288"
"7 Strongly agree","2009","indirect migration background","34","0.0465214555775045","0.0310405842699507","0.0620023268850583"
"1 Strongly disagree","2010","no migration background","","","",""
"1 Strongly disagree","2010","direct migration background","","","",""
"1 Strongly disagree","2010","indirect migration background","","","",""
"2 on scale 1-7 ","2010","no migration background","","","",""
"2 on scale 1-7 ","2010","direct migration background","","","",""
"2 on scale 1-7 ","2010","indirect migration background","","","",""
"3 on scale 1-7 ","2010","no migration background","","","",""
"3 on scale 1-7 ","2010","direct migration background","","","",""
"3 on scale 1-7 ","2010","indirect migration background","","","",""
"4 on scale 1-7","2010","no migration background","","","",""
"4 on scale 1-7","2010","direct migration background","","","",""
"4 on scale 1-7","2010","indirect migration background","","","",""
"5 on scale 1-7","2010","no migration background","","","",""
"5 on scale 1-7","2010","direct migration background","","","",""
"5 on scale 1-7","2010","indirect migration background","","","",""
"6 on scale 1-7","2010","no migration background","","","",""
"6 on scale 1-7","2010","direct migration background","","","",""
"6 on scale 1-7","2010","indirect migration background","","","",""
"7 Strongly agree","2010","no migration background","","","",""
"7 Strongly agree","2010","direct migration background","","","",""
"7 Strongly agree","2010","indirect migration background","","","",""
"1 Strongly disagree","2011","no migration background","","","",""
"1 Strongly disagree","2011","direct migration background","","","",""
"1 Strongly disagree","2011","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no migration background","","","",""
"2 on scale 1-7 ","2011","direct migration background","","","",""
"2 on scale 1-7 ","2011","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no migration background","","","",""
"3 on scale 1-7 ","2011","direct migration background","","","",""
"3 on scale 1-7 ","2011","indirect migration background","","","",""
"4 on scale 1-7","2011","no migration background","","","",""
"4 on scale 1-7","2011","direct migration background","","","",""
"4 on scale 1-7","2011","indirect migration background","","","",""
"5 on scale 1-7","2011","no migration background","","","",""
"5 on scale 1-7","2011","direct migration background","","","",""
"5 on scale 1-7","2011","indirect migration background","","","",""
"6 on scale 1-7","2011","no migration background","","","",""
"6 on scale 1-7","2011","direct migration background","","","",""
"6 on scale 1-7","2011","indirect migration background","","","",""
"7 Strongly agree","2011","no migration background","","","",""
"7 Strongly agree","2011","direct migration background","","","",""
"7 Strongly agree","2011","indirect migration background","","","",""
"1 Strongly disagree","2012","no migration background","510","0.0943955172625003","0.0867006146891469","0.102090419835854"
"1 Strongly disagree","2012","direct migration background","108","0.101796849708916","0.083829331262758","0.119764368155073"
"1 Strongly disagree","2012","indirect migration background","74","0.157953381933018","0.12546276613417","0.190443997731866"
"2 on scale 1-7 ","2012","no migration background","906","0.15965162743913","0.150011683349717","0.169291571528544"
"2 on scale 1-7 ","2012","direct migration background","137","0.126470455981019","0.106720461229798","0.14622045073224"
"2 on scale 1-7 ","2012","indirect migration background","92","0.176013991866536","0.142085939870457","0.209942043862616"
"3 on scale 1-7 ","2012","no migration background","894","0.160702272189701","0.151036708413845","0.170367835965557"
"3 on scale 1-7 ","2012","direct migration background","153","0.137606349328411","0.117136923765262","0.158075774891561"
"3 on scale 1-7 ","2012","indirect migration background","70","0.137808531599237","0.10709955642484","0.168517506773635"
"4 on scale 1-7","2012","no migration background","1258","0.221292585933062","0.21036740230784","0.232217769558285"
"4 on scale 1-7","2012","direct migration background","242","0.230065418043832","0.205056999551419","0.255073836536245"
"4 on scale 1-7","2012","indirect migration background","95","0.220670244707029","0.183725052731075","0.257615436682983"
"5 on scale 1-7","2012","no migration background","1115","0.204166258241171","0.193557579027355","0.214774937454987"
"5 on scale 1-7","2012","direct migration background","246","0.227926000532103","0.202999572869043","0.252852428195163"
"5 on scale 1-7","2012","indirect migration background","83","0.171302288398","0.137735865466123","0.204868711329876"
"6 on scale 1-7","2012","no migration background","641","0.119681938844008","0.11113929554613","0.128224582141886"
"6 on scale 1-7","2012","direct migration background","148","0.129051432662166","0.109130424518945","0.148972440805386"
"6 on scale 1-7","2012","indirect migration background","55","0.108281862767227","0.0805986131064202","0.135965112428035"
"7 Strongly agree","2012","no migration background","222","0.040109800090427","0.0349457055313094","0.0452738946495447"
"7 Strongly agree","2012","direct migration background","54","0.0470834937435534","0.0344972711287191","0.0596697163583876"
"7 Strongly agree","2012","indirect migration background","","","",""
"1 Strongly disagree","2013","no migration background","934","0.0556372329376067","0.0521347362639485","0.0591397296112649"
"1 Strongly disagree","2013","direct migration background","129","0.0734630064160461","0.0610022967188002","0.085923716113292"
"1 Strongly disagree","2013","indirect migration background","55","0.0846064078576519","0.0642077951516706","0.105005020563633"
"2 on scale 1-7 ","2013","no migration background","1975","0.11671011129672","0.111804067586119","0.121616155007321"
"2 on scale 1-7 ","2013","direct migration background","219","0.119016671705479","0.103551142233529","0.13448220117743"
"2 on scale 1-7 ","2013","indirect migration background","141","0.185309084864408","0.156829092896719","0.213789076832096"
"3 on scale 1-7 ","2013","no migration background","2406","0.141232285536026","0.135910830582755","0.146553740489297"
"3 on scale 1-7 ","2013","direct migration background","224","0.142457435868812","0.12576393393747","0.159150937800153"
"3 on scale 1-7 ","2013","indirect migration background","110","0.16021284114357","0.133326707940457","0.187098974346683"
"4 on scale 1-7","2013","no migration background","3986","0.240493059741086","0.233962616044693","0.24702350343748"
"4 on scale 1-7","2013","direct migration background","378","0.224233744745877","0.204313577765494","0.244153911726261"
"4 on scale 1-7","2013","indirect migration background","171","0.231156936230066","0.200256302572698","0.262057569887433"
"5 on scale 1-7","2013","no migration background","3621","0.220949026979931","0.214609533989101","0.227288519970761"
"5 on scale 1-7","2013","direct migration background","354","0.217035088822411","0.197346564164824","0.236723613479998"
"5 on scale 1-7","2013","indirect migration background","121","0.163867051899445","0.136735254900334","0.190998848898556"
"6 on scale 1-7","2013","no migration background","2578","0.160437007421319","0.154829053171859","0.166044961670778"
"6 on scale 1-7","2013","direct migration background","255","0.150348784303676","0.133278240771811","0.167419327835542"
"6 on scale 1-7","2013","indirect migration background","78","0.118140192711987","0.0944813399138228","0.14179904551015"
"7 Strongly agree","2013","no migration background","953","0.0645412760873114","0.0607867369925712","0.0682958151820517"
"7 Strongly agree","2013","direct migration background","125","0.073445268137698","0.0609859436410044","0.0859045926343916"
"7 Strongly agree","2013","indirect migration background","39","0.0567074852928728","0.0397548016115035","0.0736601689742421"
"1 Strongly disagree","2014","no migration background","","","",""
"1 Strongly disagree","2014","direct migration background","","","",""
"1 Strongly disagree","2014","indirect migration background","","","",""
"2 on scale 1-7 ","2014","no migration background","","","",""
"2 on scale 1-7 ","2014","direct migration background","","","",""
"2 on scale 1-7 ","2014","indirect migration background","","","",""
"3 on scale 1-7 ","2014","no migration background","","","",""
"3 on scale 1-7 ","2014","direct migration background","","","",""
"3 on scale 1-7 ","2014","indirect migration background","","","",""
"4 on scale 1-7","2014","no migration background","","","",""
"4 on scale 1-7","2014","direct migration background","","","",""
"4 on scale 1-7","2014","indirect migration background","","","",""
"5 on scale 1-7","2014","no migration background","","","",""
"5 on scale 1-7","2014","direct migration background","","","",""
"5 on scale 1-7","2014","indirect migration background","","","",""
"6 on scale 1-7","2014","no migration background","","","",""
"6 on scale 1-7","2014","direct migration background","","","",""
"6 on scale 1-7","2014","indirect migration background","","","",""
"7 Strongly agree","2014","no migration background","","","",""
"7 Strongly agree","2014","direct migration background","","","",""
"7 Strongly agree","2014","indirect migration background","","","",""
"1 Strongly disagree","2015","no migration background","","","",""
"1 Strongly disagree","2015","direct migration background","","","",""
"1 Strongly disagree","2015","indirect migration background","","","",""
"2 on scale 1-7 ","2015","no migration background","","","",""
"2 on scale 1-7 ","2015","direct migration background","","","",""
"2 on scale 1-7 ","2015","indirect migration background","","","",""
"3 on scale 1-7 ","2015","no migration background","","","",""
"3 on scale 1-7 ","2015","direct migration background","","","",""
"3 on scale 1-7 ","2015","indirect migration background","","","",""
"4 on scale 1-7","2015","no migration background","","","",""
"4 on scale 1-7","2015","direct migration background","","","",""
"4 on scale 1-7","2015","indirect migration background","","","",""
"5 on scale 1-7","2015","no migration background","","","",""
"5 on scale 1-7","2015","direct migration background","","","",""
"5 on scale 1-7","2015","indirect migration background","","","",""
"6 on scale 1-7","2015","no migration background","","","",""
"6 on scale 1-7","2015","direct migration background","","","",""
"6 on scale 1-7","2015","indirect migration background","","","",""
"7 Strongly agree","2015","no migration background","","","",""
"7 Strongly agree","2015","direct migration background","","","",""
"7 Strongly agree","2015","indirect migration background","","","",""
"1 Strongly disagree","2016","no migration background","","","",""
"1 Strongly disagree","2016","direct migration background","","","",""
"1 Strongly disagree","2016","indirect migration background","","","",""
"2 on scale 1-7 ","2016","no migration background","","","",""
"2 on scale 1-7 ","2016","direct migration background","","","",""
"2 on scale 1-7 ","2016","indirect migration background","","","",""
"3 on scale 1-7 ","2016","no migration background","","","",""
"3 on scale 1-7 ","2016","direct migration background","","","",""
"3 on scale 1-7 ","2016","indirect migration background","","","",""
"4 on scale 1-7","2016","no migration background","","","",""
"4 on scale 1-7","2016","direct migration background","","","",""
"4 on scale 1-7","2016","indirect migration background","","","",""
"5 on scale 1-7","2016","no migration background","","","",""
"5 on scale 1-7","2016","direct migration background","","","",""
"5 on scale 1-7","2016","indirect migration background","","","",""
"6 on scale 1-7","2016","no migration background","","","",""
"6 on scale 1-7","2016","direct migration background","","","",""
"6 on scale 1-7","2016","indirect migration background","","","",""
"7 Strongly agree","2016","no migration background","","","",""
"7 Strongly agree","2016","direct migration background","","","",""
"7 Strongly agree","2016","indirect migration background","","","",""
"1 Strongly disagree","2017","no migration background","1301","0.0610204624982309","0.0577270094554995","0.0643139155409624"
"1 Strongly disagree","2017","direct migration background","877","0.0826595821540684","0.0762910806187197","0.089028083689417"
"1 Strongly disagree","2017","indirect migration background","188","0.09458653396822","0.0807242643582801","0.10844880357816"
"2 on scale 1-7 ","2017","no migration background","2755","0.133149788385106","0.128475366202716","0.137824210567496"
"2 on scale 1-7 ","2017","direct migration background","853","0.13978830731889","0.131768508305435","0.147808106332346"
"2 on scale 1-7 ","2017","indirect migration background","276","0.142917962035691","0.126339248974514","0.159496675096868"
"3 on scale 1-7 ","2017","no migration background","3110","0.149000226729327","0.144100815976415","0.153899637482239"
"3 on scale 1-7 ","2017","direct migration background","830","0.12827229013218","0.120538680606217","0.136005899658143"
"3 on scale 1-7 ","2017","indirect migration background","279","0.165978666450788","0.148354405027264","0.183602927874312"
"4 on scale 1-7","2017","no migration background","4841","0.236119062018772","0.230275683425631","0.241962440611914"
"4 on scale 1-7","2017","direct migration background","1566","0.21564380733703","0.206132273636748","0.225155341037311"
"4 on scale 1-7","2017","indirect migration background","407","0.25119099866417","0.230647056899387","0.271734940428953"
"5 on scale 1-7","2017","no migration background","4287","0.214427813147745","0.208780793850197","0.220074832445293"
"5 on scale 1-7","2017","direct migration background","1281","0.194990635183944","0.18582773967682","0.204153530691068"
"5 on scale 1-7","2017","indirect migration background","284","0.168877122539664","0.151130560178132","0.186623684901197"
"6 on scale 1-7","2017","no migration background","3029","0.153813981548974","0.148850156184414","0.158777806913534"
"6 on scale 1-7","2017","direct migration background","941","0.157081362798931","0.148665850694104","0.165496874903758"
"6 on scale 1-7","2017","indirect migration background","186","0.119416672511423","0.104055869388701","0.134777475634144"
"7 Strongly agree","2017","no migration background","969","0.0524686656718454","0.0494008273757411","0.0555365039679497"
"7 Strongly agree","2017","direct migration background","834","0.0815640150749563","0.0752340817657588","0.0878939483841538"
"7 Strongly agree","2017","indirect migration background","92","0.0570320438300442","0.0460469405103655","0.068017147149723"
"1 Strongly disagree","2018","no migration background","","","",""
"1 Strongly disagree","2018","direct migration background","","","",""
"1 Strongly disagree","2018","indirect migration background","","","",""
"2 on scale 1-7 ","2018","no migration background","","","",""
"2 on scale 1-7 ","2018","direct migration background","","","",""
"2 on scale 1-7 ","2018","indirect migration background","","","",""
"3 on scale 1-7 ","2018","no migration background","","","",""
"3 on scale 1-7 ","2018","direct migration background","","","",""
"3 on scale 1-7 ","2018","indirect migration background","","","",""
"4 on scale 1-7","2018","no migration background","","","",""
"4 on scale 1-7","2018","direct migration background","","","",""
"4 on scale 1-7","2018","indirect migration background","","","",""
"5 on scale 1-7","2018","no migration background","","","",""
"5 on scale 1-7","2018","direct migration background","","","",""
"5 on scale 1-7","2018","indirect migration background","","","",""
"6 on scale 1-7","2018","no migration background","","","",""
"6 on scale 1-7","2018","direct migration background","","","",""
"6 on scale 1-7","2018","indirect migration background","","","",""
"7 Strongly agree","2018","no migration background","","","",""
"7 Strongly agree","2018","direct migration background","","","",""
"7 Strongly agree","2018","indirect migration background","","","",""
"1 Strongly disagree","2019","no migration background","1524","0.0666108623133154","0.0631751099853805","0.0700466146412504"
"1 Strongly disagree","2019","direct migration background","387","0.0824493459162051","0.0737362848391682","0.0911624069932421"
"1 Strongly disagree","2019","indirect migration background","209","0.103943885965783","0.0894321796780656","0.118455592253501"
"2 on scale 1-7 ","2019","no migration background","3012","0.139121901695918","0.134353349589953","0.143890453801884"
"2 on scale 1-7 ","2019","direct migration background","550","0.151297549379205","0.139945982782195","0.162649115976215"
"2 on scale 1-7 ","2019","indirect migration background","300","0.171955554725965","0.154012915268784","0.189898194183147"
"3 on scale 1-7 ","2019","no migration background","3136","0.153829281069209","0.148858021364052","0.158800540774366"
"3 on scale 1-7 ","2019","direct migration background","540","0.126742722213714","0.116203835194442","0.137281609232985"
"3 on scale 1-7 ","2019","indirect migration background","262","0.144826267735253","0.128092172077608","0.161560363392898"
"4 on scale 1-7","2019","no migration background","4828","0.243423240233645","0.237510000749568","0.249336479717722"
"4 on scale 1-7","2019","direct migration background","868","0.253036302141712","0.239264103107191","0.266808501176234"
"4 on scale 1-7","2019","indirect migration background","374","0.242049135842031","0.221682293759218","0.262415977924845"
"5 on scale 1-7","2019","no migration background","4183","0.212892984610754","0.207252511708705","0.218533457512803"
"5 on scale 1-7","2019","direct migration background","703","0.18545709405953","0.173144747405653","0.197769440713406"
"5 on scale 1-7","2019","indirect migration background","293","0.182573769800666","0.164204373746761","0.200943165854571"
"6 on scale 1-7","2019","no migration background","2673","0.138124525451578","0.13337034555731","0.142878705345846"
"6 on scale 1-7","2019","direct migration background","521","0.135762868570584","0.124911885394664","0.146613851746504"
"6 on scale 1-7","2019","indirect migration background","185","0.110143995829764","0.0952575273195777","0.125030464339949"
"7 Strongly agree","2019","no migration background","877","0.0459972046255802","0.0431107914818002","0.0488836177693602"
"7 Strongly agree","2019","direct migration background","259","0.0652541177190503","0.0574304054908483","0.0730778299472522"
"7 Strongly agree","2019","indirect migration background","76","0.0445073901005373","0.0347016329824335","0.0543131472186411"
