"plh0223","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2006","higher education","","","","","1"
"1 Strongly disagree","2006","in school","","","","","1"
"1 Strongly disagree","2006","inadequately","","","","","1"
"1 Strongly disagree","2006","general elemantary","","","","","1"
"1 Strongly disagree","2006","middle vocational","","","","","1"
"2 on scale 1-7 ","2006","middle vocational","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2006","higher education","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","","","","","2"
"2 on scale 1-7 ","2006","in school","","","","","2"
"2 on scale 1-7 ","2006","inadequately","","","","","2"
"3 on scale 1-7 ","2006","higher education","","","","","3"
"3 on scale 1-7 ","2006","in school","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","","","","","3"
"3 on scale 1-7 ","2006","inadequately","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","","","","","3"
"4 on scale 1-7","2006","higher education","","","","","4"
"4 on scale 1-7","2006","middle vocational","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","","","","","4"
"4 on scale 1-7","2006","in school","","","","","4"
"4 on scale 1-7","2006","inadequately","","","","","4"
"4 on scale 1-7","2006","general elemantary","","","","","4"
"4 on scale 1-7","2006","higher vocational","","","","","4"
"5 on scale 1-7","2006","higher education","","","","","5"
"5 on scale 1-7","2006","in school","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","","","","","5"
"5 on scale 1-7","2006","higher vocational","","","","","5"
"5 on scale 1-7","2006","middle vocational","","","","","5"
"5 on scale 1-7","2006","inadequately","","","","","5"
"5 on scale 1-7","2006","general elemantary","","","","","5"
"6 on scale 1-7","2006","middle vocational","","","","","6"
"6 on scale 1-7","2006","higher education","","","","","6"
"6 on scale 1-7","2006","in school","","","","","6"
"6 on scale 1-7","2006","inadequately","","","","","6"
"6 on scale 1-7","2006","general elemantary","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","","","","","6"
"6 on scale 1-7","2006","higher vocational","","","","","6"
"7 Strongly agree","2006","vocational + Abi","","","","","7"
"7 Strongly agree","2006","higher education","","","","","7"
"7 Strongly agree","2006","middle vocational","","","","","7"
"7 Strongly agree","2006","higher vocational","","","","","7"
"7 Strongly agree","2006","in school","","","","","7"
"7 Strongly agree","2006","inadequately","","","","","7"
"7 Strongly agree","2006","general elemantary","","","","","7"
"1 Strongly disagree","2007","vocational + Abi","","","","","1"
"1 Strongly disagree","2007","higher vocational","","","","","1"
"1 Strongly disagree","2007","higher education","","","","","1"
"1 Strongly disagree","2007","in school","","","","","1"
"1 Strongly disagree","2007","inadequately","","","","","1"
"1 Strongly disagree","2007","general elemantary","","","","","1"
"1 Strongly disagree","2007","middle vocational","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","","","","","2"
"2 on scale 1-7 ","2007","higher education","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","","","","","2"
"2 on scale 1-7 ","2007","inadequately","","","","","2"
"2 on scale 1-7 ","2007","in school","","","","","2"
"3 on scale 1-7 ","2007","higher education","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2007","in school","","","","","3"
"3 on scale 1-7 ","2007","inadequately","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","","","","","3"
"4 on scale 1-7","2007","middle vocational","","","","","4"
"4 on scale 1-7","2007","higher education","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","","","","","4"
"4 on scale 1-7","2007","in school","","","","","4"
"4 on scale 1-7","2007","inadequately","","","","","4"
"4 on scale 1-7","2007","general elemantary","","","","","4"
"4 on scale 1-7","2007","higher vocational","","","","","4"
"5 on scale 1-7","2007","higher education","","","","","5"
"5 on scale 1-7","2007","in school","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","","","","","5"
"5 on scale 1-7","2007","higher vocational","","","","","5"
"5 on scale 1-7","2007","inadequately","","","","","5"
"5 on scale 1-7","2007","middle vocational","","","","","5"
"5 on scale 1-7","2007","general elemantary","","","","","5"
"6 on scale 1-7","2007","middle vocational","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","","","","","6"
"6 on scale 1-7","2007","higher education","","","","","6"
"6 on scale 1-7","2007","inadequately","","","","","6"
"6 on scale 1-7","2007","general elemantary","","","","","6"
"6 on scale 1-7","2007","higher vocational","","","","","6"
"6 on scale 1-7","2007","in school","","","","","6"
"7 Strongly agree","2007","higher education","","","","","7"
"7 Strongly agree","2007","vocational + Abi","","","","","7"
"7 Strongly agree","2007","higher vocational","","","","","7"
"7 Strongly agree","2007","middle vocational","","","","","7"
"7 Strongly agree","2007","in school","","","","","7"
"7 Strongly agree","2007","inadequately","","","","","7"
"7 Strongly agree","2007","general elemantary","","","","","7"
"1 Strongly disagree","2008","in school","","","","","1"
"1 Strongly disagree","2008","inadequately","","","","","1"
"1 Strongly disagree","2008","general elemantary","","","","","1"
"1 Strongly disagree","2008","middle vocational","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","","","","","1"
"1 Strongly disagree","2008","higher vocational","","","","","1"
"1 Strongly disagree","2008","higher education","","","","","1"
"2 on scale 1-7 ","2008","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2008","higher education","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","","","","","2"
"2 on scale 1-7 ","2008","inadequately","","","","","2"
"2 on scale 1-7 ","2008","in school","","","","","2"
"3 on scale 1-7 ","2008","higher education","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","","","","","3"
"3 on scale 1-7 ","2008","in school","","","","","3"
"3 on scale 1-7 ","2008","inadequately","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","","","","","3"
"4 on scale 1-7","2008","in school","","","","","4"
"4 on scale 1-7","2008","inadequately","","","","","4"
"4 on scale 1-7","2008","middle vocational","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","","","","","4"
"4 on scale 1-7","2008","higher education","","","","","4"
"4 on scale 1-7","2008","higher vocational","","","","","4"
"4 on scale 1-7","2008","general elemantary","","","","","4"
"5 on scale 1-7","2008","higher education","","","","","5"
"5 on scale 1-7","2008","middle vocational","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","","","","","5"
"5 on scale 1-7","2008","higher vocational","","","","","5"
"5 on scale 1-7","2008","in school","","","","","5"
"5 on scale 1-7","2008","inadequately","","","","","5"
"5 on scale 1-7","2008","general elemantary","","","","","5"
"6 on scale 1-7","2008","middle vocational","","","","","6"
"6 on scale 1-7","2008","general elemantary","","","","","6"
"6 on scale 1-7","2008","higher education","","","","","6"
"6 on scale 1-7","2008","in school","","","","","6"
"6 on scale 1-7","2008","inadequately","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","","","","","6"
"6 on scale 1-7","2008","higher vocational","","","","","6"
"7 Strongly agree","2008","vocational + Abi","","","","","7"
"7 Strongly agree","2008","higher education","","","","","7"
"7 Strongly agree","2008","middle vocational","","","","","7"
"7 Strongly agree","2008","higher vocational","","","","","7"
"7 Strongly agree","2008","in school","","","","","7"
"7 Strongly agree","2008","inadequately","","","","","7"
"7 Strongly agree","2008","general elemantary","","","","","7"
"1 Strongly disagree","2009","vocational + Abi","69","0.0684395673381474","0.0527819926666948","0.0840971420096","1"
"1 Strongly disagree","2009","higher vocational","57","0.0366205065598488","0.0264993756664857","0.046741637453212","1"
"1 Strongly disagree","2009","higher education","195","0.0543028460231652","0.0473045759754714","0.061301116070859","1"
"1 Strongly disagree","2009","in school","22","","","","1"
"1 Strongly disagree","2009","inadequately","11","","","","1"
"1 Strongly disagree","2009","general elemantary","112","0.0606356617941829","0.0495609671295","0.0717103564588657","1"
"1 Strongly disagree","2009","middle vocational","568","0.0637012409048328","0.0586635271625697","0.0687389546470959","1"
"2 on scale 1-7 ","2009","middle vocational","1024","0.114381043567878","0.107815770488663","0.120946316647092","2"
"2 on scale 1-7 ","2009","vocational + Abi","146","0.153978749707889","0.131597394635262","0.176360104780517","2"
"2 on scale 1-7 ","2009","higher education","571","0.139009378469506","0.128325606223039","0.149693150715974","2"
"2 on scale 1-7 ","2009","general elemantary","182","0.0964709832204702","0.0827709988831971","0.110170967557743","2"
"2 on scale 1-7 ","2009","higher vocational","164","0.112901698752187","0.095848561756028","0.129954835748347","2"
"2 on scale 1-7 ","2009","inadequately","13","","","","2"
"2 on scale 1-7 ","2009","in school","60","0.180545644084347","0.137658735430637","0.223432552738057","2"
"3 on scale 1-7 ","2009","higher education","636","0.147281550422614","0.136337442589973","0.158225658255255","3"
"3 on scale 1-7 ","2009","middle vocational","1373","0.156004526026738","0.148519540346246","0.16348951170723","3"
"3 on scale 1-7 ","2009","vocational + Abi","148","0.165137239938731","0.14211246454343","0.188162015334032","3"
"3 on scale 1-7 ","2009","higher vocational","209","0.140894827094685","0.122147521439349","0.159642132750022","3"
"3 on scale 1-7 ","2009","inadequately","29","","","","3"
"3 on scale 1-7 ","2009","general elemantary","250","0.138842101323842","0.122796623684085","0.154887578963598","3"
"3 on scale 1-7 ","2009","in school","48","0.136460731345928","0.0981858595826039","0.174735603109253","3"
"4 on scale 1-7","2009","in school","60","0.240746191142261","0.193076531251769","0.288415851032754","4"
"4 on scale 1-7","2009","inadequately","45","0.276318983377392","0.20829328667031","0.344344680084475","4"
"4 on scale 1-7","2009","middle vocational","2368","0.26449574990036","0.255397575486722","0.273593924313997","4"
"4 on scale 1-7","2009","vocational + Abi","250","0.240344187778577","0.213847560817619","0.266840814739535","4"
"4 on scale 1-7","2009","higher education","980","0.247386199063278","0.234060893304932","0.260711504821624","4"
"4 on scale 1-7","2009","higher vocational","325","0.249862028758153","0.226533418119606","0.273190639396701","4"
"4 on scale 1-7","2009","general elemantary","439","0.247310243420495","0.227289522061791","0.267330964779199","4"
"5 on scale 1-7","2009","higher education","834","0.206467784601295","0.193967733445323","0.218967835757267","5"
"5 on scale 1-7","2009","middle vocational","1817","0.188052182149267","0.179991801272991","0.196112563025543","5"
"5 on scale 1-7","2009","vocational + Abi","197","0.19513240342106","0.170557474779259","0.219707332062861","5"
"5 on scale 1-7","2009","higher vocational","287","0.242753669918108","0.219650601743519","0.265856738092697","5"
"5 on scale 1-7","2009","general elemantary","374","0.214403320308874","0.19535896660105","0.233447674016697","5"
"5 on scale 1-7","2009","in school","64","0.200622094579565","0.155970774638863","0.245273414520266","5"
"5 on scale 1-7","2009","inadequately","24","","","","5"
"6 on scale 1-7","2009","middle vocational","1321","0.148462330180915","0.14112796745365","0.155796692908179","6"
"6 on scale 1-7","2009","higher education","622","0.155902392949467","0.144699605782238","0.167105180116696","6"
"6 on scale 1-7","2009","in school","42","0.120877385131034","0.0845305914565254","0.157224178805542","6"
"6 on scale 1-7","2009","inadequately","23","","","","6"
"6 on scale 1-7","2009","general elemantary","279","0.153805920675865","0.137065275787013","0.170546565564716","6"
"6 on scale 1-7","2009","vocational + Abi","133","0.127079802655708","0.106426434630539","0.147733170680876","6"
"6 on scale 1-7","2009","higher vocational","205","0.158712489152848","0.139022478946593","0.178402499359104","6"
"7 Strongly agree","2009","middle vocational","557","0.0649029272700094","0.0598211829899347","0.0699846715500842","7"
"7 Strongly agree","2009","vocational + Abi","56","0.049888049159888","0.0363875135700973","0.0633885847496787","7"
"7 Strongly agree","2009","higher education","190","0.0496498484706746","0.0429416771136439","0.0563580198277053","7"
"7 Strongly agree","2009","higher vocational","76","0.0582547797641682","0.0456335793330243","0.0708759801953121","7"
"7 Strongly agree","2009","in school","13","","","","7"
"7 Strongly agree","2009","inadequately","21","","","","7"
"7 Strongly agree","2009","general elemantary","148","0.0885317692562725","0.0753500819347851","0.10171345657776","7"
"1 Strongly disagree","2010","vocational + Abi","","","","","1"
"1 Strongly disagree","2010","higher vocational","","","","","1"
"1 Strongly disagree","2010","higher education","","","","","1"
"1 Strongly disagree","2010","in school","","","","","1"
"1 Strongly disagree","2010","inadequately","","","","","1"
"1 Strongly disagree","2010","general elemantary","","","","","1"
"1 Strongly disagree","2010","middle vocational","","","","","1"
"2 on scale 1-7 ","2010","higher education","","","","","2"
"2 on scale 1-7 ","2010","higher vocational","","","","","2"
"2 on scale 1-7 ","2010","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2010","middle vocational","","","","","2"
"2 on scale 1-7 ","2010","general elemantary","","","","","2"
"2 on scale 1-7 ","2010","inadequately","","","","","2"
"2 on scale 1-7 ","2010","in school","","","","","2"
"3 on scale 1-7 ","2010","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2010","middle vocational","","","","","3"
"3 on scale 1-7 ","2010","higher vocational","","","","","3"
"3 on scale 1-7 ","2010","higher education","","","","","3"
"3 on scale 1-7 ","2010","in school","","","","","3"
"3 on scale 1-7 ","2010","inadequately","","","","","3"
"3 on scale 1-7 ","2010","general elemantary","","","","","3"
"4 on scale 1-7","2010","vocational + Abi","","","","","4"
"4 on scale 1-7","2010","higher education","","","","","4"
"4 on scale 1-7","2010","in school","","","","","4"
"4 on scale 1-7","2010","inadequately","","","","","4"
"4 on scale 1-7","2010","middle vocational","","","","","4"
"4 on scale 1-7","2010","higher vocational","","","","","4"
"4 on scale 1-7","2010","general elemantary","","","","","4"
"5 on scale 1-7","2010","higher education","","","","","5"
"5 on scale 1-7","2010","vocational + Abi","","","","","5"
"5 on scale 1-7","2010","higher vocational","","","","","5"
"5 on scale 1-7","2010","in school","","","","","5"
"5 on scale 1-7","2010","inadequately","","","","","5"
"5 on scale 1-7","2010","middle vocational","","","","","5"
"5 on scale 1-7","2010","general elemantary","","","","","5"
"6 on scale 1-7","2010","vocational + Abi","","","","","6"
"6 on scale 1-7","2010","higher vocational","","","","","6"
"6 on scale 1-7","2010","middle vocational","","","","","6"
"6 on scale 1-7","2010","higher education","","","","","6"
"6 on scale 1-7","2010","inadequately","","","","","6"
"6 on scale 1-7","2010","general elemantary","","","","","6"
"6 on scale 1-7","2010","in school","","","","","6"
"7 Strongly agree","2010","middle vocational","","","","","7"
"7 Strongly agree","2010","vocational + Abi","","","","","7"
"7 Strongly agree","2010","higher vocational","","","","","7"
"7 Strongly agree","2010","higher education","","","","","7"
"7 Strongly agree","2010","in school","","","","","7"
"7 Strongly agree","2010","inadequately","","","","","7"
"7 Strongly agree","2010","general elemantary","","","","","7"
"1 Strongly disagree","2011","vocational + Abi","","","","","1"
"1 Strongly disagree","2011","higher vocational","","","","","1"
"1 Strongly disagree","2011","higher education","","","","","1"
"1 Strongly disagree","2011","in school","","","","","1"
"1 Strongly disagree","2011","inadequately","","","","","1"
"1 Strongly disagree","2011","general elemantary","","","","","1"
"1 Strongly disagree","2011","middle vocational","","","","","1"
"2 on scale 1-7 ","2011","higher education","","","","","2"
"2 on scale 1-7 ","2011","higher vocational","","","","","2"
"2 on scale 1-7 ","2011","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2011","in school","","","","","2"
"2 on scale 1-7 ","2011","middle vocational","","","","","2"
"2 on scale 1-7 ","2011","inadequately","","","","","2"
"2 on scale 1-7 ","2011","general elemantary","","","","","2"
"3 on scale 1-7 ","2011","vocational + Abi","","","","","3"
"3 on scale 1-7 ","2011","higher vocational","","","","","3"
"3 on scale 1-7 ","2011","higher education","","","","","3"
"3 on scale 1-7 ","2011","in school","","","","","3"
"3 on scale 1-7 ","2011","inadequately","","","","","3"
"3 on scale 1-7 ","2011","middle vocational","","","","","3"
"3 on scale 1-7 ","2011","general elemantary","","","","","3"
"4 on scale 1-7","2011","vocational + Abi","","","","","4"
"4 on scale 1-7","2011","higher education","","","","","4"
"4 on scale 1-7","2011","in school","","","","","4"
"4 on scale 1-7","2011","inadequately","","","","","4"
"4 on scale 1-7","2011","middle vocational","","","","","4"
"4 on scale 1-7","2011","higher vocational","","","","","4"
"4 on scale 1-7","2011","general elemantary","","","","","4"
"5 on scale 1-7","2011","higher education","","","","","5"
"5 on scale 1-7","2011","in school","","","","","5"
"5 on scale 1-7","2011","vocational + Abi","","","","","5"
"5 on scale 1-7","2011","higher vocational","","","","","5"
"5 on scale 1-7","2011","inadequately","","","","","5"
"5 on scale 1-7","2011","middle vocational","","","","","5"
"5 on scale 1-7","2011","general elemantary","","","","","5"
"6 on scale 1-7","2011","higher vocational","","","","","6"
"6 on scale 1-7","2011","vocational + Abi","","","","","6"
"6 on scale 1-7","2011","middle vocational","","","","","6"
"6 on scale 1-7","2011","higher education","","","","","6"
"6 on scale 1-7","2011","general elemantary","","","","","6"
"6 on scale 1-7","2011","in school","","","","","6"
"6 on scale 1-7","2011","inadequately","","","","","6"
"7 Strongly agree","2011","higher education","","","","","7"
"7 Strongly agree","2011","middle vocational","","","","","7"
"7 Strongly agree","2011","vocational + Abi","","","","","7"
"7 Strongly agree","2011","higher vocational","","","","","7"
"7 Strongly agree","2011","in school","","","","","7"
"7 Strongly agree","2011","inadequately","","","","","7"
"7 Strongly agree","2011","general elemantary","","","","","7"
"1 Strongly disagree","2012","vocational + Abi","62","0.0901171555097118","0.0697052443659942","0.110529066653429","1"
"1 Strongly disagree","2012","in school","20","","","","1"
"1 Strongly disagree","2012","inadequately","29","","","","1"
"1 Strongly disagree","2012","general elemantary","92","0.122585731517851","0.0995553214961012","0.1456161415396","1"
"1 Strongly disagree","2012","middle vocational","340","0.101891465508004","0.091484906542772","0.112298024473235","1"
"1 Strongly disagree","2012","higher vocational","27","","","","1"
"1 Strongly disagree","2012","higher education","103","0.0812998138261452","0.0674416889643709","0.0951579386879196","1"
"2 on scale 1-7 ","2012","higher vocational","56","0.153863418733287","0.116847410467802","0.190879426998772","2"
"2 on scale 1-7 ","2012","vocational + Abi","120","0.157657002614394","0.131680043494565","0.183633961734222","2"
"2 on scale 1-7 ","2012","middle vocational","519","0.157800814170005","0.145259707503124","0.170341920836887","2"
"2 on scale 1-7 ","2012","higher education","252","0.168515907666677","0.149534858388765","0.187496956944589","2"
"2 on scale 1-7 ","2012","general elemantary","112","0.118800482084453","0.0960795790053249","0.141521385163582","2"
"2 on scale 1-7 ","2012","in school","40","0.19498540596694","0.13865093491234","0.25131987702154","2"
"2 on scale 1-7 ","2012","inadequately","14","","","","2"
"3 on scale 1-7 ","2012","vocational + Abi","130","0.156055530618859","0.130186288154113","0.181924773083605","3"
"3 on scale 1-7 ","2012","higher vocational","52","0.131602007957731","0.0969209512275588","0.166283064687903","3"
"3 on scale 1-7 ","2012","higher education","252","0.161585363993657","0.142921428350106","0.180249299637207","3"
"3 on scale 1-7 ","2012","inadequately","29","","","","3"
"3 on scale 1-7 ","2012","in school","38","0.202381921175817","0.145253181617241","0.259510660734393","3"
"3 on scale 1-7 ","2012","middle vocational","491","0.151876197377742","0.139529570700566","0.164222824054918","3"
"3 on scale 1-7 ","2012","general elemantary","109","0.136599713103785","0.11248343129667","0.160715994910901","3"
"4 on scale 1-7","2012","vocational + Abi","157","0.199519017562501","0.171031483899958","0.228006551225044","4"
"4 on scale 1-7","2012","in school","36","0.20608862222957","0.148573200119216","0.263604044339925","4"
"4 on scale 1-7","2012","inadequately","28","","","","4"
"4 on scale 1-7","2012","middle vocational","714","0.222774674500891","0.208460041637109","0.237089307364672","4"
"4 on scale 1-7","2012","higher vocational","92","0.22066438335417","0.178121194316781","0.263207572391559","4"
"4 on scale 1-7","2012","higher education","367","0.230584940879951","0.20922654638562","0.251943335374282","4"
"4 on scale 1-7","2012","general elemantary","167","0.225663938691415","0.196309404940164","0.255018472442666","4"
"5 on scale 1-7","2012","vocational + Abi","163","0.233904658466253","0.203729605597205","0.264079711335301","5"
"5 on scale 1-7","2012","middle vocational","671","0.215952298827678","0.201796838663498","0.230107758991858","5"
"5 on scale 1-7","2012","higher education","300","0.194619429085967","0.174543924787293","0.214694933384641","5"
"5 on scale 1-7","2012","higher vocational","71","0.203442236802764","0.162144062096172","0.244740411509355","5"
"5 on scale 1-7","2012","in school","32","0.13927858311308","0.0900468907314667","0.188510275494693","5"
"5 on scale 1-7","2012","inadequately","20","","","","5"
"5 on scale 1-7","2012","general elemantary","165","0.211946491402049","0.183247255674198","0.2406457271299","5"
"6 on scale 1-7","2012","higher vocational","49","0.147456392488519","0.111082333872422","0.183830451104615","6"
"6 on scale 1-7","2012","higher education","183","0.139625719882665","0.122050562833457","0.157200876931872","6"
"6 on scale 1-7","2012","vocational + Abi","99","0.124543850186713","0.101006068201619","0.148081632171808","6"
"6 on scale 1-7","2012","in school","19","","","","6"
"6 on scale 1-7","2012","middle vocational","365","0.10959907369488","0.0988524986284476","0.120345648761312","6"
"6 on scale 1-7","2012","general elemantary","96","0.135428332266413","0.111399391485213","0.159457273047613","6"
"6 on scale 1-7","2012","inadequately","23","","","","6"
"7 Strongly agree","2012","in school","5","","","","7"
"7 Strongly agree","2012","inadequately","14","","","","7"
"7 Strongly agree","2012","middle vocational","146","0.0401054759208007","0.0333557299619656","0.0468552218796357","7"
"7 Strongly agree","2012","vocational + Abi","25","","","","7"
"7 Strongly agree","2012","higher vocational","18","","","","7"
"7 Strongly agree","2012","higher education","37","0.0237688246649385","0.0160446340605685","0.0314930152693085","7"
"7 Strongly agree","2012","general elemantary","38","0.0489753109340337","0.0338200346194843","0.0641305872485831","7"
"1 Strongly disagree","2013","vocational + Abi","90","0.084566713662777","0.068109360160808","0.101024067164746","1"
"1 Strongly disagree","2013","higher vocational","52","0.0363473143488665","0.0262701907945315","0.0464244379032015","1"
"1 Strongly disagree","2013","higher education","215","0.0467750833109131","0.0405773293340812","0.052972837287745","1"
"1 Strongly disagree","2013","inadequately","26","","","","1"
"1 Strongly disagree","2013","general elemantary","128","0.0639210060828447","0.0527320439685854","0.075109968197104","1"
"1 Strongly disagree","2013","middle vocational","570","0.0579282014740244","0.0532079690826953","0.0626484338653534","1"
"1 Strongly disagree","2013","in school","16","","","","1"
"2 on scale 1-7 ","2013","higher vocational","163","0.112732402711323","0.0957032968867886","0.129761508535857","2"
"2 on scale 1-7 ","2013","higher education","618","0.145976974071448","0.135613477133227","0.15634047100967","2"
"2 on scale 1-7 ","2013","vocational + Abi","145","0.121409820033699","0.102091604772843","0.140728035294555","2"
"2 on scale 1-7 ","2013","in school","54","0.191266793463118","0.14336843439708","0.239165152529156","2"
"2 on scale 1-7 ","2013","middle vocational","1091","0.110520388391279","0.104185112144248","0.116855664638311","2"
