"plh0223","year","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2009","Rural Area","1638","0.263138195884636","0.252182822742138","0.274093569027133"
"5 on scale 1-7","2009","Urban Area","2384","0.196855559630048","0.189668486992793","0.204042632267303"
"5 on scale 1-7","2009","Rural Area","1273","0.201342698084422","0.191365918425664","0.21131947774318"
"6 on scale 1-7","2009","Urban Area","1788","0.148348031559971","0.141923324441612","0.15477273867833"
"6 on scale 1-7","2009","Rural Area","875","0.149083892665743","0.140222521255784","0.157945264075702"
"7 Strongly agree","2009","Urban Area","712","0.0642241556855246","0.0597930053962594","0.0686553059747899"
"7 Strongly agree","2009","Rural Area","364","0.0617571556141603","0.0557683050237041","0.0677460062046164"
"1 Strongly disagree","2010","Urban Area","","","",""
"1 Strongly disagree","2010","Rural Area","","","",""
"2 on scale 1-7 ","2010","Urban Area","","","",""
"2 on scale 1-7 ","2010","Rural Area","","","",""
"3 on scale 1-7 ","2010","Urban Area","","","",""
"3 on scale 1-7 ","2010","Rural Area","","","",""
"4 on scale 1-7","2010","Urban Area","","","",""
"4 on scale 1-7","2010","Rural Area","","","",""
"5 on scale 1-7","2010","Urban Area","","","",""
"5 on scale 1-7","2010","Rural Area","","","",""
"6 on scale 1-7","2010","Urban Area","","","",""
"6 on scale 1-7","2010","Rural Area","","","",""
"7 Strongly agree","2010","Urban Area","","","",""
"7 Strongly agree","2010","Rural Area","","","",""
"1 Strongly disagree","2011","Urban Area","","","",""
"1 Strongly disagree","2011","Rural Area","","","",""
"2 on scale 1-7 ","2011","Urban Area","","","",""
"2 on scale 1-7 ","2011","Rural Area","","","",""
"3 on scale 1-7 ","2011","Urban Area","","","",""
"3 on scale 1-7 ","2011","Rural Area","","","",""
"4 on scale 1-7","2011","Urban Area","","","",""
"4 on scale 1-7","2011","Rural Area","","","",""
"5 on scale 1-7","2011","Urban Area","","","",""
"5 on scale 1-7","2011","Rural Area","","","",""
"6 on scale 1-7","2011","Urban Area","","","",""
"6 on scale 1-7","2011","Rural Area","","","",""
"7 Strongly agree","2011","Urban Area","","","",""
"7 Strongly agree","2011","Rural Area","","","",""
"1 Strongly disagree","2012","Urban Area","451","0.103591821097441","0.0946243917961104","0.112559250398772"
"1 Strongly disagree","2012","Rural Area","241","0.0954057330730156","0.0842875746967423","0.106523891449289"
"2 on scale 1-7 ","2012","Urban Area","734","0.156776289590401","0.146076778872265","0.167475800308537"
"2 on scale 1-7 ","2012","Rural Area","401","0.147479588286373","0.13406006601186","0.160899110560886"
"3 on scale 1-7 ","2012","Urban Area","726","0.160574467276968","0.149770539938207","0.17137839461573"
"3 on scale 1-7 ","2012","Rural Area","391","0.140768490523837","0.127606349836593","0.153930631211082"
"4 on scale 1-7","2012","Urban Area","976","0.218806078284789","0.206639696485767","0.23097246008381"
"4 on scale 1-7","2012","Rural Area","619","0.231767360593707","0.215797864255111","0.247736856932303"
"5 on scale 1-7","2012","Urban Area","881","0.204440230520763","0.192572384309716","0.216308076731809"
"5 on scale 1-7","2012","Rural Area","563","0.211625667696211","0.19616710495245","0.227084230439972"
"6 on scale 1-7","2012","Urban Area","507","0.117247029062122","0.107779800990913","0.126714257133331"
"6 on scale 1-7","2012","Rural Area","337","0.128003618723426","0.115359540634382","0.14064769681247"
"7 Strongly agree","2012","Urban Area","161","0.0385640841675167","0.0328977262396967","0.0442304420953366"
"7 Strongly agree","2012","Rural Area","130","0.0449495411034301","0.0371081251085855","0.0527909570982747"
"1 Strongly disagree","2013","Urban Area","761","0.061122543586815","0.0568734585360337","0.0653716286375964"
"1 Strongly disagree","2013","Rural Area","357","0.05184914491225","0.0465169234923127","0.0571813663321873"
"2 on scale 1-7 ","2013","Urban Area","1549","0.120494178061067","0.114719967055719","0.126268389066415"
"2 on scale 1-7 ","2013","Rural Area","786","0.115461103569941","0.107775553167355","0.123146653972526"
"3 on scale 1-7 ","2013","Urban Area","1809","0.145709441854837","0.139451422390798","0.151967461318875"
"3 on scale 1-7 ","2013","Rural Area","931","0.134037896930029","0.125844539498449","0.142231254361609"
"4 on scale 1-7","2013","Urban Area","2871","0.23452235621765","0.227007016114369","0.242037696320931"
"4 on scale 1-7","2013","Rural Area","1664","0.247381859575139","0.237004904865271","0.257758814285006"
"5 on scale 1-7","2013","Urban Area","2609","0.217233133772541","0.209918888667094","0.224547378877988"
"5 on scale 1-7","2013","Rural Area","1487","0.222593041918584","0.212588927288763","0.232597156548404"
"6 on scale 1-7","2013","Urban Area","1869","0.156448551712627","0.150004903530047","0.162892199895206"
"6 on scale 1-7","2013","Rural Area","1042","0.162181133161691","0.153316232187604","0.171046034135777"
"7 Strongly agree","2013","Urban Area","742","0.0644697947944636","0.060113700120682","0.0688258894682451"
"7 Strongly agree","2013","Rural Area","375","0.0664958199323678","0.0605040661096683","0.0724875737550672"
"1 Strongly disagree","2014","Urban Area","","","",""
"1 Strongly disagree","2014","Rural Area","","","",""
"2 on scale 1-7 ","2014","Urban Area","","","",""
"2 on scale 1-7 ","2014","Rural Area","","","",""
"3 on scale 1-7 ","2014","Urban Area","","","",""
"3 on scale 1-7 ","2014","Rural Area","","","",""
"4 on scale 1-7","2014","Urban Area","","","",""
"4 on scale 1-7","2014","Rural Area","","","",""
"5 on scale 1-7","2014","Urban Area","","","",""
"5 on scale 1-7","2014","Rural Area","","","",""
"6 on scale 1-7","2014","Urban Area","","","",""
"6 on scale 1-7","2014","Rural Area","","","",""
"7 Strongly agree","2014","Urban Area","","","",""
"7 Strongly agree","2014","Rural Area","","","",""
"1 Strongly disagree","2015","Urban Area","","","",""
"1 Strongly disagree","2015","Rural Area","","","",""
"2 on scale 1-7 ","2015","Urban Area","","","",""
"2 on scale 1-7 ","2015","Rural Area","","","",""
"3 on scale 1-7 ","2015","Urban Area","","","",""
"3 on scale 1-7 ","2015","Rural Area","","","",""
"4 on scale 1-7","2015","Urban Area","","","",""
"4 on scale 1-7","2015","Rural Area","","","",""
"5 on scale 1-7","2015","Urban Area","","","",""
"5 on scale 1-7","2015","Rural Area","","","",""
"6 on scale 1-7","2015","Urban Area","","","",""
"6 on scale 1-7","2015","Rural Area","","","",""
"7 Strongly agree","2015","Urban Area","","","",""
"7 Strongly agree","2015","Rural Area","","","",""
"1 Strongly disagree","2016","Urban Area","","","",""
"1 Strongly disagree","2016","Rural Area","","","",""
"2 on scale 1-7 ","2016","Urban Area","","","",""
"2 on scale 1-7 ","2016","Rural Area","","","",""
"3 on scale 1-7 ","2016","Urban Area","","","",""
"3 on scale 1-7 ","2016","Rural Area","","","",""
"4 on scale 1-7","2016","Urban Area","","","",""
"4 on scale 1-7","2016","Rural Area","","","",""
"5 on scale 1-7","2016","Urban Area","","","",""
"5 on scale 1-7","2016","Rural Area","","","",""
"6 on scale 1-7","2016","Urban Area","","","",""
"6 on scale 1-7","2016","Rural Area","","","",""
"7 Strongly agree","2016","Urban Area","","","",""
"7 Strongly agree","2016","Rural Area","","","",""
"1 Strongly disagree","2017","Urban Area","1591","0.067366791926128","0.0638040060908784","0.0709295777613776"
"1 Strongly disagree","2017","Rural Area","775","0.0638478764752502","0.0590968072597213","0.068598945690779"
"2 on scale 1-7 ","2017","Urban Area","2626","0.137615019869945","0.132718417293029","0.14251162244686"
"2 on scale 1-7 ","2017","Rural Area","1258","0.128406803611034","0.121905568851391","0.134908038370677"
"3 on scale 1-7 ","2017","Urban Area","2752","0.151346877060931","0.146252827275748","0.156440926846114"
"3 on scale 1-7 ","2017","Rural Area","1467","0.136506083453361","0.129834167611671","0.143177999295051"
"4 on scale 1-7","2017","Urban Area","4424","0.229259223353585","0.223284346992529","0.235234099714642"
"4 on scale 1-7","2017","Rural Area","2390","0.243583716160992","0.235242113943158","0.251925318378826"
"5 on scale 1-7","2017","Urban Area","3725","0.20429088209257","0.198560111741319","0.21002165244382"
"5 on scale 1-7","2017","Rural Area","2127","0.218888597923807","0.210853096661411","0.226924099186203"
"6 on scale 1-7","2017","Urban Area","2672","0.152301367316975","0.147194154106213","0.157408580527737"
"6 on scale 1-7","2017","Rural Area","1484","0.152687238778807","0.145697383893294","0.15967709366432"
"7 Strongly agree","2017","Urban Area","1224","0.0578198383798664","0.0545022938515364","0.0611373829081964"
"7 Strongly agree","2017","Rural Area","671","0.0560796835967491","0.0516085735476818","0.0605507936458163"
"1 Strongly disagree","2018","Urban Area","","","",""
"1 Strongly disagree","2018","Rural Area","","","",""
"2 on scale 1-7 ","2018","Urban Area","","","",""
"2 on scale 1-7 ","2018","Rural Area","","","",""
"3 on scale 1-7 ","2018","Urban Area","","","",""
"3 on scale 1-7 ","2018","Rural Area","","","",""
"4 on scale 1-7","2018","Urban Area","","","",""
"4 on scale 1-7","2018","Rural Area","","","",""
"5 on scale 1-7","2018","Urban Area","","","",""
"5 on scale 1-7","2018","Rural Area","","","",""
"6 on scale 1-7","2018","Urban Area","","","",""
"6 on scale 1-7","2018","Rural Area","","","",""
"7 Strongly agree","2018","Urban Area","","","",""
"7 Strongly agree","2018","Rural Area","","","",""
"1 Strongly disagree","2019","Urban Area","1349","0.0783102394644639","0.0740662528322882","0.0825542260966397"
"1 Strongly disagree","2019","Rural Area","638","0.0585472845194526","0.0536539949898174","0.0634405740490879"
"2 on scale 1-7 ","2019","Urban Area","2357","0.139672217463832","0.134196269180333","0.145148165747331"
"2 on scale 1-7 ","2019","Rural Area","1256","0.143503359175724","0.136196308081069","0.150810410270379"
"3 on scale 1-7 ","2019","Urban Area","2357","0.148669397189154","0.143049449633991","0.154289344744317"
"3 on scale 1-7 ","2019","Rural Area","1330","0.14575907930726","0.138404526468354","0.153113632146165"
"4 on scale 1-7","2019","Urban Area","3549","0.242917148397282","0.236142712436923","0.24969158435764"
"4 on scale 1-7","2019","Rural Area","2165","0.248748370727064","0.239738447002543","0.257758294451584"
"5 on scale 1-7","2019","Urban Area","3066","0.208331459337431","0.201916092843637","0.214746825831226"
"5 on scale 1-7","2019","Rural Area","1846","0.209036074238968","0.200561122433966","0.21751102604397"
"6 on scale 1-7","2019","Urban Area","1992","0.133938323355049","0.128558113821678","0.13931853288842"
"6 on scale 1-7","2019","Rural Area","1187","0.141420666616189","0.134158019650707","0.14868331358167"
"7 Strongly agree","2019","Urban Area","724","0.0481612147927883","0.0447789876929995","0.051543441892577"
"7 Strongly agree","2019","Rural Area","421","0.0529851654153432","0.0483163810398235","0.0576539497908629"
