"plh0223","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2009","35-65 y.","direct migration background","208","0.198880661744367","0.174348687481231","0.223412636007504"
"5 on scale 1-7","2009","35-65 y.","indirect migration background","38","0.249160538948657","0.187659214859628","0.310661863037686"
"5 on scale 1-7","2009","66 and older","no migration background","900","0.23694925316713","0.223442186743784","0.250456319590475"
"5 on scale 1-7","2009","66 and older","direct migration background","77","0.234811250372731","0.189284179144951","0.280338321600512"
"5 on scale 1-7","2009","66 and older","indirect migration background","2","","",""
"6 on scale 1-7","2009","16-34 y.","no migration background","403","0.126351522878722","0.114791154924494","0.13791189083295"
"6 on scale 1-7","2009","16-34 y.","direct migration background","38","0.171486570718973","0.128473354518954","0.214499786918993"
"6 on scale 1-7","2009","16-34 y.","indirect migration background","68","0.113112764461002","0.0857579050550849","0.14046762386692"
"6 on scale 1-7","2009","35-65 y.","no migration background","1270","0.148339304012623","0.140839421780802","0.155839186244444"
"6 on scale 1-7","2009","35-65 y.","direct migration background","160","0.154048064021192","0.131861574997783","0.176234553044601"
"6 on scale 1-7","2009","35-65 y.","indirect migration background","22","","",""
"6 on scale 1-7","2009","66 and older","no migration background","639","0.168760698135118","0.156863208263939","0.180658188006298"
"6 on scale 1-7","2009","66 and older","direct migration background","61","0.167391602306045","0.127294480395251","0.20748872421684"
"6 on scale 1-7","2009","66 and older","indirect migration background","2","","",""
"7 Strongly agree","2009","16-34 y.","no migration background","139","0.038983755241099","0.0322490242171832","0.0457184862650148"
"7 Strongly agree","2009","16-34 y.","direct migration background","15","","",""
"7 Strongly agree","2009","16-34 y.","indirect migration background","25","","",""
"7 Strongly agree","2009","35-65 y.","no migration background","473","0.0598190323439767","0.0548150191949002","0.0648230454930533"
"7 Strongly agree","2009","35-65 y.","direct migration background","84","0.0854564868239157","0.0682749376767661","0.102638035971065"
"7 Strongly agree","2009","35-65 y.","indirect migration background","8","","",""
"7 Strongly agree","2009","66 and older","no migration background","297","0.083509486975866","0.0747215173469353","0.0922974566047967"
"7 Strongly agree","2009","66 and older","direct migration background","34","0.135451998401322","0.0986972682717847","0.172206728530858"
"7 Strongly agree","2009","66 and older","indirect migration background","1","","",""
"1 Strongly disagree","2010","16-34 y.","no migration background","","","",""
"1 Strongly disagree","2010","16-34 y.","direct migration background","","","",""
"1 Strongly disagree","2010","16-34 y.","indirect migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","no migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","direct migration background","","","",""
"1 Strongly disagree","2010","35-65 y.","indirect migration background","","","",""
"1 Strongly disagree","2010","66 and older","no migration background","","","",""
"1 Strongly disagree","2010","66 and older","direct migration background","","","",""
"1 Strongly disagree","2010","66 and older","indirect migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","no migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","direct migration background","","","",""
"2 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","no migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","direct migration background","","","",""
"2 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","no migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","direct migration background","","","",""
"2 on scale 1-7 ","2010","66 and older","indirect migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","no migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","direct migration background","","","",""
"3 on scale 1-7 ","2010","16-34 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","no migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","direct migration background","","","",""
"3 on scale 1-7 ","2010","35-65 y.","indirect migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","no migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","direct migration background","","","",""
"3 on scale 1-7 ","2010","66 and older","indirect migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"4 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"4 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"4 on scale 1-7","2010","66 and older","no migration background","","","",""
"4 on scale 1-7","2010","66 and older","direct migration background","","","",""
"4 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"5 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"5 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"5 on scale 1-7","2010","66 and older","no migration background","","","",""
"5 on scale 1-7","2010","66 and older","direct migration background","","","",""
"5 on scale 1-7","2010","66 and older","indirect migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","no migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","direct migration background","","","",""
"6 on scale 1-7","2010","16-34 y.","indirect migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","no migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","direct migration background","","","",""
"6 on scale 1-7","2010","35-65 y.","indirect migration background","","","",""
"6 on scale 1-7","2010","66 and older","no migration background","","","",""
"6 on scale 1-7","2010","66 and older","direct migration background","","","",""
