"plh0223","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2009","East Germany","Male","288","0.15269284253034","0.137597254477432","0.167788430583248"
"6 on scale 1-7","2009","East Germany","Female","340","0.157598774409637","0.142857756999035","0.172339791820239"
"7 Strongly agree","2009","West Germany","Male","377","0.0597846261799044","0.0539729130118477","0.0655963393479611"
"7 Strongly agree","2009","West Germany","Female","457","0.0673524420289208","0.061499089259721","0.0732057947981206"
"7 Strongly agree","2009","East Germany","Male","107","0.0549358286981963","0.0453731679722321","0.0644984894241605"
"7 Strongly agree","2009","East Germany","Female","135","0.0697384829815135","0.0594339023484643","0.0800430636145627"
"1 Strongly disagree","2010","West Germany","Male","","","",""
"1 Strongly disagree","2010","West Germany","Female","","","",""
"1 Strongly disagree","2010","East Germany","Male","","","",""
"1 Strongly disagree","2010","East Germany","Female","","","",""
"2 on scale 1-7 ","2010","West Germany","Male","","","",""
"2 on scale 1-7 ","2010","West Germany","Female","","","",""
"2 on scale 1-7 ","2010","East Germany","Male","","","",""
"2 on scale 1-7 ","2010","East Germany","Female","","","",""
"3 on scale 1-7 ","2010","West Germany","Male","","","",""
"3 on scale 1-7 ","2010","West Germany","Female","","","",""
"3 on scale 1-7 ","2010","East Germany","Male","","","",""
"3 on scale 1-7 ","2010","East Germany","Female","","","",""
"4 on scale 1-7","2010","West Germany","Male","","","",""
"4 on scale 1-7","2010","West Germany","Female","","","",""
"4 on scale 1-7","2010","East Germany","Male","","","",""
"4 on scale 1-7","2010","East Germany","Female","","","",""
"5 on scale 1-7","2010","West Germany","Male","","","",""
"5 on scale 1-7","2010","West Germany","Female","","","",""
"5 on scale 1-7","2010","East Germany","Male","","","",""
"5 on scale 1-7","2010","East Germany","Female","","","",""
"6 on scale 1-7","2010","West Germany","Male","","","",""
"6 on scale 1-7","2010","West Germany","Female","","","",""
"6 on scale 1-7","2010","East Germany","Male","","","",""
"6 on scale 1-7","2010","East Germany","Female","","","",""
"7 Strongly agree","2010","West Germany","Male","","","",""
"7 Strongly agree","2010","West Germany","Female","","","",""
"7 Strongly agree","2010","East Germany","Male","","","",""
"7 Strongly agree","2010","East Germany","Female","","","",""
"1 Strongly disagree","2011","West Germany","Male","","","",""
"1 Strongly disagree","2011","West Germany","Female","","","",""
"1 Strongly disagree","2011","East Germany","Male","","","",""
"1 Strongly disagree","2011","East Germany","Female","","","",""
"2 on scale 1-7 ","2011","West Germany","Male","","","",""
"2 on scale 1-7 ","2011","West Germany","Female","","","",""
"2 on scale 1-7 ","2011","East Germany","Male","","","",""
"2 on scale 1-7 ","2011","East Germany","Female","","","",""
"3 on scale 1-7 ","2011","West Germany","Male","","","",""
"3 on scale 1-7 ","2011","West Germany","Female","","","",""
"3 on scale 1-7 ","2011","East Germany","Male","","","",""
"3 on scale 1-7 ","2011","East Germany","Female","","","",""
"4 on scale 1-7","2011","West Germany","Male","","","",""
"4 on scale 1-7","2011","West Germany","Female","","","",""
"4 on scale 1-7","2011","East Germany","Male","","","",""
"4 on scale 1-7","2011","East Germany","Female","","","",""
"5 on scale 1-7","2011","West Germany","Male","","","",""
"5 on scale 1-7","2011","West Germany","Female","","","",""
"5 on scale 1-7","2011","East Germany","Male","","","",""
"5 on scale 1-7","2011","East Germany","Female","","","",""
"6 on scale 1-7","2011","West Germany","Male","","","",""
"6 on scale 1-7","2011","West Germany","Female","","","",""
"6 on scale 1-7","2011","East Germany","Male","","","",""
"6 on scale 1-7","2011","East Germany","Female","","","",""
"7 Strongly agree","2011","West Germany","Male","","","",""
"7 Strongly agree","2011","West Germany","Female","","","",""
"7 Strongly agree","2011","East Germany","Male","","","",""
"7 Strongly agree","2011","East Germany","Female","","","",""
"1 Strongly disagree","2012","West Germany","Male","205","0.0830741913312367","0.0719296908410097","0.0942186918214636"
"1 Strongly disagree","2012","West Germany","Female","353","0.114162480683715","0.103510755649072","0.124814205718359"
"1 Strongly disagree","2012","East Germany","Male","57","0.107200318928236","0.0808621724797355","0.133538465376736"
"1 Strongly disagree","2012","East Germany","Female","77","0.098846955087996","0.0782679992240321","0.11942591095196"
"2 on scale 1-7 ","2012","West Germany","Male","328","0.132382325619292","0.118697488069305","0.146067163169278"
"2 on scale 1-7 ","2012","West Germany","Female","572","0.164713370808226","0.152289314664918","0.177137426951534"
"2 on scale 1-7 ","2012","East Germany","Male","83","0.157782489615096","0.126747493762519","0.188817485467673"
"2 on scale 1-7 ","2012","East Germany","Female","152","0.178575614418677","0.152167506691313","0.20498372214604"
"3 on scale 1-7 ","2012","West Germany","Male","354","0.152604064255647","0.138083393227134","0.16712473528416"
"3 on scale 1-7 ","2012","West Germany","Female","550","0.154124079507631","0.142030084305498","0.166218074709763"
"3 on scale 1-7 ","2012","East Germany","Male","83","0.153704349737963","0.122998982951555","0.18440971652437"
"3 on scale 1-7 ","2012","East Germany","Female","130","0.158259225539745","0.133093114338233","0.183425336741256"
"4 on scale 1-7","2012","West Germany","Male","547","0.222892785323552","0.206087382608986","0.239698188038118"
"4 on scale 1-7","2012","West Germany","Female","760","0.224534855020349","0.210558168079692","0.238511541961006"
"4 on scale 1-7","2012","East Germany","Male","114","0.231813534209591","0.195887202453727","0.267739865965455"
"4 on scale 1-7","2012","East Germany","Female","174","0.210564717970776","0.182452605720725","0.238676830220826"
"5 on scale 1-7","2012","West Germany","Male","520","0.231517658493282","0.214485509209069","0.248549807777495"
"5 on scale 1-7","2012","West Germany","Female","678","0.19489896601271","0.181630791569682","0.208167140455738"
"5 on scale 1-7","2012","East Germany","Male","108","0.198636045653859","0.164669288317324","0.232602802990394"
"5 on scale 1-7","2012","East Germany","Female","138","0.176247578766264","0.149975021796417","0.202520135736111"
"6 on scale 1-7","2012","West Germany","Male","313","0.135071457007502","0.121269764261851","0.148873149753153"
"6 on scale 1-7","2012","West Germany","Female","370","0.107435891987583","0.0970635788526034","0.117808205122563"
"6 on scale 1-7","2012","East Germany","Male","64","0.119400086347705","0.0917941936280924","0.147005979067317"
"6 on scale 1-7","2012","East Germany","Female","97","0.13358578682629","0.110128092590106","0.157043481062474"
"7 Strongly agree","2012","West Germany","Male","89","0.0424575179694884","0.0343157864992008","0.050599249439776"
"7 Strongly agree","2012","West Germany","Female","141","0.0401303559797863","0.0335564445618684","0.0467042673977041"
"7 Strongly agree","2012","East Germany","Male","21","","",""
"7 Strongly agree","2012","East Germany","Female","40","0.0439201213902529","0.0297908012427471","0.0580494415377588"
"1 Strongly disagree","2013","West Germany","Male","345","0.0507615416305184","0.045513243240205","0.0560098400208318"
"1 Strongly disagree","2013","West Germany","Female","521","0.0666524283328109","0.0610730988387186","0.0722317578269032"
"1 Strongly disagree","2013","East Germany","Male","109","0.052398240208646","0.0428724060747299","0.0619240743425622"
"1 Strongly disagree","2013","East Germany","Female","143","0.0564230567409137","0.0471000909044395","0.065746022577388"
"2 on scale 1-7 ","2013","West Germany","Male","818","0.119634669770541","0.111875353615184","0.127393985925898"
"2 on scale 1-7 ","2013","West Germany","Female","986","0.117068845895684","0.109877065629124","0.124260626162244"
"2 on scale 1-7 ","2013","East Germany","Male","244","0.122980722449598","0.108941119527076","0.13702032537212"
"2 on scale 1-7 ","2013","East Germany","Female","287","0.119187846004696","0.106096184662963","0.132279507346429"
"3 on scale 1-7 ","2013","West Germany","Male","968","0.144033395690142","0.135638342255677","0.152428449124607"
"3 on scale 1-7 ","2013","West Germany","Female","1108","0.140327930954232","0.132558471762118","0.148097390146346"
"3 on scale 1-7 ","2013","East Germany","Male","302","0.124968476532689","0.110831913876929","0.139105039188448"
"3 on scale 1-7 ","2013","East Germany","Female","362","0.156397986468816","0.141721519887982","0.171074453049651"
"4 on scale 1-7","2013","West Germany","Male","1652","0.236325662829118","0.226168486424197","0.24648283923404"
"4 on scale 1-7","2013","West Germany","Female","1855","0.24273253113499","0.233142037459123","0.252323024810857"
"4 on scale 1-7","2013","East Germany","Male","475","0.22785528648891","0.209924033377855","0.245786539599964"
"4 on scale 1-7","2013","East Germany","Female","553","0.242107776566524","0.224799842881639","0.259415710251409"
"5 on scale 1-7","2013","West Germany","Male","1446","0.217778859112113","0.207910701250281","0.227647016973945"
"5 on scale 1-7","2013","West Germany","Female","1633","0.218108907917351","0.208871244059481","0.227346571775222"
"5 on scale 1-7","2013","East Germany","Male","519","0.2491916259741","0.230700514744616","0.267682737203585"
"5 on scale 1-7","2013","East Germany","Female","498","0.198061383926084","0.181958354169871","0.214164413682297"
"6 on scale 1-7","2013","West Germany","Male","1090","0.169247151538772","0.160281949977286","0.178212353100259"
"6 on scale 1-7","2013","West Germany","Female","1098","0.145559892435894","0.137671037016752","0.153448747855035"
"6 on scale 1-7","2013","East Germany","Male","354","0.166010140922056","0.150103465137636","0.181916816706475"
"6 on scale 1-7","2013","East Germany","Female","369","0.161468265373407","0.14660067904264","0.176335851704174"
"7 Strongly agree","2013","West Germany","Male","401","0.0622187194287954","0.0564434165084951","0.0679940223490958"
"7 Strongly agree","2013","West Germany","Female","476","0.0695494633290384","0.063859023209142","0.0752399034489348"
"7 Strongly agree","2013","East Germany","Male","99","0.0565955074240012","0.0467174468673341","0.0664735679806683"
"7 Strongly agree","2013","East Germany","Female","141","0.0663536849195592","0.05629686104763","0.0764105087914884"
"1 Strongly disagree","2014","West Germany","Male","","","",""
"1 Strongly disagree","2014","West Germany","Female","","","",""
"1 Strongly disagree","2014","East Germany","Male","","","",""
"1 Strongly disagree","2014","East Germany","Female","","","",""
"2 on scale 1-7 ","2014","West Germany","Male","","","",""
"2 on scale 1-7 ","2014","West Germany","Female","","","",""
"2 on scale 1-7 ","2014","East Germany","Male","","","",""
"2 on scale 1-7 ","2014","East Germany","Female","","","",""
"3 on scale 1-7 ","2014","West Germany","Male","","","",""
"3 on scale 1-7 ","2014","West Germany","Female","","","",""
"3 on scale 1-7 ","2014","East Germany","Male","","","",""
"3 on scale 1-7 ","2014","East Germany","Female","","","",""
"4 on scale 1-7","2014","West Germany","Male","","","",""
"4 on scale 1-7","2014","West Germany","Female","","","",""
"4 on scale 1-7","2014","East Germany","Male","","","",""
"4 on scale 1-7","2014","East Germany","Female","","","",""
"5 on scale 1-7","2014","West Germany","Male","","","",""
"5 on scale 1-7","2014","West Germany","Female","","","",""
"5 on scale 1-7","2014","East Germany","Male","","","",""
"5 on scale 1-7","2014","East Germany","Female","","","",""
"6 on scale 1-7","2014","West Germany","Male","","","",""
"6 on scale 1-7","2014","West Germany","Female","","","",""
"6 on scale 1-7","2014","East Germany","Male","","","",""
"6 on scale 1-7","2014","East Germany","Female","","","",""
"7 Strongly agree","2014","West Germany","Male","","","",""
"7 Strongly agree","2014","West Germany","Female","","","",""
"7 Strongly agree","2014","East Germany","Male","","","",""
"7 Strongly agree","2014","East Germany","Female","","","",""
"1 Strongly disagree","2015","West Germany","Male","","","",""
"1 Strongly disagree","2015","West Germany","Female","","","",""
"1 Strongly disagree","2015","East Germany","Male","","","",""
"1 Strongly disagree","2015","East Germany","Female","","","",""
"2 on scale 1-7 ","2015","West Germany","Male","","","",""
"2 on scale 1-7 ","2015","West Germany","Female","","","",""
"2 on scale 1-7 ","2015","East Germany","Male","","","",""
"2 on scale 1-7 ","2015","East Germany","Female","","","",""
"3 on scale 1-7 ","2015","West Germany","Male","","","",""
"3 on scale 1-7 ","2015","West Germany","Female","","","",""
"3 on scale 1-7 ","2015","East Germany","Male","","","",""
"3 on scale 1-7 ","2015","East Germany","Female","","","",""
"4 on scale 1-7","2015","West Germany","Male","","","",""
"4 on scale 1-7","2015","West Germany","Female","","","",""
"4 on scale 1-7","2015","East Germany","Male","","","",""
"4 on scale 1-7","2015","East Germany","Female","","","",""
"5 on scale 1-7","2015","West Germany","Male","","","",""
"5 on scale 1-7","2015","West Germany","Female","","","",""
"5 on scale 1-7","2015","East Germany","Male","","","",""
"5 on scale 1-7","2015","East Germany","Female","","","",""
"6 on scale 1-7","2015","West Germany","Male","","","",""
"6 on scale 1-7","2015","West Germany","Female","","","",""
"6 on scale 1-7","2015","East Germany","Male","","","",""
"6 on scale 1-7","2015","East Germany","Female","","","",""
"7 Strongly agree","2015","West Germany","Male","","","",""
"7 Strongly agree","2015","West Germany","Female","","","",""
"7 Strongly agree","2015","East Germany","Male","","","",""
"7 Strongly agree","2015","East Germany","Female","","","",""
"1 Strongly disagree","2016","West Germany","Male","","","",""
"1 Strongly disagree","2016","West Germany","Female","","","",""
"1 Strongly disagree","2016","East Germany","Male","","","",""
"1 Strongly disagree","2016","East Germany","Female","","","",""
"2 on scale 1-7 ","2016","West Germany","Male","","","",""
"2 on scale 1-7 ","2016","West Germany","Female","","","",""
"2 on scale 1-7 ","2016","East Germany","Male","","","",""
"2 on scale 1-7 ","2016","East Germany","Female","","","",""
"3 on scale 1-7 ","2016","West Germany","Male","","","",""
"3 on scale 1-7 ","2016","West Germany","Female","","","",""
"3 on scale 1-7 ","2016","East Germany","Male","","","",""
"3 on scale 1-7 ","2016","East Germany","Female","","","",""
"4 on scale 1-7","2016","West Germany","Male","","","",""
"4 on scale 1-7","2016","West Germany","Female","","","",""
"4 on scale 1-7","2016","East Germany","Male","","","",""
"4 on scale 1-7","2016","East Germany","Female","","","",""
"5 on scale 1-7","2016","West Germany","Male","","","",""
"5 on scale 1-7","2016","West Germany","Female","","","",""
"5 on scale 1-7","2016","East Germany","Male","","","",""
"5 on scale 1-7","2016","East Germany","Female","","","",""
"6 on scale 1-7","2016","West Germany","Male","","","",""
"6 on scale 1-7","2016","West Germany","Female","","","",""
"6 on scale 1-7","2016","East Germany","Male","","","",""
"6 on scale 1-7","2016","East Germany","Female","","","",""
"7 Strongly agree","2016","West Germany","Male","","","",""
"7 Strongly agree","2016","West Germany","Female","","","",""
"7 Strongly agree","2016","East Germany","Male","","","",""
"7 Strongly agree","2016","East Germany","Female","","","",""
"1 Strongly disagree","2017","West Germany","Male","913","0.0624151399782925","0.0579028795905799","0.0669274003660052"
"1 Strongly disagree","2017","West Germany","Female","1030","0.0719813346258275","0.0673693194273036","0.0765933498243513"
"1 Strongly disagree","2017","East Germany","Male","208","0.0659755210713932","0.0569203795392628","0.0750306626035237"
"1 Strongly disagree","2017","East Germany","Female","215","0.0568469246723326","0.0488167458754453","0.0648771034692199"
"2 on scale 1-7 ","2017","West Germany","Male","1389","0.125360867625896","0.119184411897368","0.131537323354425"
"2 on scale 1-7 ","2017","West Germany","Female","1673","0.140854068059472","0.13464651281823","0.147061623300715"
"2 on scale 1-7 ","2017","East Germany","Male","411","0.146427089683956","0.133531068847879","0.159323110520033"
"2 on scale 1-7 ","2017","East Germany","Female","411","0.137199444886933","0.125267478530542","0.149131411243324"
"3 on scale 1-7 ","2017","West Germany","Male","1562","0.149001435885918","0.142359364688855","0.155643507082982"
"3 on scale 1-7 ","2017","West Germany","Female","1754","0.144293010182347","0.138022720385058","0.150563299979636"
"3 on scale 1-7 ","2017","East Germany","Male","398","0.133205125291602","0.120810216535024","0.145600034048179"
"3 on scale 1-7 ","2017","East Germany","Female","505","0.160883094540211","0.148140816534237","0.173625372546185"
"4 on scale 1-7","2017","West Germany","Male","2598","0.23627164862948","0.228348110569135","0.244195186689826"
"4 on scale 1-7","2017","West Germany","Female","2826","0.235074682564151","0.227507836942233","0.242641528186069"
"4 on scale 1-7","2017","East Germany","Male","654","0.224447711849149","0.209228651752002","0.239666771946297"
"4 on scale 1-7","2017","East Germany","Female","736","0.224782040014959","0.210305214094636","0.239258865935283"
"5 on scale 1-7","2017","West Germany","Male","2194","0.207308846190753","0.199747400988973","0.214870291392532"
"5 on scale 1-7","2017","West Germany","Female","2350","0.202680557081391","0.195507163683617","0.209853950479165"
"5 on scale 1-7","2017","East Germany","Male","644","0.24235947446275","0.226728491185679","0.257990457739821"
"5 on scale 1-7","2017","East Germany","Female","664","0.212929662274267","0.198732371065501","0.227126953483033"
"6 on scale 1-7","2017","West Germany","Male","1674","0.163292752766516","0.156398072887673","0.17018743264536"
"6 on scale 1-7","2017","West Germany","Female","1636","0.145399680210476","0.139109462487377","0.151689897933576"
"6 on scale 1-7","2017","East Germany","Male","394","0.142547629428417","0.129794707486962","0.155300551369872"
"6 on scale 1-7","2017","East Germany","Female","452","0.145497396822504","0.133269129007861","0.157725664637148"
"7 Strongly agree","2017","West Germany","Male","711","0.0563493089231434","0.0520480675527101","0.0606505502935766"
"7 Strongly agree","2017","West Germany","Female","795","0.0597166672763347","0.0554882330757649","0.0639451014769045"
"7 Strongly agree","2017","East Germany","Male","178","0.0450374482127327","0.0374725209322257","0.0526023754932397"
"7 Strongly agree","2017","East Germany","Female","211","0.061861436788792","0.053506866240107","0.070216007337477"
"1 Strongly disagree","2018","West Germany","Male","","","",""
"1 Strongly disagree","2018","West Germany","Female","","","",""
"1 Strongly disagree","2018","East Germany","Male","","","",""
"1 Strongly disagree","2018","East Germany","Female","","","",""
"2 on scale 1-7 ","2018","West Germany","Male","","","",""
"2 on scale 1-7 ","2018","West Germany","Female","","","",""
"2 on scale 1-7 ","2018","East Germany","Male","","","",""
"2 on scale 1-7 ","2018","East Germany","Female","","","",""
"3 on scale 1-7 ","2018","West Germany","Male","","","",""
"3 on scale 1-7 ","2018","West Germany","Female","","","",""
"3 on scale 1-7 ","2018","East Germany","Male","","","",""
"3 on scale 1-7 ","2018","East Germany","Female","","","",""
"4 on scale 1-7","2018","West Germany","Male","","","",""
"4 on scale 1-7","2018","West Germany","Female","","","",""
"4 on scale 1-7","2018","East Germany","Male","","","",""
"4 on scale 1-7","2018","East Germany","Female","","","",""
"5 on scale 1-7","2018","West Germany","Male","","","",""
"5 on scale 1-7","2018","West Germany","Female","","","",""
"5 on scale 1-7","2018","East Germany","Male","","","",""
"5 on scale 1-7","2018","East Germany","Female","","","",""
"6 on scale 1-7","2018","West Germany","Male","","","",""
"6 on scale 1-7","2018","West Germany","Female","","","",""
"6 on scale 1-7","2018","East Germany","Male","","","",""
"6 on scale 1-7","2018","East Germany","Female","","","",""
"7 Strongly agree","2018","West Germany","Male","","","",""
"7 Strongly agree","2018","West Germany","Female","","","",""
"7 Strongly agree","2018","East Germany","Male","","","",""
