"plh0223","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2006","no migration background","East Germany","","","",""
"6 on scale 1-7","2006","direct migration background","West Germany","","","",""
"6 on scale 1-7","2006","direct migration background","East Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"7 Strongly agree","2006","no migration background","West Germany","","","",""
"7 Strongly agree","2006","no migration background","East Germany","","","",""
"7 Strongly agree","2006","direct migration background","West Germany","","","",""
"7 Strongly agree","2006","direct migration background","East Germany","","","",""
"7 Strongly agree","2006","indirect migration background","West Germany","","","",""
"7 Strongly agree","2006","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2007","no migration background","West Germany","","","",""
"1 Strongly disagree","2007","no migration background","East Germany","","","",""
"1 Strongly disagree","2007","direct migration background","West Germany","","","",""
"1 Strongly disagree","2007","direct migration background","East Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2007","no migration background","West Germany","","","",""
"4 on scale 1-7","2007","no migration background","East Germany","","","",""
"4 on scale 1-7","2007","direct migration background","West Germany","","","",""
"4 on scale 1-7","2007","direct migration background","East Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2007","no migration background","West Germany","","","",""
"5 on scale 1-7","2007","no migration background","East Germany","","","",""
"5 on scale 1-7","2007","direct migration background","West Germany","","","",""
"5 on scale 1-7","2007","direct migration background","East Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2007","no migration background","West Germany","","","",""
"6 on scale 1-7","2007","no migration background","East Germany","","","",""
"6 on scale 1-7","2007","direct migration background","West Germany","","","",""
"6 on scale 1-7","2007","direct migration background","East Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"7 Strongly agree","2007","no migration background","West Germany","","","",""
"7 Strongly agree","2007","no migration background","East Germany","","","",""
"7 Strongly agree","2007","direct migration background","West Germany","","","",""
"7 Strongly agree","2007","direct migration background","East Germany","","","",""
"7 Strongly agree","2007","indirect migration background","West Germany","","","",""
"7 Strongly agree","2007","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2008","no migration background","West Germany","","","",""
"1 Strongly disagree","2008","no migration background","East Germany","","","",""
"1 Strongly disagree","2008","direct migration background","West Germany","","","",""
"1 Strongly disagree","2008","direct migration background","East Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2008","no migration background","West Germany","","","",""
"4 on scale 1-7","2008","no migration background","East Germany","","","",""
"4 on scale 1-7","2008","direct migration background","West Germany","","","",""
"4 on scale 1-7","2008","direct migration background","East Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2008","no migration background","West Germany","","","",""
"5 on scale 1-7","2008","no migration background","East Germany","","","",""
"5 on scale 1-7","2008","direct migration background","West Germany","","","",""
"5 on scale 1-7","2008","direct migration background","East Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2008","no migration background","West Germany","","","",""
"6 on scale 1-7","2008","no migration background","East Germany","","","",""
"6 on scale 1-7","2008","direct migration background","West Germany","","","",""
"6 on scale 1-7","2008","direct migration background","East Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"7 Strongly agree","2008","no migration background","West Germany","","","",""
"7 Strongly agree","2008","no migration background","East Germany","","","",""
"7 Strongly agree","2008","direct migration background","West Germany","","","",""
"7 Strongly agree","2008","direct migration background","East Germany","","","",""
"7 Strongly agree","2008","indirect migration background","West Germany","","","",""
"7 Strongly agree","2008","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2009","no migration background","West Germany","606","0.0568821892932081","0.0525916965973414","0.0611726819890748"
"1 Strongly disagree","2009","no migration background","East Germany","265","0.0566407836728661","0.0498207848069811","0.0634607825387512"
"1 Strongly disagree","2009","direct migration background","West Germany","118","0.0787482784773169","0.065429337666629","0.0920672192880048"
"1 Strongly disagree","2009","direct migration background","East Germany","","","",""
"1 Strongly disagree","2009","indirect migration background","West Germany","75","0.110895298103287","0.0871190288915277","0.134671567315046"
"1 Strongly disagree","2009","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","no migration background","West Germany","1401","0.12441308660413","0.118299181333929","0.130526991874331"
"2 on scale 1-7 ","2009","no migration background","East Germany","530","0.115439172218211","0.106011128650949","0.124867215785473"
"2 on scale 1-7 ","2009","direct migration background","West Germany","157","0.096956317362348","0.0823243597723564","0.11158827495234"
"2 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","indirect migration background","West Germany","97","0.135569789423295","0.109648469116466","0.161491109730125"
"2 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","no migration background","West Germany","1693","0.151177981586977","0.144542252734019","0.157813710439935"
"3 on scale 1-7 ","2009","no migration background","East Germany","728","0.163231387286021","0.152327392031361","0.174135382540681"
"3 on scale 1-7 ","2009","direct migration background","West Germany","229","0.15168972804542","0.133951287047583","0.169428169043257"
"3 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","indirect migration background","West Germany","89","0.13554471025124","0.109625411676981","0.1614640088255"
"3 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2009","no migration background","West Germany","2818","0.258026883552001","0.249921704644772","0.26613206245923"
"4 on scale 1-7","2009","no migration background","East Germany","1157","0.252287563454855","0.239473220274331","0.265101906635379"
"4 on scale 1-7","2009","direct migration background","West Germany","379","0.243729584992466","0.22249945376394","0.264959716220992"
"4 on scale 1-7","2009","direct migration background","East Germany","","","",""
"4 on scale 1-7","2009","indirect migration background","West Germany","158","0.262319211979966","0.229010336142786","0.295628087817146"
"4 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2009","no migration background","West Germany","2299","0.200696329612143","0.193277051333002","0.208115607891283"
"5 on scale 1-7","2009","no migration background","East Germany","890","0.196668173428973","0.184940937670906","0.208395409187041"
"5 on scale 1-7","2009","direct migration background","West Germany","316","0.188049924331085","0.16872751654693","0.207372332115241"
"5 on scale 1-7","2009","direct migration background","East Germany","","","",""
"5 on scale 1-7","2009","indirect migration background","West Germany","132","0.192072490330183","0.16224412378288","0.221900856877486"
"5 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2009","no migration background","West Germany","1704","0.147672255291317","0.141100387640466","0.154244122942167"
"6 on scale 1-7","2009","no migration background","East Germany","608","0.153157164248998","0.142531619747951","0.163782708750045"
"6 on scale 1-7","2009","direct migration background","West Germany","244","0.156481927181519","0.138516428052304","0.174447426310734"
"6 on scale 1-7","2009","direct migration background","East Germany","","","",""
"6 on scale 1-7","2009","indirect migration background","West Germany","87","0.116201695614273","0.0919359576044243","0.140467433624122"
"6 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"7 Strongly agree","2009","no migration background","West Germany","674","0.0611312740602248","0.0566934487570634","0.0655690993633861"
"7 Strongly agree","2009","no migration background","East Germany","235","0.0625757556900754","0.055429932445949","0.0697215789342018"
"7 Strongly agree","2009","direct migration background","West Germany","128","0.0843442396098444","0.0706021167149619","0.0980863625047269"
"7 Strongly agree","2009","direct migration background","East Germany","","","",""
"7 Strongly agree","2009","indirect migration background","West Germany","32","0.047396804297755","0.0313073528696259","0.063486255725884"
"7 Strongly agree","2009","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2010","no migration background","West Germany","","","",""
"1 Strongly disagree","2010","no migration background","East Germany","","","",""
"1 Strongly disagree","2010","direct migration background","West Germany","","","",""
"1 Strongly disagree","2010","direct migration background","East Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2010","no migration background","West Germany","","","",""
"4 on scale 1-7","2010","no migration background","East Germany","","","",""
"4 on scale 1-7","2010","direct migration background","West Germany","","","",""
"4 on scale 1-7","2010","direct migration background","East Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2010","no migration background","West Germany","","","",""
"5 on scale 1-7","2010","no migration background","East Germany","","","",""
"5 on scale 1-7","2010","direct migration background","West Germany","","","",""
"5 on scale 1-7","2010","direct migration background","East Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2010","no migration background","West Germany","","","",""
"6 on scale 1-7","2010","no migration background","East Germany","","","",""
"6 on scale 1-7","2010","direct migration background","West Germany","","","",""
"6 on scale 1-7","2010","direct migration background","East Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"7 Strongly agree","2010","no migration background","West Germany","","","",""
"7 Strongly agree","2010","no migration background","East Germany","","","",""
"7 Strongly agree","2010","direct migration background","West Germany","","","",""
"7 Strongly agree","2010","direct migration background","East Germany","","","",""
"7 Strongly agree","2010","indirect migration background","West Germany","","","",""
"7 Strongly agree","2010","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2011","no migration background","West Germany","","","",""
"1 Strongly disagree","2011","no migration background","East Germany","","","",""
"1 Strongly disagree","2011","direct migration background","West Germany","","","",""
"1 Strongly disagree","2011","direct migration background","East Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2011","no migration background","West Germany","","","",""
"4 on scale 1-7","2011","no migration background","East Germany","","","",""
"4 on scale 1-7","2011","direct migration background","West Germany","","","",""
"4 on scale 1-7","2011","direct migration background","East Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2011","no migration background","West Germany","","","",""
"5 on scale 1-7","2011","no migration background","East Germany","","","",""
"5 on scale 1-7","2011","direct migration background","West Germany","","","",""
"5 on scale 1-7","2011","direct migration background","East Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2011","no migration background","West Germany","","","",""
"6 on scale 1-7","2011","no migration background","East Germany","","","",""
"6 on scale 1-7","2011","direct migration background","West Germany","","","",""
"6 on scale 1-7","2011","direct migration background","East Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"7 Strongly agree","2011","no migration background","West Germany","","","",""
"7 Strongly agree","2011","no migration background","East Germany","","","",""
"7 Strongly agree","2011","direct migration background","West Germany","","","",""
"7 Strongly agree","2011","direct migration background","East Germany","","","",""
"7 Strongly agree","2011","indirect migration background","West Germany","","","",""
"7 Strongly agree","2011","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2012","no migration background","West Germany","384","0.0916595131551134","0.0830301327127711","0.100288893597456"
"1 Strongly disagree","2012","no migration background","East Germany","126","0.104180196471354","0.0872515454699639","0.121108847472745"
"1 Strongly disagree","2012","direct migration background","West Germany","106","0.104492404457987","0.085838277484767","0.123146531431206"
"1 Strongly disagree","2012","direct migration background","East Germany","","","",""
"1 Strongly disagree","2012","indirect migration background","West Germany","68","0.156932957937323","0.123400374815348","0.190465541059297"
"1 Strongly disagree","2012","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","no migration background","West Germany","684","0.157006501093591","0.146126287096837","0.167886715090344"
"2 on scale 1-7 ","2012","no migration background","East Germany","222","0.169111303573429","0.14833935779887","0.189883249347988"
"2 on scale 1-7 ","2012","direct migration background","West Germany","129","0.124726713334675","0.104577898467054","0.144875528202295"
"2 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","indirect migration background","West Germany","87","0.176740877322458","0.141575469954484","0.211906284690431"
"2 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","no migration background","West Germany","693","0.161233795412075","0.150235762692036","0.172231828132115"
"3 on scale 1-7 ","2012","no migration background","East Germany","201","0.158801403616827","0.138548099954592","0.179054707279063"
"3 on scale 1-7 ","2012","direct migration background","West Germany","145","0.138335059933825","0.117281125176757","0.159388994690893"
"3 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","indirect migration background","West Germany","66","0.138237932811448","0.106418958516304","0.170056907106592"
"3 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2012","no migration background","West Germany","986","0.221206858638716","0.208793855643164","0.233619861634268"
"4 on scale 1-7","2012","no migration background","East Germany","272","0.22159916956441","0.198584478702043","0.244613860426777"
"4 on scale 1-7","2012","direct migration background","West Germany","230","0.229253743089091","0.203620009875882","0.254887476302301"
"4 on scale 1-7","2012","direct migration background","East Germany","","","",""
"4 on scale 1-7","2012","indirect migration background","West Germany","91","0.227821006255172","0.189154516456191","0.266487496054153"
"4 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2012","no migration background","West Germany","895","0.211858739230935","0.199638161695831","0.224079316766039"
"5 on scale 1-7","2012","no migration background","East Germany","220","0.176655897930733","0.155522263224653","0.197789532636812"
"5 on scale 1-7","2012","direct migration background","West Germany","228","0.2252145341766","0.199741136831857","0.250687931521343"
"5 on scale 1-7","2012","direct migration background","East Germany","","","",""
"5 on scale 1-7","2012","indirect migration background","West Germany","75","0.162127655856698","0.128149769987149","0.196105541726248"
"5 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2012","no migration background","West Germany","488","0.116831810258945","0.107225231028406","0.126438389489483"
"6 on scale 1-7","2012","no migration background","East Germany","153","0.129874757573166","0.111246480238629","0.148503034907702"
"6 on scale 1-7","2012","direct migration background","West Germany","144","0.130353819852197","0.109821826821409","0.150885812882985"
"6 on scale 1-7","2012","direct migration background","East Germany","","","",""
"6 on scale 1-7","2012","indirect migration background","West Germany","51","0.108791581696312","0.0800860127420681","0.137497150650556"
"6 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"7 Strongly agree","2012","no migration background","West Germany","165","0.0402027822106246","0.0343281009961349","0.0460774634251142"
"7 Strongly agree","2012","no migration background","East Germany","57","0.0397772712700808","0.0289474093225658","0.0506071332175958"
"7 Strongly agree","2012","direct migration background","West Germany","51","0.0476237251556249","0.0346365739835176","0.0606108763277323"
"7 Strongly agree","2012","direct migration background","East Germany","","","",""
"7 Strongly agree","2012","indirect migration background","West Germany","","","",""
"7 Strongly agree","2012","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2013","no migration background","West Germany","691","0.0559723829335513","0.051880677363645","0.0600640885034576"
"1 Strongly disagree","2013","no migration background","East Germany","243","0.0543897591660221","0.0476340810397352","0.061145437292309"
"1 Strongly disagree","2013","direct migration background","West Germany","123","0.0737808518874946","0.0609837967818666","0.0865779069931226"
"1 Strongly disagree","2013","direct migration background","East Germany","","","",""
"1 Strongly disagree","2013","indirect migration background","West Germany","52","0.0872009444764799","0.0658381100197548","0.108563778933205"
"1 Strongly disagree","2013","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","no migration background","West Germany","1461","0.115618788239778","0.109926864304858","0.121310712174698"
"2 on scale 1-7 ","2013","no migration background","East Germany","514","0.120772163829418","0.111065087681441","0.130479239977394"
"2 on scale 1-7 ","2013","direct migration background","West Germany","209","0.120106556157848","0.10419254244388","0.136020569871815"
"2 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","indirect migration background","West Germany","134","0.182665885947978","0.153408250353598","0.211923521542359"
"2 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","no migration background","West Germany","1758","0.141083034861356","0.134886653851689","0.147279415871023"
"3 on scale 1-7 ","2013","no migration background","East Germany","648","0.141787816803503","0.131396487843089","0.152179145763918"
"3 on scale 1-7 ","2013","direct migration background","West Germany","213","0.144110593309115","0.126918129907201","0.161303056711028"
"3 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","indirect migration background","West Germany","105","0.162774402242633","0.134821623085474","0.190727181399792"
"3 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2013","no migration background","West Germany","2986","0.241997468499915","0.23437376729577","0.249621169704059"
"4 on scale 1-7","2013","no migration background","East Germany","1000","0.234893446161826","0.222264976973885","0.247521915349766"
"4 on scale 1-7","2013","direct migration background","West Germany","361","0.223669901475228","0.203270927909798","0.244068875040658"
"4 on scale 1-7","2013","direct migration background","East Germany","","","",""
"4 on scale 1-7","2013","indirect migration background","West Germany","160","0.230453246620017","0.198565809866235","0.262340683373799"
"4 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2013","no migration background","West Germany","2632","0.220181388058802","0.212805535479004","0.2275572406386"
"5 on scale 1-7","2013","no migration background","East Germany","989","0.223806283228607","0.211390460676333","0.236222105780881"
"5 on scale 1-7","2013","direct migration background","West Germany","336","0.217745911470663","0.197542241981946","0.23794958095938"
"5 on scale 1-7","2013","direct migration background","East Germany","","","",""
"5 on scale 1-7","2013","indirect migration background","West Germany","111","0.160408932442831","0.132620831446842","0.18819703343882"
"5 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2013","no migration background","West Germany","1873","0.159139657827504","0.152628229385181","0.165651086269826"
"6 on scale 1-7","2013","no migration background","East Germany","705","0.165265918686256","0.154201718574464","0.176330118798049"
"6 on scale 1-7","2013","direct migration background","West Germany","242","0.151605132519447","0.134048658494489","0.169161606544405"
"6 on scale 1-7","2013","direct migration background","East Germany","","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","73","0.120816402478671","0.0961382054054659","0.145494599551877"
"6 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"7 Strongly agree","2013","no migration background","West Germany","723","0.066007279579095","0.0615875795937949","0.070426979564395"
"7 Strongly agree","2013","no migration background","East Germany","230","0.0590846121243682","0.052060898788205","0.0661083254605314"
"7 Strongly agree","2013","direct migration background","West Germany","119","0.0689810531802052","0.056575232486692","0.0813868738737183"
