"year","pgcasmin","sex","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"1985","(3b) higher tertiary education","Male","7.6","8","286","7.38","7.82","5","7","9","10"
"1986","(0) in school","Female","","","","","","","","",""
"1986","(0) in school","Male","","","","","","","","",""
"1986","(1a) inadequately completed","Female","7.17","8","193","6.84","7.5","4","5","9","10"
"1986","(1a) inadequately completed","Male","7.05","7","283","6.77","7.33","4","6","9","10"
"1986","(1b) general elementary school","Female","7.12","7","566","6.94","7.3","5","5","9","10"
"1986","(1b) general elementary school","Male","7.32","8","638","7.16","7.48","5","6","9","10"
"1986","(1c) basic vocational qualification","Female","7.41","8","664","7.25","7.57","5","6","9","10"
"1986","(1c) basic vocational qualification","Male","7.49","8","1633","7.39","7.59","5","6","9","10"
"1986","(2a) intermediate vocational","Female","7.36","8","409","7.15","7.57","4","6","9","10"
"1986","(2a) intermediate vocational","Male","7.46","8","443","7.28","7.64","5","7","9","10"
"1986","(2b) intermediate general qualification","Female","7.47","8","132","7.1","7.84","5","6","9","10"
"1986","(2b) intermediate general qualification","Male","7.56","8","97","7.19","7.93","5","7","9","10"
"1986","(2c_gen) general maturity certificate","Female","7.15","8","76","6.59","7.71","4","5","9","10"
"1986","(2c_gen) general maturity certificate","Male","7.23","8","91","6.74","7.72","4","6","9","10"
"1986","(2c_voc) vocational maturity certificate","Female","7.14","8","105","6.7","7.58","4","5","9","10"
"1986","(2c_voc) vocational maturity certificate","Male","7.25","8","166","6.91","7.59","4","6","9","10"
"1986","(3a) lower tertiary education","Female","7.72","8","40","7.02","8.42","5","6","10","10"
"1986","(3a) lower tertiary education","Male","7.6","8","138","7.3","7.9","5","7","9","10"
"1986","(3b) higher tertiary education","Female","7.7","8","115","7.38","8.02","5","7","9","10"
"1986","(3b) higher tertiary education","Male","7.52","8","290","7.3","7.74","5","7","9","10"
"1987","(0) in school","Female","","","","","","","","",""
"1987","(0) in school","Male","","","","","","","","",""
"1987","(1a) inadequately completed","Female","7.3","8","195","7","7.6","4","6","9","10"
"1987","(1a) inadequately completed","Male","6.99","7","268","6.73","7.25","5","6","8","10"
"1987","(1b) general elementary school","Female","7.09","8","565","6.9","7.28","4","5","9","10"
"1987","(1b) general elementary school","Male","7.51","8","625","7.35","7.67","5","6","9","10"
"1987","(1c) basic vocational qualification","Female","7.41","8","667","7.26","7.56","5","6","9","10"
"1987","(1c) basic vocational qualification","Male","7.46","8","1616","7.36","7.56","5","6","9","10"
"1987","(2a) intermediate vocational","Female","7.42","8","432","7.22","7.62","5","6","9","10"
"1987","(2a) intermediate vocational","Male","7.49","8","455","7.31","7.67","5","7","9","10"
"1987","(2b) intermediate general qualification","Female","7.36","8","135","7","7.72","4","6","9","10"
"1987","(2b) intermediate general qualification","Male","7.58","8","92","7.2","7.96","5","7","9","10"
"1987","(2c_gen) general maturity certificate","Female","6.74","7","66","6.21","7.27","4","5","8","10"
"1987","(2c_gen) general maturity certificate","Male","7.4","8","90","6.95","7.85","4","6","9","10"
"1987","(2c_voc) vocational maturity certificate","Female","7.14","8","112","6.76","7.52","4","5","9","9"
"1987","(2c_voc) vocational maturity certificate","Male","7.28","8","157","6.96","7.6","4","6","9","10"
"1987","(3a) lower tertiary education","Female","7.63","8","38","7.01","8.25","5","7","9","10"
"1987","(3a) lower tertiary education","Male","7.49","8","133","7.14","7.84","5","7","9","10"
"1987","(3b) higher tertiary education","Female","7.83","8","119","7.48","8.18","5","7","9","10"
"1987","(3b) higher tertiary education","Male","7.6","8","285","7.38","7.82","5","7","9","10"
"1988","(0) in school","Female","","","","","","","","",""
"1988","(0) in school","Male","","","","","","","","",""
"1988","(1a) inadequately completed","Female","6.83","7","168","6.5","7.16","4","5","9","10"
"1988","(1a) inadequately completed","Male","6.99","7.55","239","6.72","7.26","3","5","8","10"
"1988","(1b) general elementary school","Female","7.07","7","521","6.87","7.27","4","5","9","10"
"1988","(1b) general elementary school","Male","7.17","7","612","7.01","7.33","5","6","9","10"
"1988","(1c) basic vocational qualification","Female","7.23","8","656","7.07","7.39","4","6","9","10"
"1988","(1c) basic vocational qualification","Male","7.32","8","1501","7.22","7.42","5","6","9","10"
"1988","(2a) intermediate vocational","Female","7.49","8","412","7.29","7.69","5","6","9","10"
"1988","(2a) intermediate vocational","Male","7.21","8","436","7.03","7.39","5","6","8","9"
"1988","(2b) intermediate general qualification","Female","7.33","8","137","6.96","7.7","4","6","9","10"
"1988","(2b) intermediate general qualification","Male","6.99","7","97","6.59","7.39","4","6","9","10"
"1988","(2c_gen) general maturity certificate","Female","6.5","7","51","5.85","7.15","3","5","8","10"
"1988","(2c_gen) general maturity certificate","Male","7.54","8","85","7.14","7.94","5","7","9","9"
"1988","(2c_voc) vocational maturity certificate","Female","7.22","8","111","6.81","7.63","3","6","9","10"
"1988","(2c_voc) vocational maturity certificate","Male","6.99","7","148","6.64","7.34","4","6","9","10"
"1988","(3a) lower tertiary education","Female","7.86","8","41","7.32","8.4","7","7","9","10"
"1988","(3a) lower tertiary education","Male","7.49","8","129","7.16","7.82","5","7","9","10"
"1988","(3b) higher tertiary education","Female","7.37","8","114","7","7.74","5","6","9","10"
"1988","(3b) higher tertiary education","Male","7.35","8","265","7.11","7.59","5","6","9","9"
"1989","(0) in school","Female","","","","","","","","",""
"1989","(0) in school","Male","","","","","","","","",""
"1989","(1a) inadequately completed","Female","6.7","7","161","6.37","7.03","5","5","8","10"
"1989","(1a) inadequately completed","Male","6.61","7","227","6.33","6.89","4","5","8","9"
"1989","(1b) general elementary school","Female","6.95","7","495","6.77","7.13","4","5","8","10"
"1989","(1b) general elementary school","Male","7.05","7","580","6.88","7.22","4","6","8","10"
"1989","(1c) basic vocational qualification","Female","7.21","8","648","7.05","7.37","5","6","9","10"
"1989","(1c) basic vocational qualification","Male","7.25","8","1442","7.14","7.36","5","6","9","10"
"1989","(2a) intermediate vocational","Female","7.35","8","421","7.16","7.54","5","6","9","10"
"1989","(2a) intermediate vocational","Male","7.27","8","433","7.09","7.45","5","6","8","9"
"1989","(2b) intermediate general qualification","Female","7.56","8","139","7.18","7.94","5","6","9","10"
"1989","(2b) intermediate general qualification","Male","7.33","8","80","6.89","7.77","5","6","9","10"
"1989","(2c_gen) general maturity certificate","Female","6.04","6.58","49","5.32","6.76","3","4","8","9"
"1989","(2c_gen) general maturity certificate","Male","7.15","8","95","6.76","7.54","5","6","8","9"
"1989","(2c_voc) vocational maturity certificate","Female","7.63","8","112","7.32","7.94","5","7","9","10"
"1989","(2c_voc) vocational maturity certificate","Male","7.18","7.86","149","6.85","7.51","5","6","8","9"
"1989","(3a) lower tertiary education","Female","7.75","8","42","7.12","8.38","5","7","9","10"
"1989","(3a) lower tertiary education","Male","7.83","8","127","7.57","8.09","6","7","9","10"
"1989","(3b) higher tertiary education","Female","7.58","8","114","7.21","7.95","5","7","9","10"
"1989","(3b) higher tertiary education","Male","7.73","8","265","7.51","7.95","5","7","9","10"
"1990","(0) in school","Female","","","","","","","","",""
"1990","(0) in school","Male","","","","","","","","",""
"1990","(1a) inadequately completed","Female","6.72","7","160","6.38","7.06","4","5","8","10"
"1990","(1a) inadequately completed","Male","6.95","7","224","6.67","7.23","4","5","9","10"
"1990","(1b) general elementary school","Female","7.27","8","580","7.1","7.44","5","6","9","10"
"1990","(1b) general elementary school","Male","7.12","8","616","6.95","7.29","4","6","9","10"
"1990","(1c) basic vocational qualification","Female","7.27","8","1098","7.15","7.39","5","6","9","10"
"1990","(1c) basic vocational qualification","Male","7.29","8","1926","7.2","7.38","5","6","9","10"
"1990","(2a) intermediate vocational","Female","7.18","8","993","7.04","7.32","4","6","9","10"
"1990","(2a) intermediate vocational","Male","7.24","8","1118","7.11","7.37","5","6","9","10"
"1990","(2b) intermediate general qualification","Female","7.22","8","185","6.9","7.54","5","6","9","10"
"1990","(2b) intermediate general qualification","Male","7.03","7","150","6.66","7.4","5","6","9","10"
"1990","(2c_gen) general maturity certificate","Female","6.9","7","57","6.29","7.51","4","5","9","9"
"1990","(2c_gen) general maturity certificate","Male","6.95","7","102","6.53","7.37","5","6","8","9"
"1990","(2c_voc) vocational maturity certificate","Female","7.14","8","145","6.81","7.47","4","6","9","10"
"1990","(2c_voc) vocational maturity certificate","Male","7.22","8","190","6.93","7.51","5","6","9","9"
"1990","(3a) lower tertiary education","Female","7.2","8","366","6.96","7.44","4","6","9","10"
"1990","(3a) lower tertiary education","Male","7.43","8","362","7.23","7.63","5","7","9","10"
"1990","(3b) higher tertiary education","Female","7","8","236","6.7","7.3","4","6","9","9"
"1990","(3b) higher tertiary education","Male","7.21","8","437","7","7.42","4","6","9","9"
"1991","(0) in school","Female","","","","","","","","",""
"1991","(0) in school","Male","","","","","","","","",""
"1991","(1a) inadequately completed","Female","7.1","7","171","6.79","7.41","4","5","9","10"
"1991","(1a) inadequately completed","Male","7.1","8","226","6.83","7.37","4","5","9","10"
"1991","(1b) general elementary school","Female","7.05","7","555","6.87","7.23","5","6","8","10"
"1991","(1b) general elementary school","Male","7.29","8","588","7.12","7.46","4","6","9","10"
"1991","(1c) basic vocational qualification","Female","6.94","7","974","6.79","7.09","4","5","8","10"
"1991","(1c) basic vocational qualification","Male","7.11","8","1793","7.01","7.21","5","6","8","10"
"1991","(2a) intermediate vocational","Female","6.95","8","900","6.79","7.11","4","5","9","10"
"1991","(2a) intermediate vocational","Male","6.88","7","1036","6.74","7.02","4","5","8","10"
"1991","(2b) intermediate general qualification","Female","7.27","8","182","6.91","7.63","4","6","9","10"
"1991","(2b) intermediate general qualification","Male","7.09","8","135","6.76","7.42","4","6","8","9"
"1991","(2c_gen) general maturity certificate","Female","7.06","8","69","6.54","7.58","4","6","8","9"
"1991","(2c_gen) general maturity certificate","Male","6.7","7","94","6.23","7.17","3","5","8","9"
"1991","(2c_voc) vocational maturity certificate","Female","7.05","8","149","6.71","7.39","4","5","9","10"
"1991","(2c_voc) vocational maturity certificate","Male","7.06","8","204","6.76","7.36","3","6","8","10"
"1991","(3a) lower tertiary education","Female","6.85","7.19","337","6.58","7.12","3","5","9","10"
"1991","(3a) lower tertiary education","Male","7.05","8","330","6.79","7.31","4","6","9","9"
"1991","(3b) higher tertiary education","Female","6.89","7.07","212","6.56","7.22","4","5","8","9"
"1991","(3b) higher tertiary education","Male","6.96","7.25","422","6.76","7.16","4","6","8","9"
"1992","(0) in school","Female","","","","","","","","",""
"1992","(0) in school","Male","","","","","","","","",""
"1992","(1a) inadequately completed","Female","6.86","7","150","6.51","7.21","4","5","9","10"
"1992","(1a) inadequately completed","Male","6.97","8","204","6.67","7.27","4","5","9","10"
"1992","(1b) general elementary school","Female","7.2","8","510","7.03","7.37","5","6","9","10"
"1992","(1b) general elementary school","Male","7.29","8","566","7.14","7.44","5","6","8","10"
"1992","(1c) basic vocational qualification","Female","7.33","8","883","7.2","7.46","5","6","9","10"
"1992","(1c) basic vocational qualification","Male","7.33","8","1661","7.24","7.42","5","6","9","10"
"1992","(2a) intermediate vocational","Female","7.23","8","854","7.09","7.37","5","6","9","9"
"1992","(2a) intermediate vocational","Male","7.24","8","982","7.11","7.37","5","6","8","9"
"1992","(2b) intermediate general qualification","Female","7.51","8","183","7.21","7.81","5","7","9","10"
"1992","(2b) intermediate general qualification","Male","7.04","8","125","6.71","7.37","4","5","9","9"
"1992","(2c_gen) general maturity certificate","Female","7.55","8","65","7.06","8.04","5","6","9","9"
"1992","(2c_gen) general maturity certificate","Male","7.16","8","110","6.75","7.57","5","6","8","9"
"1992","(2c_voc) vocational maturity certificate","Female","7.31","8","149","6.98","7.64","3","7","9","9"
"1992","(2c_voc) vocational maturity certificate","Male","7.09","8","198","6.83","7.35","5","6","8","9"
"1992","(3a) lower tertiary education","Female","7.18","8","326","6.96","7.4","5","6","9","10"
"1992","(3a) lower tertiary education","Male","7.37","8","303","7.14","7.6","5","7","9","9"
"1992","(3b) higher tertiary education","Female","7.28","8","207","7.01","7.55","4","7","8","10"
"1992","(3b) higher tertiary education","Male","7.39","8","412","7.2","7.58","5","7","9","9"
"1993","(0) in school","Female","","","","","","","","",""
"1993","(0) in school","Male","","","","","","","","",""
"1993","(1a) inadequately completed","Female","6.79","7","144","6.42","7.16","5","5","8","9"
"1993","(1a) inadequately completed","Male","7.11","7","194","6.84","7.38","5","5","9","10"
"1993","(1b) general elementary school","Female","6.87","7","482","6.67","7.07","4","5","8","10"
"1993","(1b) general elementary school","Male","6.96","7","533","6.79","7.13","4","6","8","9"
"1993","(1c) basic vocational qualification","Female","7.05","7","806","6.9","7.2","4","6","8","10"
"1993","(1c) basic vocational qualification","Male","7.09","7.84","1577","6.99","7.19","5","6","8","10"
"1993","(2a) intermediate vocational","Female","7.05","8","875","6.91","7.19","4","6","8","9"
"1993","(2a) intermediate vocational","Male","6.96","7","980","6.83","7.09","4","6","8","9"
"1993","(2b) intermediate general qualification","Female","7.4","8","169","7.1","7.7","5","7","9","10"
"1993","(2b) intermediate general qualification","Male","7","7","119","6.65","7.35","4","6","8","10"
"1993","(2c_gen) general maturity certificate","Female","7.35","8","71","6.78","7.92","4","6","9","10"
"1993","(2c_gen) general maturity certificate","Male","7.45","8","95","7.08","7.82","5","6","9","10"
"1993","(2c_voc) vocational maturity certificate","Female","7.36","8","150","7.05","7.67","5","7","9","9"
"1993","(2c_voc) vocational maturity certificate","Male","7.08","8","196","6.79","7.37","4","6","8","9"
"1993","(3a) lower tertiary education","Female","7.2","8","329","6.98","7.42","5","6","9","9"
"1993","(3a) lower tertiary education","Male","7.22","8","298","7","7.44","5","6","8","9"
"1993","(3b) higher tertiary education","Female","7.15","8","196","6.87","7.43","4","6","9","9"
"1993","(3b) higher tertiary education","Male","6.97","7","403","6.78","7.16","4","6","8","9"
"1994","(0) in school","Female","","","","","","","","",""
"1994","(0) in school","Male","","","","","","","","",""
"1994","(1a) inadequately completed","Female","6.63","7","136","6.22","7.04","4","5","8","9"
"1994","(1a) inadequately completed","Male","7.11","7","171","6.8","7.42","5","6","9","9"
"1994","(1b) general elementary school","Female","6.82","7","414","6.62","7.02","5","5","8","10"
"1994","(1b) general elementary school","Male","6.93","7","457","6.73","7.13","4","5","8","10"
"1994","(1c) basic vocational qualification","Female","6.92","7","763","6.77","7.07","4","6","8","10"
"1994","(1c) basic vocational qualification","Male","6.97","7","1491","6.87","7.07","4","6","8","9"
"1994","(2a) intermediate vocational","Female","7.04","8","869","6.9","7.18","4","6","8","9"
"1994","(2a) intermediate vocational","Male","6.84","7","975","6.71","6.97","4","6","8","9"
"1994","(2b) intermediate general qualification","Female","7.34","8","155","7.01","7.67","5","6","8","10"
"1994","(2b) intermediate general qualification","Male","7.51","8","112","7.12","7.9","5","7","9","10"
"1994","(2c_gen) general maturity certificate","Female","6.96","7","83","6.57","7.35","4","6","8","9"
"1994","(2c_gen) general maturity certificate","Male","7.13","8","108","6.72","7.54","4","6","8","9"
"1994","(2c_voc) vocational maturity certificate","Female","6.99","8","159","6.67","7.31","5","6","8","9"
"1994","(2c_voc) vocational maturity certificate","Male","6.65","7","190","6.33","6.97","3","5","8","9"
"1994","(3a) lower tertiary education","Female","6.98","7.65","314","6.76","7.2","4","6","8","10"
"1994","(3a) lower tertiary education","Male","7.07","7.56","300","6.85","7.29","4","6","8","9"
"1994","(3b) higher tertiary education","Female","6.64","7","225","6.37","6.91","3","5","8","9"
"1994","(3b) higher tertiary education","Male","7.08","8","405","6.9","7.26","5","6","8","9"
"1995","(0) in school","Female","","","","","","","","",""
"1995","(0) in school","Male","","","","","","","","",""
"1995","(1a) inadequately completed","Female","6.47","7","140","6.09","6.85","4","5","8","9"
"1995","(1a) inadequately completed","Male","6.5","7","170","6.15","6.85","3","5","8","10"
"1995","(1b) general elementary school","Female","6.64","7","456","6.43","6.85","3","5","8","10"
"1995","(1b) general elementary school","Male","6.69","7","499","6.49","6.89","4","5","8","10"
"1995","(1c) basic vocational qualification","Female","6.64","7","833","6.48","6.8","4","5","8","9"
"1995","(1c) basic vocational qualification","Male","6.83","7","1564","6.72","6.94","4","6","8","9"
"1995","(2a) intermediate vocational","Female","6.98","8","983","6.84","7.12","4","6","8","9"
"1995","(2a) intermediate vocational","Male","6.86","7","1029","6.73","6.99","4","6","8","9"
"1995","(2b) intermediate general qualification","Female","7.47","8","171","7.15","7.79","5","7","9","10"
"1995","(2b) intermediate general qualification","Male","7.28","8","123","6.9","7.66","4","6","9","10"
"1995","(2c_gen) general maturity certificate","Female","7.2","7","120","6.84","7.56","4","6","9","9"
"1995","(2c_gen) general maturity certificate","Male","6.71","7","145","6.35","7.07","2","5","8","9"
"1995","(2c_voc) vocational maturity certificate","Female","6.92","8","190","6.6","7.24","4","6","8","9"
"1995","(2c_voc) vocational maturity certificate","Male","6.91","7","235","6.64","7.18","4","6","8","9"
"1995","(3a) lower tertiary education","Female","6.8","7","339","6.57","7.03","3","5","8","9"
"1995","(3a) lower tertiary education","Male","7","8","315","6.78","7.22","4","6","8","9"
"1995","(3b) higher tertiary education","Female","6.67","7","258","6.41","6.93","3","5","8","9"
"1995","(3b) higher tertiary education","Male","7","7.81","454","6.81","7.19","4","6","8","9"
"1996","(0) in school","Female","","","","","","","","",""
"1996","(0) in school","Male","","","","","","","","",""
"1996","(1a) inadequately completed","Female","6.43","7","128","6.04","6.82","3","5","8","9"
"1996","(1a) inadequately completed","Male","6.24","7","154","5.87","6.61","3","5","8","10"
"1996","(1b) general elementary school","Female","6.54","7","433","6.32","6.76","4","5","8","10"
"1996","(1b) general elementary school","Male","6.62","7","456","6.41","6.83","4","5","8","9"
"1996","(1c) basic vocational qualification","Female","6.79","7","833","6.64","6.94","4","5","8","10"
"1996","(1c) basic vocational qualification","Male","6.79","7","1504","6.68","6.9","4","5","8","9"
"1996","(2a) intermediate vocational","Female","7.03","7","968","6.89","7.17","5","6","8","9"
"1996","(2a) intermediate vocational","Male","6.88","7","1034","6.75","7.01","4","6","8","9"
"1996","(2b) intermediate general qualification","Female","7.12","8","171","6.81","7.43","4","6","8","10"
"1996","(2b) intermediate general qualification","Male","6.85","7.17","128","6.46","7.24","3","6","8","9"
"1996","(2c_gen) general maturity certificate","Female","7.38","8","101","6.95","7.81","3","6","9","10"
"1996","(2c_gen) general maturity certificate","Male","7.14","8","137","6.79","7.49","4","6","8","9"
"1996","(2c_voc) vocational maturity certificate","Female","6.78","7","207","6.5","7.06","3","5","9","9"
"1996","(2c_voc) vocational maturity certificate","Male","6.67","7","231","6.4","6.94","4","5","8","9"
"1996","(3a) lower tertiary education","Female","6.87","8","341","6.65","7.09","4","5","8","9"
"1996","(3a) lower tertiary education","Male","7.09","8","324","6.86","7.32","4","7","8","9"
"1996","(3b) higher tertiary education","Female","6.81","7","255","6.56","7.06","3","5","9","9"
"1996","(3b) higher tertiary education","Male","6.96","8","443","6.77","7.15","4","6","8","9"
"1997","(0) in school","Female","","","","","","","","",""
"1997","(0) in school","Male","","","","","","","","",""
"1997","(1a) inadequately completed","Female","7.03","7","119","6.63","7.43","4","6","8","10"
"1997","(1a) inadequately completed","Male","6.21","6","138","5.83","6.59","3","5","8","9"
"1997","(1b) general elementary school","Female","6.66","7","404","6.42","6.9","3","5","8","10"
"1997","(1b) general elementary school","Male","6.56","7","437","6.34","6.78","3","5","8","10"
"1997","(1c) basic vocational qualification","Female","6.63","7","781","6.48","6.78","3","5","8","9"
"1997","(1c) basic vocational qualification","Male","6.7","7","1413","6.59","6.81","4","5","8","9"
"1997","(2a) intermediate vocational","Female","6.93","7","951","6.8","7.06","4","6","8","9"
"1997","(2a) intermediate vocational","Male","6.95","7","1003","6.82","7.08","4","6","8","9"
"1997","(2b) intermediate general qualification","Female","7.34","8","171","7.02","7.66","5","6","9","9"
"1997","(2b) intermediate general qualification","Male","6.94","7.56","139","6.55","7.33","4","5","9","10"
"1997","(2c_gen) general maturity certificate","Female","7.01","7","105","6.66","7.36","4","6","9","9"
"1997","(2c_gen) general maturity certificate","Male","7.18","7","127","6.82","7.54","4","6","9","9"
"1997","(2c_voc) vocational maturity certificate","Female","6.62","7","206","6.32","6.92","4","5","8","9"
"1997","(2c_voc) vocational maturity certificate","Male","6.61","7","241","6.33","6.89","4","5","8","9"
"1997","(3a) lower tertiary education","Female","6.8","7","338","6.59","7.01","4","6","8","9"
"1997","(3a) lower tertiary education","Male","7.02","7","322","6.81","7.23","4","6","8","9"
"1997","(3b) higher tertiary education","Female","7.15","7","247","6.93","7.37","5","6","9","9"
"1997","(3b) higher tertiary education","Male","7.03","7","449","6.86","7.2","4","6","8","9"
"1998","(0) in school","Female","","","","","","","","",""
"1998","(0) in school","Male","","","","","","","","",""
"1998","(1a) inadequately completed","Female","6.59","7","112","6.23","6.95","4","5","8","9"
"1998","(1a) inadequately completed","Male","6.54","7","118","6.17","6.91","3","5","8","9"
"1998","(1b) general elementary school","Female","6.6","7","405","6.36","6.84","3","5","8","10"
"1998","(1b) general elementary school","Male","6.79","7","456","6.58","7","4","5","8","9"
"1998","(1c) basic vocational qualification","Female","6.78","7","824","6.63","6.93","4","5","8","10"
"1998","(1c) basic vocational qualification","Male","6.86","7","1460","6.74","6.98","4","6","8","10"
"1998","(2a) intermediate vocational","Female","6.98","7","1041","6.85","7.11","4","6","8","9"
"1998","(2a) intermediate vocational","Male","6.9","7","1101","6.78","7.02","4","6","8","9"
"1998","(2b) intermediate general qualification","Female","6.66","7","174","6.33","6.99","4","5","8","9"
"1998","(2b) intermediate general qualification","Male","6.93","7","154","6.59","7.27","3","5","9","10"
"1998","(2c_gen) general maturity certificate","Female","7.05","7","122","6.65","7.45","4","6","9","9"
"1998","(2c_gen) general maturity certificate","Male","7.09","7","136","6.79","7.39","5","6","8","9"
"1998","(2c_voc) vocational maturity certificate","Female","6.91","7","236","6.63","7.19","4","6","8","9"
"1998","(2c_voc) vocational maturity certificate","Male","6.7","7","248","6.45","6.95","4","6","8","9"
"1998","(3a) lower tertiary education","Female","6.6","7","367","6.38","6.82","3","5","8","9"
"1998","(3a) lower tertiary education","Male","6.92","7","354","6.71","7.13","4","6","8","9"
"1998","(3b) higher tertiary education","Female","7.13","8","294","6.91","7.35","4","6","8","9"
"1998","(3b) higher tertiary education","Male","7.09","8","492","6.92","7.26","4","6","8","9"
"1999","(0) in school","Female","","","","","","","","",""
"1999","(0) in school","Male","","","","","","","","",""
"1999","(1a) inadequately completed","Female","6.82","7","115","6.44","7.2","5","5","8","10"
"1999","(1a) inadequately completed","Male","6.02","6","116","5.6","6.44","2","4","8","9"
"1999","(1b) general elementary school","Female","6.06","6","391","5.81","6.31","3","5","8","9"
"1999","(1b) general elementary school","Male","6.84","7","428","6.63","7.05","4","5","8","10"
"1999","(1c) basic vocational qualification","Female","6.8","7","821","6.65","6.95","4","5","8","10"
"1999","(1c) basic vocational qualification","Male","6.76","7","1442","6.65","6.87","4","5","8","9"
"1999","(2a) intermediate vocational","Female","6.94","7","1063","6.81","7.07","4","6","8","9"
"1999","(2a) intermediate vocational","Male","6.9","7","1102","6.78","7.02","4","6","8","9"
"1999","(2b) intermediate general qualification","Female","6.23","7","180","5.89","6.57","3","5","8","9"
"1999","(2b) intermediate general qualification","Male","7.54","8","159","7.26","7.82","5","6","9","10"
"1999","(2c_gen) general maturity certificate","Female","6.91","7","128","6.55","7.27","5","6","8","9"
"1999","(2c_gen) general maturity certificate","Male","7.19","8","133","6.85","7.53","5","6","8","9"
"1999","(2c_voc) vocational maturity certificate","Female","7.08","8","249","6.83","7.33","4","6","8","9"
"1999","(2c_voc) vocational maturity certificate","Male","6.65","7","252","6.38","6.92","3","5","8","9"
"1999","(3a) lower tertiary education","Female","6.91","7","347","6.71","7.11","4","6","8","9"
"1999","(3a) lower tertiary education","Male","7","7","359","6.79","7.21","4","6","8","9"
"1999","(3b) higher tertiary education","Female","7.1","8","298","6.88","7.32","4","6","8","9"
"1999","(3b) higher tertiary education","Male","7.18","8","502","7.02","7.34","5","6","9","9"
"2000","(0) in school","Female","","","","","","","","",""
"2000","(0) in school","Male","","","","","","","","",""
"2000","(1a) inadequately completed","Female","5.55","5","63","4.85","6.25","1","4","8","10"
"2000","(1a) inadequately completed","Male","5.79","6","96","5.25","6.33","0","5","8","9"
"2000","(1b) general elementary school","Female","6.66","7","562","6.45","6.87","4","5","8","10"
"2000","(1b) general elementary school","Male","6.8","7","513","6.6","7","4","5","8","10"
