"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1995","35-65 y.","vocational + Abi","6.85","8","139","3","6","8","9","6.46","7.24","7","8"
"1995","66 and older","general elemantary","","","","","","","","","","",""
"1995","66 and older","higher education","","","","","","","","","","",""
"1995","66 and older","higher vocational","","","","","","","","","","",""
"1995","66 and older","in school","","","","","","","","","","",""
"1995","66 and older","inadequately","","","","","","","","","","",""
"1995","66 and older","middle vocational","","","","","","","","","","",""
"1995","66 and older","vocational + Abi","","","","","","","","","","",""
"1996","16-34 y.","general elemantary","7.05","8","597","4","6","9","10","6.87","7.23","8","8"
"1996","16-34 y.","higher education","6.98","8","360","4","6","8","9","6.77","7.19","7","8"
"1996","16-34 y.","higher vocational","7.09","7","201","5","6","8","9","6.84","7.34","7","8"
"1996","16-34 y.","in school","","","","","","","","","","",""
"1996","16-34 y.","inadequately","7.01","8","60","3","6","9","10","6.39","7.63","7","8"
"1996","16-34 y.","middle vocational","6.99","7","1825","4","6","8","9","6.89","7.09","7","8"
"1996","16-34 y.","vocational + Abi","6.87","7","195","4","6","9","9","6.57","7.17","7","8"
"1996","35-65 y.","general elemantary","6.52","7","544","4","5","8","9","6.33","6.71","7","7"
"1996","35-65 y.","higher education","6.93","7.27","991","4","6","8","9","6.8","7.06","7","8"
"1996","35-65 y.","higher vocational","6.99","7","350","4","6","8","9","6.78","7.2","7","8"
"1996","35-65 y.","in school","","","","","","","","","","",""
"1996","35-65 y.","inadequately","6.22","6.18","181","3","5","8","9","5.89","6.55","7","8"
"1996","35-65 y.","middle vocational","6.77","7","2399","4","5","8","9","6.68","6.86","7","7"
"1996","35-65 y.","vocational + Abi","6.51","7","141","3","5","8","9","6.16","6.86","7","7"
"1996","66 and older","general elemantary","5.35","5","32","2","4","7","8","4.56","6.14","5","7"
"1996","66 and older","higher education","","","","","","","","","","",""
"1996","66 and older","higher vocational","","","","","","","","","","",""
"1996","66 and older","in school","","","","","","","","","","",""
"1996","66 and older","inadequately","","","","","","","","","","",""
"1996","66 and older","middle vocational","","","","","","","","","","",""
"1996","66 and older","vocational + Abi","","","","","","","","","","",""
"1997","16-34 y.","general elemantary","7.12","8","602","4","6","9","10","6.94","7.3","7","8"
"1997","16-34 y.","higher education","7.09","7.06","356","4","6","8","9","6.9","7.28","7","8"
"1997","16-34 y.","higher vocational","7.02","7.24","192","4","6","8","9","6.76","7.28","7","8"
"1997","16-34 y.","in school","","","","","","","","","","",""
"1997","16-34 y.","inadequately","7.56","8","47","4","5","9","10","6.87","8.25","7","9"
"1997","16-34 y.","middle vocational","6.95","7","1696","4","6","8","9","6.85","7.05","7","8"
"1997","16-34 y.","vocational + Abi","6.91","7","197","5","6","8","9","6.62","7.2","7","8"
"1997","35-65 y.","general elemantary","6.45","7","514","3","5","8","9","6.24","6.66","7","7"
"1997","35-65 y.","higher education","6.97","7","989","4","6","8","9","6.85","7.09","7","8"
"1997","35-65 y.","higher vocational","6.85","7","358","4","5","8","9","6.64","7.06","7","8"
"1997","35-65 y.","in school","","","","","","","","","","",""
"1997","35-65 y.","inadequately","6.61","7","164","4","5","8","10","6.28","6.94","7","8"
"1997","35-65 y.","middle vocational","6.71","7","2329","4","5","8","9","6.62","6.8","7","7"
"1997","35-65 y.","vocational + Abi","6.19","7","137","3","5","8","8","5.81","6.57","6","7"
"1997","66 and older","general elemantary","","","","","","","","","","",""
"1997","66 and older","higher education","","","","","","","","","","",""
"1997","66 and older","higher vocational","","","","","","","","","","",""
"1997","66 and older","in school","","","","","","","","","","",""
"1997","66 and older","inadequately","","","","","","","","","","",""
"1997","66 and older","middle vocational","5.91","5","31","3","4","9","10","4.83","6.99","5","8"
"1997","66 and older","vocational + Abi","","","","","","","","","","",""
"1998","16-34 y.","general elemantary","6.88","7","606","4","5","9","10","6.7","7.06","7","8"
"1998","16-34 y.","higher education","7.02","8","372","4","6","8","9","6.82","7.22","7","8"
"1998","16-34 y.","higher vocational","6.83","7","212","3","5","9","9","6.54","7.12","7","8"
"1998","16-34 y.","in school","","","","","","","","","","",""
"1998","16-34 y.","inadequately","6.17","6.6","43","3","4","8","9","5.57","6.77","6","8"
"1998","16-34 y.","middle vocational","6.93","7","1714","4","6","8","10","6.83","7.03","7","8"
"1998","16-34 y.","vocational + Abi","6.88","7","203","4","6","8","9","6.57","7.19","7","8"
"1998","35-65 y.","general elemantary","6.58","7","532","4","5","8","9","6.39","6.77","7","7"
"1998","35-65 y.","higher education","6.95","7","1124","4","6","8","9","6.83","7.07","7","8"
"1998","35-65 y.","higher vocational","6.87","7","383","4","6","8","9","6.66","7.08","7","7"
"1998","35-65 y.","in school","","","","","","","","","","",""
"1998","35-65 y.","inadequately","6.67","7","154","4","5","8","9","6.35","6.99","6","7"
"1998","35-65 y.","middle vocational","6.92","7","2574","4","6","8","9","6.84","7","7","7"
"1998","35-65 y.","vocational + Abi","6.62","7","155","4","6","8","9","6.29","6.95","7","7"
"1998","66 and older","general elemantary","6.74","7","32","5","5","8","10","5.66","7.82","5","8"
"1998","66 and older","higher education","","","","","","","","","","",""
"1998","66 and older","higher vocational","","","","","","","","","","",""
"1998","66 and older","in school","","","","","","","","","","",""
"1998","66 and older","inadequately","","","","","","","","","","",""
"1998","66 and older","middle vocational","5.91","6.43","45","0","4","8","9","4.97","6.85","5","8"
"1998","66 and older","vocational + Abi","","","","","","","","","","",""
"1999","16-34 y.","general elemantary","6.93","7","596","3","5","9","10","6.75","7.11","7","8"
"1999","16-34 y.","higher education","7.19","8","364","5","6","9","9","6.99","7.39","7","8"
"1999","16-34 y.","higher vocational","7.28","8","200","4","6","9","10","7.01","7.55","7","8"
"1999","16-34 y.","in school","","","","","","","","","","",""
"1999","16-34 y.","inadequately","6.8","7","50","4","5","9","10","6.11","7.49","7","8"
"1999","16-34 y.","middle vocational","6.93","7","1681","4","6","8","9","6.83","7.03","7","8"
"1999","16-34 y.","vocational + Abi","6.95","8","208","4","5","8","9","6.66","7.24","7","8"
"1999","35-65 y.","general elemantary","6.34","7","516","3","5","8","9","6.14","6.54","7","7"
"1999","35-65 y.","higher education","7.03","7","1130","4","6","8","9","6.92","7.14","7","7"
"1999","35-65 y.","higher vocational","6.86","7","399","4","5","8","9","6.67","7.05","7","8"
"1999","35-65 y.","in school","","","","","","","","","","",""
"1999","35-65 y.","inadequately","6.46","7","143","3","5","8","10","6.11","6.81","7","7"
"1999","35-65 y.","middle vocational","6.81","7","2625","4","5","8","9","6.73","6.89","7","7"
"1999","35-65 y.","vocational + Abi","6.67","7","168","4","5","8","9","6.35","6.99","7","8"
"1999","66 and older","general elemantary","","","","","","","","","","",""
"1999","66 and older","higher education","","","","","","","","","","",""
"1999","66 and older","higher vocational","","","","","","","","","","",""
"1999","66 and older","in school","","","","","","","","","","",""
"1999","66 and older","inadequately","","","","","","","","","","",""
"1999","66 and older","middle vocational","5.87","6","34","1","5","8","9","4.94","6.8","5","8"
"1999","66 and older","vocational + Abi","","","","","","","","","","",""
"2000","16-34 y.","general elemantary","7.22","8","743","4","6","9","10","7.05","7.39","8","8"
"2000","16-34 y.","higher education","7.33","8","592","5","7","9","9","7.18","7.48","8","8"
"2000","16-34 y.","higher vocational","7.34","8","318","5","6","9","10","7.11","7.57","8","8"
"2000","16-34 y.","in school","5.42","5.37","32","0","0","9","10","4.04","6.8","4","8"
"2000","16-34 y.","inadequately","6.25","6.68","52","2","5","9","9","5.45","7.05","5","8"
"2000","16-34 y.","middle vocational","7.21","8","2395","4","6","9","10","7.12","7.3","8","8"
"2000","16-34 y.","vocational + Abi","7.1","8","352","4","6","8","9","6.89","7.31","7","8"
"2000","35-65 y.","general elemantary","6.66","7","662","3","5","8","10","6.48","6.84","7","7"
"2000","35-65 y.","higher education","7.17","8","1972","4","6","9","10","7.08","7.26","8","8"
"2000","35-65 y.","higher vocational","7.04","7","868","4","6","8","10","6.9","7.18","7","8"
"2000","35-65 y.","in school","","","","","","","","","","",""
"2000","35-65 y.","inadequately","5.42","5","97","0","4","8","9","4.87","5.97","5","7"
"2000","35-65 y.","middle vocational","7.06","8","4644","4","6","8","10","7","7.12","7","8"
"2000","35-65 y.","vocational + Abi","6.9","7","357","4","6","8","10","6.68","7.12","7","8"
"2000","66 and older","general elemantary","4.08","4.53","48","0","0","7","8","3.1","5.06","3","6"
"2000","66 and older","higher education","7.9","9","33","4","7","10","10","6.91","8.89","7","9"
"2000","66 and older","higher vocational","","","","","","","","","","",""
"2000","66 and older","in school","","","","","","","","","","",""
"2000","66 and older","inadequately","","","","","","","","","","",""
"2000","66 and older","middle vocational","5.42","6","90","0","0","8","10","4.68","6.16","5","7"
"2000","66 and older","vocational + Abi","","","","","","","","","","",""
"2001","16-34 y.","general elemantary","7.21","8","736","4","6","9","10","7.05","7.37","7","8"
"2001","16-34 y.","higher education","7.37","8","547","5","7","9","10","7.2","7.54","8","8"
"2001","16-34 y.","higher vocational","7.28","8","269","5","6","9","10","7.05","7.51","7","8"
"2001","16-34 y.","in school","6.9","7.62","75","4","5","8","9","6.39","7.41","6","8"
"2001","16-34 y.","inadequately","6.67","7.17","43","2","5","9","9","5.89","7.45","6","8"
