"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"1988","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","direct migration background","Westdeutschland, alte Bundeslaender","7.22","8","1712","4","6","9","10","7.12","7.32","7","8"
"1988","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","indirect migration background","Westdeutschland, alte Bundeslaender","7.94","8","117","5","7","10","10","7.59","8.29","8","8"
"1988","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1988","no migration background","Westdeutschland, alte Bundeslaender","7.26","8","4008","4","6","9","10","7.2","7.32","8","8"
"1989","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","direct migration background","Westdeutschland, alte Bundeslaender","7.14","8","1656","5","6","8","10","7.04","7.24","7","8"
"1989","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","indirect migration background","Westdeutschland, alte Bundeslaender","7.56","8","129","5","7","9","10","7.22","7.9","7","8"
"1989","no migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1989","no migration background","Westdeutschland, alte Bundeslaender","7.28","8","3906","5","6","9","10","7.22","7.34","8","8"
"1990","direct migration background","Ostdeutschland, neue Bundeslaender","7.27","8","95","4","6","9","10","6.78","7.76","7","8"
"1990","direct migration background","Westdeutschland, alte Bundeslaender","7.15","8","1637","5","6","9","10","7.05","7.25","7","8"
"1990","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1990","indirect migration background","Westdeutschland, alte Bundeslaender","7.37","8","154","4","6","9","10","7.04","7.7","8","8"
"1990","no migration background","Ostdeutschland, neue Bundeslaender","7.2","8","3305","4","6","9","10","7.12","7.28","8","8"
"1990","no migration background","Westdeutschland, alte Bundeslaender","7.24","8","3886","5","6","9","10","7.18","7.3","8","8"
"1991","direct migration background","Ostdeutschland, neue Bundeslaender","6.11","6.97","74","2","5","8","9","5.5","6.72","6","8"
"1991","direct migration background","Westdeutschland, alte Bundeslaender","7.19","8","1648","5","6","9","10","7.09","7.29","8","8"
"1991","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1991","indirect migration background","Westdeutschland, alte Bundeslaender","7.46","8","210","4","7","9","10","7.17","7.75","8","8"
"1991","no migration background","Ostdeutschland, neue Bundeslaender","6.34","7","2642","2","5","8","10","6.24","6.44","7","7"
"1991","no migration background","Westdeutschland, alte Bundeslaender","7.19","8","3957","5","6","9","10","7.13","7.25","8","8"
"1992","direct migration background","Ostdeutschland, neue Bundeslaender","6.46","7","58","3","6","8","9","5.88","7.04","7","8"
"1992","direct migration background","Westdeutschland, alte Bundeslaender","7.39","8","1556","5","6","9","10","7.29","7.49","8","8"
"1992","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1992","indirect migration background","Westdeutschland, alte Bundeslaender","7.91","8","230","5","7","9","10","7.67","8.15","8","8"
"1992","no migration background","Ostdeutschland, neue Bundeslaender","6.77","7","2322","4","5","8","9","6.68","6.86","7","7"
"1992","no migration background","Westdeutschland, alte Bundeslaender","7.41","8","3880","5","7","9","10","7.35","7.47","8","8"
"1993","direct migration background","Ostdeutschland, neue Bundeslaender","5.78","5","49","3","4","8","9","5.07","6.49","5","8"
"1993","direct migration background","Westdeutschland, alte Bundeslaender","6.96","7","1467","4","5","8","9","6.85","7.07","7","7"
"1993","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1993","indirect migration background","Westdeutschland, alte Bundeslaender","7.63","8","278","5","7","9","10","7.39","7.87","8","8"
"1993","no migration background","Ostdeutschland, neue Bundeslaender","6.85","7","2164","4","5","8","9","6.76","6.94","7","7"
"1993","no migration background","Westdeutschland, alte Bundeslaender","7.14","8","3822","5","6","8","9","7.08","7.2","8","8"
"1994","direct migration background","Ostdeutschland, neue Bundeslaender","6.86","7","51","4","5","8","9","6.33","7.39","7","8"
"1994","direct migration background","Westdeutschland, alte Bundeslaender","6.83","7","1305","4","5","8","9","6.71","6.95","7","8"
"1994","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1994","indirect migration background","Westdeutschland, alte Bundeslaender","7.15","8","286","4","6","9","9","6.9","7.4","7","8"
"1994","no migration background","Ostdeutschland, neue Bundeslaender","6.74","7","2123","4","5","8","9","6.65","6.83","7","7"
"1994","no migration background","Westdeutschland, alte Bundeslaender","7.03","8","3752","4","6","8","9","6.97","7.09","7","8"
"1995","direct migration background","Ostdeutschland, neue Bundeslaender","6.13","7","62","2","5","8","9","5.5","6.76","5","8"
"1995","direct migration background","Westdeutschland, alte Bundeslaender","6.76","7","1613","3","5","8","10","6.65","6.87","7","7"
"1995","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1995","indirect migration background","Westdeutschland, alte Bundeslaender","7.24","8","323","5","6","9","10","7.01","7.47","8","8"
"1995","no migration background","Ostdeutschland, neue Bundeslaender","6.66","7","2235","3","5","8","9","6.57","6.75","7","7"
"1995","no migration background","Westdeutschland, alte Bundeslaender","6.92","7","4029","4","6","8","9","6.86","6.98","7","8"
"1996","direct migration background","Ostdeutschland, neue Bundeslaender","6.06","7","55","3","5","8","8","5.35","6.77","5","7"
"1996","direct migration background","Westdeutschland, alte Bundeslaender","6.71","7","1480","3","5","8","9","6.59","6.83","7","8"
"1996","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1996","indirect migration background","Westdeutschland, alte Bundeslaender","7.08","7.42","338","4","6","9","10","6.85","7.31","7","8"
"1996","no migration background","Ostdeutschland, neue Bundeslaender","6.63","7","2196","3","5","8","9","6.54","6.72","7","7"
"1996","no migration background","Westdeutschland, alte Bundeslaender","6.9","7","4019","4","6","8","9","6.84","6.96","7","8"
"1997","direct migration background","Ostdeutschland, neue Bundeslaender","5.74","6","51","2","4","8","8","5.02","6.46","5","7"
"1997","direct migration background","Westdeutschland, alte Bundeslaender","6.67","7","1381","4","5","8","9","6.55","6.79","7","7"
"1997","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1997","indirect migration background","Westdeutschland, alte Bundeslaender","7.05","7","353","4","6","9","10","6.83","7.27","7","8"
"1997","no migration background","Ostdeutschland, neue Bundeslaender","6.65","7","2153","4","5","8","9","6.56","6.74","7","7"
"1997","no migration background","Westdeutschland, alte Bundeslaender","6.89","7","3885","4","6","8","9","6.83","6.95","7","8"
"1998","direct migration background","Ostdeutschland, neue Bundeslaender","5.4","6","43","2","4","7","8","4.61","6.19","4","7"
"1998","direct migration background","Westdeutschland, alte Bundeslaender","6.9","7","1328","4","6","8","9","6.78","7.02","7","7"
"1998","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1998","indirect migration background","Westdeutschland, alte Bundeslaender","7.25","7.82","373","4","6","9","10","7.03","7.47","7","8"
"1998","no migration background","Ostdeutschland, neue Bundeslaender","6.52","7","2261","3","5","8","9","6.43","6.61","7","7"
"1998","no migration background","Westdeutschland, alte Bundeslaender","6.97","7","4527","4","6","8","9","6.91","7.03","7","8"
"1999","direct migration background","Ostdeutschland, neue Bundeslaender","5.99","5.31","34","4","5","8","8","5.25","6.73","5","7"
"1999","direct migration background","Westdeutschland, alte Bundeslaender","6.68","7","1224","4","5","8","9","6.56","6.8","7","7"
"1999","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"1999","indirect migration background","Westdeutschland, alte Bundeslaender","7.22","8","376","5","6","9","10","7.01","7.43","8","8"
"1999","no migration background","Ostdeutschland, neue Bundeslaender","6.55","7","2243","3","5","8","9","6.46","6.64","7","7"
"1999","no migration background","Westdeutschland, alte Bundeslaender","6.94","7","4462","4","6","8","9","6.88","7","7","8"
"2000","direct migration background","Ostdeutschland, neue Bundeslaender","6.21","7","48","4","5","8","9","5.46","6.96","5","7"
"2000","direct migration background","Westdeutschland, alte Bundeslaender","6.86","7","1757","4","5","8","10","6.75","6.97","7","8"
"2000","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2000","indirect migration background","Westdeutschland, alte Bundeslaender","7.36","8","466","5","6","9","10","7.17","7.55","8","8"
"2000","no migration background","Ostdeutschland, neue Bundeslaender","6.76","7","3115","4","5","8","10","6.68","6.84","7","7"
"2000","no migration background","Westdeutschland, alte Bundeslaender","7.16","8","7902","4","6","9","10","7.11","7.21","8","8"
"2001","direct migration background","Ostdeutschland, neue Bundeslaender","6.13","7","42","3","5","8","8","5.34","6.92","5","7"
"2001","direct migration background","Westdeutschland, alte Bundeslaender","6.95","8","1664","4","6","9","10","6.84","7.06","7","8"
"2001","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2001","indirect migration background","Westdeutschland, alte Bundeslaender","7.38","8","478","5","6","9","10","7.2","7.56","8","8"
"2001","no migration background","Ostdeutschland, neue Bundeslaender","6.76","7","3118","4","5","8","9","6.68","6.84","7","7"
"2001","no migration background","Westdeutschland, alte Bundeslaender","7.14","8","7766","4","6","9","10","7.09","7.19","8","8"
"2002","direct migration background","Ostdeutschland, neue Bundeslaender","5.65","6.92","32","2","3","7","8","4.7","6.6","5","7"
"2002","direct migration background","Westdeutschland, alte Bundeslaender","6.76","7","1558","4","5","8","9","6.65","6.87","7","7"
"2002","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2002","indirect migration background","Westdeutschland, alte Bundeslaender","6.72","7","491","3","5","8","10","6.52","6.92","7","8"
"2002","no migration background","Ostdeutschland, neue Bundeslaender","6.65","7","3089","3","5","8","9","6.57","6.73","7","7"
"2002","no migration background","Westdeutschland, alte Bundeslaender","6.99","7","8774","4","6","8","10","6.95","7.03","8","8"
"2003","direct migration background","Ostdeutschland, neue Bundeslaender","4.54","4","35","0","2","7","8","3.39","5.69","2","7"
"2003","direct migration background","Westdeutschland, alte Bundeslaender","6.71","7","1457","3","5","8","9","6.59","6.83","7","7"
"2003","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2003","indirect migration background","Westdeutschland, alte Bundeslaender","7.12","8","489","4","6","9","9","6.94","7.3","7","8"
"2003","no migration background","Ostdeutschland, neue Bundeslaender","6.5","7","2982","3","5","8","9","6.42","6.58","7","7"
"2003","no migration background","Westdeutschland, alte Bundeslaender","6.97","8","8286","4","6","8","9","6.92","7.02","8","8"
"2004","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2004","direct migration background","Westdeutschland, alte Bundeslaender","6.63","7","1370","3","5","8","9","6.51","6.75","7","7"
"2004","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2004","indirect migration background","Westdeutschland, alte Bundeslaender","6.69","7","483","3","5","8","9","6.49","6.89","7","8"
"2004","no migration background","Ostdeutschland, neue Bundeslaender","6.41","7","2902","3","5","8","9","6.33","6.49","7","7"
"2004","no migration background","Westdeutschland, alte Bundeslaender","6.88","7","7988","4","6","8","9","6.83","6.93","7","8"
"2005","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2005","direct migration background","Westdeutschland, alte Bundeslaender","6.44","7","1273","3","5","8","9","6.31","6.57","7","7"
"2005","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2005","indirect migration background","Westdeutschland, alte Bundeslaender","7.04","7.22","491","4","6","9","10","6.84","7.24","7","8"
"2005","no migration background","Ostdeutschland, neue Bundeslaender","6.4","7","2763","3","5","8","9","6.31","6.49","7","7"
"2005","no migration background","Westdeutschland, alte Bundeslaender","6.82","7","7572","4","5","8","9","6.77","6.87","7","8"
"2006","direct migration background","Ostdeutschland, neue Bundeslaender","4.91","5.61","32","2","3","7","7","4","5.82","4","7"
"2006","direct migration background","Westdeutschland, alte Bundeslaender","6.49","7","1279","3","5","8","9","6.36","6.62","7","7"
"2006","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2006","indirect migration background","Westdeutschland, alte Bundeslaender","7.08","7","499","4","6","9","10","6.89","7.27","7","8"
"2006","no migration background","Ostdeutschland, neue Bundeslaender","6.58","7","2850","3","5","8","9","6.5","6.66","7","7"
"2006","no migration background","Westdeutschland, alte Bundeslaender","6.83","7","8004","4","5","8","9","6.78","6.88","7","8"
"2007","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2007","direct migration background","Westdeutschland, alte Bundeslaender","6.45","7","1149","3","5","8","9","6.32","6.58","7","7"
"2007","indirect migration background","Ostdeutschland, neue Bundeslaender","6.53","6.28","31","3","5","8","9","5.64","7.42","6","8"
"2007","indirect migration background","Westdeutschland, alte Bundeslaender","6.8","7","499","3","5","8","10","6.61","6.99","7","8"
"2007","no migration background","Ostdeutschland, neue Bundeslaender","6.53","7","2764","3","5","8","9","6.44","6.62","7","7"
"2007","no migration background","Westdeutschland, alte Bundeslaender","6.88","7","7619","4","6","8","9","6.83","6.93","7","8"
"2008","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2008","direct migration background","Westdeutschland, alte Bundeslaender","6.59","7","1049","3","5","8","9","6.46","6.72","7","7"
"2008","indirect migration background","Ostdeutschland, neue Bundeslaender","6.4","6.66","31","3","5","9","9","5.5","7.3","6","9"
"2008","indirect migration background","Westdeutschland, alte Bundeslaender","6.75","7","500","3","5","8","10","6.56","6.94","7","8"
"2008","no migration background","Ostdeutschland, neue Bundeslaender","6.7","7","2628","4","5","8","9","6.62","6.78","7","7"
"2008","no migration background","Westdeutschland, alte Bundeslaender","6.85","7","7242","4","6","8","9","6.8","6.9","7","8"
"2009","direct migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2009","direct migration background","Westdeutschland, alte Bundeslaender","6.35","7","928","3","5","8","9","6.2","6.5","7","7"
"2009","indirect migration background","Ostdeutschland, neue Bundeslaender","","","","","","","","","","",""
"2009","indirect migration background","Westdeutschland, alte Bundeslaender","6.72","7","485","3","5","8","9","6.51","6.93","7","8"
"2009","no migration background","Ostdeutschland, neue Bundeslaender","6.61","7","2523","3","5","8","9","6.52","6.7","7","7"
"2009","no migration background","Westdeutschland, alte Bundeslaender","6.78","7","6819","4","6","8","9","6.73","6.83","7","7"
"2010","direct migration background","Ostdeutschland, neue Bundeslaender","5.69","5.46","49","3","3","8","10","4.93","6.45","5","8"
"2010","direct migration background","Westdeutschland, alte Bundeslaender","6.64","7","1496","3","6","8","9","6.52","6.76","7","8"
"2010","indirect migration background","Ostdeutschland, neue Bundeslaender","6.6","7","48","5","5","8","10","5.82","7.38","5","8"
"2010","indirect migration background","Westdeutschland, alte Bundeslaender","6.74","7","654","3","5","9","10","6.55","6.93","7","8"
"2010","no migration background","Ostdeutschland, neue Bundeslaender","6.66","7","3102","3","5","8","9","6.58","6.74","7","7"
"2010","no migration background","Westdeutschland, alte Bundeslaender","6.9","7","9116","4","6","8","9","6.86","6.94","8","8"
"2011","direct migration background","Ostdeutschland, neue Bundeslaender","6.11","7","53","1","5","8","9","5.33","6.89","5","8"
"2011","direct migration background","Westdeutschland, alte Bundeslaender","6.89","7","1631","4","6","8","9","6.78","7","7","8"
"2011","indirect migration background","Ostdeutschland, neue Bundeslaender","6.54","7","60","2","6","8","9","5.94","7.14","7","8"
"2011","indirect migration background","Westdeutschland, alte Bundeslaender","7.03","8","777","4","6","9","10","6.87","7.19","8","8"
"2011","no migration background","Ostdeutschland, neue Bundeslaender","6.58","7","3426","3","5","8","9","6.5","6.66","7","7"
"2011","no migration background","Westdeutschland, alte Bundeslaender","6.99","8","10347","4","6","8","9","6.95","7.03","8","8"
"2012","direct migration background","Ostdeutschland, neue Bundeslaender","7.19","7","61","4","5","9","10","6.55","7.83","7","8"
"2012","direct migration background","Westdeutschland, alte Bundeslaender","6.95","7","1704","4","6","8","9","6.85","7.05","7","8"
"2012","indirect migration background","Ostdeutschland, neue Bundeslaender","7.25","7","47","4","7","8","9","6.74","7.76","7","8"
"2012","indirect migration background","Westdeutschland, alte Bundeslaender","7.26","8","795","4","6","9","10","7.11","7.41","7","8"
"2012","no migration background","Ostdeutschland, neue Bundeslaender","6.82","7","3429","4","6","8","9","6.75","6.89","7","8"
"2012","no migration background","Westdeutschland, alte Bundeslaender","7.07","8","10444","4","6","8","9","7.03","7.11","8","8"
"2013","direct migration background","Ostdeutschland, neue Bundeslaender","7.16","8","234","4","6","9","10","6.88","7.44","7","8"
"2013","direct migration background","Westdeutschland, alte Bundeslaender","7.12","8","3849","4","6","9","10","7.05","7.19","8","8"
"2013","indirect migration background","Ostdeutschland, neue Bundeslaender","6.89","7","73","4","5","8","9","6.34","7.44","7","8"
"2013","indirect migration background","Westdeutschland, alte Bundeslaender","7.31","8","1335","5","6","9","10","7.2","7.42","8","8"
"2013","no migration background","Ostdeutschland, neue Bundeslaender","6.89","7","3352","4","6","8","9","6.82","6.96","7","8"
"2013","no migration background","Westdeutschland, alte Bundeslaender","7.04","8","10409","4","6","8","9","7","7.08","8","8"
"2014","direct migration background","Ostdeutschland, neue Bundeslaender","6.59","7","179","4","5","9","9","6.26","6.92","7","8"
"2014","direct migration background","Westdeutschland, alte Bundeslaender","7.09","8","3148","4","6","9","10","7.01","7.17","8","8"
"2014","indirect migration background","Ostdeutschland, neue Bundeslaender","7.28","8","77","5","7","9","9","6.7","7.86","7","8"
"2014","indirect migration background","Westdeutschland, alte Bundeslaender","7.16","8","1170","4","6","9","10","7.04","7.28","8","8"
"2014","no migration background","Ostdeutschland, neue Bundeslaender","6.89","7","3064","4","6","8","9","6.82","6.96","7","8"
"2014","no migration background","Westdeutschland, alte Bundeslaender","7.05","8","9517","4","6","8","9","7.01","7.09","8","8"
"2015","direct migration background","Ostdeutschland, neue Bundeslaender","6.78","8","146","4","5","8","9","6.45","7.11","7","8"
"2015","direct migration background","Westdeutschland, alte Bundeslaender","7.18","8","2635","5","6","9","10","7.1","7.26","8","8"
"2015","indirect migration background","Ostdeutschland, neue Bundeslaender","7.62","8","76","5","7","9","9","7.14","8.1","7","8"
"2015","indirect migration background","Westdeutschland, alte Bundeslaender","7.21","8","1044","4","6","9","10","7.08","7.34","7","8"
"2015","no migration background","Ostdeutschland, neue Bundeslaender","6.9","7","2873","4","6","8","9","6.83","6.97","7","8"
"2015","no migration background","Westdeutschland, alte Bundeslaender","7.11","8","8907","5","6","8","9","7.07","7.15","8","8"
"2016","direct migration background","Ostdeutschland, neue Bundeslaender","7.5","8","201","5","7","9","10","7.23","7.77","8","8"
"2016","direct migration background","Westdeutschland, alte Bundeslaender","7.29","8","2903","5","6","9","10","7.22","7.36","8","8"
"2016","indirect migration background","Ostdeutschland, neue Bundeslaender","7.24","7","76","5","6","9","10","6.69","7.79","7","8"
"2016","indirect migration background","Westdeutschland, alte Bundeslaender","7.44","8","997","5","7","9","10","7.31","7.57","8","8"
"2016","no migration background","Ostdeutschland, neue Bundeslaender","6.95","7","2702","4","6","8","9","6.87","7.03","7","8"
"2016","no migration background","Westdeutschland, alte Bundeslaender","7.08","8","8344","4","6","8","9","7.04","7.12","8","8"
"2017","direct migration background","Ostdeutschland, neue Bundeslaender","7.43","8","216","5","7","8","9","7.2","7.66","8","8"
"2017","direct migration background","Westdeutschland, alte Bundeslaender","7.19","8","2742","5","6","8","10","7.12","7.26","8","8"
"2017","indirect migration background","Ostdeutschland, neue Bundeslaender","7.07","8","66","4","7","8","9","6.58","7.56","7","8"
"2017","indirect migration background","Westdeutschland, alte Bundeslaender","7.33","8","1104","4","7","9","10","7.21","7.45","7","8"
"2017","no migration background","Ostdeutschland, neue Bundeslaender","6.88","7","3103","4","6","8","9","6.81","6.95","7","7"
"2017","no migration background","Westdeutschland, alte Bundeslaender","7.15","8","9734","4","6","8","9","7.11","7.19","8","8"
"2018","direct migration background","Ostdeutschland, neue Bundeslaender","7.06","8","214","5","6","8","9","6.78","7.34","7","8"
"2018","direct migration background","Westdeutschland, alte Bundeslaender","7.13","7","2649","5","6","8","9","7.06","7.2","7","8"
"2018","indirect migration background","Ostdeutschland, neue Bundeslaender","6.73","8","88","4","6","8","8","6.26","7.2","7","8"
"2018","indirect migration background","Westdeutschland, alte Bundeslaender","7.33","8","1125","5","6","9","10","7.2","7.46","8","8"
"2018","no migration background","Ostdeutschland, neue Bundeslaender","6.86","7","3024","4","6","8","9","6.79","6.93","7","7"
"2018","no migration background","Westdeutschland, alte Bundeslaender","7.11","7","9394","4","6","8","9","7.07","7.15","8","8"
"2019","direct migration background","Ostdeutschland, neue Bundeslaender","7.46","8","186","5","6","9","10","7.21","7.71","7","8"
"2019","direct migration background","Westdeutschland, alte Bundeslaender","7.3","8","2341","5","6","9","10","7.22","7.38","8","8"
"2019","indirect migration background","Ostdeutschland, neue Bundeslaender","7.25","8","99","4","6","9","10","6.86","7.64","7","8"
"2019","indirect migration background","Westdeutschland, alte Bundeslaender","7.34","8","1123","5","6","9","10","7.22","7.46","8","8"
"2019","no migration background","Ostdeutschland, neue Bundeslaender","7.21","8","3128","5","6","8","9","7.15","7.27","8","8"
"2019","no migration background","Westdeutschland, alte Bundeslaender","7.18","8","9832","5","6","8","9","7.14","7.22","8","8"
