"ple0021","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Couple + C. LE and GT 16","no migration background","64","0.106766501860259","0.083970769984882","0.129562233735636"
"Yes","2013","Couple + C. LE and GT 16","direct migration background","16","","",""
"Yes","2013","Couple + C. LE and GT 16","indirect migration background","2","","",""
"No","2013","1-pers.-HH","no migration background","2265","0.721902983741368","0.706283257205241","0.737522710277495"
"No","2013","1-pers.-HH","direct migration background","154","0.708814236714731","0.649452292470358","0.768176180959105"
"No","2013","1-pers.-HH","indirect migration background","75","0.875686813303503","0.806356770332117","0.945016856274889"
"No","2013","(Married) couple without C. ","no migration background","5070","0.731051718925825","0.720643465944648","0.741459971907003"
"No","2013","(Married) couple without C. ","direct migration background","412","0.741485920110733","0.70538507054164","0.777586769679827"
"No","2013","(Married) couple without C. ","indirect migration background","108","0.922805449430045","0.874648886320905","0.970962012539185"
"No","2013","Single parent ","no migration background","790","0.84512649540782","0.821811966403025","0.868441024412616"
"No","2013","Single parent ","direct migration background","90","0.905395467602078","0.848875148067157","0.961915787136999"
"No","2013","Single parent ","indirect migration background","85","0.972147028040885","0.937766819843877","1.00652723623789"
"No","2013","Couple + C. LE 16 ","no migration background","2065","0.909903366274864","0.898070082443618","0.921736650106111"
"No","2013","Couple + C. LE 16 ","direct migration background","325","0.947449370998418","0.923800957898014","0.971097784098821"
"No","2013","Couple + C. LE 16 ","indirect migration background","174","0.959180947396318","0.930433841475667","0.987928053316969"
"No","2013","Couple + C. GT 16 ","no migration background","1953","0.869497275195189","0.855590864934127","0.883403685456251"
"No","2013","Couple + C. GT 16 ","direct migration background","183","0.715321536698736","0.658583681960949","0.772059391436523"
"No","2013","Couple + C. GT 16 ","indirect migration background","130","0.967236861554255","0.937427891170777","0.997045831937734"
"No","2013","Couple + C. LE and GT 16","no migration background","641","0.893233498139741","0.870437766264364","0.916029230015118"
"No","2013","Couple + C. LE and GT 16","direct migration background","134","0.905170254409547","0.858284609821692","0.952055898997402"
"No","2013","Couple + C. LE and GT 16","indirect migration background","85","0.991228930881449","0.971635895802533","1.01082196596036"
"Yes","2014","1-pers.-HH","no migration background","","","",""
"Yes","2014","1-pers.-HH","direct migration background","","","",""
"Yes","2014","1-pers.-HH","indirect migration background","","","",""
"Yes","2014","(Married) couple without C. ","no migration background","","","",""
"Yes","2014","(Married) couple without C. ","direct migration background","","","",""
"Yes","2014","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2014","Single parent ","no migration background","","","",""
"Yes","2014","Single parent ","direct migration background","","","",""
"Yes","2014","Single parent ","indirect migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2014","1-pers.-HH","no migration background","","","",""
"No","2014","1-pers.-HH","direct migration background","","","",""
"No","2014","1-pers.-HH","indirect migration background","","","",""
"No","2014","(Married) couple without C. ","no migration background","","","",""
"No","2014","(Married) couple without C. ","direct migration background","","","",""
"No","2014","(Married) couple without C. ","indirect migration background","","","",""
"No","2014","Single parent ","no migration background","","","",""
"No","2014","Single parent ","direct migration background","","","",""
"No","2014","Single parent ","indirect migration background","","","",""
"No","2014","Couple + C. LE 16 ","no migration background","","","",""
"No","2014","Couple + C. LE 16 ","direct migration background","","","",""
"No","2014","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2014","Couple + C. GT 16 ","no migration background","","","",""
"No","2014","Couple + C. GT 16 ","direct migration background","","","",""
"No","2014","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2014","Couple + C. LE and GT 16","no migration background","","","",""
"No","2014","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2014","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2015","1-pers.-HH","no migration background","853","0.28540512868995","0.269247563110188","0.301562694269711"
"Yes","2015","1-pers.-HH","direct migration background","84","0.233547462750025","0.190083671211783","0.277011254288268"
"Yes","2015","1-pers.-HH","indirect migration background","12","","",""
"Yes","2015","(Married) couple without C. ","no migration background","1807","0.274142956562943","0.263238840336984","0.285047072788901"
"Yes","2015","(Married) couple without C. ","direct migration background","233","0.271420767282021","0.242155923372008","0.300685611192034"
"Yes","2015","(Married) couple without C. ","indirect migration background","11","","",""
"Yes","2015","Single parent ","no migration background","271","0.151732884922881","0.13516384258406","0.168301927261702"
"Yes","2015","Single parent ","direct migration background","34","0.0782388895834315","0.047951269495436","0.108526509671427"
"Yes","2015","Single parent ","indirect migration background","18","","",""
"Yes","2015","Couple + C. LE 16 ","no migration background","341","0.0874791596910478","0.0788022598736655","0.0961560595084301"
"Yes","2015","Couple + C. LE 16 ","direct migration background","66","0.0362318026914893","0.0268252659254014","0.0456383394575772"
"Yes","2015","Couple + C. LE 16 ","indirect migration background","24","","",""
"Yes","2015","Couple + C. GT 16 ","no migration background","300","0.121013420814511","0.107306927729626","0.134719913899396"
"Yes","2015","Couple + C. GT 16 ","direct migration background","89","0.177395442746229","0.144012018360801","0.210778867131656"
"Yes","2015","Couple + C. GT 16 ","indirect migration background","8","","",""
"Yes","2015","Couple + C. LE and GT 16","no migration background","134","0.103351585757109","0.0874282445333313","0.119274926980886"
"Yes","2015","Couple + C. LE and GT 16","direct migration background","47","0.0798814977714685","0.0566465217767196","0.103116473766217"
"Yes","2015","Couple + C. LE and GT 16","indirect migration background","7","","",""
"No","2015","1-pers.-HH","no migration background","2148","0.71459487131005","0.698437305730289","0.730752436889812"
"No","2015","1-pers.-HH","direct migration background","280","0.766452537249975","0.722988745711732","0.809916328788217"
"No","2015","1-pers.-HH","indirect migration background","145","0.889940737205631","0.840986294819228","0.938895179592035"
"No","2015","(Married) couple without C. ","no migration background","4622","0.725857043437057","0.714952927211099","0.736761159663015"
"No","2015","(Married) couple without C. ","direct migration background","654","0.728579232717979","0.699314388807966","0.757844076627992"
"No","2015","(Married) couple without C. ","indirect migration background","175","0.957646907432338","0.928704351057436","0.98658946380724"
"No","2015","Single parent ","no migration background","1530","0.848267115077119","0.831698072738298","0.86483615741594"
"No","2015","Single parent ","direct migration background","268","0.921761110416568","0.891473490328573","0.952048730504564"
"No","2015","Single parent ","indirect migration background","209","0.938042528617659","0.906681285496436","0.969403771738881"
"No","2015","Couple + C. LE 16 ","no migration background","3732","0.912520840308952","0.90384394049157","0.921197740126334"
"No","2015","Couple + C. LE 16 ","direct migration background","1450","0.963768197308511","0.954361660542423","0.973174734074599"
"No","2015","Couple + C. LE 16 ","indirect migration background","471","0.951997140970121","0.933165122741357","0.970829159198885"
"No","2015","Couple + C. GT 16 ","no migration background","1875","0.878986579185489","0.865280086100604","0.892693072270374"
"No","2015","Couple + C. GT 16 ","direct migration background","414","0.822604557253771","0.789221132868344","0.855987981639198"
"No","2015","Couple + C. GT 16 ","indirect migration background","218","0.97897148735125","0.960265390825903","0.997677583876597"
"No","2015","Couple + C. LE and GT 16","no migration background","1270","0.896648414242891","0.880725073019114","0.912571755466669"
"No","2015","Couple + C. LE and GT 16","direct migration background","476","0.920118502228532","0.896883526233783","0.94335347822328"
"No","2015","Couple + C. LE and GT 16","indirect migration background","224","0.940591284119068","0.910107585538432","0.971074982699705"
"Yes","2016","1-pers.-HH","no migration background","","","",""
"Yes","2016","1-pers.-HH","direct migration background","","","",""
"Yes","2016","1-pers.-HH","indirect migration background","","","",""
"Yes","2016","(Married) couple without C. ","no migration background","","","",""
"Yes","2016","(Married) couple without C. ","direct migration background","","","",""
"Yes","2016","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2016","Single parent ","no migration background","","","",""
"Yes","2016","Single parent ","direct migration background","","","",""
"Yes","2016","Single parent ","indirect migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2016","1-pers.-HH","no migration background","","","",""
"No","2016","1-pers.-HH","direct migration background","","","",""
"No","2016","1-pers.-HH","indirect migration background","","","",""
"No","2016","(Married) couple without C. ","no migration background","","","",""
"No","2016","(Married) couple without C. ","direct migration background","","","",""
"No","2016","(Married) couple without C. ","indirect migration background","","","",""
"No","2016","Single parent ","no migration background","","","",""
"No","2016","Single parent ","direct migration background","","","",""
"No","2016","Single parent ","indirect migration background","","","",""
"No","2016","Couple + C. LE 16 ","no migration background","","","",""
"No","2016","Couple + C. LE 16 ","direct migration background","","","",""
"No","2016","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2016","Couple + C. GT 16 ","no migration background","","","",""
"No","2016","Couple + C. GT 16 ","direct migration background","","","",""
"No","2016","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2016","Couple + C. LE and GT 16","no migration background","","","",""
"No","2016","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2016","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2017","1-pers.-HH","no migration background","935","0.293566797225984","0.278038741153023","0.309094853298945"
"Yes","2017","1-pers.-HH","direct migration background","115","0.273591353861488","0.233158784766513","0.314023922956464"
"Yes","2017","1-pers.-HH","indirect migration background","14","","",""
"Yes","2017","(Married) couple without C. ","no migration background","1985","0.288850182440638","0.278241169429609","0.299459195451667"
"Yes","2017","(Married) couple without C. ","direct migration background","244","0.256356285394462","0.229415704938899","0.283296865850026"
"Yes","2017","(Married) couple without C. ","indirect migration background","23","","",""
"Yes","2017","Single parent ","no migration background","262","0.150776648553377","0.133958572710202","0.167594724396551"
"Yes","2017","Single parent ","direct migration background","30","0.0924059842999092","0.0586057743876792","0.126206194212139"
"Yes","2017","Single parent ","indirect migration background","20","","",""
"Yes","2017","Couple + C. LE 16 ","no migration background","298","0.071009587621554","0.0629248803127017","0.0790942949304064"
"Yes","2017","Couple + C. LE 16 ","direct migration background","59","0.0340033433621147","0.0251173020978569","0.0428893846263725"
"Yes","2017","Couple + C. LE 16 ","indirect migration background","29","","",""
"Yes","2017","Couple + C. GT 16 ","no migration background","378","0.14055619031943","0.126923783042065","0.154188597596796"
"Yes","2017","Couple + C. GT 16 ","direct migration background","106","0.281660745059014","0.243474017010942","0.319847473107085"
"Yes","2017","Couple + C. GT 16 ","indirect migration background","15","","",""
"Yes","2017","Couple + C. LE and GT 16","no migration background","149","0.0879674715079856","0.0736904236931066","0.102244519322865"
"Yes","2017","Couple + C. LE and GT 16","direct migration background","46","0.0941633444437723","0.0684609765408628","0.119865712346682"
"Yes","2017","Couple + C. LE and GT 16","indirect migration background","8","","",""
"No","2017","1-pers.-HH","no migration background","2369","0.706433202774016","0.690905146701055","0.721961258846977"
"No","2017","1-pers.-HH","direct migration background","352","0.726408646138512","0.685976077043536","0.766841215233487"
"No","2017","1-pers.-HH","indirect migration background","167","0.943132358604257","0.909393706003156","0.976871011205357"
"No","2017","(Married) couple without C. ","no migration background","5026","0.711149817559362","0.700540804548333","0.721758830570391"
"No","2017","(Married) couple without C. ","direct migration background","765","0.743643714605538","0.716703134149974","0.770584295061101"
"No","2017","(Married) couple without C. ","indirect migration background","215","0.93633800160385","0.90531983880672","0.967356164400979"
"No","2017","Single parent ","no migration background","1477","0.849223351446623","0.832405275603449","0.866041427289798"
"No","2017","Single parent ","direct migration background","252","0.907594015700091","0.873793805787861","0.941394225612321"
"No","2017","Single parent ","indirect migration background","203","0.893756584661752","0.853312380099703","0.9342007892238"
"No","2017","Couple + C. LE 16 ","no migration background","3579","0.928990412378446","0.920905705069594","0.937075119687298"
"No","2017","Couple + C. LE 16 ","direct migration background","1539","0.965996656637885","0.957110615373627","0.974882697902143"
"No","2017","Couple + C. LE 16 ","indirect migration background","453","0.948776027554131","0.929095213823068","0.968456841285194"
"No","2017","Couple + C. GT 16 ","no migration background","2119","0.85944380968057","0.845811402403204","0.873076216957935"
"No","2017","Couple + C. GT 16 ","direct migration background","427","0.718339254940986","0.680152526892915","0.756525982989058"
"No","2017","Couple + C. GT 16 ","indirect migration background","225","0.943866222083159","0.914744984440412","0.972987459725906"
"No","2017","Couple + C. LE and GT 16","no migration background","1363","0.912032528492014","0.897755480677136","0.926309576306893"
"No","2017","Couple + C. LE and GT 16","direct migration background","450","0.905836655556228","0.880134287653318","0.931539023459137"
"No","2017","Couple + C. LE and GT 16","indirect migration background","231","0.958883014060475","0.933709572774206","0.984056455346744"
"Yes","2018","1-pers.-HH","no migration background","","","",""
"Yes","2018","1-pers.-HH","direct migration background","","","",""
"Yes","2018","1-pers.-HH","indirect migration background","","","",""
"Yes","2018","(Married) couple without C. ","no migration background","","","",""
"Yes","2018","(Married) couple without C. ","direct migration background","","","",""
"Yes","2018","(Married) couple without C. ","indirect migration background","","","",""
"Yes","2018","Single parent ","no migration background","","","",""
"Yes","2018","Single parent ","direct migration background","","","",""
"Yes","2018","Single parent ","indirect migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","no migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","direct migration background","","","",""
"Yes","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","no migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","direct migration background","","","",""
"Yes","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","no migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","direct migration background","","","",""
"Yes","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"No","2018","1-pers.-HH","no migration background","","","",""
"No","2018","1-pers.-HH","direct migration background","","","",""
"No","2018","1-pers.-HH","indirect migration background","","","",""
"No","2018","(Married) couple without C. ","no migration background","","","",""
"No","2018","(Married) couple without C. ","direct migration background","","","",""
"No","2018","(Married) couple without C. ","indirect migration background","","","",""
"No","2018","Single parent ","no migration background","","","",""
"No","2018","Single parent ","direct migration background","","","",""
"No","2018","Single parent ","indirect migration background","","","",""
"No","2018","Couple + C. LE 16 ","no migration background","","","",""
"No","2018","Couple + C. LE 16 ","direct migration background","","","",""
"No","2018","Couple + C. LE 16 ","indirect migration background","","","",""
"No","2018","Couple + C. GT 16 ","no migration background","","","",""
"No","2018","Couple + C. GT 16 ","direct migration background","","","",""
"No","2018","Couple + C. GT 16 ","indirect migration background","","","",""
"No","2018","Couple + C. LE and GT 16","no migration background","","","",""
"No","2018","Couple + C. LE and GT 16","direct migration background","","","",""
"No","2018","Couple + C. LE and GT 16","indirect migration background","","","",""
"Yes","2019","1-pers.-HH","no migration background","989","0.293248423445229","0.278381282019731","0.308115564870727"
"Yes","2019","1-pers.-HH","direct migration background","118","0.281922561056967","0.239494149331391","0.324350972782543"
"Yes","2019","1-pers.-HH","indirect migration background","22","","",""
"Yes","2019","(Married) couple without C. ","no migration background","2098","0.28627721818757","0.275936320647949","0.296618115727191"
"Yes","2019","(Married) couple without C. ","direct migration background","228","0.255426268292556","0.227428283758723","0.283424252826389"
"Yes","2019","(Married) couple without C. ","indirect migration background","35","0.0735794941154585","0.0431071393837147","0.104051848847202"
"Yes","2019","Single parent ","no migration background","241","0.146099217976577","0.128727191072991","0.163471244880162"
"Yes","2019","Single parent ","direct migration background","33","0.11149972723325","0.0740947560746765","0.148904698391824"
"Yes","2019","Single parent ","indirect migration background","16","","",""
"Yes","2019","Couple + C. LE 16 ","no migration background","322","0.0787280020723491","0.0699366837193929","0.0875193204253054"
"Yes","2019","Couple + C. LE 16 ","direct migration background","81","0.0645778934477661","0.0505247037262962","0.0786310831692359"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","33","0.0473112333270662","0.0271032572210997","0.0675192094330326"
"Yes","2019","Couple + C. GT 16 ","no migration background","397","0.179109515959866","0.163496492407113","0.194722539512618"
"Yes","2019","Couple + C. GT 16 ","direct migration background","77","0.224105756149325","0.184414674578923","0.263796837719728"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","14","","",""
"Yes","2019","Couple + C. LE and GT 16","no migration background","161","0.0917454675899401","0.0769687762420874","0.106522158937793"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","44","0.107839906578214","0.0794637941388774","0.13621601901755"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","15","","",""
"No","2019","1-pers.-HH","no migration background","2613","0.706751576554771","0.691884435129273","0.721618717980269"
"No","2019","1-pers.-HH","direct migration background","314","0.718077438943033","0.675649027217457","0.760505850668609"
"No","2019","1-pers.-HH","indirect migration background","205","0.914280250251669","0.877862318397742","0.950698182105596"
"No","2019","(Married) couple without C. ","no migration background","5242","0.71372278181243","0.703381884272809","0.724063679352051"
"No","2019","(Married) couple without C. ","direct migration background","704","0.744573731707444","0.716575747173611","0.772571716241278"
"No","2019","(Married) couple without C. ","indirect migration background","247","0.926420505884542","0.895948151152798","0.956892860616285"
"No","2019","Single parent ","no migration background","1347","0.853900782023423","0.836528755119838","0.871272808927009"
"No","2019","Single parent ","direct migration background","239","0.88850027276675","0.851095301608176","0.925905243925323"
"No","2019","Single parent ","indirect migration background","193","0.942029722719338","0.910347916033533","0.973711529405144"
"No","2019","Couple + C. LE 16 ","no migration background","3283","0.921271997927651","0.912480679574695","0.930063316280607"
"No","2019","Couple + C. LE 16 ","direct migration background","1094","0.935422106552234","0.921368916830764","0.949475296273704"
"No","2019","Couple + C. LE 16 ","indirect migration background","391","0.952688766672934","0.932480790566967","0.9728967427789"
"No","2019","Couple + C. GT 16 ","no migration background","1920","0.820890484040134","0.805277460487382","0.836503507592887"
"No","2019","Couple + C. GT 16 ","direct migration background","347","0.775894243850675","0.736203162280272","0.815585325421077"
"No","2019","Couple + C. GT 16 ","indirect migration background","223","0.945249273671694","0.916286374214122","0.974212173129266"
"No","2019","Couple + C. LE and GT 16","no migration background","1305","0.90825453241006","0.893477841062207","0.923031223757913"
"No","2019","Couple + C. LE and GT 16","direct migration background","415","0.892160093421786","0.86378398098245","0.920536205861123"
"No","2019","Couple + C. LE and GT 16","indirect migration background","249","0.970613189073814","0.95024063631609","0.990985741831537"
