"ple0021","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2012","Full Time","1-pers.-HH","","","","","2"
"No","2012","Full Time","Couple + C. LE 16 ","","","","","2"
"No","2012","Full Time","Couple + C. GT 16 ","","","","","2"
"No","2012","Full Time","Single parent ","","","","","2"
"No","2012","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","2012","Part Time","1-pers.-HH","","","","","2"
"No","2012","Part Time","(Married) couple without C. ","","","","","2"
"No","2012","Part Time","Single parent ","","","","","2"
"No","2012","Part Time","Couple + C. LE 16 ","","","","","2"
"No","2012","Not Working","1-pers.-HH","","","","","2"
"No","2012","Not Working","(Married) couple without C. ","","","","","2"
"No","2012","Not Working","Couple + C. GT 16 ","","","","","2"
"No","2012","Not Working","Couple + C. LE and GT 16","","","","","2"
"No","2012","Part Time","Couple + C. GT 16 ","","","","","2"
"No","2012","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","2012","Not Working","Single parent ","","","","","2"
"No","2012","Not Working","Couple + C. LE 16 ","","","","","2"
"Yes","2012","Full Time","1-pers.-HH","","","","","1"
"Yes","2012","Full Time","(Married) couple without C. ","","","","","1"
"Yes","2012","Full Time","Single parent ","","","","","1"
"Yes","2012","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Part Time","1-pers.-HH","","","","","1"
"Yes","2012","Part Time","(Married) couple without C. ","","","","","1"
"Yes","2012","Part Time","Single parent ","","","","","1"
"Yes","2012","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","Not Working","1-pers.-HH","","","","","1"
"Yes","2012","Not Working","(Married) couple without C. ","","","","","1"
"Yes","2012","Not Working","Single parent ","","","","","1"
"Yes","2012","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","2012","Not Working","Couple + C. GT 16 ","","","","","1"
"Yes","2012","Not Working","Couple + C. LE and GT 16","","","","","1"
"No","2013","Full Time","1-pers.-HH","1005","0.886232171225976","0.867840176308214","0.904624166143738","2"
"No","2013","Full Time","(Married) couple without C. ","2020","0.868292057725527","0.854671460876782","0.881912654574271","2"
"No","2013","Full Time","Couple + C. LE 16 ","1262","0.912620519136679","0.897678101179533","0.927562937093826","2"
"No","2013","Full Time","Couple + C. GT 16 ","1048","0.879080203791795","0.860524873050213","0.897635534533376","2"
"No","2013","Full Time","Single parent ","368","0.886210075182101","0.855583861239418","0.916836289124784","2"
"No","2013","Full Time","Couple + C. LE and GT 16","355","0.890182787058448","0.859112297566766","0.921253276550131","2"
"No","2013","Part Time","1-pers.-HH","462","0.811926134871364","0.779846224322231","0.844006045420497","2"
"No","2013","Part Time","(Married) couple without C. ","1039","0.770023777649409","0.747500725726092","0.792546829572725","2"
"No","2013","Part Time","Single parent ","345","0.893017467542559","0.862380475320272","0.923654459764847","2"
"No","2013","Part Time","Couple + C. LE 16 ","939","0.919375106462534","0.902642308709665","0.936107904215403","2"
"No","2013","Part Time","Couple + C. GT 16 ","721","0.863527011458822","0.840186579262603","0.886867443655042","2"
"No","2013","Part Time","Couple + C. LE and GT 16","321","0.921692127375924","0.893302184309284","0.950082070442563","2"
"No","2013","Not Working","1-pers.-HH","1027","0.57976313477058","0.556689764897178","0.602836504643983","2"
"No","2013","Not Working","(Married) couple without C. ","2531","0.630744767779494","0.615687030767728","0.645802504791259","2"
"No","2013","Not Working","Couple + C. GT 16 ","497","0.808789325891881","0.777759504143322","0.839819147640439","2"
"No","2013","Not Working","Couple + C. LE and GT 16","184","0.891670784982431","0.849535104237463","0.9338064657274","2"
"No","2013","Not Working","Single parent ","252","0.791703471207511","0.74664327433561","0.836763668079412","2"
"No","2013","Not Working","Couple + C. LE 16 ","363","0.924194583866183","0.897720904389909","0.950668263342457","2"
"Yes","2013","Full Time","1-pers.-HH","140","0.113767828774024","0.0953758338562618","0.132159823691786","1"
"Yes","2013","Full Time","(Married) couple without C. ","348","0.131707942274474","0.118087345425729","0.145328539123218","1"
"Yes","2013","Full Time","Single parent ","45","0.113789924817899","0.0831637108752161","0.144416138760582","1"
"Yes","2013","Full Time","Couple + C. LE 16 ","110","0.0873794808633207","0.0724370629061745","0.102321898820467","1"
"Yes","2013","Full Time","Couple + C. GT 16 ","138","0.120919796208205","0.102364465466624","0.139475126949787","1"
"Yes","2013","Full Time","Couple + C. LE and GT 16","34","0.109817212941552","0.0787467234498688","0.140887702433234","1"
"Yes","2013","Part Time","1-pers.-HH","108","0.188073865128636","0.155993954579503","0.220153775677769","1"
"Yes","2013","Part Time","(Married) couple without C. ","302","0.229976222350591","0.207453170427275","0.252499274273908","1"
"Yes","2013","Part Time","Single parent ","46","0.106982532457441","0.0763455402351533","0.137619524679728","1"
"Yes","2013","Part Time","Couple + C. LE 16 ","78","0.0806248935374661","0.0638920957845974","0.0973576912903348","1"
"Yes","2013","Part Time","Couple + C. GT 16 ","110","0.136472988541177","0.113132556344958","0.159813420737397","1"
"Yes","2013","Part Time","Couple + C. LE and GT 16","23","","","","1"
"Yes","2013","Not Working","1-pers.-HH","731","0.42023686522942","0.397163495356017","0.443310235102822","1"
"Yes","2013","Not Working","(Married) couple without C. ","1415","0.369255232220506","0.354197495208741","0.384312969232272","1"
"Yes","2013","Not Working","Single parent ","60","0.208296528792489","0.163236331920588","0.25335672566439","1"
"Yes","2013","Not Working","Couple + C. LE 16 ","21","","","","1"
"Yes","2013","Not Working","Couple + C. GT 16 ","120","0.191210674108119","0.160180852359561","0.222240495856678","1"
"Yes","2013","Not Working","Couple + C. LE and GT 16","25","","","","1"
"No","2014","Full Time","(Married) couple without C. ","","","","","2"
"No","2014","Full Time","1-pers.-HH","","","","","2"
"No","2014","Full Time","Couple + C. LE 16 ","","","","","2"
"No","2014","Full Time","Single parent ","","","","","2"
"No","2014","Full Time","Couple + C. GT 16 ","","","","","2"
"No","2014","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","2014","Part Time","1-pers.-HH","","","","","2"
"No","2014","Part Time","(Married) couple without C. ","","","","","2"
"No","2014","Part Time","Single parent ","","","","","2"
"No","2014","Part Time","Couple + C. LE 16 ","","","","","2"
"No","2014","Part Time","Couple + C. GT 16 ","","","","","2"
"No","2014","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","2014","Not Working","1-pers.-HH","","","","","2"
"No","2014","Not Working","(Married) couple without C. ","","","","","2"
"No","2014","Not Working","Single parent ","","","","","2"
"No","2014","Not Working","Couple + C. LE 16 ","","","","","2"
"No","2014","Not Working","Couple + C. GT 16 ","","","","","2"
"No","2014","Not Working","Couple + C. LE and GT 16","","","","","2"
"Yes","2014","Full Time","1-pers.-HH","","","","","1"
"Yes","2014","Full Time","(Married) couple without C. ","","","","","1"
"Yes","2014","Full Time","Single parent ","","","","","1"
"Yes","2014","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Part Time","1-pers.-HH","","","","","1"
"Yes","2014","Part Time","(Married) couple without C. ","","","","","1"
"Yes","2014","Part Time","Single parent ","","","","","1"
"Yes","2014","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2014","Not Working","1-pers.-HH","","","","","1"
"Yes","2014","Not Working","(Married) couple without C. ","","","","","1"
"Yes","2014","Not Working","Single parent ","","","","","1"
"Yes","2014","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","2014","Not Working","Couple + C. GT 16 ","","","","","1"
"Yes","2014","Not Working","Couple + C. LE and GT 16","","","","","1"
"No","2015","Full Time","Couple + C. LE 16 ","2719","0.928225426700049","0.918869830971674","0.937581022428424","2"
"No","2015","Full Time","Single parent ","662","0.902656412746414","0.881356563361654","0.923956262131175","2"
"No","2015","Full Time","1-pers.-HH","1027","0.897057144321067","0.879455489168174","0.914658799473959","2"
"No","2015","Full Time","Couple + C. GT 16 ","1123","0.907404902807193","0.891335947561033","0.923473858053353","2"
"No","2015","Full Time","(Married) couple without C. ","2054","0.876418133596706","0.863173992434679","0.889662274758734","2"
"No","2015","Full Time","Couple + C. LE and GT 16","788","0.905233638115945","0.885681155694429","0.924786120537461","2"
"No","2015","Part Time","1-pers.-HH","555","0.810501310168285","0.780980129467903","0.840022490868667","2"
"No","2015","Part Time","(Married) couple without C. ","1117","0.753632851080194","0.731438874698293","0.775826827462096","2"
"No","2015","Part Time","Single parent ","757","0.843537708581563","0.819643167049877","0.867432250113249","2"
"No","2015","Part Time","Couple + C. LE 16 ","2100","0.932463774347371","0.92209467085148","0.942832877843262","2"
"No","2015","Part Time","Couple + C. GT 16 ","792","0.871980241638988","0.850449001318129","0.893511481959847","2"
"No","2015","Part Time","Couple + C. LE and GT 16","705","0.904613640298434","0.883865583326799","0.925361697270068","2"
"No","2015","Not Working","1-pers.-HH","991","0.571747507062524","0.548225427206509","0.595269586918539","2"
"No","2015","Not Working","(Married) couple without C. ","2280","0.612928338246423","0.597195512303588","0.628661164189258","2"
"No","2015","Not Working","Single parent ","588","0.856450943981567","0.830439060715151","0.882462827247982","2"
"No","2015","Not Working","Couple + C. LE 16 ","834","0.894148416715094","0.874159885625817","0.914136947804371","2"
"No","2015","Not Working","Couple + C. GT 16 ","592","0.82706174316885","0.799608172884762","0.854515313452937","2"
"No","2015","Not Working","Couple + C. LE and GT 16","477","0.914838383364374","0.890985034695475","0.938691732033272","2"
"Yes","2015","Full Time","1-pers.-HH","118","0.102942855678933","0.0853412005260409","0.120544510831825","1"
"Yes","2015","Full Time","(Married) couple without C. ","318","0.123581866403294","0.110337725241266","0.136826007565321","1"
"Yes","2015","Full Time","Single parent ","82","0.0973435872535857","0.076043737868825","0.118643436638346","1"
"Yes","2015","Full Time","Couple + C. LE 16 ","205","0.0717745732999513","0.0624189775715759","0.0811301690283266","1"
"Yes","2015","Full Time","Couple + C. GT 16 ","127","0.0925950971928072","0.0765261419466474","0.108664052438967","1"
"Yes","2015","Full Time","Couple + C. LE and GT 16","74","0.0947663618840549","0.075213879462539","0.114318844305571","1"
"Yes","2015","Part Time","1-pers.-HH","122","0.189498689831715","0.159977509131333","0.219019870532097","1"
"Yes","2015","Part Time","(Married) couple without C. ","331","0.246367148919806","0.224173172537904","0.268561125301707","1"
"Yes","2015","Part Time","Single parent ","131","0.156462291418437","0.132567749886751","0.180356832950123","1"
"Yes","2015","Part Time","Couple + C. LE 16 ","150","0.0675362256526291","0.0571671221567381","0.0779053291485201","1"
"Yes","2015","Part Time","Couple + C. GT 16 ","133","0.128019758361012","0.106488518040153","0.149550998681871","1"
"Yes","2015","Part Time","Couple + C. LE and GT 16","65","0.0953863597015665","0.0746383027299316","0.116134416673201","1"
"Yes","2015","Not Working","1-pers.-HH","709","0.428252492937476","0.404730413081461","0.451774572793491","1"
"Yes","2015","Not Working","Couple + C. GT 16 ","137","0.17293825683115","0.145484686547063","0.200391827115238","1"
"Yes","2015","Not Working","(Married) couple without C. ","1402","0.387071661753577","0.371338835810742","0.402804487696412","1"
"Yes","2015","Not Working","Couple + C. LE and GT 16","49","0.0851616166356264","0.0613082679667281","0.109014965304525","1"
"Yes","2015","Not Working","Couple + C. LE 16 ","76","0.105851583284906","0.0858630521956286","0.125840114374183","1"
"Yes","2015","Not Working","Single parent ","110","0.143549056018434","0.117537172752018","0.169560939284849","1"
"No","2016","Full Time","1-pers.-HH","","","","","2"
"No","2016","Full Time","(Married) couple without C. ","","","","","2"
"No","2016","Full Time","Single parent ","","","","","2"
"No","2016","Full Time","Couple + C. LE 16 ","","","","","2"
"No","2016","Full Time","Couple + C. GT 16 ","","","","","2"
"No","2016","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","2016","Part Time","1-pers.-HH","","","","","2"
"No","2016","Part Time","(Married) couple without C. ","","","","","2"
"No","2016","Part Time","Single parent ","","","","","2"
"No","2016","Part Time","Couple + C. LE 16 ","","","","","2"
"No","2016","Part Time","Couple + C. GT 16 ","","","","","2"
"No","2016","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","2016","Not Working","1-pers.-HH","","","","","2"
"No","2016","Not Working","(Married) couple without C. ","","","","","2"
"No","2016","Not Working","Single parent ","","","","","2"
"No","2016","Not Working","Couple + C. LE 16 ","","","","","2"
"No","2016","Not Working","Couple + C. GT 16 ","","","","","2"
"No","2016","Not Working","Couple + C. LE and GT 16","","","","","2"
"Yes","2016","Full Time","1-pers.-HH","","","","","1"
"Yes","2016","Full Time","(Married) couple without C. ","","","","","1"
"Yes","2016","Full Time","Single parent ","","","","","1"
"Yes","2016","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Part Time","1-pers.-HH","","","","","1"
"Yes","2016","Part Time","(Married) couple without C. ","","","","","1"
"Yes","2016","Part Time","Single parent ","","","","","1"
"Yes","2016","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","2016","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Working","1-pers.-HH","","","","","1"
"Yes","2016","Not Working","(Married) couple without C. ","","","","","1"
"Yes","2016","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","2016","Not Working","Single parent ","","","","","1"
"Yes","2016","Not Working","Couple + C. LE and GT 16","","","","","1"
"Yes","2016","Not Working","Couple + C. GT 16 ","","","","","1"
"No","2017","Full Time","1-pers.-HH","1217","0.884768890021237","0.867940723709749","0.901597056332725","2"
"No","2017","Full Time","(Married) couple without C. ","2389","0.852183415308917","0.839121011703288","0.865245818914546","2"
"No","2017","Full Time","Single parent ","641","0.877194663988128","0.85340183889525","0.900987489081006","2"
"No","2017","Full Time","Couple + C. LE 16 ","2666","0.940572788178966","0.931891368554867","0.949254207803066","2"
"No","2017","Full Time","Couple + C. GT 16 ","1234","0.886314854073723","0.869705026226283","0.902924681921162","2"
"No","2017","Full Time","Couple + C. LE and GT 16","824","0.906942845424938","0.888160268363272","0.925725422486604","2"
"No","2017","Part Time","1-pers.-HH","664","0.789024438782967","0.761383889774089","0.816664987791845","2"
"No","2017","Part Time","(Married) couple without C. ","1283","0.730345959444419","0.709250382282352","0.751441536606485","2"
"No","2017","Part Time","Single parent ","737","0.86245093036975","0.839350760061163","0.885551100678336","2"
"No","2017","Part Time","Couple + C. LE 16 ","2109","0.937244620369569","0.927232568431008","0.94725667230813","2"
"No","2017","Part Time","Couple + C. GT 16 ","891","0.827774735699884","0.805066136446075","0.850483334953692","2"
"No","2017","Part Time","Couple + C. LE and GT 16","713","0.915339242376555","0.895765687947886","0.934912796805224","2"
"No","2017","Not Working","1-pers.-HH","1007","0.565584211006828","0.542240194241861","0.588928227771794","2"
"No","2017","Not Working","(Married) couple without C. ","2334","0.609728831433004","0.594057297523754","0.625400365342253","2"
"No","2017","Not Working","Single parent ","554","0.842190197758538","0.814356079845062","0.870024315672015","2"
"No","2017","Not Working","Couple + C. LE 16 ","796","0.936932034005637","0.920628655478021","0.953235412533252","2"
"No","2017","Not Working","Couple + C. GT 16 ","646","0.789142423130161","0.760963625893949","0.817321220366373","2"
"No","2017","Not Working","Couple + C. LE and GT 16","507","0.93538235221669","0.914854550225649","0.955910154207731","2"
"Yes","2017","Full Time","Single parent ","90","0.122805336011872","0.0990125109189938","0.14659816110475","1"
"Yes","2017","Full Time","Couple + C. LE 16 ","183","0.0594272118210338","0.0507457921969341","0.0681086314451334","1"
"Yes","2017","Full Time","1-pers.-HH","166","0.115231109978763","0.0984029436672753","0.132059276290251","1"
"Yes","2017","Full Time","(Married) couple without C. ","447","0.147816584691083","0.134754181085454","0.160878988296712","1"
"Yes","2017","Full Time","Couple + C. GT 16 ","169","0.113685145926277","0.0970753180788379","0.130294973773717","1"
"Yes","2017","Full Time","Couple + C. LE and GT 16","95","0.0930571545750623","0.0742745775133963","0.111839731636728","1"
"Yes","2017","Part Time","1-pers.-HH","173","0.210975561217033","0.183335012208155","0.238616110225911","1"
"Yes","2017","Part Time","(Married) couple without C. ","417","0.269654040555581","0.248558463393514","0.290749617717648","1"
"Yes","2017","Part Time","Single parent ","117","0.13754906963025","0.114448899321664","0.160649239938837","1"
"Yes","2017","Part Time","Couple + C. LE 16 ","145","0.0627553796304312","0.0527433276918701","0.0727674315689923","1"
"Yes","2017","Part Time","Couple + C. GT 16 ","171","0.172225264300116","0.149516665046308","0.194933863553925","1"
"Yes","2017","Part Time","Couple + C. LE and GT 16","64","0.0846607576234452","0.0650872031947765","0.104234312052114","1"
"Yes","2017","Not Working","1-pers.-HH","725","0.434415788993172","0.411071772228206","0.457759805758139","1"
"Yes","2017","Not Working","Couple + C. LE 16 ","58","0.0630679659943635","0.0467645874667479","0.079371344521979","1"
"Yes","2017","Not Working","(Married) couple without C. ","1388","0.390271168566996","0.374599634657747","0.405942702476246","1"
"Yes","2017","Not Working","Single parent ","105","0.157809802241462","0.129975684327985","0.185643920154938","1"
"Yes","2017","Not Working","Couple + C. GT 16 ","159","0.210857576869839","0.182678779633627","0.239036374106051","1"
"Yes","2017","Not Working","Couple + C. LE and GT 16","44","0.0646176477833103","0.0440898457922691","0.0851454497743514","1"
"No","2018","Full Time","1-pers.-HH","","","","","2"
"No","2018","Full Time","(Married) couple without C. ","","","","","2"
"No","2018","Full Time","Single parent ","","","","","2"
"No","2018","Full Time","Couple + C. LE 16 ","","","","","2"
"No","2018","Full Time","Couple + C. GT 16 ","","","","","2"
"No","2018","Full Time","Couple + C. LE and GT 16","","","","","2"
"No","2018","Part Time","1-pers.-HH","","","","","2"
"No","2018","Part Time","(Married) couple without C. ","","","","","2"
"No","2018","Part Time","Single parent ","","","","","2"
"No","2018","Part Time","Couple + C. LE 16 ","","","","","2"
"No","2018","Part Time","Couple + C. GT 16 ","","","","","2"
"No","2018","Part Time","Couple + C. LE and GT 16","","","","","2"
"No","2018","Not Working","1-pers.-HH","","","","","2"
"No","2018","Not Working","(Married) couple without C. ","","","","","2"
"No","2018","Not Working","Single parent ","","","","","2"
"No","2018","Not Working","Couple + C. LE 16 ","","","","","2"
"No","2018","Not Working","Couple + C. GT 16 ","","","","","2"
"No","2018","Not Working","Couple + C. LE and GT 16","","","","","2"
"Yes","2018","Full Time","Single parent ","","","","","1"
"Yes","2018","Full Time","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Part Time","1-pers.-HH","","","","","1"
"Yes","2018","Part Time","(Married) couple without C. ","","","","","1"
"Yes","2018","Full Time","1-pers.-HH","","","","","1"
"Yes","2018","Full Time","(Married) couple without C. ","","","","","1"
"Yes","2018","Full Time","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Full Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Part Time","Single parent ","","","","","1"
"Yes","2018","Part Time","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Part Time","Couple + C. GT 16 ","","","","","1"
"Yes","2018","Part Time","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Working","1-pers.-HH","","","","","1"
"Yes","2018","Not Working","Couple + C. LE 16 ","","","","","1"
"Yes","2018","Not Working","(Married) couple without C. ","","","","","1"
"Yes","2018","Not Working","Single parent ","","","","","1"
"Yes","2018","Not Working","Couple + C. LE and GT 16","","","","","1"
"Yes","2018","Not Working","Couple + C. GT 16 ","","","","","1"
"No","2019","Full Time","1-pers.-HH","1338","0.871377555893362","0.854678727304768","0.888076384481956","2"
"No","2019","Full Time","(Married) couple without C. ","2648","0.852122909604658","0.839673072527227","0.864572746682088","2"
"No","2019","Full Time","Single parent ","650","0.890861334988267","0.868364869806051","0.913357800170483","2"
"No","2019","Full Time","Couple + C. LE 16 ","2437","0.917307040322136","0.906858263921813","0.927755816722458","2"
"No","2019","Full Time","Couple + C. GT 16 ","1136","0.829504515816445","0.809308681636355","0.849700349996534","2"
"No","2019","Full Time","Couple + C. LE and GT 16","801","0.899168652144666","0.879364330404305","0.918972973885027","2"
"No","2019","Part Time","1-pers.-HH","687","0.782419427822737","0.755158751577366","0.809680104068107","2"
"No","2019","Part Time","(Married) couple without C. ","1333","0.726005340665501","0.705412718349317","0.746597962981685","2"
"No","2019","Part Time","Single parent ","628","0.846751796469782","0.820727143725314","0.87277644921425","2"
"No","2019","Part Time","Couple + C. LE 16 ","1756","0.938415930810832","0.927612176196555","0.949219685425109","2"
"No","2019","Part Time","Couple + C. GT 16 ","785","0.837781566541701","0.814289672971289","0.861273460112113","2"
"No","2019","Part Time","Couple + C. LE and GT 16","706","0.913253884567529","0.893713202787089","0.932794566347969","2"
"No","2019","Not Working","1-pers.-HH","1107","0.577026605755655","0.554434955442297","0.599618256069014","2"
"No","2019","Not Working","(Married) couple without C. ","2212","0.615905232647466","0.600080705229358","0.631729760065573","2"
"No","2019","Not Working","Single parent ","501","0.861088303551532","0.833298667389823","0.888877939713241","2"
"No","2019","Not Working","Couple + C. LE 16 ","575","0.931193380690163","0.911474544185322","0.950912217195004","2"
"No","2019","Not Working","Couple + C. GT 16 ","569","0.800179102529865","0.770557187884263","0.829801017175467","2"
"No","2019","Not Working","Couple + C. LE and GT 16","462","0.940092514616061","0.919373997648404","0.960811031583719","2"
"Yes","2019","Full Time","Single parent ","88","0.109138665011733","0.0866421998295174","0.131635130193949","1"
"Yes","2019","Full Time","Couple + C. LE 16 ","232","0.0826929596778644","0.0722441832775421","0.0931417360781867","1"
"Yes","2019","Part Time","1-pers.-HH","193","0.217580572177263","0.190319895931893","0.244841248422634","1"
"Yes","2019","Part Time","(Married) couple without C. ","469","0.273994659334499","0.253402037018315","0.294587281650683","1"
"Yes","2019","Part Time","Couple + C. GT 16 ","161","0.162218433458299","0.138726539887887","0.185710327028711","1"
"Yes","2019","Part Time","Couple + C. LE and GT 16","91","0.0867461154324709","0.0672054336520305","0.106286797212911","1"
"Yes","2019","Not Working","1-pers.-HH","730","0.422973394244345","0.400381743930986","0.445565044557703","1"
"Yes","2019","Full Time","1-pers.-HH","206","0.128622444106638","0.111923615518044","0.145321272695233","1"
"Yes","2019","Full Time","(Married) couple without C. ","475","0.147877090395342","0.135427253317912","0.160326927472773","1"
"Yes","2019","Not Working","Couple + C. LE 16 ","58","0.0688066193098372","0.049087782804996","0.0885254558146784","1"
"Yes","2019","Full Time","Couple + C. GT 16 ","196","0.170495484183555","0.150299650003466","0.190691318363645","1"
"Yes","2019","Full Time","Couple + C. LE and GT 16","87","0.100831347855334","0.0810270261149725","0.120635669595695","1"
"Yes","2019","Part Time","Single parent ","108","0.153248203530218","0.12722355078575","0.179272856274686","1"
"Yes","2019","Part Time","Couple + C. LE 16 ","146","0.061584069189168","0.0507803145748907","0.0723878238034452","1"
"Yes","2019","Not Working","(Married) couple without C. ","1417","0.384094767352534","0.368270239934426","0.399919294770642","1"
"Yes","2019","Not Working","Single parent ","94","0.138911696448468","0.111122060286759","0.166701332610177","1"
"Yes","2019","Not Working","Couple + C. LE and GT 16","42","0.0599074853839384","0.0391889684162808","0.0806260023515961","1"
"Yes","2019","Not Working","Couple + C. GT 16 ","131","0.199820897470135","0.170198982824533","0.229442812115737","1"
