"ple0021","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Yes","2013","higher education","769","0.175204503246564","0.1640704878064","0.186338518686728","1"
"Yes","2013","vocational + Abi","167","0.184872750178122","0.161963572966461","0.207781927389782","1"
"No","2014","vocational + Abi","","","","","2"
"No","2014","general elemantary","","","","","2"
"No","2014","higher education","","","","","2"
"No","2014","middle vocational","","","","","2"
"No","2014","higher vocational","","","","","2"
"No","2014","in school","","","","","2"
"No","2014","inadequately","","","","","2"
"Yes","2014","higher vocational","","","","","1"
"Yes","2014","higher education","","","","","1"
"Yes","2014","middle vocational","","","","","1"
"Yes","2014","in school","","","","","1"
"Yes","2014","inadequately","","","","","1"
"Yes","2014","vocational + Abi","","","","","1"
"Yes","2014","general elemantary","","","","","1"
"No","2015","general elemantary","2120","0.739349897228973","0.722754508967728","0.755945285490219","2"
"No","2015","higher education","5000","0.833958526415037","0.824457721805755","0.843459331024319","2"
"No","2015","middle vocational","9384","0.771341617318859","0.763735411967257","0.77894782267046","2"
"No","2015","vocational + Abi","1701","0.846094145382619","0.830122626857115","0.862065663908124","2"
"No","2015","higher vocational","1232","0.798345953126466","0.778254204151876","0.818437702101055","2"
"No","2015","in school","348","0.994117285420508","0.98612843185469","1.00210613898633","2"
"No","2015","inadequately","344","0.743089025347597","0.700898859263775","0.785279191431418","2"
"Yes","2015","higher vocational","300","0.201654046873534","0.181562297898945","0.221745795848124","1"
"Yes","2015","higher education","893","0.166041473584963","0.156540668975681","0.175542278194245","1"
"Yes","2015","inadequately","68","0.256910974652403","0.214720808568582","0.299101140736225","1"
"Yes","2015","general elemantary","568","0.260650102771027","0.244054714509781","0.277245491032272","1"
"Yes","2015","middle vocational","2327","0.228658382681141","0.22105217732954","0.236264588032743","1"
"Yes","2015","in school","4","","","","1"
"Yes","2015","vocational + Abi","260","0.153905854617381","0.137934336091876","0.169877373142885","1"
"No","2016","vocational + Abi","","","","","2"
"No","2016","general elemantary","","","","","2"
"No","2016","higher vocational","","","","","2"
"No","2016","higher education","","","","","2"
"No","2016","middle vocational","","","","","2"
"No","2016","in school","","","","","2"
"No","2016","inadequately","","","","","2"
"Yes","2016","higher vocational","","","","","1"
"Yes","2016","higher education","","","","","1"
"Yes","2016","inadequately","","","","","1"
"Yes","2016","middle vocational","","","","","1"
"Yes","2016","in school","","","","","1"
"Yes","2016","vocational + Abi","","","","","1"
"Yes","2016","general elemantary","","","","","1"
"No","2017","general elemantary","2198","0.738132869183569","0.721748498290544","0.754517240076593","2"
"No","2017","in school","405","0.962899985258085","0.944649386628401","0.98115058388777","2"
"No","2017","higher education","5586","0.843288822979956","0.834487802515211","0.852089843444701","2"
"No","2017","middle vocational","9572","0.752431111860585","0.744752657265979","0.760109566455191","2"
"No","2017","vocational + Abi","1922","0.838122529342648","0.822821083360646","0.85342397532465","2"
"No","2017","inadequately","386","0.779038416709719","0.74099952851437","0.817077304905068","2"
"No","2017","higher vocational","1219","0.778937252406635","0.758252402916248","0.799622101897023","2"
"Yes","2017","higher vocational","327","0.221062747593365","0.200377898102977","0.241747597083752","1"
"Yes","2017","higher education","968","0.156711177020044","0.147910156555299","0.165512197484789","1"
"Yes","2017","middle vocational","2565","0.247568888139415","0.239890433544809","0.255247342734021","1"
"Yes","2017","vocational + Abi","304","0.161877470657352","0.14657602467535","0.177178916639354","1"
"Yes","2017","inadequately","71","0.220961583290281","0.182922695094932","0.25900047148563","1"
"Yes","2017","general elemantary","568","0.261867130816431","0.245482759923407","0.278251501709456","1"
"Yes","2017","in school","7","","","","1"
"No","2018","in school","","","","","2"
"No","2018","inadequately","","","","","2"
"No","2018","general elemantary","","","","","2"
"No","2018","vocational + Abi","","","","","2"
"No","2018","higher vocational","","","","","2"
"No","2018","higher education","","","","","2"
"No","2018","middle vocational","","","","","2"
"Yes","2018","higher education","","","","","1"
"Yes","2018","higher vocational","","","","","1"
"Yes","2018","vocational + Abi","","","","","1"
"Yes","2018","middle vocational","","","","","1"
"Yes","2018","general elemantary","","","","","1"
"Yes","2018","inadequately","","","","","1"
"Yes","2018","in school","","","","","1"
"No","2019","in school","329","0.996504245808027","0.990145900432758","1.0028625911833","2"
"No","2019","inadequately","321","0.790540446252685","0.750206394930574","0.830874497574797","2"
"No","2019","general elemantary","1909","0.744408058997553","0.727036446515851","0.761779671479256","2"
"No","2019","middle vocational","8620","0.748214961215327","0.740153539624968","0.756276382805687","2"
"No","2019","vocational + Abi","1827","0.820094189429812","0.803944183339416","0.836244195520207","2"
"No","2019","higher vocational","1280","0.768955246856235","0.748751657070063","0.789158836642407","2"
"No","2019","higher education","5870","0.83739257093174","0.828762358214367","0.846022783649113","2"
"Yes","2019","higher education","1153","0.16260742906826","0.153977216350887","0.171237641785633","1"
"Yes","2019","higher vocational","392","0.231044753143765","0.210841163357593","0.251248342929937","1"
"Yes","2019","vocational + Abi","346","0.179905810570188","0.163755804479793","0.196055816660584","1"
"Yes","2019","middle vocational","2516","0.251785038784673","0.243723617194314","0.259846460375032","1"
"Yes","2019","general elemantary","513","0.255591941002447","0.238220328520744","0.272963553484149","1"
"Yes","2019","inadequately","70","0.209459553747315","0.169125502425203","0.249793605069426","1"
"Yes","2019","in school","2","","","","1"
