"ple0021","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2013","(2c_gen) general maturity certificate","Male","14","","",""
"Yes","2013","(2c_gen) general maturity certificate","Female","35","1","1","1"
"Yes","2013","(2c_voc) vocational maturity certificate","Male","94","1","1","1"
"Yes","2013","(2c_voc) vocational maturity certificate","Female","143","1","1","1"
"Yes","2013","(3a) lower tertiary education","Male","154","1","1","1"
"Yes","2013","(3a) lower tertiary education","Female","176","1","1","1"
"Yes","2013","(3b) higher tertiary education","Male","217","1","1","1"
"Yes","2013","(3b) higher tertiary education","Female","222","1","1","1"
"Yes","2014","(0) in school","Male","","","",""
"Yes","2014","(0) in school","Female","","","",""
"Yes","2014","(1a) inadequately completed","Male","","","",""
"Yes","2014","(1a) inadequately completed","Female","","","",""
"Yes","2014","(1b) general elementary school","Male","","","",""
"Yes","2014","(1b) general elementary school","Female","","","",""
"Yes","2014","(1c) basic vocational qualification","Male","","","",""
"Yes","2014","(1c) basic vocational qualification","Female","","","",""
"Yes","2014","(2b) intermediate general qualification","Male","","","",""
"Yes","2014","(2b) intermediate general qualification","Female","","","",""
"Yes","2014","(2a) intermediate vocational","Male","","","",""
"Yes","2014","(2a) intermediate vocational","Female","","","",""
"Yes","2014","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2014","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2014","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2014","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2014","(3a) lower tertiary education","Male","","","",""
"Yes","2014","(3a) lower tertiary education","Female","","","",""
"Yes","2014","(3b) higher tertiary education","Male","","","",""
"Yes","2014","(3b) higher tertiary education","Female","","","",""
"Yes","2015","(0) in school","Male","","","",""
"Yes","2015","(0) in school","Female","4","","",""
"Yes","2015","(1a) inadequately completed","Male","28","","",""
"Yes","2015","(1a) inadequately completed","Female","55","1","1","1"
"Yes","2015","(1b) general elementary school","Male","97","1","1","1"
"Yes","2015","(1b) general elementary school","Female","391","1","1","1"
"Yes","2015","(1c) basic vocational qualification","Male","637","1","1","1"
"Yes","2015","(1c) basic vocational qualification","Female","761","1","1","1"
"Yes","2015","(2b) intermediate general qualification","Male","16","","",""
"Yes","2015","(2b) intermediate general qualification","Female","70","1","1","1"
"Yes","2015","(2a) intermediate vocational","Male","350","1","1","1"
"Yes","2015","(2a) intermediate vocational","Female","688","1","1","1"
"Yes","2015","(2c_gen) general maturity certificate","Male","24","","",""
"Yes","2015","(2c_gen) general maturity certificate","Female","53","1","1","1"
"Yes","2015","(2c_voc) vocational maturity certificate","Male","120","1","1","1"
"Yes","2015","(2c_voc) vocational maturity certificate","Female","217","1","1","1"
"Yes","2015","(3a) lower tertiary education","Male","163","1","1","1"
"Yes","2015","(3a) lower tertiary education","Female","196","1","1","1"
"Yes","2015","(3b) higher tertiary education","Male","259","1","1","1"
"Yes","2015","(3b) higher tertiary education","Female","275","1","1","1"
"Yes","2016","(0) in school","Male","","","",""
"Yes","2016","(0) in school","Female","","","",""
"Yes","2016","(1a) inadequately completed","Male","","","",""
"Yes","2016","(1a) inadequately completed","Female","","","",""
"Yes","2016","(1b) general elementary school","Male","","","",""
"Yes","2016","(1b) general elementary school","Female","","","",""
"Yes","2016","(1c) basic vocational qualification","Male","","","",""
"Yes","2016","(1c) basic vocational qualification","Female","","","",""
"Yes","2016","(2b) intermediate general qualification","Male","","","",""
"Yes","2016","(2b) intermediate general qualification","Female","","","",""
"Yes","2016","(2a) intermediate vocational","Male","","","",""
"Yes","2016","(2a) intermediate vocational","Female","","","",""
"Yes","2016","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2016","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2016","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2016","(3a) lower tertiary education","Male","","","",""
"Yes","2016","(3a) lower tertiary education","Female","","","",""
"Yes","2016","(3b) higher tertiary education","Male","","","",""
"Yes","2016","(3b) higher tertiary education","Female","","","",""
"Yes","2017","(0) in school","Male","1","","",""
"Yes","2017","(0) in school","Female","6","","",""
"Yes","2017","(1a) inadequately completed","Male","32","1","1","1"
"Yes","2017","(1a) inadequately completed","Female","62","1","1","1"
"Yes","2017","(1b) general elementary school","Male","103","1","1","1"
"Yes","2017","(1b) general elementary school","Female","363","1","1","1"
"Yes","2017","(1c) basic vocational qualification","Male","698","1","1","1"
"Yes","2017","(1c) basic vocational qualification","Female","778","1","1","1"
"Yes","2017","(2b) intermediate general qualification","Male","25","","",""
"Yes","2017","(2b) intermediate general qualification","Female","82","1","1","1"
"Yes","2017","(2a) intermediate vocational","Male","439","1","1","1"
"Yes","2017","(2a) intermediate vocational","Female","770","1","1","1"
"Yes","2017","(2c_gen) general maturity certificate","Male","29","","",""
"Yes","2017","(2c_gen) general maturity certificate","Female","60","1","1","1"
"Yes","2017","(2c_voc) vocational maturity certificate","Male","132","1","1","1"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","246","1","1","1"
"Yes","2017","(3a) lower tertiary education","Male","162","1","1","1"
"Yes","2017","(3a) lower tertiary education","Female","202","1","1","1"
"Yes","2017","(3b) higher tertiary education","Male","299","1","1","1"
"Yes","2017","(3b) higher tertiary education","Female","305","1","1","1"
"Yes","2018","(0) in school","Male","","","",""
"Yes","2018","(0) in school","Female","","","",""
"Yes","2018","(1a) inadequately completed","Male","","","",""
"Yes","2018","(1a) inadequately completed","Female","","","",""
"Yes","2018","(1b) general elementary school","Male","","","",""
"Yes","2018","(1b) general elementary school","Female","","","",""
"Yes","2018","(1c) basic vocational qualification","Male","","","",""
"Yes","2018","(1c) basic vocational qualification","Female","","","",""
"Yes","2018","(2b) intermediate general qualification","Male","","","",""
"Yes","2018","(2b) intermediate general qualification","Female","","","",""
"Yes","2018","(2a) intermediate vocational","Male","","","",""
"Yes","2018","(2a) intermediate vocational","Female","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Male","","","",""
"Yes","2018","(2c_gen) general maturity certificate","Female","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Male","","","",""
"Yes","2018","(2c_voc) vocational maturity certificate","Female","","","",""
"Yes","2018","(3a) lower tertiary education","Male","","","",""
"Yes","2018","(3a) lower tertiary education","Female","","","",""
"Yes","2018","(3b) higher tertiary education","Male","","","",""
"Yes","2018","(3b) higher tertiary education","Female","","","",""
"Yes","2019","(0) in school","Male","1","","",""
"Yes","2019","(0) in school","Female","1","","",""
"Yes","2019","(1a) inadequately completed","Male","29","","",""
"Yes","2019","(1a) inadequately completed","Female","57","1","1","1"
"Yes","2019","(1b) general elementary school","Male","101","1","1","1"
"Yes","2019","(1b) general elementary school","Female","320","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Male","690","1","1","1"
"Yes","2019","(1c) basic vocational qualification","Female","684","1","1","1"
"Yes","2019","(2b) intermediate general qualification","Male","22","","",""
"Yes","2019","(2b) intermediate general qualification","Female","75","1","1","1"
"Yes","2019","(2a) intermediate vocational","Male","438","1","1","1"
"Yes","2019","(2a) intermediate vocational","Female","823","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","Male","45","1","1","1"
"Yes","2019","(2c_gen) general maturity certificate","Female","88","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","Male","166","1","1","1"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","272","1","1","1"
"Yes","2019","(3a) lower tertiary education","Male","200","1","1","1"
"Yes","2019","(3a) lower tertiary education","Female","228","1","1","1"
"Yes","2019","(3b) higher tertiary education","Male","369","1","1","1"
"Yes","2019","(3b) higher tertiary education","Female","355","1","1","1"
