"ple0021","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"No","2015","general elemantary","East Germany","263","0.769807967860829","0.72525902780526","0.814356907916398","2"
"No","2015","middle vocational","West Germany","7271","0.773247718008631","0.764598725826251","0.781896710191011","2"
"No","2015","middle vocational","East Germany","2113","0.763631491536454","0.747627044060882","0.779635939012026","2"
"No","2015","vocational + Abi","West Germany","1449","0.836998329296447","0.81935683490806","0.854639823684833","2"
"No","2015","vocational + Abi","East Germany","252","0.917144260236987","0.884681284115084","0.94960723635889","2"
"No","2015","higher vocational","West Germany","920","0.807578284743585","0.78462459573831","0.83053197374886","2"
"No","2015","higher vocational","East Germany","312","0.768908118828684","0.727547101674208","0.81026913598316","2"
"No","2015","higher education","West Germany","3891","0.841874714420472","0.831236926821504","0.85251250201944","2"
"No","2015","higher education","East Germany","1109","0.799888988080186","0.778734375426283","0.82104360073409","2"
"No","2015","inadequately","West Germany","302","0.731982592590971","0.68648071930347","0.777484465878471","2"
"No","2015","inadequately","East Germany","42","0.840692018939069","0.737162379510595","0.944221658367543","2"
"Yes","2015","higher vocational","West Germany","213","0.192421715256415","0.16946802625114","0.21537540426169","1"
"Yes","2015","higher vocational","East Germany","87","0.231091881171316","0.18973086401684","0.272452898325792","1"
"Yes","2015","in school","West Germany","4","","","","1"
"Yes","2015","in school","East Germany","","","","","1"
"Yes","2015","inadequately","West Germany","62","0.268017407409029","0.222515534121529","0.31351928069653","1"
"Yes","2015","inadequately","East Germany","6","","","","1"
"Yes","2015","general elemantary","West Germany","488","0.264639559641987","0.246784792874944","0.28249432640903","1"
"Yes","2015","general elemantary","East Germany","80","0.230192032139171","0.185643092083602","0.27474097219474","1"
"Yes","2015","middle vocational","West Germany","1733","0.226752281991369","0.218103289808989","0.235401274173749","1"
"Yes","2015","middle vocational","East Germany","594","0.236368508463546","0.220364060987974","0.252372955939118","1"
"Yes","2015","vocational + Abi","West Germany","235","0.163001670703553","0.145360176315167","0.18064316509194","1"
"Yes","2015","vocational + Abi","East Germany","25","","","","1"
"Yes","2015","higher education","West Germany","628","0.158125285579528","0.147487497980561","0.168763073178496","1"
"Yes","2015","higher education","East Germany","265","0.200111011919814","0.17895639926591","0.221265624573717","1"
"No","2016","in school","West Germany","","","","","2"
"No","2016","in school","East Germany","","","","","2"
"No","2016","general elemantary","West Germany","","","","","2"
"No","2016","general elemantary","East Germany","","","","","2"
"No","2016","middle vocational","West Germany","","","","","2"
"No","2016","middle vocational","East Germany","","","","","2"
"No","2016","vocational + Abi","West Germany","","","","","2"
"No","2016","vocational + Abi","East Germany","","","","","2"
"No","2016","higher vocational","West Germany","","","","","2"
"No","2016","higher vocational","East Germany","","","","","2"
"No","2016","higher education","West Germany","","","","","2"
"No","2016","higher education","East Germany","","","","","2"
"No","2016","inadequately","West Germany","","","","","2"
"No","2016","inadequately","East Germany","","","","","2"
"Yes","2016","in school","West Germany","","","","","1"
"Yes","2016","in school","East Germany","","","","","1"
"Yes","2016","inadequately","West Germany","","","","","1"
"Yes","2016","inadequately","East Germany","","","","","1"
"Yes","2016","general elemantary","West Germany","","","","","1"
"Yes","2016","general elemantary","East Germany","","","","","1"
"Yes","2016","middle vocational","West Germany","","","","","1"
"Yes","2016","middle vocational","East Germany","","","","","1"
"Yes","2016","higher vocational","West Germany","","","","","1"
"Yes","2016","higher vocational","East Germany","","","","","1"
"Yes","2016","vocational + Abi","West Germany","","","","","1"
"Yes","2016","higher education","West Germany","","","","","1"
"Yes","2016","vocational + Abi","East Germany","","","","","1"
"Yes","2016","higher education","East Germany","","","","","1"
"No","2017","in school","West Germany","339","0.985483333348315","0.972862249921539","0.99810441677509","2"
"No","2017","in school","East Germany","66","0.833042574477656","0.743743458805698","0.922341690149615","2"
"No","2017","inadequately","West Germany","342","0.770828498108125","0.729945356521424","0.811711639694825","2"
"No","2017","inadequately","East Germany","44","0.857883044710607","0.762053374733392","0.953712714687822","2"
"No","2017","general elemantary","West Germany","1895","0.734163710150614","0.716437476820813","0.751889943480415","2"
"No","2017","general elemantary","East Germany","303","0.769716412123767","0.727385935376509","0.812046888871025","2"
"No","2017","middle vocational","West Germany","7367","0.752794691392315","0.744015423483669","0.761573959300962","2"
"No","2017","middle vocational","East Germany","2205","0.750899738299847","0.735054771093287","0.766744705506407","2"
"No","2017","vocational + Abi","West Germany","1626","0.826071639008032","0.809014409860898","0.843128868155166","2"
"No","2017","vocational + Abi","East Germany","296","0.925226711036742","0.896805180267989","0.953648241805496","2"
"No","2017","higher vocational","West Germany","907","0.779611503617627","0.755602235140921","0.803620772094334","2"
"No","2017","higher vocational","East Germany","312","0.776680373101095","0.735917900791356","0.817442845410834","2"
"No","2017","higher education","West Germany","4421","0.852430698881712","0.8427005315437","0.862160866219725","2"
"No","2017","higher education","East Germany","1165","0.801252025201048","0.780712045218934","0.821792005183163","2"
"Yes","2017","middle vocational","West Germany","1908","0.247205308607685","0.238426040699038","0.255984576516331","1"
"Yes","2017","middle vocational","East Germany","657","0.249100261700153","0.233255294493593","0.264945228906713","1"
"Yes","2017","higher vocational","West Germany","238","0.220388496382373","0.196379227905667","0.244397764859079","1"
"Yes","2017","higher vocational","East Germany","89","0.223319626898905","0.182557154589166","0.264082099208644","1"
"Yes","2017","in school","West Germany","6","","","","1"
"Yes","2017","in school","East Germany","1","","","","1"
"Yes","2017","inadequately","West Germany","64","0.229171501891875","0.188288360305175","0.270054643478576","1"
"Yes","2017","inadequately","East Germany","7","","","","1"
"Yes","2017","general elemantary","West Germany","491","0.265836289849386","0.248110056519585","0.283562523179187","1"
"Yes","2017","general elemantary","East Germany","77","0.230283587876233","0.187953111128975","0.272614064623491","1"
"Yes","2017","vocational + Abi","West Germany","271","0.173928360991968","0.156871131844834","0.190985590139102","1"
"Yes","2017","vocational + Abi","East Germany","33","0.0747732889632578","0.0463517581945044","0.103194819732011","1"
"Yes","2017","higher education","West Germany","683","0.147569301118288","0.137839133780275","0.157299468456301","1"
"Yes","2017","higher education","East Germany","285","0.198747974798952","0.178207994816837","0.219287954781066","1"
"No","2018","in school","West Germany","","","","","2"
"No","2018","in school","East Germany","","","","","2"
"No","2018","inadequately","West Germany","","","","","2"
"No","2018","inadequately","East Germany","","","","","2"
"No","2018","general elemantary","West Germany","","","","","2"
"No","2018","general elemantary","East Germany","","","","","2"
"No","2018","middle vocational","West Germany","","","","","2"
"No","2018","middle vocational","East Germany","","","","","2"
"No","2018","vocational + Abi","West Germany","","","","","2"
"No","2018","vocational + Abi","East Germany","","","","","2"
"No","2018","higher vocational","West Germany","","","","","2"
"No","2018","higher vocational","East Germany","","","","","2"
"No","2018","higher education","West Germany","","","","","2"
"No","2018","higher education","East Germany","","","","","2"
"Yes","2018","middle vocational","West Germany","","","","","1"
"Yes","2018","middle vocational","East Germany","","","","","1"
"Yes","2018","higher vocational","West Germany","","","","","1"
"Yes","2018","higher vocational","East Germany","","","","","1"
"Yes","2018","in school","West Germany","","","","","1"
"Yes","2018","general elemantary","West Germany","","","","","1"
"Yes","2018","general elemantary","East Germany","","","","","1"
"Yes","2018","vocational + Abi","West Germany","","","","","1"
"Yes","2018","vocational + Abi","East Germany","","","","","1"
"Yes","2018","higher education","West Germany","","","","","1"
"Yes","2018","higher education","East Germany","","","","","1"
"Yes","2018","in school","East Germany","","","","","1"
"Yes","2018","inadequately","West Germany","","","","","1"
"Yes","2018","inadequately","East Germany","","","","","1"
"No","2019","in school","West Germany","277","0.999044423759213","0.995412382573152","1.00267646494527","2"
"No","2019","in school","East Germany","52","0.985042661704866","0.952363956967011","1.01772136644272","2"
"No","2019","inadequately","West Germany","279","0.789700685929922","0.746510485078708","0.832890886781137","2"
"No","2019","inadequately","East Germany","41","0.803574305544044","0.689991829595453","0.917156781492635","2"
"No","2019","general elemantary","West Germany","1606","0.745802619183892","0.726936057313697","0.764669181054086","2"
"No","2019","general elemantary","East Germany","301","0.733470087440457","0.688539633848176","0.778400541032739","2"
"No","2019","middle vocational","West Germany","6591","0.749122360507525","0.739901945776776","0.758342775238274","2"
"No","2019","middle vocational","East Germany","2002","0.743402416713516","0.726659405636183","0.76014542779085","2"
"No","2019","vocational + Abi","West Germany","1528","0.802121438493881","0.783932604565318","0.820310272422444","2"
"No","2019","vocational + Abi","East Germany","291","0.950912641251104","0.927314635757681","0.974510646744526","2"
"No","2019","higher vocational","West Germany","947","0.785391972415159","0.762439030370849","0.808344914459469","2"
"No","2019","higher vocational","East Germany","332","0.716552950017681","0.674491047636065","0.758614852399298","2"
"No","2019","higher education","West Germany","4577","0.846381905483215","0.836762770416868","0.856001040549562","2"
"No","2019","higher education","East Germany","1265","0.794209860217289","0.774350901285505","0.814068819149074","2"
"Yes","2019","inadequately","East Germany","6","","","","1"
"Yes","2019","middle vocational","East Germany","612","0.256597583286484","0.23985457220915","0.273340594363817","1"
"Yes","2019","higher vocational","East Germany","109","0.283447049982319","0.241385147600702","0.325508952363935","1"
"Yes","2019","in school","West Germany","1","","","","1"
"Yes","2019","in school","East Germany","1","","","","1"
"Yes","2019","inadequately","West Germany","63","0.210299314070078","0.167109113218863","0.253489514921292","1"
"Yes","2019","middle vocational","West Germany","1901","0.250877639492475","0.241657224761726","0.260098054223224","1"
"Yes","2019","higher vocational","West Germany","282","0.214608027584841","0.191655085540531","0.237560969629151","1"
"Yes","2019","general elemantary","West Germany","440","0.254197380816108","0.235330818945914","0.273063942686303","1"
"Yes","2019","general elemantary","East Germany","71","0.266529912559543","0.221599458967261","0.311460366151824","1"
"Yes","2019","vocational + Abi","West Germany","315","0.197878561506119","0.179689727577556","0.216067395434682","1"
"Yes","2019","vocational + Abi","East Germany","31","0.0490873587488964","0.0254893532554736","0.0726853642423192","1"
"Yes","2019","higher education","West Germany","821","0.153618094516785","0.143998959450438","0.163237229583132","1"
"Yes","2019","higher education","East Germany","327","0.205790139782711","0.185931180850926","0.225649098714495","1"
