"ple0021","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2011","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Yes","2012","lower secondary degree","1-pers.-HH","","","",""
"Yes","2012","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2012","lower secondary degree","Single parent ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2012","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","secondary school degree","1-pers.-HH","","","",""
"Yes","2012","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2012","secondary school degree","Single parent ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2012","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","college entrance qualification","1-pers.-HH","","","",""
"Yes","2012","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2012","college entrance qualification","Single parent ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2012","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2012","Other degree","1-pers.-HH","","","",""
"Yes","2012","Other degree","(Married) couple without C. ","","","",""
"Yes","2012","Other degree","Single parent ","","","",""
"Yes","2012","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2012","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2012","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2012","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2012","no degree/no degree yet","Single parent ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2012","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2013","lower secondary degree","1-pers.-HH","504","1","1","1"
"Yes","2013","lower secondary degree","(Married) couple without C. ","981","1","1","1"
"Yes","2013","lower secondary degree","Single parent ","68","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. LE 16 ","55","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. GT 16 ","138","1","1","1"
"Yes","2013","lower secondary degree","Couple + C. LE and GT 16","26","","",""
"Yes","2013","secondary school degree","1-pers.-HH","227","1","1","1"
"Yes","2013","secondary school degree","(Married) couple without C. ","557","1","1","1"
"Yes","2013","secondary school degree","Single parent ","40","1","1","1"
"Yes","2013","secondary school degree","Couple + C. LE 16 ","78","1","1","1"
"Yes","2013","secondary school degree","Couple + C. GT 16 ","108","1","1","1"
"Yes","2013","secondary school degree","Couple + C. LE and GT 16","27","","",""
"Yes","2013","college entrance qualification","1-pers.-HH","177","1","1","1"
"Yes","2013","college entrance qualification","(Married) couple without C. ","378","1","1","1"
"Yes","2013","college entrance qualification","Single parent ","29","","",""
"Yes","2013","college entrance qualification","Couple + C. LE 16 ","65","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. GT 16 ","74","1","1","1"
"Yes","2013","college entrance qualification","Couple + C. LE and GT 16","15","","",""
"Yes","2013","Other degree","1-pers.-HH","47","1","1","1"
"Yes","2013","Other degree","(Married) couple without C. ","117","1","1","1"
"Yes","2013","Other degree","Single parent ","8","","",""
"Yes","2013","Other degree","Couple + C. LE 16 ","9","","",""
"Yes","2013","Other degree","Couple + C. GT 16 ","40","1","1","1"
"Yes","2013","Other degree","Couple + C. LE and GT 16","8","","",""
"Yes","2013","no degree/no degree yet","1-pers.-HH","19","","",""
"Yes","2013","no degree/no degree yet","(Married) couple without C. ","24","","",""
"Yes","2013","no degree/no degree yet","Single parent ","3","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Yes","2013","no degree/no degree yet","Couple + C. GT 16 ","6","","",""
"Yes","2013","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Yes","2014","lower secondary degree","1-pers.-HH","","","",""
"Yes","2014","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2014","lower secondary degree","Single parent ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","secondary school degree","1-pers.-HH","","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2014","secondary school degree","Single parent ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","college entrance qualification","1-pers.-HH","","","",""
"Yes","2014","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2014","college entrance qualification","Single parent ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2014","Other degree","1-pers.-HH","","","",""
"Yes","2014","Other degree","(Married) couple without C. ","","","",""
"Yes","2014","Other degree","Single parent ","","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2014","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2014","no degree/no degree yet","Single parent ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2015","lower secondary degree","1-pers.-HH","464","1","1","1"
"Yes","2015","lower secondary degree","(Married) couple without C. ","860","1","1","1"
"Yes","2015","lower secondary degree","Single parent ","95","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","91","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","126","1","1","1"
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","48","1","1","1"
"Yes","2015","secondary school degree","1-pers.-HH","235","1","1","1"
"Yes","2015","secondary school degree","(Married) couple without C. ","568","1","1","1"
"Yes","2015","secondary school degree","Single parent ","115","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE 16 ","155","1","1","1"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","119","1","1","1"
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","59","1","1","1"
"Yes","2015","college entrance qualification","1-pers.-HH","157","1","1","1"
"Yes","2015","college entrance qualification","(Married) couple without C. ","396","1","1","1"
"Yes","2015","college entrance qualification","Single parent ","76","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","122","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","79","1","1","1"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","38","1","1","1"
"Yes","2015","Other degree","1-pers.-HH","62","1","1","1"
"Yes","2015","Other degree","(Married) couple without C. ","184","1","1","1"
"Yes","2015","Other degree","Single parent ","26","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","50","1","1","1"
"Yes","2015","Other degree","Couple + C. GT 16 ","57","1","1","1"
"Yes","2015","Other degree","Couple + C. LE and GT 16","28","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","20","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","27","","",""
"Yes","2015","no degree/no degree yet","Single parent ","5","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","9","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","12","","",""
"Yes","2016","lower secondary degree","1-pers.-HH","","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2016","lower secondary degree","Single parent ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","secondary school degree","1-pers.-HH","","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2016","secondary school degree","Single parent ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","college entrance qualification","1-pers.-HH","","","",""
"Yes","2016","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2016","college entrance qualification","Single parent ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2016","Other degree","1-pers.-HH","","","",""
"Yes","2016","Other degree","(Married) couple without C. ","","","",""
"Yes","2016","Other degree","Single parent ","","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2016","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2016","no degree/no degree yet","Single parent ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2017","lower secondary degree","1-pers.-HH","469","1","1","1"
"Yes","2017","lower secondary degree","(Married) couple without C. ","884","1","1","1"
"Yes","2017","lower secondary degree","Single parent ","93","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","86","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","151","1","1","1"
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","53","1","1","1"
"Yes","2017","secondary school degree","1-pers.-HH","274","1","1","1"
"Yes","2017","secondary school degree","(Married) couple without C. ","707","1","1","1"
"Yes","2017","secondary school degree","Single parent ","113","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","135","1","1","1"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","153","1","1","1"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","54","1","1","1"
"Yes","2017","college entrance qualification","1-pers.-HH","204","1","1","1"
"Yes","2017","college entrance qualification","(Married) couple without C. ","424","1","1","1"
"Yes","2017","college entrance qualification","Single parent ","69","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","114","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","97","1","1","1"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","53","1","1","1"
"Yes","2017","Other degree","1-pers.-HH","83","1","1","1"
"Yes","2017","Other degree","(Married) couple without C. ","192","1","1","1"
"Yes","2017","Other degree","Single parent ","19","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","44","1","1","1"
"Yes","2017","Other degree","Couple + C. GT 16 ","67","1","1","1"
"Yes","2017","Other degree","Couple + C. LE and GT 16","27","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","21","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","27","","",""
"Yes","2017","no degree/no degree yet","Single parent ","12","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","18","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"Yes","2018","lower secondary degree","1-pers.-HH","","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","","","",""
"Yes","2018","lower secondary degree","Single parent ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","secondary school degree","1-pers.-HH","","","",""
"Yes","2018","secondary school degree","(Married) couple without C. ","","","",""
"Yes","2018","secondary school degree","Single parent ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. GT 16 ","","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","college entrance qualification","1-pers.-HH","","","",""
"Yes","2018","college entrance qualification","(Married) couple without C. ","","","",""
"Yes","2018","college entrance qualification","Single parent ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","","","",""
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Yes","2018","Other degree","1-pers.-HH","","","",""
"Yes","2018","Other degree","(Married) couple without C. ","","","",""
"Yes","2018","Other degree","Single parent ","","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","","","",""
"Yes","2018","Other degree","Couple + C. GT 16 ","","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2018","no degree/no degree yet","Single parent ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Yes","2019","lower secondary degree","1-pers.-HH","434","1","1","1"
"Yes","2019","lower secondary degree","(Married) couple without C. ","830","1","1","1"
"Yes","2019","lower secondary degree","Single parent ","83","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","78","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","129","1","1","1"
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","47","1","1","1"
"Yes","2019","secondary school degree","1-pers.-HH","302","1","1","1"
"Yes","2019","secondary school degree","(Married) couple without C. ","742","1","1","1"
"Yes","2019","secondary school degree","Single parent ","99","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE 16 ","147","1","1","1"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","148","1","1","1"
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","70","1","1","1"
"Yes","2019","college entrance qualification","1-pers.-HH","272","1","1","1"
"Yes","2019","college entrance qualification","(Married) couple without C. ","544","1","1","1"
"Yes","2019","college entrance qualification","Single parent ","72","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","140","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","121","1","1","1"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","68","1","1","1"
"Yes","2019","Other degree","1-pers.-HH","86","1","1","1"
"Yes","2019","Other degree","(Married) couple without C. ","178","1","1","1"
"Yes","2019","Other degree","Single parent ","23","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","58","1","1","1"
"Yes","2019","Other degree","Couple + C. GT 16 ","58","1","1","1"
"Yes","2019","Other degree","Couple + C. LE and GT 16","28","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","20","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","26","","",""
"Yes","2019","no degree/no degree yet","Single parent ","10","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","14","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
