"ple0021","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2013","Not Employed","(Married) couple without C. ","1415","0.369255232220506","0.354197495208741","0.384312969232272"
"Yes","2013","Not Employed","Single parent ","60","0.208296528792489","0.163236331920588","0.25335672566439"
"Yes","2013","Not Employed","Couple + C. LE 16 ","21","","",""
"Yes","2013","Not Employed","Couple + C. GT 16 ","120","0.191210674108119","0.160180852359561","0.222240495856678"
"Yes","2013","Not Employed","Couple + C. LE and GT 16","25","","",""
"Yes","2013","Employed","1-pers.-HH","248","0.13596048829168","0.119739056376646","0.152181920206713"
"Yes","2013","Employed","(Married) couple without C. ","650","0.164584244488722","0.152650818766547","0.176517670210897"
"Yes","2013","Employed","Single parent ","91","0.110780315178864","0.0890855027833101","0.132475127574418"
"Yes","2013","Employed","Couple + C. LE 16 ","188","0.0845722374020609","0.0734147612840694","0.0957297135200523"
"Yes","2013","Employed","Couple + C. GT 16 ","248","0.127246655553717","0.112703317774162","0.141789993333273"
"Yes","2013","Employed","Couple + C. LE and GT 16","57","0.0955311881561879","0.0742514886307801","0.116810887681596"
"No","2013","Not Employed","1-pers.-HH","1027","0.57976313477058","0.556689764897178","0.602836504643983"
"No","2013","Not Employed","(Married) couple without C. ","2531","0.630744767779494","0.615687030767728","0.645802504791259"
"No","2013","Not Employed","Single parent ","252","0.791703471207511","0.74664327433561","0.836763668079412"
"No","2013","Not Employed","Couple + C. LE 16 ","363","0.924194583866183","0.897720904389909","0.950668263342457"
"No","2013","Not Employed","Couple + C. GT 16 ","497","0.808789325891881","0.777759504143322","0.839819147640439"
"No","2013","Not Employed","Couple + C. LE and GT 16","184","0.891670784982431","0.849535104237463","0.9338064657274"
"No","2013","Employed","1-pers.-HH","1467","0.86403951170832","0.847818079793287","0.880260943623354"
"No","2013","Employed","(Married) couple without C. ","3059","0.835415755511278","0.823482329789104","0.847349181233453"
"No","2013","Employed","Single parent ","713","0.889219684821136","0.867524872425582","0.91091449721669"
"No","2013","Employed","Couple + C. LE 16 ","2201","0.915427762597939","0.904270286479948","0.926585238715931"
"No","2013","Employed","Couple + C. GT 16 ","1769","0.872753344446283","0.858210006666727","0.887296682225838"
"No","2013","Employed","Couple + C. LE and GT 16","676","0.904468811843812","0.883189112318404","0.92574851136922"
"Yes","2014","Not Employed","1-pers.-HH","","","",""
"Yes","2014","Not Employed","(Married) couple without C. ","","","",""
"Yes","2014","Not Employed","Single parent ","","","",""
"Yes","2014","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2014","Employed","1-pers.-HH","","","",""
"Yes","2014","Employed","(Married) couple without C. ","","","",""
"Yes","2014","Employed","Single parent ","","","",""
"Yes","2014","Employed","Couple + C. LE 16 ","","","",""
"Yes","2014","Employed","Couple + C. GT 16 ","","","",""
"Yes","2014","Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Not Employed","1-pers.-HH","","","",""
"No","2014","Not Employed","(Married) couple without C. ","","","",""
"No","2014","Not Employed","Single parent ","","","",""
"No","2014","Not Employed","Couple + C. LE 16 ","","","",""
"No","2014","Not Employed","Couple + C. GT 16 ","","","",""
"No","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2014","Employed","1-pers.-HH","","","",""
"No","2014","Employed","(Married) couple without C. ","","","",""
"No","2014","Employed","Single parent ","","","",""
"No","2014","Employed","Couple + C. LE 16 ","","","",""
"No","2014","Employed","Couple + C. GT 16 ","","","",""
"No","2014","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2015","Not Employed","1-pers.-HH","709","0.428252492937476","0.404730413081461","0.451774572793491"
"Yes","2015","Not Employed","(Married) couple without C. ","1402","0.387071661753577","0.371338835810742","0.402804487696412"
"Yes","2015","Not Employed","Single parent ","110","0.143549056018434","0.117537172752018","0.169560939284849"
"Yes","2015","Not Employed","Couple + C. LE 16 ","76","0.105851583284906","0.0858630521956286","0.125840114374183"
"Yes","2015","Not Employed","Couple + C. GT 16 ","137","0.17293825683115","0.145484686547063","0.200391827115238"
"Yes","2015","Not Employed","Couple + C. LE and GT 16","49","0.0851616166356264","0.0613082679667281","0.109014965304525"
"Yes","2015","Employed","1-pers.-HH","240","0.133134807716071","0.117535853089999","0.148733762342143"
"Yes","2015","Employed","(Married) couple without C. ","649","0.166856369821764","0.155032823857262","0.178679915786265"
"Yes","2015","Employed","Single parent ","213","0.129328001446483","0.113047732101395","0.145608270791572"
"Yes","2015","Employed","Couple + C. LE 16 ","355","0.0699939916278167","0.0630420176691796","0.0769459655864537"
"Yes","2015","Employed","Couple + C. GT 16 ","260","0.106520180919003","0.0935550537217047","0.119485308116302"
"Yes","2015","Employed","Couple + C. LE and GT 16","139","0.0950468130836244","0.0808179614646027","0.109275664702646"
"No","2015","Not Employed","1-pers.-HH","991","0.571747507062524","0.548225427206509","0.595269586918539"
"No","2015","Not Employed","(Married) couple without C. ","2280","0.612928338246423","0.597195512303588","0.628661164189258"
"No","2015","Not Employed","Single parent ","588","0.856450943981567","0.830439060715151","0.882462827247982"
"No","2015","Not Employed","Couple + C. LE 16 ","834","0.894148416715094","0.874159885625817","0.914136947804371"
"No","2015","Not Employed","Couple + C. GT 16 ","592","0.82706174316885","0.799608172884762","0.854515313452937"
"No","2015","Not Employed","Couple + C. LE and GT 16","477","0.914838383364374","0.890985034695475","0.938691732033272"
"No","2015","Employed","1-pers.-HH","1582","0.866865192283929","0.851266237657857","0.882464146910001"
"No","2015","Employed","(Married) couple without C. ","3171","0.833143630178236","0.821320084213735","0.844967176142738"
"No","2015","Employed","Single parent ","1419","0.870671998553517","0.854391729208428","0.886952267898605"
"No","2015","Employed","Couple + C. LE 16 ","4819","0.930006008372183","0.923054034413546","0.93695798233082"
"No","2015","Employed","Couple + C. GT 16 ","1915","0.893479819080997","0.880514691883698","0.906444946278295"
"No","2015","Employed","Couple + C. LE and GT 16","1493","0.904953186916376","0.890724335297354","0.919182038535397"
"Yes","2016","Not Employed","1-pers.-HH","","","",""
"Yes","2016","Not Employed","(Married) couple without C. ","","","",""
"Yes","2016","Not Employed","Single parent ","","","",""
"Yes","2016","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2016","Employed","1-pers.-HH","","","",""
"Yes","2016","Employed","(Married) couple without C. ","","","",""
"Yes","2016","Employed","Single parent ","","","",""
"Yes","2016","Employed","Couple + C. LE 16 ","","","",""
"Yes","2016","Employed","Couple + C. GT 16 ","","","",""
"Yes","2016","Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Not Employed","1-pers.-HH","","","",""
"No","2016","Not Employed","(Married) couple without C. ","","","",""
"No","2016","Not Employed","Single parent ","","","",""
"No","2016","Not Employed","Couple + C. LE 16 ","","","",""
"No","2016","Not Employed","Couple + C. GT 16 ","","","",""
"No","2016","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2016","Employed","1-pers.-HH","","","",""
"No","2016","Employed","(Married) couple without C. ","","","",""
"No","2016","Employed","Single parent ","","","",""
"No","2016","Employed","Couple + C. LE 16 ","","","",""
"No","2016","Employed","Couple + C. GT 16 ","","","",""
"No","2016","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2017","Not Employed","1-pers.-HH","725","0.434415788993172","0.411071772228206","0.457759805758139"
"Yes","2017","Not Employed","(Married) couple without C. ","1388","0.390271168566996","0.374599634657747","0.405942702476246"
"Yes","2017","Not Employed","Single parent ","105","0.157809802241462","0.129975684327985","0.185643920154938"
"Yes","2017","Not Employed","Couple + C. LE 16 ","58","0.0630679659943635","0.0467645874667479","0.079371344521979"
"Yes","2017","Not Employed","Couple + C. GT 16 ","159","0.210857576869839","0.182678779633627","0.239036374106051"
"Yes","2017","Not Employed","Couple + C. LE and GT 16","44","0.0646176477833103","0.0440898457922691","0.0851454497743514"
"Yes","2017","Employed","1-pers.-HH","339","0.149867638818856","0.135019609703438","0.164715667934275"
"Yes","2017","Employed","(Married) couple without C. ","864","0.191153409450968","0.179710520798329","0.202596298103607"
"Yes","2017","Employed","Single parent ","207","0.130265004032072","0.11369430577823","0.146835702285913"
"Yes","2017","Employed","Couple + C. LE 16 ","328","0.0608385631007286","0.0542802083167145","0.0673969178847427"
"Yes","2017","Employed","Couple + C. GT 16 ","340","0.137452565107024","0.123859808274018","0.15104532194003"
"Yes","2017","Employed","Couple + C. LE and GT 16","159","0.0893451978984718","0.0757699532306143","0.102920442566329"
"No","2017","Not Employed","1-pers.-HH","1007","0.565584211006828","0.542240194241861","0.588928227771794"
"No","2017","Not Employed","(Married) couple without C. ","2334","0.609728831433004","0.594057297523754","0.625400365342253"
"No","2017","Not Employed","Single parent ","554","0.842190197758538","0.814356079845062","0.870024315672015"
"No","2017","Not Employed","Couple + C. LE 16 ","796","0.936932034005637","0.920628655478021","0.953235412533252"
"No","2017","Not Employed","Couple + C. GT 16 ","646","0.789142423130161","0.760963625893949","0.817321220366373"
"No","2017","Not Employed","Couple + C. LE and GT 16","507","0.93538235221669","0.914854550225649","0.955910154207731"
"No","2017","Employed","1-pers.-HH","1881","0.850132361181144","0.835284332065725","0.864980390296562"
"No","2017","Employed","(Married) couple without C. ","3672","0.808846590549032","0.797403701896393","0.820289479201671"
"No","2017","Employed","Single parent ","1378","0.869734995967929","0.853164297714087","0.88630569422177"
"No","2017","Employed","Couple + C. LE 16 ","4775","0.939161436899271","0.932603082115257","0.945719791683286"
"No","2017","Employed","Couple + C. GT 16 ","2125","0.862547434892976","0.84895467805997","0.876140191725982"
"No","2017","Employed","Couple + C. LE and GT 16","1537","0.910654802101528","0.897079557433671","0.924230046769386"
"Yes","2018","Not Employed","1-pers.-HH","","","",""
"Yes","2018","Not Employed","(Married) couple without C. ","","","",""
"Yes","2018","Not Employed","Single parent ","","","",""
"Yes","2018","Not Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"Yes","2018","Employed","1-pers.-HH","","","",""
"Yes","2018","Employed","(Married) couple without C. ","","","",""
"Yes","2018","Employed","Single parent ","","","",""
"Yes","2018","Employed","Couple + C. LE 16 ","","","",""
"Yes","2018","Employed","Couple + C. GT 16 ","","","",""
"Yes","2018","Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Not Employed","1-pers.-HH","","","",""
"No","2018","Not Employed","(Married) couple without C. ","","","",""
"No","2018","Not Employed","Single parent ","","","",""
"No","2018","Not Employed","Couple + C. LE 16 ","","","",""
"No","2018","Not Employed","Couple + C. GT 16 ","","","",""
"No","2018","Not Employed","Couple + C. LE and GT 16","","","",""
"No","2018","Employed","1-pers.-HH","","","",""
"No","2018","Employed","(Married) couple without C. ","","","",""
"No","2018","Employed","Single parent ","","","",""
"No","2018","Employed","Couple + C. LE 16 ","","","",""
"No","2018","Employed","Couple + C. GT 16 ","","","",""
"No","2018","Employed","Couple + C. LE and GT 16","","","",""
"Yes","2019","Not Employed","1-pers.-HH","730","0.422973394244345","0.400381743930986","0.445565044557703"
"Yes","2019","Not Employed","(Married) couple without C. ","1417","0.384094767352534","0.368270239934426","0.399919294770642"
"Yes","2019","Not Employed","Single parent ","94","0.138911696448468","0.111122060286759","0.166701332610177"
"Yes","2019","Not Employed","Couple + C. LE 16 ","58","0.0688066193098372","0.049087782804996","0.0885254558146784"
"Yes","2019","Not Employed","Couple + C. GT 16 ","131","0.199820897470135","0.170198982824533","0.229442812115737"
"Yes","2019","Not Employed","Couple + C. LE and GT 16","42","0.0599074853839384","0.0391889684162808","0.0806260023515961"
"Yes","2019","Employed","1-pers.-HH","399","0.159564348536043","0.144986214180054","0.174142482892033"
"Yes","2019","Employed","(Married) couple without C. ","944","0.192044168450354","0.181042986551471","0.203045350349236"
"Yes","2019","Employed","Single parent ","196","0.130472308862773","0.113277386005664","0.147667231719883"
"Yes","2019","Employed","Couple + C. LE 16 ","378","0.0735478302416145","0.0659805657407591","0.08111509474247"
"Yes","2019","Employed","Couple + C. GT 16 ","357","0.166988216058816","0.151672415010063","0.182304017107569"
"Yes","2019","Employed","Couple + C. LE and GT 16","178","0.0941868914590317","0.0802404736758871","0.108133309242176"
"No","2019","Not Employed","1-pers.-HH","1107","0.577026605755655","0.554434955442297","0.599618256069014"
"No","2019","Not Employed","(Married) couple without C. ","2212","0.615905232647466","0.600080705229358","0.631729760065573"
"No","2019","Not Employed","Single parent ","501","0.861088303551532","0.833298667389823","0.888877939713241"
"No","2019","Not Employed","Couple + C. LE 16 ","575","0.931193380690163","0.911474544185322","0.950912217195004"
"No","2019","Not Employed","Couple + C. GT 16 ","569","0.800179102529865","0.770557187884263","0.829801017175467"
"No","2019","Not Employed","Couple + C. LE and GT 16","462","0.940092514616061","0.919373997648404","0.960811031583719"
"No","2019","Employed","1-pers.-HH","2025","0.840435651463957","0.825857517107968","0.855013785819946"
"No","2019","Employed","(Married) couple without C. ","3981","0.807955831549646","0.796954649650764","0.818957013448529"
"No","2019","Employed","Single parent ","1278","0.869527691137227","0.852332768280117","0.886722613994336"
"No","2019","Employed","Couple + C. LE 16 ","4193","0.926452169758385","0.91888490525753","0.934019434259241"
"No","2019","Employed","Couple + C. GT 16 ","1921","0.833011783941184","0.817695982892431","0.848327584989937"
"No","2019","Employed","Couple + C. LE and GT 16","1507","0.905813108540968","0.891866690757824","0.919759526324113"
