"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1999","no migration background","Rural Area","","","","","","","","","","","","","",""
"1999","no migration background","Urban Area","","","","","","","","","","","","","",""
"2000","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2000","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2000","no migration background","Rural Area","","","","","","","","","","","","","",""
"2000","no migration background","Urban Area","","","","","","","","","","","","","",""
"2001","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2001","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2001","no migration background","Rural Area","","","","","","","","","","","","","",""
"2001","no migration background","Urban Area","","","","","","","","","","","","","",""
"2002","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2002","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2002","no migration background","Rural Area","","","","","","","","","","","","","",""
"2002","no migration background","Urban Area","","","","","","","","","","","","","",""
"2003","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2003","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2003","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2003","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2003","no migration background","Rural Area","","","","","","","","","","","","","",""
"2003","no migration background","Urban Area","","","","","","","","","","","","","",""
"2004","direct migration background","Rural Area","2.65","3","443","2","2","3","4","4","2.57","2.73","1","4","3","3"
"2004","direct migration background","Urban Area","2.61","3","2090","2","2","3","4","4","2.57","2.65","1","4","3","3"
"2004","indirect migration background","Rural Area","2.47","2","112","1","2","3","4","4","2.31","2.63","1","4","2","3"
"2004","indirect migration background","Urban Area","2.32","2","687","1","2","3","3","4","2.26","2.38","1","4","2","2"
"2004","no migration background","Rural Area","2.69","3","6614","2","2","3","4","4","2.67","2.71","1","4","3","3"
"2004","no migration background","Urban Area","2.55","3","11685","1","2","3","4","4","2.54","2.56","1","4","3","3"
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","2.7","3","345","2","2","3","4","4","2.61","2.79","1","4","3","3"
"2008","direct migration background","Urban Area","2.67","3","1553","2","2","3","4","4","2.63","2.71","1","4","3","3"
"2008","indirect migration background","Rural Area","2.48","3","113","2","2","3","3","4","2.33","2.63","1","4","2","3"
"2008","indirect migration background","Urban Area","2.39","2","659","1","2","3","3","4","2.33","2.45","1","4","2","2"
"2008","no migration background","Rural Area","2.74","3","6086","2","2","3","4","4","2.72","2.76","1","4","3","3"
"2008","no migration background","Urban Area","2.63","3","10587","2","2","3","4","4","2.61","2.65","1","4","3","3"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","2.35","2","333","1","2","3","3","4","2.26","2.44","1","4","2","3"
"2010","direct migration background","Urban Area","2.35","2","1088","1","2","3","3","4","2.3","2.4","1","4","2","2"
"2010","indirect migration background","Rural Area","2.52","3","97","1","2","3","4","4","2.34","2.7","1","4","2","3"
"2010","indirect migration background","Urban Area","2.36","2","393","1","2","3","3","4","2.27","2.45","1","4","2","3"
"2010","no migration background","Rural Area","2.73","3","2133","2","2","3","4","4","2.7","2.76","1","4","3","3"
"2010","no migration background","Urban Area","2.56","3","3259","1","2","3","4","4","2.53","2.59","1","4","3","3"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","2.48","2","769","1","2","3","4","4","2.42","2.54","1","4","2","3"
"2012","direct migration background","Urban Area","2.49","2","2277","1","2","3","4","4","2.46","2.52","1","4","2","2"
"2012","indirect migration background","Rural Area","2.4","2","245","2","2","3","3","4","2.3","2.5","1","4","2","3"
"2012","indirect migration background","Urban Area","2.36","2","1035","1","2","3","3","4","2.31","2.41","1","4","2","2"
"2012","no migration background","Rural Area","2.67","3","8940","2","2","3","4","4","2.65","2.69","1","4","3","3"
"2012","no migration background","Urban Area","2.52","3","14399","1","2","3","4","4","2.51","2.53","1","4","3","3"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","2.41","2","1255","1","2","3","4","4","2.36","2.46","1","4","2","2"
"2016","direct migration background","Urban Area","2.4","2","3627","1","2","3","3","4","2.37","2.43","1","4","2","2"
"2016","indirect migration background","Rural Area","2.42","2","311","1","2","3","3","4","2.33","2.51","1","4","2","2"
"2016","indirect migration background","Urban Area","2.16","2","1258","1","2","3","3","4","2.11","2.21","1","4","2","2"
"2016","no migration background","Rural Area","2.63","3","6819","1","2","3","4","4","2.61","2.65","1","4","3","3"
"2016","no migration background","Urban Area","2.51","3","11091","1","2","3","4","4","2.49","2.53","1","4","3","3"
