"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2009","vocational + Abi","Male","4.13","4","390","2","3","5","6","3.97","4.29","4","4"
"2010","general elemantary","Female","","","","","","","","","","",""
"2010","general elemantary","Male","","","","","","","","","","",""
"2010","higher education","Female","","","","","","","","","","",""
"2010","higher education","Male","","","","","","","","","","",""
"2010","higher vocational","Female","","","","","","","","","","",""
"2010","higher vocational","Male","","","","","","","","","","",""
"2010","in school","Female","","","","","","","","","","",""
"2010","in school","Male","","","","","","","","","","",""
"2010","inadequately","Female","","","","","","","","","","",""
"2010","inadequately","Male","","","","","","","","","","",""
"2010","middle vocational","Female","","","","","","","","","","",""
"2010","middle vocational","Male","","","","","","","","","","",""
"2010","vocational + Abi","Female","","","","","","","","","","",""
"2010","vocational + Abi","Male","","","","","","","","","","",""
"2011","general elemantary","Female","","","","","","","","","","",""
"2011","general elemantary","Male","","","","","","","","","","",""
"2011","higher education","Female","","","","","","","","","","",""
"2011","higher education","Male","","","","","","","","","","",""
"2011","higher vocational","Female","","","","","","","","","","",""
"2011","higher vocational","Male","","","","","","","","","","",""
"2011","in school","Female","","","","","","","","","","",""
"2011","in school","Male","","","","","","","","","","",""
"2011","inadequately","Female","","","","","","","","","","",""
"2011","inadequately","Male","","","","","","","","","","",""
"2011","middle vocational","Female","","","","","","","","","","",""
"2011","middle vocational","Male","","","","","","","","","","",""
"2011","vocational + Abi","Female","","","","","","","","","","",""
"2011","vocational + Abi","Male","","","","","","","","","","",""
"2012","general elemantary","Female","5.5","6","486","3","5","7","7","5.36","5.64","6","6"
"2012","general elemantary","Male","4.6","5","295","2","3","6","7","4.4","4.8","4","5"
"2012","higher education","Female","4.59","5","810","2","3","6","7","4.48","4.7","5","5"
"2012","higher education","Male","3.89","4","686","2","3","5","6","3.77","4.01","4","4"
"2012","higher vocational","Female","4.94","5","144","3","4","6","7","4.69","5.19","5","5"
"2012","higher vocational","Male","4.14","4","221","2","3","5","6","3.91","4.37","4","5"
"2012","in school","Female","4.48","4.51","99","2","3","6","7","4.15","4.81","4","5"
"2012","in school","Male","3.78","3","91","2","2","5","6","3.42","4.14","3","4"
"2012","inadequately","Female","5.78","6.33","92","4","5","7","7","5.44","6.12","6","7"
"2012","inadequately","Male","5.12","5.39","65","3","4","6","7","4.69","5.55","4","6"
"2012","middle vocational","Female","5.15","6","1993","3","4","6","7","5.08","5.22","5","6"
"2012","middle vocational","Male","4.58","5","1259","2","3","6","7","4.49","4.67","5","5"
"2012","vocational + Abi","Female","4.88","5","542","3","4","6","7","4.74","5.02","5","5"
"2012","vocational + Abi","Male","4.39","5","216","2","3","6","6","4.17","4.61","4","5"
"2013","general elemantary","Female","4.9","5","1263","2","4","6","7","4.81","4.99","5","5"
"2013","general elemantary","Male","3.9","4","578","2","3","5","6","3.76","4.04","4","4"
"2013","higher education","Female","4.17","4","2111","2","3","5","6","4.1","4.24","4","4"
"2013","higher education","Male","3.56","3","2349","2","2","5","6","3.5","3.62","3","4"
"2013","higher vocational","Female","4.35","4","504","2","3","6","7","4.21","4.49","4","5"
"2013","higher vocational","Male","3.98","4","824","2","3","5","6","3.87","4.09","4","4"
"2013","in school","Female","4.57","5","136","2","3","6","7","4.28","4.86","4","5"
"2013","in school","Male","3.66","4","121","2","2","5","6","3.38","3.94","3","4"
"2013","inadequately","Female","4.96","6","108","2","3","7","7","4.63","5.29","5","6"
"2013","inadequately","Male","3.85","4","84","1","2","5","7","3.42","4.28","4","5"
"2013","middle vocational","Female","4.58","5","5094","2","3","6","7","4.54","4.62","5","5"
"2013","middle vocational","Male","4.1","4","4318","2","3","5","6","4.05","4.15","4","4"
"2013","vocational + Abi","Female","4.32","4","679","2","3","6","7","4.2","4.44","4","5"
"2013","vocational + Abi","Male","3.88","4","420","2","3","5","6","3.73","4.03","3","4"
"2014","general elemantary","Female","","","","","","","","","","",""
"2014","general elemantary","Male","","","","","","","","","","",""
"2014","higher education","Female","","","","","","","","","","",""
"2014","higher education","Male","","","","","","","","","","",""
"2014","higher vocational","Female","","","","","","","","","","",""
"2014","higher vocational","Male","","","","","","","","","","",""
"2014","in school","Female","","","","","","","","","","",""
"2014","in school","Male","","","","","","","","","","",""
"2014","inadequately","Female","","","","","","","","","","",""
"2014","inadequately","Male","","","","","","","","","","",""
"2014","middle vocational","Female","","","","","","","","","","",""
"2014","middle vocational","Male","","","","","","","","","","",""
"2014","vocational + Abi","Female","","","","","","","","","","",""
"2014","vocational + Abi","Male","","","","","","","","","","",""
"2015","general elemantary","Female","","","","","","","","","","",""
"2015","general elemantary","Male","","","","","","","","","","",""
"2015","higher education","Female","","","","","","","","","","",""
"2015","higher education","Male","","","","","","","","","","",""
"2015","higher vocational","Female","","","","","","","","","","",""
"2015","higher vocational","Male","","","","","","","","","","",""
"2015","in school","Female","","","","","","","","","","",""
"2015","in school","Male","","","","","","","","","","",""
"2015","inadequately","Female","","","","","","","","","","",""
"2015","inadequately","Male","","","","","","","","","","",""
"2015","middle vocational","Female","","","","","","","","","","",""
"2015","middle vocational","Male","","","","","","","","","","",""
"2015","vocational + Abi","Female","","","","","","","","","","",""
"2015","vocational + Abi","Male","","","","","","","","","","",""
"2016","general elemantary","Female","","","","","","","","","","",""
"2016","general elemantary","Male","","","","","","","","","","",""
"2016","higher education","Female","","","","","","","","","","",""
"2016","higher education","Male","","","","","","","","","","",""
"2016","higher vocational","Female","","","","","","","","","","",""
"2016","higher vocational","Male","","","","","","","","","","",""
"2016","in school","Female","","","","","","","","","","",""
"2016","in school","Male","","","","","","","","","","",""
"2016","inadequately","Female","","","","","","","","","","",""
"2016","inadequately","Male","","","","","","","","","","",""
"2016","middle vocational","Female","","","","","","","","","","",""
"2016","middle vocational","Male","","","","","","","","","","",""
"2016","vocational + Abi","Female","","","","","","","","","","",""
"2016","vocational + Abi","Male","","","","","","","","","","",""
"2017","general elemantary","Female","4.97","5","1875","3","4","6","7","4.89","5.05","5","5"
"2017","general elemantary","Male","4.37","4","1410","2","3","6","7","4.27","4.47","4","5"
"2017","higher education","Female","4.29","4","3429","2","3","6","7","4.23","4.35","4","5"
"2017","higher education","Male","3.72","4","3589","2","2","5","6","3.67","3.77","4","4"
"2017","higher vocational","Female","4.6","5","595","2","3","6","7","4.47","4.73","4","5"
"2017","higher vocational","Male","3.81","4","948","2","2","5","6","3.71","3.91","4","4"
"2017","in school","Female","5.05","6","219","2","4","6","7","4.82","5.28","5","6"
"2017","in school","Male","3.77","4","194","2","2","5","6","3.53","4.01","4","4"
"2017","inadequately","Female","5.52","6","628","3","5","7","7","5.37","5.67","5","6"
"2017","inadequately","Male","4.81","5","739","2","4","6","7","4.66","4.96","5","5"
"2017","middle vocational","Female","4.72","5","6780","2","4","6","7","4.68","4.76","5","5"
"2017","middle vocational","Male","4.17","4","5785","2","3","5","6","4.13","4.21","4","4"
"2017","vocational + Abi","Female","4.71","5","1419","2","4","6","7","4.62","4.8","5","5"
"2017","vocational + Abi","Male","4.12","4","868","2","3","5","6","4.01","4.23","4","4"
"2018","general elemantary","Female","","","","","","","","","","",""
"2018","general elemantary","Male","","","","","","","","","","",""
"2018","higher education","Female","","","","","","","","","","",""
"2018","higher education","Male","","","","","","","","","","",""
"2018","higher vocational","Female","","","","","","","","","","",""
"2018","higher vocational","Male","","","","","","","","","","",""
"2018","in school","Female","","","","","","","","","","",""
"2018","in school","Male","","","","","","","","","","",""
"2018","inadequately","Female","","","","","","","","","","",""
"2018","inadequately","Male","","","","","","","","","","",""
"2018","middle vocational","Female","","","","","","","","","","",""
"2018","middle vocational","Male","","","","","","","","","","",""
"2018","vocational + Abi","Female","","","","","","","","","","",""
"2018","vocational + Abi","Male","","","","","","","","","","",""
"2019","general elemantary","Female","4.69","5","1417","2","4","6","7","4.6","4.78","5","5"
"2019","general elemantary","Male","3.98","4","982","2","2","5","6","3.87","4.09","4","4"
"2019","higher education","Female","3.96","4","3342","2","3","5","6","3.9","4.02","4","4"
"2019","higher education","Male","3.35","3","3656","1","2","5","6","3.3","3.4","3","3"
"2019","higher vocational","Female","4.28","4","587","2","3","6","6","4.15","4.41","4","4"
"2019","higher vocational","Male","3.43","3","1078","1","2","5","6","3.33","3.53","3","4"
"2019","in school","Female","4.59","5","161","2","4","6","7","4.31","4.87","4","5"
"2019","in school","Male","3.52","3","167","1","2","5","6","3.26","3.78","3","4"
"2019","inadequately","Female","5.25","5","216","3","4","7","7","5.01","5.49","5","6"
"2019","inadequately","Male","4.6","5","172","1","3","7","7","4.3","4.9","4","5"
"2019","middle vocational","Female","4.3","4","6043","2","3","6","7","4.26","4.34","4","4"
"2019","middle vocational","Male","3.73","4","5051","1","2","5","6","3.68","3.78","4","4"
"2019","vocational + Abi","Female","4.11","4","1337","2","3","5","7","4.02","4.2","4","4"
"2019","vocational + Abi","Male","3.78","4","829","2","2","5","6","3.66","3.9","3","4"
