"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2014","secondary school degree","direct migration background","","","","","","","","","","",""
"2014","secondary school degree","indirect migration background","","","","","","","","","","",""
"2014","secondary school degree","no migration background","","","","","","","","","","",""
"2015","college entrance qualification","direct migration background","","","","","","","","","","",""
"2015","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2015","college entrance qualification","no migration background","","","","","","","","","","",""
"2015","lower secondary degree","direct migration background","","","","","","","","","","",""
"2015","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2015","lower secondary degree","no migration background","","","","","","","","","","",""
"2015","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2015","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2015","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2015","Other degree","direct migration background","","","","","","","","","","",""
"2015","Other degree","indirect migration background","","","","","","","","","","",""
"2015","Other degree","no migration background","","","","","","","","","","",""
"2015","secondary school degree","direct migration background","","","","","","","","","","",""
"2015","secondary school degree","indirect migration background","","","","","","","","","","",""
"2015","secondary school degree","no migration background","","","","","","","","","","",""
"2016","college entrance qualification","direct migration background","","","","","","","","","","",""
"2016","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2016","college entrance qualification","no migration background","","","","","","","","","","",""
"2016","lower secondary degree","direct migration background","","","","","","","","","","",""
"2016","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2016","lower secondary degree","no migration background","","","","","","","","","","",""
"2016","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2016","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2016","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2016","Other degree","direct migration background","","","","","","","","","","",""
"2016","Other degree","indirect migration background","","","","","","","","","","",""
"2016","Other degree","no migration background","","","","","","","","","","",""
"2016","secondary school degree","direct migration background","","","","","","","","","","",""
"2016","secondary school degree","indirect migration background","","","","","","","","","","",""
"2016","secondary school degree","no migration background","","","","","","","","","","",""
"2017","college entrance qualification","direct migration background","4.3","4","434","2","3","6","7","4.14","4.46","4","5"
"2017","college entrance qualification","indirect migration background","4.25","4","619","2","3","6","6","4.11","4.39","4","5"
"2017","college entrance qualification","no migration background","4.02","4","6896","2","3","5","6","3.98","4.06","4","4"
"2017","lower secondary degree","direct migration background","4.84","5","468","2","4","6","7","4.69","4.99","5","5"
"2017","lower secondary degree","indirect migration background","4.86","5","355","3","4","6","7","4.67","5.05","5","5"
"2017","lower secondary degree","no migration background","4.45","5","5279","2","3","6","7","4.4","4.5","5","5"
"2017","no degree/no degree yet","direct migration background","5.24","6","1249","3","4","7","7","5.13","5.35","5","5"
"2017","no degree/no degree yet","indirect migration background","4.75","5","122","2","3","6","7","4.42","5.08","4","5"
"2017","no degree/no degree yet","no migration background","4.62","5","486","2","3","6","7","4.46","4.78","5","5"
"2017","Other degree","direct migration background","4.68","5","4349","2","4","6","7","4.62","4.74","5","5"
"2017","Other degree","indirect migration background","4.12","4","50","1","4","6","6","3.62","4.62","4","5"
"2017","Other degree","no migration background","4.39","4","165","2","3","6","7","4.12","4.66","4","5"
"2017","secondary school degree","direct migration background","4.79","5","366","2","4","6","7","4.61","4.97","5","5"
"2017","secondary school degree","indirect migration background","4.63","5","423","2","4","6","7","4.47","4.79","5","5"
"2017","secondary school degree","no migration background","4.4","4","6821","2","3","6","7","4.36","4.44","4","5"
"2018","college entrance qualification","direct migration background","","","","","","","","","","",""
"2018","college entrance qualification","indirect migration background","","","","","","","","","","",""
"2018","college entrance qualification","no migration background","","","","","","","","","","",""
"2018","lower secondary degree","direct migration background","","","","","","","","","","",""
"2018","lower secondary degree","indirect migration background","","","","","","","","","","",""
"2018","lower secondary degree","no migration background","","","","","","","","","","",""
"2018","no degree/no degree yet","direct migration background","","","","","","","","","","",""
"2018","no degree/no degree yet","indirect migration background","","","","","","","","","","",""
"2018","no degree/no degree yet","no migration background","","","","","","","","","","",""
"2018","Other degree","direct migration background","","","","","","","","","","",""
"2018","Other degree","indirect migration background","","","","","","","","","","",""
"2018","Other degree","no migration background","","","","","","","","","","",""
"2018","secondary school degree","direct migration background","","","","","","","","","","",""
"2018","secondary school degree","indirect migration background","","","","","","","","","","",""
"2018","secondary school degree","no migration background","","","","","","","","","","",""
"2019","college entrance qualification","direct migration background","3.6","3","387","1","2","5","6","3.42","3.78","3","4"
"2019","college entrance qualification","indirect migration background","3.8","4","649","2","2","5","6","3.66","3.94","4","4"
"2019","college entrance qualification","no migration background","3.64","4","7507","2","2","5","6","3.6","3.68","3","4"
"2019","lower secondary degree","direct migration background","4.55","5","358","2","3","6","7","4.37","4.73","5","5"
"2019","lower secondary degree","indirect migration background","4.38","4","305","2","3","6","7","4.17","4.59","5","5"
"2019","lower secondary degree","no migration background","4.07","4","4637","2","3","6","6","4.02","4.12","4","4"
"2019","no degree/no degree yet","direct migration background","4.98","5","280","2","4","7","7","4.75","5.21","5","5"
"2019","no degree/no degree yet","indirect migration background","4.55","5","114","2","3","6","7","4.2","4.9","4","5"
"2019","no degree/no degree yet","no migration background","4.16","4","385","2","3","6","7","3.97","4.35","4","5"
"2019","Other degree","direct migration background","4.29","4","2346","2","3","6","7","4.22","4.36","4","5"
"2019","Other degree","indirect migration background","3.98","3.67","46","1","3","6","6","3.39","4.57","3","5"
"2019","Other degree","no migration background","4.6","5","158","2","3","6","7","4.29","4.91","4","5"
"2019","secondary school degree","direct migration background","4.68","5","291","2","3","6","7","4.47","4.89","4","5"
"2019","secondary school degree","indirect migration background","4.12","4","413","2","3","5","7","3.95","4.29","4","5"
"2019","secondary school degree","no migration background","3.95","4","6716","2","3","5","6","3.91","3.99","4","4"
