"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2014","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2014","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","16-34 y.","Other degree","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","","","","","","","","","","",""
"2014","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2014","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2014","35-65 y.","Other degree","","","","","","","","","","",""
"2014","35-65 y.","secondary school degree","","","","","","","","","","",""
"2014","66 and older","college entrance qualification","","","","","","","","","","",""
"2014","66 and older","lower secondary degree","","","","","","","","","","",""
"2014","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","",""
"2014","66 and older","secondary school degree","","","","","","","","","","",""
"2015","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2015","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2015","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2015","16-34 y.","Other degree","","","","","","","","","","",""
"2015","16-34 y.","secondary school degree","","","","","","","","","","",""
"2015","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2015","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2015","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2015","35-65 y.","Other degree","","","","","","","","","","",""
"2015","35-65 y.","secondary school degree","","","","","","","","","","",""
"2015","66 and older","college entrance qualification","","","","","","","","","","",""
"2015","66 and older","lower secondary degree","","","","","","","","","","",""
"2015","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","",""
"2015","66 and older","secondary school degree","","","","","","","","","","",""
"2016","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2016","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2016","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2016","16-34 y.","Other degree","","","","","","","","","","",""
"2016","16-34 y.","secondary school degree","","","","","","","","","","",""
"2016","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2016","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2016","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2016","35-65 y.","Other degree","","","","","","","","","","",""
"2016","35-65 y.","secondary school degree","","","","","","","","","","",""
"2016","66 and older","college entrance qualification","","","","","","","","","","",""
"2016","66 and older","lower secondary degree","","","","","","","","","","",""
"2016","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","",""
"2016","66 and older","secondary school degree","","","","","","","","","","",""
"2017","16-34 y.","college entrance qualification","4.36","5","2178","2","3","6","6","4.29","4.43","4","5"
"2017","16-34 y.","lower secondary degree","4.68","5","831","2","3","6","7","4.56","4.8","5","5"
"2017","16-34 y.","no degree/no degree yet","4.61","5","999","2","3","6","7","4.49","4.73","5","5"
"2017","16-34 y.","Other degree","4.59","5","1286","2","3","6","7","4.49","4.69","5","5"
"2017","16-34 y.","secondary school degree","4.61","5","1439","2","3","6","7","4.52","4.7","5","5"
"2017","35-65 y.","college entrance qualification","3.89","4","4709","2","3","5","6","3.84","3.94","4","4"
"2017","35-65 y.","lower secondary degree","4.5","5","2947","2","3","6","7","4.44","4.56","5","5"
"2017","35-65 y.","no degree/no degree yet","5.24","6","786","3","4","7","7","5.11","5.37","5","6"
"2017","35-65 y.","Other degree","4.73","5","2945","2","4","6","7","4.66","4.8","5","5"
"2017","35-65 y.","secondary school degree","4.37","4","4982","2","3","6","7","4.32","4.42","4","4"
"2017","66 and older","college entrance qualification","3.99","4","1062","2","3","5","6","3.89","4.09","4","4"
"2017","66 and older","lower secondary degree","4.43","5","2324","2","3","6","7","4.36","4.5","5","5"
"2017","66 and older","no degree/no degree yet","4.85","5","72","2","4","6","7","4.41","5.29","5","6"
"2017","66 and older","Other degree","4.44","5","333","2","3","6","7","4.26","4.62","4","5"
"2017","66 and older","secondary school degree","4.42","5","1189","2","3","6","6","4.33","4.51","4","5"
"2018","16-34 y.","college entrance qualification","","","","","","","","","","",""
"2018","16-34 y.","lower secondary degree","","","","","","","","","","",""
"2018","16-34 y.","no degree/no degree yet","","","","","","","","","","",""
"2018","16-34 y.","Other degree","","","","","","","","","","",""
"2018","16-34 y.","secondary school degree","","","","","","","","","","",""
"2018","35-65 y.","college entrance qualification","","","","","","","","","","",""
"2018","35-65 y.","lower secondary degree","","","","","","","","","","",""
"2018","35-65 y.","no degree/no degree yet","","","","","","","","","","",""
"2018","35-65 y.","Other degree","","","","","","","","","","",""
"2018","35-65 y.","secondary school degree","","","","","","","","","","",""
"2018","66 and older","college entrance qualification","","","","","","","","","","",""
"2018","66 and older","lower secondary degree","","","","","","","","","","",""
"2018","66 and older","no degree/no degree yet","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","",""
"2018","66 and older","secondary school degree","","","","","","","","","","",""
"2019","16-34 y.","college entrance qualification","3.89","4","2090","2","2","5","6","3.82","3.96","4","4"
"2019","16-34 y.","lower secondary degree","4.21","4","640","1","3","6","7","4.06","4.36","4","5"
"2019","16-34 y.","no degree/no degree yet","4.15","4","416","2","3","6","7","3.97","4.33","4","5"
"2019","16-34 y.","Other degree","4.31","5","355","1","3","6","7","4.11","4.51","4","5"
"2019","16-34 y.","secondary school degree","4.08","4","1169","2","3","5","6","3.98","4.18","4","4"
"2019","35-65 y.","college entrance qualification","3.54","3","5226","2","2","5","6","3.49","3.59","3","4"
"2019","35-65 y.","lower secondary degree","4.1","4","2514","2","3","6","7","4.03","4.17","4","4"
"2019","35-65 y.","no degree/no degree yet","5.06","6","300","2","4","7","7","4.85","5.27","5","6"
"2019","35-65 y.","Other degree","4.38","5","1850","2","3","6","7","4.3","4.46","4","5"
"2019","35-65 y.","secondary school degree","3.97","4","4903","2","3","5","6","3.92","4.02","4","4"
"2019","66 and older","college entrance qualification","3.56","3","1227","1","2","5","6","3.46","3.66","3","4"
"2019","66 and older","lower secondary degree","4.12","4","2146","2","3","6","6","4.04","4.2","4","4"
"2019","66 and older","no degree/no degree yet","3.97","4","63","1","3","5","7","3.48","4.46","3","5"
"2019","66 and older","Other degree","4.07","4","345","2","2","6","6","3.87","4.27","4","5"
"2019","66 and older","secondary school degree","3.98","4","1348","2","3","5","6","3.89","4.07","4","4"
