"year","age_gr","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","35-65 y.","124.86","0","7316","0","0","0","0","4160","103.89","145.83","0","22701","0","0"
"1999","66 and older","34.13","0","1835","0","0","0","0","0","18.25","50.01","0","6320","0","0"
"2000","16-34 y.","316.81","0","7145","0","0","0","0","7363","280.54","353.08","0","34768","0","0"
"2000","35-65 y.","121.68","0","13479","0","0","0","0","3681","101.99","141.37","0","38040","0","0"
"2000","66 and older","41.23","0","3640","0","0","0","0","0","18.13","64.33","0","36813","0","0"
"2001","16-34 y.","333.58","0","6300","0","0","0","0","7669","297.3","369.86","0","32150","0","0"
"2001","35-65 y.","145.18","0","12318","0","0","0","0","4364","126.83","163.53","0","32150","0","0"
"2001","66 and older","53.45","0","3445","0","0","0","0","1227","37.52","69.38","0","11044","0","0"
"2002","16-34 y.","322.33","0","6186","0","0","0","0","7200","287.47","357.19","0","19200","0","0"
"2002","35-65 y.","116.86","0","13330","0","0","0","0","4200","101.06","132.66","0","34800","0","0"
"2002","66 and older","50.57","0","3641","0","0","0","0","0","31.02","70.12","0","22800","0","0"
"2003","16-34 y.","339.58","0","5886","0","0","0","0","7200","298.19","380.97","0","36000","0","0"
"2003","35-65 y.","125.73","0","12707","0","0","0","0","4000","106.26","145.2","0","36000","0","0"
"2003","66 and older","48.9","0","3704","0","0","0","0","0","32.54","65.26","0","12000","0","0"
"2004","16-34 y.","353.84","0","5646","0","0","0","0","8400","312.57","395.11","0","28800","0","0"
"2004","35-65 y.","110.82","0","12270","0","0","0","0","3684","93.43","128.21","0","30000","0","0"
"2004","66 and older","44.59","0","3817","0","0","0","0","600","32.64","56.54","0","7800","0","0"
"2005","16-34 y.","420.18","0","5344","0","0","0","300","8040","375.61","464.75","0","18000","0","0"
"2005","35-65 y.","137.56","0","11649","0","0","0","0","4920","117.74","157.38","0","40800","0","0"
"2005","66 and older","28.85","0","3819","0","0","0","0","0","14.65","43.05","0","12504","0","0"
"2006","16-34 y.","386.02","0","5450","0","0","0","0","7200","330.25","441.79","0","64000","0","0"
"2006","35-65 y.","124.94","0","12439","0","0","0","0","4203","106.5","143.38","0","30819","0","0"
"2006","66 and older","52.18","0","4492","0","0","0","0","0","20.94","83.42","0","42000","0","0"
"2007","16-34 y.","470.87","0","5071","0","0","0","0","9600","417.48","524.26","0","48000","0","0"
"2007","35-65 y.","146.67","0","11489","0","0","0","0","4500","122.77","170.57","0","48000","0","0"
"2007","66 and older","53.51","0","4405","0","0","0","0","0","26.29","80.73","0","36000","0","0"
"2008","16-34 y.","434.73","0","4632","0","0","0","0","9000","375.67","493.79","0","43200","0","0"
"2008","35-65 y.","134.12","0","10694","0","0","0","0","4800","110.37","157.87","0","43200","0","0"
"2008","66 and older","76.82","0","4360","0","0","0","0","0","35.47","118.17","0","50000","0","0"
"2009","16-34 y.","418.61","0","4243","0","0","0","0","9000","358.61","478.61","0","28000","0","0"
"2009","35-65 y.","136.79","0","9901","0","0","0","0","4800","112.97","160.61","0","28000","0","0"
"2009","66 and older","46.56","0","4219","0","0","0","0","0","23.22","69.9","0","27199","0","0"
"2010","16-34 y.","583.84","0","6950","0","0","0","1608","10200","532.52","635.16","0","43320","0","0"
"2010","35-65 y.","209.87","0","13406","0","0","0","0","6600","171.09","248.65","0","107199","0","0"
"2010","66 and older","97.55","0","4076","0","0","0","0","2148","46.92","148.18","0","61200","0","0"
"2011","16-34 y.","559.17","0","7348","0","0","0","1404","10800","498.59","619.75","0","58800","0","0"
"2011","35-65 y.","200.87","0","16455","0","0","0","0","6000","167.55","234.19","0","72000","0","0"
"2011","66 and older","65.08","0","5212","0","0","0","0","2448","45.13","85.03","0","28608","0","0"
"2012","16-34 y.","529.17","0","6893","0","0","0","1250","9180","474.58","583.76","0","48000","0","0"
"2012","35-65 y.","177.3","0","16121","0","0","0","0","5452","148.46","206.14","0","72000","0","0"
"2012","66 and older","79.49","0","5262","0","0","0","0","0","47.1","111.88","0","44400","0","0"
"2013","16-34 y.","596.73","0","8440","0","0","0","1716","10704","532.95","660.51","0","102384","0","0"
"2013","35-65 y.","205.31","0","17766","0","0","0","0","6528","174.21","236.41","0","102384","0","0"
"2013","66 and older","66.73","0","5110","0","0","0","0","2400","38.63","94.83","0","42985","0","0"
"2014","16-34 y.","621.82","0","7161","0","0","0","1596","12000","568.48","675.16","0","57600","0","0"
"2014","35-65 y.","188.65","0","15615","0","0","0","0","6000","160.53","216.77","0","57600","0","0"
"2014","66 and older","57.41","0","5010","0","0","0","0","0","35.51","79.31","0","30000","0","0"
"2015","16-34 y.","673.24","0","7281","0","0","0","2160","12000","615.96","730.52","0","42744","0","0"
"2015","35-65 y.","228.71","0","15262","0","0","0","0","6540","200.08","257.34","0","51552","0","0"
"2015","66 and older","44.83","0","4969","0","0","0","0","0","25.8","63.86","0","29160","0","0"
"2016","16-34 y.","553.06","0","6214","0","0","0","1596","11600","498.3","607.82","0","42000","0","0"
"2016","35-65 y.","217.59","0","13960","0","0","0","0","6600","183.13","252.05","0","108000","0","0"
"2016","66 and older","64.3","0","4783","0","0","0","0","1200","44.45","84.15","0","17640","0","0"
"2017","16-34 y.","663.97","0","7976","0","0","0","2112","10092","611.33","716.61","0","45600","0","0"
"2017","35-65 y.","220.42","0","16433","0","0","0","0","6480","188.89","251.95","0","59712","0","0"
"2017","66 and older","58.61","0","5043","0","0","0","0","0","38.84","78.38","0","22800","0","0"
"2018","16-34 y.","605.26","0","8522","0","0","0","1848","9600","551.5","659.02","0","40800","0","0"
"2018","35-65 y.","237.35","0","16277","0","0","0","0","6600","203.98","270.72","0","60000","0","0"
"2018","66 and older","84.02","0","5091","0","0","0","0","2400","43.59","124.45","0","60000","0","0"
"2019","16-34 y.","673.22","0","7578","0","0","0","2160","12000","607.25","739.19","0","112800","0","0"
"2019","35-65 y.","256.39","0","16812","0","0","0","0","6720","227.33","285.45","0","112800","0","0"
"2019","66 and older","73.63","0","5277","0","0","0","0","1800","47.9","99.36","0","36000","0","0"
