"ple0008","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Satisfactory","1994","lower secondary degree","Female","1124","0.391676891393152","0.373917400211662","0.409436382574642"
"Satisfactory","1994","secondary school degree","Male","482","0.33806149695239","0.314358183893225","0.361764810011555"
"Satisfactory","1994","secondary school degree","Female","597","0.308622533398015","0.288312034849137","0.328933031946893"
"Satisfactory","1994","college entrance qualification","Male","265","0.253735407822705","0.227490014366392","0.279980801279019"
"Satisfactory","1994","college entrance qualification","Female","200","0.291773097886629","0.259539391568649","0.324006804204609"
"Satisfactory","1994","Other degree","Male","132","0.254430427566979","0.216923471233804","0.291937383900154"
"Satisfactory","1994","Other degree","Female","101","0.296019580641532","0.250301371139834","0.341737790143231"
"Satisfactory","1994","no degree/no degree yet","Male","90","0.227050580219606","0.183286923270078","0.270814237169134"
"Satisfactory","1994","no degree/no degree yet","Female","115","0.244921151776311","0.206409722828456","0.283432580724167"
"Less good","1994","lower secondary degree","Male","351","0.15440815581296","0.140558857974656","0.168257453651264"
"Less good","1994","lower secondary degree","Female","552","0.210047507927607","0.195227151777299","0.224867864077915"
"Less good","1994","secondary school degree","Male","113","0.0872305233497081","0.0730915730136497","0.101369473685767"
"Less good","1994","secondary school degree","Female","242","0.161806829982611","0.145614116140813","0.177999543824409"
"Less good","1994","college entrance qualification","Male","89","0.106682638370065","0.0880632293198801","0.125302047420249"
"Less good","1994","college entrance qualification","Female","85","0.104602815254384","0.0829017546101883","0.126303875898581"
"Less good","1994","Other degree","Male","95","0.193479538074392","0.159461565461657","0.227497510687127"
"Less good","1994","Other degree","Female","77","0.195507380759198","0.155789020125725","0.235225741392671"
"Less good","1994","no degree/no degree yet","Male","45","0.0816960236929459","0.0530825587876512","0.110309488598241"
"Less good","1994","no degree/no degree yet","Female","90","0.133652664716365","0.103179667831799","0.164125661600932"
"Poor","1994","lower secondary degree","Male","120","0.0559758534317178","0.0471652803528856","0.06478642651055"
"Poor","1994","lower secondary degree","Female","170","0.0791710525855718","0.0693474207432176","0.0889946844279259"
"Poor","1994","secondary school degree","Male","19","","",""
"Poor","1994","secondary school degree","Female","29","","",""
"Poor","1994","college entrance qualification","Male","20","","",""
"Poor","1994","college entrance qualification","Female","20","","",""
"Poor","1994","Other degree","Male","26","","",""
"Poor","1994","Other degree","Female","23","","",""
"Poor","1994","no degree/no degree yet","Male","19","","",""
"Poor","1994","no degree/no degree yet","Female","25","","",""
"Very good","1995","lower secondary degree","Male","233","0.0647465539068658","0.0552622203701318","0.0742308874435998"
"Very good","1995","lower secondary degree","Female","147","0.0426996861101867","0.0352455305088457","0.0501538417115276"
"Very good","1995","secondary school degree","Male","161","0.0866688638484599","0.0726078833260515","0.100729844370868"
"Very good","1995","secondary school degree","Female","221","0.0912235960196752","0.0787566744598301","0.10369051757952"
"Very good","1995","college entrance qualification","Male","148","0.131230027110177","0.111249185020879","0.151210869199475"
"Very good","1995","college entrance qualification","Female","97","0.0842740948564788","0.065225328227071","0.103322861485887"
"Very good","1995","Other degree","Male","71","0.131357910408758","0.105289365895992","0.157426454921523"
"Very good","1995","Other degree","Female","51","0.114116130755606","0.0871487120378314","0.14108354947338"
"Very good","1995","no degree/no degree yet","Male","72","0.225028946783322","0.183041619827141","0.267016273739503"
"Very good","1995","no degree/no degree yet","Female","49","0.130093407543271","0.100029909711149","0.160156905375392"
"Good","1995","lower secondary degree","Male","973","0.345393606087716","0.327067039925904","0.363720172249527"
"Good","1995","lower secondary degree","Female","885","0.275493716896903","0.259021997337014","0.291965436456791"
"Good","1995","secondary school degree","Male","736","0.4619626900786","0.437046618466212","0.486878761690987"
"Good","1995","secondary school degree","Female","915","0.421298210118188","0.399918622125436","0.44267779811094"
"Good","1995","college entrance qualification","Male","549","0.486497853462359","0.456920700107263","0.516075006817455"
"Good","1995","college entrance qualification","Female","422","0.496523543067489","0.462239141815333","0.530807944319646"
"Good","1995","Other degree","Male","280","0.43400867707824","0.395759479687468","0.472257874469012"
"Good","1995","Other degree","Female","208","0.400284556076928","0.35872848349361","0.441840628660246"
"Good","1995","no degree/no degree yet","Male","150","0.435618342523819","0.385764823756109","0.485471861291529"
"Good","1995","no degree/no degree yet","Female","179","0.388412794381417","0.344856441052839","0.431969147709995"
"Satisfactory","1995","lower secondary degree","Male","912","0.376010925895879","0.357341861414865","0.394679990376894"
"Satisfactory","1995","lower secondary degree","Female","1057","0.379949729972402","0.362054448536755","0.39784501140805"
"Satisfactory","1995","secondary school degree","Male","491","0.340088729713905","0.316412703288066","0.363764756139744"
"Satisfactory","1995","secondary school degree","Female","639","0.327288345174936","0.306971472545803","0.347605217804069"
"Satisfactory","1995","college entrance qualification","Male","304","0.283789082948642","0.257110479738792","0.310467686158491"
"Satisfactory","1995","college entrance qualification","Female","213","0.296956678521027","0.265625649797294","0.328287707244761"
"Satisfactory","1995","Other degree","Male","163","0.252240120078351","0.218723794855022","0.28575644530168"
"Satisfactory","1995","Other degree","Female","147","0.271783967834948","0.23405112750338","0.309516808166516"
"Satisfactory","1995","no degree/no degree yet","Male","91","0.193218579164006","0.153521488516146","0.232915669811866"
"Satisfactory","1995","no degree/no degree yet","Female","145","0.275231629398922","0.235317713351437","0.315145545446407"
"Less good","1995","lower secondary degree","Male","370","0.164406860000857","0.150121498627147","0.178692221374567"
"Less good","1995","lower secondary degree","Female","557","0.222813187632712","0.207470721632795","0.238155653632629"
"Less good","1995","secondary school degree","Male","127","0.0888378992528637","0.0746189702075976","0.10305682829813"
"Less good","1995","secondary school degree","Female","229","0.130125809577255","0.115558241486402","0.144693377668109"
"Less good","1995","college entrance qualification","Male","75","0.0781904152683487","0.0623034060765996","0.0940774244600977"
"Less good","1995","college entrance qualification","Female","73","0.103373232033284","0.0824972477921496","0.124249216274419"
"Less good","1995","Other degree","Male","99","0.150248372560951","0.122673143767602","0.1778236013543"
"Less good","1995","Other degree","Female","97","0.163816669105636","0.132425516590991","0.195207821620281"
"Less good","1995","no degree/no degree yet","Male","50","0.113688938664965","0.0817729366727967","0.145604940657132"
"Less good","1995","no degree/no degree yet","Female","88","0.176117590715054","0.142076024299289","0.210159157130819"
"Poor","1995","lower secondary degree","Male","98","0.0494420541086819","0.0410865745358709","0.0577975336814929"
"Poor","1995","lower secondary degree","Female","180","0.0790436793877962","0.0690961529363842","0.0889912058392081"
"Poor","1995","secondary school degree","Male","23","","",""
"Poor","1995","secondary school degree","Female","45","0.0300640391099458","0.0226701606678334","0.0374579175520583"
"Poor","1995","college entrance qualification","Male","21","","",""
"Poor","1995","college entrance qualification","Female","12","","",""
"Poor","1995","Other degree","Male","32","0.0321449198737004","0.0185326805998697","0.0457571591475311"
"Poor","1995","Other degree","Female","31","0.0499986762268819","0.0315137032187074","0.0684836492350565"
"Poor","1995","no degree/no degree yet","Male","17","","",""
"Poor","1995","no degree/no degree yet","Female","20","","",""
"Very good","1996","lower secondary degree","Male","208","0.0566723835163303","0.0476520949870378","0.0656926720456228"
"Very good","1996","lower secondary degree","Female","157","0.0447390433969663","0.0370208999646836","0.0524571868292491"
"Very good","1996","secondary school degree","Male","164","0.0902446231852529","0.075966342418659","0.104522903951847"
"Very good","1996","secondary school degree","Female","214","0.0961427753189347","0.0833600884050895","0.10892546223278"
"Very good","1996","college entrance qualification","Male","132","0.115466926685992","0.0964858872054822","0.134447966166502"
"Very good","1996","college entrance qualification","Female","126","0.141583210931893","0.117808620306001","0.165357801557786"
"Very good","1996","Other degree","Male","53","0.10136888297397","0.0772189726345616","0.125518793313378"
"Very good","1996","Other degree","Female","43","0.111877219345077","0.0842754727175987","0.139478965972556"
"Very good","1996","no degree/no degree yet","Male","67","0.206335450242185","0.164706046105144","0.247964854379226"
"Very good","1996","no degree/no degree yet","Female","60","0.164830005494172","0.13107060865446","0.198589402333884"
"Good","1996","lower secondary degree","Male","923","0.331509011642121","0.313143676264501","0.34987434701974"
"Good","1996","lower secondary degree","Female","798","0.258254065550697","0.241913779488873","0.274594351612521"
"Good","1996","secondary school degree","Male","740","0.456167750451528","0.431347983315205","0.480987517587851"
"Good","1996","secondary school degree","Female","936","0.428157513784104","0.406701259762563","0.449613767805646"
"Good","1996","college entrance qualification","Male","567","0.5169300195847","0.487250623967199","0.546609415202202"
"Good","1996","college entrance qualification","Female","410","0.473419761948554","0.43937004257369","0.507469481323418"
"Good","1996","Other degree","Male","237","0.404394770818482","0.365125351223086","0.443664190413877"
"Good","1996","Other degree","Female","179","0.348648230568142","0.30691992409062","0.390376537045664"
"Good","1996","no degree/no degree yet","Male","128","0.372406012066626","0.322673258273702","0.422138765859549"
"Good","1996","no degree/no degree yet","Female","173","0.359122312089918","0.315470942860403","0.402773681319433"
"Satisfactory","1996","lower secondary degree","Male","969","0.403873514615586","0.384731162025087","0.423015867206085"
"Satisfactory","1996","lower secondary degree","Female","1118","0.416138690322692","0.39773595495564","0.434541425689743"
"Satisfactory","1996","secondary school degree","Male","505","0.354129475289092","0.330297683013842","0.377961267564343"
"Satisfactory","1996","secondary school degree","Female","621","0.310467575700822","0.290404413719101","0.330530737682542"
"Satisfactory","1996","college entrance qualification","Male","287","0.268457481452159","0.242137129428965","0.294777833475352"
"Satisfactory","1996","college entrance qualification","Female","199","0.254001430098498","0.224315876954882","0.283686983242114"
"Satisfactory","1996","Other degree","Male","178","0.287277477014448","0.251071231130401","0.323483722898495"
"Satisfactory","1996","Other degree","Female","165","0.311071039601618","0.270534540441844","0.351607538761392"
"Satisfactory","1996","no degree/no degree yet","Male","96","0.239179350197534","0.195296203155276","0.283062497239792"
"Satisfactory","1996","no degree/no degree yet","Female","137","0.271826061478797","0.231344970091391","0.312307152866203"
"Less good","1996","lower secondary degree","Male","326","0.155953589379093","0.141799423962541","0.170107754795645"
"Less good","1996","lower secondary degree","Female","533","0.213064110013519","0.197776721216256","0.228351498810781"
"Less good","1996","secondary school degree","Male","112","0.0789442324534633","0.0655071153918168","0.0923813495151099"
"Less good","1996","secondary school degree","Female","232","0.138099412858155","0.12313917798076","0.15305964773555"
"Less good","1996","college entrance qualification","Male","78","0.0757454037276581","0.060030631053614","0.0914601764017021"
"Less good","1996","college entrance qualification","Female","80","0.115331463941841","0.0935482347724707","0.137114693111212"
"Less good","1996","Other degree","Male","99","0.147114180161626","0.118771221674353","0.1754571386489"
"Less good","1996","Other degree","Female","82","0.167002340686185","0.134342625151467","0.199662056220903"
"Less good","1996","no degree/no degree yet","Male","51","0.117544162094487","0.0844126085112733","0.1506757156777"
"Less good","1996","no degree/no degree yet","Female","74","0.136122769435652","0.104920908093503","0.167324630777801"
"Poor","1996","lower secondary degree","Male","98","0.0519915008468699","0.0433303478885546","0.0606526538051852"
"Poor","1996","lower secondary degree","Female","150","0.067804090716126","0.058417885851945","0.077190295580307"
"Poor","1996","secondary school degree","Male","26","","",""
"Poor","1996","secondary school degree","Female","40","0.0271327223379845","0.0200876186221714","0.0341778260537976"
"Poor","1996","college entrance qualification","Male","25","","",""
"Poor","1996","college entrance qualification","Female","11","","",""
"Poor","1996","Other degree","Male","33","0.0598446890314743","0.0408651755753721","0.0788242024875764"
"Poor","1996","Other degree","Female","32","0.0614011697989778","0.0403799673385661","0.0824223722593895"
"Poor","1996","no degree/no degree yet","Male","21","","",""
"Poor","1996","no degree/no degree yet","Female","20","","",""
"Very good","1997","lower secondary degree","Male","209","0.0621596940609075","0.0526857307834029","0.0716336573384121"
"Very good","1997","lower secondary degree","Female","129","0.0475353283040737","0.0394688996201544","0.055601756987993"
"Very good","1997","secondary school degree","Male","146","0.0861157885026382","0.0720634865218011","0.100168090483475"
"Very good","1997","secondary school degree","Female","181","0.084449010169935","0.0723081595447377","0.0965898607951324"
"Very good","1997","college entrance qualification","Male","146","0.132903992014869","0.112852022397052","0.152955961632687"
"Very good","1997","college entrance qualification","Female","96","0.11862440145703","0.0967580675147356","0.140490735399325"
"Very good","1997","Other degree","Male","50","0.0953018239984011","0.0707621262091088","0.119841521787693"
"Very good","1997","Other degree","Female","23","","",""
"Very good","1997","no degree/no degree yet","Male","68","0.221860940707343","0.179293593956362","0.264428287458323"
"Very good","1997","no degree/no degree yet","Female","64","0.175778145294442","0.14080401734613","0.210752273242754"
"Good","1997","lower secondary degree","Male","935","0.331166829973495","0.312699881682072","0.349633778264918"
"Good","1997","lower secondary degree","Female","826","0.260657670412068","0.244015626938034","0.277299713886101"
"Good","1997","secondary school degree","Male","777","0.472054275298226","0.447047879435296","0.497060671161156"
"Good","1997","secondary school degree","Female","957","0.437558526763969","0.415898084987007","0.459218968540932"
"Good","1997","college entrance qualification","Male","581","0.506579438772488","0.477047848639041","0.536111028905935"
"Good","1997","college entrance qualification","Female","425","0.469784305496056","0.436033511878912","0.5035350991132"
"Good","1997","Other degree","Male","238","0.425850380692983","0.384525861738987","0.46717489964698"
"Good","1997","Other degree","Female","190","0.377518330496555","0.333923640710384","0.421113020282726"
"Good","1997","no degree/no degree yet","Male","149","0.403242374473935","0.3529861777991","0.453498571148771"
"Good","1997","no degree/no degree yet","Female","175","0.367465765410969","0.323166874523704","0.411764656298235"
"Satisfactory","1997","lower secondary degree","Male","915","0.402967510208545","0.383721229540505","0.422213790876584"
"Satisfactory","1997","lower secondary degree","Female","1055","0.406103545245856","0.387486002122632","0.42472108836908"
"Satisfactory","1997","secondary school degree","Male","453","0.316512384837807","0.293214248919683","0.339810520755931"
"Satisfactory","1997","secondary school degree","Female","644","0.3341808532616","0.313585014296859","0.35477669222634"
"Satisfactory","1997","college entrance qualification","Male","284","0.278050679612413","0.251585809433037","0.304515549791788"
"Satisfactory","1997","college entrance qualification","Female","231","0.283840979959349","0.253351449947008","0.31433050997169"
"Satisfactory","1997","Other degree","Male","163","0.292942489715076","0.254907325096093","0.33097765433406"
"Satisfactory","1997","Other degree","Female","145","0.281411721785814","0.24097160117401","0.321851842397617"
"Satisfactory","1997","no degree/no degree yet","Male","87","0.222512295014043","0.179900353738586","0.265124236289501"
"Satisfactory","1997","no degree/no degree yet","Female","127","0.275964508203978","0.234892216479704","0.317036799928252"
"Less good","1997","lower secondary degree","Male","327","0.14802509690367","0.134090516559479","0.161959677247861"
"Less good","1997","lower secondary degree","Female","507","0.214420593673018","0.198861764814924","0.229979422531113"
"Less good","1997","secondary school degree","Male","126","0.0967425253177187","0.0819352555857132","0.111549795049724"
"Less good","1997","secondary school degree","Female","194","0.114799654538241","0.100880859369576","0.128718449706907"
"Less good","1997","college entrance qualification","Male","73","0.0664247393945257","0.0517153708830299","0.0811341079060215"
"Less good","1997","college entrance qualification","Female","74","0.113974246792298","0.0924843175256198","0.135464176058977"
"Less good","1997","Other degree","Male","75","0.147671584117937","0.118021993794819","0.177321174441055"
"Less good","1997","Other degree","Female","91","0.206999521897088","0.170564194025714","0.243434849768461"
"Less good","1997","no degree/no degree yet","Male","52","0.135546222258854","0.10047732209897","0.170615122418738"
"Less good","1997","no degree/no degree yet","Female","61","0.134262044236818","0.102935517250134","0.165588571223501"
"Poor","1997","lower secondary degree","Male","109","0.0556808688533823","0.0466832993135411","0.0646784383932235"
"Poor","1997","lower secondary degree","Female","156","0.0712828623649839","0.0615288588734105","0.0810368658565574"
"Poor","1997","secondary school degree","Male","29","","",""
"Poor","1997","secondary school degree","Female","39","0.0290119552662549","0.0216836085775543","0.0363403019549556"
"Poor","1997","college entrance qualification","Male","17","","",""
"Poor","1997","college entrance qualification","Female","14","","",""
"Poor","1997","Other degree","Male","24","","",""
"Poor","1997","Other degree","Female","26","","",""
"Poor","1997","no degree/no degree yet","Male","10","","",""
"Poor","1997","no degree/no degree yet","Female","28","","",""
"Very good","1998","lower secondary degree","Male","249","0.0771621818744607","0.0671448951013544","0.087179468647567"
"Very good","1998","lower secondary degree","Female","178","0.0529274125670576","0.0447998414866871","0.0610549836474281"
"Very good","1998","secondary school degree","Male","181","0.0935346155094265","0.0796808138837718","0.107388417135081"
"Very good","1998","secondary school degree","Female","224","0.100527168468595","0.0879303474053887","0.113123989531801"
"Very good","1998","college entrance qualification","Male","175","0.149816276508202","0.129830734109003","0.169801818907401"
"Very good","1998","college entrance qualification","Female","129","0.133307399695838","0.112091116368793","0.154523683022883"
"Very good","1998","Other degree","Male","59","0.118204907583749","0.0908731670767127","0.145536648090786"
"Very good","1998","Other degree","Female","29","","",""
"Very good","1998","no degree/no degree yet","Male","72","0.244134684991307","0.199698392379691","0.288570977602923"
"Very good","1998","no degree/no degree yet","Female","69","0.194555752113336","0.15802155227848","0.231089951948191"
"Good","1998","lower secondary degree","Male","1051","0.353861051831564","0.335911049575406","0.371811054087721"
"Good","1998","lower secondary degree","Female","903","0.27632743576117","0.260093946840336","0.292560924682004"
"Good","1998","secondary school degree","Male","854","0.493047256233417","0.469260502188646","0.516834010278188"
"Good","1998","secondary school degree","Female","1058","0.444082624363864","0.423268304471149","0.464896944256579"
"Good","1998","college entrance qualification","Male","639","0.504186383796981","0.476187879748039","0.532184887845923"
"Good","1998","college entrance qualification","Female","514","0.485250822979226","0.454055419701695","0.516446226256758"
"Good","1998","Other degree","Male","229","0.431497209773781","0.389567583418076","0.473426836129486"
"Good","1998","Other degree","Female","188","0.391450098060385","0.34689638230424","0.43600381381653"
"Good","1998","no degree/no degree yet","Male","152","0.377680399617867","0.327530527488839","0.427830271746895"
"Good","1998","no degree/no degree yet","Female","180","0.385242913726394","0.340329204677356","0.430156622775432"
"Satisfactory","1998","lower secondary degree","Male","957","0.367866031103113","0.349763697132887","0.385968365073339"
"Satisfactory","1998","lower secondary degree","Female","1124","0.389814691867207","0.372109983131799","0.407519400602615"
"Satisfactory","1998","secondary school degree","Male","507","0.304704540223341","0.282805184944149","0.326603895502534"
"Satisfactory","1998","secondary school degree","Female","647","0.31675531729548","0.29726695711861","0.33624367747235"
"Satisfactory","1998","college entrance qualification","Male","291","0.243893747501265","0.219846144434192","0.267941350568338"
"Satisfactory","1998","college entrance qualification","Female","244","0.257877837966409","0.230572073212621","0.285183602720196"
"Satisfactory","1998","Other degree","Male","156","0.282948709456585","0.244816263293144","0.321081155620026"
"Satisfactory","1998","Other degree","Female","139","0.296267183330046","0.254585686705546","0.337948679954546"
"Satisfactory","1998","no degree/no degree yet","Male","67","0.20883016022983","0.166783419284377","0.250876901175283"
"Satisfactory","1998","no degree/no degree yet","Female","117","0.225684535641536","0.187103872587951","0.26426519869512"
"Less good","1998","lower secondary degree","Male","369","0.154238810310117","0.140680490465906","0.167797130154327"
"Less good","1998","lower secondary degree","Female","525","0.205838379489647","0.191161070537592","0.220515688441702"
"Less good","1998","secondary school degree","Male","131","0.0938318544831024","0.0799583328586094","0.107705376107595"
"Less good","1998","secondary school degree","Female","205","0.104133353617173","0.0913383084971103","0.116928398737236"
"Less good","1998","college entrance qualification","Male","96","0.0821325440947568","0.0667570999378496","0.097507988251664"
"Less good","1998","college entrance qualification","Female","81","0.100512760986253","0.0817447720761311","0.119280749896376"
"Less good","1998","Other degree","Male","58","0.102964589756873","0.0772360915737315","0.128693087940014"
"Less good","1998","Other degree","Female","89","0.172799523796579","0.138287193284235","0.207311854308922"
