"ple0008","year","education","n","percent","lower_confidence","upper_confidence"
"Good","1994","no degree/no degree yet","318","0.417501438213149","0.383972176110227","0.45103070031607"
"Satisfactory","1994","lower secondary degree","2022","0.378027230651001","0.365232126450878","0.390822334851124"
"Satisfactory","1994","secondary school degree","1079","0.321413425083865","0.305978783642309","0.33684806652542"
"Satisfactory","1994","college entrance qualification","465","0.26944500948485","0.249061736302264","0.289828282667436"
"Satisfactory","1994","Other degree","233","0.271457234612595","0.242419419831865","0.300495049393326"
"Satisfactory","1994","no degree/no degree yet","205","0.236768513087874","0.207865861216443","0.265671164959304"
"Less good","1994","lower secondary degree","903","0.184513198819057","0.174277469649612","0.194748927988502"
"Less good","1994","secondary school degree","355","0.129404280935315","0.118311396401448","0.140497165469182"
"Less good","1994","college entrance qualification","174","0.105823669473159","0.0916912867487242","0.119956052197593"
"Less good","1994","Other degree","172","0.194309747000531","0.168474236733996","0.220145257267066"
"Less good","1994","no degree/no degree yet","135","0.10994980102313","0.08868055700745","0.13121904503881"
"Poor","1994","lower secondary degree","290","0.0685261877099261","0.0618594984987529","0.0751928769210993"
"Poor","1994","secondary school degree","48","0.0149116954147649","0.0109061376378959","0.0189172531916339"
"Poor","1994","college entrance qualification","40","0.028343533323135","0.0207193072749466","0.0359677593713233"
"Poor","1994","Other degree","49","0.0689310410349036","0.0523891925637963","0.0854728895060109"
"Poor","1994","no degree/no degree yet","44","0.054329426879796","0.0389182757804941","0.069740577979098"
"Very good","1995","lower secondary degree","380","0.0528084760829195","0.0468499353012746","0.0587670168645644"
"Very good","1995","secondary school degree","382","0.0892607186525591","0.0799301174751521","0.0985913198299661"
"Very good","1995","college entrance qualification","245","0.111677017089785","0.0975664497328521","0.125787584446717"
"Very good","1995","Other degree","122","0.12367028944145","0.104878954002663","0.142461624880237"
"Very good","1995","no degree/no degree yet","121","0.17622010693812","0.150770572660003","0.201669641216236"
"Good","1995","lower secondary degree","1858","0.30754377069428","0.295249045452653","0.319838495935906"
"Good","1995","secondary school degree","1651","0.438822706479198","0.422583044191931","0.455062368766466"
"Good","1995","college entrance qualification","971","0.490672670144761","0.468276613923537","0.513068726365984"
"Good","1995","Other degree","488","0.41897204716363","0.390808832455138","0.447135261872121"
"Good","1995","no degree/no degree yet","329","0.411348737510447","0.378480180395961","0.444217294624934"
"Satisfactory","1995","lower secondary degree","1969","0.378143734512162","0.365224325170933","0.391063143853391"
"Satisfactory","1995","secondary school degree","1130","0.332804714559004","0.317384031114817","0.348225398003192"
"Satisfactory","1995","college entrance qualification","517","0.289272226735038","0.26895884934744","0.309585604122637"
"Satisfactory","1995","Other degree","310","0.260954167979318","0.23588678516212","0.286021550796516"
"Satisfactory","1995","no degree/no degree yet","236","0.235383629957163","0.207046462331715","0.263720797582612"
"Less good","1995","lower secondary degree","927","0.196033088774498","0.185456320830828","0.206609856718168"
"Less good","1995","secondary school degree","356","0.112332643774129","0.101998832700969","0.122666454847289"
"Less good","1995","college entrance qualification","148","0.0886768404102478","0.0759412690621934","0.101412411758302"
"Less good","1995","Other degree","196","0.156298091505625","0.135569846097717","0.177026336913533"
"Less good","1995","no degree/no degree yet","138","0.14578513892944","0.122213666938679","0.169356610920201"
"Poor","1995","lower secondary degree","278","0.0654709299361404","0.0588808624880062","0.0720609973842746"
"Poor","1995","secondary school degree","68","0.0267792165351093","0.0214961385244323","0.0320622945457863"
"Poor","1995","college entrance qualification","33","0.0197012456201684","0.0134753305439843","0.0259271606963525"
"Poor","1995","Other degree","63","0.0401054039099773","0.0289057549835213","0.0513050528364333"
"Poor","1995","no degree/no degree yet","37","0.0312623866648292","0.0196382512212669","0.0428865221083915"
"Very good","1996","lower secondary degree","365","0.0502117462388704","0.0443213136591119","0.0561021788186288"
"Very good","1996","secondary school degree","378","0.0935717310462934","0.0840450874195929","0.103098374672994"
"Very good","1996","college entrance qualification","258","0.126363979987939","0.111482688766461","0.141245271209417"
"Very good","1996","Other degree","96","0.10610503467603","0.0879136535443389","0.124296415807721"
"Very good","1996","no degree/no degree yet","127","0.184266130280981","0.157842508682422","0.210689751879539"
"Good","1996","lower secondary degree","1721","0.291849232339543","0.279586894631358","0.304111570047729"
"Good","1996","secondary school degree","1676","0.44036736475554","0.424128339912623","0.456606389598457"
"Good","1996","college entrance qualification","977","0.498775308440563","0.47638127082157","0.521169346059557"
"Good","1996","Other degree","416","0.379269569058043","0.350609320726034","0.407929817390051"
"Good","1996","no degree/no degree yet","301","0.365342788751361","0.332524554128053","0.398161023374668"
"Satisfactory","1996","lower secondary degree","2087","0.41051380564855","0.397245000011785","0.423782611285315"
"Satisfactory","1996","secondary school degree","1126","0.329500092042341","0.314124636277998","0.344875547806683"
"Satisfactory","1996","college entrance qualification","486","0.262425675370815","0.242720978475143","0.282130372266487"
"Satisfactory","1996","Other degree","343","0.298001336430973","0.270984675014086","0.325017997847859"
"Satisfactory","1996","no degree/no degree yet","233","0.256538294820859","0.226773647580398","0.286302942061321"
"Less good","1996","lower secondary degree","859","0.18687287558524","0.176358499954969","0.197387251215512"
"Less good","1996","secondary school degree","344","0.112313270973475","0.101984556590509","0.122641985356441"
"Less good","1996","college entrance qualification","158","0.092262738433713","0.079301188008594","0.105224288858832"
"Less good","1996","Other degree","181","0.156077858330344","0.134640253020052","0.177515463640637"
"Less good","1996","no degree/no degree yet","125","0.127422799278958","0.104696912552024","0.150148686005892"
"Poor","1996","lower secondary degree","248","0.0605523401877959","0.0541190537236644","0.0669856266519274"
"Poor","1996","secondary school degree","66","0.0242475411823514","0.0192159592761681","0.0292791230885347"
"Poor","1996","college entrance qualification","36","0.0201722977669698","0.0138755507667975","0.0264690447671421"
"Poor","1996","Other degree","65","0.0605462015046099","0.0464586474366655","0.0746337555725542"
"Poor","1996","no degree/no degree yet","41","0.0664299868678407","0.0494572895519924","0.0834026841836891"
"Very good","1997","lower secondary degree","338","0.0543169996141514","0.0481378670034543","0.0604961322248484"
"Very good","1997","secondary school degree","327","0.0851697943164483","0.0759824123537679","0.0943571762791287"
"Very good","1997","college entrance qualification","242","0.126966065629517","0.112154713170357","0.141777418088676"
"Very good","1997","Other degree","73","0.0940043322580747","0.0761385040665697","0.11187016044958"
"Very good","1997","no degree/no degree yet","132","0.197345070023648","0.170120934879594","0.224569205167702"
"Good","1997","lower secondary degree","1761","0.293354469196109","0.280941262091268","0.305767676300951"
"Good","1997","secondary school degree","1734","0.452475920503589","0.436093499843133","0.468858341164046"
"Good","1997","college entrance qualification","1006","0.491278804496616","0.469038575564718","0.513519033428515"
"Good","1997","Other degree","428","0.403112326996202","0.373083006664566","0.433141647327837"
"Good","1997","no degree/no degree yet","324","0.38420935546044","0.350937499779348","0.417481211141531"
"Satisfactory","1997","lower secondary degree","1970","0.404649290121664","0.391267547646408","0.418031032596921"
"Satisfactory","1997","secondary school degree","1097","0.326540274017696","0.311105406133363","0.341975141902028"
"Satisfactory","1997","college entrance qualification","515","0.280458478146266","0.260473782433878","0.300443173858654"
"Satisfactory","1997","Other degree","308","0.287517782522331","0.259809760241403","0.315225804803259"
"Satisfactory","1997","no degree/no degree yet","214","0.25094866773363","0.221291836207863","0.280605499259397"
"Less good","1997","lower secondary degree","834","0.183631399594729","0.17307530053988","0.194187498649578"
"Less good","1997","secondary school degree","320","0.106991002230777","0.0968172707568256","0.117164733704728"
"Less good","1997","college entrance qualification","147","0.0861973983824792","0.0737118219539609","0.0986829748109975"
"Less good","1997","Other degree","166","0.17558270788486","0.152291040699091","0.198874375070629"
"Less good","1997","no degree/no degree yet","113","0.134863044468943","0.111498063902798","0.158228025035089"
"Poor","1997","lower secondary degree","265","0.064047841473346","0.0573726164177438","0.0707230665289482"
"Poor","1997","secondary school degree","68","0.0288230089314897","0.0233162308407391","0.0343297870222402"
"Poor","1997","college entrance qualification","31","0.0150992533451221","0.00967413404754826","0.0205243726426959"
"Poor","1997","Other degree","50","0.039782850338533","0.0278176813841036","0.0517480192929624"
"Poor","1997","no degree/no degree yet","38","0.0326338623133387","0.0204802272578805","0.0447874973687968"
"Very good","1998","lower secondary degree","427","0.0642304769810137","0.057832759426224","0.0706281945358033"
"Very good","1998","secondary school degree","405","0.0974229869553444","0.0880996893455342","0.106746284565155"
"Very good","1998","college entrance qualification","304","0.142694735857144","0.128115812900839","0.157273658813448"
"Very good","1998","Other degree","88","0.112152362146735","0.0925650905086216","0.131739633784849"
"Very good","1998","no degree/no degree yet","141","0.217228396638532","0.188830811445842","0.245625981831221"
"Good","1998","lower secondary degree","1954","0.312489011948441","0.30039341690431","0.324584606992572"
"Good","1998","secondary school degree","1912","0.465819335682338","0.450135599417563","0.481503071947113"
"Good","1998","college entrance qualification","1153","0.496018028817602","0.475177441626647","0.516858616008557"
"Good","1998","Other degree","417","0.412880942076341","0.382319346858629","0.443442537294053"
"Good","1998","no degree/no degree yet","332","0.381784545743335","0.348327723988096","0.415241367498574"
"Satisfactory","1998","lower secondary degree","2081","0.379577865460081","0.366914063142524","0.392241667777639"
"Satisfactory","1998","secondary school degree","1154","0.311405654643503","0.296846315381038","0.325964993905968"
"Satisfactory","1998","college entrance qualification","535","0.249926154784177","0.231878881927728","0.267973427640626"
"Satisfactory","1998","Other degree","295","0.289139924361773","0.260998465663449","0.317281383060097"
"Satisfactory","1998","no degree/no degree yet","184","0.217976962278786","0.189544095304453","0.246409829253119"
"Less good","1998","lower secondary degree","894","0.181772408538133","0.171708398015686","0.19183641906058"
"Less good","1998","secondary school degree","336","0.0995602422860934","0.0901463983005828","0.108974086271604"
"Less good","1998","college entrance qualification","177","0.0900613367834289","0.0781289046360723","0.101993768930785"
"Less good","1998","Other degree","147","0.135428000252501","0.114187960373156","0.156668040131846"
"Less good","1998","no degree/no degree yet","113","0.123008415294462","0.100389555613715","0.145627274975209"
"Poor","1998","lower secondary degree","285","0.0619302370723312","0.0556404060072315","0.0682200681374309"
"Poor","1998","secondary school degree","79","0.0257917804327216","0.0208079500985408","0.0307756107669023"
"Poor","1998","college entrance qualification","42","0.0212997437576485","0.0152815556225759","0.0273179318927211"
"Poor","1998","Other degree","50","0.0503987711626497","0.0368193543303673","0.0639781879949322"
"Poor","1998","no degree/no degree yet","40","0.0600016800448857","0.0436466696055715","0.0763566904841999"
"Very good","1999","lower secondary degree","358","0.0522308322872031","0.0463566469236414","0.0581050176507647"
"Very good","1999","secondary school degree","346","0.0908570729648739","0.0817950536167356","0.0999190923130122"
"Very good","1999","college entrance qualification","315","0.14554501842777","0.130901893636161","0.160188143219378"
"Very good","1999","Other degree","90","0.120865725641073","0.0999605490358238","0.141770902246323"
"Very good","1999","no degree/no degree yet","120","0.181493356600877","0.15439274747877","0.208593965722983"
"Good","1999","lower secondary degree","1860","0.30974760152421","0.297539705441172","0.321955497607248"
"Good","1999","secondary school degree","1857","0.450760057511705","0.435071489619579","0.466448625403831"
"Good","1999","college entrance qualification","1101","0.479550892750599","0.458806678769027","0.500295106732171"
"Good","1999","Other degree","379","0.387928860854302","0.356678743732605","0.419178977975998"
"Good","1999","no degree/no degree yet","316","0.389862403411078","0.355569271264455","0.424155535557702"
"Satisfactory","1999","lower secondary degree","2077","0.384436387548173","0.371592940510726","0.39727983458562"
"Satisfactory","1999","secondary school degree","1233","0.328245777536056","0.313439894687435","0.343051660384677"
"Satisfactory","1999","college entrance qualification","587","0.258798826505001","0.240612721335821","0.27698493167418"
"Satisfactory","1999","Other degree","285","0.281196598259397","0.252363935913604","0.310029260605189"
"Satisfactory","1999","no degree/no degree yet","199","0.244918574869948","0.214681112779258","0.275156036960638"
"Less good","1999","lower secondary degree","919","0.186466830945296","0.176183795975297","0.196749865915294"
"Less good","1999","secondary school degree","356","0.107877741026228","0.098096191871686","0.11765929018077"
"Less good","1999","college entrance qualification","180","0.092070865992775","0.0800654396416986","0.104076292343851"
"Less good","1999","Other degree","142","0.173496989576513","0.149211724703721","0.197782254449305"
"Less good","1999","no degree/no degree yet","100","0.130282709166103","0.106614247912539","0.153951170419666"
"Poor","1999","lower secondary degree","297","0.0671183476951184","0.0605119184268114","0.0737247769634254"
"Poor","1999","secondary school degree","72","0.0222593509611363","0.0176078017899434","0.0269109001323291"
"Poor","1999","college entrance qualification","45","0.0240343963238558","0.0176748759513081","0.0303939166964036"
"Poor","1999","Other degree","38","0.0365118256687151","0.0244832384452754","0.0485404128921548"
"Poor","1999","no degree/no degree yet","42","0.0534429559519949","0.0376284287327103","0.0692574831712795"
"Very good","2000","lower secondary degree","719","0.0680260286162858","0.0630848439022095","0.0729672133303621"
"Very good","2000","secondary school degree","846","0.12407301529746","0.11634364232481","0.13180238827011"
"Very good","2000","college entrance qualification","770","0.166116165112552","0.15552299267179","0.176709337553313"
"Very good","2000","Other degree","143","0.104880171392445","0.089597061846124","0.120163280938765"
"Very good","2000","no degree/no degree yet","214","0.221870117559521","0.195079201783967","0.248661033335075"
"Good","2000","lower secondary degree","3246","0.304172128252612","0.295143905675471","0.313200350829753"
"Good","2000","secondary school degree","3246","0.439194829289541","0.427558761124597","0.450830897454484"
"Good","2000","college entrance qualification","2336","0.470899751943701","0.456692812490338","0.485106691397064"
"Good","2000","Other degree","614","0.37783509946732","0.353651087656094","0.402019111278546"
"Good","2000","no degree/no degree yet","341","0.367167789818045","0.336087240850579","0.398248338785512"
"Satisfactory","2000","lower secondary degree","3782","0.389682602773088","0.380112314439514","0.399252891106662"
"Satisfactory","2000","secondary school degree","2176","0.322136988387418","0.311180713792497","0.33309326298234"
"Satisfactory","2000","college entrance qualification","1177","0.25991923514634","0.247436030658409","0.272402439634271"
"Satisfactory","2000","Other degree","480","0.321233711679481","0.297942336390378","0.344525086968585"
"Satisfactory","2000","no degree/no degree yet","223","0.23481965813567","0.207488298727567","0.262151017543773"
"Less good","2000","lower secondary degree","1687","0.178654652030657","0.171137355112083","0.186171948949231"
"Less good","2000","secondary school degree","591","0.0913864355068353","0.0846302413765481","0.0981426296371224"
"Less good","2000","college entrance qualification","385","0.083273145026662","0.0754092125320116","0.0911370775213125"
"Less good","2000","Other degree","230","0.145706956548523","0.128108765771517","0.16330514732553"
"Less good","2000","no degree/no degree yet","111","0.124698874819676","0.103396789677982","0.14600095996137"
"Poor","2000","lower secondary degree","541","0.0594645883273577","0.0548236219405753","0.0641055547141401"
"Poor","2000","secondary school degree","129","0.0232087315187456","0.0196785403061352","0.026738922731356"
"Poor","2000","college entrance qualification","74","0.0197917027707456","0.0158273884303644","0.0237560171111267"
"Poor","2000","Other degree","77","0.0503440609122302","0.0394376536863454","0.0612504681381149"
"Poor","2000","no degree/no degree yet","35","0.0514435596670876","0.0372003062927317","0.0656868130414435"
"Very good","2001","lower secondary degree","631","0.0706633997799683","0.0653031550560851","0.0760236445038516"
"Very good","2001","secondary school degree","749","0.114544535595966","0.106768207525715","0.122320863666217"
"Very good","2001","college entrance qualification","649","0.155465841950967","0.144820848579393","0.166110835322542"
"Very good","2001","Other degree","139","0.10790043707612","0.0914895866329715","0.124311287519268"
"Very good","2001","no degree/no degree yet","244","0.268277670616211","0.238870362894276","0.297684978338147"
"Good","2001","lower secondary degree","2818","0.301123840253198","0.291528209752371","0.310719470754025"
"Good","2001","secondary school degree","2971","0.432754151937804","0.42065624303716","0.444852060838448"
"Good","2001","college entrance qualification","2153","0.462015750166585","0.44736929707469","0.47666220325848"
"Good","2001","Other degree","525","0.382193087992588","0.356490277267893","0.407895898717283"
"Good","2001","no degree/no degree yet","322","0.36092230501612","0.329045591468883","0.392799018563358"
"Satisfactory","2001","lower secondary degree","3395","0.393217902914532","0.383000656826898","0.403435149002167"
"Satisfactory","2001","secondary school degree","1970","0.320841279580091","0.309443118611803","0.332239440548379"
"Satisfactory","2001","college entrance qualification","1196","0.269600701065835","0.256564232063959","0.282637170067711"
"Satisfactory","2001","Other degree","425","0.284787065799033","0.260914965372052","0.308659166226013"
"Satisfactory","2001","no degree/no degree yet","175","0.192235945116802","0.166081265237572","0.218390624996032"
"Less good","2001","lower secondary degree","1463","0.174245913961489","0.166311634372416","0.182180193550562"
"Less good","2001","secondary school degree","616","0.107997832291168","0.10041913606971","0.115576528512625"
"Less good","2001","college entrance qualification","372","0.0919800832323648","0.0834899622228954","0.100470204241834"
"Less good","2001","Other degree","206","0.158509838375736","0.139191691870889","0.177827984880584"
"Less good","2001","no degree/no degree yet","109","0.149856944361248","0.12616644086907","0.173547447853426"
"Poor","2001","lower secondary degree","473","0.0607489430908122","0.0557524988801225","0.0657453873015018"
"Poor","2001","secondary school degree","137","0.0238622005949713","0.020135582943594","0.0275888182463486"
"Poor","2001","college entrance qualification","81","0.0209376235842481","0.0167314405369967","0.0251438066314994"
"Poor","2001","Other degree","78","0.0666095707565236","0.053420542107936","0.0797985994051111"
"Poor","2001","no degree/no degree yet","22","","",""
"Very good","2002","lower secondary degree","484","0.0574222772274493","0.0524370156319866","0.062407538822912"
"Very good","2002","secondary school degree","696","0.0975987825743874","0.0904931897291835","0.104704375419591"
"Very good","2002","college entrance qualification","779","0.136524383468248","0.127538221552341","0.145510545384156"
"Very good","2002","Other degree","107","0.0744859779175631","0.0603485984470881","0.0886233573880382"
"Very good","2002","no degree/no degree yet","246","0.253305703027596","0.225110911081354","0.281500494973838"
"Good","2002","lower secondary degree","2712","0.302679748965815","0.2928351737299","0.312524324201729"
"Good","2002","secondary school degree","3056","0.436087204360929","0.424213918375077","0.44796049034678"
"Good","2002","college entrance qualification","2799","0.471750889597047","0.458685575958468","0.484816203235627"
"Good","2002","Other degree","488","0.369623148970308","0.343632336158821","0.395613961781796"
"Good","2002","no degree/no degree yet","367","0.362367033655933","0.331204359772381","0.393529707539486"
"Satisfactory","2002","lower secondary degree","3270","0.397224422119578","0.386739023249935","0.407709820989221"
"Satisfactory","2002","secondary school degree","2147","0.336849782331514","0.325533536436582","0.348166028226446"
"Satisfactory","2002","college entrance qualification","1500","0.275868641060128","0.26417084800712","0.287566434113135"
"Satisfactory","2002","Other degree","410","0.315390085364209","0.290370174254267","0.340409996474151"
"Satisfactory","2002","no degree/no degree yet","181","0.229605795166812","0.202339701681504","0.25687188865212"
"Less good","2002","lower secondary degree","1444","0.181326355430033","0.173070253770718","0.189582457089349"
"Less good","2002","secondary school degree","661","0.105182451008454","0.0978370218975295","0.112527880119379"
"Less good","2002","college entrance qualification","452","0.0964985817671243","0.0887705486741843","0.104226614860064"
"Less good","2002","Other degree","243","0.177481610205367","0.156908988496699","0.198054231914035"
"Less good","2002","no degree/no degree yet","97","0.11607057758723","0.0953049595682909","0.136836195606169"
"Poor","2002","lower secondary degree","456","0.0613471962571246","0.0562051140999537","0.0664892784142955"
"Poor","2002","secondary school degree","141","0.0242817797247153","0.020596412687898","0.0279671467615326"
"Poor","2002","college entrance qualification","78","0.0193575041074525","0.0157515173851343","0.0229634908297708"
"Poor","2002","Other degree","77","0.0630191775425525","0.0499351373845542","0.0761032177005507"
"Poor","2002","no degree/no degree yet","23","","",""
"Very good","2003","lower secondary degree","445","0.056543964711239","0.0514636361349664","0.0616242932875117"
"Very good","2003","secondary school degree","629","0.0949021649088164","0.0877558188420594","0.102048510975574"
"Very good","2003","college entrance qualification","771","0.125778737388702","0.116965351469726","0.134592123307678"
"Very good","2003","Other degree","105","0.0819570794150152","0.0667509803916273","0.0971631784384032"
"Very good","2003","no degree/no degree yet","230","0.241459393971254","0.213421328620751","0.269497459321757"
"Good","2003","lower secondary degree","2656","0.316623338976375","0.306391837451955","0.326854840500794"
"Good","2003","secondary school degree","2934","0.431273588603339","0.419197498344391","0.443349678862288"
"Good","2003","college entrance qualification","2754","0.493582139760482","0.480294045060462","0.506870234460502"
"Good","2003","Other degree","493","0.387649849503705","0.360640581836897","0.414659117170514"
"Good","2003","no degree/no degree yet","355","0.371242268858461","0.339589846545575","0.402894691171347"
"Satisfactory","2003","lower secondary degree","2997","0.38074753428161","0.370067066806076","0.391428001757145"
"Satisfactory","2003","secondary school degree","2072","0.333834149798858","0.322335289867241","0.345333009730475"
"Satisfactory","2003","college entrance qualification","1362","0.259570191878571","0.24791826245086","0.271222121306282"
"Satisfactory","2003","Other degree","362","0.300292007400285","0.274880911893756","0.325703102906814"
"Satisfactory","2003","no degree/no degree yet","194","0.212462318717408","0.185663651044545","0.239260986390271"
"Less good","2003","lower secondary degree","1388","0.182004372475097","0.173517371702345","0.19049137324785"
"Less good","2003","secondary school degree","682","0.110659025749641","0.103009653559597","0.118308397939685"
"Less good","2003","college entrance qualification","475","0.104217784139191","0.0960969502909702","0.112338617987411"
"Less good","2003","Other degree","203","0.157157691131135","0.136981737623081","0.177333644639188"
"Less good","2003","no degree/no degree yet","92","0.129299941220929","0.107317798462376","0.151282083979482"
"Poor","2003","lower secondary degree","454","0.0640807895556788","0.0586941123963101","0.0694674667150475"
"Poor","2003","secondary school degree","144","0.029331070939345","0.0252167539910874","0.0334453878876027"
"Poor","2003","college entrance qualification","76","0.0168511468330544","0.0134301485257611","0.0202721451403478"
"Poor","2003","Other degree","87","0.0729433725498598","0.0585275596988637","0.0873591854008558"
"Poor","2003","no degree/no degree yet","24","","",""
"Very good","2004","lower secondary degree","444","0.0623546181773728","0.0569116165486388","0.0677976198061068"
"Very good","2004","secondary school degree","622","0.100277357278234","0.092856732249414","0.107697982307054"
"Very good","2004","college entrance qualification","718","0.131719870792909","0.122686472805071","0.140753268780747"
"Very good","2004","Other degree","108","0.0953466892673481","0.0787089270543861","0.11198445148031"
"Very good","2004","no degree/no degree yet","237","0.230164054439469","0.202799776570753","0.257528332308186"
"Good","2004","lower secondary degree","2458","0.302191184702333","0.291854197845242","0.312528171559423"
"Good","2004","secondary school degree","2816","0.414180702437429","0.402011517568557","0.426349887306301"
"Good","2004","college entrance qualification","2733","0.474375491329567","0.461037375316492","0.487713607342642"
"Good","2004","Other degree","441","0.3601411408809","0.332946741116952","0.387335540644848"
"Good","2004","no degree/no degree yet","385","0.376987382965354","0.345482492203879","0.408492273726829"
"Satisfactory","2004","lower secondary degree","2819","0.372587166697378","0.361703493631139","0.383470839763616"
"Satisfactory","2004","secondary school degree","2004","0.324077939478427","0.312515279177732","0.335640599779123"
"Satisfactory","2004","college entrance qualification","1373","0.263764961248664","0.251993988394526","0.275535934102803"
"Satisfactory","2004","Other degree","367","0.273119172651795","0.247878047114571","0.29836029818902"
"Satisfactory","2004","no degree/no degree yet","184","0.241535473224235","0.213711173200117","0.269359773248353"
"Less good","2004","lower secondary degree","1388","0.193952178638713","0.185051716069573","0.202852641207853"
"Less good","2004","secondary school degree","693","0.131121345053614","0.122782594476237","0.139460095630991"
"Less good","2004","college entrance qualification","471","0.102085256203661","0.0939981224066896","0.110172390000633"
"Less good","2004","Other degree","210","0.210526727001534","0.18743144066108","0.233622013341989"
"Less good","2004","no degree/no degree yet","73","0.100758930308716","0.0811909505567449","0.120326910060688"
"Poor","2004","lower secondary degree","472","0.0689148517842035","0.0632127369987843","0.0746169665696227"
"Poor","2004","secondary school degree","159","0.0303426557522955","0.0261050488992049","0.034580262605386"
"Poor","2004","college entrance qualification","89","0.0280544204251982","0.0236436222075613","0.0324652186428352"
"Poor","2004","Other degree","71","0.0608662701984224","0.0473220788709062","0.0744104615259387"
"Poor","2004","no degree/no degree yet","30","0.0505541590622255","0.0363118733809746","0.0647964447434763"
"Very good","2005","lower secondary degree","373","0.0574520408237617","0.0520426508364734","0.06286143081105"
"Very good","2005","secondary school degree","528","0.0863130253231085","0.0792155602243896","0.0934104904218275"
"Very good","2005","college entrance qualification","645","0.122376539613207","0.113464881610455","0.131288197615958"
"Very good","2005","Other degree","78","0.0583467998574196","0.0446619465321857","0.0720316531826536"
"Very good","2005","no degree/no degree yet","241","0.228556815890357","0.201214641188821","0.255898990591893"
