"ple0008","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2007","Not Employed","East Germany","819","0.381585239247551","0.360853033601627","0.402317444893474"
"Satisfactory","2007","Employed","West Germany","3027","0.325139573498109","0.315803231522299","0.334475915473918"
"Satisfactory","2007","Employed","East Germany","948","0.297714987613945","0.281104436665182","0.314325538562707"
"Less good","2007","Not Employed","West Germany","1242","0.225868149827093","0.215182017539929","0.236554282114257"
"Less good","2007","Not Employed","East Germany","453","0.241835080087458","0.223560336438724","0.260109823736192"
"Less good","2007","Employed","West Germany","934","0.105685862175276","0.0995582912119513","0.1118134331386"
"Less good","2007","Employed","East Germany","241","0.0852623979865186","0.0751173518657957","0.0954074441072415"
"Poor","2007","Not Employed","West Germany","441","0.0811070371074639","0.0741303810684222","0.0880836931465057"
"Poor","2007","Not Employed","East Germany","170","0.091459722111938","0.0791571241289022","0.103762320094974"
"Poor","2007","Employed","West Germany","145","0.01627685046495","0.0137547842376385","0.0187989166922615"
"Poor","2007","Employed","East Germany","32","0.0139294533910477","0.00967201846116356","0.0181868883209319"
"Very good","2008","Not Employed","West Germany","352","0.0579206530772057","0.051746652046273","0.0640946541081384"
"Very good","2008","Not Employed","East Germany","99","0.0581005906745015","0.0478198776710744","0.0683813036779286"
"Very good","2008","Employed","West Germany","993","0.11054749722303","0.104109463548437","0.116985530897623"
"Very good","2008","Employed","East Germany","255","0.0971367220429087","0.0861695601808055","0.108103883905012"
"Good","2008","Not Employed","West Germany","1618","0.267500970323071","0.255801331932394","0.279200608713748"
"Good","2008","Not Employed","East Germany","495","0.230074414582699","0.211577928150321","0.248570901015076"
"Good","2008","Employed","West Germany","4237","0.443994447581598","0.433793377300277","0.45419551786292"
"Good","2008","Employed","East Germany","1386","0.500680062437644","0.48216346694441","0.519196657930877"
"Satisfactory","2008","Not Employed","West Germany","1956","0.376861759915867","0.364053519560097","0.389670000271637"
"Satisfactory","2008","Not Employed","East Germany","787","0.391490509459931","0.370040623051838","0.412940395868023"
"Satisfactory","2008","Employed","West Germany","2799","0.319865191871917","0.310288877428877","0.329441506314958"
"Satisfactory","2008","Employed","East Germany","884","0.289828362184801","0.273027033041794","0.306629691327809"
"Less good","2008","Not Employed","West Germany","1158","0.214853039104689","0.20399747343882","0.225708604770557"
"Less good","2008","Not Employed","East Germany","451","0.233432413329149","0.214842108745517","0.252022717912781"
"Less good","2008","Employed","West Germany","945","0.108629410648189","0.102240596305822","0.115018224990556"
"Less good","2008","Employed","East Germany","245","0.101139155062737","0.0899731600768861","0.112305150048588"
"Poor","2008","Not Employed","West Germany","415","0.0828635775791683","0.0755773112511198","0.0901498439072167"
"Poor","2008","Not Employed","East Germany","157","0.0869020719537207","0.0745225337702278","0.0992816101372136"
"Poor","2008","Employed","West Germany","139","0.0169634526752651","0.0143121496717221","0.0196147556788081"
"Poor","2008","Employed","East Germany","31","0.011215698271909","0.00731578026271083","0.0151156162811072"
"Very good","2009","Not Employed","West Germany","314","0.0592802461488536","0.0527313896251766","0.0658291026725306"
"Very good","2009","Not Employed","East Germany","64","0.03926923753021","0.0304492342529365","0.0480892408074834"
"Very good","2009","Employed","West Germany","871","0.102243670895628","0.0958150158553016","0.108672325935955"
"Very good","2009","Employed","East Germany","212","0.0826044931600671","0.0722074450375808","0.0930015412825534"
"Good","2009","Not Employed","West Germany","1392","0.254532554564401","0.242452570701323","0.26661253842748"
"Good","2009","Not Employed","East Germany","455","0.232151517805183","0.212979616158849","0.251323419451517"
"Good","2009","Employed","West Germany","3900","0.43703246090631","0.426507483008855","0.447557438803765"
"Good","2009","Employed","East Germany","1325","0.488678953318321","0.469799536867194","0.507558369769448"
"Satisfactory","2009","Not Employed","West Germany","1864","0.382771328214424","0.369291849716893","0.396250806711955"
"Satisfactory","2009","Not Employed","East Germany","757","0.393307609531863","0.371126048218241","0.415489170845484"
"Satisfactory","2009","Employed","West Germany","2787","0.344376233042119","0.334293770955199","0.354458695129039"
"Satisfactory","2009","Employed","East Germany","867","0.311746947383556","0.294252304074893","0.32924159069222"
"Less good","2009","Not Employed","West Germany","1040","0.219296206982936","0.207821567501384","0.230770846464487"
"Less good","2009","Not Employed","East Germany","439","0.24680679877178","0.227228569110962","0.266385028432598"
"Less good","2009","Employed","West Germany","844","0.101554386365944","0.0951449785274735","0.107963794204415"
"Less good","2009","Employed","East Germany","252","0.100739385478214","0.0893716921386442","0.112107078817783"
"Poor","2009","Not Employed","West Germany","385","0.0841196640893856","0.0764221857230037","0.0918171424557676"
"Poor","2009","Not Employed","East Germany","148","0.0884648363609642","0.0755700629153607","0.101359609806568"
"Poor","2009","Employed","West Germany","130","0.0147932487899984","0.0122316085440311","0.0173548890359657"
"Poor","2009","Employed","East Germany","37","0.0162302206598419","0.0114577983735051","0.0210026429461787"
"Very good","2010","Not Employed","West Germany","591","0.0648570448432195","0.0588125854542129","0.070901504232226"
"Very good","2010","Not Employed","East Germany","138","0.0546301684261901","0.0448378622308178","0.0644224746215624"
"Very good","2010","Employed","West Germany","1717","0.120644769744177","0.11486152263773","0.126428016850625"
"Very good","2010","Employed","East Germany","363","0.0859911264665513","0.076592506550184","0.0953897463829186"
"Good","2010","Not Employed","West Germany","2002","0.257586952707242","0.24685386666216","0.268320038752325"
"Good","2010","Not Employed","East Germany","577","0.222733523078803","0.204804954879518","0.240662091278088"
"Good","2010","Employed","West Germany","5553","0.434638960626019","0.425837341134653","0.443440580117385"
"Good","2010","Employed","East Germany","1706","0.488969816121135","0.472211654923637","0.505727977318634"
"Satisfactory","2010","Not Employed","West Germany","2153","0.366230029404774","0.354405532084151","0.378054526725396"
"Satisfactory","2010","Not Employed","East Germany","758","0.387596351538473","0.366603251730007","0.408589451346939"
"Satisfactory","2010","Employed","West Germany","3535","0.318178691794838","0.30990867950365","0.326448704086026"
"Satisfactory","2010","Employed","East Germany","983","0.301830533543373","0.286441049016018","0.317220018070727"
"Less good","2010","Not Employed","West Germany","1193","0.219571591877864","0.209411573521857","0.22973161023387"
"Less good","2010","Not Employed","East Germany","434","0.257307283735621","0.238470859281172","0.27614370819007"
"Less good","2010","Employed","West Germany","1194","0.109152626792981","0.103615887532388","0.114689366053574"
"Less good","2010","Employed","East Germany","312","0.101775102752289","0.0916388978546683","0.111911307649909"
"Poor","2010","Not Employed","West Germany","438","0.0917543811669006","0.084669135003673","0.0988396273301282"
"Poor","2010","Not Employed","East Germany","162","0.0777326732209132","0.0661955359781943","0.089269810463632"
"Poor","2010","Employed","West Germany","186","0.0173849510419845","0.0150642790231703","0.0197056230607986"
"Poor","2010","Employed","East Germany","54","0.0214334211166518","0.0165782672276312","0.0262885750056724"
"Very good","2011","Not Employed","West Germany","704","0.0686383927688066","0.0630012731213007","0.0742755124163126"
"Very good","2011","Not Employed","East Germany","126","0.0446997201507458","0.0364700320478576","0.0529294082536341"
"Very good","2011","Employed","West Germany","1844","0.123823321340749","0.118442801450604","0.129203841230893"
"Very good","2011","Employed","East Germany","421","0.116256955740344","0.106217752950089","0.126296158530599"
"Good","2011","Not Employed","West Germany","2455","0.274765397570733","0.264812837388299","0.284717957753167"
"Good","2011","Not Employed","East Germany","655","0.227632415423841","0.210933429666423","0.244331401181259"
"Good","2011","Employed","West Germany","6615","0.447619316983842","0.439496609315702","0.455742024651982"
"Good","2011","Employed","East Germany","1867","0.427289077231161","0.411795368831206","0.442782785631117"
"Satisfactory","2011","Not Employed","West Germany","2564","0.348597483914206","0.337973158256489","0.359221809571922"
"Satisfactory","2011","Not Employed","East Germany","926","0.409885810429166","0.390299145565778","0.429472475292554"
"Satisfactory","2011","Employed","West Germany","4173","0.299026859593958","0.29154804166417","0.306505677523745"
"Satisfactory","2011","Employed","East Germany","1186","0.336754582131856","0.32195257410185","0.351556590161862"
"Less good","2011","Not Employed","West Germany","1462","0.22260684196095","0.213332050669116","0.231881633252784"
"Less good","2011","Not Employed","East Germany","518","0.234164200001406","0.217299092911124","0.251029307091689"
"Less good","2011","Employed","West Germany","1521","0.111875094359974","0.106725999367792","0.117024189352155"
"Less good","2011","Employed","East Germany","373","0.101679216751","0.0922133896127768","0.111145043889222"
"Poor","2011","Not Employed","West Germany","543","0.0853918837853054","0.0791611333426354","0.0916226342279755"
"Poor","2011","Not Employed","East Germany","197","0.0836178539948408","0.0725936094110213","0.0946420985786602"
"Poor","2011","Employed","West Germany","243","0.0176554077214779","0.0155041225829266","0.0198066928600292"
"Poor","2011","Employed","East Germany","69","0.0180201681456389","0.0138538018134446","0.0221865344778331"
"Very good","2012","Not Employed","West Germany","633","0.0683859160476421","0.06263970274995","0.0741321293453343"
"Very good","2012","Not Employed","East Germany","106","0.0446541411035638","0.0363977160643423","0.0529105661427852"
"Very good","2012","Employed","West Germany","1753","0.126748882411907","0.121258103178475","0.132239661645338"
"Very good","2012","Employed","East Germany","348","0.0957596747121603","0.0864024575062629","0.105116891918058"
"Good","2012","Not Employed","West Germany","2323","0.275128749888113","0.264962077930055","0.28529542184617"
"Good","2012","Not Employed","East Germany","667","0.22556203247754","0.208854697613728","0.242269367341351"
"Good","2012","Employed","West Germany","6556","0.447491916925259","0.439285487223046","0.455698346627471"
"Good","2012","Employed","East Germany","1908","0.476044371633639","0.460163131353218","0.49192561191406"
"Satisfactory","2012","Not Employed","West Germany","2587","0.362862589570892","0.351916272178425","0.37380890696336"
"Satisfactory","2012","Not Employed","East Germany","904","0.390429293081338","0.370927968943699","0.409930617218978"
"Satisfactory","2012","Employed","West Germany","4181","0.311593733538957","0.303949937273066","0.319237529804848"
"Satisfactory","2012","Employed","East Germany","1149","0.324295604401503","0.309410141407893","0.339181067395114"
"Less good","2012","Not Employed","West Germany","1391","0.218657143813689","0.209247286370912","0.228067001256466"
"Less good","2012","Not Employed","East Germany","547","0.257502674525416","0.240023570048846","0.274981779001986"
"Less good","2012","Employed","West Germany","1369","0.0979455413067787","0.0930398405604507","0.102851242053107"
"Less good","2012","Employed","East Germany","334","0.0856053726180346","0.076708634887634","0.0945021103484352"
"Poor","2012","Not Employed","West Germany","478","0.0749656006796638","0.0689705847709951","0.0809606165883325"
"Poor","2012","Not Employed","East Germany","180","0.0818518588121424","0.0708933487120702","0.0928103689122145"
"Poor","2012","Employed","West Germany","244","0.0162199258170988","0.0141351191805801","0.0183047324536176"
"Poor","2012","Employed","East Germany","60","0.0182949766346631","0.0140334041426314","0.0225565491266948"
"Very good","2013","Not Employed","West Germany","1672","0.103174343705749","0.0975628373369847","0.108785850074514"
"Very good","2013","Not Employed","East Germany","166","0.0480409005300488","0.0397406210580994","0.0563411800019981"
"Very good","2013","Employed","West Germany","1564","0.116051990732663","0.110610944605973","0.121493036859352"
"Very good","2013","Employed","East Germany","341","0.0986254348338971","0.0888722157051309","0.108378653962663"
"Good","2013","Not Employed","West Germany","3923","0.295633517375856","0.287215384688965","0.304051650062747"
"Good","2013","Not Employed","East Germany","697","0.225317590738908","0.209101827398039","0.241533354079777"
"Good","2013","Employed","West Germany","6016","0.434325246301071","0.425904827644399","0.442745664957743"
"Good","2013","Employed","East Germany","1681","0.452962216307705","0.436678987812016","0.469245444803394"
"Satisfactory","2013","Not Employed","West Germany","3316","0.338744791187428","0.330013862186069","0.347475720188786"
"Satisfactory","2013","Not Employed","East Germany","960","0.393915485904234","0.374950779581613","0.412880192226855"
"Satisfactory","2013","Employed","West Germany","4013","0.31443485717931","0.306547482797287","0.322322231561334"
"Satisfactory","2013","Employed","East Germany","1135","0.333772693540523","0.318347256305427","0.349198130775619"
"Less good","2013","Not Employed","West Germany","1776","0.191830597791957","0.184567034375404","0.19909416120851"
"Less good","2013","Not Employed","East Germany","540","0.234766392488802","0.218315366759698","0.251217418217906"
"Less good","2013","Employed","West Germany","1469","0.114982740429336","0.109563543327247","0.120401937531426"
"Less good","2013","Employed","East Germany","369","0.0980860603549387","0.088356637876971","0.107815482832906"
"Poor","2013","Not Employed","West Germany","601","0.0706167499390103","0.0658907808790617","0.0753427189989588"
"Poor","2013","Not Employed","East Germany","187","0.0979596303380072","0.086422054818322","0.109497205857692"
"Poor","2013","Employed","West Germany","249","0.0202051653576195","0.0178149252657857","0.0225954054494534"
"Poor","2013","Employed","East Germany","64","0.0165535949629362","0.0123798839280258","0.0207273059978466"
"Very good","2014","Not Employed","West Germany","636","0.0721296178592749","0.0661672419425348","0.0780919937760149"
"Very good","2014","Not Employed","East Germany","91","0.0395751409951345","0.0313438608002281","0.047806421190041"
"Very good","2014","Employed","West Germany","1727","0.12504193323694","0.119629166965006","0.130454699508875"
"Very good","2014","Employed","East Germany","324","0.0968113204767362","0.0869513326253367","0.106671308328136"
"Good","2014","Not Employed","West Germany","2200","0.263450338313974","0.253297925238242","0.273602751389705"
"Good","2014","Not Employed","East Germany","589","0.219316165403645","0.201845985830129","0.236786344977162"
"Good","2014","Employed","West Germany","6485","0.440044629334368","0.431921509046013","0.448167749622723"
"Good","2014","Employed","East Germany","1662","0.465901659836724","0.4492682300932","0.482535089580248"
"Satisfactory","2014","Not Employed","West Germany","2480","0.368811361267396","0.357691468112818","0.379931254421973"
"Satisfactory","2014","Not Employed","East Germany","793","0.38621278592645","0.365656403144129","0.406769168708771"
"Satisfactory","2014","Employed","West Germany","4303","0.30176640298132","0.294254782649059","0.309278023313581"
"Satisfactory","2014","Employed","East Germany","1088","0.322687005143964","0.307098319210763","0.338275691077166"
"Less good","2014","Not Employed","West Germany","1436","0.221053466336243","0.211489867036821","0.230617065635665"
"Less good","2014","Not Employed","East Germany","502","0.260957364617994","0.242415902444782","0.279498826791206"
"Less good","2014","Employed","West Germany","1583","0.115788252666614","0.110552149376918","0.12102435595631"
"Less good","2014","Employed","East Germany","336","0.100964173174773","0.0909181029166587","0.111010243432887"
"Poor","2014","Not Employed","West Germany","480","0.0745552162231128","0.0685013453235986","0.0806090871226269"
"Poor","2014","Not Employed","East Germany","180","0.0939385430567763","0.0816209687175809","0.106256117395972"
"Poor","2014","Employed","West Germany","247","0.0173587817807585","0.0152215337521189","0.0194960298093981"
"Poor","2014","Employed","East Germany","45","0.0136358413678025","0.00976875673612226","0.0175029259994828"
"Very good","2015","Not Employed","West Germany","1034","0.0821883617408943","0.0761982920113386","0.0881784314704499"
"Very good","2015","Not Employed","East Germany","150","0.0515387872529074","0.042297927875227","0.0607796466305877"
"Very good","2015","Employed","West Germany","1576","0.12212846891854","0.116584928438991","0.127672009398089"
"Very good","2015","Employed","East Germany","266","0.0877420235842609","0.078007753357086","0.0974762938114357"
"Good","2015","Not Employed","West Germany","2670","0.280226553526963","0.27043159753571","0.290021509518216"
"Good","2015","Not Employed","East Germany","573","0.226105196937209","0.208621562643897","0.24358883123052"
"Good","2015","Employed","West Germany","6039","0.436944428507451","0.42854688974218","0.445341967272723"
"Good","2015","Employed","East Germany","1527","0.452982764507848","0.435855733477067","0.470109795538629"
"Satisfactory","2015","Not Employed","West Germany","2426","0.33913682492001","0.328811750582807","0.349461899257214"
"Satisfactory","2015","Not Employed","East Germany","829","0.385087449371527","0.364748812744527","0.405426085998526"
"Satisfactory","2015","Employed","West Germany","4128","0.314617516454373","0.306755730167023","0.322479302741722"
"Satisfactory","2015","Employed","East Germany","1062","0.330395297680348","0.31421200395183","0.346578591408867"
"Less good","2015","Not Employed","West Germany","1484","0.22139640985919","0.212341306250053","0.230451513468326"
"Less good","2015","Not Employed","East Germany","464","0.229210284218946","0.211642358684684","0.246778209753208"
"Less good","2015","Employed","West Germany","1450","0.109790184943023","0.10449731488894","0.115083054997106"
"Less good","2015","Employed","East Germany","339","0.112864670858435","0.101977508799344","0.123751832917525"
"Poor","2015","Not Employed","West Germany","462","0.0770518499529428","0.0712357732844889","0.0828679266213968"
"Poor","2015","Not Employed","East Germany","183","0.108058282219411","0.0950825240005466","0.121034040438276"
"Poor","2015","Employed","West Germany","209","0.0165194011766128","0.0143614414623337","0.018677360890892"
"Poor","2015","Employed","East Germany","51","0.0160152433691083","0.0116960594544968","0.0203344272837197"
"Very good","2016","Not Employed","West Germany","1980","0.0757268039211484","0.0705389189262854","0.0809146889160115"
"Very good","2016","Not Employed","East Germany","356","0.050768986244131","0.0424793685736034","0.0590586039146585"
"Very good","2016","Employed","West Germany","1596","0.112978282286147","0.107534826554826","0.118421738017468"
"Very good","2016","Employed","East Germany","305","0.0990489872151834","0.0886318379630884","0.109466136467278"
"Good","2016","Not Employed","West Germany","3045","0.270634553932615","0.26192231932277","0.27934678854246"
"Good","2016","Not Employed","East Germany","781","0.253551043810002","0.237123143670038","0.269978943949966"
"Good","2016","Employed","West Germany","5822","0.446083501363889","0.437535977617181","0.454631025110598"
"Good","2016","Employed","East Germany","1467","0.448168857563973","0.43082693596119","0.465510779166756"
"Satisfactory","2016","Not Employed","West Germany","2756","0.34815133296353","0.338809700661267","0.357492965265793"
"Satisfactory","2016","Not Employed","East Germany","838","0.364192370681496","0.346021422720862","0.38236331864213"
"Satisfactory","2016","Employed","West Germany","3908","0.310967012880178","0.303007486012964","0.318926539747392"
"Satisfactory","2016","Employed","East Germany","983","0.3189651597706","0.302712308276262","0.335218011264938"
"Less good","2016","Not Employed","West Germany","1647","0.228901828530828","0.220663391729031","0.237140265332625"
"Less good","2016","Not Employed","East Germany","517","0.233681192052673","0.21770159155699","0.249660792548357"
"Less good","2016","Employed","West Germany","1421","0.110584909805259","0.105192160073434","0.115977659537085"
"Less good","2016","Employed","East Germany","355","0.123598663325882","0.112121576141464","0.135075750510301"
"Poor","2016","Not Employed","West Germany","562","0.0765854806518783","0.0713706895292424","0.0818002717745142"
"Poor","2016","Not Employed","East Germany","202","0.0978064072116972","0.0865892497190146","0.10902356470438"
"Poor","2016","Employed","West Germany","245","0.0193862936645256","0.0170154306688468","0.0217571566602045"
"Poor","2016","Employed","East Germany","49","0.010218332124361","0.00671135455488683","0.0137253096938353"
"Very good","2017","Not Employed","West Germany","2336","0.0783256750425411","0.0733492361285209","0.0833021139565613"
"Very good","2017","Not Employed","East Germany","345","0.0455326465873533","0.0377197619429315","0.0533455312317752"
"Very good","2017","Employed","West Germany","1936","0.124578775845651","0.119233899986125","0.129923651705178"
"Very good","2017","Employed","East Germany","344","0.0839423676886235","0.0749326938478041","0.0929520415294429"
"Good","2017","Not Employed","West Germany","3561","0.261678535220513","0.253537405838265","0.269819664602761"
"Good","2017","Not Employed","East Germany","793","0.261819564939329","0.24534356660822","0.278295563270438"
"Good","2017","Employed","West Germany","6452","0.432152636652941","0.424135090886407","0.440170182419475"
"Good","2017","Employed","East Germany","1729","0.482786712410931","0.466551067123178","0.499022357698684"
"Satisfactory","2017","Not Employed","West Germany","3004","0.362326078131815","0.353423270604918","0.371228885658712"
"Satisfactory","2017","Not Employed","East Germany","929","0.376279487242042","0.358123506597728","0.394435467886356"
"Satisfactory","2017","Employed","West Germany","4441","0.313800668390632","0.306290336406082","0.321311000375183"
"Satisfactory","2017","Employed","East Germany","1105","0.303881607218848","0.288938158932591","0.318825055505104"
"Less good","2017","Not Employed","West Germany","1748","0.231515193037122","0.223702779018131","0.239327607056113"
"Less good","2017","Not Employed","East Germany","485","0.219960893395777","0.204437010739952","0.235484776051601"
"Less good","2017","Employed","West Germany","1590","0.112316838291091","0.107206396062661","0.117427280519521"
"Less good","2017","Employed","East Germany","390","0.107705276508928","0.0976329518543931","0.117777601163462"
"Poor","2017","Not Employed","West Germany","549","0.0661545185680086","0.0615509445856807","0.0707580925503365"
"Poor","2017","Not Employed","East Germany","183","0.0964074078354994","0.0853459858788569","0.107468829792142"
"Poor","2017","Employed","West Germany","246","0.0171510808196837","0.0150497415034282","0.0192524201359392"
"Poor","2017","Employed","East Germany","71","0.0216840361726699","0.0169517969056754","0.0264162754396643"
"Very good","2018","Not Employed","West Germany","1862","0.0774192002409591","0.072065542443273","0.0827728580386453"
"Very good","2018","Not Employed","East Germany","311","0.0480207895561856","0.0396828297305396","0.0563587493818316"
"Very good","2018","Employed","West Germany","2091","0.129410251920576","0.123925917862455","0.134894585978697"
"Very good","2018","Employed","East Germany","381","0.0968866152275271","0.0872185119530156","0.106554718502039"
"Good","2018","Not Employed","West Germany","2820","0.2549154027853","0.246185188711715","0.263645616858884"
"Good","2018","Not Employed","East Germany","702","0.268722942213376","0.251435737887729","0.286010146539024"
"Good","2018","Employed","West Germany","6322","0.433554417032039","0.42545723897349","0.441651595090589"
"Good","2018","Employed","East Germany","1692","0.480837784258762","0.464507675327262","0.497167893190262"
"Satisfactory","2018","Not Employed","West Germany","2794","0.369335615704866","0.359667678762594","0.379003552647138"
"Satisfactory","2018","Not Employed","East Germany","875","0.384644784340023","0.365672296425505","0.403617272254541"
"Satisfactory","2018","Employed","West Germany","4256","0.312504512318198","0.304931025793024","0.320077998843371"
"Satisfactory","2018","Employed","East Germany","1112","0.304410416619211","0.289370530802698","0.319450302435724"
"Less good","2018","Not Employed","West Germany","1548","0.22341968039904","0.215075609899394","0.231763750898686"
"Less good","2018","Not Employed","East Germany","471","0.222193509313775","0.205981647864003","0.238405370763546"
"Less good","2018","Employed","West Germany","1507","0.108310897701526","0.103233097694046","0.113388697709006"
"Less good","2018","Employed","East Germany","341","0.0971617803831957","0.0874814328441614","0.10684212792223"
"Poor","2018","Not Employed","West Germany","549","0.0749101008698349","0.0696367554238167","0.0801834463158531"
"Poor","2018","Not Employed","East Germany","167","0.0764179745766405","0.0660578037761567","0.0867781453771243"
"Poor","2018","Employed","West Germany","213","0.0162199210276608","0.0141559377969527","0.0182839042583689"
"Poor","2018","Employed","East Germany","70","0.0207034035113045","0.0160495121037153","0.0253572949188937"
"Very good","2019","Not Employed","West Germany","1394","0.0659259509226366","0.060713611684608","0.0711382901606652"
"Very good","2019","Not Employed","East Germany","198","0.0462187606446119","0.0377389496780656","0.0546985716111582"
"Very good","2019","Employed","West Germany","2346","0.131403027384923","0.12596766693841","0.136838387831436"
"Very good","2019","Employed","East Germany","434","0.094585229507301","0.0851850310736564","0.103985427940946"
"Good","2019","Not Employed","West Germany","2773","0.275678993180413","0.266292979211907","0.28506500714892"
"Good","2019","Not Employed","East Germany","709","0.268210635054488","0.250317613737988","0.286103656370988"
"Good","2019","Employed","West Germany","6651","0.446876252029691","0.438877517210379","0.454874986849002"
"Good","2019","Employed","East Germany","1782","0.480629877143512","0.464580971029925","0.496678783257098"
"Satisfactory","2019","Not Employed","West Germany","2610","0.372955001632053","0.362797394986937","0.383112608277168"
"Satisfactory","2019","Not Employed","East Germany","808","0.37262493235375","0.353097181829154","0.392152682878347"
"Satisfactory","2019","Employed","West Germany","4187","0.294929099553757","0.287592552346259","0.302265646761254"
"Satisfactory","2019","Employed","East Germany","1081","0.308242857132746","0.293409996718139","0.323075717547353"
"Less good","2019","Not Employed","West Germany","1453","0.219622312606266","0.210926614158937","0.228318011053596"
"Less good","2019","Not Employed","East Germany","476","0.231371133779477","0.214339136935943","0.248403130623011"
"Less good","2019","Employed","West Germany","1436","0.108927869139204","0.103915506976498","0.113940231301911"
"Less good","2019","Employed","East Germany","374","0.103030627225776","0.0932655978999956","0.112795656551557"
"Poor","2019","Not Employed","West Germany","477","0.0658177416586313","0.0606093802220945","0.0710261030951681"
"Poor","2019","Not Employed","East Germany","164","0.0815745381676728","0.0705197123326905","0.092629364002655"
"Poor","2019","Employed","West Germany","221","0.017863751892425","0.0157327260437105","0.0199947777411396"
"Poor","2019","Employed","East Germany","52","0.0135114089906648","0.00980291203784258","0.017219905943487"
