"ple0008","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Poor","2006","Employed","Urban Area","130","0.0171312816227264","0.0144488103196137","0.0198137529258391","5"
"Poor","2006","Employed","Rural Area","76","0.0219756851783289","0.0176803445528767","0.0262710258037811","5"
"Satisfactory","2006","Not Employed","Urban Area","1943","0.353894916673676","0.34141873164093","0.366371101706423","3"
"Satisfactory","2006","Not Employed","Rural Area","1103","0.385584631613449","0.367984614574931","0.403184648651967","3"
"Satisfactory","2006","Employed","Urban Area","2824","0.326926646085457","0.31722939235327","0.336623899817644","3"
"Satisfactory","2006","Employed","Rural Area","1430","0.308429423359396","0.294897867771665","0.321960978947127","3"
"Very good","2006","Not Employed","Urban Area","406","0.0689710897648526","0.0623594650666874","0.0755827144630178","1"
"Very good","2006","Not Employed","Rural Area","167","0.0554589015335155","0.0471829439389535","0.0637348591280775","1"
"Very good","2006","Employed","Urban Area","963","0.108974253153583","0.102532568238141","0.115415938069024","1"
"Very good","2006","Employed","Rural Area","461","0.11093039579623","0.101729190222956","0.120131601369504","1"
"Good","2007","Employed","Rural Area","2002","0.469548761215494","0.454484047827778","0.48461347460321","2"
"Good","2007","Employed","Urban Area","4038","0.463092699368151","0.452407103617572","0.473778295118731","2"
"Good","2007","Not Employed","Urban Area","1540","0.252759267583491","0.240992253848694","0.264526281318287","2"
"Good","2007","Not Employed","Rural Area","739","0.249753259751831","0.23357765833065","0.265928861173013","2"
"Less good","2007","Employed","Rural Area","405","0.104696660477296","0.0954550149496653","0.113938306004927","4"
"Less good","2007","Not Employed","Urban Area","1111","0.227577835825148","0.216225772824982","0.238929898825314","4"
"Less good","2007","Not Employed","Rural Area","584","0.232723200497509","0.216932599147087","0.24851380184793","4"
"Less good","2007","Employed","Urban Area","770","0.100943034284957","0.094487281354015","0.107398787215899","4"
"Poor","2007","Not Employed","Urban Area","408","0.0864199001491736","0.0788120378546063","0.094027762443741","5"
"Poor","2007","Not Employed","Rural Area","203","0.07657382717241","0.0666370840582279","0.0865105702865921","5"
"Poor","2007","Employed","Urban Area","123","0.0177835860551476","0.0149513569433007","0.0206158151669945","5"
"Poor","2007","Employed","Rural Area","54","0.0117325912704509","0.00848222728508965","0.0149829552558122","5"
"Satisfactory","2007","Not Employed","Urban Area","1835","0.370096852358959","0.357023799038109","0.38316990567981","3"
"Satisfactory","2007","Employed","Rural Area","1365","0.319364324811095","0.305290947068876","0.333437702553313","3"
"Satisfactory","2007","Not Employed","Rural Area","1057","0.383536428286748","0.365366223807339","0.401706632766157","3"
"Satisfactory","2007","Employed","Urban Area","2610","0.320830361416348","0.310827091667562","0.330833631165134","3"
"Very good","2007","Not Employed","Urban Area","346","0.0631461440832286","0.0565605980484447","0.0697316901180125","1"
"Very good","2007","Not Employed","Rural Area","168","0.0574132842915017","0.0487202849091185","0.066106283673885","1"
"Very good","2007","Employed","Urban Area","824","0.0973503188753964","0.0909978371536775","0.103702800597115","1"
"Very good","2007","Employed","Rural Area","390","0.0946576622256642","0.0858211253873142","0.103494199064014","1"
"Good","2008","Employed","Rural Area","1847","0.444794962669896","0.429363927711798","0.460225997627995","2"
"Good","2008","Not Employed","Urban Area","1390","0.251865040138582","0.239719579755132","0.264010500522031","2"
"Good","2008","Not Employed","Rural Area","723","0.277216063907208","0.259947050325896","0.29448507748852","2"
"Good","2008","Employed","Urban Area","3776","0.457935497684776","0.446969727590849","0.468901267778704","2"
"Less good","2008","Not Employed","Urban Area","1058","0.221568765723406","0.209948810407454","0.233188721039358","4"
"Less good","2008","Not Employed","Rural Area","551","0.212299507497976","0.196523062757946","0.228075952238007","4"
"Less good","2008","Employed","Urban Area","818","0.10999684085361","0.103110359472999","0.116883322234221","4"
"Less good","2008","Employed","Rural Area","372","0.10155342025588","0.0921738739159634","0.110932966595796","4"
"Poor","2008","Employed","Urban Area","106","0.0161657185537095","0.013390034823613","0.0189414022838061","5"
"Poor","2008","Not Employed","Urban Area","371","0.0842090545711122","0.0764391151928745","0.09197899394935","5"
"Poor","2008","Not Employed","Rural Area","201","0.0825563926564042","0.0719389693602299","0.0931738159525785","5"
"Poor","2008","Employed","Rural Area","64","0.0155448433200187","0.0117035314368073","0.0193861552032301","5"
"Satisfactory","2008","Not Employed","Urban Area","1778","0.383631731039877","0.370026138543459","0.397237323536295","3"
"Satisfactory","2008","Employed","Rural Area","1323","0.336351124850681","0.321680316302052","0.351021933399311","3"
"Satisfactory","2008","Not Employed","Rural Area","965","0.371636441417132","0.352993315602438","0.390279567231827","3"
"Satisfactory","2008","Employed","Urban Area","2360","0.304691488995491","0.294560999474115","0.314821978516866","3"
"Very good","2008","Not Employed","Urban Area","310","0.0587254085270235","0.0521471452163907","0.0653036718376564","1"
"Very good","2008","Not Employed","Rural Area","141","0.0562915945212791","0.0473996903069055","0.0651834987356528","1"
"Very good","2008","Employed","Rural Area","378","0.101755648903524","0.0923678249341818","0.111143472872866","1"
"Very good","2008","Employed","Urban Area","870","0.111210453912414","0.104290809571829","0.118130098252999","1"
"Good","2009","Employed","Rural Area","1772","0.448834102575945","0.433133367245177","0.464534837906713","2"
"Good","2009","Employed","Urban Area","3453","0.444792522272872","0.433447098058262","0.456137946487482","2"
"Good","2009","Not Employed","Rural Area","602","0.256167194251176","0.238666770668516","0.273667617833836","2"
"Good","2009","Not Employed","Urban Area","1245","0.247027931821334","0.234381908655062","0.259673954987607","2"
"Less good","2009","Employed","Urban Area","722","0.103006909376892","0.0960671873598472","0.109946631393936","4"
"Less good","2009","Employed","Rural Area","374","0.0979974135118139","0.0886121364496142","0.107382690574014","4"
"Less good","2009","Not Employed","Urban Area","960","0.22879059282505","0.216473825144403","0.241107360505696","4"
"Less good","2009","Not Employed","Rural Area","519","0.216710052144364","0.200192338018605","0.233227766270123","4"
"Poor","2009","Employed","Urban Area","116","0.0161740791035504","0.0132941403037801","0.0190540179033206","5"
"Poor","2009","Not Employed","Urban Area","349","0.0851358315618747","0.0769525779821097","0.0933190851416397","5"
"Poor","2009","Not Employed","Rural Area","184","0.0847449657332026","0.0735794919045564","0.0959104395618488","5"
"Poor","2009","Employed","Rural Area","51","0.0126284702253359","0.00910353149677896","0.0161534089538929","5"
"Satisfactory","2009","Employed","Rural Area","1326","0.351065774140779","0.335998645864834","0.366132902416723","3"
"Satisfactory","2009","Employed","Urban Area","2328","0.332864032796682","0.322105452637097","0.343622612956267","3"
"Satisfactory","2009","Not Employed","Urban Area","1648","0.383097073185487","0.368842495959615","0.397351650411358","3"
"Satisfactory","2009","Not Employed","Rural Area","973","0.388860132091263","0.369316010394767","0.408404253787759","3"
"Very good","2009","Not Employed","Urban Area","266","0.0559485706062545","0.0492097509555034","0.0626873902570056","1"
"Very good","2009","Not Employed","Rural Area","112","0.0535176557799948","0.0444945938121391","0.0625407177478504","1"
"Very good","2009","Employed","Rural Area","332","0.0894742395461268","0.0804641101823047","0.0984843689099489","1"
"Very good","2009","Employed","Urban Area","751","0.103162456450004","0.0962180988826619","0.110106814017347","1"
"Good","2010","Employed","Rural Area","2526","0.446619301309754","0.433302814747249","0.459935787872259","2"
"Good","2010","Employed","Urban Area","4733","0.443074220579167","0.433457118048582","0.452691323109752","2"
"Good","2010","Not Employed","Urban Area","1716","0.254827714715747","0.243377695720489","0.266277733711005","2"
"Good","2010","Not Employed","Rural Area","863","0.241704954709195","0.226074810374198","0.257335099044192","2"
"Less good","2010","Employed","Rural Area","475","0.10120122493576","0.0931226821742484","0.109279767697271","4"
"Less good","2010","Not Employed","Urban Area","1073","0.225110411743462","0.214136227825909","0.236084595661014","4"
"Less good","2010","Not Employed","Rural Area","554","0.230950131214855","0.215563715553739","0.246336546875971","4"
"Less good","2010","Employed","Urban Area","1031","0.110917943917335","0.104838285598722","0.116997602235948","4"
"Poor","2010","Not Employed","Rural Area","198","0.0853108383400731","0.0751122520644912","0.0955094246156549","5"
"Poor","2010","Employed","Urban Area","148","0.0178324753018839","0.0152703170816098","0.020394633522158","5"
"Poor","2010","Not Employed","Urban Area","402","0.0906680713451188","0.0831233546015875","0.09821278808865","5"
"Poor","2010","Employed","Rural Area","92","0.0186710202548249","0.015045250309045","0.0222967902006049","5"
"Satisfactory","2010","Employed","Rural Area","1626","0.331901093553693","0.319287651113076","0.344514535994311","3"
"Satisfactory","2010","Employed","Urban Area","2892","0.307666098525076","0.298730884374377","0.316601312675775","3"
"Satisfactory","2010","Not Employed","Urban Area","1867","0.36199847805546","0.349370937847545","0.374626018263376","3"
"Satisfactory","2010","Not Employed","Rural Area","1044","0.389469984418444","0.371667049286214","0.407272919550673","3"
"Very good","2010","Not Employed","Urban Area","506","0.0673953241402124","0.0608078608529464","0.0739827874274783","1"
"Very good","2010","Not Employed","Rural Area","223","0.052564091317433","0.0444166619566919","0.0607115206781742","1"
"Very good","2010","Employed","Rural Area","635","0.101607359945968","0.0935144523083688","0.109700267583567","1"
"Very good","2010","Employed","Urban Area","1445","0.120509261676538","0.1142064665218","0.126812056831277","1"
"Good","2011","Employed","Urban Area","5452","0.447251537371882","0.438284593548544","0.456218481195219","2"
"Good","2011","Employed","Rural Area","3030","0.43729500349673","0.425236715525308","0.449353291468153","2"
"Good","2011","Not Employed","Rural Area","1044","0.248691709293625","0.234484559509812","0.262898859077439","2"
"Good","2011","Not Employed","Urban Area","2066","0.27341282650948","0.262654940816942","0.284170712202018","2"
"Less good","2011","Employed","Rural Area","683","0.113354708561931","0.105648287284208","0.121061129839654","4"
"Less good","2011","Not Employed","Rural Area","684","0.210773219287106","0.197367940938725","0.224178497635488","4"
"Less good","2011","Employed","Urban Area","1211","0.108536715210087","0.102926948203722","0.114146482216452","4"
"Less good","2011","Not Employed","Urban Area","1296","0.231252385269253","0.221075646636849","0.241429123901656","4"
"Poor","2011","Not Employed","Rural Area","252","0.0823991176400461","0.07336146996568","0.0914367653144121","5"
"Poor","2011","Employed","Urban Area","192","0.0176115303843715","0.0152393651721668","0.0199836955965761","5"
"Poor","2011","Not Employed","Urban Area","488","0.0862584227362355","0.0794822250210012","0.0930346204514699","5"
"Poor","2011","Employed","Rural Area","120","0.017947189895044","0.0147200064103142","0.0211743733797738","5"
"Satisfactory","2011","Employed","Rural Area","1977","0.332642811502565","0.321189627162919","0.344095995842212","3"
"Satisfactory","2011","Employed","Urban Area","3382","0.292860530760743","0.284653468691978","0.301067592829507","3"
"Satisfactory","2011","Not Employed","Rural Area","1312","0.403269022732884","0.387145722616501","0.419392322849267","3"
"Satisfactory","2011","Not Employed","Urban Area","2178","0.340883770662912","0.329442934013301","0.352324607312523","3"
"Very good","2011","Not Employed","Urban Area","566","0.0681925948221197","0.0621083692584698","0.0742768203857695","1"
"Very good","2011","Not Employed","Rural Area","264","0.0548669310463383","0.0473823235766283","0.0623515385160483","1"
"Very good","2011","Employed","Urban Area","1574","0.133739686272917","0.127601230720945","0.13987814182489","1"
"Very good","2011","Employed","Rural Area","691","0.0987602865437297","0.0915080937813071","0.106012479306152","1"
"Good","2012","Employed","Urban Area","5435","0.455307885880698","0.446200540326017","0.464415231435378","2"
"Good","2012","Employed","Rural Area","3029","0.445940021151037","0.433777250177752","0.458102792124321","2"
"Good","2012","Not Employed","Rural Area","1067","0.259746428485801","0.245336188733916","0.274156668237686","2"
"Good","2012","Not Employed","Urban Area","1923","0.268138644501056","0.257164018529454","0.279113270472658","2"
"Less good","2012","Employed","Rural Area","586","0.0939268142787914","0.0867885545035378","0.101065074054045","4"
"Less good","2012","Employed","Urban Area","1117","0.0967726447015261","0.0913658667862311","0.102179422616821","4"
"Less good","2012","Not Employed","Urban Area","1214","0.222695383314318","0.2123880375304","0.233002729098236","4"
"Less good","2012","Not Employed","Rural Area","724","0.233752764055489","0.219844625890178","0.247660902220799","4"
"Poor","2012","Not Employed","Urban Area","418","0.0773337288795793","0.0707160999174999","0.0839513578416588","5"
"Poor","2012","Not Employed","Rural Area","240","0.0741528145949487","0.0655420912931177","0.0827635378967797","5"
"Poor","2012","Employed","Urban Area","186","0.0147693121466202","0.0125632751829195","0.0169753491103208","5"
"Poor","2012","Employed","Rural Area","118","0.0204000344392187","0.0169409931641284","0.023859075714309","5"
"Satisfactory","2012","Employed","Rural Area","1972","0.327141662586657","0.31566156286144","0.338621762311873","3"
"Satisfactory","2012","Employed","Urban Area","3358","0.307435041566071","0.298996437209403","0.315873645922738","3"
"Satisfactory","2012","Not Employed","Rural Area","1311","0.376988604330083","0.361062180644798","0.392915028015368","3"
"Satisfactory","2012","Not Employed","Urban Area","2180","0.364111779103344","0.352191034878694","0.376032523327994","3"
"Very good","2012","Not Employed","Urban Area","524","0.0677204642017029","0.0614956175936382","0.0739453108097676","1"
"Very good","2012","Not Employed","Rural Area","215","0.055359388533679","0.0478442825972557","0.0628744944701022","1"
"Very good","2012","Employed","Urban Area","1390","0.125715115705085","0.119652166640789","0.131778064769381","1"
"Very good","2012","Employed","Rural Area","711","0.112591467544297","0.104856999430095","0.120325935658498","1"
"Good","2013","Employed","Rural Area","2765","0.441501133342804","0.428981291192178","0.454020975493431","2"
"Good","2013","Not Employed","Rural Area","1364","0.269362028520001","0.256085351989818","0.282638705050184","2"
"Good","2013","Employed","Urban Area","4932","0.435895350037714","0.426568303788377","0.44522239628705","2"
"Good","2013","Not Employed","Urban Area","3256","0.289382900506865","0.280287466988005","0.298478334025724","2"
"Less good","2013","Employed","Rural Area","650","0.104399274379299","0.0966897470489849","0.112108801709613","4"
"Less good","2013","Employed","Urban Area","1188","0.115605856624255","0.109591543717643","0.121620169530867","4"
"Less good","2013","Not Employed","Urban Area","1545","0.195528843249802","0.187574033475868","0.203483653023736","4"
"Less good","2013","Not Employed","Rural Area","771","0.208147669132304","0.195997622533","0.220297715731608","4"
"Poor","2013","Employed","Urban Area","199","0.0188913676841853","0.0163306398554125","0.0214520955129582","5"
"Poor","2013","Employed","Rural Area","114","0.020803862268311","0.0172053032915228","0.0244024212450992","5"
"Poor","2013","Not Employed","Urban Area","547","0.0762288582224107","0.0709064148777579","0.0815513015670635","5"
"Poor","2013","Not Employed","Rural Area","241","0.0734370185284205","0.0656303622386635","0.0812436748181776","5"
"Satisfactory","2013","Employed","Rural Area","1873","0.331607764237627","0.319737788333539","0.343477740141716","3"
"Satisfactory","2013","Employed","Urban Area","3275","0.311181865744946","0.302473581454021","0.31989015003587","3"
"Satisfactory","2013","Not Employed","Rural Area","1460","0.372258732403007","0.357791586713113","0.386725878092902","3"
"Satisfactory","2013","Not Employed","Urban Area","2816","0.338099212961035","0.328610929012809","0.347587496909261","3"
"Very good","2013","Not Employed","Urban Area","1385","0.100760185059888","0.0947227650977906","0.106797605021985","1"
"Very good","2013","Not Employed","Rural Area","453","0.0767945514162675","0.0688259069355184","0.0847631958970166","1"
"Very good","2013","Employed","Urban Area","1264","0.1184255599089","0.112348053986683","0.124503065831117","1"
"Very good","2013","Employed","Rural Area","641","0.101687965771958","0.0940676988762981","0.109308232667619","1"
"Good","2014","Not Employed","Rural Area","959","0.245203331379847","0.230485054345783","0.259921608413911","2"
"Good","2014","Employed","Urban Area","5385","0.440715473872634","0.431748523957764","0.449682423787503","2"
"Good","2014","Employed","Rural Area","2762","0.452702724735916","0.440133056743536","0.465272392728297","2"
"Good","2014","Not Employed","Urban Area","1830","0.25980925715244","0.24880896062932","0.270809553675561","2"
"Less good","2014","Employed","Urban Area","1294","0.11459697956665","0.108843821879829","0.120350137253472","4"
"Less good","2014","Employed","Rural Area","625","0.110283361504956","0.102373179738208","0.118193543271703","4"
"Less good","2014","Not Employed","Rural Area","673","0.230842617090589","0.216426629365309","0.24525860481587","4"
"Less good","2014","Not Employed","Urban Area","1265","0.227524414258913","0.217008146373501","0.238040682144325","4"
"Poor","2014","Employed","Urban Area","202","0.0172435430811023","0.0148923656804158","0.0195947204817887","5"
"Poor","2014","Not Employed","Urban Area","425","0.0783342410505784","0.0715941183376645","0.0850743637634923","5"
"Poor","2014","Not Employed","Rural Area","235","0.0779685498194736","0.0687955497153167","0.0871415499236305","5"
"Poor","2014","Employed","Rural Area","90","0.0155767539903667","0.0124497025883719","0.0187038053923616","5"
"Satisfactory","2014","Employed","Urban Area","3478","0.302341826658215","0.294046764358944","0.310636888957485","3"
"Satisfactory","2014","Employed","Rural Area","1913","0.311936990284513","0.300237871416843","0.323636109152183","3"
"Satisfactory","2014","Not Employed","Rural Area","1204","0.389768979312827","0.373083849916799","0.406454108708855","3"
"Satisfactory","2014","Not Employed","Urban Area","2069","0.363725612933564","0.351658193174375","0.375793032692753","3"
"Very good","2014","Not Employed","Urban Area","516","0.0706064746045041","0.0641806725655954","0.0770322766434129","1"
"Very good","2014","Not Employed","Rural Area","211","0.0562165223972635","0.0483361457411843","0.0640968990533427","1"
"Very good","2014","Employed","Urban Area","1417","0.125102176821399","0.119126868852776","0.131077484790023","1"
"Very good","2014","Employed","Rural Area","634","0.109500169484249","0.101614656962976","0.117385682005521","1"
"Good","2015","Employed","Urban Area","4964","0.437573174398988","0.428265219495712","0.446881129302264","2"
"Good","2015","Employed","Rural Area","2602","0.444291843809003","0.431431904004087","0.45715178361392","2"
"Good","2015","Not Employed","Urban Area","2193","0.273050536422196","0.262484517930355","0.283616554914038","2"
"Good","2015","Not Employed","Rural Area","1050","0.26350761076326","0.248796881893548","0.278218339632973","2"
"Less good","2015","Employed","Rural Area","604","0.112804906816323","0.104617338418487","0.120992475214158","4"
"Less good","2015","Employed","Urban Area","1185","0.109163364566507","0.103312320038283","0.115014409094732","4"
"Less good","2015","Not Employed","Rural Area","650","0.228406842266191","0.214388320617631","0.242425363914751","4"
"Less good","2015","Not Employed","Urban Area","1298","0.220395440140662","0.210564926119315","0.230225954162009","4"
"Poor","2015","Not Employed","Rural Area","239","0.0861089119509501","0.0767413893444012","0.0954764345574991","5"
"Poor","2015","Employed","Urban Area","166","0.0153241229462674","0.0130193381761804","0.0176289077163544","5"
"Poor","2015","Not Employed","Urban Area","406","0.0813940557987242","0.0749092240948104","0.0878788875026379","5"
"Poor","2015","Employed","Rural Area","94","0.0188149314357457","0.0152984513263544","0.0223314115451371","5"
"Satisfactory","2015","Employed","Urban Area","3339","0.314648018037994","0.305935067489886","0.323360968586103","3"
"Satisfactory","2015","Employed","Rural Area","1851","0.323109400524035","0.311005776685465","0.335213024362606","3"
"Satisfactory","2015","Not Employed","Rural Area","1177","0.362561891649499","0.346508619557507","0.378615163741491","3"
"Satisfactory","2015","Not Employed","Urban Area","2078","0.34113904208638","0.329895572779483","0.352382511393277","3"
"Very good","2015","Not Employed","Urban Area","855","0.0840209255520372","0.0774417080191884","0.090600143084886","1"
"Very good","2015","Not Employed","Rural Area","329","0.0594147433700996","0.0515206969802397","0.0673087897599595","1"
"Very good","2015","Employed","Rural Area","584","0.100978917414893","0.093180945382652","0.108776889447134","1"
"Very good","2015","Employed","Urban Area","1258","0.123291320050243","0.117122674495109","0.129459965605377","1"
"Good","2016","Not Employed","Urban Area","2532","0.272844186341676","0.263331880984677","0.282356491698675","2"
"Good","2016","Not Employed","Rural Area","1294","0.255823263042303","0.242722385539688","0.268924140544918","2"
"Good","2016","Employed","Urban Area","4727","0.442116933031372","0.432666069334116","0.451567796728627","2"
"Good","2016","Employed","Rural Area","2562","0.455893395795279","0.442781988734855","0.469004802855704","2"
"Less good","2016","Not Employed","Rural Area","752","0.234300773925011","0.221583082316814","0.247018465533209","4"
"Less good","2016","Employed","Urban Area","1201","0.11422648218055","0.10817340679762","0.12027955756348","4"
"Less good","2016","Employed","Rural Area","575","0.109932768292156","0.101698014096206","0.118167522488107","4"
"Less good","2016","Not Employed","Urban Area","1412","0.227724578152972","0.218768750023553","0.236680406282391","4"
"Poor","2016","Not Employed","Rural Area","260","0.0781197585398311","0.0700620784001475","0.0861774386795147","5"
"Poor","2016","Not Employed","Urban Area","504","0.0813516684785221","0.0755135545177055","0.0871897824393386","5"
"Poor","2016","Employed","Urban Area","191","0.0165924449936451","0.0141616222059092","0.0190232677813809","5"
"Poor","2016","Employed","Rural Area","103","0.0203434393126924","0.0166270195041063","0.0240598591212786","5"
"Satisfactory","2016","Not Employed","Rural Area","1282","0.363910098200562","0.34946406435739","0.378356132043734","3"
"Satisfactory","2016","Employed","Urban Area","3164","0.306952168737002","0.298175124383588","0.315729213090415","3"
"Satisfactory","2016","Not Employed","Urban Area","2312","0.345252006662466","0.335098410543022","0.355405602781909","3"
"Satisfactory","2016","Employed","Rural Area","1727","0.324190951740085","0.311868756165985","0.336513147314184","3"
"Very good","2016","Not Employed","Urban Area","1663","0.0728275603643648","0.067278201271518","0.0783769194572116","1"
"Very good","2016","Not Employed","Rural Area","673","0.0678461062922924","0.0602952084066762","0.0753970041779087","1"
"Very good","2016","Employed","Rural Area","576","0.0896394448597875","0.0821192005997158","0.0971596891198593","1"
"Very good","2016","Employed","Urban Area","1325","0.120111971057432","0.113925568353873","0.126298373760991","1"
"Good","2017","Not Employed","Rural Area","1383","0.253308428141288","0.240740473059883","0.265876383222693","2"
"Good","2017","Employed","Urban Area","5227","0.433736745460182","0.424827261986144","0.44264622893422","2"
"Good","2017","Employed","Rural Area","2954","0.455952455263349","0.443767429792964","0.468137480733734","2"
"Good","2017","Not Employed","Urban Area","2971","0.265516368745492","0.256557066893817","0.274475670597167","2"
"Less good","2017","Employed","Urban Area","1301","0.108755879812009","0.103158884541138","0.114352875082879","4"
"Less good","2017","Employed","Rural Area","679","0.117623201706912","0.109741467721415","0.125504935692409","4"
"Less good","2017","Not Employed","Rural Area","742","0.227757147464095","0.215637719230492","0.239876575697697","4"
"Less good","2017","Not Employed","Urban Area","1491","0.230183327923521","0.221643127819785","0.238723528027257","4"
"Poor","2017","Not Employed","Rural Area","263","0.0768167628453611","0.0691211868552385","0.0845123388354836","5"
"Poor","2017","Not Employed","Urban Area","469","0.0692683010615361","0.0641169994508116","0.0744196026722606","5"
"Poor","2017","Employed","Urban Area","208","0.0178402970066294","0.0154605963855837","0.0202199976276751","5"
"Poor","2017","Employed","Rural Area","109","0.0180842976133321","0.0148241582914719","0.0213444369351924","5"
"Satisfactory","2017","Not Employed","Rural Area","1427","0.387838294408285","0.373757485700698","0.401919103115871","3"
"Satisfactory","2017","Employed","Urban Area","3552","0.309628372518927","0.301316630206329","0.317940114831524","3"
"Satisfactory","2017","Not Employed","Urban Area","2506","0.354410554268641","0.344706147494606","0.364114961042675","3"
"Satisfactory","2017","Employed","Rural Area","1994","0.317586385517431","0.306196928650033","0.32897584238483","3"
"Very good","2017","Not Employed","Urban Area","1896","0.0806214480008103","0.075098004205907","0.0861448917957136","1"
"Very good","2017","Not Employed","Rural Area","785","0.0542793671409716","0.0477319803938061","0.0608267538881371","1"
"Very good","2017","Employed","Urban Area","1598","0.130038705202253","0.12399203179929","0.136085378605217","1"
"Very good","2017","Employed","Rural Area","682","0.0907536598989757","0.0837258324559389","0.0977814873420126","1"
"Good","2018","Employed","Rural Area","2847","0.4528979842208","0.440573958529832","0.465222009911769","2"
"Good","2018","Not Employed","Urban Area","2460","0.268330592834022","0.258706752326851","0.277954433341193","2"
"Good","2018","Employed","Urban Area","5167","0.436325641626986","0.427346375326052","0.445304907927919","2"
"Good","2018","Not Employed","Rural Area","1062","0.232825046334844","0.219655160614004","0.245994932055684","2"
"Less good","2018","Not Employed","Urban Area","1324","0.226152391788836","0.217066152110126","0.235238631467547","4"
"Less good","2018","Not Employed","Rural Area","695","0.216614008737301","0.203777375883631","0.22945064159097","4"
"Less good","2018","Employed","Urban Area","1209","0.107272207123376","0.101669157353363","0.112875256893389","4"
"Less good","2018","Employed","Rural Area","639","0.104588368772256","0.0970118220773499","0.112164915467161","4"
"Poor","2018","Not Employed","Urban Area","463","0.0731456252869616","0.0674903232560729","0.0788009273178503","5"
"Poor","2018","Not Employed","Rural Area","253","0.0797132928000494","0.0712732062777503","0.0881533793223484","5"
"Poor","2018","Employed","Urban Area","182","0.0163177099492666","0.0140237893833023","0.0186116305152309","5"
"Poor","2018","Employed","Rural Area","101","0.0184132179298803","0.0150847265150504","0.0217417093447103","5"
"Satisfactory","2018","Not Employed","Urban Area","2351","0.354217445038605","0.343829395759987","0.364605494317224","3"
"Satisfactory","2018","Not Employed","Rural Area","1318","0.411853999344566","0.3965172200644","0.427190778624732","3"
"Satisfactory","2018","Employed","Rural Area","1958","0.32816083636846","0.31653580115901","0.339785871577909","3"
"Satisfactory","2018","Employed","Urban Area","3410","0.303315990458539","0.294992855845407","0.31163912507167","3"
"Very good","2018","Not Employed","Urban Area","1545","0.0781539450515748","0.0723240528163829","0.0839838372867667","1"
"Very good","2018","Not Employed","Rural Area","628","0.0589936527832406","0.0516515768823365","0.0663357286841446","1"
"Very good","2018","Employed","Urban Area","1750","0.136768450841833","0.130547196450784","0.142989705232883","1"
"Very good","2018","Employed","Rural Area","722","0.0959395927086042","0.0886481090988285","0.10323107631838","1"
"Good","2019","Not Employed","Rural Area","1132","0.258818508432212","0.244609570842194","0.273027446022231","2"
"Good","2019","Employed","Urban Area","5140","0.456362391688226","0.447161967485066","0.465562815891387","2"
"Good","2019","Not Employed","Urban Area","2186","0.278900098705351","0.268294788287078","0.289505409123624","2"
"Good","2019","Employed","Rural Area","2848","0.447328455620192","0.435025126299154","0.45963178494123","2"
"Less good","2019","Not Employed","Rural Area","672","0.238016916057529","0.224201046132347","0.251832785982711","4"
"Less good","2019","Employed","Urban Area","1077","0.107420534889163","0.101700939830225","0.113140129948101","4"
"Less good","2019","Employed","Rural Area","624","0.108991139296141","0.101280108431321","0.116702170160961","4"
"Less good","2019","Not Employed","Urban Area","1142","0.215613468614554","0.205888138768559","0.225338798460549","4"
"Poor","2019","Not Employed","Urban Area","375","0.0658464852879618","0.0599813672335053","0.0717116033424183","5"
"Poor","2019","Not Employed","Rural Area","215","0.068694162013382","0.0604886112514465","0.0768997127753175","5"
"Poor","2019","Employed","Urban Area","174","0.0182570601754606","0.0157841263310886","0.0207299940198326","5"
"Poor","2019","Employed","Rural Area","81","0.015150343522474","0.0121278036208772","0.0181728834240708","5"
"Satisfactory","2019","Not Employed","Urban Area","2034","0.369768936657817","0.35835287126959","0.381185002046043","3"
"Satisfactory","2019","Not Employed","Rural Area","1226","0.388579878984601","0.372766973450708","0.404392784518495","3"
"Satisfactory","2019","Employed","Urban Area","3098","0.283338404612893","0.275014866555745","0.291661942670042","3"
"Satisfactory","2019","Employed","Rural Area","1892","0.330484582707801","0.318845152325946","0.342124013089655","3"
"Very good","2019","Not Employed","Urban Area","1132","0.069871010734317","0.0638423417911799","0.075899679677454","1"
"Very good","2019","Not Employed","Rural Area","405","0.0458905345122754","0.0391022143183442","0.0526788547062066","1"
"Very good","2019","Employed","Urban Area","1770","0.134621608634257","0.128316993319125","0.140926223949389","1"
"Very good","2019","Employed","Rural Area","829","0.0980454788533924","0.0906871034633257","0.105403854243459","1"
