"ple0008","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2002","Part Time","Urban Area","1085","0.32164932505554","0.306365208998235","0.336933441112845"
"Satisfactory","2002","Part Time","Rural Area","527","0.347362867465012","0.324430678577021","0.370295056353003"
"Satisfactory","2002","Not Working","Urban Area","1970","0.378608985960462","0.365759858493256","0.391458113427668"
"Satisfactory","2002","Not Working","Rural Area","1085","0.408544241974583","0.390395008994583","0.426693474954584"
"Less good","2002","Full Time","Urban Area","492","0.0792412255034278","0.0726219807402319","0.0858604702666237"
"Less good","2002","Full Time","Rural Area","247","0.0841422968836637","0.0744969203505881","0.0937876734167393"
"Less good","2002","Part Time","Urban Area","363","0.110819535186652","0.10054824516184","0.121090825211464"
"Less good","2002","Part Time","Rural Area","164","0.115270308138797","0.0998894008934619","0.130651215384132"
"Less good","2002","Not Working","Urban Area","1082","0.214298810523244","0.20342869198611","0.225168929060378"
"Less good","2002","Not Working","Rural Area","568","0.212792087053528","0.197680848585438","0.227903325521618"
"Poor","2002","Full Time","Urban Area","62","0.0108173825968649","0.00828249183369566","0.0133522733600341"
"Poor","2002","Full Time","Rural Area","37","0.0125209434339606","0.00865744734577179","0.0163844395221495"
"Poor","2002","Part Time","Urban Area","57","0.0182113130141108","0.0138360766989619","0.0225865493292597"
"Poor","2002","Part Time","Rural Area","27","","",""
"Poor","2002","Not Working","Urban Area","401","0.0880078498397431","0.080502828180704","0.0955128714987822"
"Poor","2002","Not Working","Rural Area","195","0.0741028352994819","0.0644317238903194","0.0837739467086445"
"Very good","2003","Full Time","Urban Area","746","0.120228157256692","0.111946281890159","0.128510032623224"
"Very good","2003","Full Time","Rural Area","307","0.10991242382686","0.0987068398458699","0.12111800780785"
"Very good","2003","Part Time","Urban Area","427","0.111066579674261","0.100731851198098","0.121401308150424"
"Very good","2003","Part Time","Rural Area","151","0.0874666651663961","0.0735669698354794","0.101366360497313"
"Very good","2003","Not Working","Urban Area","453","0.0674298740273983","0.0607692323169448","0.0740905157378519"
"Very good","2003","Not Working","Rural Area","173","0.0513688991048641","0.0431303683222745","0.0596074298874536"
"Good","2003","Full Time","Urban Area","2964","0.491999555122395","0.479268776463409","0.504730333781382"
"Good","2003","Full Time","Rural Area","1487","0.481215840763329","0.463315634164898","0.49911604736176"
"Good","2003","Part Time","Urban Area","1679","0.45462134149673","0.438243874455446","0.470998808538014"
"Good","2003","Part Time","Rural Area","723","0.439237843368698","0.41482047520239","0.463655211535006"
"Good","2003","Not Working","Urban Area","1623","0.271971826593212","0.260152704988887","0.283790948197537"
"Good","2003","Not Working","Rural Area","831","0.273366087919008","0.25673268490527","0.289999490932746"
"Satisfactory","2003","Full Time","Urban Area","1687","0.293466942641737","0.281871524799099","0.305062360484376"
"Satisfactory","2003","Full Time","Rural Area","919","0.313633592468459","0.297011563728635","0.330255621208283"
"Satisfactory","2003","Part Time","Urban Area","1009","0.300601588289232","0.285520568452364","0.3156826081261"
"Satisfactory","2003","Part Time","Rural Area","524","0.336966720661894","0.313711482209291","0.360221959114498"
"Satisfactory","2003","Not Working","Urban Area","1876","0.357150318234961","0.344423220291257","0.369877416178666"
"Satisfactory","2003","Not Working","Rural Area","1033","0.395192638400718","0.376946796078343","0.413438480723094"
"Less good","2003","Full Time","Urban Area","470","0.0818600800148015","0.0748788638792522","0.0888412961503507"
"Less good","2003","Full Time","Rural Area","236","0.0786797889617269","0.0690341361670628","0.088325441756391"
"Less good","2003","Part Time","Urban Area","376","0.114997540340446","0.104504791694867","0.125490288986024"
"Less good","2003","Part Time","Rural Area","161","0.115047205554689","0.0993487214606203","0.130745689648758"
"Less good","2003","Not Working","Urban Area","1096","0.216597219034629","0.205655938800725","0.227538499268533"
"Less good","2003","Not Working","Rural Area","518","0.199066251724311","0.184164131032536","0.213968372416087"
"Poor","2003","Full Time","Urban Area","57","0.0124452649643743","0.00962218468940243","0.0152683452393463"
"Poor","2003","Full Time","Rural Area","44","0.0165583539796254","0.0119866551600199","0.0211300527992309"
"Poor","2003","Part Time","Urban Area","60","0.0187129501993314","0.0142559575329774","0.0231699428656854"
"Poor","2003","Part Time","Rural Area","28","","",""
"Poor","2003","Not Working","Urban Area","397","0.0868507621097993","0.0793706717132956","0.094330852506303"
"Poor","2003","Not Working","Rural Area","203","0.0810061228510981","0.0708233468067444","0.0911888988954517"
"Very good","2004","Full Time","Urban Area","688","0.123939948095843","0.115346383604934","0.132533512586752"
"Very good","2004","Full Time","Rural Area","284","0.108682351236969","0.0971909401185419","0.120173762355395"
"Very good","2004","Part Time","Urban Area","406","0.120802068221193","0.109870138113186","0.1317339983292"
"Very good","2004","Part Time","Rural Area","173","0.128149962778877","0.111837818850743","0.144462106707012"
"Very good","2004","Not Working","Urban Area","477","0.0706776999589105","0.0638722957577103","0.0774831041601107"
"Very good","2004","Not Working","Rural Area","180","0.0547819026045183","0.0462786052635481","0.0632851999454885"
"Good","2004","Full Time","Urban Area","2825","0.472397240862915","0.459377331761727","0.485417149964103"
"Good","2004","Full Time","Rural Area","1387","0.480056932316215","0.461610946705834","0.498502917926595"
"Good","2004","Part Time","Urban Area","1577","0.42142741571756","0.404863742626118","0.437991088809003"
"Good","2004","Part Time","Rural Area","763","0.441802115153876","0.417567345514093","0.466036884793658"
"Good","2004","Not Working","Urban Area","1641","0.267556086271709","0.255801045327801","0.279311127215616"
"Good","2004","Not Working","Rural Area","793","0.25491203313209","0.23862650905141","0.271197557212769"
"Satisfactory","2004","Full Time","Urban Area","1573","0.281523106614219","0.269794020552322","0.293252192676116"
"Satisfactory","2004","Full Time","Rural Area","887","0.317139174276526","0.299957374981526","0.334320973571527"
"Satisfactory","2004","Part Time","Urban Area","996","0.305323974451381","0.289875416669332","0.32077253223343"
"Satisfactory","2004","Part Time","Rural Area","492","0.302140728101409","0.279731883261215","0.324549572941604"
"Satisfactory","2004","Not Working","Urban Area","1827","0.345759034658493","0.333129563161982","0.358388506155003"
"Satisfactory","2004","Not Working","Rural Area","1039","0.393423394758438","0.375168652112612","0.411678137404265"
"Less good","2004","Full Time","Urban Area","491","0.104714561346564","0.0967293751680137","0.112699747525115"
"Less good","2004","Full Time","Rural Area","235","0.084344454270089","0.0740838738655421","0.0946050346746358"
"Less good","2004","Part Time","Urban Area","366","0.123958543714909","0.112904609018042","0.135012478411776"
"Less good","2004","Part Time","Rural Area","159","0.111542112908574","0.0961793699462571","0.126904855870891"
"Less good","2004","Not Working","Urban Area","1074","0.220989495766547","0.209971895438896","0.232007096094198"
"Less good","2004","Not Working","Rural Area","533","0.218328105534793","0.202890858022712","0.233765353046874"
"Poor","2004","Full Time","Urban Area","71","0.0174251430804583","0.0140126502562513","0.0208376359046653"
"Poor","2004","Full Time","Rural Area","25","","",""
"Poor","2004","Part Time","Urban Area","69","0.0284879978949561","0.0229075201300784","0.0340684756598339"
"Poor","2004","Part Time","Rural Area","26","","",""
"Poor","2004","Not Working","Urban Area","429","0.0950176833443411","0.0872310126756694","0.102804354013013"
"Poor","2004","Not Working","Rural Area","206","0.0785545639701604","0.068500924232707","0.0886082037076139"
"Very good","2005","Full Time","Urban Area","580","0.105518910003215","0.0973210009397141","0.113716819066716"
"Very good","2005","Full Time","Rural Area","284","0.125073198030952","0.112428141198932","0.137718254862972"
"Very good","2005","Part Time","Urban Area","340","0.101182579411228","0.0908352525554839","0.111529906266971"
"Very good","2005","Part Time","Rural Area","172","0.100218189967375","0.0853072079542004","0.11512917198055"
"Very good","2005","Not Working","Urban Area","416","0.0633431728366069","0.056744275223966","0.0699420704492478"
"Very good","2005","Not Working","Rural Area","160","0.0567161847738462","0.0479312770587642","0.0655010924889283"
"Good","2005","Full Time","Urban Area","2622","0.459728432149153","0.446429734724879","0.473027129573427"
"Good","2005","Full Time","Rural Area","1243","0.465620228532885","0.446552729951668","0.484687727114101"
"Good","2005","Part Time","Urban Area","1500","0.431260756615689","0.414267910586462","0.448253602644917"
"Good","2005","Part Time","Rural Area","716","0.453087889166874","0.428369830337765","0.477805947995982"
"Good","2005","Not Working","Urban Area","1502","0.259873495525058","0.247992161532668","0.271754829517448"
"Good","2005","Not Working","Rural Area","752","0.256280476309346","0.239698936409806","0.272862016208885"
"Satisfactory","2005","Full Time","Urban Area","1643","0.317682667374804","0.305259214166421","0.330106120583188"
"Satisfactory","2005","Full Time","Rural Area","827","0.300192757301298","0.282672433860327","0.317713080742269"
"Satisfactory","2005","Part Time","Urban Area","1017","0.322584798482226","0.306545366945635","0.338624230018818"
"Satisfactory","2005","Part Time","Rural Area","470","0.312391286320914","0.289377689207952","0.335404883433875"
"Satisfactory","2005","Not Working","Urban Area","1818","0.353649838739303","0.340697389623806","0.3666022878548"
"Satisfactory","2005","Not Working","Rural Area","1018","0.386250093062155","0.367757725120938","0.404742461003372"
"Less good","2005","Full Time","Urban Area","481","0.102038524888176","0.0939612789856659","0.110115770790685"
"Less good","2005","Full Time","Rural Area","243","0.0957112507317772","0.0844655154169895","0.106956986046565"
"Less good","2005","Part Time","Urban Area","347","0.120330203665761","0.109167054696513","0.131493352635009"
"Less good","2005","Part Time","Rural Area","168","0.116432657888128","0.100506111980097","0.132359203796159"
"Less good","2005","Not Working","Urban Area","1096","0.231317994534164","0.219894228540871","0.242741760527458"
"Less good","2005","Not Working","Rural Area","536","0.222591991341616","0.206792548199586","0.238391434483646"
"Poor","2005","Full Time","Urban Area","69","0.0150314655846517","0.0117846007588585","0.0182783304104449"
"Poor","2005","Full Time","Rural Area","32","0.013402565403088","0.009006979655927","0.0177981511502491"
"Poor","2005","Part Time","Urban Area","59","0.0246416618250961","0.0193223352870743","0.0299609883631178"
"Poor","2005","Part Time","Rural Area","32","0.0178699766567095","0.0112917194424977","0.0244482338709214"
"Poor","2005","Not Working","Urban Area","402","0.0918154983648675","0.0839924453573861","0.0996385513723489"
"Poor","2005","Not Working","Rural Area","197","0.0781612545130376","0.0679662893196334","0.0883562197064418"
"Very good","2006","Full Time","Urban Area","586","0.10780959080538","0.0997198402940028","0.115899341316756"
"Very good","2006","Full Time","Rural Area","300","0.117872445603813","0.105915872285506","0.12982901892212"
"Very good","2006","Part Time","Urban Area","377","0.110978349768528","0.100330664567131","0.121626034969925"
"Very good","2006","Part Time","Rural Area","161","0.0993829703680435","0.0850811836190535","0.113684757117034"
"Very good","2006","Not Working","Urban Area","406","0.0689710897648526","0.0623594650666874","0.0755827144630178"
"Very good","2006","Not Working","Rural Area","167","0.0554589015335155","0.0471829439389535","0.0637348591280775"
"Good","2006","Full Time","Urban Area","2757","0.471009950996776","0.457989787235382","0.48403011475817"
"Good","2006","Full Time","Rural Area","1328","0.472578045685258","0.454066155601748","0.491089935768768"
"Good","2006","Part Time","Urban Area","1500","0.411379637321455","0.394698758048466","0.428060516594444"
"Good","2006","Part Time","Rural Area","764","0.435784089531862","0.412080037938338","0.459488141125387"
"Good","2006","Not Working","Urban Area","1682","0.269177845871751","0.257605575427242","0.280750116316261"
"Good","2006","Not Working","Rural Area","833","0.24932594082973","0.233682523453016","0.264969358206445"
"Satisfactory","2006","Full Time","Urban Area","1761","0.318680583342672","0.306526258515132","0.330834908170213"
"Satisfactory","2006","Full Time","Rural Area","883","0.302387008167087","0.285356651865797","0.319417364468377"
"Satisfactory","2006","Part Time","Urban Area","1063","0.34111608601622","0.325045361552312","0.357186810480129"
"Satisfactory","2006","Part Time","Rural Area","547","0.31848039400543","0.296209135323218","0.340751652687643"
"Satisfactory","2006","Not Working","Urban Area","1943","0.353894916673676","0.34141873164093","0.366371101706423"
"Satisfactory","2006","Not Working","Rural Area","1103","0.385584631613449","0.367984614574931","0.403184648651967"
"Less good","2006","Full Time","Urban Area","484","0.0897760406055171","0.0823195923303871","0.0972324888806471"
"Less good","2006","Full Time","Rural Area","248","0.0904219608200858","0.0797880789005305","0.101055842739641"
"Less good","2006","Part Time","Urban Area","331","0.111810515523462","0.101127987488844","0.122493043558079"
"Less good","2006","Part Time","Rural Area","168","0.115668705052005","0.100379684368771","0.130957725735239"
"Less good","2006","Not Working","Urban Area","1159","0.214879256578296","0.204162619136096","0.225595894020495"
"Less good","2006","Not Working","Rural Area","583","0.213844434248283","0.199018385707657","0.228670482788909"
"Poor","2006","Full Time","Urban Area","58","0.0127238342496548","0.00980031483711782","0.0156473536621918"
"Poor","2006","Full Time","Rural Area","35","0.0167405397237568","0.0119833148080371","0.0214977646394764"
"Poor","2006","Part Time","Urban Area","72","0.0247154113703345","0.0194524582058847","0.0299783645347842"
"Poor","2006","Part Time","Rural Area","41","0.030683841042659","0.0224395783271644","0.0389281037581537"
"Poor","2006","Not Working","Urban Area","453","0.0930768911114243","0.085496366984004","0.100657415238845"
"Poor","2006","Not Working","Rural Area","252","0.0957860917750216","0.0851444407323182","0.106427742817725"
"Very good","2007","Full Time","Urban Area","487","0.0924996319465099","0.0846142044653758","0.100385059427644"
"Very good","2007","Full Time","Rural Area","248","0.100610183362281","0.0892214441772253","0.111998922547336"
"Very good","2007","Part Time","Urban Area","337","0.105269228006567","0.0946008171392548","0.115937638873879"
"Very good","2007","Part Time","Rural Area","142","0.0836322186966715","0.0697878168033697","0.0974766205899734"
"Very good","2007","Not Working","Urban Area","346","0.0631461440832286","0.0565605980484447","0.0697316901180125"
"Very good","2007","Not Working","Rural Area","168","0.0574132842915017","0.0487202849091185","0.066106283673885"
"Good","2007","Full Time","Urban Area","2589","0.49035964658998","0.476753940015119","0.503965353164841"
"Good","2007","Full Time","Rural Area","1306","0.477831948399084","0.458920559133174","0.496743337664994"
"Good","2007","Part Time","Urban Area","1449","0.418578493339265","0.401429571206536","0.435727415471993"
"Good","2007","Part Time","Rural Area","696","0.454206386037528","0.42930673124313","0.479106040831926"
"Good","2007","Not Working","Urban Area","1540","0.252759267583491","0.240992253848694","0.264526281318287"
"Good","2007","Not Working","Rural Area","739","0.249753259751831","0.23357765833065","0.265928861173013"
"Satisfactory","2007","Full Time","Urban Area","1590","0.310610246948193","0.298016001987266","0.323204491909119"
"Satisfactory","2007","Full Time","Rural Area","865","0.319847485774553","0.302188924425864","0.337506047123241"
"Satisfactory","2007","Part Time","Urban Area","1020","0.337515041126663","0.321077479119964","0.353952603133362"
"Satisfactory","2007","Part Time","Rural Area","500","0.318469399149219","0.295170842475093","0.341767955823344"
"Satisfactory","2007","Not Working","Urban Area","1835","0.370096852358959","0.357023799038109","0.38316990567981"
"Satisfactory","2007","Not Working","Rural Area","1057","0.383536428286748","0.365366223807339","0.401706632766157"
"Less good","2007","Full Time","Urban Area","455","0.0912790297495143","0.0834405359800612","0.0991175235189675"
"Less good","2007","Full Time","Rural Area","236","0.0937135895825772","0.0826800536271468","0.104747125538007"
"Less good","2007","Part Time","Urban Area","315","0.116719845875012","0.105558298265036","0.127881393484989"
"Less good","2007","Part Time","Rural Area","169","0.125039843667314","0.108498498180092","0.141581189154537"
"Less good","2007","Not Working","Urban Area","1111","0.227577835825148","0.216225772824982","0.238929898825314"
"Less good","2007","Not Working","Rural Area","584","0.232723200497509","0.216932599147087","0.24851380184793"
"Poor","2007","Full Time","Urban Area","65","0.0152514447658029","0.0119160287938915","0.0185868607377142"
"Poor","2007","Full Time","Rural Area","25","","",""
"Poor","2007","Part Time","Urban Area","58","0.0219173916524938","0.0168277755060527","0.0270070077989348"
"Poor","2007","Part Time","Rural Area","29","","",""
"Poor","2007","Not Working","Urban Area","408","0.0864199001491736","0.0788120378546063","0.094027762443741"
"Poor","2007","Not Working","Rural Area","203","0.07657382717241","0.0666370840582279","0.0865105702865921"
"Very good","2008","Full Time","Urban Area","536","0.108876932404103","0.100194415429576","0.117559449378631"
"Very good","2008","Full Time","Rural Area","243","0.10131444109099","0.0895982097827797","0.113030672399199"
"Very good","2008","Part Time","Urban Area","334","0.115221423631593","0.103769271544515","0.126673575718671"
"Very good","2008","Part Time","Rural Area","135","0.102534270190458","0.0868445813657554","0.11822395901516"
"Very good","2008","Not Working","Urban Area","310","0.0587254085270235","0.0521471452163907","0.0653036718376564"
"Very good","2008","Not Working","Rural Area","141","0.0562915945212791","0.0473996903069055","0.0651834987356528"
"Good","2008","Full Time","Urban Area","2381","0.464345741183771","0.450443914351426","0.478247568016116"
"Good","2008","Full Time","Rural Area","1202","0.461543822557387","0.442187179911122","0.480900465203652"
"Good","2008","Part Time","Urban Area","1395","0.446917260880244","0.429084778400583","0.464749743359905"
"Good","2008","Part Time","Rural Area","645","0.415237419784667","0.389750996024519","0.440723843544815"
"Good","2008","Not Working","Urban Area","1390","0.251865040138582","0.239719579755132","0.264010500522031"
"Good","2008","Not Working","Rural Area","723","0.277216063907208","0.259947050325896","0.29448507748852"
"Satisfactory","2008","Full Time","Urban Area","1490","0.310118392276321","0.297225216448887","0.323011568103756"
"Satisfactory","2008","Full Time","Rural Area","844","0.332427558264013","0.314136194401139","0.350718922126887"
"Satisfactory","2008","Part Time","Urban Area","870","0.295363464955084","0.279000418811633","0.311726511098534"
"Satisfactory","2008","Part Time","Rural Area","479","0.343275237203852","0.318717756855251","0.367832717552453"
"Satisfactory","2008","Not Working","Urban Area","1778","0.383631731039877","0.370026138543459","0.397237323536295"
"Satisfactory","2008","Not Working","Rural Area","965","0.371636441417132","0.352993315602438","0.390279567231827"
"Less good","2008","Full Time","Urban Area","483","0.10333003852465","0.0948452999406973","0.111814777108603"
"Less good","2008","Full Time","Rural Area","229","0.0914849662159626","0.0802908630695114","0.102679069362414"
"Less good","2008","Part Time","Urban Area","335","0.121456063393442","0.109739654155459","0.133172472631425"
"Less good","2008","Part Time","Rural Area","143","0.119321719953407","0.102555341446887","0.136088098459926"
"Less good","2008","Not Working","Urban Area","1058","0.221568765723406","0.209948810407454","0.233188721039358"
"Less good","2008","Not Working","Rural Area","551","0.212299507497976","0.196523062757946","0.228075952238007"
"Poor","2008","Full Time","Urban Area","54","0.0133288956111546","0.0101322672510345","0.0165255239712748"
"Poor","2008","Full Time","Rural Area","30","0.0132292118716478","0.00879288531092153","0.0176655384323741"
"Poor","2008","Part Time","Urban Area","52","0.0210417871396379","0.0158939289120699","0.026189645367206"
"Poor","2008","Part Time","Rural Area","34","0.0196313528676165","0.0124560424756547","0.0268066632595783"
"Poor","2008","Not Working","Urban Area","371","0.0842090545711122","0.0764391151928745","0.09197899394935"
"Poor","2008","Not Working","Rural Area","201","0.0825563926564042","0.0719389693602299","0.0931738159525785"
"Very good","2009","Full Time","Urban Area","470","0.10832923342539","0.099297622467098","0.117360844383681"
"Very good","2009","Full Time","Rural Area","203","0.0861068303523178","0.0749989404631924","0.0972147202414433"
"Very good","2009","Part Time","Urban Area","281","0.094859406482983","0.084046442144212","0.105672370821754"
"Very good","2009","Part Time","Rural Area","129","0.0952209119981414","0.0798730680641901","0.110568755932093"
"Very good","2009","Not Working","Urban Area","266","0.0559485706062545","0.0492097509555034","0.0626873902570056"
"Very good","2009","Not Working","Rural Area","112","0.0535176557799948","0.0444945938121391","0.0625407177478504"
"Good","2009","Full Time","Urban Area","2170","0.455472003181075","0.440999919233545","0.469944087128605"
"Good","2009","Full Time","Rural Area","1162","0.459719754259179","0.439985479246634","0.479454029271723"
"Good","2009","Part Time","Urban Area","1283","0.42763051508249","0.409373947548001","0.445887082616979"
"Good","2009","Part Time","Rural Area","610","0.430257128097976","0.404368238938929","0.456146017257023"
"Good","2009","Not Working","Urban Area","1245","0.247027931821334","0.234381908655062","0.259673954987607"
"Good","2009","Not Working","Rural Area","602","0.256167194251176","0.238666770668516","0.273667617833836"
"Satisfactory","2009","Full Time","Urban Area","1437","0.332512718933846","0.318822331112458","0.346203106755234"
"Satisfactory","2009","Full Time","Rural Area","821","0.343745408426257","0.32493840172748","0.362552415125034"
"Satisfactory","2009","Part Time","Urban Area","891","0.333428596851048","0.31603171919524","0.350825474506857"
"Satisfactory","2009","Part Time","Rural Area","505","0.363558388364098","0.338406169867337","0.388710606860858"
"Satisfactory","2009","Not Working","Urban Area","1648","0.383097073185487","0.368842495959615","0.397351650411358"
"Satisfactory","2009","Not Working","Rural Area","973","0.388860132091263","0.369316010394767","0.408404253787759"
"Less good","2009","Full Time","Urban Area","408","0.0900471048264044","0.0817288072011135","0.0983654024516952"
"Less good","2009","Full Time","Rural Area","240","0.101686344055047","0.0897186530823193","0.113654035027775"
"Less good","2009","Part Time","Urban Area","314","0.12383341403505","0.111678306245192","0.135988521824908"
"Less good","2009","Part Time","Rural Area","134","0.0917020468634219","0.0766112000215952","0.106792893705249"
"Less good","2009","Not Working","Urban Area","960","0.22879059282505","0.216473825144403","0.241107360505696"
"Less good","2009","Not Working","Rural Area","519","0.216710052144364","0.200192338018605","0.233227766270123"
"Poor","2009","Full Time","Urban Area","64","0.013638939633285","0.0102684081696211","0.017009471096949"
"Poor","2009","Full Time","Rural Area","24","","",""
"Poor","2009","Part Time","Urban Area","52","0.0202480675484283","0.0150505447523052","0.0254455903445515"
"Poor","2009","Part Time","Rural Area","27","","",""
"Poor","2009","Not Working","Urban Area","349","0.0851358315618747","0.0769525779821097","0.0933190851416397"
"Poor","2009","Not Working","Rural Area","184","0.0847449657332026","0.0735794919045564","0.0959104395618488"
"Very good","2010","Full Time","Urban Area","842","0.112964377296168","0.10499250026241","0.120936254329925"
"Very good","2010","Full Time","Rural Area","349","0.09743040545863","0.0871414261607053","0.107719384756555"
"Very good","2010","Part Time","Urban Area","603","0.133082283373052","0.122800072293061","0.143364494453044"
"Very good","2010","Part Time","Rural Area","286","0.108695663575747","0.0955785297273084","0.121812797424186"
"Very good","2010","Not Working","Urban Area","506","0.0673953241402124","0.0608078608529464","0.0739827874274783"
"Very good","2010","Not Working","Rural Area","223","0.052564091317433","0.0444166619566919","0.0607115206781742"
"Good","2010","Full Time","Urban Area","2839","0.460574892596792","0.448022254373765","0.473127530819818"
"Good","2010","Full Time","Rural Area","1553","0.461779990435124","0.444482537247491","0.479077443622757"
"Good","2010","Part Time","Urban Area","1894","0.413910575665849","0.399000746824228","0.42882040450747"
"Good","2010","Part Time","Rural Area","973","0.420891568799598","0.400085746337365","0.441697391261831"
"Good","2010","Not Working","Urban Area","1716","0.254827714715747","0.243377695720489","0.266277733711005"
"Good","2010","Not Working","Rural Area","863","0.241704954709195","0.226074810374198","0.257335099044192"
"Satisfactory","2010","Full Time","Urban Area","1732","0.309194313349613","0.297555384719495","0.320833241979732"
"Satisfactory","2010","Full Time","Rural Area","999","0.334281441671148","0.317913798285026","0.35064908505727"
"Satisfactory","2010","Part Time","Urban Area","1160","0.305119435491269","0.291180568544795","0.319058302437742"
"Satisfactory","2010","Part Time","Rural Area","627","0.327861636036921","0.308078530200065","0.347644741873777"
"Satisfactory","2010","Not Working","Urban Area","1867","0.36199847805546","0.349370937847545","0.374626018263376"
"Satisfactory","2010","Not Working","Rural Area","1044","0.389469984418444","0.371667049286214","0.407272919550673"
"Less good","2010","Full Time","Urban Area","567","0.103269970345912","0.0956062934366154","0.110933647255209"
"Less good","2010","Full Time","Rural Area","248","0.0917486392626979","0.0817327956819413","0.101764482843454"
"Less good","2010","Part Time","Urban Area","464","0.123662756534747","0.113697406680154","0.13362810638934"
"Less good","2010","Part Time","Rural Area","227","0.117242289673306","0.103684692161199","0.130799887185412"
"Less good","2010","Not Working","Urban Area","1073","0.225110411743462","0.214136227825909","0.236084595661014"
"Less good","2010","Not Working","Rural Area","554","0.230950131214855","0.215563715553739","0.246336546875971"
"Poor","2010","Full Time","Urban Area","77","0.0139964464115152","0.011037974590035","0.0169549182329955"
"Poor","2010","Full Time","Rural Area","42","0.0147595231723997","0.0105755202866558","0.0189435260581435"
"Poor","2010","Part Time","Urban Area","71","0.0242249489350836","0.0195707628431963","0.028879135026971"
"Poor","2010","Part Time","Rural Area","50","0.0253088419144281","0.0186898861133342","0.031927797715522"
"Poor","2010","Not Working","Urban Area","402","0.0906680713451188","0.0831233546015875","0.09821278808865"
"Poor","2010","Not Working","Rural Area","198","0.0853108383400731","0.0751122520644912","0.0955094246156549"
"Very good","2011","Full Time","Urban Area","891","0.131052402643943","0.12304873913351","0.139056066154377"
"Very good","2011","Full Time","Rural Area","413","0.104851738484147","0.0951225210629767","0.114580955905317"
"Very good","2011","Part Time","Urban Area","683","0.138254190694247","0.128669569094815","0.14783881229368"
"Very good","2011","Part Time","Rural Area","278","0.088086339770684","0.077379983131818","0.0987926964095499"
"Very good","2011","Not Working","Urban Area","566","0.0681925948221197","0.0621083692584698","0.0742768203857695"
"Very good","2011","Not Working","Rural Area","264","0.0548669310463383","0.0473823235766283","0.0623515385160483"
"Good","2011","Full Time","Urban Area","3211","0.463147788945668","0.451321276170419","0.474974301720917"
"Good","2011","Full Time","Rural Area","1789","0.444725507418629","0.428944217937526","0.460506796899733"
"Good","2011","Part Time","Urban Area","2241","0.420546616001209","0.406838980345506","0.434254251656913"
"Good","2011","Part Time","Rural Area","1241","0.424274658899901","0.405604767891799","0.442944549908003"
"Good","2011","Not Working","Urban Area","2066","0.27341282650948","0.262654940816942","0.284170712202018"
"Good","2011","Not Working","Rural Area","1044","0.248691709293625","0.234484559509812","0.262898859077439"
"Satisfactory","2011","Full Time","Urban Area","1955","0.291511352979294","0.280732719136013","0.302289986822575"
"Satisfactory","2011","Full Time","Rural Area","1180","0.334433742407759","0.319450931544274","0.349416553271243"
"Satisfactory","2011","Part Time","Urban Area","1427","0.295127083123821","0.28246205454149","0.307792111706152"
"Satisfactory","2011","Part Time","Rural Area","797","0.329504593990022","0.311748836551026","0.347260351429018"
"Satisfactory","2011","Not Working","Urban Area","2178","0.340883770662912","0.329442934013301","0.352324607312523"
"Satisfactory","2011","Not Working","Rural Area","1312","0.403269022732884","0.387145722616501","0.419392322849267"
"Less good","2011","Full Time","Urban Area","680","0.101451963086095","0.0942910168675712","0.108612909304618"
"Less good","2011","Full Time","Rural Area","368","0.101997273609669","0.0923861156732395","0.111608431546098"
"Less good","2011","Part Time","Urban Area","531","0.120438750575072","0.111400957495268","0.129476543654877"
"Less good","2011","Part Time","Rural Area","315","0.133256147060429","0.120418081937189","0.146094212183669"
"Less good","2011","Not Working","Urban Area","1296","0.231252385269253","0.221075646636849","0.241429123901656"
"Less good","2011","Not Working","Rural Area","684","0.210773219287106","0.197367940938725","0.224178497635488"
"Poor","2011","Full Time","Urban Area","92","0.0128364923449994","0.010166639874518","0.0155063448154808"
"Poor","2011","Full Time","Rural Area","59","0.0139917380797964","0.0102616531953266","0.0177218229642662"
"Poor","2011","Part Time","Urban Area","100","0.02563335960565","0.0212449192738192","0.0300217999374809"
"Poor","2011","Part Time","Rural Area","61","0.0248782602789642","0.0189945675191898","0.0307619530387387"
"Poor","2011","Not Working","Urban Area","488","0.0862584227362355","0.0794822250210012","0.0930346204514699"
"Poor","2011","Not Working","Rural Area","252","0.0823991176400461","0.07336146996568","0.0914367653144121"
"Very good","2012","Full Time","Urban Area","767","0.114633855815977","0.106948550414473","0.122319161217481"
"Very good","2012","Full Time","Rural Area","403","0.115925804406889","0.105792374843681","0.126059233970096"
"Very good","2012","Part Time","Urban Area","623","0.143757988152693","0.133919461497423","0.153596514807962"
"Very good","2012","Part Time","Rural Area","308","0.106393899050222","0.0945006257970461","0.118287172303397"
"Very good","2012","Not Working","Urban Area","524","0.0677204642017029","0.0614956175936382","0.0739453108097676"
"Very good","2012","Not Working","Rural Area","215","0.055359388533679","0.0478442825972557","0.0628744944701022"
"Good","2012","Full Time","Urban Area","3219","0.483223842437204","0.471168802983682","0.495278881890725"
"Good","2012","Full Time","Rural Area","1883","0.463747898858006","0.447962792311679","0.479533005404333"
"Good","2012","Part Time","Urban Area","2216","0.409854205663608","0.39606274823509","0.423645663092126"
"Good","2012","Part Time","Rural Area","1146","0.412840323558618","0.393849703799499","0.431830943317738"
"Good","2012","Not Working","Urban Area","1923","0.268138644501056","0.257164018529454","0.279113270472658"
