"ple0008","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Less good","1996","(Married) couple without C. ","middle vocational","319","0.17657106002763","0.159647036877455","0.193495083177805","4"
"Less good","1996","(Married) couple without C. ","higher education","79","0.15492021306675","0.123670403410939","0.186170022722561","4"
"Less good","1996","Single parent ","in school","2","","","","4"
"Less good","1996","Single parent ","inadequately","2","","","","4"
"Less good","1996","Single parent ","general elemantary","19","","","","4"
"Less good","1996","Single parent ","middle vocational","46","0.147936079148235","0.109630303452808","0.186241854843661","4"
"Less good","1996","Single parent ","vocational + Abi","","","","","4"
"Less good","1996","Single parent ","higher vocational","4","","","","4"
"Less good","1996","Single parent ","higher education","9","","","","4"
"Less good","1996","Couple + C. LE 16 ","in school","","","","","4"
"Less good","1996","Couple + C. LE 16 ","inadequately","3","","","","4"
"Less good","1996","Couple + C. LE 16 ","general elemantary","40","0.115024049715352","0.0823376106869223","0.147710488743782","4"
"Less good","1996","Couple + C. GT 16 ","in school","7","","","","4"
"Less good","1996","Couple + C. GT 16 ","inadequately","44","0.304005972115526","0.228876444330821","0.379135499900231","4"
"Less good","1996","Couple + C. GT 16 ","general elemantary","62","0.1356043837656","0.104783004986612","0.166425762544587","4"
"Less good","1996","Couple + C. GT 16 ","middle vocational","138","0.136821624148673","0.116748889547265","0.156894358750081","4"
"Less good","1996","Couple + C. GT 16 ","vocational + Abi","4","","","","4"
"Less good","1996","Couple + C. GT 16 ","higher vocational","12","","","","4"
"Less good","1996","Couple + C. GT 16 ","higher education","28","","","","4"
"Less good","1996","Couple + C. LE and GT 16","in school","6","","","","4"
"Less good","1996","Couple + C. LE and GT 16","inadequately","10","","","","4"
"Less good","1996","Couple + C. LE and GT 16","general elemantary","29","","","","4"
"Less good","1996","Couple + C. LE and GT 16","higher education","14","","","","4"
"Less good","1996","(Married) couple without C. ","vocational + Abi","13","","","","4"
"Less good","1996","(Married) couple without C. ","higher vocational","31","0.176147023143732","0.128250116511122","0.224043929776342","4"
"Poor","1996","Couple + C. LE and GT 16","middle vocational","9","","","","5"
"Poor","1996","Couple + C. LE and GT 16","vocational + Abi","","","","","5"
"Poor","1996","Couple + C. LE and GT 16","higher education","2","","","","5"
"Poor","1996","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Poor","1996","1-pers.-HH","in school","","","","","5"
"Poor","1996","1-pers.-HH","inadequately","4","","","","5"
"Poor","1996","1-pers.-HH","general elemantary","42","0.117337438259278","0.0840472293092739","0.150627647209282","5"
"Poor","1996","1-pers.-HH","middle vocational","41","0.073857513357604","0.0552999023617572","0.0924151243534508","5"
"Poor","1996","1-pers.-HH","vocational + Abi","2","","","","5"
"Poor","1996","1-pers.-HH","higher vocational","4","","","","5"
"Poor","1996","1-pers.-HH","higher education","8","","","","5"
"Poor","1996","(Married) couple without C. ","in school","","","","","5"
"Poor","1996","(Married) couple without C. ","inadequately","13","","","","5"
"Poor","1996","(Married) couple without C. ","general elemantary","39","0.0749554651921167","0.0538683265903874","0.0960426037938459","5"
"Poor","1996","(Married) couple without C. ","middle vocational","83","0.0474328733395656","0.037998386193963","0.0568673604851682","5"
"Poor","1996","(Married) couple without C. ","vocational + Abi","3","","","","5"
"Poor","1996","(Married) couple without C. ","higher education","13","","","","5"
"Poor","1996","Single parent ","in school","","","","","5"
"Poor","1996","Single parent ","inadequately","1","","","","5"
"Poor","1996","Single parent ","general elemantary","9","","","","5"
"Poor","1996","Single parent ","middle vocational","8","","","","5"
"Poor","1996","Single parent ","vocational + Abi","","","","","5"
"Poor","1996","Single parent ","higher vocational","","","","","5"
"Poor","1996","Single parent ","higher education","","","","","5"
"Poor","1996","Couple + C. LE 16 ","in school","","","","","5"
"Poor","1996","Couple + C. LE 16 ","inadequately","2","","","","5"
"Poor","1996","Couple + C. LE 16 ","general elemantary","9","","","","5"
"Poor","1996","Couple + C. LE 16 ","middle vocational","23","","","","5"
"Poor","1996","Couple + C. LE 16 ","vocational + Abi","2","","","","5"
"Poor","1996","Couple + C. LE 16 ","higher vocational","1","","","","5"
"Poor","1996","Couple + C. LE 16 ","higher education","3","","","","5"
"Poor","1996","Couple + C. GT 16 ","in school","1","","","","5"
"Poor","1996","Couple + C. GT 16 ","inadequately","12","","","","5"
"Poor","1996","Couple + C. GT 16 ","general elemantary","20","","","","5"
"Poor","1996","Couple + C. GT 16 ","middle vocational","31","0.0328179899590217","0.0224118661283278","0.0432241137897157","5"
"Poor","1996","Couple + C. GT 16 ","vocational + Abi","4","","","","5"
"Poor","1996","Couple + C. GT 16 ","higher vocational","4","","","","5"
"Poor","1996","Couple + C. GT 16 ","higher education","6","","","","5"
"Poor","1996","Couple + C. LE and GT 16","in school","","","","","5"
"Poor","1996","Couple + C. LE and GT 16","inadequately","2","","","","5"
"Poor","1996","Couple + C. LE and GT 16","general elemantary","6","","","","5"
"Poor","1996","(Married) couple without C. ","higher vocational","13","","","","5"
"Satisfactory","1996","Couple + C. LE and GT 16","vocational + Abi","9","","","","3"
"Satisfactory","1996","Couple + C. LE and GT 16","middle vocational","154","0.275530894805649","0.236563848448636","0.314497941162662","3"
"Satisfactory","1996","Couple + C. LE 16 ","middle vocational","499","0.340457955495275","0.317224559749968","0.363691351240582","3"
"Satisfactory","1996","Couple + C. LE 16 ","vocational + Abi","44","0.272573061114165","0.203577006768032","0.341569115460298","3"
"Satisfactory","1996","Couple + C. LE 16 ","higher vocational","68","0.272377453574867","0.21557975466515","0.329175152484583","3"
"Satisfactory","1996","1-pers.-HH","in school","1","","","","3"
"Satisfactory","1996","1-pers.-HH","inadequately","9","","","","3"
"Satisfactory","1996","1-pers.-HH","general elemantary","128","0.362100655731886","0.31238517992468","0.411816131539092","3"
"Satisfactory","1996","1-pers.-HH","middle vocational","298","0.411867095941463","0.376944854585878","0.446789337297047","3"
"Satisfactory","1996","1-pers.-HH","vocational + Abi","15","","","","3"
"Satisfactory","1996","1-pers.-HH","higher vocational","24","","","","3"
"Satisfactory","1996","1-pers.-HH","higher education","53","0.277753008733113","0.211955364223484","0.343550653242743","3"
"Satisfactory","1996","(Married) couple without C. ","in school","","","","","3"
"Satisfactory","1996","(Married) couple without C. ","inadequately","32","0.350461124348636","0.243194702348889","0.457727546348383","3"
"Satisfactory","1996","(Married) couple without C. ","general elemantary","255","0.451171598727585","0.411322009860456","0.491021187594714","3"
"Satisfactory","1996","(Married) couple without C. ","middle vocational","773","0.401511032032495","0.379753601712583","0.423268462352407","3"
"Satisfactory","1996","(Married) couple without C. ","vocational + Abi","34","0.300013422909734","0.216619520819566","0.383407324999901","3"
"Satisfactory","1996","(Married) couple without C. ","higher vocational","97","0.378483710725763","0.317502673294786","0.439464748156739","3"
"Satisfactory","1996","(Married) couple without C. ","higher education","174","0.331287896695721","0.290637306706473","0.371938486684969","3"
"Satisfactory","1996","Single parent ","in school","4","","","","3"
"Satisfactory","1996","Single parent ","inadequately","7","","","","3"
"Satisfactory","1996","Single parent ","general elemantary","40","0.316082527295185","0.239877755568377","0.392287299021994","3"
"Satisfactory","1996","Single parent ","middle vocational","95","0.304230080555101","0.254590852208062","0.35386930890214","3"
"Satisfactory","1996","Single parent ","vocational + Abi","1","","","","3"
"Satisfactory","1996","Single parent ","higher vocational","7","","","","3"
"Satisfactory","1996","Single parent ","higher education","14","","","","3"
"Satisfactory","1996","Couple + C. LE 16 ","in school","1","","","","3"
"Satisfactory","1996","Couple + C. LE 16 ","inadequately","20","","","","3"
"Satisfactory","1996","Couple + C. LE 16 ","general elemantary","105","0.283564904895839","0.23738827706842","0.329741532723258","3"
"Satisfactory","1996","Couple + C. LE 16 ","higher education","129","0.275664950072207","0.236340036354781","0.314989863789632","3"
"Satisfactory","1996","Couple + C. GT 16 ","in school","13","","","","3"
"Satisfactory","1996","Couple + C. GT 16 ","inadequately","50","0.327741156707485","0.251075546274868","0.404406767140101","3"
"Satisfactory","1996","Couple + C. GT 16 ","general elemantary","157","0.360950520551703","0.317714073453774","0.404186967649631","3"
"Satisfactory","1996","Couple + C. GT 16 ","middle vocational","394","0.374150963299324","0.345886735566755","0.402415191031894","3"
"Satisfactory","1996","Couple + C. GT 16 ","vocational + Abi","19","","","","3"
"Satisfactory","1996","Couple + C. GT 16 ","higher vocational","37","0.362893738294851","0.27178671104136","0.454000765548342","3"
"Satisfactory","1996","Couple + C. GT 16 ","higher education","99","0.354530276882347","0.29829740087955","0.410763152885144","3"
"Satisfactory","1996","Couple + C. LE and GT 16","in school","27","","","","3"
"Satisfactory","1996","Couple + C. LE and GT 16","inadequately","37","0.550294536462496","0.443912051559948","0.656677021365043","3"
"Satisfactory","1996","Couple + C. LE and GT 16","general elemantary","87","0.281760235290836","0.229714911329317","0.333805559252355","3"
"Satisfactory","1996","Couple + C. LE and GT 16","higher vocational","18","","","","3"
"Satisfactory","1996","Couple + C. LE and GT 16","higher education","57","0.351771806886417","0.275097575800699","0.428446037972135","3"
"Very good","1996","(Married) couple without C. ","vocational + Abi","16","","","","1"
"Very good","1996","Couple + C. LE 16 ","middle vocational","161","0.0952922074077492","0.0808961833835744","0.109688231431924","1"
"Very good","1996","1-pers.-HH","in school","","","","","1"
"Very good","1996","1-pers.-HH","inadequately","3","","","","1"
"Very good","1996","1-pers.-HH","general elemantary","16","","","","1"
"Very good","1996","1-pers.-HH","middle vocational","50","0.0506569865955204","0.0350967184376307","0.0662172547534101","1"
"Very good","1996","1-pers.-HH","vocational + Abi","9","","","","1"
"Very good","1996","1-pers.-HH","higher vocational","7","","","","1"
"Very good","1996","1-pers.-HH","higher education","18","","","","1"
"Very good","1996","(Married) couple without C. ","in school","1","","","","1"
"Very good","1996","(Married) couple without C. ","inadequately","2","","","","1"
"Very good","1996","(Married) couple without C. ","general elemantary","22","","","","1"
"Very good","1996","(Married) couple without C. ","middle vocational","121","0.052111352015472","0.0422468397556863","0.0619758642752578","1"
"Very good","1996","(Married) couple without C. ","higher vocational","22","","","","1"
"Very good","1996","(Married) couple without C. ","higher education","41","0.0961493298559712","0.0706888872320249","0.121609772479918","1"
"Very good","1996","Single parent ","in school","11","","","","1"
"Very good","1996","Single parent ","inadequately","3","","","","1"
"Very good","1996","Single parent ","general elemantary","20","","","","1"
"Very good","1996","Single parent ","middle vocational","42","0.146926074219482","0.108728666322904","0.185123482116061","1"
"Very good","1996","Single parent ","vocational + Abi","3","","","","1"
"Very good","1996","Single parent ","higher vocational","1","","","","1"
"Very good","1996","Single parent ","higher education","11","","","","1"
"Very good","1996","Couple + C. LE 16 ","in school","2","","","","1"
"Very good","1996","Couple + C. LE 16 ","inadequately","13","","","","1"
"Very good","1996","Couple + C. LE 16 ","general elemantary","45","0.130414118296226","0.095913562371503","0.16491467422095","1"
"Very good","1996","Couple + C. LE 16 ","vocational + Abi","14","","","","1"
"Very good","1996","Couple + C. LE 16 ","higher vocational","31","0.114129317493818","0.0735620398705939","0.154696595117041","1"
"Very good","1996","Couple + C. LE 16 ","higher education","46","0.0939394866479899","0.0682645165744997","0.11961445672148","1"
"Very good","1996","Couple + C. GT 16 ","in school","40","0.339671884999128","0.255633466535015","0.423710303463242","1"
"Very good","1996","Couple + C. GT 16 ","inadequately","3","","","","1"
"Very good","1996","Couple + C. GT 16 ","general elemantary","59","0.0998902156968942","0.0728961601683083","0.12688427122548","1"
"Very good","1996","Couple + C. GT 16 ","middle vocational","135","0.100553655282567","0.0829879554309212","0.118119355134212","1"
"Very good","1996","Couple + C. GT 16 ","vocational + Abi","11","","","","1"
"Very good","1996","Couple + C. GT 16 ","higher vocational","6","","","","1"
"Very good","1996","Couple + C. GT 16 ","higher education","28","","","","1"
"Very good","1996","Couple + C. LE and GT 16","in school","37","0.287482514206821","0.20616612406017","0.368798904353471","1"
"Very good","1996","Couple + C. LE and GT 16","inadequately","8","","","","1"
"Very good","1996","Couple + C. LE and GT 16","general elemantary","36","0.112696629371414","0.0761119989795161","0.149281259763312","1"
"Very good","1996","Couple + C. LE and GT 16","middle vocational","70","0.134162476509749","0.10443649955613","0.163888453463369","1"
"Very good","1996","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"Very good","1996","Couple + C. LE and GT 16","higher vocational","3","","","","1"
"Very good","1996","Couple + C. LE and GT 16","higher education","8","","","","1"
"Good","1997","Couple + C. LE and GT 16","middle vocational","222","0.456462383884581","0.412132711531111","0.500792056238052","2"
"Good","1997","(Married) couple without C. ","vocational + Abi","57","0.488345587397473","0.399646291664523","0.577044883130422","2"
"Good","1997","(Married) couple without C. ","higher vocational","73","0.260469629278474","0.204827249829118","0.31611200872783","2"
"Good","1997","Couple + C. LE 16 ","middle vocational","816","0.504344480477732","0.479192869058285","0.529496091897179","2"
"Good","1997","Couple + C. LE 16 ","vocational + Abi","83","0.51724215297775","0.435625558174198","0.598858747781301","2"
"Good","1997","1-pers.-HH","in school","","","","","2"
"Good","1997","1-pers.-HH","inadequately","4","","","","2"
"Good","1997","(Married) couple without C. ","inadequately","25","","","","2"
"Good","1997","1-pers.-HH","general elemantary","74","0.175983506587482","0.135683513948903","0.21628349922606","2"
"Good","1997","1-pers.-HH","middle vocational","252","0.277957212985688","0.246022895810599","0.309891530160776","2"
"Good","1997","1-pers.-HH","vocational + Abi","23","","","","2"
"Good","1997","1-pers.-HH","higher vocational","33","0.379013770118482","0.262847734351582","0.495179805885382","2"
"Good","1997","1-pers.-HH","higher education","94","0.523166458718476","0.452701568237051","0.593631349199901","2"
"Good","1997","(Married) couple without C. ","in school","1","","","","2"
"Good","1997","(Married) couple without C. ","general elemantary","133","0.194116196277448","0.162255567841093","0.225976824713803","2"
"Good","1997","(Married) couple without C. ","middle vocational","667","0.317094515532312","0.296607866305032","0.337581164759592","2"
"Good","1997","(Married) couple without C. ","higher education","221","0.392128881441252","0.350758324261833","0.433499438620671","2"
"Good","1997","Single parent ","in school","8","","","","2"
"Good","1997","Single parent ","inadequately","12","","","","2"
"Good","1997","Single parent ","general elemantary","53","0.351803600297167","0.272701590099516","0.430905610494818","2"
"Good","1997","Single parent ","middle vocational","133","0.375804659359097","0.323067476424584","0.42854184229361","2"
"Good","1997","Single parent ","vocational + Abi","10","","","","2"
"Good","1997","Single parent ","higher vocational","4","","","","2"
"Good","1997","Single parent ","higher education","40","0.459025786892724","0.346992231463358","0.57105934232209","2"
"Good","1997","Couple + C. LE 16 ","in school","2","","","","2"
"Good","1997","Couple + C. LE 16 ","inadequately","41","0.468317519045492","0.352248772589329","0.584386265501655","2"
"Good","1997","Couple + C. LE 16 ","general elemantary","182","0.422779103069096","0.371749214519331","0.47380899161886","2"
"Good","1997","Couple + C. LE 16 ","higher vocational","119","0.533555538291139","0.47004238068414","0.597068695898137","2"
"Good","1997","Couple + C. LE 16 ","higher education","266","0.568892413515361","0.52293150916131","0.614853317869412","2"
"Good","1997","Couple + C. GT 16 ","in school","65","0.424511334780777","0.342343144227486","0.506679525334067","2"
"Good","1997","Couple + C. GT 16 ","inadequately","33","0.272599566453907","0.197204131667946","0.347995001239869","2"
"Good","1997","Couple + C. GT 16 ","general elemantary","201","0.384761157338814","0.341505049343328","0.428017265334301","2"
"Good","1997","Couple + C. GT 16 ","middle vocational","516","0.443791181729328","0.414457568394855","0.473124795063801","2"
"Good","1997","Couple + C. GT 16 ","vocational + Abi","26","","","","2"
"Good","1997","Couple + C. GT 16 ","higher vocational","53","0.421245498738482","0.32812376763847","0.514367229838494","2"
"Good","1997","Couple + C. GT 16 ","higher education","122","0.393280661335435","0.335962638110215","0.450598684560655","2"
"Good","1997","Couple + C. LE and GT 16","in school","68","0.52386366443151","0.439926665455352","0.607800663407667","2"
"Good","1997","Couple + C. LE and GT 16","inadequately","24","","","","2"
"Good","1997","Couple + C. LE and GT 16","general elemantary","116","0.488151737632122","0.426558098128444","0.5497453771358","2"
"Good","1997","Couple + C. LE and GT 16","vocational + Abi","20","","","","2"
"Good","1997","Couple + C. LE and GT 16","higher vocational","28","","","","2"
"Good","1997","Couple + C. LE and GT 16","higher education","79","0.529751728626","0.450665262380568","0.608838194871432","2"
"Less good","1997","Couple + C. LE and GT 16","vocational + Abi","2","","","","4"
"Less good","1997","Couple + C. LE and GT 16","higher vocational","5","","","","4"
"Less good","1997","Couple + C. LE and GT 16","middle vocational","44","0.0777741430415691","0.0539392346936387","0.101609051389499","4"
"Less good","1997","Couple + C. LE 16 ","middle vocational","108","0.0660067874235807","0.0535163294250507","0.0784972454221108","4"
"Less good","1997","Couple + C. LE 16 ","vocational + Abi","10","","","","4"
"Less good","1997","Couple + C. LE 16 ","higher vocational","21","","","","4"
"Less good","1997","Couple + C. LE 16 ","higher education","25","","","","4"
"Less good","1997","1-pers.-HH","in school","","","","","4"
"Less good","1997","1-pers.-HH","inadequately","11","","","","4"
"Less good","1997","1-pers.-HH","general elemantary","90","0.282395131026478","0.234755068632276","0.330035193420681","4"
"Less good","1997","1-pers.-HH","middle vocational","114","0.173788278547913","0.146777126353634","0.200799430742193","4"
"Less good","1997","1-pers.-HH","vocational + Abi","6","","","","4"
"Less good","1997","1-pers.-HH","higher vocational","6","","","","4"
"Less good","1997","1-pers.-HH","higher education","22","","","","4"
"Less good","1997","(Married) couple without C. ","in school","","","","","4"
"Less good","1997","(Married) couple without C. ","inadequately","19","","","","4"
"Less good","1997","(Married) couple without C. ","general elemantary","143","0.269273330397594","0.23354099616239","0.305005664632798","4"
"Less good","1997","(Married) couple without C. ","middle vocational","325","0.173703944346956","0.157024985163837","0.190382903530075","4"
"Less good","1997","(Married) couple without C. ","vocational + Abi","11","","","","4"
"Less good","1997","(Married) couple without C. ","higher vocational","41","0.167031682981376","0.119742391144756","0.214320974817995","4"
"Less good","1997","(Married) couple without C. ","higher education","66","0.123759225330187","0.0958548875471413","0.151663563113232","4"
"Less good","1997","Single parent ","in school","","","","","4"
"Less good","1997","Single parent ","inadequately","1","","","","4"
"Less good","1997","Single parent ","general elemantary","24","","","","4"
"Less good","1997","Single parent ","middle vocational","43","0.160828423398784","0.120826362103987","0.20083048469358","4"
"Less good","1997","Single parent ","vocational + Abi","1","","","","4"
"Less good","1997","Single parent ","higher vocational","5","","","","4"
"Less good","1997","Single parent ","higher education","8","","","","4"
"Less good","1997","Couple + C. LE 16 ","in school","","","","","4"
"Less good","1997","Couple + C. LE 16 ","inadequately","4","","","","4"
"Less good","1997","Couple + C. LE 16 ","general elemantary","38","0.119614274085633","0.0860926662221309","0.153135881949136","4"
"Less good","1997","Couple + C. GT 16 ","in school","5","","","","4"
"Less good","1997","Couple + C. GT 16 ","inadequately","33","0.222982354411929","0.152505521267704","0.293459187556154","4"
"Less good","1997","Couple + C. GT 16 ","general elemantary","64","0.147741808721952","0.116194141273018","0.179289476170886","4"
"Less good","1997","Couple + C. GT 16 ","middle vocational","104","0.104602853273312","0.0865337370086526","0.122671969537971","4"
"Less good","1997","Couple + C. GT 16 ","vocational + Abi","7","","","","4"
"Less good","1997","Couple + C. GT 16 ","higher vocational","8","","","","4"
"Less good","1997","Couple + C. GT 16 ","higher education","29","","","","4"
"Less good","1997","Couple + C. LE and GT 16","in school","7","","","","4"
"Less good","1997","Couple + C. LE and GT 16","inadequately","10","","","","4"
"Less good","1997","Couple + C. LE and GT 16","general elemantary","25","","","","4"
"Less good","1997","Couple + C. LE and GT 16","higher education","11","","","","4"
"Poor","1997","Couple + C. LE and GT 16","middle vocational","9","","","","5"
"Poor","1997","Couple + C. LE and GT 16","higher education","2","","","","5"
"Poor","1997","Couple + C. LE and GT 16","vocational + Abi","1","","","","5"
"Poor","1997","Couple + C. LE and GT 16","higher vocational","","","","","5"
"Poor","1997","1-pers.-HH","in school","","","","","5"
"Poor","1997","1-pers.-HH","inadequately","4","","","","5"
"Poor","1997","1-pers.-HH","general elemantary","35","0.112483900753955","0.0790463595025069","0.145921442005404","5"
"Poor","1997","1-pers.-HH","middle vocational","45","0.0688293165255022","0.0507830000610269","0.0868756329899775","5"
"Poor","1997","1-pers.-HH","vocational + Abi","1","","","","5"
"Poor","1997","1-pers.-HH","higher vocational","2","","","","5"
"Poor","1997","1-pers.-HH","higher education","5","","","","5"
"Poor","1997","(Married) couple without C. ","in school","","","","","5"
"Poor","1997","(Married) couple without C. ","inadequately","11","","","","5"
"Poor","1997","(Married) couple without C. ","general elemantary","38","0.0724065568100141","0.0515301851201893","0.093282928499839","5"
"Poor","1997","(Married) couple without C. ","middle vocational","111","0.0713999454076533","0.0600639526902743","0.0827359381250323","5"
"Poor","1997","(Married) couple without C. ","vocational + Abi","3","","","","5"
"Poor","1997","(Married) couple without C. ","higher vocational","9","","","","5"
"Poor","1997","(Married) couple without C. ","higher education","15","","","","5"
"Poor","1997","Single parent ","in school","","","","","5"
"Poor","1997","Single parent ","inadequately","1","","","","5"
"Poor","1997","Single parent ","general elemantary","7","","","","5"
"Poor","1997","Single parent ","middle vocational","13","","","","5"
"Poor","1997","Single parent ","vocational + Abi","","","","","5"
"Poor","1997","Single parent ","higher vocational","","","","","5"
"Poor","1997","Single parent ","higher education","","","","","5"
"Poor","1997","Couple + C. LE 16 ","in school","","","","","5"
"Poor","1997","Couple + C. LE 16 ","inadequately","","","","","5"
"Poor","1997","Couple + C. LE 16 ","general elemantary","6","","","","5"
"Poor","1997","Couple + C. LE 16 ","middle vocational","17","","","","5"
"Poor","1997","Couple + C. LE 16 ","vocational + Abi","","","","","5"
"Poor","1997","Couple + C. LE 16 ","higher vocational","3","","","","5"
"Poor","1997","Couple + C. LE 16 ","higher education","","","","","5"
"Poor","1997","Couple + C. GT 16 ","in school","2","","","","5"
"Poor","1997","Couple + C. GT 16 ","inadequately","12","","","","5"
"Poor","1997","Couple + C. GT 16 ","general elemantary","14","","","","5"
"Poor","1997","Couple + C. GT 16 ","middle vocational","37","0.0315747597298735","0.0212504655455324","0.0418990539142146","5"
"Poor","1997","Couple + C. GT 16 ","vocational + Abi","3","","","","5"
"Poor","1997","Couple + C. GT 16 ","higher vocational","4","","","","5"
"Poor","1997","Couple + C. GT 16 ","higher education","5","","","","5"
"Poor","1997","Couple + C. LE and GT 16","in school","","","","","5"
"Poor","1997","Couple + C. LE and GT 16","inadequately","3","","","","5"
"Poor","1997","Couple + C. LE and GT 16","general elemantary","7","","","","5"
"Satisfactory","1997","Couple + C. LE and GT 16","middle vocational","158","0.315306546181867","0.273954995211093","0.35665809715264","3"
"Satisfactory","1997","Couple + C. LE and GT 16","vocational + Abi","10","","","","3"
"Satisfactory","1997","(Married) couple without C. ","vocational + Abi","36","0.298097000477403","0.216928872842488","0.379265128112318","3"
"Satisfactory","1997","(Married) couple without C. ","higher vocational","100","0.454393707083395","0.391268185434578","0.517519228732212","3"
"Satisfactory","1997","(Married) couple without C. ","higher education","198","0.381937187726768","0.340766940036073","0.423107435417463","3"
"Satisfactory","1997","Couple + C. LE 16 ","middle vocational","429","0.318526377239061","0.295088977262723","0.341963777215399","3"
"Satisfactory","1997","Couple + C. LE 16 ","vocational + Abi","38","0.33849552042","0.26120794157271","0.41578309926729","3"
"Satisfactory","1997","Couple + C. LE 16 ","higher vocational","69","0.279160649403192","0.2220495840815","0.336271714724885","3"
"Satisfactory","1997","1-pers.-HH","in school","","","","","3"
"Satisfactory","1997","1-pers.-HH","inadequately","9","","","","3"
"Satisfactory","1997","1-pers.-HH","general elemantary","136","0.400097649385221","0.348250568122745","0.451944730647697","3"
"Satisfactory","1997","1-pers.-HH","middle vocational","288","0.417457123340326","0.38230455353277","0.452609693147883","3"
"Satisfactory","1997","1-pers.-HH","vocational + Abi","13","","","","3"
"Satisfactory","1997","1-pers.-HH","higher vocational","24","","","","3"
"Satisfactory","1997","1-pers.-HH","higher education","54","0.246785143931011","0.185959266663675","0.307611021198347","3"
"Satisfactory","1997","(Married) couple without C. ","in school","","","","","3"
"Satisfactory","1997","(Married) couple without C. ","inadequately","30","0.344821585054536","0.244944587778232","0.444698582330841","3"
"Satisfactory","1997","(Married) couple without C. ","general elemantary","252","0.438294526650118","0.398325406404838","0.478263646895399","3"
"Satisfactory","1997","(Married) couple without C. ","middle vocational","746","0.381388852907126","0.360004843615378","0.402772862198875","3"
"Satisfactory","1997","Single parent ","in school","7","","","","3"
"Satisfactory","1997","Single parent ","inadequately","6","","","","3"
"Satisfactory","1997","Single parent ","general elemantary","37","0.263739144996611","0.190745134517714","0.336733155475508","3"
"Satisfactory","1997","Single parent ","middle vocational","91","0.296900710036754","0.247151116858671","0.346650303214837","3"
"Satisfactory","1997","Single parent ","vocational + Abi","2","","","","3"
"Satisfactory","1997","Single parent ","higher vocational","4","","","","3"
"Satisfactory","1997","Single parent ","higher education","20","","","","3"
"Satisfactory","1997","Couple + C. LE 16 ","in school","1","","","","3"
"Satisfactory","1997","Couple + C. LE 16 ","inadequately","22","","","","3"
"Satisfactory","1997","Couple + C. LE 16 ","general elemantary","103","0.347117557213855","0.297941622227034","0.396293492200676","3"
"Satisfactory","1997","Couple + C. LE 16 ","higher education","111","0.264086435507457","0.223172890321435","0.304999980693478","3"
"Satisfactory","1997","Couple + C. GT 16 ","in school","20","","","","3"
"Satisfactory","1997","Couple + C. GT 16 ","inadequately","49","0.335018870166997","0.255102640295917","0.414935100038077","3"
"Satisfactory","1997","Couple + C. GT 16 ","general elemantary","148","0.311375094135716","0.270206763643954","0.352543424627477","3"
"Satisfactory","1997","Couple + C. GT 16 ","middle vocational","352","0.336564844203964","0.308665698220434","0.364463990187493","3"
"Satisfactory","1997","Couple + C. GT 16 ","vocational + Abi","23","","","","3"
"Satisfactory","1997","Couple + C. GT 16 ","higher vocational","39","0.383204596802928","0.291514563068118","0.474894630537738","3"
"Satisfactory","1997","Couple + C. GT 16 ","higher education","101","0.373102779448472","0.31635375453077","0.429851804366173","3"
"Satisfactory","1997","Couple + C. LE and GT 16","in school","17","","","","3"
"Satisfactory","1997","Couple + C. LE and GT 16","inadequately","24","","","","3"
"Satisfactory","1997","Couple + C. LE and GT 16","general elemantary","62","0.261305378592927","0.207168342725051","0.315442414460803","3"
"Satisfactory","1997","Couple + C. LE and GT 16","higher vocational","21","","","","3"
"Satisfactory","1997","Couple + C. LE and GT 16","higher education","50","0.336741282511594","0.261856764329312","0.411625800693877","3"
"Very good","1997","(Married) couple without C. ","vocational + Abi","15","","","","1"
"Very good","1997","Couple + C. LE 16 ","middle vocational","148","0.099200815080965","0.0841630319337264","0.114238598228204","1"
"Very good","1997","1-pers.-HH","in school","","","","","1"
"Very good","1997","Couple + C. GT 16 ","middle vocational","93","0.0834663610635233","0.0671363214511975","0.099796400675849","1"
"Very good","1997","1-pers.-HH","higher vocational","2","","","","1"
"Very good","1997","(Married) couple without C. ","inadequately","2","","","","1"
"Very good","1997","Single parent ","inadequately","3","","","","1"
"Very good","1997","Single parent ","vocational + Abi","2","","","","1"
"Very good","1997","Couple + C. GT 16 ","in school","47","0.379909842983078","0.299221948557102","0.460597737409055","1"
"Very good","1997","Couple + C. LE and GT 16","vocational + Abi","2","","","","1"
"Very good","1997","Couple + C. LE and GT 16","higher vocational","4","","","","1"
"Very good","1997","1-pers.-HH","inadequately","2","","","","1"
"Very good","1997","1-pers.-HH","general elemantary","8","","","","1"
"Very good","1997","1-pers.-HH","middle vocational","57","0.0619680686005705","0.0447818637254669","0.079154273475674","1"
"Very good","1997","1-pers.-HH","vocational + Abi","12","","","","1"
"Very good","1997","1-pers.-HH","higher education","18","","","","1"
"Very good","1997","(Married) couple without C. ","in school","1","","","","1"
"Very good","1997","(Married) couple without C. ","general elemantary","26","","","","1"
"Very good","1997","(Married) couple without C. ","middle vocational","133","0.0564127418059524","0.0462554973725133","0.0665699862393915","1"
"Very good","1997","(Married) couple without C. ","higher vocational","16","","","","1"
"Very good","1997","(Married) couple without C. ","higher education","35","0.07342499779177","0.0513229018014459","0.095527093782094","1"
"Very good","1997","Single parent ","in school","11","","","","1"
