"ple0008","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Poor","1992","college entrance qualification","inadequately","","","",""
"Poor","1992","college entrance qualification","general elemantary","","","",""
"Poor","1992","college entrance qualification","middle vocational","1","","",""
"Poor","1992","college entrance qualification","vocational + Abi","7","","",""
"Poor","1992","college entrance qualification","higher vocational","4","","",""
"Poor","1992","college entrance qualification","higher education","23","","",""
"Poor","1992","Other degree","in school","","","",""
"Poor","1992","Other degree","inadequately","2","","",""
"Poor","1992","Other degree","general elemantary","31","0.0862706887059405","0.0620456962143143","0.110495681197567"
"Poor","1992","Other degree","middle vocational","18","","",""
"Poor","1992","Other degree","vocational + Abi","6","","",""
"Poor","1992","Other degree","higher vocational","","","",""
"Poor","1992","Other degree","higher education","","","",""
"Poor","1992","no degree/no degree yet","in school","2","","",""
"Poor","1992","no degree/no degree yet","inadequately","39","0.0819877928300702","0.0600906091897305","0.10388497647041"
"Poor","1992","no degree/no degree yet","general elemantary","","","",""
"Poor","1992","no degree/no degree yet","middle vocational","7","","",""
"Poor","1992","no degree/no degree yet","vocational + Abi","","","",""
"Poor","1992","no degree/no degree yet","higher vocational","","","",""
"Poor","1992","no degree/no degree yet","higher education","","","",""
"Very good","1993","lower secondary degree","in school","","","",""
"Very good","1993","lower secondary degree","inadequately","","","",""
"Very good","1993","lower secondary degree","general elemantary","","","",""
"Very good","1993","lower secondary degree","middle vocational","","","",""
"Very good","1993","lower secondary degree","vocational + Abi","","","",""
"Very good","1993","lower secondary degree","higher vocational","","","",""
"Very good","1993","lower secondary degree","higher education","","","",""
"Very good","1993","secondary school degree","in school","","","",""
"Very good","1993","secondary school degree","inadequately","","","",""
"Very good","1993","secondary school degree","general elemantary","","","",""
"Very good","1993","secondary school degree","middle vocational","","","",""
"Very good","1993","secondary school degree","vocational + Abi","","","",""
"Very good","1993","secondary school degree","higher vocational","","","",""
"Very good","1993","secondary school degree","higher education","","","",""
"Very good","1993","college entrance qualification","in school","","","",""
"Very good","1993","college entrance qualification","inadequately","","","",""
"Very good","1993","college entrance qualification","general elemantary","","","",""
"Very good","1993","college entrance qualification","middle vocational","","","",""
"Very good","1993","college entrance qualification","vocational + Abi","","","",""
"Very good","1993","college entrance qualification","higher vocational","","","",""
"Very good","1993","college entrance qualification","higher education","","","",""
"Very good","1993","Other degree","in school","","","",""
"Very good","1993","Other degree","inadequately","","","",""
"Very good","1993","Other degree","general elemantary","","","",""
"Very good","1993","Other degree","middle vocational","","","",""
"Very good","1993","Other degree","vocational + Abi","","","",""
"Very good","1993","Other degree","higher vocational","","","",""
"Very good","1993","Other degree","higher education","","","",""
"Very good","1993","no degree/no degree yet","in school","","","",""
"Very good","1993","no degree/no degree yet","inadequately","","","",""
"Very good","1993","no degree/no degree yet","general elemantary","","","",""
"Very good","1993","no degree/no degree yet","middle vocational","","","",""
"Very good","1993","no degree/no degree yet","vocational + Abi","","","",""
"Very good","1993","no degree/no degree yet","higher vocational","","","",""
"Very good","1993","no degree/no degree yet","higher education","","","",""
"Good","1993","lower secondary degree","in school","","","",""
"Good","1993","lower secondary degree","inadequately","","","",""
"Good","1993","lower secondary degree","general elemantary","","","",""
"Good","1993","lower secondary degree","middle vocational","","","",""
"Good","1993","lower secondary degree","vocational + Abi","","","",""
"Good","1993","lower secondary degree","higher vocational","","","",""
"Good","1993","lower secondary degree","higher education","","","",""
"Good","1993","secondary school degree","in school","","","",""
"Good","1993","secondary school degree","inadequately","","","",""
"Good","1993","secondary school degree","general elemantary","","","",""
"Good","1993","secondary school degree","middle vocational","","","",""
"Good","1993","secondary school degree","vocational + Abi","","","",""
"Good","1993","secondary school degree","higher vocational","","","",""
"Good","1993","secondary school degree","higher education","","","",""
"Good","1993","college entrance qualification","in school","","","",""
"Good","1993","college entrance qualification","inadequately","","","",""
"Good","1993","college entrance qualification","general elemantary","","","",""
"Good","1993","college entrance qualification","middle vocational","","","",""
"Good","1993","college entrance qualification","vocational + Abi","","","",""
"Good","1993","college entrance qualification","higher vocational","","","",""
"Good","1993","college entrance qualification","higher education","","","",""
"Good","1993","Other degree","in school","","","",""
"Good","1993","Other degree","inadequately","","","",""
"Good","1993","Other degree","general elemantary","","","",""
"Good","1993","Other degree","middle vocational","","","",""
"Good","1993","Other degree","vocational + Abi","","","",""
"Good","1993","Other degree","higher vocational","","","",""
"Good","1993","Other degree","higher education","","","",""
"Good","1993","no degree/no degree yet","in school","","","",""
"Good","1993","no degree/no degree yet","inadequately","","","",""
"Good","1993","no degree/no degree yet","general elemantary","","","",""
"Good","1993","no degree/no degree yet","middle vocational","","","",""
"Good","1993","no degree/no degree yet","vocational + Abi","","","",""
"Good","1993","no degree/no degree yet","higher vocational","","","",""
"Good","1993","no degree/no degree yet","higher education","","","",""
"Satisfactory","1993","lower secondary degree","in school","","","",""
"Satisfactory","1993","lower secondary degree","inadequately","","","",""
"Satisfactory","1993","lower secondary degree","general elemantary","","","",""
"Satisfactory","1993","lower secondary degree","middle vocational","","","",""
"Satisfactory","1993","lower secondary degree","vocational + Abi","","","",""
"Satisfactory","1993","lower secondary degree","higher vocational","","","",""
"Satisfactory","1993","lower secondary degree","higher education","","","",""
"Satisfactory","1993","secondary school degree","in school","","","",""
"Satisfactory","1993","secondary school degree","inadequately","","","",""
"Satisfactory","1993","secondary school degree","general elemantary","","","",""
"Satisfactory","1993","secondary school degree","middle vocational","","","",""
"Satisfactory","1993","secondary school degree","vocational + Abi","","","",""
"Satisfactory","1993","secondary school degree","higher vocational","","","",""
"Satisfactory","1993","secondary school degree","higher education","","","",""
"Satisfactory","1993","college entrance qualification","in school","","","",""
"Satisfactory","1993","college entrance qualification","inadequately","","","",""
"Satisfactory","1993","college entrance qualification","general elemantary","","","",""
"Satisfactory","1993","college entrance qualification","middle vocational","","","",""
"Satisfactory","1993","college entrance qualification","vocational + Abi","","","",""
"Satisfactory","1993","college entrance qualification","higher vocational","","","",""
"Satisfactory","1993","college entrance qualification","higher education","","","",""
"Satisfactory","1993","Other degree","in school","","","",""
"Satisfactory","1993","Other degree","inadequately","","","",""
"Satisfactory","1993","Other degree","general elemantary","","","",""
"Satisfactory","1993","Other degree","middle vocational","","","",""
"Satisfactory","1993","Other degree","vocational + Abi","","","",""
"Satisfactory","1993","Other degree","higher vocational","","","",""
"Satisfactory","1993","Other degree","higher education","","","",""
"Satisfactory","1993","no degree/no degree yet","in school","","","",""
"Satisfactory","1993","no degree/no degree yet","inadequately","","","",""
"Satisfactory","1993","no degree/no degree yet","general elemantary","","","",""
"Satisfactory","1993","no degree/no degree yet","middle vocational","","","",""
"Satisfactory","1993","no degree/no degree yet","vocational + Abi","","","",""
"Satisfactory","1993","no degree/no degree yet","higher vocational","","","",""
"Satisfactory","1993","no degree/no degree yet","higher education","","","",""
"Less good","1993","lower secondary degree","in school","","","",""
"Less good","1993","lower secondary degree","inadequately","","","",""
"Less good","1993","lower secondary degree","general elemantary","","","",""
"Less good","1993","lower secondary degree","middle vocational","","","",""
"Less good","1993","lower secondary degree","vocational + Abi","","","",""
"Less good","1993","lower secondary degree","higher vocational","","","",""
"Less good","1993","lower secondary degree","higher education","","","",""
"Less good","1993","secondary school degree","in school","","","",""
"Less good","1993","secondary school degree","inadequately","","","",""
"Less good","1993","secondary school degree","general elemantary","","","",""
"Less good","1993","secondary school degree","middle vocational","","","",""
"Less good","1993","secondary school degree","vocational + Abi","","","",""
"Less good","1993","secondary school degree","higher vocational","","","",""
"Less good","1993","secondary school degree","higher education","","","",""
"Less good","1993","college entrance qualification","in school","","","",""
"Less good","1993","college entrance qualification","inadequately","","","",""
"Less good","1993","college entrance qualification","general elemantary","","","",""
"Less good","1993","college entrance qualification","middle vocational","","","",""
"Less good","1993","college entrance qualification","vocational + Abi","","","",""
"Less good","1993","college entrance qualification","higher vocational","","","",""
"Less good","1993","college entrance qualification","higher education","","","",""
"Less good","1993","Other degree","in school","","","",""
"Less good","1993","Other degree","inadequately","","","",""
"Less good","1993","Other degree","general elemantary","","","",""
"Less good","1993","Other degree","middle vocational","","","",""
"Less good","1993","Other degree","vocational + Abi","","","",""
"Less good","1993","Other degree","higher vocational","","","",""
"Less good","1993","Other degree","higher education","","","",""
"Less good","1993","no degree/no degree yet","in school","","","",""
"Less good","1993","no degree/no degree yet","inadequately","","","",""
"Less good","1993","no degree/no degree yet","general elemantary","","","",""
"Less good","1993","no degree/no degree yet","middle vocational","","","",""
"Less good","1993","no degree/no degree yet","vocational + Abi","","","",""
"Less good","1993","no degree/no degree yet","higher vocational","","","",""
"Less good","1993","no degree/no degree yet","higher education","","","",""
"Poor","1993","lower secondary degree","in school","","","",""
"Poor","1993","lower secondary degree","inadequately","","","",""
"Poor","1993","lower secondary degree","general elemantary","","","",""
"Poor","1993","lower secondary degree","middle vocational","","","",""
"Poor","1993","lower secondary degree","vocational + Abi","","","",""
"Poor","1993","lower secondary degree","higher vocational","","","",""
"Poor","1993","lower secondary degree","higher education","","","",""
"Poor","1993","secondary school degree","in school","","","",""
"Poor","1993","secondary school degree","inadequately","","","",""
"Poor","1993","secondary school degree","general elemantary","","","",""
"Poor","1993","secondary school degree","middle vocational","","","",""
"Poor","1993","secondary school degree","vocational + Abi","","","",""
"Poor","1993","secondary school degree","higher vocational","","","",""
"Poor","1993","secondary school degree","higher education","","","",""
"Poor","1993","college entrance qualification","in school","","","",""
"Poor","1993","college entrance qualification","inadequately","","","",""
"Poor","1993","college entrance qualification","general elemantary","","","",""
"Poor","1993","college entrance qualification","middle vocational","","","",""
"Poor","1993","college entrance qualification","vocational + Abi","","","",""
"Poor","1993","college entrance qualification","higher vocational","","","",""
"Poor","1993","college entrance qualification","higher education","","","",""
"Poor","1993","Other degree","in school","","","",""
"Poor","1993","Other degree","inadequately","","","",""
"Poor","1993","Other degree","general elemantary","","","",""
"Poor","1993","Other degree","middle vocational","","","",""
"Poor","1993","Other degree","vocational + Abi","","","",""
"Poor","1993","Other degree","higher vocational","","","",""
"Poor","1993","Other degree","higher education","","","",""
"Poor","1993","no degree/no degree yet","in school","","","",""
"Poor","1993","no degree/no degree yet","inadequately","","","",""
"Poor","1993","no degree/no degree yet","general elemantary","","","",""
"Poor","1993","no degree/no degree yet","middle vocational","","","",""
"Poor","1993","no degree/no degree yet","vocational + Abi","","","",""
"Poor","1993","no degree/no degree yet","higher vocational","","","",""
"Poor","1993","no degree/no degree yet","higher education","","","",""
"Very good","1994","lower secondary degree","in school","","","",""
"Very good","1994","lower secondary degree","inadequately","","","",""
"Very good","1994","lower secondary degree","general elemantary","130","0.0575091041714488","0.0460836195397366","0.068934588803161"
"Very good","1994","lower secondary degree","middle vocational","262","0.0606550279974017","0.0527527911705089","0.0685572648242945"
"Very good","1994","lower secondary degree","vocational + Abi","","","",""
"Very good","1994","lower secondary degree","higher vocational","23","","",""
"Very good","1994","lower secondary degree","higher education","3","","",""
"Very good","1994","secondary school degree","in school","","","",""
"Very good","1994","secondary school degree","inadequately","","","",""
"Very good","1994","secondary school degree","general elemantary","88","0.183651280160212","0.148305915526085","0.218996644794339"
"Very good","1994","secondary school degree","middle vocational","275","0.0996575352508902","0.0872915115878553","0.112023558913925"
"Very good","1994","secondary school degree","vocational + Abi","","","",""
"Very good","1994","secondary school degree","higher vocational","23","","",""
"Very good","1994","secondary school degree","higher education","37","0.0704951372681846","0.04761909100497","0.0933711835313991"
"Very good","1994","college entrance qualification","in school","","","",""
"Very good","1994","college entrance qualification","inadequately","","","",""
"Very good","1994","college entrance qualification","general elemantary","","","",""
"Very good","1994","college entrance qualification","middle vocational","70","0.150213602880358","0.112942670512972","0.187484535247743"
"Very good","1994","college entrance qualification","vocational + Abi","43","0.126274712161622","0.0902732730861963","0.162276151237048"
"Very good","1994","college entrance qualification","higher vocational","12","","",""
"Very good","1994","college entrance qualification","higher education","105","0.0977768107441641","0.0794775830449583","0.11607603844337"
"Very good","1994","Other degree","in school","","","",""
"Very good","1994","Other degree","inadequately","4","","",""
"Very good","1994","Other degree","general elemantary","36","0.0941249035375851","0.0673238354514654","0.120925971623705"
"Very good","1994","Other degree","middle vocational","39","0.133013856133895","0.0963746849064567","0.169653027361334"
"Very good","1994","Other degree","vocational + Abi","8","","",""
"Very good","1994","Other degree","higher vocational","","","",""
"Very good","1994","Other degree","higher education","","","",""
"Very good","1994","no degree/no degree yet","in school","82","0.344669839168582","0.283115018730104","0.406224659607059"
"Very good","1994","no degree/no degree yet","inadequately","43","0.0832510874517716","0.0597314666490049","0.106770708254538"
"Very good","1994","no degree/no degree yet","general elemantary","","","",""
"Very good","1994","no degree/no degree yet","middle vocational","4","","",""
"Very good","1994","no degree/no degree yet","vocational + Abi","","","",""
"Very good","1994","no degree/no degree yet","higher vocational","","","",""
"Very good","1994","no degree/no degree yet","higher education","","","",""
"Good","1994","lower secondary degree","in school","","","",""
"Good","1994","lower secondary degree","inadequately","","","",""
"Good","1994","lower secondary degree","general elemantary","485","0.248765572445853","0.227550201636784","0.269980943254923"
"Good","1994","lower secondary degree","middle vocational","1257","0.335302031934057","0.319672918325547","0.350931145542567"
"Good","1994","lower secondary degree","vocational + Abi","3","","",""
"Good","1994","lower secondary degree","higher vocational","103","0.335788187639743","0.28198744876168","0.389588926517806"
"Good","1994","lower secondary degree","higher education","36","0.325399133209841","0.23976817295934","0.411030093460341"
"Good","1994","secondary school degree","in school","","","",""
"Good","1994","secondary school degree","inadequately","","","",""
"Good","1994","secondary school degree","general elemantary","199","0.390430717774678","0.34589779959845","0.434963635950907"
"Good","1994","secondary school degree","middle vocational","1056","0.437132333036102","0.416654653060369","0.457610013011835"
"Good","1994","secondary school degree","vocational + Abi","","","",""
"Good","1994","secondary school degree","higher vocational","143","0.432533216561212","0.378336181311335","0.486730251811089"
"Good","1994","secondary school degree","higher education","214","0.435659264797012","0.391347430331326","0.479971099262699"
"Good","1994","college entrance qualification","in school","","","",""
"Good","1994","college entrance qualification","inadequately","","","",""
"Good","1994","college entrance qualification","general elemantary","","","",""
"Good","1994","college entrance qualification","middle vocational","183","0.51485931768033","0.462723177695176","0.566995457665485"
"Good","1994","college entrance qualification","vocational + Abi","177","0.524704530823889","0.470577592873766","0.578831468774013"
"Good","1994","college entrance qualification","higher vocational","55","0.374000088086438","0.29017652942898","0.457823646743895"
"Good","1994","college entrance qualification","higher education","496","0.480313275353823","0.449531692999003","0.511094857708643"
"Good","1994","Other degree","in school","","","",""
"Good","1994","Other degree","inadequately","7","","",""
"Good","1994","Other degree","general elemantary","188","0.403331904291639","0.358305904363467","0.448357904219812"
"Good","1994","Other degree","middle vocational","129","0.321736723005293","0.271335556270492","0.372137889740094"
"Good","1994","Other degree","vocational + Abi","20","","",""
"Good","1994","Other degree","higher vocational","1","","",""
"Good","1994","Other degree","higher education","15","","",""
"Good","1994","no degree/no degree yet","in school","107","0.486903207615658","0.422166394279184","0.551640020952132"
"Good","1994","no degree/no degree yet","inadequately","181","0.361276258343613","0.320379734307437","0.402172782379789"
"Good","1994","no degree/no degree yet","general elemantary","","","",""
"Good","1994","no degree/no degree yet","middle vocational","30","0.544031283160346","0.424772561403152","0.663290004917541"
"Good","1994","no degree/no degree yet","vocational + Abi","","","",""
"Good","1994","no degree/no degree yet","higher vocational","","","",""
"Good","1994","no degree/no degree yet","higher education","","","",""
"Satisfactory","1994","lower secondary degree","in school","","","",""
"Satisfactory","1994","lower secondary degree","inadequately","","","",""
"Satisfactory","1994","lower secondary degree","general elemantary","570","0.381298408453658","0.357461997726265","0.405134819181051"
"Satisfactory","1994","lower secondary degree","middle vocational","1291","0.376624525744484","0.360583459416275","0.392665592072693"
"Satisfactory","1994","lower secondary degree","vocational + Abi","3","","",""
"Satisfactory","1994","lower secondary degree","higher vocational","104","0.352314873768201","0.297895982834091","0.40673376470231"
"Satisfactory","1994","lower secondary degree","higher education","54","0.469797578977374","0.37858065742972","0.561014500525029"
"Satisfactory","1994","secondary school degree","in school","","","",""
"Satisfactory","1994","secondary school degree","inadequately","","","",""
"Satisfactory","1994","secondary school degree","general elemantary","125","0.298170206167584","0.256411632950384","0.339928779384783"
"Satisfactory","1994","secondary school degree","middle vocational","676","0.321830185999285","0.302543671380505","0.341116700618066"
"Satisfactory","1994","secondary school degree","vocational + Abi","","","",""
"Satisfactory","1994","secondary school degree","higher vocational","112","0.341149005819331","0.289285576169545","0.393012435469118"
"Satisfactory","1994","secondary school degree","higher education","166","0.330427100223225","0.288391977832943","0.372462222613507"
"Satisfactory","1994","college entrance qualification","in school","","","",""
"Satisfactory","1994","college entrance qualification","inadequately","","","",""
"Satisfactory","1994","college entrance qualification","general elemantary","","","",""
"Satisfactory","1994","college entrance qualification","middle vocational","74","0.230410696365796","0.186482682476089","0.274338710255502"
"Satisfactory","1994","college entrance qualification","vocational + Abi","73","0.230002365246622","0.184389740795005","0.275614989698238"
"Satisfactory","1994","college entrance qualification","higher vocational","35","0.287074734432734","0.208702433915989","0.365447034949479"
