"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2009","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2009","no migration background","East Germany","","","","","","","","","","","","","",""
"2009","no migration background","West Germany","","","","","","","","","","","","","",""
"2010","direct migration background","East Germany","2.1","2","65","1","1","3","3","4","1.87","2.33","1","4","2","2"
"2010","direct migration background","West Germany","1.98","2","1361","1","1","3","3","4","1.93","2.03","1","4","2","2"
"2010","indirect migration background","East Germany","2.48","2.28","38","1","2","3","4","4","2.15","2.81","1","4","2","3"
"2010","indirect migration background","West Germany","2.2","2","452","1","1","3","3","4","2.11","2.29","1","4","2","2"
"2010","no migration background","East Germany","2.57","3","1245","1","2","3","4","4","2.52","2.62","1","4","2","3"
"2010","no migration background","West Germany","2.38","2","4148","1","2","3","4","4","2.35","2.41","1","4","2","2"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2011","no migration background","East Germany","","","","","","","","","","","","","",""
"2011","no migration background","West Germany","","","","","","","","","","","","","",""
"2012","direct migration background","East Germany","2.86","3","152","1","2","4","4","4","2.7","3.02","1","4","2","3"
"2012","direct migration background","West Germany","2.35","2","2886","1","2","3","4","4","2.31","2.39","1","4","2","2"
"2012","indirect migration background","East Germany","2.81","3","80","2","2","3","4","4","2.6","3.02","1","4","2","3"
"2012","indirect migration background","West Germany","2.31","2","1195","1","2","3","4","4","2.26","2.36","1","4","2","2"
"2012","no migration background","East Germany","2.71","3","5935","1","2","4","4","4","2.68","2.74","1","4","3","3"
"2012","no migration background","West Germany","2.45","2","17318","1","2","3","4","4","2.44","2.46","1","4","2","2"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2013","no migration background","East Germany","","","","","","","","","","","","","",""
"2013","no migration background","West Germany","","","","","","","","","","","","","",""
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2014","no migration background","East Germany","","","","","","","","","","","","","",""
"2014","no migration background","West Germany","","","","","","","","","","","","","",""
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","2.55","3","356","1","2","3","4","4","2.44","2.66","1","4","2","3"
"2016","direct migration background","West Germany","2.29","2","4501","1","1","3","4","4","2.26","2.32","1","4","2","2"
"2016","indirect migration background","East Germany","2.64","3","108","1","2","3","4","4","2.45","2.83","1","4","2","3"
"2016","indirect migration background","West Germany","2.37","2","1459","1","2","3","4","4","2.32","2.42","1","4","2","2"
"2016","no migration background","East Germany","2.7","3","4585","1","2","4","4","4","2.67","2.73","1","4","3","3"
"2016","no migration background","West Germany","2.42","2","13264","1","2","3","4","4","2.4","2.44","1","4","2","2"
