"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
"2012","indirect migration background","Male","","","","","","","","","","","","","",""
"2012","no migration background","Female","","","","","","","","","","","","","",""
"2012","no migration background","Male","","","","","","","","","","","","","",""
"2013","direct migration background","Female","4.16","5","1492","2","4","5","5","5","4.09","4.23","1","5","5","5"
"2013","direct migration background","Male","4.25","5","1151","2","4","5","5","5","4.18","4.32","1","5","5","5"
"2013","indirect migration background","Female","4.05","5","648","2","3","5","5","5","3.94","4.16","1","5","4","5"
"2013","indirect migration background","Male","4.14","5","527","2","3","5","5","5","4.03","4.25","1","5","4","5"
"2013","no migration background","Female","4.09","5","11811","2","3","5","5","5","4.07","4.11","1","5","5","5"
"2013","no migration background","Male","4.09","5","9841","2","3","5","5","5","4.07","4.11","1","5","5","5"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","","","","","","","","","","","","","",""
"2017","direct migration background","Male","","","","","","","","","","","","","",""
"2017","indirect migration background","Female","","","","","","","","","","","","","",""
"2017","indirect migration background","Male","","","","","","","","","","","","","",""
"2017","no migration background","Female","","","","","","","","","","","","","",""
"2017","no migration background","Male","","","","","","","","","","","","","",""
"2018","direct migration background","Female","4.16","5","2433","2","3","5","5","5","4.11","4.21","1","5","5","5"
"2018","direct migration background","Male","4.15","5","1981","2","4","5","5","5","4.09","4.21","1","5","5","5"
"2018","indirect migration background","Female","3.96","5","929","2","3","5","5","5","3.87","4.05","1","5","5","5"
"2018","indirect migration background","Male","4.14","5","771","2","3","5","5","5","4.05","4.23","1","5","5","5"
"2018","no migration background","Female","4.01","5","10471","2","3","5","5","5","3.98","4.04","1","5","5","5"
"2018","no migration background","Male","4.06","5","9073","2","3","5","5","5","4.03","4.09","1","5","5","5"
