"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","direct migration background","East Germany","","","","","","","","","","","","","",""
"2017","direct migration background","West Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2017","no migration background","East Germany","","","","","","","","","","","","","",""
"2017","no migration background","West Germany","","","","","","","","","","","","","",""
"2018","direct migration background","East Germany","4.21","5","348","2","4","5","5","5","4.07","4.35","1","5","5","5"
"2018","direct migration background","West Germany","4.15","5","4066","2","4","5","5","5","4.11","4.19","1","5","5","5"
"2018","indirect migration background","East Germany","4.01","5","122","2","3","5","5","5","3.78","4.24","1","5","4","5"
"2018","indirect migration background","West Germany","4.05","5","1578","2","3","5","5","5","3.98","4.12","1","5","5","5"
"2018","no migration background","East Germany","4.18","5","5034","2","4","5","5","5","4.15","4.21","1","5","5","5"
"2018","no migration background","West Germany","4","5","14510","2","3","5","5","5","3.98","4.02","1","5","5","5"
