"pli0089","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Daily","1990","Brandenburg","higher education","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","in school","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Daily","1990","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Daily","1990","Saxony","in school","","","","","1"
"Daily","1990","Saxony","inadequately","","","","","1"
"Daily","1990","Saxony","general elemantary","","","","","1"
"Daily","1990","Saxony","middle vocational","","","","","1"
"Daily","1990","Saxony","vocational + Abi","","","","","1"
"Daily","1990","Saxony","higher vocational","","","","","1"
"Daily","1990","Saxony","higher education","","","","","1"
"Daily","1990","Saxony-Anhalt","in school","","","","","1"
"Daily","1990","Saxony-Anhalt","inadequately","","","","","1"
"Daily","1990","Saxony-Anhalt","general elemantary","","","","","1"
"Daily","1990","Saxony-Anhalt","middle vocational","","","","","1"
"Daily","1990","Saxony-Anhalt","vocational + Abi","","","","","1"
"Daily","1990","Saxony-Anhalt","higher vocational","","","","","1"
"Daily","1990","Saxony-Anhalt","higher education","","","","","1"
"Daily","1990","Thuringia","in school","","","","","1"
"Daily","1990","Thuringia","inadequately","","","","","1"
"Daily","1990","Thuringia","general elemantary","","","","","1"
"Daily","1990","Thuringia","middle vocational","","","","","1"
"Daily","1990","Thuringia","vocational + Abi","","","","","1"
"Daily","1990","Thuringia","higher vocational","","","","","1"
"Daily","1990","Thuringia","higher education","","","","","1"
"Min 1x per month","1990","Baden-Württemberg","general elemantary","53","0.0734661915539744","0.0509112902815291","0.0960210928264197","3"
"Min 1x per month","1990","Baden-Württemberg","in school","2","","","","3"
"Min 1x per month","1990","Baden-Württemberg","inadequately","19","","","","3"
"Min 1x per month","1990","Hamburg","in school","1","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","higher education","","","","","3"
"Min 1x per month","1990","Hamburg","general elemantary","6","","","","3"
"Min 1x per month","1990","Hamburg","middle vocational","11","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","general elemantary","14","","","","3"
"Min 1x per month","1990","Hamburg","vocational + Abi","","","","","3"
"Min 1x per month","1990","Hamburg","inadequately","1","","","","3"
"Min 1x per month","1990","Hesse","higher vocational","","","","","3"
"Min 1x per month","1990","Baden-Württemberg","higher vocational","13","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","higher vocational","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","inadequately","3","","","","3"
"Min 1x per month","1990","Baden-Württemberg","vocational + Abi","6","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","higher vocational","13","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","higher education","13","","","","3"
"Min 1x per month","1990","Hesse","in school","3","","","","3"
"Min 1x per month","1990","Hesse","inadequately","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Min 1x per month","1990","Baden-Württemberg","middle vocational","112","0.123903317891422","0.10102961813608","0.146777017646764","3"
"Min 1x per month","1990","Hesse","higher education","3","","","","3"
"Min 1x per month","1990","Hamburg","higher education","","","","","3"
"Min 1x per month","1990","Lower Saxony","in school","2","","","","3"
"Min 1x per month","1990","Lower Saxony","inadequately","4","","","","3"
"Min 1x per month","1990","Lower Saxony","general elemantary","18","","","","3"
"Min 1x per month","1990","Lower Saxony","middle vocational","50","0.0849253917708885","0.0604414999795131","0.109409283562264","3"
"Min 1x per month","1990","Lower Saxony","vocational + Abi","4","","","","3"
"Min 1x per month","1990","Lower Saxony","higher vocational","3","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","general elemantary","49","0.0777829742561437","0.0567349304289022","0.0988310180833852","3"
"Min 1x per month","1990","North Rhine-Westphalia","middle vocational","114","0.0916554034952279","0.0754909235236989","0.107819883466757","3"
"Min 1x per month","1990","North Rhine-Westphalia","vocational + Abi","10","","","","3"
"Min 1x per month","1990","Hesse","general elemantary","16","","","","3"
"Min 1x per month","1990","Hesse","middle vocational","46","0.106837850566648","0.0783284854369965","0.1353472156963","3"
"Min 1x per month","1990","Hesse","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","middle vocational","33","0.098023779795047","0.0654956689510258","0.130551890639068","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","higher vocational","1","","","","3"
"Min 1x per month","1990","Rhineland-Palatinate,Saarland","higher education","3","","","","3"
"Min 1x per month","1990","Hamburg","higher vocational","","","","","3"
"Min 1x per month","1990","Lower Saxony","higher education","3","","","","3"
"Min 1x per month","1990","Bremen","in school","","","","","3"
"Min 1x per month","1990","Bremen","inadequately","","","","","3"
"Min 1x per month","1990","Bremen","general elemantary","2","","","","3"
"Min 1x per month","1990","Bremen","middle vocational","2","","","","3"
"Min 1x per month","1990","Bremen","vocational + Abi","1","","","","3"
"Min 1x per month","1990","Bremen","higher vocational","","","","","3"
"Min 1x per month","1990","Bremen","higher education","","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","in school","7","","","","3"
"Min 1x per month","1990","North Rhine-Westphalia","inadequately","7","","","","3"
"Min 1x per month","1990","Brandenburg","vocational + Abi","","","","","3"
"Min 1x per month","1990","Brandenburg","higher vocational","","","","","3"
"Min 1x per month","1990","Brandenburg","higher education","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","in school","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Min 1x per month","1990","Mecklenburg-Western Pomerania","higher education","","","","","3"
"Min 1x per month","1990","Saxony","in school","","","","","3"
"Min 1x per month","1990","Saxony","inadequately","","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","in school","","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","inadequately","1","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","general elemantary","5","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","middle vocational","15","","","","3"
"Min 1x per month","1990","Schleswig-Holstein","vocational + Abi","","","","","3"
"Min 1x per month","1990","Baden-Württemberg","higher education","8","","","","3"
"Min 1x per month","1990","Bavaria","in school","4","","","","3"
"Min 1x per month","1990","Bavaria","inadequately","4","","","","3"
"Min 1x per month","1990","Bavaria","general elemantary","31","0.0611578463890013","0.0377920928827894","0.0845235998952132","3"
"Min 1x per month","1990","Bavaria","middle vocational","94","0.106869465279465","0.0855934708218492","0.12814545973708","3"
"Min 1x per month","1990","Bavaria","vocational + Abi","7","","","","3"
"Min 1x per month","1990","Bavaria","higher vocational","12","","","","3"
"Min 1x per month","1990","Bavaria","higher education","5","","","","3"
"Min 1x per month","1990","Berlin","in school","1","","","","3"
"Min 1x per month","1990","Berlin","inadequately","3","","","","3"
"Min 1x per month","1990","Berlin","general elemantary","","","","","3"
"Min 1x per month","1990","Berlin","middle vocational","14","","","","3"
"Min 1x per month","1990","Berlin","vocational + Abi","","","","","3"
"Min 1x per month","1990","Berlin","higher vocational","2","","","","3"
"Min 1x per month","1990","Berlin","higher education","2","","","","3"
"Min 1x per month","1990","Brandenburg","in school","","","","","3"
"Min 1x per month","1990","Brandenburg","inadequately","","","","","3"
"Min 1x per month","1990","Brandenburg","general elemantary","","","","","3"
"Min 1x per month","1990","Brandenburg","middle vocational","","","","","3"
"Min 1x per month","1990","Saxony","general elemantary","","","","","3"
"Min 1x per month","1990","Saxony","middle vocational","","","","","3"
"Min 1x per month","1990","Saxony","vocational + Abi","","","","","3"
"Min 1x per month","1990","Saxony","higher vocational","","","","","3"
"Min 1x per month","1990","Saxony","higher education","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","in school","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","inadequately","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","general elemantary","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","middle vocational","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","vocational + Abi","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","higher vocational","","","","","3"
"Min 1x per month","1990","Saxony-Anhalt","higher education","","","","","3"
"Min 1x per month","1990","Thuringia","in school","","","","","3"
"Min 1x per month","1990","Thuringia","inadequately","","","","","3"
"Min 1x per month","1990","Thuringia","general elemantary","","","","","3"
"Min 1x per month","1990","Thuringia","middle vocational","","","","","3"
"Min 1x per month","1990","Thuringia","vocational + Abi","","","","","3"
"Min 1x per month","1990","Thuringia","higher vocational","","","","","3"
"Min 1x per month","1990","Thuringia","higher education","","","","","3"
"Min 1x per week","1990","Bremen","general elemantary","2","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","higher education","1","","","","2"
"Min 1x per week","1990","Hamburg","inadequately","1","","","","2"
"Min 1x per week","1990","Bremen","middle vocational","","","","","2"
"Min 1x per week","1990","Lower Saxony","higher vocational","1","","","","2"
"Min 1x per week","1990","Lower Saxony","higher education","2","","","","2"
"Min 1x per week","1990","Bremen","in school","","","","","2"
"Min 1x per week","1990","Hamburg","in school","","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","higher vocational","4","","","","2"
"Min 1x per week","1990","Hamburg","middle vocational","","","","","2"
"Min 1x per week","1990","Bremen","vocational + Abi","1","","","","2"
"Min 1x per week","1990","Lower Saxony","in school","2","","","","2"
"Min 1x per week","1990","Lower Saxony","general elemantary","19","","","","2"
"Min 1x per week","1990","Bremen","inadequately","","","","","2"
"Min 1x per week","1990","Hamburg","general elemantary","","","","","2"
"Min 1x per week","1990","Bremen","higher education","","","","","2"
"Min 1x per week","1990","Lower Saxony","inadequately","2","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","inadequately","6","","","","2"
"Min 1x per week","1990","Lower Saxony","middle vocational","43","0.0768459728713083","0.0534532346679733","0.100238711074643","2"
"Min 1x per week","1990","Lower Saxony","vocational + Abi","3","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","in school","16","","","","2"
"Min 1x per week","1990","Bremen","higher vocational","1","","","","2"
"Min 1x per week","1990","Hamburg","vocational + Abi","","","","","2"
"Min 1x per week","1990","Hamburg","higher vocational","1","","","","2"
"Min 1x per week","1990","Hamburg","higher education","","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","in school","1","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","inadequately","","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","general elemantary","5","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","general elemantary","33","0.0402905751675836","0.0248371585845854","0.0557439917505817","2"
"Min 1x per week","1990","North Rhine-Westphalia","middle vocational","91","0.0710226500160349","0.0566327299614082","0.0854125700706615","2"
"Min 1x per week","1990","North Rhine-Westphalia","vocational + Abi","6","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","higher vocational","8","","","","2"
"Min 1x per week","1990","Hesse","middle vocational","40","0.086476607191558","0.0605366665674872","0.112416547815629","2"
"Min 1x per week","1990","Hesse","vocational + Abi","5","","","","2"
"Min 1x per week","1990","Hesse","higher vocational","3","","","","2"
"Min 1x per week","1990","Hesse","higher education","6","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","in school","1","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","general elemantary","7","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","middle vocational","35","0.101075036681558","0.0681004584630975","0.134049614900019","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","higher vocational","2","","","","2"
"Min 1x per week","1990","Rhineland-Palatinate,Saarland","higher education","4","","","","2"
"Min 1x per week","1990","Baden-Württemberg","in school","1","","","","2"
"Min 1x per week","1990","Baden-Württemberg","inadequately","7","","","","2"
"Min 1x per week","1990","Baden-Württemberg","general elemantary","54","0.0758229945348833","0.0529383286043813","0.0987076604653853","2"
"Min 1x per week","1990","Baden-Württemberg","middle vocational","69","0.0715414542788879","0.0536486228106771","0.0894342857470987","2"
"Min 1x per week","1990","Baden-Württemberg","vocational + Abi","6","","","","2"
"Min 1x per week","1990","Baden-Württemberg","higher vocational","5","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","middle vocational","11","","","","2"
"Min 1x per week","1990","Schleswig-Holstein","vocational + Abi","1","","","","2"
"Min 1x per week","1990","North Rhine-Westphalia","higher education","11","","","","2"
"Min 1x per week","1990","Hesse","in school","2","","","","2"
"Min 1x per week","1990","Hesse","inadequately","2","","","","2"
"Min 1x per week","1990","Hesse","general elemantary","18","","","","2"
"Min 1x per week","1990","Baden-Württemberg","higher education","4","","","","2"
"Min 1x per week","1990","Bavaria","in school","4","","","","2"
"Min 1x per week","1990","Bavaria","inadequately","2","","","","2"
"Min 1x per week","1990","Bavaria","general elemantary","20","","","","2"
"Min 1x per week","1990","Bavaria","middle vocational","70","0.0856458860913905","0.0663743626920751","0.104917409490706","2"
"Min 1x per week","1990","Bavaria","vocational + Abi","3","","","","2"
"Min 1x per week","1990","Bavaria","higher vocational","3","","","","2"
"Min 1x per week","1990","Brandenburg","higher vocational","","","","","2"
"Min 1x per week","1990","Brandenburg","higher education","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","in school","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Min 1x per week","1990","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Min 1x per week","1990","Saxony","in school","","","","","2"
"Min 1x per week","1990","Saxony","inadequately","","","","","2"
"Min 1x per week","1990","Saxony","general elemantary","","","","","2"
"Min 1x per week","1990","Saxony","middle vocational","","","","","2"
"Min 1x per week","1990","Saxony","vocational + Abi","","","","","2"
"Min 1x per week","1990","Saxony","higher vocational","","","","","2"
"Min 1x per week","1990","Saxony","higher education","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","in school","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","inadequately","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","general elemantary","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","middle vocational","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","vocational + Abi","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","higher vocational","","","","","2"
"Min 1x per week","1990","Saxony-Anhalt","higher education","","","","","2"
"Min 1x per week","1990","Thuringia","in school","","","","","2"
"Min 1x per week","1990","Thuringia","inadequately","","","","","2"
"Min 1x per week","1990","Thuringia","general elemantary","","","","","2"
"Min 1x per week","1990","Thuringia","middle vocational","","","","","2"
"Min 1x per week","1990","Thuringia","vocational + Abi","","","","","2"
"Min 1x per week","1990","Thuringia","higher vocational","","","","","2"
"Min 1x per week","1990","Thuringia","higher education","","","","","2"
"Min 1x per week","1990","Bavaria","higher education","4","","","","2"
"Min 1x per week","1990","Berlin","in school","1","","","","2"
"Min 1x per week","1990","Berlin","inadequately","1","","","","2"
"Min 1x per week","1990","Berlin","general elemantary","4","","","","2"
"Min 1x per week","1990","Berlin","middle vocational","5","","","","2"
"Min 1x per week","1990","Berlin","vocational + Abi","1","","","","2"
"Min 1x per week","1990","Berlin","higher vocational","1","","","","2"
"Min 1x per week","1990","Berlin","higher education","2","","","","2"
"Min 1x per week","1990","Brandenburg","in school","","","","","2"
"Min 1x per week","1990","Brandenburg","inadequately","","","","","2"
"Min 1x per week","1990","Brandenburg","general elemantary","","","","","2"
"Min 1x per week","1990","Brandenburg","middle vocational","","","","","2"
"Min 1x per week","1990","Brandenburg","vocational + Abi","","","","","2"
"Never","1990","Hamburg","in school","","","","","5"
"Never","1990","Baden-Württemberg","inadequately","134","0.694816798873561","0.629167112453032","0.76046648529409","5"
"Never","1990","Schleswig-Holstein","higher education","11","","","","5"
"Never","1990","North Rhine-Westphalia","middle vocational","669","0.548240767492976","0.520360523897566","0.576121011088387","5"
"Never","1990","Baden-Württemberg","in school","3","","","","5"
"Never","1990","Hamburg","inadequately","5","","","","5"
"Never","1990","Schleswig-Holstein","higher vocational","10","","","","5"
"Never","1990","Saxony-Anhalt","middle vocational","","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","general elemantary","158","0.766916031155953","0.710401650652824","0.823430411659082","5"
"Never","1990","Lower Saxony","in school","3","","","","5"
"Never","1990","North Rhine-Westphalia","higher vocational","75","0.54415124426054","0.460446738392854","0.627855750128226","5"
"Never","1990","Baden-Württemberg","general elemantary","307","0.642150020553755","0.60070853833583","0.68359150277168","5"
"Never","1990","Hamburg","higher education","9","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","inadequately","28","","","","5"
"Never","1990","Rhineland-Palatinate,Saarland","higher vocational","16","","","","5"
"Never","1990","Bavaria","general elemantary","258","0.670035697991043","0.624185643320852","0.715885752661234","5"
"Never","1990","Rhineland-Palatinate,Saarland","middle vocational","178","0.573837120849635","0.519739557623057","0.627934684076214","5"
"Never","1990","Baden-Württemberg","middle vocational","399","0.521287313045202","0.486606044317042","0.555968581773363","5"
"Never","1990","Baden-Württemberg","vocational + Abi","29","","","","5"
"Never","1990","Bavaria","in school","8","","","","5"
"Never","1990","Bavaria","inadequately","47","0.645717457255174","0.527610914543535","0.763823999966813","5"
"Never","1990","North Rhine-Westphalia","general elemantary","427","0.702847626741043","0.666932856568421","0.738762396913665","5"
"Never","1990","Rhineland-Palatinate,Saarland","vocational + Abi","5","","","","5"
"Never","1990","North Rhine-Westphalia","higher education","109","0.559729787985398","0.490408944366174","0.629050631604622","5"
"Never","1990","Rhineland-Palatinate,Saarland","higher education","24","","","","5"
"Never","1990","Saxony-Anhalt","general elemantary","","","","","5"
"Never","1990","Berlin","inadequately","22","","","","5"
"Never","1990","Berlin","general elemantary","61","0.805187322101718","0.718399224300381","0.891975419903054","5"
"Never","1990","Baden-Württemberg","higher vocational","53","0.5285051536729","0.429673026796785","0.627337280549014","5"
"Never","1990","Hesse","higher education","51","0.544891539890836","0.437758967817213","0.652024111964459","5"
"Never","1990","Rhineland-Palatinate,Saarland","in school","1","","","","5"
"Never","1990","Bavaria","vocational + Abi","26","","","","5"
"Never","1990","Bavaria","higher vocational","46","0.494145129980251","0.390853040260823","0.597437219699678","5"
"Never","1990","Brandenburg","higher vocational","","","","","5"
"Never","1990","Baden-Württemberg","higher education","53","0.54906624861927","0.45104973766559","0.647082759572949","5"
"Never","1990","Berlin","vocational + Abi","9","","","","5"
"Never","1990","Brandenburg","higher education","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","in school","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","middle vocational","","","","","5"
"Never","1990","Hamburg","general elemantary","20","","","","5"
"Never","1990","Hamburg","middle vocational","57","0.650610560118595","0.553185738644665","0.748035381592525","5"
"Never","1990","Hamburg","vocational + Abi","3","","","","5"
"Never","1990","Hamburg","higher vocational","7","","","","5"
"Never","1990","Lower Saxony","inadequately","33","0.799001381399471","0.677803857478021","0.92019890532092","5"
"Never","1990","Lower Saxony","general elemantary","159","0.695060549675604","0.637529981421004","0.752591117930205","5"
"Never","1990","Lower Saxony","middle vocational","260","0.546300815977429","0.502575461058837","0.59002617089602","5"
"Never","1990","Lower Saxony","vocational + Abi","6","","","","5"
"Never","1990","Bremen","in school","","","","","5"
"Never","1990","Bremen","inadequately","3","","","","5"
"Never","1990","Bremen","general elemantary","20","","","","5"
"Never","1990","Bremen","middle vocational","37","0.758458569416347","0.643226886514313","0.873690252318381","5"
"Never","1990","Berlin","middle vocational","79","0.622493901375908","0.541614470920558","0.703373331831257","5"
"Never","1990","Bremen","higher vocational","2","","","","5"
"Never","1990","Bremen","higher education","3","","","","5"
"Never","1990","North Rhine-Westphalia","in school","15","","","","5"
"Never","1990","North Rhine-Westphalia","inadequately","154","0.7956764354381","0.738192741902731","0.85316012897347","5"
"Never","1990","North Rhine-Westphalia","vocational + Abi","51","0.566642379849429","0.461911051815646","0.671373707883211","5"
"Never","1990","Hesse","in school","7","","","","5"
"Never","1990","Hesse","inadequately","62","0.813040336862307","0.722352525398164","0.903728148326449","5"
"Never","1990","Hesse","general elemantary","183","0.706479003283709","0.651443944708126","0.761514061859293","5"
"Never","1990","Hesse","middle vocational","240","0.522902223538364","0.476805106964975","0.568999340111754","5"
"Never","1990","Mecklenburg-Western Pomerania","inadequately","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","general elemantary","","","","","5"
"Never","1990","Hesse","higher vocational","28","","","","5"
"Never","1990","Bavaria","middle vocational","408","0.52710161984895","0.492719181715383","0.561484057982517","5"
"Never","1990","Lower Saxony","higher vocational","36","0.556354193295812","0.436495373626513","0.676213012965111","5"
"Never","1990","Lower Saxony","higher education","39","0.512302335668092","0.399924723285412","0.624679948050772","5"
"Never","1990","Bremen","vocational + Abi","3","","","","5"
"Never","1990","Hesse","vocational + Abi","18","","","","5"
"Never","1990","Bavaria","higher education","97","0.744000597510612","0.670107850875338","0.817893344145887","5"
"Never","1990","Berlin","in school","4","","","","5"
"Never","1990","Berlin","higher vocational","10","","","","5"
"Never","1990","Berlin","higher education","25","","","","5"
"Never","1990","Brandenburg","in school","","","","","5"
"Never","1990","Brandenburg","inadequately","","","","","5"
"Never","1990","Brandenburg","general elemantary","","","","","5"
"Never","1990","Brandenburg","middle vocational","","","","","5"
"Never","1990","Brandenburg","vocational + Abi","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","vocational + Abi","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","higher vocational","","","","","5"
"Never","1990","Mecklenburg-Western Pomerania","higher education","","","","","5"
"Never","1990","Saxony","in school","","","","","5"
"Never","1990","Saxony","inadequately","","","","","5"
"Never","1990","Saxony","general elemantary","","","","","5"
"Never","1990","Saxony","middle vocational","","","","","5"
"Never","1990","Saxony","vocational + Abi","","","","","5"
"Never","1990","Saxony","higher vocational","","","","","5"
"Never","1990","Saxony","higher education","","","","","5"
"Never","1990","Saxony-Anhalt","in school","","","","","5"
"Never","1990","Saxony-Anhalt","inadequately","","","","","5"
"Never","1990","Saxony-Anhalt","vocational + Abi","","","","","5"
"Never","1990","Saxony-Anhalt","higher vocational","","","","","5"
"Never","1990","Saxony-Anhalt","higher education","","","","","5"
"Never","1990","Thuringia","in school","","","","","5"
"Never","1990","Thuringia","inadequately","","","","","5"
