"pli0089","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"Daily","1991","Not Employed","college entrance qualification","","","",""
"Daily","1991","Not Employed","Other degree","","","",""
"Daily","1991","Not Employed","no degree/no degree yet","","","",""
"Daily","1991","Employed","lower secondary degree","","","",""
"Daily","1991","Employed","secondary school degree","","","",""
"Daily","1991","Employed","college entrance qualification","","","",""
"Daily","1991","Employed","Other degree","","","",""
"Daily","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Not Employed","secondary school degree","","","",""
"Min 1x per week","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Not Employed","Other degree","","","",""
"Min 1x per week","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1991","Employed","lower secondary degree","","","",""
"Min 1x per week","1991","Employed","secondary school degree","","","",""
"Min 1x per week","1991","Employed","college entrance qualification","","","",""
"Min 1x per week","1991","Employed","Other degree","","","",""
"Min 1x per week","1991","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Not Employed","secondary school degree","","","",""
"Min 1x per month","1991","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Not Employed","Other degree","","","",""
"Min 1x per month","1991","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1991","Employed","lower secondary degree","","","",""
"Min 1x per month","1991","Employed","secondary school degree","","","",""
"Min 1x per month","1991","Employed","college entrance qualification","","","",""
"Min 1x per month","1991","Employed","Other degree","","","",""
"Min 1x per month","1991","Employed","no degree/no degree yet","","","",""
"Rarely","1991","Not Employed","lower secondary degree","","","",""
"Rarely","1991","Not Employed","secondary school degree","","","",""
"Rarely","1991","Not Employed","college entrance qualification","","","",""
"Rarely","1991","Not Employed","Other degree","","","",""
"Rarely","1991","Not Employed","no degree/no degree yet","","","",""
"Rarely","1991","Employed","lower secondary degree","","","",""
"Rarely","1991","Employed","secondary school degree","","","",""
"Rarely","1991","Employed","college entrance qualification","","","",""
"Rarely","1991","Employed","Other degree","","","",""
"Rarely","1991","Employed","no degree/no degree yet","","","",""
"Never","1991","Not Employed","lower secondary degree","","","",""
"Never","1991","Not Employed","secondary school degree","","","",""
"Never","1991","Not Employed","college entrance qualification","","","",""
"Never","1991","Not Employed","Other degree","","","",""
"Never","1991","Not Employed","no degree/no degree yet","","","",""
"Never","1991","Employed","lower secondary degree","","","",""
"Never","1991","Employed","secondary school degree","","","",""
"Never","1991","Employed","college entrance qualification","","","",""
"Never","1991","Employed","Other degree","","","",""
"Never","1991","Employed","no degree/no degree yet","","","",""
"Daily","1992","Not Employed","lower secondary degree","","","",""
"Daily","1992","Not Employed","secondary school degree","","","",""
"Daily","1992","Not Employed","college entrance qualification","","","",""
"Daily","1992","Not Employed","Other degree","","","",""
"Daily","1992","Not Employed","no degree/no degree yet","","","",""
"Daily","1992","Employed","lower secondary degree","","","",""
"Daily","1992","Employed","secondary school degree","","","",""
"Daily","1992","Employed","college entrance qualification","","","",""
"Daily","1992","Employed","Other degree","","","",""
"Daily","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1992","Not Employed","secondary school degree","","","",""
"Min 1x per week","1992","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1992","Not Employed","Other degree","","","",""
"Min 1x per week","1992","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1992","Employed","lower secondary degree","","","",""
"Min 1x per week","1992","Employed","secondary school degree","","","",""
"Min 1x per week","1992","Employed","college entrance qualification","","","",""
"Min 1x per week","1992","Employed","Other degree","","","",""
"Min 1x per week","1992","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1992","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1992","Not Employed","secondary school degree","","","",""
"Min 1x per month","1992","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1992","Not Employed","Other degree","","","",""
"Min 1x per month","1992","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1992","Employed","lower secondary degree","","","",""
"Min 1x per month","1992","Employed","secondary school degree","","","",""
"Min 1x per month","1992","Employed","college entrance qualification","","","",""
"Min 1x per month","1992","Employed","Other degree","","","",""
"Min 1x per month","1992","Employed","no degree/no degree yet","","","",""
"Rarely","1992","Not Employed","lower secondary degree","","","",""
"Rarely","1992","Not Employed","secondary school degree","","","",""
"Rarely","1992","Not Employed","college entrance qualification","","","",""
"Rarely","1992","Not Employed","Other degree","","","",""
"Rarely","1992","Not Employed","no degree/no degree yet","","","",""
"Rarely","1992","Employed","lower secondary degree","","","",""
"Rarely","1992","Employed","secondary school degree","","","",""
"Rarely","1992","Employed","college entrance qualification","","","",""
"Rarely","1992","Employed","Other degree","","","",""
"Rarely","1992","Employed","no degree/no degree yet","","","",""
"Never","1992","Not Employed","lower secondary degree","","","",""
"Never","1992","Not Employed","secondary school degree","","","",""
"Never","1992","Not Employed","college entrance qualification","","","",""
"Never","1992","Not Employed","Other degree","","","",""
"Never","1992","Not Employed","no degree/no degree yet","","","",""
"Never","1992","Employed","lower secondary degree","","","",""
"Never","1992","Employed","secondary school degree","","","",""
"Never","1992","Employed","college entrance qualification","","","",""
"Never","1992","Employed","Other degree","","","",""
"Never","1992","Employed","no degree/no degree yet","","","",""
"Daily","1993","Not Employed","lower secondary degree","","","",""
"Daily","1993","Not Employed","secondary school degree","","","",""
"Daily","1993","Not Employed","college entrance qualification","","","",""
"Daily","1993","Not Employed","Other degree","","","",""
"Daily","1993","Not Employed","no degree/no degree yet","","","",""
"Daily","1993","Employed","lower secondary degree","","","",""
"Daily","1993","Employed","secondary school degree","","","",""
"Daily","1993","Employed","college entrance qualification","","","",""
"Daily","1993","Employed","Other degree","","","",""
"Daily","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Not Employed","secondary school degree","","","",""
"Min 1x per week","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Not Employed","Other degree","","","",""
"Min 1x per week","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1993","Employed","lower secondary degree","","","",""
"Min 1x per week","1993","Employed","secondary school degree","","","",""
"Min 1x per week","1993","Employed","college entrance qualification","","","",""
"Min 1x per week","1993","Employed","Other degree","","","",""
"Min 1x per week","1993","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Not Employed","secondary school degree","","","",""
"Min 1x per month","1993","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Not Employed","Other degree","","","",""
"Min 1x per month","1993","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1993","Employed","lower secondary degree","","","",""
"Min 1x per month","1993","Employed","secondary school degree","","","",""
"Min 1x per month","1993","Employed","college entrance qualification","","","",""
"Min 1x per month","1993","Employed","Other degree","","","",""
"Min 1x per month","1993","Employed","no degree/no degree yet","","","",""
"Rarely","1993","Not Employed","lower secondary degree","","","",""
"Rarely","1993","Not Employed","secondary school degree","","","",""
"Rarely","1993","Not Employed","college entrance qualification","","","",""
"Rarely","1993","Not Employed","Other degree","","","",""
"Rarely","1993","Not Employed","no degree/no degree yet","","","",""
"Rarely","1993","Employed","lower secondary degree","","","",""
"Rarely","1993","Employed","secondary school degree","","","",""
"Rarely","1993","Employed","college entrance qualification","","","",""
"Rarely","1993","Employed","Other degree","","","",""
"Rarely","1993","Employed","no degree/no degree yet","","","",""
"Never","1993","Not Employed","lower secondary degree","","","",""
"Never","1993","Not Employed","secondary school degree","","","",""
"Never","1993","Not Employed","college entrance qualification","","","",""
"Never","1993","Not Employed","Other degree","","","",""
"Never","1993","Not Employed","no degree/no degree yet","","","",""
"Never","1993","Employed","lower secondary degree","","","",""
"Never","1993","Employed","secondary school degree","","","",""
"Never","1993","Employed","college entrance qualification","","","",""
"Never","1993","Employed","Other degree","","","",""
"Never","1993","Employed","no degree/no degree yet","","","",""
"Daily","1994","Not Employed","lower secondary degree","","","",""
"Daily","1994","Not Employed","secondary school degree","","","",""
"Daily","1994","Not Employed","college entrance qualification","","","",""
"Daily","1994","Not Employed","Other degree","","","",""
"Daily","1994","Not Employed","no degree/no degree yet","","","",""
"Daily","1994","Employed","lower secondary degree","","","",""
"Daily","1994","Employed","secondary school degree","","","",""
"Daily","1994","Employed","college entrance qualification","","","",""
"Daily","1994","Employed","Other degree","","","",""
"Daily","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1994","Not Employed","secondary school degree","","","",""
"Min 1x per week","1994","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1994","Not Employed","Other degree","","","",""
"Min 1x per week","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1994","Employed","lower secondary degree","","","",""
"Min 1x per week","1994","Employed","secondary school degree","","","",""
"Min 1x per week","1994","Employed","college entrance qualification","","","",""
"Min 1x per week","1994","Employed","Other degree","","","",""
"Min 1x per week","1994","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1994","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1994","Not Employed","secondary school degree","","","",""
"Min 1x per month","1994","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1994","Not Employed","Other degree","","","",""
"Min 1x per month","1994","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1994","Employed","lower secondary degree","","","",""
"Min 1x per month","1994","Employed","secondary school degree","","","",""
"Min 1x per month","1994","Employed","college entrance qualification","","","",""
"Min 1x per month","1994","Employed","Other degree","","","",""
"Min 1x per month","1994","Employed","no degree/no degree yet","","","",""
"Rarely","1994","Not Employed","lower secondary degree","","","",""
"Rarely","1994","Not Employed","secondary school degree","","","",""
"Rarely","1994","Not Employed","college entrance qualification","","","",""
"Rarely","1994","Not Employed","Other degree","","","",""
"Rarely","1994","Not Employed","no degree/no degree yet","","","",""
"Rarely","1994","Employed","lower secondary degree","","","",""
"Rarely","1994","Employed","secondary school degree","","","",""
"Rarely","1994","Employed","college entrance qualification","","","",""
"Rarely","1994","Employed","Other degree","","","",""
"Rarely","1994","Employed","no degree/no degree yet","","","",""
"Never","1994","Not Employed","lower secondary degree","","","",""
"Never","1994","Not Employed","secondary school degree","","","",""
"Never","1994","Not Employed","college entrance qualification","","","",""
"Never","1994","Not Employed","Other degree","","","",""
"Never","1994","Not Employed","no degree/no degree yet","","","",""
"Never","1994","Employed","lower secondary degree","","","",""
"Never","1994","Employed","secondary school degree","","","",""
"Never","1994","Employed","college entrance qualification","","","",""
"Never","1994","Employed","Other degree","","","",""
"Never","1994","Employed","no degree/no degree yet","","","",""
"Daily","1995","Not Employed","lower secondary degree","1","","",""
"Daily","1995","Not Employed","secondary school degree","","","",""
"Daily","1995","Not Employed","college entrance qualification","","","",""
"Daily","1995","Not Employed","Other degree","","","",""
"Daily","1995","Not Employed","no degree/no degree yet","5","","",""
"Daily","1995","Employed","lower secondary degree","4","","",""
"Daily","1995","Employed","secondary school degree","7","","",""
"Daily","1995","Employed","college entrance qualification","3","","",""
"Daily","1995","Employed","Other degree","1","","",""
"Daily","1995","Employed","no degree/no degree yet","1","","",""
"Min 1x per week","1995","Not Employed","lower secondary degree","74","0.0327315829495852","0.0256685985233744","0.0397945673757961"
"Min 1x per week","1995","Not Employed","secondary school degree","25","","",""
"Min 1x per week","1995","Not Employed","college entrance qualification","26","","",""
"Min 1x per week","1995","Not Employed","Other degree","6","","",""
"Min 1x per week","1995","Not Employed","no degree/no degree yet","28","","",""
"Min 1x per week","1995","Employed","lower secondary degree","197","0.068597088595365","0.0594664568846696","0.0777277203060604"
"Min 1x per week","1995","Employed","secondary school degree","154","0.0545546303156407","0.0460710531688886","0.0630382074623927"
"Min 1x per week","1995","Employed","college entrance qualification","70","0.0592081920279906","0.04693262442818","0.0714837596278013"
"Min 1x per week","1995","Employed","Other degree","39","0.0433951966268259","0.0291965497555629","0.0575938434980889"
"Min 1x per week","1995","Employed","no degree/no degree yet","20","","",""
"Min 1x per month","1995","Not Employed","lower secondary degree","106","0.0392152906578982","0.0315103020506247","0.0469202792651717"
"Min 1x per month","1995","Not Employed","secondary school degree","44","0.0405952035041808","0.0270793198630042","0.0541110871453574"
"Min 1x per month","1995","Not Employed","college entrance qualification","40","0.0743083851613049","0.0508700030886557","0.097746767233954"
"Min 1x per month","1995","Not Employed","Other degree","11","","",""
"Min 1x per month","1995","Not Employed","no degree/no degree yet","56","0.111736665806433","0.0854075989025544","0.138065732710312"
"Min 1x per month","1995","Employed","lower secondary degree","284","0.091187938676719","0.080789097899597","0.101586779453841"
"Min 1x per month","1995","Employed","secondary school degree","245","0.0983700414779021","0.0872452832996482","0.109494799656156"
"Min 1x per month","1995","Employed","college entrance qualification","125","0.0857055704566701","0.071145902165427","0.100265238747913"
"Min 1x per month","1995","Employed","Other degree","56","0.0656310705476992","0.0483737332455728","0.0828884078498257"
"Min 1x per month","1995","Employed","no degree/no degree yet","23","","",""
"Rarely","1995","Not Employed","lower secondary degree","376","0.145419566726365","0.131426299237683","0.159412834215047"
"Rarely","1995","Not Employed","secondary school degree","187","0.19341790551279","0.166367189405803","0.220468621619776"
"Rarely","1995","Not Employed","college entrance qualification","136","0.241113621246158","0.202886217403637","0.27934102508868"
"Rarely","1995","Not Employed","Other degree","48","0.113870170057152","0.0820157228802339","0.14572461723407"
"Rarely","1995","Not Employed","no degree/no degree yet","137","0.309250631363426","0.270624404041142","0.347876858685709"
"Rarely","1995","Employed","lower secondary degree","911","0.320357479591361","0.303502163817456","0.337212795365267"
"Rarely","1995","Employed","secondary school degree","962","0.363121692145089","0.345157846669985","0.381085537620193"
"Rarely","1995","Employed","college entrance qualification","504","0.35454913100176","0.329667793262805","0.379430468740715"
"Rarely","1995","Employed","Other degree","155","0.197342997147677","0.169607515719409","0.225078478575945"
"Rarely","1995","Employed","no degree/no degree yet","53","0.163585768553596","0.122208447468299","0.204963089638893"
"Never","1995","Not Employed","lower secondary degree","1881","0.782361691644675","0.76598211397623","0.79874126931312"
"Never","1995","Not Employed","secondary school degree","563","0.743987037645232","0.714097458362096","0.773876616928368"
"Never","1995","Not Employed","college entrance qualification","279","0.641255959723862","0.598392856755317","0.684119062692406"
"Never","1995","Not Employed","Other degree","317","0.84272325923631","0.806214997935133","0.879231520537487"
"Never","1995","Not Employed","no degree/no degree yet","324","0.494322331124274","0.452538452715154","0.536106209533394"
"Never","1995","Employed","lower secondary degree","1548","0.518642582577266","0.500593833467749","0.536691331686783"
"Never","1995","Employed","secondary school degree","1385","0.482084765438956","0.463419419990258","0.500750110887654"
"Never","1995","Employed","college entrance qualification","718","0.499194125029227","0.473188136953919","0.525200113104536"
"Never","1995","Employed","Other degree","540","0.693214492590345","0.66107706686624","0.725351918314449"
"Never","1995","Employed","no degree/no degree yet","210","0.642931576583794","0.589335005711523","0.696528147456065"
"Daily","1996","Not Employed","lower secondary degree","","","",""
"Daily","1996","Not Employed","secondary school degree","","","",""
"Daily","1996","Not Employed","college entrance qualification","","","",""
"Daily","1996","Not Employed","Other degree","","","",""
"Daily","1996","Not Employed","no degree/no degree yet","","","",""
"Daily","1996","Employed","lower secondary degree","","","",""
"Daily","1996","Employed","secondary school degree","","","",""
"Daily","1996","Employed","college entrance qualification","","","",""
"Daily","1996","Employed","Other degree","","","",""
"Daily","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1996","Not Employed","secondary school degree","","","",""
"Min 1x per week","1996","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1996","Not Employed","Other degree","","","",""
"Min 1x per week","1996","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1996","Employed","lower secondary degree","","","",""
"Min 1x per week","1996","Employed","secondary school degree","","","",""
"Min 1x per week","1996","Employed","college entrance qualification","","","",""
"Min 1x per week","1996","Employed","Other degree","","","",""
"Min 1x per week","1996","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1996","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1996","Not Employed","secondary school degree","","","",""
"Min 1x per month","1996","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1996","Not Employed","Other degree","","","",""
"Min 1x per month","1996","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1996","Employed","lower secondary degree","","","",""
"Min 1x per month","1996","Employed","secondary school degree","","","",""
"Min 1x per month","1996","Employed","college entrance qualification","","","",""
"Min 1x per month","1996","Employed","Other degree","","","",""
"Min 1x per month","1996","Employed","no degree/no degree yet","","","",""
"Rarely","1996","Not Employed","lower secondary degree","","","",""
"Rarely","1996","Not Employed","secondary school degree","","","",""
"Rarely","1996","Not Employed","college entrance qualification","","","",""
"Rarely","1996","Not Employed","Other degree","","","",""
"Rarely","1996","Not Employed","no degree/no degree yet","","","",""
"Rarely","1996","Employed","lower secondary degree","","","",""
"Rarely","1996","Employed","secondary school degree","","","",""
"Rarely","1996","Employed","college entrance qualification","","","",""
"Rarely","1996","Employed","Other degree","","","",""
"Rarely","1996","Employed","no degree/no degree yet","","","",""
"Never","1996","Not Employed","lower secondary degree","","","",""
"Never","1996","Not Employed","secondary school degree","","","",""
"Never","1996","Not Employed","college entrance qualification","","","",""
"Never","1996","Not Employed","Other degree","","","",""
"Never","1996","Not Employed","no degree/no degree yet","","","",""
"Never","1996","Employed","lower secondary degree","","","",""
"Never","1996","Employed","secondary school degree","","","",""
"Never","1996","Employed","college entrance qualification","","","",""
"Never","1996","Employed","Other degree","","","",""
"Never","1996","Employed","no degree/no degree yet","","","",""
"Daily","1997","Not Employed","lower secondary degree","","","",""
"Daily","1997","Not Employed","secondary school degree","","","",""
"Daily","1997","Not Employed","college entrance qualification","","","",""
"Daily","1997","Not Employed","Other degree","","","",""
"Daily","1997","Not Employed","no degree/no degree yet","","","",""
"Daily","1997","Employed","lower secondary degree","","","",""
"Daily","1997","Employed","secondary school degree","","","",""
"Daily","1997","Employed","college entrance qualification","","","",""
"Daily","1997","Employed","Other degree","","","",""
"Daily","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Not Employed","lower secondary degree","","","",""
"Min 1x per week","1997","Not Employed","secondary school degree","","","",""
"Min 1x per week","1997","Not Employed","college entrance qualification","","","",""
"Min 1x per week","1997","Not Employed","Other degree","","","",""
"Min 1x per week","1997","Not Employed","no degree/no degree yet","","","",""
"Min 1x per week","1997","Employed","lower secondary degree","","","",""
"Min 1x per week","1997","Employed","secondary school degree","","","",""
"Min 1x per week","1997","Employed","college entrance qualification","","","",""
"Min 1x per week","1997","Employed","Other degree","","","",""
"Min 1x per week","1997","Employed","no degree/no degree yet","","","",""
"Min 1x per month","1997","Not Employed","lower secondary degree","","","",""
"Min 1x per month","1997","Not Employed","secondary school degree","","","",""
"Min 1x per month","1997","Not Employed","college entrance qualification","","","",""
"Min 1x per month","1997","Not Employed","Other degree","","","",""
"Min 1x per month","1997","Not Employed","no degree/no degree yet","","","",""
"Min 1x per month","1997","Employed","lower secondary degree","","","",""
"Min 1x per month","1997","Employed","secondary school degree","","","",""
"Min 1x per month","1997","Employed","college entrance qualification","","","",""
"Min 1x per month","1997","Employed","Other degree","","","",""
"Min 1x per month","1997","Employed","no degree/no degree yet","","","",""
"Rarely","1997","Not Employed","lower secondary degree","","","",""
"Rarely","1997","Not Employed","secondary school degree","","","",""
"Rarely","1997","Not Employed","college entrance qualification","","","",""
"Rarely","1997","Not Employed","Other degree","","","",""
"Rarely","1997","Not Employed","no degree/no degree yet","","","",""
"Rarely","1997","Employed","lower secondary degree","","","",""
"Rarely","1997","Employed","secondary school degree","","","",""
"Rarely","1997","Employed","college entrance qualification","","","",""
"Rarely","1997","Employed","Other degree","","","",""
"Rarely","1997","Employed","no degree/no degree yet","","","",""
"Never","1997","Not Employed","lower secondary degree","","","",""
"Never","1997","Not Employed","secondary school degree","","","",""
"Never","1997","Not Employed","college entrance qualification","","","",""
"Never","1997","Not Employed","Other degree","","","",""
"Never","1997","Not Employed","no degree/no degree yet","","","",""
"Never","1997","Employed","lower secondary degree","","","",""
"Never","1997","Employed","secondary school degree","","","",""
"Never","1997","Employed","college entrance qualification","","","",""
"Never","1997","Employed","Other degree","","","",""
"Never","1997","Employed","no degree/no degree yet","","","",""
"Daily","1998","Not Employed","lower secondary degree","4","","",""
"Daily","1998","Not Employed","secondary school degree","","","",""
"Daily","1998","Not Employed","college entrance qualification","2","","",""
"Daily","1998","Not Employed","Other degree","","","",""
"Daily","1998","Not Employed","no degree/no degree yet","","","",""
"Daily","1998","Employed","lower secondary degree","7","","",""
"Daily","1998","Employed","secondary school degree","2","","",""
"Daily","1998","Employed","college entrance qualification","1","","",""
"Daily","1998","Employed","Other degree","","","",""
"Daily","1998","Employed","no degree/no degree yet","","","",""
"Min 1x per week","1998","Not Employed","lower secondary degree","69","0.0250485519266877","0.0191551154701551","0.0309419883832203"
"Min 1x per week","1998","Not Employed","secondary school degree","38","0.0338402872604118","0.0220336239655722","0.0456469505552515"
"Min 1x per week","1998","Not Employed","college entrance qualification","24","","",""
"Min 1x per week","1998","Not Employed","Other degree","6","","",""
"Min 1x per week","1998","Not Employed","no degree/no degree yet","45","0.093887129955711","0.0697082394694313","0.118066020441991"
"Min 1x per week","1998","Employed","lower secondary degree","191","0.0700328292292219","0.0607317447001705","0.0793339137582733"
"Min 1x per week","1998","Employed","secondary school degree","184","0.0683922576978231","0.0592881710520516","0.0774963443435945"
"Min 1x per week","1998","Employed","college entrance qualification","65","0.043617999999132","0.0337360563869152","0.0534999436113488"
"Min 1x per week","1998","Employed","Other degree","39","0.0488275340624827","0.0319185378430706","0.0657365302818949"
"Min 1x per week","1998","Employed","no degree/no degree yet","16","","",""
"Min 1x per month","1998","Not Employed","lower secondary degree","131","0.0438183008806912","0.0360988967294203","0.0515377050319621"
"Min 1x per month","1998","Not Employed","secondary school degree","46","0.0396623900490798","0.0269189375369766","0.0524058425611831"
"Min 1x per month","1998","Not Employed","college entrance qualification","55","0.0900501989754017","0.0663416413613389","0.113758756589465"
"Min 1x per month","1998","Not Employed","Other degree","12","","",""
"Min 1x per month","1998","Not Employed","no degree/no degree yet","58","0.12330564000694","0.0960499134046612","0.150561366609219"
"Min 1x per month","1998","Employed","lower secondary degree","290","0.0940195701908299","0.0833826111796969","0.104656529201963"
"Min 1x per month","1998","Employed","secondary school degree","259","0.0966302002160317","0.0859739210065867","0.107286479425477"
"Min 1x per month","1998","Employed","college entrance qualification","148","0.0973868585245804","0.0830420483694553","0.111731668679706"
"Min 1x per month","1998","Employed","Other degree","37","0.0508826584660678","0.0336401420806799","0.0681251748514557"
"Min 1x per month","1998","Employed","no degree/no degree yet","20","","",""
"Rarely","1998","Not Employed","lower secondary degree","498","0.183037833895445","0.168454487049513","0.197621180741378"
"Rarely","1998","Not Employed","secondary school degree","239","0.258638462215161","0.230046281791507","0.287230642638815"
"Rarely","1998","Not Employed","college entrance qualification","172","0.274815236772955","0.237841034156938","0.311789439388972"
"Rarely","1998","Not Employed","Other degree","62","0.127382102902231","0.0933646984958884","0.161399507308574"
"Rarely","1998","Not Employed","no degree/no degree yet","159","0.311759952539031","0.273360739819218","0.350159165258844"
"Rarely","1998","Employed","lower secondary degree","993","0.351499278345845","0.334098591252408","0.368899965439281"
