"pli0089","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1993","16-34 y.","Full Time","","","","","4"
"Rarely","1993","35-65 y.","Part Time","","","","","4"
"Rarely","1993","35-65 y.","Full Time","","","","","4"
"Rarely","1993","66 and older","Part Time","","","","","4"
"Rarely","1993","66 and older","Not Working","","","","","4"
"Rarely","1993","66 and older","Full Time","","","","","4"
"Daily","1994","16-34 y.","Full Time","","","","","1"
"Daily","1994","16-34 y.","Part Time","","","","","1"
"Daily","1994","16-34 y.","Not Working","","","","","1"
"Daily","1994","35-65 y.","Full Time","","","","","1"
"Daily","1994","35-65 y.","Part Time","","","","","1"
"Daily","1994","35-65 y.","Not Working","","","","","1"
"Daily","1994","66 and older","Full Time","","","","","1"
"Daily","1994","66 and older","Part Time","","","","","1"
"Daily","1994","66 and older","Not Working","","","","","1"
"Min 1x per month","1994","16-34 y.","Full Time","","","","","3"
"Min 1x per month","1994","16-34 y.","Part Time","","","","","3"
"Min 1x per month","1994","16-34 y.","Not Working","","","","","3"
"Min 1x per month","1994","35-65 y.","Full Time","","","","","3"
"Min 1x per month","1994","35-65 y.","Not Working","","","","","3"
"Min 1x per month","1994","66 and older","Not Working","","","","","3"
"Min 1x per month","1994","35-65 y.","Part Time","","","","","3"
"Min 1x per month","1994","66 and older","Full Time","","","","","3"
"Min 1x per month","1994","66 and older","Part Time","","","","","3"
"Min 1x per week","1994","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1994","16-34 y.","Full Time","","","","","2"
"Min 1x per week","1994","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1994","35-65 y.","Part Time","","","","","2"
"Min 1x per week","1994","35-65 y.","Not Working","","","","","2"
"Min 1x per week","1994","66 and older","Full Time","","","","","2"
"Min 1x per week","1994","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1994","66 and older","Not Working","","","","","2"
"Min 1x per week","1994","66 and older","Part Time","","","","","2"
"Never","1994","16-34 y.","Full Time","","","","","5"
"Never","1994","16-34 y.","Part Time","","","","","5"
"Never","1994","16-34 y.","Not Working","","","","","5"
"Never","1994","35-65 y.","Full Time","","","","","5"
"Never","1994","35-65 y.","Part Time","","","","","5"
"Never","1994","35-65 y.","Not Working","","","","","5"
"Never","1994","66 and older","Full Time","","","","","5"
"Never","1994","66 and older","Part Time","","","","","5"
"Never","1994","66 and older","Not Working","","","","","5"
"Rarely","1994","16-34 y.","Full Time","","","","","4"
"Rarely","1994","16-34 y.","Part Time","","","","","4"
"Rarely","1994","16-34 y.","Not Working","","","","","4"
"Rarely","1994","35-65 y.","Part Time","","","","","4"
"Rarely","1994","35-65 y.","Not Working","","","","","4"
"Rarely","1994","35-65 y.","Full Time","","","","","4"
"Rarely","1994","66 and older","Part Time","","","","","4"
"Rarely","1994","66 and older","Not Working","","","","","4"
"Rarely","1994","66 and older","Full Time","","","","","4"
"Daily","1995","16-34 y.","Full Time","8","","","","1"
"Daily","1995","16-34 y.","Part Time","4","","","","1"
"Daily","1995","16-34 y.","Not Working","5","","","","1"
"Daily","1995","35-65 y.","Full Time","4","","","","1"
"Daily","1995","35-65 y.","Part Time","1","","","","1"
"Daily","1995","35-65 y.","Not Working","","","","","1"
"Daily","1995","66 and older","Full Time","","","","","1"
"Daily","1995","66 and older","Part Time","","","","","1"
"Daily","1995","66 and older","Not Working","1","","","","1"
"Min 1x per month","1995","16-34 y.","Full Time","287","0.125710764203451","0.112469372020043","0.13895215638686","3"
"Min 1x per month","1995","16-34 y.","Part Time","118","0.113973379682608","0.0956388284189782","0.132307930946237","3"
"Min 1x per month","1995","16-34 y.","Not Working","151","0.109150340189426","0.0925593264397471","0.125741353939106","3"
"Min 1x per month","1995","35-65 y.","Full Time","283","0.0838783750966787","0.0746431207014149","0.0931136294919424","3"
"Min 1x per month","1995","35-65 y.","Part Time","73","0.0540045831542","0.0422152139672688","0.0657939523411312","3"
"Min 1x per month","1995","35-65 y.","Not Working","77","0.0398920870858885","0.0311744493408266","0.0486097248309504","3"
"Min 1x per month","1995","66 and older","Not Working","37","0.0253784747144259","0.0173955868804788","0.033361362548373","3"
"Min 1x per month","1995","66 and older","Full Time","1","","","","3"
"Min 1x per month","1995","66 and older","Part Time","3","","","","3"
"Min 1x per week","1995","16-34 y.","Part Time","78","0.0679383942917548","0.0534197810952959","0.0824570074882137","2"
"Min 1x per week","1995","16-34 y.","Full Time","207","0.0870035567030797","0.0757465507428764","0.0982605626632831","2"
"Min 1x per week","1995","35-65 y.","Full Time","164","0.051823535384055","0.0444384521315922","0.0592086186365177","2"
"Min 1x per week","1995","35-65 y.","Part Time","50","0.0460930812955749","0.0351559956558091","0.0570301669353407","2"
"Min 1x per week","1995","35-65 y.","Not Working","61","0.0437407623946167","0.0346305938768427","0.0528509309123907","2"
"Min 1x per week","1995","66 and older","Full Time","","","","","2"
"Min 1x per week","1995","66 and older","Not Working","19","","","","2"
"Min 1x per week","1995","16-34 y.","Not Working","89","0.0725517379048629","0.0587502177790268","0.086353258030699","2"
"Min 1x per week","1995","66 and older","Part Time","1","","","","2"
"Never","1995","16-34 y.","Full Time","1039","0.419353073544774","0.399644017217027","0.439062129872521","5"
"Never","1995","16-34 y.","Part Time","598","0.48392865900652","0.45509559946111","0.51276171855193","5"
"Never","1995","35-65 y.","Full Time","1921","0.528855535904523","0.512225512323324","0.545485559485723","5"
"Never","1995","35-65 y.","Part Time","945","0.622598528390887","0.597315063963288","0.647881992818487","5"
"Never","1995","66 and older","Full Time","8","","","","5"
"Never","1995","66 and older","Part Time","19","","","","5"
"Never","1995","66 and older","Not Working","1301","0.874420009885271","0.857599872637503","0.891240147133039","5"
"Never","1995","16-34 y.","Not Working","709","0.498843783001634","0.472241003771621","0.525446562231646","5"
"Never","1995","35-65 y.","Not Working","1428","0.708531589359533","0.68828878071278","0.728774398006286","5"
"Rarely","1995","16-34 y.","Part Time","356","0.331408766761496","0.304250157815302","0.35856737570769","4"
"Rarely","1995","16-34 y.","Full Time","867","0.365546694349385","0.346311742103295","0.384781646595475","4"
"Rarely","1995","35-65 y.","Part Time","343","0.276858300475603","0.253519892911674","0.300196708039532","4"
"Rarely","1995","35-65 y.","Not Working","370","0.207835561159962","0.189761197546899","0.225909924773025","4"
"Rarely","1995","66 and older","Full Time","1","","","","4"
"Rarely","1995","66 and older","Not Working","133","0.0872092521706507","0.0728881591658748","0.101530345175427","4"
"Rarely","1995","16-34 y.","Not Working","403","0.31378518997286","0.289096136996169","0.33847424294955","4"
"Rarely","1995","35-65 y.","Full Time","1089","0.334545458690649","0.318826127745365","0.350264789635933","4"
"Rarely","1995","66 and older","Part Time","8","","","","4"
"Daily","1996","16-34 y.","Full Time","","","","","1"
"Daily","1996","16-34 y.","Part Time","","","","","1"
"Daily","1996","16-34 y.","Not Working","","","","","1"
"Daily","1996","35-65 y.","Full Time","","","","","1"
"Daily","1996","35-65 y.","Part Time","","","","","1"
"Daily","1996","35-65 y.","Not Working","","","","","1"
"Daily","1996","66 and older","Full Time","","","","","1"
"Daily","1996","66 and older","Part Time","","","","","1"
"Daily","1996","66 and older","Not Working","","","","","1"
"Min 1x per month","1996","16-34 y.","Full Time","","","","","3"
"Min 1x per month","1996","16-34 y.","Part Time","","","","","3"
"Min 1x per month","1996","16-34 y.","Not Working","","","","","3"
"Min 1x per month","1996","35-65 y.","Full Time","","","","","3"
"Min 1x per month","1996","35-65 y.","Part Time","","","","","3"
"Min 1x per month","1996","35-65 y.","Not Working","","","","","3"
"Min 1x per month","1996","66 and older","Not Working","","","","","3"
"Min 1x per month","1996","66 and older","Part Time","","","","","3"
"Min 1x per month","1996","66 and older","Full Time","","","","","3"
"Min 1x per week","1996","16-34 y.","Full Time","","","","","2"
"Min 1x per week","1996","35-65 y.","Not Working","","","","","2"
"Min 1x per week","1996","66 and older","Not Working","","","","","2"
"Min 1x per week","1996","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1996","35-65 y.","Part Time","","","","","2"
"Min 1x per week","1996","66 and older","Part Time","","","","","2"
"Min 1x per week","1996","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1996","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1996","66 and older","Full Time","","","","","2"
"Never","1996","16-34 y.","Full Time","","","","","5"
"Never","1996","16-34 y.","Part Time","","","","","5"
"Never","1996","16-34 y.","Not Working","","","","","5"
"Never","1996","35-65 y.","Full Time","","","","","5"
"Never","1996","35-65 y.","Part Time","","","","","5"
"Never","1996","66 and older","Full Time","","","","","5"
"Never","1996","66 and older","Part Time","","","","","5"
"Never","1996","66 and older","Not Working","","","","","5"
"Never","1996","35-65 y.","Not Working","","","","","5"
"Rarely","1996","16-34 y.","Part Time","","","","","4"
"Rarely","1996","16-34 y.","Full Time","","","","","4"
"Rarely","1996","16-34 y.","Not Working","","","","","4"
"Rarely","1996","35-65 y.","Full Time","","","","","4"
"Rarely","1996","35-65 y.","Part Time","","","","","4"
"Rarely","1996","35-65 y.","Not Working","","","","","4"
"Rarely","1996","66 and older","Full Time","","","","","4"
"Rarely","1996","66 and older","Not Working","","","","","4"
"Rarely","1996","66 and older","Part Time","","","","","4"
"Daily","1997","16-34 y.","Full Time","","","","","1"
"Daily","1997","16-34 y.","Part Time","","","","","1"
"Daily","1997","16-34 y.","Not Working","","","","","1"
"Daily","1997","35-65 y.","Full Time","","","","","1"
"Daily","1997","35-65 y.","Part Time","","","","","1"
"Daily","1997","35-65 y.","Not Working","","","","","1"
"Daily","1997","66 and older","Full Time","","","","","1"
"Daily","1997","66 and older","Part Time","","","","","1"
"Daily","1997","66 and older","Not Working","","","","","1"
"Min 1x per month","1997","16-34 y.","Full Time","","","","","3"
"Min 1x per month","1997","16-34 y.","Part Time","","","","","3"
"Min 1x per month","1997","16-34 y.","Not Working","","","","","3"
"Min 1x per month","1997","35-65 y.","Full Time","","","","","3"
"Min 1x per month","1997","35-65 y.","Part Time","","","","","3"
"Min 1x per month","1997","35-65 y.","Not Working","","","","","3"
"Min 1x per month","1997","66 and older","Not Working","","","","","3"
"Min 1x per month","1997","66 and older","Full Time","","","","","3"
"Min 1x per month","1997","66 and older","Part Time","","","","","3"
"Min 1x per week","1997","16-34 y.","Full Time","","","","","2"
"Min 1x per week","1997","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1997","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1997","35-65 y.","Part Time","","","","","2"
"Min 1x per week","1997","35-65 y.","Not Working","","","","","2"
"Min 1x per week","1997","66 and older","Not Working","","","","","2"
"Min 1x per week","1997","66 and older","Part Time","","","","","2"
"Min 1x per week","1997","16-34 y.","Part Time","","","","","2"
"Min 1x per week","1997","66 and older","Full Time","","","","","2"
"Never","1997","16-34 y.","Full Time","","","","","5"
"Never","1997","16-34 y.","Part Time","","","","","5"
"Never","1997","16-34 y.","Not Working","","","","","5"
"Never","1997","35-65 y.","Full Time","","","","","5"
"Never","1997","35-65 y.","Part Time","","","","","5"
"Never","1997","66 and older","Full Time","","","","","5"
"Never","1997","66 and older","Part Time","","","","","5"
"Never","1997","66 and older","Not Working","","","","","5"
"Never","1997","35-65 y.","Not Working","","","","","5"
"Rarely","1997","16-34 y.","Full Time","","","","","4"
"Rarely","1997","16-34 y.","Part Time","","","","","4"
"Rarely","1997","16-34 y.","Not Working","","","","","4"
"Rarely","1997","35-65 y.","Full Time","","","","","4"
"Rarely","1997","35-65 y.","Part Time","","","","","4"
"Rarely","1997","35-65 y.","Not Working","","","","","4"
"Rarely","1997","66 and older","Full Time","","","","","4"
"Rarely","1997","66 and older","Not Working","","","","","4"
"Rarely","1997","66 and older","Part Time","","","","","4"
"Daily","1998","16-34 y.","Full Time","4","","","","1"
"Daily","1998","16-34 y.","Part Time","3","","","","1"
"Daily","1998","16-34 y.","Not Working","1","","","","1"
"Daily","1998","35-65 y.","Full Time","3","","","","1"
"Daily","1998","35-65 y.","Part Time","","","","","1"
"Daily","1998","66 and older","Not Working","2","","","","1"
"Daily","1998","35-65 y.","Not Working","3","","","","1"
"Daily","1998","66 and older","Full Time","","","","","1"
"Daily","1998","66 and older","Part Time","","","","","1"
"Min 1x per month","1998","16-34 y.","Part Time","116","0.102593611383944","0.0849799191889633","0.120207303578924","3"
"Min 1x per month","1998","16-34 y.","Full Time","293","0.126094806731816","0.112598628982501","0.13959098448113","3"
"Min 1x per month","1998","35-65 y.","Part Time","94","0.0522835188836491","0.041632927226634","0.0629341105406641","3"
"Min 1x per month","1998","66 and older","Not Working","53","0.0268922805366574","0.0194107715786272","0.0343737894946875","3"
"Min 1x per month","1998","16-34 y.","Not Working","147","0.115292029940301","0.0984660774332464","0.132117982447355","3"
"Min 1x per month","1998","35-65 y.","Full Time","305","0.0942074567412002","0.0847059610242941","0.103708952458106","3"
"Min 1x per month","1998","35-65 y.","Not Working","116","0.0529618058854748","0.0435562537918234","0.0623673579791262","3"
"Min 1x per month","1998","66 and older","Full Time","","","","","3"
"Min 1x per month","1998","66 and older","Part Time","2","","","","3"
"Min 1x per week","1998","16-34 y.","Full Time","178","0.0818497459156052","0.0707043480527651","0.0929951437784453","2"
"Min 1x per week","1998","16-34 y.","Not Working","108","0.0782008114751601","0.0640557826590713","0.092345840291249","2"
"Min 1x per week","1998","35-65 y.","Full Time","185","0.0532615461162745","0.0459576117847173","0.0605654804478317","2"
"Min 1x per week","1998","35-65 y.","Part Time","76","0.0536969725192148","0.0429114267088169","0.0644825183296126","2"
"Min 1x per week","1998","35-65 y.","Not Working","56","0.0283986495866992","0.021422559943626","0.0353747392297725","2"
"Min 1x per week","1998","66 and older","Part Time","","","","","2"
"Min 1x per week","1998","66 and older","Not Working","28","","","","2"
"Min 1x per week","1998","16-34 y.","Part Time","92","0.0803575289589808","0.064577112445385","0.0961379454725766","2"
"Min 1x per week","1998","66 and older","Full Time","1","","","","2"
"Never","1998","16-34 y.","Full Time","946","0.396877236973197","0.376986036961478","0.416768436984915","5"
"Never","1998","35-65 y.","Full Time","1882","0.495632663105505","0.479370122156528","0.511895204054482","5"
"Never","1998","35-65 y.","Part Time","998","0.570383745443318","0.546698601120757","0.59406888976588","5"
"Never","1998","66 and older","Full Time","11","","","","5"
"Never","1998","66 and older","Part Time","32","0.787901978756797","0.665716873518271","0.910087083995323","5"
"Never","1998","66 and older","Not Working","1500","0.839309677380566","0.822325250311661","0.85629410444947","5"
"Never","1998","16-34 y.","Part Time","528","0.442000623080185","0.413171995809595","0.470829250350774","5"
"Never","1998","16-34 y.","Not Working","658","0.457060232760794","0.43081547368171","0.483304991839879","5"
"Never","1998","35-65 y.","Not Working","1503","0.662442411420077","0.642582964200981","0.682301858639172","5"
"Rarely","1998","16-34 y.","Full Time","903","0.393500696618761","0.37363892722806","0.413362466009462","4"
"Rarely","1998","16-34 y.","Not Working","470","0.34916792287981","0.324053009164163","0.374282836595458","4"
"Rarely","1998","35-65 y.","Part Time","510","0.323635763153818","0.301250062898364","0.346021463409272","4"
"Rarely","1998","35-65 y.","Not Working","500","0.254385791298945","0.236095413922993","0.272676168674896","4"
"Rarely","1998","66 and older","Not Working","213","0.117301171430284","0.102419477281861","0.132182865578707","4"
"Rarely","1998","16-34 y.","Part Time","401","0.371114326742152","0.343070622636696","0.399158030847608","4"
"Rarely","1998","35-65 y.","Full Time","1256","0.356077515856006","0.340502659956341","0.371652371755672","4"
"Rarely","1998","66 and older","Full Time","3","","","","4"
"Rarely","1998","66 and older","Part Time","9","","","","4"
"Daily","1999","16-34 y.","Full Time","","","","","1"
"Daily","1999","16-34 y.","Part Time","","","","","1"
"Daily","1999","16-34 y.","Not Working","","","","","1"
"Daily","1999","35-65 y.","Full Time","","","","","1"
"Daily","1999","35-65 y.","Part Time","","","","","1"
"Daily","1999","66 and older","Part Time","","","","","1"
"Daily","1999","66 and older","Not Working","","","","","1"
"Daily","1999","66 and older","Full Time","","","","","1"
"Daily","1999","35-65 y.","Not Working","","","","","1"
"Min 1x per month","1999","16-34 y.","Full Time","","","","","3"
"Min 1x per month","1999","16-34 y.","Part Time","","","","","3"
"Min 1x per month","1999","16-34 y.","Not Working","","","","","3"
"Min 1x per month","1999","35-65 y.","Full Time","","","","","3"
"Min 1x per month","1999","35-65 y.","Part Time","","","","","3"
"Min 1x per month","1999","66 and older","Not Working","","","","","3"
"Min 1x per month","1999","66 and older","Part Time","","","","","3"
"Min 1x per month","1999","66 and older","Full Time","","","","","3"
"Min 1x per month","1999","35-65 y.","Not Working","","","","","3"
"Min 1x per week","1999","16-34 y.","Full Time","","","","","2"
"Min 1x per week","1999","16-34 y.","Not Working","","","","","2"
"Min 1x per week","1999","35-65 y.","Full Time","","","","","2"
"Min 1x per week","1999","35-65 y.","Part Time","","","","","2"
"Min 1x per week","1999","35-65 y.","Not Working","","","","","2"
"Min 1x per week","1999","66 and older","Part Time","","","","","2"
