"pli0089","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Daily","1996","Employed","indirect migration background","","","","","1"
"Min 1x per month","1996","Not Employed","no migration background","","","","","3"
"Min 1x per month","1996","Not Employed","direct migration background","","","","","3"
"Min 1x per month","1996","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","1996","Employed","no migration background","","","","","3"
"Min 1x per month","1996","Employed","direct migration background","","","","","3"
"Min 1x per month","1996","Employed","indirect migration background","","","","","3"
"Min 1x per week","1996","Not Employed","no migration background","","","","","2"
"Min 1x per week","1996","Not Employed","direct migration background","","","","","2"
"Min 1x per week","1996","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","1996","Employed","direct migration background","","","","","2"
"Min 1x per week","1996","Employed","no migration background","","","","","2"
"Min 1x per week","1996","Employed","indirect migration background","","","","","2"
"Never","1996","Not Employed","no migration background","","","","","5"
"Never","1996","Not Employed","direct migration background","","","","","5"
"Never","1996","Not Employed","indirect migration background","","","","","5"
"Never","1996","Employed","no migration background","","","","","5"
"Never","1996","Employed","direct migration background","","","","","5"
"Never","1996","Employed","indirect migration background","","","","","5"
"Rarely","1996","Not Employed","direct migration background","","","","","4"
"Rarely","1996","Not Employed","no migration background","","","","","4"
"Rarely","1996","Not Employed","indirect migration background","","","","","4"
"Rarely","1996","Employed","no migration background","","","","","4"
"Rarely","1996","Employed","direct migration background","","","","","4"
"Rarely","1996","Employed","indirect migration background","","","","","4"
"Daily","1997","Not Employed","no migration background","","","","","1"
"Daily","1997","Not Employed","direct migration background","","","","","1"
"Daily","1997","Not Employed","indirect migration background","","","","","1"
"Daily","1997","Employed","no migration background","","","","","1"
"Daily","1997","Employed","direct migration background","","","","","1"
"Daily","1997","Employed","indirect migration background","","","","","1"
"Min 1x per month","1997","Not Employed","no migration background","","","","","3"
"Min 1x per month","1997","Not Employed","direct migration background","","","","","3"
"Min 1x per month","1997","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","1997","Employed","no migration background","","","","","3"
"Min 1x per month","1997","Employed","direct migration background","","","","","3"
"Min 1x per month","1997","Employed","indirect migration background","","","","","3"
"Min 1x per week","1997","Not Employed","no migration background","","","","","2"
"Min 1x per week","1997","Not Employed","direct migration background","","","","","2"
"Min 1x per week","1997","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","1997","Employed","no migration background","","","","","2"
"Min 1x per week","1997","Employed","indirect migration background","","","","","2"
"Min 1x per week","1997","Employed","direct migration background","","","","","2"
"Never","1997","Not Employed","no migration background","","","","","5"
"Never","1997","Not Employed","direct migration background","","","","","5"
"Never","1997","Not Employed","indirect migration background","","","","","5"
"Never","1997","Employed","no migration background","","","","","5"
"Never","1997","Employed","direct migration background","","","","","5"
"Never","1997","Employed","indirect migration background","","","","","5"
"Rarely","1997","Not Employed","no migration background","","","","","4"
"Rarely","1997","Not Employed","indirect migration background","","","","","4"
"Rarely","1997","Not Employed","direct migration background","","","","","4"
"Rarely","1997","Employed","no migration background","","","","","4"
"Rarely","1997","Employed","direct migration background","","","","","4"
"Rarely","1997","Employed","indirect migration background","","","","","4"
"Daily","1998","Not Employed","no migration background","5","","","","1"
"Daily","1998","Not Employed","direct migration background","1","","","","1"
"Daily","1998","Not Employed","indirect migration background","","","","","1"
"Daily","1998","Employed","no migration background","8","","","","1"
"Daily","1998","Employed","indirect migration background","1","","","","1"
"Daily","1998","Employed","direct migration background","1","","","","1"
"Min 1x per month","1998","Not Employed","no migration background","253","0.0559817932713177","0.048985070576631","0.0629785159660043","3"
"Min 1x per month","1998","Not Employed","direct migration background","43","0.0371631779970227","0.0254740566065598","0.0488522993874857","3"
"Min 1x per month","1998","Not Employed","indirect migration background","20","","","","3"
"Min 1x per month","1998","Employed","no migration background","652","0.0972726689879971","0.0903515902109342","0.10419374776506","3"
"Min 1x per month","1998","Employed","indirect migration background","53","0.124363899430822","0.0917381264125559","0.156989672449089","3"
"Min 1x per month","1998","Employed","direct migration background","105","0.0635320878025963","0.0507368489888225","0.0763273266163701","3"
"Min 1x per week","1998","Not Employed","no migration background","150","0.0318505188038845","0.0265059762751048","0.0371950613326642","2"
"Min 1x per week","1998","Not Employed","direct migration background","22","","","","2"
"Min 1x per week","1998","Not Employed","indirect migration background","20","","","","2"
"Min 1x per week","1998","Employed","no migration background","405","0.0607759464001825","0.0551957363233703","0.0663561564769947","2"
"Min 1x per week","1998","Employed","direct migration background","91","0.0603907800832017","0.047894972287979","0.0728865878784245","2"
"Min 1x per week","1998","Employed","indirect migration background","36","0.136965680703821","0.102974071192397","0.170957290215244","2"
"Never","1998","Not Employed","no migration background","2774","0.691353801003003","0.677294565127324","0.705413036878681","5"
"Never","1998","Not Employed","direct migration background","799","0.794817365428563","0.769862623944957","0.819772106912168","5"
"Never","1998","Not Employed","indirect migration background","88","0.443715697728905","0.375705825395224","0.511725570062586","5"
"Never","1998","Employed","no migration background","3419","0.474246841766771","0.46258429899653","0.485909384537013","5"
"Never","1998","Employed","direct migration background","819","0.567607426073219","0.541619685089898","0.59359516705654","5"
"Never","1998","Employed","indirect migration background","159","0.386090004576344","0.337956393196793","0.434223615955896","5"
"Rarely","1998","Not Employed","no migration background","965","0.219822918210371","0.207218751114881","0.232427085305861","4"
"Rarely","1998","Not Employed","direct migration background","141","0.140497585279594","0.119023875399265","0.161971295159923","4"
"Rarely","1998","Not Employed","indirect migration background","77","0.39991281959492","0.33285321349951","0.46697242569033","4"
"Rarely","1998","Employed","no migration background","2558","0.366429268720583","0.355175636661039","0.377682900780128","4"
"Rarely","1998","Employed","indirect migration background","144","0.351637182668183","0.304429980471287","0.398844384865079","4"
"Rarely","1998","Employed","direct migration background","380","0.307580705237095","0.283372114596551","0.331789295877638","4"
"Daily","1999","Not Employed","no migration background","","","","","1"
"Daily","1999","Not Employed","direct migration background","","","","","1"
"Daily","1999","Not Employed","indirect migration background","","","","","1"
"Daily","1999","Employed","no migration background","","","","","1"
"Daily","1999","Employed","indirect migration background","","","","","1"
"Daily","1999","Employed","direct migration background","","","","","1"
"Min 1x per month","1999","Not Employed","no migration background","","","","","3"
"Min 1x per month","1999","Not Employed","direct migration background","","","","","3"
"Min 1x per month","1999","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","1999","Employed","no migration background","","","","","3"
"Min 1x per month","1999","Employed","indirect migration background","","","","","3"
"Min 1x per month","1999","Employed","direct migration background","","","","","3"
"Min 1x per week","1999","Not Employed","no migration background","","","","","2"
"Min 1x per week","1999","Not Employed","direct migration background","","","","","2"
"Min 1x per week","1999","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","1999","Employed","no migration background","","","","","2"
"Min 1x per week","1999","Employed","indirect migration background","","","","","2"
"Min 1x per week","1999","Employed","direct migration background","","","","","2"
"Never","1999","Not Employed","direct migration background","","","","","5"
"Never","1999","Not Employed","no migration background","","","","","5"
"Never","1999","Not Employed","indirect migration background","","","","","5"
"Never","1999","Employed","no migration background","","","","","5"
"Never","1999","Employed","direct migration background","","","","","5"
"Never","1999","Employed","indirect migration background","","","","","5"
"Rarely","1999","Not Employed","no migration background","","","","","4"
"Rarely","1999","Not Employed","direct migration background","","","","","4"
"Rarely","1999","Not Employed","indirect migration background","","","","","4"
"Rarely","1999","Employed","no migration background","","","","","4"
"Rarely","1999","Employed","direct migration background","","","","","4"
"Rarely","1999","Employed","indirect migration background","","","","","4"
"Daily","2000","Not Employed","no migration background","","","","","1"
"Daily","2000","Not Employed","direct migration background","","","","","1"
"Daily","2000","Not Employed","indirect migration background","","","","","1"
"Daily","2000","Employed","no migration background","","","","","1"
"Daily","2000","Employed","direct migration background","","","","","1"
"Daily","2000","Employed","indirect migration background","","","","","1"
"Min 1x per month","2000","Not Employed","no migration background","","","","","3"
"Min 1x per month","2000","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2000","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2000","Employed","no migration background","","","","","3"
"Min 1x per month","2000","Employed","direct migration background","","","","","3"
"Min 1x per month","2000","Employed","indirect migration background","","","","","3"
"Min 1x per week","2000","Not Employed","no migration background","","","","","2"
"Min 1x per week","2000","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2000","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2000","Employed","no migration background","","","","","2"
"Min 1x per week","2000","Employed","direct migration background","","","","","2"
"Min 1x per week","2000","Employed","indirect migration background","","","","","2"
"Never","2000","Not Employed","no migration background","","","","","5"
"Never","2000","Not Employed","direct migration background","","","","","5"
"Never","2000","Not Employed","indirect migration background","","","","","5"
"Never","2000","Employed","no migration background","","","","","5"
"Never","2000","Employed","direct migration background","","","","","5"
"Never","2000","Employed","indirect migration background","","","","","5"
"Rarely","2000","Not Employed","no migration background","","","","","4"
"Rarely","2000","Not Employed","direct migration background","","","","","4"
"Rarely","2000","Not Employed","indirect migration background","","","","","4"
"Rarely","2000","Employed","no migration background","","","","","4"
"Rarely","2000","Employed","direct migration background","","","","","4"
"Rarely","2000","Employed","indirect migration background","","","","","4"
"Daily","2001","Not Employed","no migration background","","","","","1"
"Daily","2001","Not Employed","direct migration background","","","","","1"
"Daily","2001","Not Employed","indirect migration background","","","","","1"
"Daily","2001","Employed","no migration background","","","","","1"
"Daily","2001","Employed","indirect migration background","","","","","1"
"Daily","2001","Employed","direct migration background","","","","","1"
"Min 1x per month","2001","Not Employed","no migration background","","","","","3"
"Min 1x per month","2001","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2001","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2001","Employed","no migration background","","","","","3"
"Min 1x per month","2001","Employed","direct migration background","","","","","3"
"Min 1x per month","2001","Employed","indirect migration background","","","","","3"
"Min 1x per week","2001","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2001","Not Employed","no migration background","","","","","2"
"Min 1x per week","2001","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2001","Employed","no migration background","","","","","2"
"Min 1x per week","2001","Employed","direct migration background","","","","","2"
"Min 1x per week","2001","Employed","indirect migration background","","","","","2"
"Never","2001","Not Employed","direct migration background","","","","","5"
"Never","2001","Not Employed","no migration background","","","","","5"
"Never","2001","Not Employed","indirect migration background","","","","","5"
"Never","2001","Employed","no migration background","","","","","5"
"Never","2001","Employed","direct migration background","","","","","5"
"Never","2001","Employed","indirect migration background","","","","","5"
"Rarely","2001","Not Employed","no migration background","","","","","4"
"Rarely","2001","Not Employed","direct migration background","","","","","4"
"Rarely","2001","Not Employed","indirect migration background","","","","","4"
"Rarely","2001","Employed","direct migration background","","","","","4"
"Rarely","2001","Employed","no migration background","","","","","4"
"Rarely","2001","Employed","indirect migration background","","","","","4"
"Daily","2002","Not Employed","no migration background","","","","","1"
"Daily","2002","Not Employed","direct migration background","","","","","1"
"Daily","2002","Not Employed","indirect migration background","","","","","1"
"Daily","2002","Employed","no migration background","","","","","1"
"Daily","2002","Employed","indirect migration background","","","","","1"
"Daily","2002","Employed","direct migration background","","","","","1"
"Min 1x per month","2002","Not Employed","no migration background","","","","","3"
"Min 1x per month","2002","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2002","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2002","Employed","no migration background","","","","","3"
"Min 1x per month","2002","Employed","direct migration background","","","","","3"
"Min 1x per month","2002","Employed","indirect migration background","","","","","3"
"Min 1x per week","2002","Not Employed","no migration background","","","","","2"
"Min 1x per week","2002","Not Employed","direct migration background","","","","","2"
"Min 1x per week","2002","Not Employed","indirect migration background","","","","","2"
"Min 1x per week","2002","Employed","no migration background","","","","","2"
"Min 1x per week","2002","Employed","indirect migration background","","","","","2"
"Min 1x per week","2002","Employed","direct migration background","","","","","2"
"Never","2002","Not Employed","no migration background","","","","","5"
"Never","2002","Not Employed","direct migration background","","","","","5"
"Never","2002","Not Employed","indirect migration background","","","","","5"
"Never","2002","Employed","no migration background","","","","","5"
"Never","2002","Employed","direct migration background","","","","","5"
"Never","2002","Employed","indirect migration background","","","","","5"
"Rarely","2002","Not Employed","no migration background","","","","","4"
"Rarely","2002","Not Employed","direct migration background","","","","","4"
"Rarely","2002","Not Employed","indirect migration background","","","","","4"
"Rarely","2002","Employed","no migration background","","","","","4"
"Rarely","2002","Employed","direct migration background","","","","","4"
"Rarely","2002","Employed","indirect migration background","","","","","4"
"Daily","2003","Not Employed","no migration background","9","","","","1"
"Daily","2003","Not Employed","direct migration background","2","","","","1"
"Daily","2003","Not Employed","indirect migration background","3","","","","1"
"Daily","2003","Employed","no migration background","13","","","","1"
"Daily","2003","Employed","direct migration background","2","","","","1"
"Daily","2003","Employed","indirect migration background","2","","","","1"
"Min 1x per month","2003","Not Employed","no migration background","399","0.0504156766337232","0.0452308067261384","0.055600546541308","3"
"Min 1x per month","2003","Not Employed","direct migration background","35","0.0226322764088603","0.0136406169870941","0.0316239358306265","3"
"Min 1x per month","2003","Not Employed","indirect migration background","28","","","","3"
"Min 1x per month","2003","Employed","no migration background","1139","0.0968281594956305","0.0915088667797496","0.102147452211511","3"
"Min 1x per month","2003","Employed","direct migration background","116","0.0688060075524888","0.0562612295927157","0.0813507855122619","3"
"Min 1x per month","2003","Employed","indirect migration background","62","0.107643651885849","0.0813812422972982","0.1339060614744","3"
"Min 1x per week","2003","Not Employed","direct migration background","34","0.0327206117053588","0.021965042306921","0.0434761811037967","2"
"Min 1x per week","2003","Not Employed","no migration background","253","0.0313126843530306","0.0271856293936724","0.0354397393123888","2"
"Min 1x per week","2003","Not Employed","indirect migration background","19","","","","2"
"Min 1x per week","2003","Employed","no migration background","678","0.055795014357139","0.0516664534249849","0.0599235752892931","2"
"Min 1x per week","2003","Employed","indirect migration background","37","0.0943351961270175","0.0695671456793475","0.119103246574688","2"
"Min 1x per week","2003","Employed","direct migration background","86","0.0496670752372735","0.0388998971134226","0.0604342533611244","2"
"Never","2003","Not Employed","no migration background","4686","0.713995717442564","0.703287372132761","0.724704062752367","5"
"Never","2003","Not Employed","direct migration background","846","0.803602710047906","0.779584802170525","0.827620617925287","5"
"Never","2003","Not Employed","indirect migration background","131","0.572009811322518","0.510179820344526","0.633839802300511","5"
"Never","2003","Employed","no migration background","5718","0.483277070256601","0.474288413036462","0.492265727476739","5"
"Never","2003","Employed","direct migration background","995","0.638238672335157","0.614424672632698","0.662052672037616","5"
"Never","2003","Employed","indirect migration background","267","0.50001174409668","0.457643427936047","0.542380060257312","5"
"Rarely","2003","Not Employed","no migration background","1494","0.203193886089252","0.193658902655147","0.212728869523358","4"
"Rarely","2003","Not Employed","direct migration background","134","0.137434659319749","0.116618966521875","0.158250352117623","4"
"Rarely","2003","Not Employed","indirect migration background","65","0.214467049976886","0.163175829901515","0.265758270052257","4"
"Rarely","2003","Employed","no migration background","4325","0.363312724867548","0.354661626569221","0.371963823165875","4"
"Rarely","2003","Employed","indirect migration background","167","0.293970105467522","0.255365925709416","0.332574285225627","4"
"Rarely","2003","Employed","direct migration background","365","0.239953544608062","0.218788783516939","0.261118305699184","4"
"Daily","2004","Not Employed","no migration background","","","","","1"
"Daily","2004","Not Employed","direct migration background","","","","","1"
"Daily","2004","Not Employed","indirect migration background","","","","","1"
"Daily","2004","Employed","direct migration background","","","","","1"
"Daily","2004","Employed","no migration background","","","","","1"
"Daily","2004","Employed","indirect migration background","","","","","1"
"Min 1x per month","2004","Not Employed","no migration background","","","","","3"
"Min 1x per month","2004","Not Employed","direct migration background","","","","","3"
"Min 1x per month","2004","Not Employed","indirect migration background","","","","","3"
"Min 1x per month","2004","Employed","no migration background","","","","","3"
"Min 1x per month","2004","Employed","direct migration background","","","","","3"
"Min 1x per month","2004","Employed","indirect migration background","","","","","3"
"Min 1x per week","2004","Not Employed","no migration background","","","","","2"
"Min 1x per week","2004","Not Employed","indirect migration background","","","","","2"
