"pli0089","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","Single parent ","Female","192","0.678181251706192","0.623363079627142","0.732999423785242","5"
"Never","1990","Couple + C. GT 16 ","Male","456","0.35546011037781","0.327674752094921","0.383245468660699","5"
"Never","1990","Couple + C. GT 16 ","Female","570","0.606812284432197","0.575076111990774","0.63854845687362","5"
"Never","1990","Couple + C. LE 16 ","Male","465","0.416771159207932","0.386720351707504","0.446821966708359","5"
"Never","1990","Couple + C. LE and GT 16","Male","184","0.378120012784391","0.333661174184396","0.422578851384387","5"
"Never","1990","Couple + C. LE and GT 16","Female","281","0.59997987201307","0.553621443274624","0.646338300751516","5"
"Rarely","1990","(Married) couple without C. ","Male","323","0.274024658588626","0.2482351044361","0.299814212741153","4"
"Rarely","1990","1-pers.-HH","Female","82","0.115527793210724","0.0902846710534267","0.140770915368021","4"
"Rarely","1990","Single parent ","Male","49","0.306134505232435","0.238991219440799","0.373277791024072","4"
"Rarely","1990","1-pers.-HH","Male","109","0.279090591972272","0.236090152402309","0.322091031542236","4"
"Rarely","1990","(Married) couple without C. ","Female","248","0.211588715471619","0.188054264110921","0.235123166832316","4"
"Rarely","1990","Single parent ","Female","50","0.183313693954867","0.137912102055417","0.228715285854317","4"
"Rarely","1990","Couple + C. LE 16 ","Male","328","0.36020342611603","0.330942861884916","0.389463990347144","4"
"Rarely","1990","Couple + C. LE 16 ","Female","235","0.261437890461003","0.23487199190548","0.288003789016526","4"
"Rarely","1990","Couple + C. GT 16 ","Male","356","0.357698669793945","0.329874402378787","0.385522937209103","4"
"Rarely","1990","Couple + C. GT 16 ","Female","240","0.276404751774754","0.24734793730359","0.305461566245917","4"
"Rarely","1990","Couple + C. LE and GT 16","Male","135","0.318648679827763","0.27592864445576","0.361368715199765","4"
"Rarely","1990","Couple + C. LE and GT 16","Female","86","0.24284774466539","0.202270916824626","0.283424572506155","4"
"Daily","1991","1-pers.-HH","Male","","","","","1"
"Daily","1991","1-pers.-HH","Female","","","","","1"
"Daily","1991","(Married) couple without C. ","Male","","","","","1"
"Daily","1991","(Married) couple without C. ","Female","","","","","1"
"Daily","1991","Single parent ","Male","","","","","1"
"Daily","1991","Single parent ","Female","","","","","1"
"Daily","1991","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1991","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1991","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1991","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1991","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1991","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1991","Single parent ","Male","","","","","3"
"Min 1x per month","1991","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1991","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1991","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1991","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1991","Single parent ","Female","","","","","3"
"Min 1x per month","1991","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1991","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1991","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1991","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1991","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1991","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1991","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1991","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1991","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1991","Single parent ","Male","","","","","2"
"Min 1x per week","1991","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1991","Single parent ","Female","","","","","2"
"Min 1x per week","1991","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1991","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1991","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1991","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1991","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1991","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1991","1-pers.-HH","Female","","","","","5"
"Never","1991","1-pers.-HH","Male","","","","","5"
"Never","1991","(Married) couple without C. ","Male","","","","","5"
"Never","1991","Couple + C. LE 16 ","Female","","","","","5"
"Never","1991","(Married) couple without C. ","Female","","","","","5"
"Never","1991","Single parent ","Male","","","","","5"
"Never","1991","Single parent ","Female","","","","","5"
"Never","1991","Couple + C. LE 16 ","Male","","","","","5"
"Never","1991","Couple + C. GT 16 ","Male","","","","","5"
"Never","1991","Couple + C. GT 16 ","Female","","","","","5"
"Never","1991","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1991","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1991","1-pers.-HH","Female","","","","","4"
"Rarely","1991","(Married) couple without C. ","Female","","","","","4"
"Rarely","1991","1-pers.-HH","Male","","","","","4"
"Rarely","1991","(Married) couple without C. ","Male","","","","","4"
"Rarely","1991","Single parent ","Male","","","","","4"
"Rarely","1991","Single parent ","Female","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1991","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1991","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1991","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1991","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1992","1-pers.-HH","Male","","","","","1"
"Daily","1992","1-pers.-HH","Female","","","","","1"
"Daily","1992","(Married) couple without C. ","Male","","","","","1"
"Daily","1992","(Married) couple without C. ","Female","","","","","1"
"Daily","1992","Single parent ","Male","","","","","1"
"Daily","1992","Single parent ","Female","","","","","1"
"Daily","1992","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1992","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1992","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1992","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1992","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1992","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1992","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1992","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1992","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1992","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1992","Single parent ","Female","","","","","3"
"Min 1x per month","1992","Single parent ","Male","","","","","3"
"Min 1x per month","1992","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1992","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1992","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1992","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per month","1992","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per week","1992","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1992","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1992","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1992","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1992","Single parent ","Male","","","","","2"
"Min 1x per week","1992","Single parent ","Female","","","","","2"
"Min 1x per week","1992","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1992","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1992","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1992","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1992","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1992","1-pers.-HH","Male","","","","","5"
"Never","1992","1-pers.-HH","Female","","","","","5"
"Never","1992","(Married) couple without C. ","Male","","","","","5"
"Never","1992","Couple + C. LE 16 ","Female","","","","","5"
"Never","1992","(Married) couple without C. ","Female","","","","","5"
"Never","1992","Single parent ","Male","","","","","5"
"Never","1992","Single parent ","Female","","","","","5"
"Never","1992","Couple + C. LE 16 ","Male","","","","","5"
"Never","1992","Couple + C. GT 16 ","Male","","","","","5"
"Never","1992","Couple + C. GT 16 ","Female","","","","","5"
"Never","1992","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1992","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1992","1-pers.-HH","Female","","","","","4"
"Rarely","1992","Single parent ","Male","","","","","4"
"Rarely","1992","1-pers.-HH","Male","","","","","4"
"Rarely","1992","(Married) couple without C. ","Male","","","","","4"
"Rarely","1992","(Married) couple without C. ","Female","","","","","4"
"Rarely","1992","Single parent ","Female","","","","","4"
"Rarely","1992","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1992","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1992","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1992","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1992","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1992","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1993","1-pers.-HH","Male","","","","","1"
"Daily","1993","1-pers.-HH","Female","","","","","1"
"Daily","1993","(Married) couple without C. ","Male","","","","","1"
"Daily","1993","(Married) couple without C. ","Female","","","","","1"
"Daily","1993","Single parent ","Male","","","","","1"
"Daily","1993","Single parent ","Female","","","","","1"
"Daily","1993","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1993","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1993","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1993","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1993","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1993","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1993","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1993","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1993","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1993","Single parent ","Male","","","","","3"
"Min 1x per month","1993","Single parent ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1993","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1993","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1993","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1993","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1993","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1993","Single parent ","Male","","","","","2"
"Min 1x per week","1993","Single parent ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1993","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1993","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1993","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1993","1-pers.-HH","Male","","","","","5"
"Never","1993","1-pers.-HH","Female","","","","","5"
"Never","1993","(Married) couple without C. ","Male","","","","","5"
"Never","1993","(Married) couple without C. ","Female","","","","","5"
"Never","1993","Single parent ","Male","","","","","5"
"Never","1993","Single parent ","Female","","","","","5"
"Never","1993","Couple + C. LE 16 ","Male","","","","","5"
"Never","1993","Couple + C. LE 16 ","Female","","","","","5"
"Never","1993","Couple + C. GT 16 ","Male","","","","","5"
"Never","1993","Couple + C. GT 16 ","Female","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1993","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1993","1-pers.-HH","Male","","","","","4"
"Rarely","1993","(Married) couple without C. ","Male","","","","","4"
"Rarely","1993","(Married) couple without C. ","Female","","","","","4"
"Rarely","1993","1-pers.-HH","Female","","","","","4"
"Rarely","1993","Single parent ","Female","","","","","4"
"Rarely","1993","Single parent ","Male","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1993","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1993","Couple + C. GT 16 ","Female","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1993","Couple + C. LE and GT 16","Female","","","","","4"
"Daily","1994","1-pers.-HH","Male","","","","","1"
"Daily","1994","1-pers.-HH","Female","","","","","1"
"Daily","1994","(Married) couple without C. ","Male","","","","","1"
"Daily","1994","(Married) couple without C. ","Female","","","","","1"
"Daily","1994","Single parent ","Male","","","","","1"
"Daily","1994","Single parent ","Female","","","","","1"
"Daily","1994","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1994","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1994","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1994","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","Male","","","","","1"
"Daily","1994","Couple + C. LE and GT 16","Female","","","","","1"
"Min 1x per month","1994","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1994","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1994","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1994","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1994","Single parent ","Male","","","","","3"
"Min 1x per month","1994","Single parent ","Female","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1994","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1994","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per month","1994","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per week","1994","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1994","Single parent ","Female","","","","","2"
"Min 1x per week","1994","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","Male","","","","","2"
"Min 1x per week","1994","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1994","Single parent ","Male","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Male","","","","","2"
"Min 1x per week","1994","Couple + C. LE 16 ","Female","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Male","","","","","2"
"Min 1x per week","1994","Couple + C. GT 16 ","Female","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Male","","","","","2"
"Min 1x per week","1994","Couple + C. LE and GT 16","Female","","","","","2"
"Never","1994","1-pers.-HH","Male","","","","","5"
"Never","1994","1-pers.-HH","Female","","","","","5"
"Never","1994","(Married) couple without C. ","Male","","","","","5"
"Never","1994","(Married) couple without C. ","Female","","","","","5"
"Never","1994","Single parent ","Male","","","","","5"
"Never","1994","Single parent ","Female","","","","","5"
"Never","1994","Couple + C. LE 16 ","Male","","","","","5"
"Never","1994","Couple + C. LE 16 ","Female","","","","","5"
"Never","1994","Couple + C. GT 16 ","Male","","","","","5"
"Never","1994","Couple + C. GT 16 ","Female","","","","","5"
"Never","1994","Couple + C. LE and GT 16","Male","","","","","5"
"Never","1994","Couple + C. LE and GT 16","Female","","","","","5"
"Rarely","1994","1-pers.-HH","Male","","","","","4"
"Rarely","1994","1-pers.-HH","Female","","","","","4"
"Rarely","1994","(Married) couple without C. ","Female","","","","","4"
"Rarely","1994","(Married) couple without C. ","Male","","","","","4"
"Rarely","1994","Single parent ","Male","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","Female","","","","","4"
"Rarely","1994","Couple + C. LE 16 ","Male","","","","","4"
"Rarely","1994","Single parent ","Female","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","Male","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","Male","","","","","4"
"Rarely","1994","Couple + C. LE and GT 16","Female","","","","","4"
"Rarely","1994","Couple + C. GT 16 ","Female","","","","","4"
"Daily","1995","1-pers.-HH","Male","1","","","","1"
"Daily","1995","1-pers.-HH","Female","1","","","","1"
"Daily","1995","(Married) couple without C. ","Male","6","","","","1"
"Daily","1995","(Married) couple without C. ","Female","","","","","1"
"Daily","1995","Single parent ","Male","","","","","1"
"Daily","1995","Single parent ","Female","","","","","1"
"Daily","1995","Couple + C. LE 16 ","Male","1","","","","1"
"Daily","1995","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1995","Couple + C. GT 16 ","Male","8","","","","1"
"Daily","1995","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1995","Couple + C. LE and GT 16","Male","3","","","","1"
"Daily","1995","Couple + C. LE and GT 16","Female","1","","","","1"
"Min 1x per month","1995","1-pers.-HH","Male","62","0.102964066036537","0.0771147775755133","0.128813354497561","3"
"Min 1x per month","1995","1-pers.-HH","Female","24","","","","3"
"Min 1x per month","1995","(Married) couple without C. ","Female","80","0.0504508541244007","0.0402195347635198","0.0606821734852816","3"
"Min 1x per month","1995","(Married) couple without C. ","Male","148","0.0782217219564952","0.0656048879936826","0.0908385559193078","3"
"Min 1x per month","1995","Single parent ","Male","34","0.205391290457898","0.147948045809469","0.262834535106327","3"
"Min 1x per month","1995","Single parent ","Female","28","","","","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Male","152","0.0962182804874514","0.081528233500292","0.110908327474611","3"
"Min 1x per month","1995","Couple + C. LE 16 ","Female","76","0.0545779767962008","0.0434231770868669","0.0657327765055348","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Female","67","0.0556635842937276","0.0422363046958017","0.0690908638916534","3"
"Min 1x per month","1995","Couple + C. GT 16 ","Male","174","0.127670734479874","0.109940889915123","0.145400579044624","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Male","92","0.145294769629809","0.117928755553154","0.172660783706464","3"
"Min 1x per month","1995","Couple + C. LE and GT 16","Female","35","0.0551703757621484","0.0369925682307853","0.0733481832935116","3"
"Min 1x per week","1995","1-pers.-HH","Male","35","0.0685217597019308","0.0470334902461111","0.0900100291577505","2"
"Min 1x per week","1995","(Married) couple without C. ","Female","32","0.0220286334213871","0.0151675057082927","0.0288897611344815","2"
"Min 1x per week","1995","1-pers.-HH","Female","16","","","","2"
"Min 1x per week","1995","(Married) couple without C. ","Male","109","0.0664497952291329","0.0547470128360964","0.0781525776221694","2"
"Min 1x per week","1995","Single parent ","Male","28","","","","2"
"Min 1x per week","1995","Single parent ","Female","18","","","","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Male","96","0.0611506693309585","0.049214604449588","0.0730867342123291","2"
"Min 1x per week","1995","Couple + C. LE 16 ","Female","41","0.0300167259971711","0.0216374984116613","0.038395953582681","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Male","124","0.0863086092182671","0.0713893982910425","0.101227820145492","2"
"Min 1x per week","1995","Couple + C. GT 16 ","Female","36","0.0411907534343264","0.0295520378773129","0.0528294689913398","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Male","73","0.113645586114345","0.0889989094814455","0.138292262747244","2"
"Min 1x per week","1995","Couple + C. LE and GT 16","Female","20","","","","2"
"Never","1995","1-pers.-HH","Male","268","0.529516328962731","0.487062898761975","0.571969759163486","5"
"Never","1995","(Married) couple without C. ","Female","1277","0.724922662955386","0.704048363956541","0.74579696195423","5"
"Never","1995","1-pers.-HH","Female","743","0.833771085505584","0.809622627637416","0.857919543373752","5"
"Never","1995","(Married) couple without C. ","Male","997","0.579369803804628","0.55617441704156","0.602565190567696","5"
"Never","1995","Couple + C. LE 16 ","Male","738","0.457040724835017","0.432225187072967","0.481856262597067","5"
"Never","1995","Couple + C. LE 16 ","Female","1105","0.64553161479008","0.62204136068133","0.66902186889883","5"
"Never","1995","Couple + C. GT 16 ","Female","751","0.656158622438792","0.628340835989532","0.683976408888053","5"
"Never","1995","Couple + C. LE and GT 16","Male","259","0.387567073572525","0.349733176536242","0.425400970608808","5"
"Never","1995","Couple + C. LE and GT 16","Female","364","0.571881569676475","0.53248605383881","0.61127708551414","5"
"Never","1995","Single parent ","Male","69","0.320779435407819","0.25440819058512","0.387150680230519","5"
"Never","1995","Single parent ","Female","285","0.659050374066137","0.61382353037132","0.704277217760954","5"
"Never","1995","Couple + C. GT 16 ","Male","584","0.418240936978095","0.392034747503592","0.444447126452597","5"
"Rarely","1995","1-pers.-HH","Male","165","0.298092160887833","0.259186199225917","0.336998122549748","4"
"Rarely","1995","(Married) couple without C. ","Male","480","0.273677395481748","0.252728664912006","0.29462612605149","4"
"Rarely","1995","1-pers.-HH","Female","129","0.124697234938724","0.10326732903159","0.146127140845858","4"
"Rarely","1995","(Married) couple without C. ","Female","369","0.202597849498827","0.183809234274009","0.221386464723644","4"
"Rarely","1995","Single parent ","Male","59","0.337372071306574","0.270142441065035","0.404601701548114","4"
"Rarely","1995","Couple + C. GT 16 ","Male","471","0.361852026622486","0.336322354908252","0.38738169833672","4"
"Rarely","1995","Single parent ","Female","91","0.219920317851023","0.18040240255293","0.259438233149117","4"
"Rarely","1995","Couple + C. GT 16 ","Female","266","0.246987039833154","0.221730294355369","0.272243785310939","4"
"Rarely","1995","Couple + C. LE 16 ","Female","371","0.269873682416548","0.248075540680954","0.291671824152142","4"
"Rarely","1995","Couple + C. LE and GT 16","Female","186","0.34140129767739","0.303648008202903","0.379154587151877","4"
"Rarely","1995","Couple + C. LE 16 ","Male","561","0.385223926437687","0.36098140892334","0.409466443952034","4"
"Rarely","1995","Couple + C. LE and GT 16","Male","210","0.350636569281274","0.313581221576477","0.387691916986071","4"
"Daily","1996","1-pers.-HH","Male","","","","","1"
"Daily","1996","1-pers.-HH","Female","","","","","1"
"Daily","1996","(Married) couple without C. ","Male","","","","","1"
"Daily","1996","(Married) couple without C. ","Female","","","","","1"
"Daily","1996","Single parent ","Female","","","","","1"
"Daily","1996","Single parent ","Male","","","","","1"
"Daily","1996","Couple + C. LE 16 ","Male","","","","","1"
"Daily","1996","Couple + C. LE 16 ","Female","","","","","1"
"Daily","1996","Couple + C. GT 16 ","Male","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","Female","","","","","1"
"Daily","1996","Couple + C. GT 16 ","Female","","","","","1"
"Daily","1996","Couple + C. LE and GT 16","Male","","","","","1"
"Min 1x per month","1996","1-pers.-HH","Male","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","Male","","","","","3"
"Min 1x per month","1996","1-pers.-HH","Female","","","","","3"
"Min 1x per month","1996","(Married) couple without C. ","Female","","","","","3"
"Min 1x per month","1996","Single parent ","Female","","","","","3"
"Min 1x per month","1996","Single parent ","Male","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","Male","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","Male","","","","","3"
"Min 1x per month","1996","Couple + C. LE 16 ","Female","","","","","3"
"Min 1x per month","1996","Couple + C. GT 16 ","Female","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","Female","","","","","3"
"Min 1x per month","1996","Couple + C. LE and GT 16","Male","","","","","3"
"Min 1x per week","1996","1-pers.-HH","Female","","","","","2"
"Min 1x per week","1996","Single parent ","Male","","","","","2"
"Min 1x per week","1996","1-pers.-HH","Male","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","Female","","","","","2"
"Min 1x per week","1996","Single parent ","Female","","","","","2"
"Min 1x per week","1996","(Married) couple without C. ","Male","","","","","2"
