"pli0089","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Never","1994","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Never","1994","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Never","1994","Baden-Württemberg","1-pers.-HH","","","",""
"Never","1994","Baden-Württemberg","(Married) couple without C. ","","","",""
"Never","1994","Baden-Württemberg","Single parent ","","","",""
"Never","1994","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Never","1994","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Never","1994","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Never","1994","Bavaria","1-pers.-HH","","","",""
"Never","1994","Bavaria","(Married) couple without C. ","","","",""
"Never","1994","Bavaria","Single parent ","","","",""
"Never","1994","Bavaria","Couple + C. LE 16 ","","","",""
"Never","1994","Bavaria","Couple + C. GT 16 ","","","",""
"Never","1994","Bavaria","Couple + C. LE and GT 16","","","",""
"Never","1994","Berlin","1-pers.-HH","","","",""
"Never","1994","Berlin","(Married) couple without C. ","","","",""
"Never","1994","Berlin","Single parent ","","","",""
"Never","1994","Berlin","Couple + C. LE 16 ","","","",""
"Never","1994","Berlin","Couple + C. GT 16 ","","","",""
"Never","1994","Berlin","Couple + C. LE and GT 16","","","",""
"Never","1994","Brandenburg","1-pers.-HH","","","",""
"Never","1994","Brandenburg","(Married) couple without C. ","","","",""
"Never","1994","Brandenburg","Single parent ","","","",""
"Never","1994","Brandenburg","Couple + C. LE 16 ","","","",""
"Never","1994","Brandenburg","Couple + C. GT 16 ","","","",""
"Never","1994","Brandenburg","Couple + C. LE and GT 16","","","",""
"Never","1994","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Never","1994","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Never","1994","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Never","1994","Saxony","1-pers.-HH","","","",""
"Never","1994","Saxony","(Married) couple without C. ","","","",""
"Never","1994","Saxony","Single parent ","","","",""
"Never","1994","Saxony","Couple + C. LE 16 ","","","",""
"Never","1994","Saxony","Couple + C. GT 16 ","","","",""
"Never","1994","Saxony","Couple + C. LE and GT 16","","","",""
"Never","1994","Saxony-Anhalt","1-pers.-HH","","","",""
"Never","1994","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Never","1994","Saxony-Anhalt","Single parent ","","","",""
"Never","1994","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Never","1994","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Never","1994","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Never","1994","Thuringia","1-pers.-HH","","","",""
"Never","1994","Thuringia","(Married) couple without C. ","","","",""
"Never","1994","Thuringia","Single parent ","","","",""
"Never","1994","Thuringia","Couple + C. LE 16 ","","","",""
"Never","1994","Thuringia","Couple + C. GT 16 ","","","",""
"Never","1994","Thuringia","Couple + C. LE and GT 16","","","",""
"Daily","1995","Schleswig-Holstein","1-pers.-HH","","","",""
"Daily","1995","Schleswig-Holstein","(Married) couple without C. ","","","",""
"Daily","1995","Schleswig-Holstein","Single parent ","","","",""
"Daily","1995","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"Daily","1995","Schleswig-Holstein","Couple + C. GT 16 ","1","","",""
"Daily","1995","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"Daily","1995","Hamburg","1-pers.-HH","","","",""
"Daily","1995","Hamburg","(Married) couple without C. ","","","",""
"Daily","1995","Hamburg","Single parent ","","","",""
"Daily","1995","Hamburg","Couple + C. LE 16 ","","","",""
"Daily","1995","Hamburg","Couple + C. GT 16 ","","","",""
"Daily","1995","Hamburg","Couple + C. LE and GT 16","","","",""
"Daily","1995","Lower Saxony","1-pers.-HH","","","",""
"Daily","1995","Lower Saxony","(Married) couple without C. ","1","","",""
"Daily","1995","Lower Saxony","Single parent ","","","",""
"Daily","1995","Lower Saxony","Couple + C. LE 16 ","","","",""
"Daily","1995","Lower Saxony","Couple + C. GT 16 ","","","",""
"Daily","1995","Lower Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1995","Bremen","1-pers.-HH","","","",""
"Daily","1995","Bremen","(Married) couple without C. ","","","",""
"Daily","1995","Bremen","Single parent ","","","",""
"Daily","1995","Bremen","Couple + C. LE 16 ","","","",""
"Daily","1995","Bremen","Couple + C. GT 16 ","1","","",""
"Daily","1995","Bremen","Couple + C. LE and GT 16","","","",""
"Daily","1995","North Rhine-Westphalia","1-pers.-HH","1","","",""
"Daily","1995","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"Daily","1995","North Rhine-Westphalia","Single parent ","","","",""
"Daily","1995","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"Daily","1995","North Rhine-Westphalia","Couple + C. GT 16 ","2","","",""
"Daily","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","4","","",""
"Daily","1995","Hesse","1-pers.-HH","","","",""
"Daily","1995","Hesse","(Married) couple without C. ","2","","",""
"Daily","1995","Hesse","Single parent ","","","",""
"Daily","1995","Hesse","Couple + C. LE 16 ","","","",""
"Daily","1995","Hesse","Couple + C. GT 16 ","2","","",""
"Daily","1995","Hesse","Couple + C. LE and GT 16","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","1","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"Daily","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"Daily","1995","Baden-Württemberg","1-pers.-HH","","","",""
"Daily","1995","Baden-Württemberg","(Married) couple without C. ","1","","",""
"Daily","1995","Baden-Württemberg","Single parent ","","","",""
"Daily","1995","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"Daily","1995","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"Daily","1995","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"Daily","1995","Bavaria","1-pers.-HH","","","",""
"Daily","1995","Bavaria","(Married) couple without C. ","","","",""
"Daily","1995","Bavaria","Single parent ","","","",""
"Daily","1995","Bavaria","Couple + C. LE 16 ","","","",""
"Daily","1995","Bavaria","Couple + C. GT 16 ","1","","",""
"Daily","1995","Bavaria","Couple + C. LE and GT 16","","","",""
"Daily","1995","Berlin","1-pers.-HH","","","",""
"Daily","1995","Berlin","(Married) couple without C. ","","","",""
"Daily","1995","Berlin","Single parent ","","","",""
"Daily","1995","Berlin","Couple + C. LE 16 ","","","",""
"Daily","1995","Berlin","Couple + C. GT 16 ","","","",""
"Daily","1995","Berlin","Couple + C. LE and GT 16","","","",""
"Daily","1995","Brandenburg","1-pers.-HH","","","",""
"Daily","1995","Brandenburg","(Married) couple without C. ","1","","",""
"Daily","1995","Brandenburg","Single parent ","","","",""
"Daily","1995","Brandenburg","Couple + C. LE 16 ","","","",""
"Daily","1995","Brandenburg","Couple + C. GT 16 ","","","",""
"Daily","1995","Brandenburg","Couple + C. LE and GT 16","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"Daily","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"Daily","1995","Saxony","1-pers.-HH","","","",""
"Daily","1995","Saxony","(Married) couple without C. ","","","",""
"Daily","1995","Saxony","Single parent ","","","",""
"Daily","1995","Saxony","Couple + C. LE 16 ","1","","",""
"Daily","1995","Saxony","Couple + C. GT 16 ","","","",""
"Daily","1995","Saxony","Couple + C. LE and GT 16","","","",""
"Daily","1995","Saxony-Anhalt","1-pers.-HH","1","","",""
"Daily","1995","Saxony-Anhalt","(Married) couple without C. ","","","",""
"Daily","1995","Saxony-Anhalt","Single parent ","","","",""
"Daily","1995","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"Daily","1995","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"Daily","1995","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"Daily","1995","Thuringia","1-pers.-HH","","","",""
"Daily","1995","Thuringia","(Married) couple without C. ","","","",""
"Daily","1995","Thuringia","Single parent ","","","",""
"Daily","1995","Thuringia","Couple + C. LE 16 ","","","",""
"Daily","1995","Thuringia","Couple + C. GT 16 ","1","","",""
"Daily","1995","Thuringia","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","Schleswig-Holstein","1-pers.-HH","4","","",""
"Min 1x per week","1995","Schleswig-Holstein","(Married) couple without C. ","1","","",""
"Min 1x per week","1995","Schleswig-Holstein","Single parent ","","","",""
"Min 1x per week","1995","Schleswig-Holstein","Couple + C. LE 16 ","4","","",""
"Min 1x per week","1995","Schleswig-Holstein","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1995","Schleswig-Holstein","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1995","Hamburg","1-pers.-HH","","","",""
"Min 1x per week","1995","Hamburg","(Married) couple without C. ","","","",""
"Min 1x per week","1995","Hamburg","Single parent ","","","",""
"Min 1x per week","1995","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per week","1995","Hamburg","Couple + C. GT 16 ","2","","",""
"Min 1x per week","1995","Hamburg","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","Lower Saxony","1-pers.-HH","3","","",""
"Min 1x per week","1995","Lower Saxony","(Married) couple without C. ","12","","",""
"Min 1x per week","1995","Lower Saxony","Single parent ","6","","",""
"Min 1x per week","1995","Lower Saxony","Couple + C. LE 16 ","14","","",""
"Min 1x per week","1995","Lower Saxony","Couple + C. GT 16 ","10","","",""
"Min 1x per week","1995","Lower Saxony","Couple + C. LE and GT 16","6","","",""
"Min 1x per week","1995","Bremen","1-pers.-HH","","","",""
"Min 1x per week","1995","Bremen","(Married) couple without C. ","1","","",""
"Min 1x per week","1995","Bremen","Single parent ","","","",""
"Min 1x per week","1995","Bremen","Couple + C. LE 16 ","1","","",""
"Min 1x per week","1995","Bremen","Couple + C. GT 16 ","","","",""
"Min 1x per week","1995","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","North Rhine-Westphalia","1-pers.-HH","15","","",""
"Min 1x per week","1995","North Rhine-Westphalia","(Married) couple without C. ","35","0.0674113444971061","0.0482825464602509","0.0865401425339613"
"Min 1x per week","1995","North Rhine-Westphalia","Single parent ","10","","",""
"Min 1x per week","1995","North Rhine-Westphalia","Couple + C. LE 16 ","38","0.0637058801077006","0.0445740360480345","0.0828377241673668"
"Min 1x per week","1995","North Rhine-Westphalia","Couple + C. GT 16 ","35","0.0755948582076837","0.0517719473715586","0.0994177690438089"
"Min 1x per week","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","20","","",""
"Min 1x per week","1995","Hesse","1-pers.-HH","6","","",""
"Min 1x per week","1995","Hesse","(Married) couple without C. ","20","","",""
"Min 1x per week","1995","Hesse","Single parent ","1","","",""
"Min 1x per week","1995","Hesse","Couple + C. LE 16 ","12","","",""
"Min 1x per week","1995","Hesse","Couple + C. GT 16 ","15","","",""
"Min 1x per week","1995","Hesse","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","4","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","7","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Single parent ","2","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","12","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","14","","",""
"Min 1x per week","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","1995","Baden-Württemberg","1-pers.-HH","4","","",""
"Min 1x per week","1995","Baden-Württemberg","(Married) couple without C. ","18","","",""
"Min 1x per week","1995","Baden-Württemberg","Single parent ","4","","",""
"Min 1x per week","1995","Baden-Württemberg","Couple + C. LE 16 ","19","","",""
"Min 1x per week","1995","Baden-Württemberg","Couple + C. GT 16 ","22","","",""
"Min 1x per week","1995","Baden-Württemberg","Couple + C. LE and GT 16","15","","",""
"Min 1x per week","1995","Bavaria","1-pers.-HH","6","","",""
"Min 1x per week","1995","Bavaria","(Married) couple without C. ","15","","",""
"Min 1x per week","1995","Bavaria","Single parent ","14","","",""
"Min 1x per week","1995","Bavaria","Couple + C. LE 16 ","12","","",""
"Min 1x per week","1995","Bavaria","Couple + C. GT 16 ","23","","",""
"Min 1x per week","1995","Bavaria","Couple + C. LE and GT 16","15","","",""
"Min 1x per week","1995","Berlin","1-pers.-HH","2","","",""
"Min 1x per week","1995","Berlin","(Married) couple without C. ","2","","",""
"Min 1x per week","1995","Berlin","Single parent ","3","","",""
"Min 1x per week","1995","Berlin","Couple + C. LE 16 ","5","","",""
"Min 1x per week","1995","Berlin","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1995","Berlin","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1995","Brandenburg","1-pers.-HH","","","",""
"Min 1x per week","1995","Brandenburg","(Married) couple without C. ","7","","",""
"Min 1x per week","1995","Brandenburg","Single parent ","","","",""
"Min 1x per week","1995","Brandenburg","Couple + C. LE 16 ","1","","",""
"Min 1x per week","1995","Brandenburg","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1995","Brandenburg","Couple + C. LE and GT 16","4","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","5","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Single parent ","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"Min 1x per week","1995","Saxony","1-pers.-HH","1","","",""
"Min 1x per week","1995","Saxony","(Married) couple without C. ","8","","",""
"Min 1x per week","1995","Saxony","Single parent ","5","","",""
"Min 1x per week","1995","Saxony","Couple + C. LE 16 ","4","","",""
"Min 1x per week","1995","Saxony","Couple + C. GT 16 ","8","","",""
"Min 1x per week","1995","Saxony","Couple + C. LE and GT 16","10","","",""
"Min 1x per week","1995","Saxony-Anhalt","1-pers.-HH","3","","",""
"Min 1x per week","1995","Saxony-Anhalt","(Married) couple without C. ","7","","",""
"Min 1x per week","1995","Saxony-Anhalt","Single parent ","","","",""
"Min 1x per week","1995","Saxony-Anhalt","Couple + C. LE 16 ","2","","",""
"Min 1x per week","1995","Saxony-Anhalt","Couple + C. GT 16 ","5","","",""
"Min 1x per week","1995","Saxony-Anhalt","Couple + C. LE and GT 16","6","","",""
"Min 1x per week","1995","Thuringia","1-pers.-HH","3","","",""
"Min 1x per week","1995","Thuringia","(Married) couple without C. ","3","","",""
"Min 1x per week","1995","Thuringia","Single parent ","1","","",""
"Min 1x per week","1995","Thuringia","Couple + C. LE 16 ","13","","",""
"Min 1x per week","1995","Thuringia","Couple + C. GT 16 ","14","","",""
"Min 1x per week","1995","Thuringia","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","1995","Schleswig-Holstein","1-pers.-HH","1","","",""
"Min 1x per month","1995","Schleswig-Holstein","(Married) couple without C. ","7","","",""
"Min 1x per month","1995","Schleswig-Holstein","Single parent ","1","","",""
"Min 1x per month","1995","Schleswig-Holstein","Couple + C. LE 16 ","1","","",""
"Min 1x per month","1995","Schleswig-Holstein","Couple + C. GT 16 ","3","","",""
"Min 1x per month","1995","Schleswig-Holstein","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","1995","Hamburg","1-pers.-HH","3","","",""
"Min 1x per month","1995","Hamburg","(Married) couple without C. ","3","","",""
"Min 1x per month","1995","Hamburg","Single parent ","","","",""
"Min 1x per month","1995","Hamburg","Couple + C. LE 16 ","","","",""
"Min 1x per month","1995","Hamburg","Couple + C. GT 16 ","","","",""
"Min 1x per month","1995","Hamburg","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","1995","Lower Saxony","1-pers.-HH","10","","",""
"Min 1x per month","1995","Lower Saxony","(Married) couple without C. ","24","","",""
"Min 1x per month","1995","Lower Saxony","Single parent ","7","","",""
"Min 1x per month","1995","Lower Saxony","Couple + C. LE 16 ","16","","",""
"Min 1x per month","1995","Lower Saxony","Couple + C. GT 16 ","24","","",""
"Min 1x per month","1995","Lower Saxony","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","1995","Bremen","1-pers.-HH","","","",""
"Min 1x per month","1995","Bremen","(Married) couple without C. ","","","",""
"Min 1x per month","1995","Bremen","Single parent ","3","","",""
"Min 1x per month","1995","Bremen","Couple + C. LE 16 ","1","","",""
"Min 1x per month","1995","Bremen","Couple + C. GT 16 ","1","","",""
"Min 1x per month","1995","Bremen","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1995","North Rhine-Westphalia","1-pers.-HH","22","","",""
"Min 1x per month","1995","North Rhine-Westphalia","(Married) couple without C. ","38","0.0594954699019314","0.0414487399942824","0.0775421998095804"
"Min 1x per month","1995","North Rhine-Westphalia","Single parent ","16","","",""
"Min 1x per month","1995","North Rhine-Westphalia","Couple + C. LE 16 ","57","0.0996594780273562","0.0761943122359517","0.123124643818761"
"Min 1x per month","1995","North Rhine-Westphalia","Couple + C. GT 16 ","55","0.114969831464614","0.0862230977861504","0.143716565143077"
"Min 1x per month","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","21","","",""
"Min 1x per month","1995","Hesse","1-pers.-HH","5","","",""
"Min 1x per month","1995","Hesse","(Married) couple without C. ","13","","",""
"Min 1x per month","1995","Hesse","Single parent ","4","","",""
"Min 1x per month","1995","Hesse","Couple + C. LE 16 ","17","","",""
"Min 1x per month","1995","Hesse","Couple + C. GT 16 ","13","","",""
"Min 1x per month","1995","Hesse","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","1","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","8","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Single parent ","2","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","8","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","13","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","5","","",""
"Min 1x per month","1995","Baden-Württemberg","1-pers.-HH","12","","",""
"Min 1x per month","1995","Baden-Württemberg","(Married) couple without C. ","44","0.0966750750651178","0.0679299415606733","0.125420208569562"
"Min 1x per month","1995","Baden-Württemberg","Single parent ","8","","",""
"Min 1x per month","1995","Baden-Württemberg","Couple + C. LE 16 ","47","0.109856869262793","0.0795507750860314","0.140162963439555"
"Min 1x per month","1995","Baden-Württemberg","Couple + C. GT 16 ","47","0.114546064897376","0.0823983217964852","0.146693807998267"
"Min 1x per month","1995","Baden-Württemberg","Couple + C. LE and GT 16","35","0.164066111431565","0.1128689985718","0.21526322429133"
"Min 1x per month","1995","Bavaria","1-pers.-HH","19","","",""
"Min 1x per month","1995","Bavaria","(Married) couple without C. ","35","0.0726924485163759","0.0484055321163906","0.0969793649163613"
"Min 1x per month","1995","Bavaria","Single parent ","9","","",""
"Min 1x per month","1995","Bavaria","Couple + C. LE 16 ","28","","",""
"Min 1x per month","1995","Bavaria","Couple + C. GT 16 ","36","0.105780959970679","0.0715992641688436","0.139962655772515"
"Min 1x per month","1995","Bavaria","Couple + C. LE and GT 16","19","","",""
"Min 1x per month","1995","Berlin","1-pers.-HH","1","","",""
"Min 1x per month","1995","Berlin","(Married) couple without C. ","4","","",""
"Min 1x per month","1995","Berlin","Single parent ","2","","",""
"Min 1x per month","1995","Berlin","Couple + C. LE 16 ","4","","",""
"Min 1x per month","1995","Berlin","Couple + C. GT 16 ","4","","",""
"Min 1x per month","1995","Berlin","Couple + C. LE and GT 16","1","","",""
"Min 1x per month","1995","Brandenburg","1-pers.-HH","1","","",""
"Min 1x per month","1995","Brandenburg","(Married) couple without C. ","6","","",""
"Min 1x per month","1995","Brandenburg","Single parent ","1","","",""
"Min 1x per month","1995","Brandenburg","Couple + C. LE 16 ","4","","",""
"Min 1x per month","1995","Brandenburg","Couple + C. GT 16 ","9","","",""
"Min 1x per month","1995","Brandenburg","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","1-pers.-HH","2","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","(Married) couple without C. ","7","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Single parent ","1","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","8","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","",""
"Min 1x per month","1995","Saxony","1-pers.-HH","2","","",""
"Min 1x per month","1995","Saxony","(Married) couple without C. ","16","","",""
"Min 1x per month","1995","Saxony","Single parent ","3","","",""
"Min 1x per month","1995","Saxony","Couple + C. LE 16 ","19","","",""
"Min 1x per month","1995","Saxony","Couple + C. GT 16 ","7","","",""
"Min 1x per month","1995","Saxony","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","1995","Saxony-Anhalt","1-pers.-HH","1","","",""
"Min 1x per month","1995","Saxony-Anhalt","(Married) couple without C. ","15","","",""
"Min 1x per month","1995","Saxony-Anhalt","Single parent ","4","","",""
"Min 1x per month","1995","Saxony-Anhalt","Couple + C. LE 16 ","12","","",""
"Min 1x per month","1995","Saxony-Anhalt","Couple + C. GT 16 ","12","","",""
"Min 1x per month","1995","Saxony-Anhalt","Couple + C. LE and GT 16","5","","",""
"Min 1x per month","1995","Thuringia","1-pers.-HH","6","","",""
"Min 1x per month","1995","Thuringia","(Married) couple without C. ","8","","",""
"Min 1x per month","1995","Thuringia","Single parent ","1","","",""
"Min 1x per month","1995","Thuringia","Couple + C. LE 16 ","10","","",""
"Min 1x per month","1995","Thuringia","Couple + C. GT 16 ","9","","",""
"Min 1x per month","1995","Thuringia","Couple + C. LE and GT 16","5","","",""
"Rarely","1995","Schleswig-Holstein","1-pers.-HH","11","","",""
"Rarely","1995","Schleswig-Holstein","(Married) couple without C. ","17","","",""
"Rarely","1995","Schleswig-Holstein","Single parent ","1","","",""
"Rarely","1995","Schleswig-Holstein","Couple + C. LE 16 ","22","","",""
"Rarely","1995","Schleswig-Holstein","Couple + C. GT 16 ","18","","",""
"Rarely","1995","Schleswig-Holstein","Couple + C. LE and GT 16","12","","",""
"Rarely","1995","Hamburg","1-pers.-HH","11","","",""
"Rarely","1995","Hamburg","(Married) couple without C. ","8","","",""
"Rarely","1995","Hamburg","Single parent ","","","",""
"Rarely","1995","Hamburg","Couple + C. LE 16 ","9","","",""
"Rarely","1995","Hamburg","Couple + C. GT 16 ","3","","",""
"Rarely","1995","Hamburg","Couple + C. LE and GT 16","2","","",""
"Rarely","1995","Lower Saxony","1-pers.-HH","30","0.235726526269653","0.157810950061374","0.313642102477932"
"Rarely","1995","Lower Saxony","(Married) couple without C. ","83","0.267676584878045","0.217238465286183","0.318114704469908"
"Rarely","1995","Lower Saxony","Single parent ","19","","",""
"Rarely","1995","Lower Saxony","Couple + C. LE 16 ","86","0.370174556114659","0.309713123742932","0.430635988486386"
"Rarely","1995","Lower Saxony","Couple + C. GT 16 ","54","0.302531587582089","0.236517100394697","0.368546074769481"
"Rarely","1995","Lower Saxony","Couple + C. LE and GT 16","20","","",""
"Rarely","1995","Bremen","1-pers.-HH","3","","",""
"Rarely","1995","Bremen","(Married) couple without C. ","10","","",""
"Rarely","1995","Bremen","Single parent ","3","","",""
"Rarely","1995","Bremen","Couple + C. LE 16 ","6","","",""
"Rarely","1995","Bremen","Couple + C. GT 16 ","6","","",""
"Rarely","1995","Bremen","Couple + C. LE and GT 16","2","","",""
"Rarely","1995","North Rhine-Westphalia","1-pers.-HH","58","0.182310356153487","0.138025362810224","0.22659534949675"
"Rarely","1995","North Rhine-Westphalia","(Married) couple without C. ","182","0.290182932566626","0.25555829191963","0.324807573213622"
"Rarely","1995","North Rhine-Westphalia","Single parent ","27","","",""
"Rarely","1995","North Rhine-Westphalia","Couple + C. LE 16 ","189","0.336113893747244","0.299109699941843","0.373118087552645"
"Rarely","1995","North Rhine-Westphalia","Couple + C. GT 16 ","135","0.318382805886089","0.276400857326531","0.360364754445647"
"Rarely","1995","North Rhine-Westphalia","Couple + C. LE and GT 16","68","0.265524488277412","0.213612621863993","0.317436354690832"
"Rarely","1995","Hesse","1-pers.-HH","22","","",""
"Rarely","1995","Hesse","(Married) couple without C. ","66","0.221729315256653","0.174800268017668","0.268658362495639"
"Rarely","1995","Hesse","Single parent ","9","","",""
"Rarely","1995","Hesse","Couple + C. LE 16 ","61","0.326375637723898","0.265646360927921","0.387104914519876"
"Rarely","1995","Hesse","Couple + C. GT 16 ","40","0.293571831344642","0.223227946665161","0.363915716024124"
"Rarely","1995","Hesse","Couple + C. LE and GT 16","23","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","1-pers.-HH","3","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","(Married) couple without C. ","39","0.216475824685138","0.156806180509315","0.276145468860961"
"Rarely","1995","Rhineland-Palatinate,Saarland","Single parent ","7","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","53","0.328750121175817","0.258951227695465","0.39854901465617"
"Rarely","1995","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","37","0.27079424771095","0.197961812264102","0.343626683157799"
"Rarely","1995","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","",""
"Rarely","1995","Baden-Württemberg","1-pers.-HH","44","0.191521256269069","0.134036243469798","0.24900626906834"
"Rarely","1995","Baden-Württemberg","(Married) couple without C. ","98","0.213388549108649","0.17353649038275","0.253240607834549"
"Rarely","1995","Baden-Württemberg","Single parent ","18","","",""
"Rarely","1995","Baden-Württemberg","Couple + C. LE 16 ","123","0.348967503282051","0.302774067682314","0.395160938881789"
"Rarely","1995","Baden-Württemberg","Couple + C. GT 16 ","107","0.323573559155288","0.276348314489337","0.370798803821238"
"Rarely","1995","Baden-Württemberg","Couple + C. LE and GT 16","68","0.394689881386851","0.327117842158781","0.462261920614922"
"Rarely","1995","Bavaria","1-pers.-HH","45","0.220246574555315","0.16309796961429","0.27739517949634"
"Rarely","1995","Bavaria","(Married) couple without C. ","107","0.230227679897219","0.190847676923924","0.269607682870514"
"Rarely","1995","Bavaria","Single parent ","20","","",""
"Rarely","1995","Bavaria","Couple + C. LE 16 ","113","0.310212261789719","0.264536353191804","0.355888170387634"
"Rarely","1995","Bavaria","Couple + C. GT 16 ","94","0.302908117489146","0.251837822639203","0.353978412339088"
