"pli0089","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Other degree","general elemantary","32","0.0843807567641157","0.060490237849256","0.108271275678975"
"Min 1x per week","1990","Other degree","middle vocational","35","0.0961328991266816","0.0651179078701638","0.1271478903832"
"Min 1x per week","1990","Other degree","vocational + Abi","8","","",""
"Min 1x per week","1990","Other degree","higher vocational","","","",""
"Min 1x per week","1990","Other degree","higher education","3","","",""
"Min 1x per week","1990","no degree/no degree yet","in school","28","","",""
"Min 1x per week","1990","no degree/no degree yet","inadequately","20","","",""
"Min 1x per week","1990","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1990","no degree/no degree yet","middle vocational","8","","",""
"Min 1x per week","1990","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1990","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1990","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1990","lower secondary degree","in school","","","",""
"Min 1x per month","1990","lower secondary degree","inadequately","","","",""
"Min 1x per month","1990","lower secondary degree","general elemantary","117","0.057622263351011","0.0461790533405682","0.0690654733614538"
"Min 1x per month","1990","lower secondary degree","middle vocational","279","0.097448175224802","0.0862618062845763","0.108634544165028"
"Min 1x per month","1990","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1990","lower secondary degree","higher vocational","25","","",""
"Min 1x per month","1990","lower secondary degree","higher education","1","","",""
"Min 1x per month","1990","secondary school degree","in school","","","",""
"Min 1x per month","1990","secondary school degree","inadequately","","","",""
"Min 1x per month","1990","secondary school degree","general elemantary","41","0.102947394479486","0.0715557927093057","0.134338996249667"
"Min 1x per month","1990","secondary school degree","middle vocational","128","0.099012858387816","0.0813703827182082","0.116655334057424"
"Min 1x per month","1990","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1990","secondary school degree","higher vocational","14","","",""
"Min 1x per month","1990","secondary school degree","higher education","4","","",""
"Min 1x per month","1990","college entrance qualification","in school","","","",""
"Min 1x per month","1990","college entrance qualification","inadequately","","","",""
"Min 1x per month","1990","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1990","college entrance qualification","middle vocational","42","0.14588333310074","0.104611252019184","0.187155414182295"
"Min 1x per month","1990","college entrance qualification","vocational + Abi","20","","",""
"Min 1x per month","1990","college entrance qualification","higher vocational","6","","",""
"Min 1x per month","1990","college entrance qualification","higher education","29","","",""
"Min 1x per month","1990","Other degree","in school","","","",""
"Min 1x per month","1990","Other degree","inadequately","2","","",""
"Min 1x per month","1990","Other degree","general elemantary","36","0.0695219340146878","0.0476614178695621","0.0913824501598135"
"Min 1x per month","1990","Other degree","middle vocational","33","0.0971368062475697","0.0659776105971141","0.128296001898025"
"Min 1x per month","1990","Other degree","vocational + Abi","9","","",""
"Min 1x per month","1990","Other degree","higher vocational","","","",""
"Min 1x per month","1990","Other degree","higher education","2","","",""
"Min 1x per month","1990","no degree/no degree yet","in school","20","","",""
"Min 1x per month","1990","no degree/no degree yet","inadequately","39","0.109479643965759","0.0844748492370321","0.134484438694487"
"Min 1x per month","1990","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1990","no degree/no degree yet","middle vocational","5","","",""
"Min 1x per month","1990","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1990","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1990","no degree/no degree yet","higher education","","","",""
"Rarely","1990","lower secondary degree","in school","","","",""
"Rarely","1990","lower secondary degree","inadequately","","","",""
"Rarely","1990","lower secondary degree","general elemantary","286","0.164407618473654","0.146206486102651","0.182608750844657"
"Rarely","1990","lower secondary degree","middle vocational","743","0.26338655357181","0.246772223664648","0.280000883478972"
"Rarely","1990","lower secondary degree","vocational + Abi","3","","",""
"Rarely","1990","lower secondary degree","higher vocational","65","0.301878841748398","0.241894407134036","0.361863276362759"
"Rarely","1990","lower secondary degree","higher education","5","","",""
"Rarely","1990","secondary school degree","in school","","","",""
"Rarely","1990","secondary school degree","inadequately","","","",""
"Rarely","1990","secondary school degree","general elemantary","120","0.310435821924502","0.262642182614797","0.358229461234208"
"Rarely","1990","secondary school degree","middle vocational","342","0.304399964567977","0.277219521740816","0.331580407395139"
"Rarely","1990","secondary school degree","vocational + Abi","","","",""
"Rarely","1990","secondary school degree","higher vocational","48","0.288701565622936","0.219557228918318","0.357845902327553"
"Rarely","1990","secondary school degree","higher education","12","","",""
"Rarely","1990","college entrance qualification","in school","","","",""
"Rarely","1990","college entrance qualification","inadequately","","","",""
"Rarely","1990","college entrance qualification","general elemantary","","","",""
"Rarely","1990","college entrance qualification","middle vocational","99","0.338725677639237","0.283389415403223","0.394061939875251"
"Rarely","1990","college entrance qualification","vocational + Abi","69","0.329628606892617","0.267084210114092","0.392173003671141"
"Rarely","1990","college entrance qualification","higher vocational","39","0.280929453041491","0.198783994560639","0.363074911522343"
"Rarely","1990","college entrance qualification","higher education","181","0.298608317444287","0.261649190848866","0.335567444039708"
"Rarely","1990","Other degree","in school","","","",""
"Rarely","1990","Other degree","inadequately","5","","",""
"Rarely","1990","Other degree","general elemantary","69","0.126488234609187","0.0979185224911755","0.155057946727199"
"Rarely","1990","Other degree","middle vocational","59","0.187875138909892","0.146776313154451","0.228973964665332"
"Rarely","1990","Other degree","vocational + Abi","13","","",""
"Rarely","1990","Other degree","higher vocational","3","","",""
"Rarely","1990","Other degree","higher education","6","","",""
"Rarely","1990","no degree/no degree yet","in school","71","0.508846788043574","0.431625477832359","0.586068098254789"
"Rarely","1990","no degree/no degree yet","inadequately","66","0.108498346467272","0.0835921553631331","0.13340453757141"
"Rarely","1990","no degree/no degree yet","general elemantary","","","",""
"Rarely","1990","no degree/no degree yet","middle vocational","13","","",""
"Rarely","1990","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1990","no degree/no degree yet","higher vocational","","","",""
"Rarely","1990","no degree/no degree yet","higher education","","","",""
"Never","1990","lower secondary degree","in school","","","",""
"Never","1990","lower secondary degree","inadequately","","","",""
"Never","1990","lower secondary degree","general elemantary","1098","0.740892341419588","0.719376522486927","0.762408160352249"
"Never","1990","lower secondary degree","middle vocational","1460","0.564559674525876","0.545857786219236","0.583261562832517"
"Never","1990","lower secondary degree","vocational + Abi","2","","",""
"Never","1990","lower secondary degree","higher vocational","122","0.537757658533767","0.472612072349797","0.602903244717736"
"Never","1990","lower secondary degree","higher education","7","","",""
"Never","1990","secondary school degree","in school","","","",""
"Never","1990","secondary school degree","inadequately","","","",""
"Never","1990","secondary school degree","general elemantary","159","0.489332241403271","0.437694412272659","0.540970070533883"
"Never","1990","secondary school degree","middle vocational","546","0.525001432107823","0.495504229876947","0.554498634338699"
"Never","1990","secondary school degree","vocational + Abi","","","",""
"Never","1990","secondary school degree","higher vocational","97","0.576157920534744","0.500756605010961","0.651559236058527"
"Never","1990","secondary school degree","higher education","36","0.677580091585432","0.554054202047675","0.801105981123189"
"Never","1990","college entrance qualification","in school","","","",""
"Never","1990","college entrance qualification","inadequately","","","",""
"Never","1990","college entrance qualification","general elemantary","","","",""
"Never","1990","college entrance qualification","middle vocational","116","0.428212769514199","0.370357627471852","0.486067911556546"
"Never","1990","college entrance qualification","vocational + Abi","109","0.502047723143994","0.435522768632665","0.568572677655323"
"Never","1990","college entrance qualification","higher vocational","58","0.538932905978155","0.447826569032019","0.630039242924291"
"Never","1990","college entrance qualification","higher education","352","0.600793468913987","0.561242979319925","0.64034395850805"
"Never","1990","Other degree","in school","","","",""
"Never","1990","Other degree","inadequately","19","","",""
"Never","1990","Other degree","general elemantary","380","0.710962607872544","0.672000107956192","0.749925107788897"
"Never","1990","Other degree","middle vocational","219","0.61718086419571","0.566037840730951","0.66832388766047"
"Never","1990","Other degree","vocational + Abi","42","0.581723227462504","0.467784354457071","0.695662100467937"
"Never","1990","Other degree","higher vocational","2","","",""
"Never","1990","Other degree","higher education","20","","",""
"Never","1990","no degree/no degree yet","in school","42","0.190987190816421","0.130269538302925","0.251704843329916"
"Never","1990","no degree/no degree yet","inadequately","471","0.748578855242817","0.71383689192718","0.783320818558454"
"Never","1990","no degree/no degree yet","general elemantary","","","",""
"Never","1990","no degree/no degree yet","middle vocational","49","0.652050681266486","0.54425133402334","0.759850028509632"
"Never","1990","no degree/no degree yet","vocational + Abi","","","",""
"Never","1990","no degree/no degree yet","higher vocational","3","","",""
"Never","1990","no degree/no degree yet","higher education","1","","",""
"Daily","1991","lower secondary degree","in school","","","",""
"Daily","1991","lower secondary degree","inadequately","","","",""
"Daily","1991","lower secondary degree","general elemantary","","","",""
"Daily","1991","lower secondary degree","middle vocational","","","",""
"Daily","1991","lower secondary degree","vocational + Abi","","","",""
"Daily","1991","lower secondary degree","higher vocational","","","",""
"Daily","1991","lower secondary degree","higher education","","","",""
"Daily","1991","secondary school degree","in school","","","",""
"Daily","1991","secondary school degree","inadequately","","","",""
"Daily","1991","secondary school degree","general elemantary","","","",""
"Daily","1991","secondary school degree","middle vocational","","","",""
"Daily","1991","secondary school degree","vocational + Abi","","","",""
"Daily","1991","secondary school degree","higher vocational","","","",""
"Daily","1991","secondary school degree","higher education","","","",""
"Daily","1991","college entrance qualification","in school","","","",""
"Daily","1991","college entrance qualification","inadequately","","","",""
"Daily","1991","college entrance qualification","general elemantary","","","",""
"Daily","1991","college entrance qualification","middle vocational","","","",""
"Daily","1991","college entrance qualification","vocational + Abi","","","",""
"Daily","1991","college entrance qualification","higher vocational","","","",""
"Daily","1991","college entrance qualification","higher education","","","",""
"Daily","1991","Other degree","in school","","","",""
"Daily","1991","Other degree","inadequately","","","",""
"Daily","1991","Other degree","general elemantary","","","",""
"Daily","1991","Other degree","middle vocational","","","",""
"Daily","1991","Other degree","vocational + Abi","","","",""
"Daily","1991","Other degree","higher vocational","","","",""
"Daily","1991","Other degree","higher education","","","",""
"Daily","1991","no degree/no degree yet","in school","","","",""
"Daily","1991","no degree/no degree yet","inadequately","","","",""
"Daily","1991","no degree/no degree yet","general elemantary","","","",""
"Daily","1991","no degree/no degree yet","middle vocational","","","",""
"Daily","1991","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1991","no degree/no degree yet","higher vocational","","","",""
"Daily","1991","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1991","lower secondary degree","in school","","","",""
"Min 1x per week","1991","lower secondary degree","inadequately","","","",""
"Min 1x per week","1991","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1991","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1991","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1991","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1991","lower secondary degree","higher education","","","",""
"Min 1x per week","1991","secondary school degree","in school","","","",""
"Min 1x per week","1991","secondary school degree","inadequately","","","",""
"Min 1x per week","1991","secondary school degree","general elemantary","","","",""
"Min 1x per week","1991","secondary school degree","middle vocational","","","",""
"Min 1x per week","1991","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1991","secondary school degree","higher vocational","","","",""
"Min 1x per week","1991","secondary school degree","higher education","","","",""
"Min 1x per week","1991","college entrance qualification","in school","","","",""
"Min 1x per week","1991","college entrance qualification","inadequately","","","",""
"Min 1x per week","1991","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1991","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1991","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1991","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1991","college entrance qualification","higher education","","","",""
"Min 1x per week","1991","Other degree","in school","","","",""
"Min 1x per week","1991","Other degree","inadequately","","","",""
"Min 1x per week","1991","Other degree","general elemantary","","","",""
"Min 1x per week","1991","Other degree","middle vocational","","","",""
"Min 1x per week","1991","Other degree","vocational + Abi","","","",""
"Min 1x per week","1991","Other degree","higher vocational","","","",""
"Min 1x per week","1991","Other degree","higher education","","","",""
"Min 1x per week","1991","no degree/no degree yet","in school","","","",""
"Min 1x per week","1991","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1991","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1991","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1991","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1991","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1991","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1991","lower secondary degree","in school","","","",""
"Min 1x per month","1991","lower secondary degree","inadequately","","","",""
"Min 1x per month","1991","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1991","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1991","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1991","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1991","lower secondary degree","higher education","","","",""
"Min 1x per month","1991","secondary school degree","in school","","","",""
"Min 1x per month","1991","secondary school degree","inadequately","","","",""
"Min 1x per month","1991","secondary school degree","general elemantary","","","",""
"Min 1x per month","1991","secondary school degree","middle vocational","","","",""
"Min 1x per month","1991","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1991","secondary school degree","higher vocational","","","",""
"Min 1x per month","1991","secondary school degree","higher education","","","",""
"Min 1x per month","1991","college entrance qualification","in school","","","",""
"Min 1x per month","1991","college entrance qualification","inadequately","","","",""
"Min 1x per month","1991","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1991","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1991","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1991","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1991","college entrance qualification","higher education","","","",""
"Min 1x per month","1991","Other degree","in school","","","",""
"Min 1x per month","1991","Other degree","inadequately","","","",""
"Min 1x per month","1991","Other degree","general elemantary","","","",""
"Min 1x per month","1991","Other degree","middle vocational","","","",""
"Min 1x per month","1991","Other degree","vocational + Abi","","","",""
"Min 1x per month","1991","Other degree","higher vocational","","","",""
"Min 1x per month","1991","Other degree","higher education","","","",""
"Min 1x per month","1991","no degree/no degree yet","in school","","","",""
"Min 1x per month","1991","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1991","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1991","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1991","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1991","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1991","no degree/no degree yet","higher education","","","",""
"Rarely","1991","lower secondary degree","in school","","","",""
"Rarely","1991","lower secondary degree","inadequately","","","",""
"Rarely","1991","lower secondary degree","general elemantary","","","",""
"Rarely","1991","lower secondary degree","middle vocational","","","",""
"Rarely","1991","lower secondary degree","vocational + Abi","","","",""
"Rarely","1991","lower secondary degree","higher vocational","","","",""
"Rarely","1991","lower secondary degree","higher education","","","",""
"Rarely","1991","secondary school degree","in school","","","",""
"Rarely","1991","secondary school degree","inadequately","","","",""
"Rarely","1991","secondary school degree","general elemantary","","","",""
"Rarely","1991","secondary school degree","middle vocational","","","",""
"Rarely","1991","secondary school degree","vocational + Abi","","","",""
"Rarely","1991","secondary school degree","higher vocational","","","",""
"Rarely","1991","secondary school degree","higher education","","","",""
"Rarely","1991","college entrance qualification","in school","","","",""
"Rarely","1991","college entrance qualification","inadequately","","","",""
"Rarely","1991","college entrance qualification","general elemantary","","","",""
"Rarely","1991","college entrance qualification","middle vocational","","","",""
"Rarely","1991","college entrance qualification","vocational + Abi","","","",""
"Rarely","1991","college entrance qualification","higher vocational","","","",""
"Rarely","1991","college entrance qualification","higher education","","","",""
"Rarely","1991","Other degree","in school","","","",""
"Rarely","1991","Other degree","inadequately","","","",""
"Rarely","1991","Other degree","general elemantary","","","",""
"Rarely","1991","Other degree","middle vocational","","","",""
"Rarely","1991","Other degree","vocational + Abi","","","",""
"Rarely","1991","Other degree","higher vocational","","","",""
"Rarely","1991","Other degree","higher education","","","",""
"Rarely","1991","no degree/no degree yet","in school","","","",""
"Rarely","1991","no degree/no degree yet","inadequately","","","",""
"Rarely","1991","no degree/no degree yet","general elemantary","","","",""
"Rarely","1991","no degree/no degree yet","middle vocational","","","",""
"Rarely","1991","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","1991","no degree/no degree yet","higher vocational","","","",""
"Rarely","1991","no degree/no degree yet","higher education","","","",""
"Never","1991","lower secondary degree","in school","","","",""
"Never","1991","lower secondary degree","inadequately","","","",""
"Never","1991","lower secondary degree","general elemantary","","","",""
"Never","1991","lower secondary degree","middle vocational","","","",""
"Never","1991","lower secondary degree","vocational + Abi","","","",""
"Never","1991","lower secondary degree","higher vocational","","","",""
"Never","1991","lower secondary degree","higher education","","","",""
"Never","1991","secondary school degree","in school","","","",""
"Never","1991","secondary school degree","inadequately","","","",""
"Never","1991","secondary school degree","general elemantary","","","",""
"Never","1991","secondary school degree","middle vocational","","","",""
"Never","1991","secondary school degree","vocational + Abi","","","",""
"Never","1991","secondary school degree","higher vocational","","","",""
"Never","1991","secondary school degree","higher education","","","",""
"Never","1991","college entrance qualification","in school","","","",""
"Never","1991","college entrance qualification","inadequately","","","",""
"Never","1991","college entrance qualification","general elemantary","","","",""
"Never","1991","college entrance qualification","middle vocational","","","",""
"Never","1991","college entrance qualification","vocational + Abi","","","",""
"Never","1991","college entrance qualification","higher vocational","","","",""
"Never","1991","college entrance qualification","higher education","","","",""
"Never","1991","Other degree","in school","","","",""
"Never","1991","Other degree","inadequately","","","",""
"Never","1991","Other degree","general elemantary","","","",""
"Never","1991","Other degree","middle vocational","","","",""
"Never","1991","Other degree","vocational + Abi","","","",""
"Never","1991","Other degree","higher vocational","","","",""
"Never","1991","Other degree","higher education","","","",""
"Never","1991","no degree/no degree yet","in school","","","",""
"Never","1991","no degree/no degree yet","inadequately","","","",""
"Never","1991","no degree/no degree yet","general elemantary","","","",""
"Never","1991","no degree/no degree yet","middle vocational","","","",""
"Never","1991","no degree/no degree yet","vocational + Abi","","","",""
"Never","1991","no degree/no degree yet","higher vocational","","","",""
"Never","1991","no degree/no degree yet","higher education","","","",""
"Daily","1992","lower secondary degree","in school","","","",""
"Daily","1992","lower secondary degree","inadequately","","","",""
"Daily","1992","lower secondary degree","general elemantary","","","",""
"Daily","1992","lower secondary degree","middle vocational","","","",""
"Daily","1992","lower secondary degree","vocational + Abi","","","",""
"Daily","1992","lower secondary degree","higher vocational","","","",""
"Daily","1992","lower secondary degree","higher education","","","",""
"Daily","1992","secondary school degree","in school","","","",""
"Daily","1992","secondary school degree","inadequately","","","",""
"Daily","1992","secondary school degree","general elemantary","","","",""
"Daily","1992","secondary school degree","middle vocational","","","",""
"Daily","1992","secondary school degree","vocational + Abi","","","",""
"Daily","1992","secondary school degree","higher vocational","","","",""
"Daily","1992","secondary school degree","higher education","","","",""
"Daily","1992","college entrance qualification","in school","","","",""
"Daily","1992","college entrance qualification","inadequately","","","",""
"Daily","1992","college entrance qualification","general elemantary","","","",""
"Daily","1992","college entrance qualification","middle vocational","","","",""
"Daily","1992","college entrance qualification","vocational + Abi","","","",""
"Daily","1992","college entrance qualification","higher vocational","","","",""
"Daily","1992","college entrance qualification","higher education","","","",""
"Daily","1992","Other degree","in school","","","",""
"Daily","1992","Other degree","inadequately","","","",""
"Daily","1992","Other degree","general elemantary","","","",""
"Daily","1992","Other degree","middle vocational","","","",""
"Daily","1992","Other degree","vocational + Abi","","","",""
"Daily","1992","Other degree","higher vocational","","","",""
"Daily","1992","Other degree","higher education","","","",""
"Daily","1992","no degree/no degree yet","in school","","","",""
"Daily","1992","no degree/no degree yet","inadequately","","","",""
"Daily","1992","no degree/no degree yet","general elemantary","","","",""
"Daily","1992","no degree/no degree yet","middle vocational","","","",""
"Daily","1992","no degree/no degree yet","vocational + Abi","","","",""
"Daily","1992","no degree/no degree yet","higher vocational","","","",""
"Daily","1992","no degree/no degree yet","higher education","","","",""
"Min 1x per week","1992","lower secondary degree","in school","","","",""
"Min 1x per week","1992","lower secondary degree","inadequately","","","",""
"Min 1x per week","1992","lower secondary degree","general elemantary","","","",""
"Min 1x per week","1992","lower secondary degree","middle vocational","","","",""
"Min 1x per week","1992","lower secondary degree","vocational + Abi","","","",""
"Min 1x per week","1992","lower secondary degree","higher vocational","","","",""
"Min 1x per week","1992","lower secondary degree","higher education","","","",""
"Min 1x per week","1992","secondary school degree","in school","","","",""
"Min 1x per week","1992","secondary school degree","inadequately","","","",""
"Min 1x per week","1992","secondary school degree","general elemantary","","","",""
"Min 1x per week","1992","secondary school degree","middle vocational","","","",""
"Min 1x per week","1992","secondary school degree","vocational + Abi","","","",""
"Min 1x per week","1992","secondary school degree","higher vocational","","","",""
"Min 1x per week","1992","secondary school degree","higher education","","","",""
"Min 1x per week","1992","college entrance qualification","in school","","","",""
"Min 1x per week","1992","college entrance qualification","inadequately","","","",""
"Min 1x per week","1992","college entrance qualification","general elemantary","","","",""
"Min 1x per week","1992","college entrance qualification","middle vocational","","","",""
"Min 1x per week","1992","college entrance qualification","vocational + Abi","","","",""
"Min 1x per week","1992","college entrance qualification","higher vocational","","","",""
"Min 1x per week","1992","college entrance qualification","higher education","","","",""
"Min 1x per week","1992","Other degree","in school","","","",""
"Min 1x per week","1992","Other degree","inadequately","","","",""
"Min 1x per week","1992","Other degree","general elemantary","","","",""
"Min 1x per week","1992","Other degree","middle vocational","","","",""
"Min 1x per week","1992","Other degree","vocational + Abi","","","",""
"Min 1x per week","1992","Other degree","higher vocational","","","",""
"Min 1x per week","1992","Other degree","higher education","","","",""
"Min 1x per week","1992","no degree/no degree yet","in school","","","",""
"Min 1x per week","1992","no degree/no degree yet","inadequately","","","",""
"Min 1x per week","1992","no degree/no degree yet","general elemantary","","","",""
"Min 1x per week","1992","no degree/no degree yet","middle vocational","","","",""
"Min 1x per week","1992","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per week","1992","no degree/no degree yet","higher vocational","","","",""
"Min 1x per week","1992","no degree/no degree yet","higher education","","","",""
"Min 1x per month","1992","lower secondary degree","in school","","","",""
"Min 1x per month","1992","lower secondary degree","inadequately","","","",""
"Min 1x per month","1992","lower secondary degree","general elemantary","","","",""
"Min 1x per month","1992","lower secondary degree","middle vocational","","","",""
"Min 1x per month","1992","lower secondary degree","vocational + Abi","","","",""
"Min 1x per month","1992","lower secondary degree","higher vocational","","","",""
"Min 1x per month","1992","lower secondary degree","higher education","","","",""
"Min 1x per month","1992","secondary school degree","in school","","","",""
"Min 1x per month","1992","secondary school degree","inadequately","","","",""
"Min 1x per month","1992","secondary school degree","general elemantary","","","",""
"Min 1x per month","1992","secondary school degree","middle vocational","","","",""
"Min 1x per month","1992","secondary school degree","vocational + Abi","","","",""
"Min 1x per month","1992","secondary school degree","higher vocational","","","",""
"Min 1x per month","1992","secondary school degree","higher education","","","",""
"Min 1x per month","1992","college entrance qualification","in school","","","",""
"Min 1x per month","1992","college entrance qualification","inadequately","","","",""
"Min 1x per month","1992","college entrance qualification","general elemantary","","","",""
"Min 1x per month","1992","college entrance qualification","middle vocational","","","",""
"Min 1x per month","1992","college entrance qualification","vocational + Abi","","","",""
"Min 1x per month","1992","college entrance qualification","higher vocational","","","",""
"Min 1x per month","1992","college entrance qualification","higher education","","","",""
"Min 1x per month","1992","Other degree","in school","","","",""
"Min 1x per month","1992","Other degree","inadequately","","","",""
"Min 1x per month","1992","Other degree","general elemantary","","","",""
"Min 1x per month","1992","Other degree","middle vocational","","","",""
"Min 1x per month","1992","Other degree","vocational + Abi","","","",""
"Min 1x per month","1992","Other degree","higher vocational","","","",""
"Min 1x per month","1992","Other degree","higher education","","","",""
"Min 1x per month","1992","no degree/no degree yet","in school","","","",""
"Min 1x per month","1992","no degree/no degree yet","inadequately","","","",""
"Min 1x per month","1992","no degree/no degree yet","general elemantary","","","",""
"Min 1x per month","1992","no degree/no degree yet","middle vocational","","","",""
"Min 1x per month","1992","no degree/no degree yet","vocational + Abi","","","",""
"Min 1x per month","1992","no degree/no degree yet","higher vocational","","","",""
"Min 1x per month","1992","no degree/no degree yet","higher education","","","",""
"Rarely","1992","lower secondary degree","in school","","","",""
"Rarely","1992","lower secondary degree","inadequately","","","",""
"Rarely","1992","lower secondary degree","general elemantary","","","",""
"Rarely","1992","lower secondary degree","middle vocational","","","",""
"Rarely","1992","lower secondary degree","vocational + Abi","","","",""
"Rarely","1992","lower secondary degree","higher vocational","","","",""
