"pli0089","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Never","1991","in school","Urban Area","","","",""
"Never","1991","in school","Rural Area","","","",""
"Never","1991","inadequately","Urban Area","","","",""
"Never","1991","inadequately","Rural Area","","","",""
"Never","1991","general elemantary","Urban Area","","","",""
"Never","1991","general elemantary","Rural Area","","","",""
"Never","1991","middle vocational","Urban Area","","","",""
"Never","1991","middle vocational","Rural Area","","","",""
"Never","1991","vocational + Abi","Urban Area","","","",""
"Never","1991","vocational + Abi","Rural Area","","","",""
"Never","1991","higher vocational","Urban Area","","","",""
"Never","1991","higher vocational","Rural Area","","","",""
"Never","1991","higher education","Urban Area","","","",""
"Never","1991","higher education","Rural Area","","","",""
"Daily","1992","in school","Urban Area","","","",""
"Daily","1992","in school","Rural Area","","","",""
"Daily","1992","inadequately","Urban Area","","","",""
"Daily","1992","inadequately","Rural Area","","","",""
"Daily","1992","general elemantary","Urban Area","","","",""
"Daily","1992","general elemantary","Rural Area","","","",""
"Daily","1992","middle vocational","Urban Area","","","",""
"Daily","1992","middle vocational","Rural Area","","","",""
"Daily","1992","vocational + Abi","Urban Area","","","",""
"Daily","1992","vocational + Abi","Rural Area","","","",""
"Daily","1992","higher vocational","Urban Area","","","",""
"Daily","1992","higher vocational","Rural Area","","","",""
"Daily","1992","higher education","Urban Area","","","",""
"Daily","1992","higher education","Rural Area","","","",""
"Min 1x per week","1992","in school","Urban Area","","","",""
"Min 1x per week","1992","in school","Rural Area","","","",""
"Min 1x per week","1992","inadequately","Urban Area","","","",""
"Min 1x per week","1992","inadequately","Rural Area","","","",""
"Min 1x per week","1992","general elemantary","Urban Area","","","",""
"Min 1x per week","1992","general elemantary","Rural Area","","","",""
"Min 1x per week","1992","middle vocational","Urban Area","","","",""
"Min 1x per week","1992","middle vocational","Rural Area","","","",""
"Min 1x per week","1992","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1992","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1992","higher vocational","Urban Area","","","",""
"Min 1x per week","1992","higher vocational","Rural Area","","","",""
"Min 1x per week","1992","higher education","Urban Area","","","",""
"Min 1x per week","1992","higher education","Rural Area","","","",""
"Min 1x per month","1992","in school","Urban Area","","","",""
"Min 1x per month","1992","in school","Rural Area","","","",""
"Min 1x per month","1992","inadequately","Urban Area","","","",""
"Min 1x per month","1992","inadequately","Rural Area","","","",""
"Min 1x per month","1992","general elemantary","Urban Area","","","",""
"Min 1x per month","1992","general elemantary","Rural Area","","","",""
"Min 1x per month","1992","middle vocational","Urban Area","","","",""
"Min 1x per month","1992","middle vocational","Rural Area","","","",""
"Min 1x per month","1992","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1992","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1992","higher vocational","Urban Area","","","",""
"Min 1x per month","1992","higher vocational","Rural Area","","","",""
"Min 1x per month","1992","higher education","Urban Area","","","",""
"Min 1x per month","1992","higher education","Rural Area","","","",""
"Rarely","1992","in school","Urban Area","","","",""
"Rarely","1992","in school","Rural Area","","","",""
"Rarely","1992","inadequately","Urban Area","","","",""
"Rarely","1992","inadequately","Rural Area","","","",""
"Rarely","1992","general elemantary","Urban Area","","","",""
"Rarely","1992","general elemantary","Rural Area","","","",""
"Rarely","1992","middle vocational","Urban Area","","","",""
"Rarely","1992","middle vocational","Rural Area","","","",""
"Rarely","1992","vocational + Abi","Urban Area","","","",""
"Rarely","1992","vocational + Abi","Rural Area","","","",""
"Rarely","1992","higher vocational","Urban Area","","","",""
"Rarely","1992","higher vocational","Rural Area","","","",""
"Rarely","1992","higher education","Urban Area","","","",""
"Rarely","1992","higher education","Rural Area","","","",""
"Never","1992","in school","Urban Area","","","",""
"Never","1992","in school","Rural Area","","","",""
"Never","1992","inadequately","Urban Area","","","",""
"Never","1992","inadequately","Rural Area","","","",""
"Never","1992","general elemantary","Urban Area","","","",""
"Never","1992","general elemantary","Rural Area","","","",""
"Never","1992","middle vocational","Urban Area","","","",""
"Never","1992","middle vocational","Rural Area","","","",""
"Never","1992","vocational + Abi","Urban Area","","","",""
"Never","1992","vocational + Abi","Rural Area","","","",""
"Never","1992","higher vocational","Urban Area","","","",""
"Never","1992","higher vocational","Rural Area","","","",""
"Never","1992","higher education","Urban Area","","","",""
"Never","1992","higher education","Rural Area","","","",""
"Daily","1993","in school","Urban Area","","","",""
"Daily","1993","in school","Rural Area","","","",""
"Daily","1993","inadequately","Urban Area","","","",""
"Daily","1993","inadequately","Rural Area","","","",""
"Daily","1993","general elemantary","Urban Area","","","",""
"Daily","1993","general elemantary","Rural Area","","","",""
"Daily","1993","middle vocational","Urban Area","","","",""
"Daily","1993","middle vocational","Rural Area","","","",""
"Daily","1993","vocational + Abi","Urban Area","","","",""
"Daily","1993","vocational + Abi","Rural Area","","","",""
"Daily","1993","higher vocational","Urban Area","","","",""
"Daily","1993","higher vocational","Rural Area","","","",""
"Daily","1993","higher education","Urban Area","","","",""
"Daily","1993","higher education","Rural Area","","","",""
"Min 1x per week","1993","in school","Urban Area","","","",""
"Min 1x per week","1993","in school","Rural Area","","","",""
"Min 1x per week","1993","inadequately","Urban Area","","","",""
"Min 1x per week","1993","inadequately","Rural Area","","","",""
"Min 1x per week","1993","general elemantary","Urban Area","","","",""
"Min 1x per week","1993","general elemantary","Rural Area","","","",""
"Min 1x per week","1993","middle vocational","Urban Area","","","",""
"Min 1x per week","1993","middle vocational","Rural Area","","","",""
"Min 1x per week","1993","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1993","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1993","higher vocational","Urban Area","","","",""
"Min 1x per week","1993","higher vocational","Rural Area","","","",""
"Min 1x per week","1993","higher education","Urban Area","","","",""
"Min 1x per week","1993","higher education","Rural Area","","","",""
"Min 1x per month","1993","in school","Urban Area","","","",""
"Min 1x per month","1993","in school","Rural Area","","","",""
"Min 1x per month","1993","inadequately","Urban Area","","","",""
"Min 1x per month","1993","inadequately","Rural Area","","","",""
"Min 1x per month","1993","general elemantary","Urban Area","","","",""
"Min 1x per month","1993","general elemantary","Rural Area","","","",""
"Min 1x per month","1993","middle vocational","Urban Area","","","",""
"Min 1x per month","1993","middle vocational","Rural Area","","","",""
"Min 1x per month","1993","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1993","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1993","higher vocational","Urban Area","","","",""
"Min 1x per month","1993","higher vocational","Rural Area","","","",""
"Min 1x per month","1993","higher education","Urban Area","","","",""
"Min 1x per month","1993","higher education","Rural Area","","","",""
"Rarely","1993","in school","Urban Area","","","",""
"Rarely","1993","in school","Rural Area","","","",""
"Rarely","1993","inadequately","Urban Area","","","",""
"Rarely","1993","inadequately","Rural Area","","","",""
"Rarely","1993","general elemantary","Urban Area","","","",""
"Rarely","1993","general elemantary","Rural Area","","","",""
"Rarely","1993","middle vocational","Urban Area","","","",""
"Rarely","1993","middle vocational","Rural Area","","","",""
"Rarely","1993","vocational + Abi","Urban Area","","","",""
"Rarely","1993","vocational + Abi","Rural Area","","","",""
"Rarely","1993","higher vocational","Urban Area","","","",""
"Rarely","1993","higher vocational","Rural Area","","","",""
"Rarely","1993","higher education","Urban Area","","","",""
"Rarely","1993","higher education","Rural Area","","","",""
"Never","1993","in school","Urban Area","","","",""
"Never","1993","in school","Rural Area","","","",""
"Never","1993","inadequately","Urban Area","","","",""
"Never","1993","inadequately","Rural Area","","","",""
"Never","1993","general elemantary","Urban Area","","","",""
"Never","1993","general elemantary","Rural Area","","","",""
"Never","1993","middle vocational","Urban Area","","","",""
"Never","1993","middle vocational","Rural Area","","","",""
"Never","1993","vocational + Abi","Urban Area","","","",""
"Never","1993","vocational + Abi","Rural Area","","","",""
"Never","1993","higher vocational","Urban Area","","","",""
"Never","1993","higher vocational","Rural Area","","","",""
"Never","1993","higher education","Urban Area","","","",""
"Never","1993","higher education","Rural Area","","","",""
"Daily","1994","in school","Urban Area","","","",""
"Daily","1994","in school","Rural Area","","","",""
"Daily","1994","inadequately","Urban Area","","","",""
"Daily","1994","inadequately","Rural Area","","","",""
"Daily","1994","general elemantary","Urban Area","","","",""
"Daily","1994","general elemantary","Rural Area","","","",""
"Daily","1994","middle vocational","Urban Area","","","",""
"Daily","1994","middle vocational","Rural Area","","","",""
"Daily","1994","vocational + Abi","Urban Area","","","",""
"Daily","1994","vocational + Abi","Rural Area","","","",""
"Daily","1994","higher vocational","Urban Area","","","",""
"Daily","1994","higher vocational","Rural Area","","","",""
"Daily","1994","higher education","Urban Area","","","",""
"Daily","1994","higher education","Rural Area","","","",""
"Min 1x per week","1994","in school","Urban Area","","","",""
"Min 1x per week","1994","in school","Rural Area","","","",""
"Min 1x per week","1994","inadequately","Urban Area","","","",""
"Min 1x per week","1994","inadequately","Rural Area","","","",""
"Min 1x per week","1994","general elemantary","Urban Area","","","",""
"Min 1x per week","1994","general elemantary","Rural Area","","","",""
"Min 1x per week","1994","middle vocational","Urban Area","","","",""
"Min 1x per week","1994","middle vocational","Rural Area","","","",""
"Min 1x per week","1994","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1994","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1994","higher vocational","Urban Area","","","",""
"Min 1x per week","1994","higher vocational","Rural Area","","","",""
"Min 1x per week","1994","higher education","Urban Area","","","",""
"Min 1x per week","1994","higher education","Rural Area","","","",""
"Min 1x per month","1994","in school","Urban Area","","","",""
"Min 1x per month","1994","in school","Rural Area","","","",""
"Min 1x per month","1994","inadequately","Urban Area","","","",""
"Min 1x per month","1994","inadequately","Rural Area","","","",""
"Min 1x per month","1994","general elemantary","Urban Area","","","",""
"Min 1x per month","1994","general elemantary","Rural Area","","","",""
"Min 1x per month","1994","middle vocational","Urban Area","","","",""
"Min 1x per month","1994","middle vocational","Rural Area","","","",""
"Min 1x per month","1994","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1994","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1994","higher vocational","Urban Area","","","",""
"Min 1x per month","1994","higher vocational","Rural Area","","","",""
"Min 1x per month","1994","higher education","Urban Area","","","",""
"Min 1x per month","1994","higher education","Rural Area","","","",""
"Rarely","1994","in school","Urban Area","","","",""
"Rarely","1994","in school","Rural Area","","","",""
"Rarely","1994","inadequately","Urban Area","","","",""
"Rarely","1994","inadequately","Rural Area","","","",""
"Rarely","1994","general elemantary","Urban Area","","","",""
"Rarely","1994","general elemantary","Rural Area","","","",""
"Rarely","1994","middle vocational","Urban Area","","","",""
"Rarely","1994","middle vocational","Rural Area","","","",""
"Rarely","1994","vocational + Abi","Urban Area","","","",""
"Rarely","1994","vocational + Abi","Rural Area","","","",""
"Rarely","1994","higher vocational","Urban Area","","","",""
"Rarely","1994","higher vocational","Rural Area","","","",""
"Rarely","1994","higher education","Urban Area","","","",""
"Rarely","1994","higher education","Rural Area","","","",""
"Never","1994","in school","Urban Area","","","",""
"Never","1994","in school","Rural Area","","","",""
"Never","1994","inadequately","Urban Area","","","",""
"Never","1994","inadequately","Rural Area","","","",""
"Never","1994","general elemantary","Urban Area","","","",""
"Never","1994","general elemantary","Rural Area","","","",""
"Never","1994","middle vocational","Urban Area","","","",""
"Never","1994","middle vocational","Rural Area","","","",""
"Never","1994","vocational + Abi","Urban Area","","","",""
"Never","1994","vocational + Abi","Rural Area","","","",""
"Never","1994","higher vocational","Urban Area","","","",""
"Never","1994","higher vocational","Rural Area","","","",""
"Never","1994","higher education","Urban Area","","","",""
"Never","1994","higher education","Rural Area","","","",""
"Daily","1995","in school","Urban Area","4","","",""
"Daily","1995","in school","Rural Area","1","","",""
"Daily","1995","inadequately","Urban Area","1","","",""
"Daily","1995","inadequately","Rural Area","","","",""
"Daily","1995","general elemantary","Urban Area","2","","",""
"Daily","1995","general elemantary","Rural Area","1","","",""
"Daily","1995","middle vocational","Urban Area","9","","",""
"Daily","1995","middle vocational","Rural Area","2","","",""
"Daily","1995","vocational + Abi","Urban Area","","","",""
"Daily","1995","vocational + Abi","Rural Area","","","",""
"Daily","1995","higher vocational","Urban Area","","","",""
"Daily","1995","higher vocational","Rural Area","","","",""
"Daily","1995","higher education","Urban Area","2","","",""
"Daily","1995","higher education","Rural Area","","","",""
"Min 1x per week","1995","in school","Urban Area","14","","",""
"Min 1x per week","1995","in school","Rural Area","12","","",""
"Min 1x per week","1995","inadequately","Urban Area","15","","",""
"Min 1x per week","1995","inadequately","Rural Area","2","","",""
"Min 1x per week","1995","general elemantary","Urban Area","83","0.040111178535004","0.0308835232980937","0.0493388337719142"
"Min 1x per week","1995","general elemantary","Rural Area","35","0.0370411070649944","0.0235605365872795","0.0505216775427093"
"Min 1x per week","1995","middle vocational","Urban Area","236","0.053338567434342","0.0466097092453987","0.0600674256232852"
"Min 1x per week","1995","middle vocational","Rural Area","135","0.058083288174666","0.0487757561080297","0.0673908202413022"
"Min 1x per week","1995","vocational + Abi","Urban Area","17","","",""
"Min 1x per week","1995","vocational + Abi","Rural Area","15","","",""
"Min 1x per week","1995","higher vocational","Urban Area","25","","",""
"Min 1x per week","1995","higher vocational","Rural Area","11","","",""
"Min 1x per week","1995","higher education","Urban Area","34","0.0429882270091436","0.0310881601691798","0.0548882938491075"
"Min 1x per week","1995","higher education","Rural Area","14","","",""
"Min 1x per month","1995","in school","Urban Area","39","0.182486104403731","0.128550264050686","0.236421944756775"
"Min 1x per month","1995","in school","Rural Area","15","","",""
"Min 1x per month","1995","inadequately","Urban Area","15","","",""
"Min 1x per month","1995","inadequately","Rural Area","2","","",""
"Min 1x per month","1995","general elemantary","Urban Area","124","0.051683498082018","0.0412722981665219","0.0620946979975141"
"Min 1x per month","1995","general elemantary","Rural Area","48","0.0623369831368282","0.0450802452860015","0.0795937209876549"
"Min 1x per month","1995","middle vocational","Urban Area","350","0.0753640775499483","0.0674592766669237","0.083268878432973"
"Min 1x per month","1995","middle vocational","Rural Area","195","0.0836553275056683","0.072637932402355","0.0946727226089816"
"Min 1x per month","1995","vocational + Abi","Urban Area","30","0.0911703889074818","0.0615587178410374","0.120782059973926"
"Min 1x per month","1995","vocational + Abi","Rural Area","9","","",""
"Min 1x per month","1995","higher vocational","Urban Area","38","0.0725139349552065","0.0491179396957142","0.0959099302146989"
"Min 1x per month","1995","higher vocational","Rural Area","26","","",""
"Min 1x per month","1995","higher education","Urban Area","69","0.0600204165462537","0.0460848475248358","0.0739559855676716"
"Min 1x per month","1995","higher education","Rural Area","44","0.0697051992586099","0.0498832506665814","0.0895271478506385"
"Rarely","1995","in school","Urban Area","80","0.422708399290422","0.353726835407612","0.491689963173232"
"Rarely","1995","in school","Rural Area","35","0.426288233556726","0.322371134156511","0.530205332956941"
"Rarely","1995","inadequately","Urban Area","59","0.11432392819697","0.084759185031134","0.143888671362806"
"Rarely","1995","inadequately","Rural Area","14","","",""
"Rarely","1995","general elemantary","Urban Area","321","0.169806430764567","0.152149511509096","0.187463350020039"
"Rarely","1995","general elemantary","Rural Area","168","0.19361679855978","0.165413190451529","0.221820406668031"
"Rarely","1995","middle vocational","Urban Area","1157","0.267243402505183","0.253992156247381","0.280494648762985"
"Rarely","1995","middle vocational","Rural Area","729","0.298731142670772","0.280517986179226","0.316944299162319"
"Rarely","1995","vocational + Abi","Urban Area","109","0.318309423670725","0.270389825037476","0.366229022303974"
"Rarely","1995","vocational + Abi","Rural Area","37","0.327694981512955","0.241152978833521","0.414236984192389"
"Rarely","1995","higher vocational","Urban Area","146","0.303326770548295","0.261855530304263","0.344798010792327"
"Rarely","1995","higher vocational","Rural Area","114","0.345065591326885","0.289970259132837","0.400160923520933"
"Rarely","1995","higher education","Urban Area","337","0.29577494733293","0.268998532848625","0.322551361817234"
"Rarely","1995","higher education","Rural Area","196","0.302383307328389","0.266632092770644","0.338134521886135"
"Never","1995","in school","Urban Area","60","0.311241501808509","0.246587231552866","0.375895772064153"
"Never","1995","in school","Rural Area","24","","",""
"Never","1995","inadequately","Urban Area","355","0.806649506760727","0.76995651156974","0.843342501951713"
"Never","1995","inadequately","Rural Area","67","0.753277354601706","0.66162986137871","0.844924847824701"
"Never","1995","general elemantary","Urban Area","1207","0.738014221700836","0.717335703926468","0.758692739475204"
"Never","1995","general elemantary","Rural Area","502","0.706187751667172","0.673674720771246","0.738700782563097"
"Never","1995","middle vocational","Urban Area","2532","0.602543999789351","0.587889794480224","0.617198205098478"
"Never","1995","middle vocational","Rural Area","1365","0.558807998162477","0.53904977825148","0.578566218073473"
"Never","1995","vocational + Abi","Urban Area","207","0.542806548314627","0.491559681480137","0.594053415149118"
"Never","1995","vocational + Abi","Rural Area","52","0.44860025124666","0.356899708219096","0.540300794274225"
"Never","1995","higher vocational","Urban Area","263","0.568887349691419","0.524210184048404","0.613564515334435"
"Never","1995","higher vocational","Rural Area","135","0.517581861125627","0.459670147926079","0.575493574325176"
"Never","1995","higher education","Urban Area","674","0.600292650618271","0.571553854345508","0.629031446891034"
"Never","1995","higher education","Rural Area","380","0.60418225483764","0.566116444874615","0.642248064800664"
"Daily","1996","in school","Urban Area","","","",""
"Daily","1996","in school","Rural Area","","","",""
"Daily","1996","inadequately","Urban Area","","","",""
"Daily","1996","inadequately","Rural Area","","","",""
"Daily","1996","general elemantary","Urban Area","","","",""
"Daily","1996","general elemantary","Rural Area","","","",""
"Daily","1996","middle vocational","Urban Area","","","",""
"Daily","1996","middle vocational","Rural Area","","","",""
"Daily","1996","vocational + Abi","Urban Area","","","",""
"Daily","1996","vocational + Abi","Rural Area","","","",""
"Daily","1996","higher vocational","Urban Area","","","",""
"Daily","1996","higher vocational","Rural Area","","","",""
"Daily","1996","higher education","Urban Area","","","",""
"Daily","1996","higher education","Rural Area","","","",""
"Min 1x per week","1996","in school","Urban Area","","","",""
"Min 1x per week","1996","in school","Rural Area","","","",""
"Min 1x per week","1996","inadequately","Urban Area","","","",""
"Min 1x per week","1996","inadequately","Rural Area","","","",""
"Min 1x per week","1996","general elemantary","Urban Area","","","",""
"Min 1x per week","1996","general elemantary","Rural Area","","","",""
"Min 1x per week","1996","middle vocational","Urban Area","","","",""
"Min 1x per week","1996","middle vocational","Rural Area","","","",""
"Min 1x per week","1996","vocational + Abi","Urban Area","","","",""
"Min 1x per week","1996","vocational + Abi","Rural Area","","","",""
"Min 1x per week","1996","higher vocational","Urban Area","","","",""
"Min 1x per week","1996","higher vocational","Rural Area","","","",""
"Min 1x per week","1996","higher education","Urban Area","","","",""
"Min 1x per week","1996","higher education","Rural Area","","","",""
"Min 1x per month","1996","in school","Urban Area","","","",""
"Min 1x per month","1996","in school","Rural Area","","","",""
"Min 1x per month","1996","inadequately","Urban Area","","","",""
"Min 1x per month","1996","inadequately","Rural Area","","","",""
"Min 1x per month","1996","general elemantary","Urban Area","","","",""
"Min 1x per month","1996","general elemantary","Rural Area","","","",""
"Min 1x per month","1996","middle vocational","Urban Area","","","",""
"Min 1x per month","1996","middle vocational","Rural Area","","","",""
"Min 1x per month","1996","vocational + Abi","Urban Area","","","",""
"Min 1x per month","1996","vocational + Abi","Rural Area","","","",""
"Min 1x per month","1996","higher vocational","Urban Area","","","",""
"Min 1x per month","1996","higher vocational","Rural Area","","","",""
"Min 1x per month","1996","higher education","Urban Area","","","",""
"Min 1x per month","1996","higher education","Rural Area","","","",""
"Rarely","1996","in school","Urban Area","","","",""
"Rarely","1996","in school","Rural Area","","","",""
"Rarely","1996","inadequately","Urban Area","","","",""
"Rarely","1996","inadequately","Rural Area","","","",""
"Rarely","1996","general elemantary","Urban Area","","","",""
"Rarely","1996","general elemantary","Rural Area","","","",""
"Rarely","1996","middle vocational","Urban Area","","","",""
